,OTU_3,OTU_5,OTU_8,OTU_4,OTU_9,OTU_20,OTU_11,OTU_10,OTU_2,OTU_30,OTU_36,OTU_34,OTU_1,OTU_28,OTU_25,OTU_23,OTU_45,OTU_41,OTU_58,OTU_49,OTU_95,OTU_18,OTU_73,OTU_44,OTU_42,OTU_66,OTU_24,OTU_17,OTU_13,OTU_31,OTU_97,OTU_88,OTU_47,OTU_114,OTU_71,OTU_77,OTU_108,OTU_56,OTU_72,OTU_70,OTU_79,OTU_14,OTU_67,OTU_81,OTU_26,OTU_107,OTU_113,OTU_78,OTU_115,OTU_142,OTU_74,OTU_130,OTU_105,OTU_86,OTU_50,OTU_116,OTU_119,OTU_186,OTU_157,OTU_96,OTU_75,OTU_54,OTU_99,OTU_84,OTU_35,OTU_448,OTU_85,OTU_541,OTU_102,OTU_68,OTU_156,OTU_125,OTU_214,OTU_55,OTU_191,OTU_159,OTU_53,OTU_131,OTU_138,OTU_233,OTU_46,OTU_106,OTU_32,OTU_204,OTU_197,OTU_155,OTU_122,OTU_281,OTU_110,OTU_80,OTU_132,OTU_408,OTU_277,OTU_194,OTU_227,OTU_126,OTU_160,OTU_104,OTU_219,OTU_37
81,0.1345159,0.85045356,0.23234776,0.3834997,0.9778472,-0.099680245,0.12104538,-0.17111614,0.3572425,0.5118359,-0.7565952,0.28814313,0.063887864,0.049620166,0.06785968,0.029551296,0.22182837,-0.3007101,-0.1464518,0.014384836,-0.506285,0.17531738,-0.00953704,-0.0050977804,-0.16068219,0.23197241,-0.068725,0.076992415,-0.06299479,0.07801423,0.082396835,-0.2564691,0.056546748,0.01375033,-0.27346826,0.18687953,0.1595121,-0.91648304,0.024331365,0.18843101,-0.09775065,-0.21364139,-0.57741016,0.08475073,-0.35688853,-0.94837606,0.050765567,-0.18787621,-0.061762683,-0.37034827,-0.30290157,-0.16415069,-0.5884447,-0.047214054,-0.06631907,-0.06744284,-0.08124688,-0.38469678,-0.27779964,-0.40669414,-0.62076044,-0.24717373,-0.15040305,-0.01530971,-0.16314909,-0.24810895,-0.30829698,-0.21025942,-0.59529173,-0.15477182,-0.24470322,-0.68499196,-0.20272464,-0.26845354,-0.18312721,-0.51700073,-0.33765042,-0.9263723,-0.29145002,-0.3921033,-0.8450419,-0.7320186,-0.22827047,-0.11888577,-0.37467822,-0.70646226,-0.29794267,-0.58361864,-0.62421113,-0.08522336,-0.4490272,-1.1781865,-0.21955924,-0.76977754,-0.09358445,-0.89687204,-0.95967436,-0.049514636,-0.71338975,-0.39874214
82,0.16097356,0.8299055,0.22224401,0.37876874,0.96067894,-0.106277384,0.14306302,-0.16982749,0.35213053,0.54247975,-0.75208825,0.27742794,0.09039063,0.06912143,0.07882244,0.014565206,0.24670734,-0.27711004,-0.14720392,0.04887655,-0.49498975,0.14753939,0.008074778,0.009750799,-0.133774,0.25464618,-0.05827733,0.038803555,-0.059121028,0.06302373,0.07367204,-0.2843573,0.08934944,0.0043123015,-0.25762898,0.20097907,0.16319202,-0.9432289,0.002811848,0.19168918,-0.11750767,-0.24453196,-0.553897,0.11109976,-0.38772207,-0.95539564,0.011470295,-0.16022322,-0.057264075,-0.3949515,-0.27463368,-0.1950016,-0.6127099,-0.021022225,-0.07427768,-0.072461314,-0.10567801,-0.39190438,-0.25406232,-0.36588344,-0.6057682,-0.23633358,-0.17739487,-0.025104282,-0.17950927,-0.254457,-0.29340908,-0.23089479,-0.56433487,-0.13929842,-0.21674804,-0.7064692,-0.20577,-0.24782115,-0.16170883,-0.5126755,-0.3358937,-0.94078934,-0.30628502,-0.41079202,-0.84165525,-0.76033086,-0.23023893,-0.100737,-0.3755695,-0.69855076,-0.32297388,-0.5631646,-0.6119161,-0.113184154,-0.45319346,-1.1863527,-0.21929206,-0.77426463,-0.1183507,-0.88250893,-0.98770434,-0.08833069,-0.74599427,-0.39189392
83,0.16033776,0.8303993,0.22248681,0.37888244,0.9610915,-0.10611885,0.14253391,-0.16985846,0.35225338,0.54174334,-0.75219655,0.27768543,0.08975374,0.068652794,0.078559,0.014925337,0.24610947,-0.27767718,-0.14718585,0.04804768,-0.4952612,0.14820692,0.0076515484,0.009393973,-0.13442063,0.2541013,-0.0585284,0.039721273,-0.05921412,0.06338397,0.07388171,-0.2836871,0.08856116,0.004539107,-0.2580096,0.20064025,0.16310358,-0.9425862,0.0033289837,0.19161089,-0.117032886,-0.24378963,-0.5544621,0.11046656,-0.3869811,-0.95522696,0.0124146,-0.16088775,-0.057372183,-0.39436024,-0.275313,-0.19426022,-0.61212677,-0.02165164,-0.07408642,-0.07234071,-0.1050909,-0.39173117,-0.25463277,-0.36686417,-0.60612845,-0.23659408,-0.17674622,-0.02486891,-0.17911611,-0.25430444,-0.29376686,-0.2303989,-0.5650788,-0.13967027,-0.21741983,-0.70595306,-0.20569682,-0.24831697,-0.16222353,-0.5127795,-0.33593592,-0.94044286,-0.30592853,-0.4103429,-0.8417366,-0.75965047,-0.23019162,-0.10117313,-0.37554806,-0.6987409,-0.32237235,-0.56365615,-0.6122116,-0.11251223,-0.45309335,-1.1861565,-0.21929848,-0.7741568,-0.11775554,-0.8828541,-0.98703074,-0.0873979,-0.74521077,-0.3920585
84,-0.07910474,1.0404063,0.34658122,0.4272506,1.1314148,-0.008347489,-0.08123602,-0.17599449,0.34376127,0.2823698,-0.8081117,0.34102458,-0.16404068,-0.10005713,-0.010196157,0.16404851,-0.0027147532,-0.46878797,-0.13944843,-0.22197568,-0.5814883,0.35899854,-0.13296835,-0.14029285,-0.3415188,0.060535297,-0.13797113,0.38892272,-0.045150712,0.13978772,0.15216035,-0.06513563,-0.23449287,0.111036725,-0.38917005,0.07154398,0.14689475,-0.70244056,0.16645335,0.16240549,0.0742494,0.0523358,-0.7715749,-0.1094938,-0.13754538,-0.90235984,0.33239993,-0.35999447,-0.13039523,-0.21740985,-0.5072936,0.04103984,-0.42340857,-0.26130784,0.02119729,-0.0005909428,0.07803398,-0.35469037,-0.45077968,-0.7512569,-0.7298144,-0.3232125,0.021836236,0.048202053,-0.04964097,-0.16312385,-0.43563643,-0.076124296,-0.87843776,-0.28201142,-0.47792953,-0.53686154,-0.18399975,-0.4202469,-0.3267597,-0.5873212,-0.35394832,-0.82921296,-0.1755556,-0.24856098,-0.89386845,-0.5395371,-0.21984623,-0.23494571,-0.3477138,-0.8003469,-0.08130865,-0.77132857,-0.709022,0.1527605,-0.4422621,-1.0748273,-0.20207253,-0.70272636,0.07986426,-0.9573776,-0.72653794,0.22131354,-0.45291865,-0.42509842
85,-0.112717345,1.1801398,0.47656006,0.5403734,1.2153654,0.13568947,-0.19989131,-0.20256098,0.088362396,0.45097613,-0.9434971,0.16829988,-0.17401147,0.027994823,0.078769155,0.25632873,-0.1354704,-0.2914657,-0.076504536,-0.019714016,-0.5151471,0.17411415,-0.04949078,-0.22833228,-0.19842461,0.14319405,-0.017626777,0.3560146,0.16554902,-0.123893365,0.097309686,-0.2488341,-0.2965913,0.22826648,-0.26814172,-0.013972685,0.17831798,-0.7815012,0.036223654,0.11924665,0.1951052,0.14931887,-0.7497509,-0.015906312,-0.2585922,-0.89503324,0.14475226,-0.1295884,-0.310538,-0.41959822,-0.34766275,-0.12898627,-0.60031915,-0.3500536,0.18431655,0.18003172,-0.08106454,-0.48302138,-0.3086159,-0.785486,-0.7429324,-0.18610632,-0.1793127,-0.09056957,-0.13153237,-0.046881184,-0.49417278,-0.25350538,-0.991276,-0.2578209,-0.5880179,-0.7055068,-0.14591965,-0.36492965,-0.23156945,-0.7658084,-0.39233387,-0.91152376,-0.25495887,-0.2517775,-0.9390427,-0.7660544,-0.26535875,-0.061705235,-0.24493004,-0.9283778,-0.018765926,-0.84476894,-0.6490926,0.22566357,-0.5649497,-0.91702163,-0.05612938,-0.5886481,-0.001746513,-0.70616746,-0.6591895,0.024228878,-0.44582957,-0.2975279
86,-0.002571702,1.0045552,0.33539975,0.4494483,1.093217,-0.006733887,-0.032129437,-0.18605559,0.27407685,0.43479946,-0.8318078,0.26672328,-0.067339085,0.0076666996,0.05189842,0.13749824,0.05005975,-0.34042263,-0.11903756,-0.06318641,-0.53120273,0.2281613,-0.057152677,-0.11116829,-0.2260089,0.15879542,-0.0695123,0.24494821,0.008031033,0.037280545,0.10265156,-0.20129064,-0.12640879,0.1065291,-0.2999487,0.088079266,0.15749311,-0.8208294,0.070126176,0.1569215,0.043183252,-0.028500184,-0.6806606,-0.00020808727,-0.26342237,-0.9147631,0.15774374,-0.22086276,-0.15726098,-0.33998334,-0.3709477,-0.09193098,-0.5471531,-0.20433077,0.037212193,0.029470153,-0.033908717,-0.4048036,-0.33215764,-0.6145698,-0.6937803,-0.2442329,-0.10840963,-0.024622438,-0.120786324,-0.1676727,-0.40179366,-0.1865398,-0.79008126,-0.2189109,-0.41913712,-0.65256715,-0.17525819,-0.34167856,-0.24210447,-0.611686,-0.36078703,-0.89344025,-0.25234634,-0.30690473,-0.8823227,-0.691421,-0.23765348,-0.13287401,-0.32780018,-0.7979339,-0.15373309,-0.7120289,-0.6565552,0.07619724,-0.48104814,-1.0728089,-0.16191235,-0.6994975,-0.01318647,-0.8586501,-0.801114,0.050252922,-0.55793667,-0.37707958
87,0.10064857,0.88468987,0.2724979,0.35560513,1.0085179,-0.059109766,0.07365505,-0.14835872,0.34711716,0.42424622,-0.74161464,0.30288935,-0.014275514,-0.024135195,0.033617433,0.049004316,0.1774407,-0.36824793,-0.17066255,-0.036669444,-0.5177266,0.21001321,-0.03348605,-0.030550566,-0.18539986,0.1817889,-0.10464413,0.1705957,-0.044450432,0.078846,0.12108942,-0.20572555,-0.039799146,0.030303458,-0.3266986,0.19512334,0.1802093,-0.836844,0.04503433,0.2022048,-0.08461597,-0.15954818,-0.640834,0.03958337,-0.31820256,-0.9644915,0.1199119,-0.21693611,-0.06855805,-0.34621313,-0.3678851,-0.13835996,-0.5402253,-0.062539235,-0.06753034,-0.074372776,-0.057777256,-0.38287255,-0.3392191,-0.50317144,-0.61354107,-0.30000377,-0.12229077,0.026442865,-0.14176561,-0.20619674,-0.32709152,-0.17237629,-0.6827555,-0.19956264,-0.26568317,-0.6319989,-0.22815627,-0.29512668,-0.19377384,-0.5316839,-0.32902023,-0.9099794,-0.23839189,-0.37404758,-0.8832955,-0.66705847,-0.22258759,-0.15520161,-0.37066135,-0.737025,-0.2443296,-0.6434207,-0.638374,-0.03637415,-0.4521204,-1.1423715,-0.23707272,-0.73737663,-0.076036476,-0.9002234,-0.9213255,0.0061323866,-0.6631921,-0.39775637
88,0.09121134,0.90407664,0.31746554,0.30569497,1.0278552,-0.007932238,0.0366117,-0.11172492,0.3236072,0.3398131,-0.71168715,0.308277,-0.09096176,-0.10524564,-0.0010067374,0.054760024,0.14950663,-0.43339708,-0.20865269,-0.059463304,-0.51717037,0.21861199,-0.041903146,-0.04564312,-0.18021578,0.14154297,-0.14263517,0.25218135,-0.010112554,0.056294326,0.16603269,-0.17291273,-0.13411012,0.04046629,-0.38243324,0.23005252,0.21751103,-0.7583013,0.042309865,0.22831438,-0.0960425,-0.12641454,-0.6998689,0.012799874,-0.30839404,-1.0001358,0.16257036,-0.21716803,-0.071738526,-0.3486206,-0.42173648,-0.1481771,-0.5054927,-0.04421866,-0.08201526,-0.092877805,-0.0609227,-0.39155102,-0.3948517,-0.5849595,-0.57875055,-0.36307228,-0.12244864,0.074337095,-0.13525906,-0.15258431,-0.3320024,-0.14758584,-0.7664998,-0.24305226,-0.25315517,-0.58558196,-0.27164522,-0.302885,-0.17592657,-0.5471277,-0.31311318,-0.90797037,-0.18132342,-0.37629792,-0.9360525,-0.6133132,-0.21707813,-0.18156062,-0.3659726,-0.7709048,-0.20261672,-0.7018113,-0.640365,-0.0065556914,-0.46344042,-1.1009141,-0.26326504,-0.6952629,-0.08871405,-0.8824978,-0.90757525,0.029036067,-0.63870186,-0.3853783
