,OTU_2,OTU_1,OTU_3,OTU_9,OTU_8,OTU_5,OTU_6,OTU_15,OTU_13,OTU_20,OTU_18,OTU_11,OTU_25,OTU_36,OTU_28,OTU_76,OTU_17,OTU_35,OTU_39,OTU_68,OTU_129,OTU_62,OTU_67,OTU_48,OTU_55,OTU_92,OTU_64,OTU_53,OTU_12,OTU_73,OTU_141,OTU_154,OTU_19,OTU_74,OTU_45,OTU_119,OTU_72,OTU_163,OTU_80,OTU_34,OTU_78,OTU_145,OTU_137,OTU_144,OTU_150,OTU_103,OTU_69,OTU_59,OTU_91,OTU_47,OTU_148,OTU_98,OTU_143,OTU_140,OTU_224,OTU_123,OTU_88,OTU_126,OTU_29,OTU_118,OTU_109,OTU_211,OTU_99,OTU_219,OTU_27,OTU_131,OTU_132,OTU_160,OTU_282,OTU_26,OTU_128,OTU_50,OTU_171,OTU_464,OTU_234,OTU_85,OTU_120,OTU_90,OTU_194,OTU_133,OTU_147,OTU_168,OTU_187,OTU_142,OTU_188,OTU_111,OTU_191,OTU_337,OTU_245,OTU_203,OTU_100,OTU_173,OTU_491,OTU_307,OTU_166,OTU_463,OTU_216,OTU_323,OTU_280,OTU_220
54,7.433281,6.6706996,6.5939584,6.4049335,6.098821,5.5395584,5.528635,6.140318,6.119822,5.429788,5.556656,4.1731644,4.0767126,4.2671237,4.9851217,3.83621,3.4382503,3.0904028,4.4073486,4.155918,1.5555321,3.6234941,3.89735,3.9682603,3.0926714,3.7580564,3.4830825,2.3310344,2.1148403,3.4051907,3.133892,2.3656554,3.109775,3.642577,2.392257,3.3463988,3.6513848,0.9718435,3.6259444,3.4262638,2.5859227,3.4005985,1.9072534,2.9922223,3.2103171,3.4027698,2.3082771,3.638638,3.3337584,2.6183977,2.7742991,2.891958,3.2807875,2.8190227,2.8746808,2.8423064,1.9428759,2.8328314,1.2501915,2.8440137,1.9791803,2.1028118,2.6369104,3.0436103,2.1583235,1.9435484,1.8693765,2.5096016,2.2712016,2.357758,0.9629449,1.4030633,2.3808613,1.9837885,0.2527275,1.3310554,0.67121685,1.1095916,2.05684,1.4646993,-1.0299382,1.8365576,1.8514956,0.5502638,2.314528,0.46581805,1.9537417,1.4561536,1.8682348,1.6274538,0.2875777,1.255968,0.17706525,-1.6389484,0.46395746,1.153601,0.59433603,0.35799867,1.4126737,1.3437951
55,7.453196,6.970759,6.457877,6.488897,5.966196,6.008277,5.79037,6.1270113,6.2858825,5.3610196,5.4028487,4.450303,4.4367504,4.6861854,4.8556857,3.9791791,3.8635988,3.280125,4.0786767,4.179909,2.325509,3.7311666,3.7514079,3.7860844,3.0357022,3.801476,3.3693697,2.1440558,2.5729666,3.471159,3.5479622,2.4311693,3.546592,3.9421768,2.5513127,3.1355371,3.8033493,0.2448821,3.4519892,3.3774178,3.012797,3.1425877,1.8207685,2.887767,3.2361805,3.2863903,2.7862332,3.258431,3.1749423,3.2919858,2.9532962,2.7635279,3.1983764,2.742909,2.9298859,2.846515,1.8646656,2.702202,1.1822634,2.4862382,2.1620233,2.296978,2.635763,2.9710484,2.911242,2.5727015,2.2390013,2.1455953,2.4996083,2.8249884,1.5907875,2.0594227,2.339765,2.2358816,0.82441616,1.4722414,0.8512216,1.1741611,2.2172694,1.78161,-1.1195333,-0.2271936,1.8910398,0.42760348,1.6817174,1.108605,2.028376,1.6025295,2.5258112,1.8556297,0.6377218,1.2976686,1.1747372,-2.8505626,1.6824962,1.6587781,0.4996816,1.2931489,1.8678117,1.1724529
56,7.4301715,6.605057,6.41495,6.371021,6.313824,5.2114334,5.25025,6.1350327,6.199041,5.743286,5.903113,3.8814633,4.1247134,4.395541,5.193854,3.840946,3.5151076,2.8446054,4.686895,4.1008053,1.4956236,3.6500325,3.9741826,4.1627493,3.2795813,3.9380748,3.1404202,3.2061472,1.9608579,3.5027092,3.2103364,2.6295059,2.661654,3.6073365,2.5388622,3.2727275,3.7750585,0.93243444,3.8693693,3.3349223,2.4464896,3.8538375,1.9286073,2.6722684,3.145708,3.4284596,1.9609289,3.8538084,3.632081,2.017519,2.6785972,3.0294964,3.1786406,3.1638522,3.0253868,2.794953,2.1110835,3.2075188,-0.055343866,3.1095665,1.9671228,2.1997304,2.770384,3.130022,1.5228224,1.4163876,1.5243611,2.479843,2.5131705,1.4796593,0.7744873,0.8092462,2.4061139,2.056239,-0.20723486,0.6345361,0.71116453,1.7260813,2.1836147,2.1792574,-1.1067007,2.1035728,1.8196629,0.072371066,2.577199,-0.18268585,2.2299044,1.6181068,1.8569517,1.448467,-0.4217808,1.5786095,0.13022578,-1.0758908,0.5198617,1.0766759,0.6211126,0.22242057,1.4455816,1.2703359
57,7.471759,6.835419,6.421323,6.483673,6.123076,5.5369234,5.4716244,6.0176535,6.3291283,5.686868,5.721696,3.8398573,4.22129,4.654807,5.028259,3.8958864,3.3229623,2.339644,4.322295,4.054008,1.7654083,3.789314,3.7991805,4.0744495,3.240523,3.9963884,3.1366584,3.0392725,2.4240036,3.5360904,3.505347,2.2610784,2.9662588,3.8703995,2.358353,3.234437,3.7666197,-0.38506365,3.6627817,3.4531803,2.673795,3.488836,1.7607784,2.6577556,3.196943,3.4308708,2.061862,3.506652,3.3089323,2.6457582,2.7999208,2.9560087,3.2340198,3.1590762,3.077635,2.8337486,2.0754657,3.0527644,0.023101926,2.829272,2.1010723,2.2524037,2.7388616,2.9430068,2.0204575,2.227802,1.99457,2.1486175,2.5867386,2.206329,1.1045899,1.3543955,2.3273916,2.1320813,0.29271102,1.3287289,0.83902353,1.5346222,2.3936653,3.055449,-1.4610977,-0.014406264,1.9241148,-0.37247986,2.110239,0.36384195,2.1143358,1.6965085,2.4765778,1.702636,-0.0008854866,1.3116845,0.5663569,-2.5567608,1.3132256,1.4719977,0.4502257,0.8997312,1.8491924,1.0826781
58,7.443361,6.6203995,6.375303,6.5317674,6.2578087,5.4445605,5.2774305,6.147249,6.680529,5.813096,6.0429254,3.7119977,3.955011,4.620655,5.3300786,3.5662887,3.3309119,2.8404427,4.5260296,4.1078377,1.0761663,3.6216707,3.867227,4.2406244,2.8493629,4.0398417,3.1992376,3.4968066,2.327443,3.4591591,3.3887947,2.0569637,3.3639293,4.0780096,2.2601452,3.097584,4.211915,-1.059418,3.9691296,3.7374554,2.451037,3.8512673,1.0726136,2.5964236,3.157584,3.4889343,2.132188,3.914617,3.6841419,2.7457325,2.6860971,2.9461482,3.406141,3.2318583,3.1109333,2.8680634,1.5242988,3.1682208,-0.06829262,2.8663325,1.6306548,1.9283524,2.6843026,3.2564707,2.4557266,2.0336256,1.9182897,2.3511386,2.6744502,2.5216608,0.9065658,1.6611686,2.5040996,2.2146583,1.5070839,2.3872876,0.37663388,1.5562954,2.3706474,3.827933,-2.9113305,0.5462591,1.7264259,-0.3985166,2.2620559,0.0448274,2.312365,1.4705766,2.6794667,1.5257678,-0.14582154,1.1818988,0.19895995,-2.8455603,1.9773035,1.3106356,-0.11932194,0.53015816,1.8828893,1.0329247
59,7.4841604,6.827699,6.3827624,6.5370874,6.1809945,5.6240497,5.4797926,6.0485826,6.522571,5.741274,5.7915263,3.821067,4.141768,4.724714,5.115656,3.8133686,3.3031583,2.3809438,4.3032985,4.0840015,1.6548301,3.7968826,3.7782779,4.115364,3.119348,4.059293,3.2117655,3.1632938,2.515776,3.5361853,3.5781212,2.0107007,3.2079542,4.060646,2.2774546,3.1595936,3.9484086,-1.0980744,3.74287,3.6507175,2.6523938,3.5960984,1.4622878,2.5973604,3.1910613,3.453896,2.1594934,3.507763,3.2986279,2.91435,2.8327832,2.943845,3.2954495,3.2304177,3.1294975,2.8841827,1.9134707,3.0673106,0.029151917,2.781166,2.0401876,2.177398,2.726972,3.0237455,2.3683069,2.4708319,2.1626651,2.0802162,2.6923585,2.5940688,1.1194079,1.6042202,2.424245,2.1986318,1.001524,2.0293708,0.7582305,1.5366799,2.4852872,3.654527,-2.0998275,-0.8148183,1.913751,-0.4250819,1.9334649,0.46609646,2.1228614,1.6289393,2.8348923,1.74711,0.023257583,1.1825794,0.67508256,-3.1410031,1.8500652,1.6442198,0.35960972,1.0694964,2.0396135,1.0124292
60,7.5034347,6.904638,6.386937,6.3840055,6.258291,5.3504286,5.461284,5.94257,5.992895,5.763577,5.6326637,3.8457973,4.3740153,4.5951247,4.925027,4.2122197,3.3264952,1.7948189,4.413941,4.0203404,2.2729404,3.9591606,3.8438745,4.066167,3.782965,4.0570045,3.0516539,3.0432773,2.2348852,3.6603158,3.537849,2.5091913,2.226997,3.5861466,2.5209148,3.3785255,3.3762662,0.5615568,3.593955,3.2245839,2.6701288,3.5927224,2.5063646,2.5579565,3.181647,3.4164164,1.7735186,3.27997,3.07571,2.0835161,2.8681757,3.0924249,3.0032218,3.3300085,3.1246786,2.816379,2.801001,3.1880746,-0.40199232,3.0838494,2.6083286,2.5990796,2.8836956,2.758178,1.1071327,2.0126173,1.8397354,2.0165803,2.6150303,1.3713491,0.9792242,0.4931116,2.2816067,2.0242422,-1.142168,0.013161421,1.3266339,1.8735809,2.4533896,2.4490077,0.018915534,-0.17070663,2.1289947,-0.28675872,2.1623716,0.2364428,1.9854794,1.9210699,2.157086,1.7538642,-0.401616,1.6068344,0.75997096,-1.5208678,0.31797156,1.5872803,1.3613906,1.0159812,1.7363428,1.1854407
61,7.436432,6.7438736,6.3867855,6.4163685,6.2330103,5.5609426,5.4612184,6.1771746,6.2855906,5.610799,5.7433524,4.18679,4.273528,4.540867,5.1090927,3.8930013,3.8065085,3.2286646,4.481575,4.1654425,1.8944724,3.6706197,3.9028795,4.011093,3.1560495,3.8967547,3.2421868,2.8211417,2.184571,3.4973998,3.3683388,2.5954564,3.0833726,3.7828999,2.613074,3.162218,3.8733072,0.7023014,3.7545242,3.370364,2.688374,3.6695962,1.8404249,2.7192569,3.1691012,3.352068,2.3994734,3.6299229,3.4986703,2.5630765,2.8071947,2.916973,3.1647413,3.0073211,3.0009677,2.8238518,1.9739149,3.0304182,0.41405362,2.8599777,2.042717,2.249824,2.725814,3.1337132,2.19115,1.8477335,1.8036833,2.3423753,2.5716996,2.0145376,1.1370101,1.3467858,2.4323392,2.1789556,0.38909626,0.99866956,0.75596124,1.5858253,2.1985128,1.9847155,-1.1905432,1.0849402,1.8288013,0.33312023,2.1582186,0.3470192,2.194935,1.5986494,2.191382,1.6023306,-0.05185038,1.5206878,0.68165404,-1.756541,1.1562879,1.3669909,0.61726266,0.7113509,1.6507246,1.2348068
