,OTU_2,OTU_1,OTU_3,OTU_6,OTU_5,OTU_11,OTU_8,OTU_9,OTU_13,OTU_15,OTU_18,OTU_17,OTU_25,OTU_20,OTU_35,OTU_28,OTU_45,OTU_46,OTU_36,OTU_48,OTU_39,OTU_22,OTU_55,OTU_62,OTU_92,OTU_73,OTU_68,OTU_34,OTU_29,OTU_69,OTU_67,OTU_59,OTU_74,OTU_64,OTU_108,OTU_147,OTU_72,OTU_53,OTU_141,OTU_12,OTU_78,OTU_47,OTU_90,OTU_103,OTU_119,OTU_99,OTU_122,OTU_128,OTU_80,OTU_91,OTU_145,OTU_88,OTU_98,OTU_143,OTU_224,OTU_19,OTU_282,OTU_109,OTU_150,OTU_118,OTU_132,OTU_142,OTU_131,OTU_100,OTU_27,OTU_123,OTU_126,OTU_85,OTU_367,OTU_148,OTU_140,OTU_177,OTU_151,OTU_198,OTU_50,OTU_111,OTU_120,OTU_464,OTU_209,OTU_219,OTU_139,OTU_827,OTU_173,OTU_179,OTU_194,OTU_171,OTU_201,OTU_188,OTU_491,OTU_208,OTU_26,OTU_191,OTU_105,OTU_220,OTU_187,OTU_610,OTU_153,OTU_203,OTU_463,OTU_245
53,4.2734985,3.9921658,3.7272613,2.0807037,3.4086506,2.2136002,3.4336128,2.768146,3.1724486,2.9507737,2.7646909,2.1044438,1.2243927,0.7216155,0.95630014,1.7724526,1.0044556,1.4930387,-0.86785954,-0.85329217,1.435792,-3.7430007,0.52281046,1.4435616,0.32316187,1.2755921,1.4075993,-1.5364618,0.33600426,-1.5392325,0.9248147,-0.030771494,1.8609126,1.2358311,-0.16403905,-2.913709,-0.10664001,1.0527105,1.2964917,-2.1050427,0.06951103,-1.9653039,-1.046817,-1.1749827,1.2601911,0.39593327,-1.3267639,-1.5085675,0.7463116,-0.96892333,0.026629483,-0.30644944,0.4010585,-1.0060115,0.37123314,-3.5949986,-0.9047804,-1.4889901,0.9620818,0.57074213,-0.8212212,-0.56958956,-0.4617255,-2.408823,-5.082544,-0.7166917,1.4466605,-3.799766,-0.44453406,0.8099157,-0.23351963,-0.7756153,-0.34266838,-0.99716735,-4.2516074,-2.569891,-3.0394857,-0.49501285,-3.4750373,-0.061208278,-0.79478824,-0.99747694,-0.4388431,-7.074159,1.3987443,-0.80701447,0.53748363,-2.38425,-0.38874978,-5.7022934,-0.9411099,-0.51692176,-3.507714,-2.5593948,0.7020303,-1.6823018,-3.948214,0.32851774,-1.8193208,-1.8269874
54,5.1668262,5.311839,3.191775,4.706707,4.295003,3.166312,3.7906647,2.641646,2.6583369,1.6336681,0.98205096,3.8257418,2.4116895,1.9078317,2.604158,1.1520286,2.136693,3.5199878,-1.2686827,1.2159437,0.24626756,-0.8217962,-0.36073616,0.5240845,0.8786361,0.076242894,-0.8698914,0.74954015,1.9521552,1.317584,-0.131637,0.851601,-0.27462107,2.1939285,-2.4454136,-0.64849436,1.1299744,2.6636176,0.8576564,-3.490975,0.51118445,0.96133375,0.5931395,-0.4261535,-2.6080582,-1.2910944,-1.1699784,0.6910796,0.6909754,-1.7025344,-0.37840182,-1.9048166,-3.0872993,-1.2450701,0.13516927,-2.8356752,-1.1143844,-0.5779944,-2.429955,-0.9040789,-2.0777638,0.5570636,-1.8372517,0.18253642,-2.5897908,-2.0827296,-3.260936,-5.879902,-1.1547631,-3.0787787,-2.6494339,0.37450066,1.2551829,-3.7974093,-2.1583,-1.0485301,2.5199044,-0.9989427,0.67140466,-4.091072,-0.9298862,-1.7241634,-1.7024539,0.43484437,-4.5294867,-0.85629153,1.3716495,-3.7678068,-1.1085025,0.33193117,-2.6076105,-3.4899902,-0.6543955,-0.4339585,-0.78290147,-2.2110262,-2.1614804,-2.890565,-0.9715525,-0.15315814
55,4.8240848,4.6912723,4.5827446,3.4730353,3.6459002,2.826131,3.2190197,3.6021667,2.8548112,2.475673,2.0709891,3.3176923,1.265753,1.3596305,1.1671357,1.4317929,0.35149068,1.7740471,-0.7033083,0.30224493,1.0389104,-2.3777366,1.0869255,0.977437,0.6817556,0.8910957,0.7744341,-0.0046548247,0.11986694,-1.0485489,-0.021847717,-0.025942951,0.47096285,1.3975972,-3.8182817,0.014480919,-0.069543004,3.8563442,1.245841,-1.6877314,0.31570587,-1.6540334,0.004326917,1.593288,0.49555668,-0.16395211,0.061624512,-1.3347393,0.111221,-1.5143418,0.11342282,-0.44000727,-0.8685839,-0.09221254,0.2472069,-1.1076386,-1.2950255,-0.4119469,-0.44303828,-0.6870454,-0.43388098,-0.13944745,-1.0917885,-1.8844528,-2.883349,-0.41838542,-1.1416783,-6.6312747,-1.3032528,-0.8545725,-2.4626405,-1.5208764,-0.92726564,-4.810305,-1.4749739,-1.4593854,-1.3121969,-1.3577827,-2.0759592,-1.641238,-0.40694603,-1.2706774,-1.8536893,-2.6223128,-2.1978397,-0.46266866,-0.40684986,-0.97267056,-1.9525936,-3.4795096,-1.8881867,-1.845434,-0.9253585,-0.05841256,-1.0256076,-1.771784,-4.7179947,-0.7071945,-0.38534993,-0.4496042
56,5.466424,6.18622,4.577841,3.4977376,3.820521,2.7118886,4.355491,4.1934,3.522293,4.9652896,3.4221797,0.44746616,1.6257596,2.116483,0.20535389,2.3413203,-0.77499366,-0.30013567,-1.4733946,0.38790485,1.7123471,-5.204289,1.7991751,2.3146415,0.73396426,1.3481648,2.0913868,-0.17063022,-2.4364746,-1.633295,2.1422434,-1.5738885,1.4461834,-0.09401561,-2.0945148,-2.458548,-0.4346266,-1.017555,2.2121205,-1.7220122,0.51768,-2.1441042,-1.9395723,-0.17684005,2.546451,0.76849663,-0.99568415,-4.1056013,0.92537594,0.7208798,0.3258104,1.5508976,0.5472503,-1.2378877,-1.0619867,-1.6651031,-1.1505072,-1.4122922,1.1297204,-0.4194551,-0.64276147,-6.5913725,-0.84707385,-7.627767,-2.4552526,-0.3884407,2.0134256,-3.454205,-0.74291635,2.801266,2.0292332,-4.075231,-2.0219924,-3.0095155,-2.9654298,-6.6560802,-7.374081,0.10800797,-8.009912,1.772337,-5.7010903,-1.6102487,-2.082703,-7.1262383,2.3772717,-1.6307884,-2.0881371,-2.340059,-0.4351711,-10.043301,-4.233413,0.9919421,-4.26535,-2.5943232,1.143546,-2.2216902,-4.4010463,1.721815,-1.1082755,-3.9038534
57,8.7459135,9.507162,8.694153,7.3902483,7.4127364,2.9905512,5.025639,3.5044234,2.695807,8.505675,4.9216332,7.579627,4.4346724,3.6440282,-3.0495262,2.4187918,2.605968,7.783318,-6.3074656,0.42734262,6.2268724,-20.224266,-1.4181007,2.8636477,-0.7404486,3.3486166,4.2892375,-3.4459116,1.7897924,-6.0307565,3.4554527,-2.6675055,1.5886422,7.7149487,-4.624773,-11.123237,1.0791194,4.7695413,5.0283976,-4.7194576,3.3315637,-2.2384238,-2.161696,-2.6311536,1.5121521,2.0694628,-5.0810614,2.7676647,0.49082968,-4.8159904,-5.4077663,-2.137428,0.4658606,-5.830589,-1.1511734,-15.990338,-4.344869,-3.021472,0.9822992,3.128102,-3.2922902,-1.3934624,-4.2546945,-7.4763,-26.526012,-4.982877,0.2729147,-17.937164,-2.9018946,4.8450174,1.4483554,0.81663597,6.8835626,-0.11948811,-21.534864,-10.729898,-5.9101152,-0.26163962,-7.794963,-0.0712858,-11.421753,-1.4287958,-1.6593931,-12.509217,-1.067986,-2.4739997,7.0684085,-5.7787385,-2.7670906,-12.454069,-6.8262606,-3.2324162,-10.237339,-5.0767193,1.6372694,-3.264075,-12.857263,-1.2152569,0.81193453,-2.0214922
58,10.346879,8.800584,6.9289865,7.174276,7.550523,4.2248926,5.6982627,4.589898,4.1839256,7.5498323,3.9418666,9.471765,1.9091235,4.8814936,-3.9201827,3.9300258,2.24867,9.4222555,-4.6972923,2.516521,6.4378386,-19.664436,-5.7423677,1.5903372,1.1756415,1.8322203,3.309372,-0.61701894,6.114992,-5.859978,2.0367453,-0.016900867,0.18518947,10.237373,-6.961142,-14.907572,3.819159,4.784955,3.0928917,-8.6002445,0.8526627,-2.4050703,0.52492887,-1.2518656,-3.7091782,1.8113165,-3.8698988,2.3270447,1.815343,-4.5241957,-4.3789763,-7.8380113,-0.10162267,-6.5118527,-0.6017219,-20.21263,-4.3159175,-3.4253678,0.17053771,4.4968762,-5.319225,6.400138,-6.2477903,-3.4123452,-29.035887,-4.2010274,-3.8107915,-17.015076,-2.492213,0.032078825,-2.4818597,2.6929417,7.700034,-4.269432,-22.52241,-7.82776,0.22943555,-0.8950045,0.3558681,-0.88235414,-10.330335,-2.1598537,-0.9851644,-6.176095,-3.3323693,1.2151476,10.759576,-1.4668161,-8.319944,-6.0918565,-7.118683,-6.032362,-8.720157,-4.696774,-0.06789024,-4.390142,-11.256568,-4.3349404,-2.637782,2.0245929
59,9.478599,7.4495516,7.948722,7.001552,5.928696,2.2990704,6.386691,4.7516174,4.2328386,7.2072873,4.965988,7.828975,1.8240612,4.766284,-4.3149967,4.0808163,1.2494541,9.120282,-6.989146,1.9554931,6.024517,-16.960823,-3.1548357,3.2688534,0.583988,2.6335158,3.9254937,-0.79671466,2.9200492,-7.4596443,2.3889146,0.046366423,1.391915,9.803362,-7.4261165,-13.426005,1.0348825,6.410253,3.3215823,-5.5757136,1.32928,-3.9559073,1.4254295,1.6164515,-0.5910344,0.966207,-3.4253705,0.3806987,0.94491935,-6.4750404,-0.7533592,-4.6150928,0.41286013,-5.140221,-1.5587239,-14.196381,-3.5789623,-2.6000216,1.3035128,4.3480077,-2.0476518,1.0347131,-4.069311,-4.427857,-26.549633,-4.049064,-1.5068789,-19.698128,-2.55934,1.7962846,-1.0801841,1.1095227,8.35341,-3.5798028,-22.184761,-9.696729,-2.2161067,-0.62156975,-3.3774958,-0.49245638,-10.211718,-3.4178004,-2.0421896,-6.75264,-4.1998334,1.184646,8.156391,0.5136256,-5.5149827,-10.038058,-5.019559,-6.5242186,-9.0536175,-5.274667,1.8341923,-1.6782138,-12.581355,-2.5400653,0.872448,4.6704316
60,9.594831,7.5888267,7.7408986,7.4592695,5.9432545,1.9997976,6.3243012,4.473085,3.5350893,6.6853137,4.502787,7.7836585,2.756079,4.511425,-2.4148746,4.086795,2.1292844,9.806795,-8.025116,1.891801,5.7378693,-13.400866,-3.4439702,3.0986593,0.8294581,2.3283753,2.8338451,-1.081936,2.9554398,-7.0612655,2.695065,0.15884945,0.37679023,9.900085,-8.2374325,-12.91352,1.9416113,6.5447884,4.0730257,-7.5309267,1.749909,-2.584201,2.3394244,1.6460509,-2.2059474,0.8936963,-4.2413454,0.4516152,1.8036097,-7.0993524,-0.91354954,-4.2995315,-1.8603466,-5.564524,-0.51052785,-13.434411,-3.3949263,-2.9953525,-0.20633604,4.308526,-2.860509,-0.23593313,-4.732774,-3.6562996,-22.489277,-4.779043,-2.8636072,-19.604824,-2.8441997,0.4997967,-1.703091,2.1395793,9.709833,-4.8887877,-18.997742,-8.404969,-0.69471794,-0.2781133,-2.6746306,-2.0838325,-9.562821,-3.4124997,-2.0591934,-6.7066536,-6.154947,0.6064374,8.635529,-0.36747992,-4.739311,-8.649521,-5.141872,-6.9867053,-8.290143,-4.9503345,1.0570472,-1.5678322,-11.925012,-3.2982652,1.6918471,5.533137
