,OTU_1,OTU_5,OTU_2,OTU_37,OTU_44,OTU_42,OTU_23,OTU_135,OTU_21,OTU_22,OTU_89,OTU_57,OTU_255,OTU_175,OTU_3,OTU_631,OTU_31,OTU_801,OTU_653,OTU_382,OTU_1165,OTU_156,OTU_8692,OTU_94,OTU_190,OTU_678,OTU_403,OTU_127,OTU_561,OTU_869,OTU_6,OTU_2316,OTU_486,OTU_1715,OTU_857,OTU_395,OTU_1314,OTU_15144,OTU_2691,OTU_1011,OTU_1455,OTU_7061,OTU_541,OTU_2394,OTU_1920,OTU_2060,OTU_1768,OTU_388,OTU_3215,OTU_1852,OTU_1243,OTU_398,OTU_146,OTU_760,OTU_227,OTU_3141,OTU_10426,OTU_617,OTU_9898,OTU_2150,OTU_4392,OTU_1203,OTU_2601,OTU_1045,OTU_1480,OTU_2405,OTU_1088,OTU_550,OTU_2131,OTU_258,OTU_1400,OTU_722,OTU_640,OTU_152,OTU_1317,OTU_3442,OTU_1148,OTU_831,OTU_1081,OTU_529,OTU_2929,OTU_387,OTU_3511,OTU_420,OTU_3188,OTU_9002,OTU_2997,OTU_4035,OTU_2718,OTU_2618,OTU_1069,OTU_4513,OTU_2181,OTU_1641,OTU_5245,OTU_60,OTU_6055,OTU_777,OTU_5036,OTU_569
31,-19.931074,8.653318,17.466934,7.586902,2.201225,-46.587296,-60.574535,191.97449,59.99466,-26.549623,37.798107,77.91334,44.940907,-76.895805,24.121014,-70.971436,-95.18576,140.54214,-128.46915,-143.43204,-56.82422,-15.023226,-22.484789,-3.384288,47.54523,-9.855306,-34.654053,115.46289,-155.22957,-43.327286,-12.042404,-81.75675,74.96442,-121.05659,-74.49265,-46.16473,28.67618,-22.993526,100.40921,-170.85735,43.315884,-10.802132,2.948008,-272.96735,77.974594,-138.64336,-53.341766,-52.87058,68.757706,-17.873705,11.778305,-83.3999,-79.24868,-84.78368,-40.359653,-14.279085,-45.81585,-41.756226,-66.933075,29.157026,-137.37431,37.304253,42.895424,-97.37473,-54.848522,-133.19547,-132.74141,50.15241,166.6267,-16.042942,-56.46813,170.2195,-15.14893,-113.24935,136.6151,8.405044,-16.31645,-47.364655,1.2783453,-125.04249,-82.252525,-97.34214,35.63791,88.24394,-3.3444295,-54.762753,-120.14237,33.781147,-32.598545,-3.4185305,-28.884434,192.09074,-116.95624,42.241325,130.86226,39.17386,96.49892,49.269913,-78.23274,-203.8575
32,6.6555796,7.479709,6.9677515,6.666056,5.661159,4.8331127,5.769744,2.3549979,0.9354193,4.33283,2.9217181,4.707726,1.173437,1.2720008,-1.6474657,-0.2739197,-2.0023832,0.11103392,0.39163572,-1.5086123,0.4296022,-0.33644485,-3.081858,2.350309,0.9032246,-0.17504095,0.4048455,-0.96456075,-0.27706802,-1.3242736,0.95687616,1.3557436,1.0443332,-3.6188555,-3.0053618,-1.8777373,-3.163836,-4.2596817,-1.3870571,-1.656073,-1.6519358,-5.0854955,-1.304726,-0.5715201,-3.5181112,-2.316062,-2.644139,-2.8861842,-1.1357695,-2.729334,-2.3966365,-2.038296,-4.264466,-2.8522077,-2.578945,-5.2763357,-4.186526,-3.265405,-6.160565,-4.6282983,-3.3232534,-0.40151715,-1.0257323,-2.2967896,-2.284698,-1.0056021,-5.133094,-2.6242943,-1.0485475,-2.7739093,-3.2884722,-2.570961,0.93354225,-0.26950002,-1.1776574,-3.908982,-2.2405949,-2.3445153,-1.1709511,-1.2091608,-4.422139,0.08859897,-4.808694,-3.1172295,-4.1198516,-6.9143276,-1.4140704,-0.37947583,-5.0760956,-4.193959,-3.608275,0.25851393,-3.8586395,-3.6933978,-2.0029202,-1.089442,-1.2500234,-3.5790343,-7.1186914,-2.12969
33,-21.003359,8.957402,18.671076,8.940402,3.3130372,-45.206482,-61.271893,194.50166,60.98196,-27.902746,39.241066,79.25976,44.44235,-77.89141,23.534443,-69.6147,-91.80937,141.9195,-132.785,-146.13007,-55.419704,-10.417717,-18.373016,-3.5754397,45.588234,-4.936383,-34.154686,116.16392,-161.02327,-46.399235,-11.925891,-79.88694,72.21132,-120.35805,-71.69059,-46.477398,28.89521,-20.09859,99.03518,-174.78816,46.103252,-9.500763,6.477553,-279.02875,77.51007,-143.44826,-53.872044,-52.506527,73.2493,-17.636267,8.023512,-83.054184,-81.85961,-88.092094,-45.786705,-17.22076,-45.493088,-41.919453,-66.37258,32.631866,-140.21594,36.38942,41.71841,-104.32389,-51.008636,-132.8597,-135.28699,54.480576,163.06606,-16.592417,-57.634384,170.94125,-17.347672,-116.01921,133.72646,8.105953,-18.509274,-44.918087,1.8383205,-126.51881,-84.05897,-97.09507,36.642513,89.02775,-3.3457153,-48.605957,-122.01581,33.171257,-31.11299,-3.419817,-22.620459,193.39258,-111.99755,37.837185,132.26639,40.084625,101.16499,54.859646,-75.653046,-200.28119
34,6.687099,6.5469112,6.740168,6.0685515,5.2791533,5.023691,4.4278975,1.9054621,1.9391761,3.1434176,1.833035,2.9932156,1.1557933,2.9286716,-0.8080236,3.4191966,-2.1411738,-0.42087698,2.3958695,1.0759372,1.1924412,0.8947623,-0.0978359,-0.29074952,-2.4070964,-2.0015888,-0.269529,-0.9151994,0.6821375,0.7579832,-0.64720124,-2.0984254,-1.4771185,-0.29619157,-4.5719867,-2.1330457,-1.6795382,-2.7959232,-1.5878174,-0.8194014,-1.806726,-1.2887536,-1.5920244,-4.2996893,-4.158355,-0.34269452,-3.5589871,-2.1686523,0.8525524,-3.604587,-3.2460074,-2.9966323,-2.2672133,-3.4525948,-3.3490193,-0.2788751,-3.7117293,-2.0890641,-3.6328893,-1.8558993,-4.005769,-2.3592486,-0.50760865,-4.330803,-4.1133547,-3.9251206,-3.1374142,-2.883086,-4.6675863,-2.1916864,-4.904653,-1.7738256,-1.4965261,-4.6503515,-2.0374572,-2.335259,-4.5298977,-3.334988,-3.727161,-3.5525796,-2.1235645,-0.5119324,-3.266071,-0.3679049,-4.0957856,-1.0727383,-3.9506948,-3.0682342,-3.4194787,-4.1698933,-2.3353615,-1.7464752,-4.422535,-1.9432021,-3.1715147,-2.311417,-0.99154854,-1.300284,-2.7507648,-2.6885805
35,-15.619949,9.058864,16.295317,9.080469,4.462115,-35.004,-47.815834,159.85083,52.054832,-20.660467,31.857027,65.852234,37.24335,-66.56252,17.970415,-60.854813,-76.33209,113.82555,-112.67287,-119.88078,-48.058376,-7.2107935,-18.51378,-2.0317047,41.35169,-2.1121793,-22.673464,96.293396,-131.39323,-40.5193,-10.258986,-66.064835,57.564045,-101.37317,-59.094875,-38.19189,21.206934,-17.913414,81.443054,-142.16853,38.253685,-11.2920685,0.82030535,-224.34882,62.658268,-120.081505,-46.783604,-42.24215,57.609505,-15.533514,6.690184,-69.13661,-68.78314,-71.81521,-34.291443,-17.491585,-39.889206,-32.495243,-54.875473,28.346294,-114.03101,28.061934,30.252909,-84.76173,-41.50203,-108.97244,-110.14498,48.944233,137.8442,-10.463407,-47.907356,136.87723,-15.587347,-95.05629,111.68803,2.2432284,-14.36603,-38.08603,0.28504562,-104.128494,-70.29465,-80.97139,28.493626,73.68853,-3.4859679,-44.143208,-98.96629,25.229877,-25.259604,-3.56007,-22.92673,151.67107,-92.30267,33.373165,105.606384,31.797869,81.73674,40.200867,-62.428646,-165.2288
36,6.9393334,7.4840302,8.117068,8.469691,7.0701494,6.605909,5.618182,1.7085334,-1.1775422,5.6459312,1.9137346,5.585475,1.1266093,0.89037454,-4.614818,-1.1352509,-2.062503,-0.242944,-3.3576477,-3.917594,0.36353806,2.6769743,-2.9698684,3.0511446,1.033499,1.6848297,-0.39496776,-1.2588516,-2.0995142,-0.25335371,-2.665794,-0.18087673,0.33488506,-4.075229,-4.5445065,-4.4949017,-3.5834036,-5.924511,-1.352864,-3.491958,0.92302287,-4.5995455,0.07795644,-3.157274,-3.5890431,-4.296547,-3.5867467,2.0971386,0.64282775,-4.0793796,-1.824876,-3.4842982,-5.2872243,-3.9573624,-4.362129,-5.4299507,-0.94466376,-4.1404486,-7.367653,-4.170472,-4.3773675,0.94072986,0.6885178,-3.515823,-1.2574964,-4.384772,-5.1009927,-1.4892328,-5.115635,-1.0945234,-7.9027176,-2.5793998,-0.9449618,-4.2430944,-0.07416105,-2.8390136,-1.3689616,-2.8414004,-2.3104644,-4.336546,-4.2401013,1.0805659,-5.2408214,-3.7727027,-4.0927744,-5.0055823,-4.4139304,2.2437518,-3.7529762,-4.1668816,-3.286374,2.417572,-5.826215,-3.175408,-0.37021852,-0.34906268,-0.6320753,-2.1465259,-3.5733607,-4.171019
37,7.267954,7.9327664,8.715031,9.185378,7.624036,8.193812,6.67447,0.7191689,0.40949512,6.14155,4.1674356,4.4889927,0.82707024,0.34081575,-6.058444,-2.8086133,-1.4617178,-3.4069264,-5.146324,-3.3475857,-1.3624415,4.059634,-2.555479,3.7485554,1.2001151,3.8225107,4.4446874,-0.6597799,-1.232141,-1.8296913,-1.455065,1.1822257,-0.87425226,-5.2736745,-1.974977,-3.3905349,-5.058234,-5.067068,-2.8830645,-3.7051673,3.5750003,-5.589383,-1.3253505,-3.2160966,-3.844111,-6.336826,-4.579833,-0.272048,2.5639086,-4.5276256,-3.666511,-3.6604934,-5.380127,-2.8108726,-3.1619465,-6.2129183,-1.8172071,-4.6285486,-7.7697916,-2.7072108,-4.1379786,-0.41541886,-2.425529,-5.5912237,-1.5991137,-3.9416003,-3.7764983,2.416195,-2.7383134,-0.25254083,-8.796381,-7.315855,-1.3898617,-5.11231,0.92788386,-5.428957,-1.0385821,-2.589797,1.3041708,-5.0942893,-5.3498697,-0.6888795,-4.5568333,-3.7812095,-4.0997505,-3.9785304,-3.860803,-0.41571307,-3.1562977,-4.173858,-2.6044443,0.31883526,-5.3125925,-3.4502861,0.35572982,-0.92272687,0.76173425,-3.1069608,-4.1167645,-5.110686
38,-34.431717,9.814971,23.857248,9.2716255,1.3706841,-71.82856,-94.158226,296.45712,94.4651,-44.38119,57.99616,117.49356,66.49587,-121.49763,37.326694,-109.574646,-140.03383,216.9154,-201.21884,-218.89633,-86.6013,-17.496815,-28.67781,-4.569247,71.65421,-9.906751,-45.415554,176.46318,-242.4385,-71.45741,-12.937839,-122.39435,115.72502,-184.47643,-107.52019,-67.4117,41.919655,-29.044071,153.74774,-260.42624,70.81717,-14.405098,4.855406,-413.8391,115.97828,-216.62546,-81.543655,-83.36535,106.974846,-25.35628,15.345018,-127.06251,-123.18602,-127.133095,-57.727757,-26.257662,-71.03593,-61.037743,-97.5103,49.952126,-208.82625,54.853554,60.733826,-151.90938,-76.50795,-198.22754,-198.77869,82.51738,251.45732,-23.659073,-83.952095,255.61546,-24.795567,-172.42242,206.67555,11.082808,-24.867805,-69.09141,2.7697237,-188.57806,-124.90819,-148.15,57.10011,137.94426,-2.9725447,-73.153755,-180.04562,46.539024,-46.24877,-3.0466428,-35.46301,287.18658,-167.8146,58.277325,204.9542,58.386375,152.98491,78.806,-111.017914,-302.56564
