,99fee0a19b008f861969600865c985de,c834e02be94ea60ec2900976677cc474,dfcfd742612d616e7c1097c359c7e63b,123e950130b49f3692b2898d9a43ef9c,091126efa2a5f6896c1a128c49160228
45,1345.7858,2316.935,3126.6375,1970.0433,1628.1697
46,890.4789,2091.1118,3894.0261,2619.1902,2204.1772
47,1154.1111,2578.193,4155.6963,3383.8538,2487.7454
48,1107.1561,2528.914,3022.861,2365.6062,2059.7024
49,984.0039,2126.1438,2835.8372,3374.3704,2111.1157
50,1049.6823,2220.99,3089.279,3731.254,2122.029
51,908.5304,1967.4532,2780.8574,2889.8877,1910.5796
52,956.6329,2005.7628,2769.0698,3367.59,1980.3732
