,99fee0a19b008f861969600865c985de,c834e02be94ea60ec2900976677cc474,dfcfd742612d616e7c1097c359c7e63b,123e950130b49f3692b2898d9a43ef9c,091126efa2a5f6896c1a128c49160228
45,1060.1731,2816.7383,2456.0242,1553.1726,848.7925
46,-119.389404,756.6853,3062.0864,1598.0493,1757.807
47,-197.0304,976.30115,4634.558,-637.5315,2161.3447
48,1203.4314,2380.331,2915.289,-242.64343,2141.0479
49,1647.163,1061.5254,1303.2378,820.96484,2033.9294
50,1218.1243,459.5915,758.5168,1957.2548,2091.9246
51,576.16974,266.80542,193.45044,153.88599,939.73267
52,52.82196,1137.3922,-1568.1586,-1335.5693,-33.200867
