,99fee0a19b008f861969600865c985de,c834e02be94ea60ec2900976677cc474,dfcfd742612d616e7c1097c359c7e63b,123e950130b49f3692b2898d9a43ef9c,091126efa2a5f6896c1a128c49160228
34,459.01172,1241.2565,2007.6506,2237.8428,1514.6593
35,629.1142,1686.4761,1876.2748,1738.2795,1158.4214
36,913.3428,1667.522,1329.9042,1672.238,1041.238
37,949.588,1303.8464,1417.0476,1873.7026,1125.2831
38,745.8983,920.90356,1604.2786,1616.4937,883.27856
39,575.51654,1036.291,859.8102,1243.0897,819.8566
40,489.49185,1059.5449,1178.1306,1532.7645,738.49426
41,288.31277,579.4041,1266.9128,1510.9393,840.6859
