,99fee0a19b008f861969600865c985de,c834e02be94ea60ec2900976677cc474,dfcfd742612d616e7c1097c359c7e63b,123e950130b49f3692b2898d9a43ef9c,091126efa2a5f6896c1a128c49160228
45,2052.9539,2495.1611,2039.9423,1532.8467,998.8081
46,2105.811,2526.6333,1996.3262,1374.6884,951.8419
47,2262.2466,2765.461,2294.4956,1785.558,1135.7562
48,2226.538,2659.9568,2077.849,1385.4534,980.9665
49,2248.7903,2698.6753,2134.1626,1472.5277,1017.64185
50,2196.7234,2623.4067,2047.2109,1361.0902,965.7661
51,2240.889,2682.6045,2107.3142,1427.5582,999.46674
52,2255.9226,2694.1118,2102.465,1398.0707,991.7961
