,99fee0a19b008f861969600865c985de,c834e02be94ea60ec2900976677cc474,dfcfd742612d616e7c1097c359c7e63b,123e950130b49f3692b2898d9a43ef9c,091126efa2a5f6896c1a128c49160228
45,4989.5225,636.4014,1031.8909,1852.8334,610.1639
46,4248.406,58.533016,899.6574,1651.28,488.32245
47,2652.632,-190.33424,788.4441,1268.3007,433.4571
48,2040.602,69.84157,938.8515,816.25525,245.93285
49,1238.7498,155.52367,1269.635,568.6794,357.29465
50,685.28784,987.75586,1782.4241,566.6704,657.25214
51,370.18527,1139.7267,1631.4177,506.63785,813.8251
52,167.90614,699.92786,1321.9529,872.52673,1031.2511
