,99fee0a19b008f861969600865c985de,c834e02be94ea60ec2900976677cc474,dfcfd742612d616e7c1097c359c7e63b,123e950130b49f3692b2898d9a43ef9c,091126efa2a5f6896c1a128c49160228
4,516.0101053280589,3519.990297837644,1756.9893363577967,100.0097698137181,321.010444278568
5,884.0102918717522,4597.990100662964,1434.9899800168912,101.00983278909894,207.0099635319458
6,1334.9898988089226,2804.010450820816,1475.9897660056,122.01044507178312,340.0095106501062
7,1568.9896032955203,2989.9899661293143,1025.0100701785518,184.00997075703935,348.0099962164112
8,2110.990204324513,2647.9897632093216,728.0099944569164,280.009908147141,556.9899104009453
9,1534.9898190832168,1280.0099148916215,1318.99017850906,263.0096469860616,560.0097076896132
10,576.0101306480605,602.0098406831025,1450.9901101514427,411.00989013500634,745.989805703375
11,137.0100911151086,411.01017439954705,1519.9901490802251,646.9895893086054,885.0101453192117
12,303.9903001146484,431.00985239172223,1507.9900558166366,622.0097673604755,1083.9896528618622
13,320.01035947130293,325.01016191153917,1510.9900911329698,831.0100695697919,1311.9900126764119
14,413.9904891500008,436.01045804032424,910.0103229687804,1557.9897235391509,966.0102798381283
15,419.9898756265333,407.00979589452675,328.0098727543301,1486.0101626497603,960.9895158365264
16,371.0099639976121,537.0102747370003,958.0102314583764,1835.9899513094374,600.0095689426769
17,138.01004649851825,334.01011219373436,231.01018784258736,988.0101096637707,214.01023794573058
18,243.00996443450362,846.0100617063996,727.0099119680832,2124.990229547707,314.01023150004147
19,242.01035676593239,510.0102651293147,1393.9897094850699,2477.990039437178,338.0102468809423
20,301.00993770579436,430.01018712710743,1399.9900558475524,2824.990064163074,522.0101774058008
21,316.0097082789358,536.0099152679147,1170.9899950739948,2173.9903580628675,557.0100759103432
22,279.00973013166777,533.0102645601047,1410.0100910952433,2323.989968891489,466.00984960964195
23,251.0097564212071,532.0095212564274,1603.9899533718,2094.0102945385497,552.0104767933752
24,286.0097138126893,643.0102501060659,811.0102749429125,2190.0096263736605,537.0097918142088
25,268.01001116403336,850.9895218182248,2018.9897101941706,2696.9900273768444,1034.990014570327
26,379.010164188217,1135.9898441944988,1479.9898219310442,2743.9898122952786,1395.989976676255
27,437.010357456699,989.0100384603865,2297.9900697880325,2159.010287035488,1235.9901583162914
28,607.9899826253769,1555.9900334046986,1658.0100437527253,2529.9899582682388,1479.9897337504176
29,718.9896538098034,1256.9896048757212,2009.009922204429,2407.9897995928495,1299.0104569930324
30,630.0097251196618,1052.00966199548,2683.989959242864,2449.0104514575914,1584.9898369270668
31,894.9900096676946,1620.9898377768068,2083.009943126991,2602.990045843467,1330.0100010758258
32,671.0097673404592,1711.9899363225236,1759.0099064804444,2557.010429555947,1342.0099660912422
33,530.0100551973524,1286.0099538754916,2000.9901294740102,3014.9899421179944,1473.9903332631488
