,99fee0a19b008f861969600865c985de,c834e02be94ea60ec2900976677cc474,dfcfd742612d616e7c1097c359c7e63b,123e950130b49f3692b2898d9a43ef9c,091126efa2a5f6896c1a128c49160228
34,603.1771,1348.6829,1508.4618,1428.4324,810.05853
35,597.9105,1304.313,1494.4612,1572.8419,832.73364
36,592.3404,1274.7367,1480.7368,1643.1177,841.0776
37,644.5307,1348.1001,1613.4703,1981.0527,951.4307
38,835.9551,1800.7275,2095.7844,2335.7957,1191.3995
39,879.19977,1906.5927,2204.74,2397.6182,1242.0139
40,919.5379,1999.6462,2306.463,2482.8936,1294.3912
41,946.0117,2061.4016,2373.1982,2535.6042,1328.1807
