,99fee0a19b008f861969600865c985de,c834e02be94ea60ec2900976677cc474,dfcfd742612d616e7c1097c359c7e63b,123e950130b49f3692b2898d9a43ef9c,091126efa2a5f6896c1a128c49160228
45,560.3215932159701,1414.1771872724719,1308.6416716057115,1821.845815776598,670.3677843790372
46,495.7954902192474,1334.590499226175,1346.7436772427911,1789.862574116603,693.9144940514988
47,426.4608291100695,1170.821310537328,1433.254735241274,1654.984730385438,721.1934127346481
48,334.17395670424105,468.1621401786517,1475.8942978211098,1593.8765109904298,871.5153832114398
49,293.0415641235874,365.82279622312467,1425.353230420803,1652.204322773241,930.789995601603
50,230.82359336629617,269.8287030937033,1374.0890133133794,1753.6522818924077,1008.0530585183676
51,220.1507552361427,241.3543579792929,1360.6236947436496,1901.2213593193364,1050.6117670518363
52,202.89065030872013,224.2387353687741,1305.8053679460584,1992.6483562343687,1048.5271752016538
