,99fee0a19b008f861969600865c985de,c834e02be94ea60ec2900976677cc474,dfcfd742612d616e7c1097c359c7e63b,123e950130b49f3692b2898d9a43ef9c,091126efa2a5f6896c1a128c49160228
34,407.36774,1137.2958,2056.4507,2175.1313,1595.0402
35,581.45544,1707.7295,1936.8578,1697.2883,1175.8965
36,959.331,1661.9695,1194.0428,1599.2726,1007.27985
37,967.8937,1292.6074,1448.2063,1927.4966,1161.6792
38,732.1953,845.4613,1643.8472,1646.7284,801.51215
39,564.1747,1080.89,623.31104,1160.5583,779.24835
40,486.65564,1164.6431,1150.997,1592.3042,657.8784
41,186.04431,429.46283,1246.1696,1466.3862,792.25195
