"ASVID","UK01A","UK02A","UK03A","UK04A","UK05A","UK06A","UK08A","UK09A","UK10A","UK11A","UK12A","UK13A","UK14A","UK15A","UK16A","UK17A","UK18A","UK19A","UK20A","UK21A","UK22A","UK23A","UK24A","UK25A","UK26A","UK27A","UK28A","UK29A","UK30A","UK31A","UK32A","UK33A","UK34A","UK35A","UK36A","UK37A","UK38A","UK39A","UK40A","UK41A","UK42A","UK43A","UK44A","UK45A","UK46A","UK47A","UK48A","UK49A","UK50A","UK51A","UK52A"
"004da66cfb7833499378d4494b177e6f",-6.38727569033977,-5.60168511302387,-5.88126663829786,-5.8102077756087,-5.96304152266685,-5.79626809082149,-5.96180773840849,-5.83599202466892,-5.81471454229252,-5.8791129579973,-5.70193606496272,-5.66340470780131,-5.71088445978978,-5.68487561690681,-5.81189714392917,-5.63490806888159,-5.65677963409939,-5.67684306096219,-5.68026723397084,-5.80683048429321,-5.76569414885693,-1.25798930861571,-0.740908613208549,1.40630099500252,2.04254694056788,1.35065244684749,0.772326641354165,0.502254928518782,-0.6083592152833,-2.2048108731856,-0.943632125891328,-1.25380443228588,-2.49221411033245,-5.68513460624242,-5.64176901172825,-5.87494030646636,-5.65012907907792,-5.60563539450838,-5.76282625539264,-5.71622992534391,-5.70472977413293,-5.77367029172277,-5.75834194109691,-5.76241884552613,-5.70953025869633,-5.754749951519,-5.73732838154017,-5.78272927284622,-5.93269980865786,-5.85931926362373,-5.7946820105131
"006e11b2ea1993fe60f255c75ff4ea39",-7.30356642221393,-6.51797584489802,-6.79755737017201,-6.72649850748286,-6.87933225454101,0.469563248290999,0.244233821775441,0.160951507818944,0.256964196410084,-0.249097383137,-6.61822679683688,-6.57969543967546,0.119042487135108,-6.60116634878096,-6.72818787580333,-6.55119880075574,-6.57307036597354,-6.59313379283635,-6.59655796584499,-6.72312121616737,-6.68198488073108,-6.70880080581967,-6.70561640000059,-6.50411821530883,-6.53029433867259,-6.61174641482437,-6.66912032992808,-6.62366603115846,-6.57129567779359,-6.5570886712443,-6.68421667484578,-6.70537297878799,-6.84529961048449,-6.60142533811657,-6.55805974360241,-6.79123103834051,-6.56641981095208,-6.52192612638254,-6.6791169872668,-6.63252065721806,-6.62102050600709,-6.68996102359693,-6.67463267297107,-6.67870957740029,-6.62582099057048,-6.67104068339316,-6.65361911341433,-6.69902000472038,-6.84899054053202,-6.77560999549788,-6.71097274238726
"0074fee2950103e089730df0b1e1e092",-7.66024136615266,-6.87465078883676,-7.15423231411074,-7.08317345142159,-7.23600719847974,-7.06923376663437,-7.23477341422138,-7.10895770048181,-7.08768021810541,-7.15207863381019,-6.97490174077561,-1.13303584084913,-6.98385013560267,-6.95784129271969,-7.08486281974206,-6.90787374469448,-6.92974530991227,-6.94980873677508,-6.95323290978373,-7.0797961601061,-7.03865982466981,-0.970307236163933,-7.06229134393932,-6.86079315924757,-6.88696928261132,-6.96842135876311,-7.02579527386681,-0.660895881286899,-6.92797062173233,-0.81851651206571,-7.04089161878451,-7.06204792272672,-2.49221411033245,-6.9581002820553,-6.91473468754114,-7.14790598227925,-6.92309475489081,-6.87860107032127,-7.03579193120553,-0.888800244155225,-6.97769544994582,-0.726631841856645,-7.0313076169098,-2.32761323209683,-6.98249593450922,-7.02771562733189,1.06448020435659,-7.05569494865911,-7.20566548447075,-7.13228493943662,-7.06764768632599
"00a96fbd0ac34bfd245f9c24f8737f7d",-6.36747306304359,-5.58188248572769,-5.86146401100168,-5.79040514831252,-0.922564188077321,-5.77646546352531,-0.33113032312812,-5.81618939737274,-5.79491191499634,-5.85931033070112,-5.68213343766654,-0.1522065878374,-5.6910818324936,-5.66507298961063,-5.79209451663299,-5.61510544158541,-5.63697700680321,-1.14650274772994,-5.66046460667466,-5.78702785699703,-5.74589152156075,-0.277160055603987,0.134560124145351,-5.5680248561385,-0.567522852174127,-5.67565305565404,-5.73302697075775,0.294615563740537,-0.426037658489346,-0.258900724130287,0.235022870450318,-0.406506571898676,-0.0943188375340744,-5.66533197894624,-5.62196638443207,-5.85513767917018,-5.63032645178174,-5.5858327672122,-0.716894486554377,-0.665656692841015,0.0352095715785197,0.0618255185076251,-0.527851919548066,-0.535853762868771,-0.196608467561142,-0.375339437306865,0.182091024158114,0.219256523546029,-5.91289718136168,-0.121479138739684,-0.965516437372924
"00aba2e64400d4a5728c6ee86f8fed3f",-6.82578065252614,-0.555900563477877,-0.839613453050978,-0.43172721849423,-0.922564188077321,-0.977355734645326,-6.40031270059485,-6.27449698685528,-6.25321950447889,-6.31761792018366,-6.14044102714909,-6.10190966998768,-6.14938942197615,-6.12338057909317,-6.25040210611554,-6.07341303106795,-1.12622055389032,-0.635677123963948,-0.862303182689034,-0.988945811792036,0.440993688801795,0.821452233064123,-0.270904983962814,-0.357287597258835,-6.0525085689848,-6.13396064513658,-6.19133456024029,-6.14588026147067,-6.0935099081058,-6.07930290155651,-6.20643090515799,-6.2275872091002,-6.3675138407967,-6.12363956842878,-6.08027397391461,-6.31344526865272,-6.08863404126428,-6.04414035669475,-2.32633239898848,-1.17648231660701,-1.57422834085558,-6.21217525390914,-1.62646420821618,-6.2009238077125,-1.58290282868103,-1.62810240580223,-1.20420333696178,-0.399782684860195,-0.886079951152647,-1.03776987061384,-1.65866361793287
"0117e9c502bd1cee660d22cb0e8b4a3c",0.222337607044182,1.47224768381441,1.44276893262555,2.3137105146796,1.75845734063697,1.50755091514267,0.516167537259083,0.963297980343881,0.662429304518249,0.49811701869322,-0.0737735601470906,-1.13303584084913,1.08844304432321,1.61811761412889,1.64695206814269,1.35474289160026,0.483217358543785,1.4184466097316,2.21731057484566,1.61374387365235,-0.385684884382673,-1.25798930861571,-1.6571993450827,-1.45589988592694,0.713410993287937,-0.468505996568681,-0.709277899570051,-0.190892252041164,-0.426037658489346,-0.413051403957545,-2.32992648701122,-0.560657251725934,-1.7990669297725,1.15502318695994,1.48522211410967,1.75193000251797,0.623808029340217,2.05337096858714,0.23861695847306,-3.69402032961921,-0.321465372360213,-3.75146069599807,-0.71017347634202,1.6042124006275,-0.330139860185664,-1.22263729769407,-3.71511878581547,0.219256523546029,2.75150620857374,0.834032306287753,2.22290018001057
"01d175c31175762ee06b309aab2db991",-6.77293817115176,0.399610881549559,-0.369609823805242,-0.768199455115443,-6.34870400347884,-1.67050291520527,-6.34747021922047,-6.2216545054809,-6.20037702310451,-0.83688404803912,-6.08759854577471,-0.622210217083135,-6.09654694060177,-6.07053809771879,-6.19755962474116,-6.02057054969357,-1.12622055389032,0.152780236400322,-0.862303182689034,0.18970918454961,0.440993688801795,-0.277160055603987,-0.270904983962814,-0.203136917431577,-5.99966608761042,0.684173513369704,-6.13849207886591,-0.478574324492945,-6.04066742673142,-6.02646042018213,-6.15358842378361,-6.17474472772582,-6.31467135942232,-6.0707970870544,-6.02743149254023,-6.26060278727834,-6.0357915598899,-5.99129787532037,-6.14848873620462,-6.10189240615589,-6.09039225494492,-6.15933277253476,-6.1440044219089,-6.14808132633812,-6.09519273950831,-6.14041243233099,-1.20420333696178,-6.16839175365821,-6.31836228946985,-6.24498174443571,-6.18034449132509
"01ebcf92b3da0a28dc50e8152d27b887",-7.49593831486138,-6.71034773754548,-6.98992926281947,-6.91887040013032,-7.07170414718846,-6.9049307153431,-7.0704703629301,-6.94465464919053,-6.92337716681413,-6.98777558251891,-6.81059868948433,-6.77206733232292,-6.81954708431139,-6.79353824142842,-6.92055976845078,-6.7435706934032,-6.765442258621,-6.7855056854838,-6.78892985849245,-6.91549310881483,-6.87435677337854,-6.90117269846712,-6.89798829264804,-1.45589988592694,-1.07834847594012,-6.80411830747183,-6.86149222257554,-1.17172150505289,-2.2177971277174,-0.81851651206571,0.442662235228562,-0.0498316279599429,-0.0943188375340744,-0.859879833582325,-6.75043163624986,-6.98360293098797,-1.51625813415605,-6.71429801902999,-1.63318521842853,-0.665656692841015,-6.81339239865455,-1.23745746562264,-6.86700456561852,-6.87108147004775,-6.81819288321794,-6.86341257604061,-6.84599100606178,-6.89139189736783,-7.04136243317947,-6.96798188814534,-6.90334463503472
"01f829adefff12a3fa5d6e1295ade58d",-6.67495776279155,-5.88936718547565,-6.16894871074964,-6.09788984806049,-6.25072359511863,-6.08395016327327,-6.24948981086027,-6.1236740971207,-6.1023966147443,-6.16679503044908,-5.9896181374145,-5.95108678025309,-5.99856653224156,-5.97255768935859,-6.09957921638096,-5.92259014133337,-5.94446170655117,-5.96452513341397,-5.96794930642262,-6.09451255674499,-6.05337622130871,-6.0801921463973,-1.6571993450827,0.490010263128368,0.462096565007031,0.512323256443045,0.389334389098059,0.127561479077371,-0.426037658489346,-0.81851651206571,-6.0556080154234,-6.07676431936562,-1.10591974921255,-1.55302701414227,0.36129201745727,-0.828286827074354,0.355544042745538,-0.556698824154865,0.0715628738098935,-0.48333513604706,-0.0701509440793067,-6.06135236417455,-6.04602401354869,-6.05010091797792,-5.99721233114811,-6.04243202397078,-6.02501045399195,-6.070411345298,-6.22038188110964,-6.14700133607551,-6.08236408296489
"0234344c5194a16654cbdac94efd8de1",2.95778678233451,3.70112958102132,3.35004128897545,3.69078822069457,3.41079727461528,3.52245393568494,3.30059071714587,3.36432314615118,3.4139646175602,3.25077152603218,3.40232512968818,1.29471239509893,3.61555004860159,3.22338015515251,3.54317879705136,3.6937976643757,3.4921948588478,3.58383058121216,3.56254344916778,2.99539785521574,2.08724557435861,1.84809102210714,1.33853292847129,2.64674347910985,2.26569049188209,2.53552507980001,2.64412881825576,2.9336728933558,3.22028218120579,4.09963792923638,1.79720789803387,0.212532636507548,-0.294989532996226,4.17055808781011,4.48966632826568,4.17027588578763,4.23948407943086,4.37489326260094,3.04430562913919,2.88396069393941,2.9311215098503,3.14872717919991,3.38749887597275,4.28711236810693,2.88873596468254,3.57864776722031,3.37393817663839,3.63319293098561,4.37971422368983,3.7350311567582,4.27490695075621
