"ASVID","NWSwk16S002","NWSwk16S010","NWSwk16S018","NWSwk16S026","NWSwk16S034","NWSwk16S042","NWSwk16S050","NWSwk16S058","NWSwk16S066","NWSwk16S074","NWSwk16S082","NWSwk16S090","NWSwk16S098","NWSwk16S106","NWSwk16S114","NWSwk16S122","NWSwk16S130","NWSwk16S138","NWSwk16S146","NWSwk16S154","NWSwk16S162","NWSwk16S170","NWSwk16S178","NWSwk16S186","NWSwk16S194","NWSwk16S202","NWSwk16S210","NWSwk16S218","NWSwk16S226","NWSwk16S234","NWSwk16S242","NWSwk16S250","NWSwk16S258","NWSwk16S266","NWSwk16S274","NWSwk16S282","NWSwk16S290","NWSwk16S298","NWSwk16S306","NWSwk16S314","NWSwk16S322","NWSwk16S330","NWSwk16S338","NWSwk16S346","NWSwk16S354","NWSwk16S362","NWSwk16S370","NWSwk16S378","NWSwk16S386","NWSwk16S394","NWSwk16S402","NWSwk16S410","NWSwk16S418","NWSwk16S426","NWSwk16S434","NWSwk16S442","NWSwk16S450","NWSwk16S458","NWSwk16S466","NWSwk16S474"
"001861be3304d80050fe0af5de56e481",-13.0613971685783,-12.9922828664213,-8.02878116248715,-13.0787771025475,-7.26372372340885,-13.0579951056751,-6.61986485149262,-6.45034889331131,-7.26284772142563,-13.1031684017456,-13.0828408848428,-12.9946527708006,-7.32974968904151,-13.0935433506654,-12.9434152677016,-13.0622382704587,-13.064003002389,-6.48737060201873,-7.66509717158408,-13.0387431904476,-6.99088412870754,-13.0613486982371,-13.0505481434237,-13.0430520942728,-13.0332174971911,-13.0593694625889,-13.058387929238,-13.0857364159149,-13.0648678970531,-13.0100951433061,-13.0698560402212,-12.9694274349029,-13.0703376039596,-6.61379714292347,-6.7308011101373,-6.39542852908988,-13.0226808088051,-13.067893504445,-6.92970312931805,-8.48177324618498,-7.50515372204693,-7.64204440287326,-13.0592100853314,-13.0725797765588,-6.46172152263722,-13.0477965723418,-13.1023147931832,-13.0646134348312,-12.9879278596577,-13.0922653938909,-12.9992001930332,-13.006255406535,-12.9869468351617,-7.06081965470897,-6.5261745300863,-13.0701446743935,-7.14637840114473,-13.0333736338966,-13.0264535268664,-13.0638828300041
"00c905253e84aab5042613bcc22d568c",-13.1401030108728,-13.070988720229,-7.77737360265786,-13.1574829420699,-13.1311192412891,-13.1367009485179,-13.1545907416055,-13.1677967453578,-13.1304747056172,-13.1818742374578,-13.1615467237238,-7.20899502936598,-13.1622498946146,-13.1722491878701,-5.41631985686048,-13.1409441126178,-13.1427088442648,-13.1206941383602,-6.56554662050899,-13.1174490364285,-13.1528311875061,-13.1400545405393,-13.1292539874731,-6.92791434898393,-13.1119233440839,-7.05591662996266,-13.1370937720174,-13.1644422543407,-13.1435737387901,-13.08880099407,-13.1485618811604,-6.4618326932427,-13.149043444822,-6.78105762593618,-8.03095177328079,-13.1541713900215,-13.1013866574508,-13.1465993456976,-13.1011865423274,-13.1567437628137,-13.146976532425,-13.1740135363272,-13.1379159279781,-13.1512856170641,-13.1488160516421,-13.1265024168394,-13.1810206290272,-13.143319276609,-13.0666337142179,-13.1709712312947,-13.0779060456524,-5.81215457995442,-6.72137549872733,-6.14324098207378,-6.5261745300863,-13.1488505152866,-13.0749247004775,-13.1120794807635,-13.1051593748824,-13.1425886718992
"00d2b2c94bce86bc92a8ec8ac8036e43",-9.36314729221994,-8.81294263494578,-13.3703014096387,-7.0002930240973,-13.3999564876161,-7.34044637334389,-7.88933425088441,-13.4366339748539,-13.3993119522455,-13.4507114606561,-8.15556723591148,-13.3421958983167,-9.00425876761789,-13.4410864153647,-13.290958430291,-13.4097813543756,-8.27052509505507,-8.40559101483493,-9.27491014262548,-8.40011990382909,-8.47319950573035,-8.1099550839017,-8.42358556145106,-7.82231117356258,-13.3807605994688,-13.4069125482972,-7.85196376937146,-13.4332794853506,-13.4124109793325,-7.30878198049137,-13.4173991194062,-13.3169705794618,-7.36707705988101,-8.48673398393153,-7.62532403269456,-8.47632952936124,-13.3702239178821,-13.4154365848456,-8.58872284255516,-13.4255809973171,-13.4158137713995,-13.4428507630312,-7.97220736183681,-13.4201228540606,-13.4176532897711,-8.41724025065723,-7.43323303408044,-7.98369582838583,-13.3354709916753,-13.4398084593629,-7.73022361264475,-6.80567440357467,-7.59754683572872,-6.83746156176214,-8.20134024199776,-8.68933814175863,-7.43425738213314,-7.28924640511198,-8.8850718058623,-13.4114259128965
"00e4e2c1ef3bcd59f6d2ecec86bff76c",-12.424866990315,-12.3557525527901,-12.3862280478248,-6.62518511841653,-6.73999387351951,-5.60281317494136,-12.4393547505708,-12.4525607808642,-12.4152386652009,-12.4666383008735,-6.24968767935312,-5.29767359501517,-5.85162760192018,-12.4570132322461,-12.3068848525518,-6.44619160854747,-5.62813485631689,-12.4054580775747,-5.9766328774374,-5.00589434380073,-12.4375951929086,-7.97638075715957,-6.13926859901922,-5.8273400513033,-12.3966872648619,-7.27923262480204,-12.4218577452735,-12.4492062831385,-12.428337725344,-12.3735648654619,-12.433325877892,-12.3328970744085,-12.4338074425336,-12.336699873728,-12.3131020952915,-12.4389353981382,-12.3861505558655,-12.431363338431,-12.3859504403151,-12.4415077761301,-12.4317405259274,-12.4587775842071,-12.4226799029262,-12.4360496193318,-12.433580048891,-12.4112663681743,-12.4657846907617,-12.4280832626423,-12.3513975371793,-12.455735273129,-12.3626698933755,-12.3697251210302,-12.350416510685,-12.4251364530075,-12.3947834325278,-12.4336145126056,-12.3596885416787,-12.3968434018712,-12.3899232813315,-12.4273526564371
"00f22fe0aa7d9b976a6a884f493a1b75",-6.79716744948044,-7.02043891501974,-12.0982412297398,-7.0956860745406,-7.47149442232322,-6.43662669288533,-12.1513680045904,-12.1645740522207,-6.94413104000319,-12.1786515904605,-6.96532665102137,-6.2783239128083,-12.1590271831182,-7.12777395294882,-12.0188979193899,-7.66032850238707,-7.22860186685922,-12.1174712860324,-6.47009562538372,-12.1142261728549,-12.1496084446009,-12.1368317545519,-6.18102931196696,-12.118535090897,-12.1087004612768,-6.96052021724318,-6.79035678476483,-7.39874547491402,-12.1403509647243,-6.72843720720796,-12.1453391239205,-12.0449101799843,-6.74237511720333,-5.93877709247603,-6.2375647878252,-12.1509486516036,-12.0981637376725,-12.1433765818477,-7.48973809706446,-12.1535210329918,-7.29738737045398,-12.1707908636461,-5.69191749151277,-6.9435420091135,-7.50870282159791,-6.89038794482058,-7.09652426036122,-7.35478876966035,-12.0634106696996,-7.41248234428626,-6.79127031351147,-5.95069077673357,-6.37256664516364,-5.82034092828981,-5.84735586976617,-7.24187180191089,-6.62258855889601,-12.1088565985014,-5.97394839474368,-7.49665243816828
"011e10f8a25fbb7772784b8ada133bb3",-6.52855973168018,-5.93878001727791,-6.14423228353204,-5.78511333359552,-5.74335437306331,-6.3337993561604,-6.3475142956528,-6.10592895087891,-5.56641230572451,-5.66327608689255,-5.44348908032923,-6.45047042214418,-5.85162760192018,-6.04440267445649,-10.8989670504633,-6.01320028925321,-5.67709620939369,-6.32458295163076,-6.35549748959438,-6.24664745216681,-6.27430156789656,-5.80466153500547,-6.29372730287479,-6.06637576799961,-5.90067330815962,-6.79329364443814,-6.35896814892903,-6.06202928198534,-5.55995487126313,-5.9204767022905,-6.26542794741883,-6.12473548915153,-6.01287170120197,-5.91930733370844,-6.82621979099962,-5.98912848731043,-5.93070833768691,-5.55546942352511,-6.67810915018036,-5.85444883040085,-5.63627659229083,-6.75897520904831,-6.02422556767287,-5.72001749203211,-5.78065895277169,-5.83432328884433,-5.79503089443502,-5.90186459537504,-5.27591135338174,-5.54251604527166,-6.18816633791652,-5.98852754603195,-6.1142351242754,-5.72341308853491,-6.03975092139294,-6.43661416093598,-6.69964811249404,-5.69054205269944,-6.29309575147093,-6.8830782912697
"01a416b072eb505a21a89599109d9a2d",-12.2995605456874,-12.230446069785,-12.2609215820694,-7.69389590820926,-6.94500727226078,-7.21519672519952,-7.78393209891972,-12.3272543508853,-12.2899322153847,-12.3413318781868,-7.61636561959545,-12.2328159803229,-5.98961858206733,-5.50513027604479,-8.42868979282483,-7.01327292515146,-12.3021663858169,-5.86929691313377,-8.17611034223734,-5.32278411804202,-6.12942721289253,-6.52834483966259,-6.53528525122257,-12.2812154264287,-8.20571921172832,-12.2975328347697,-12.2965512990296,-6.55063125463005,-12.3030312825746,-9.25526593532918,-7.77098272991368,-8.25489292490083,-6.85583020611722,-12.2113933796686,-6.45416788707106,-8.00620088709315,-6.2609329730671,-6.77320749699302,-6.60655698521022,-5.56581059582754,-6.89158355198227,-6.94841726070103,-12.2973734571244,-12.3107431806682,-12.308273608916,-12.2859599162028,-12.3404782676358,-12.3027768197369,-6.81384412009152,-12.3304288448035,-12.2373634143319,-12.2444186459991,-12.2251100246051,-12.2998300085244,-12.2694769715211,-12.308308072649,-12.234382060931,-12.2715369420018,-12.264616817632,-12.302046213141
"02026822bbf289288479cd7bd308df0e",-6.96439335544987,-7.20290936627262,-7.40946253341129,-5.71952292020064,-6.22837950250611,-7.05254802388368,-11.8742034368799,-11.8874095066384,-6.45104073517374,-6.9242190050128,-6.60390276274078,-11.7929708937152,-7.26908408277867,-11.8918619712091,-11.7417331127668,-6.76170136135872,-7.28926916626779,-6.43012262257191,-6.87607695942259,-11.8370615413192,-6.61577230422865,-6.62084710054551,-6.448141927803,-11.841370466888,-6.70068555249899,-11.8576879167008,-6.46450176481232,-7.54192791790194,-5.9019927594252,-6.48124208081093,-6.43479992927156,-6.56734938975827,-6.08449941307517,-6.53958595561767,-6.64368122031592,-7.04057808728674,-7.5780059602468,-6.63488765980423,-7.0839935552734,-6.01143332876194,-6.28460047024223,-6.99101688072061,-6.68344725683141,-6.34056924221655,-6.14022256135572,-6.15357453883544,-6.11431409138564,-11.8629319148528,-11.7862459469112,-6.29064278469819,-11.7975183399265,-11.8045735904156,-7.1272421527928,-11.8599850962397,-6.69630238412636,-11.8684631815974,-7.02849689667827,-6.21178593805302,-7.09261989575256,-11.8622013064241
"020a94d69ebfddc17d8e0b45d9d140ee",-7.28310476318568,-7.60862258255722,-7.0838072227625,-6.21905652282809,-13.0547096147226,-13.0602913228276,-13.0781811186909,-13.0913871244606,-13.0540650789492,-13.105464618682,-6.29325496056159,-12.996948988273,-13.0858402728733,-13.0958395676471,-12.945711485448,-13.0645344875904,-13.0662992195122,-13.0442845101439,-6.59949510621889,-13.0410394076952,-13.0764215643207,-7.22222246475197,-13.0528443606127,-13.0453483114989,-13.0355137144663,-13.0616656797347,-13.0606841463886,-13.0880326329336,-13.0671641141721,-6.65138044939312,-13.072152257316,-12.9717236525084,-13.0726338210521,-7.1644109728288,-12.9519287149608,-13.0777617670424,-7.49094807487403,-13.0701897215493,-13.0247769109775,-13.0803341402299,-13.0705669083351,-6.46230916877428,-7.27871520499057,-13.0748759936405,-6.48916271496647,-8.64042800575087,-13.1046110101236,-6.84353670665549,-12.9902240771653,-8.04137267684894,-6.23705428725202,-13.0085516239473,-12.9892430526744,-6.65492541729757,-13.0336098858497,-13.0724408914869,-12.9985150648113,-13.035669851171,-13.0287497441756,-13.0661790471279
"0222f7334093f30533fbbae5c4a3f324",-13.2446369335753,-13.175522656887,-13.2059980796302,-13.2620168614122,-13.2356531657516,-13.241234871885,-13.2591246615029,-13.2723306627336,-13.2350086302065,-13.2864081521819,-13.2660806422889,-13.1778925603635,-13.2667838130455,-13.2767831044031,-13.1266550772672,-13.2454780351564,-13.2472427664598,-13.2252280648848,-13.202515145378,-13.2219829635994,-8.98410872406274,-8.1099550839017,-7.73021873101214,-13.2262918658593,-13.2164572723602,-7.34381425217494,-8.43992330259157,-8.49776569375014,-7.11835735585457,-7.00316114798801,-7.58857680985145,-8.47808847153548,-7.36707705988101,-9.87318297227127,-9.12978086411777,-7.37730046982771,-8.87766093359367,-8.27817429094374,-13.205720472769,-8.70495823882863,-8.68418958210745,-13.2785474525274,-13.2424498511076,-13.2558195375979,-7.50870282159791,-7.94710399834815,-7.65649483296579,-7.76046702921342,-8.29629711264251,-13.2755051480693,-7.09384423999234,-7.16891689748387,-7.19183085583981,-6.55948646278442,-7.35367660043506,-13.2533844362906,-6.97438043736667,-7.16399221235366,-7.90401179249417,-6.76516712440678
