"ASVID","SS_7","SS_8","SS_9","SS_10","SS_11","SS_12","SS_13","SS_14","SS_15","SS_16","SS_17","SS_18","SS_19","SS_20","SS_21","SS_22","SS_23","SS_24","SS_25","SS_26","SS_27","SS_28","SS_29","SS_30","SS_31","SS_32","SS_33","SS_34","SS_35","SS_36","SS_37","SS_38","SS_39","SS_40","SS_41","SS_42","SS_43","SS_44","SS_45","SS_46","SS_47","SS_48","SS_50","SS_51","SS_52","SS_53","SS_54","SS_55","SS_56","SS_57","SS_58","SS_59","SS_60","SS_61","SS_62","SS_63","SS_64","SS_65","SS_66","SS_67","SS_68","SS_69","SS_70","SS_71","SS_72","SS_73","SS_74","SS_75","SS_76","SS_77","SS_78","SS_79","SS_80","SS_81","SS_82","SS_84","SS_85","SS_86","SS_87","SS_88","SS_89","SS_90","SS_91","SS_92","SS_93","SS_94","SS_95","SS_96","SS_97","SS_98","SS_99","SS_100","SS_101","SS_102"
"OTU_5756",-14.5222631305364,-14.5180216640642,-14.5192542422035,-9.85050862774524,-14.5156601717587,-9.83862898018763,-14.5187198720852,-9.83686686519423,-9.86094532927045,-14.5246702014034,-14.5188469852829,-14.5284031620979,-14.5220382669548,-8.06526520889773,-14.5259794873998,-14.5179382070804,-9.86599334810855,-14.5243122922726,-9.86568183780023,-9.17154756725703,-14.5193885762593,-9.16884106479815,-7.78223394304185,-14.5266182738392,-14.5159458962459,-9.86614906688076,-8.76743296839215,-14.5225555312657,-9.86557797946291,-14.5243414102946,-8.77328139227684,-9.1776622095856,-9.86666795439759,-14.5289377613278,-9.17543831996692,-14.5266075427187,-9.17647330246461,-9.17066355482328,-8.76535450570574,-9.16151770727861,-9.85466488783856,-9.85958791024611,-9.8599013243732,-9.1776622095856,-14.5256393675603,-14.5241678512644,-8.73090574366784,-8.7424678037394,-14.5171298576787,-9.16282938930513,-8.06866399383705,-9.15709781058046,-9.86521439031464,-9.16852830416174,-14.5215654754101,-9.85655316534691,-14.5224634255491,-8.75110522065819,-14.5240002712934,-9.8618318772673,-9.86739394488789,-8.4170413094658,-14.5200710814155,-14.523606947432,-8.03473904177994,-14.5241110590023,-8.75363459967442,-9.85177311684945,-14.5235322669373,-14.5235971946312,-14.5021905997631,-9.15318784047187,-9.86723841986101,-14.5221130862711,-14.5230669032069,-8.76003478939487,-8.75694473011047,-9.78323897993995,-9.166388484447,-9.86344650299894,-9.86115399952005,-9.17543831996692,-9.86801580322788,-14.5249089278884,-8.42398080969406,-9.86005799460879,-8.77069781206643,-9.85875165869474,-14.526782638298,-14.5218476245406,-8.7579408766788,-9.87179046579287,-14.5241513532897,-9.14793291184757
"OTU_60",-14.2325338087008,-8.46400336290212,-14.2295249198683,-14.2283749396542,-9.84575250188489,-9.83862898018763,-14.2289905496612,-8.2272151519148,-14.2332727579938,-14.2349408799663,-8.06022424044096,-14.2386738412769,-14.2323089450818,-14.2316161271953,-9.86744578118886,-8.75157996680979,-14.2356611877475,-14.2345829707763,-9.17248272941994,-9.8647467242197,-8.46689939736177,-14.2339419537464,-14.2339354698376,-8.77012852753818,-9.15297605458661,-8.25650352402806,-9.86614906688076,-9.85969239253646,-14.2355885775233,-14.2346120888031,-14.2386372635639,-14.2378832324844,-14.2357676278075,-14.2392084405949,-14.2369718014505,-14.2368782216016,-14.2374703667493,-14.2346813669295,-14.2348285320741,-9.16151770727861,-9.85466488783856,-14.2327501709067,-9.8599013243732,-14.2381234052203,-9.17315758084847,-14.2344385297441,-14.2182250075908,-14.2238082653993,-9.84850324420337,-9.85602900137643,-9.86068443021082,-9.15709781058046,-14.2353447105884,-14.2337178105797,-14.2318361534587,-14.2311291926726,-14.2327341037467,-9.15662308947019,-9.86287386965083,-9.8618318772673,-14.236294632027,-7.50041892096376,-9.85466488783856,-14.2338776258189,-8.72804821375469,-14.2343817374727,-9.15915233520675,-9.85177311684945,-9.8619882453581,-9.86209247716974,-8.0258433441509,-8.0543637659185,-14.2362148078273,-9.16591815442344,-8.06939453029199,-9.16555218918605,-9.85566192305352,-6.17028900518307,-9.166388484447,-9.86344650299894,-9.16795465547975,-8.76992143460449,-14.236419738858,-14.2351796064908,-7.24483172863428,-9.86005799460879,-9.86941357220238,-14.2322130184698,-9.869051375215,-14.2321183026361,-9.85665796517933,-14.2381774177524,-9.86339445896968,-8.74241458252541
"OTU_1321",-9.85943116633921,-8.24080707870631,-9.16004657792172,-9.85050862774524,-9.84575250188489,-8.73990998501566,-14.6687806356355,-9.83686686519423,-14.6730628429625,-14.6747309645445,-9.15904707758863,-14.6784639249835,-14.6720990302766,-9.85728653363541,-14.6760402504512,-14.6679989706847,-14.6754512721573,-14.6743730554383,-14.6754321257376,-14.6750163119532,-14.6694493397635,-8.47558964156116,-14.6737255546512,-9.86884434659255,-9.84617618582301,-14.6757321783573,-14.6756792893906,-14.6726162945519,-14.67537866195,-14.6744021734583,-14.6784273472791,-14.6776733163754,-14.6755577121924,-14.6789985241769,-14.6767618855541,-14.6766683057271,-14.6772604507366,-14.6744714515684,-14.6746186166786,-9.8547173881667,-14.6699846291389,-14.672540255998,-14.6725013902823,-14.6779134890553,-9.86635665419792,-14.6742286144399,-8.44316983106745,-9.84118652633875,-7.54544260233772,-8.46957733747457,-14.673050898968,-14.6680700756609,-14.6751347950722,-14.6735078954442,-9.85775770082995,-9.85655316534691,-14.6725241888417,-14.6677394496587,-9.86287386965083,-14.673503949887,-14.6760847162888,-14.6452840150143,-14.6701318448727,-14.673667710646,-9.13356731317027,-14.6741718221818,-14.6690239114956,-14.6687541692692,-14.6735930301565,-14.6736579578459,-9.81787519646021,-14.6661719131385,-14.6760048921078,-14.6721738495878,-14.673127666458,-14.6720208039932,-9.85566192305352,-14.6350917364948,-14.6724293830363,-14.6742983297535,-14.6730662572104,-14.6764918145586,-14.6762098230905,-14.6749696910132,-14.648634095255,-14.6725847284356,-14.676683765201,-14.6720031036871,-14.6768434012944,-14.6719083878756,-14.6709615705713,-14.6779675015747,-14.6742121164664,-5.84932477994686
"OTU_45",-13.5002831905625,-13.4960417203612,-13.4972742995858,-13.4961243185505,-9.15255234820879,-9.14542844779904,-13.4967399289972,-13.4892505720993,-13.5010221403811,-13.5026902635387,-13.4968670423067,-9.872461173931,-13.5000583267836,-13.4993655084038,-13.5039995506803,-8.75157996680979,-13.5034105718311,-13.5023323540947,-13.5033914253933,-13.5029756112167,-13.4974086337599,-13.5016913366095,-13.501684852696,-8.77012852753818,-6.75402117904009,-9.17294998275762,-9.17294998275762,-7.37421095501219,-13.5033379615554,-13.5023614721421,-13.5063866497554,-13.5056326181424,-13.5035170119666,-13.5069578271902,-9.86863727510038,-9.86858550052686,-13.5052197521151,-9.86386275775286,-8.47762041629641,-9.16151770727861,-13.497943923643,-8.76087112836996,-9.16670191494635,-13.5058727910483,-9.17315758084847,-9.86339445896968,-9.13642468902601,-9.14798613022921,-13.4951499131897,-13.4986887943011,-9.86068443021082,-13.4960293683477,-13.5030940944475,-9.8617276182879,-9.85775770082995,-9.85655316534691,-13.5004834857509,-9.84982302795044,-13.5020203328422,-13.5014632477225,-13.5040440165598,-9.8035014576602,-13.4980911395164,-13.5016270086362,-9.82676848212272,-9.16977876022006,-8.75363459967442,-13.4967134626057,-9.8619882453581,-9.86209247716974,-8.71915396346254,-9.15318784047187,-13.5039641923035,-8.76040077376619,-7.66377292357896,-13.4999801004262,-7.55260467413433,-4.68652257696246,-8.47313680521932,-9.86344650299894,-9.16795465547975,-8.48218758221742,-13.5041691234794,-8.76629034855245,-6.17082118655947,-8.2504111830722,-9.17621465724681,-9.85875165869474,-13.5048027022802,-8.24962742254928,-13.4989208660013,-13.5059268036186,-9.86339445896968,-13.4910216485537
"OTU_1",-2.15661246842908,-2.77809157177078,-3.45221381124216,-3.69478588977358,-3.82529130960381,-3.39214009454965,-2.85504630672078,-3.04150331432982,-2.54169767027959,-3.28206645525041,-2.47141514646815,-2.38702986206822,-2.92016964131793,-2.65618268102819,-2.50187346331501,-2.56069825285906,-2.14553129337785,-2.69672880446353,-2.69368522198038,-2.64805758602639,-2.73706901706811,-2.6854289112288,-2.60380969452154,-3.87194100777024,-3.04757740163463,-1.26112338237277,-1.51467466049211,-1.8006853706365,-1.43450598897003,-1.94228770974869,-1.57424994677074,-1.3241129418397,-0.988856067893419,-3.24565684754584,-1.55537399116168,-1.96852650223247,-2.40559284306828,-1.67177489983952,-1.54912119809205,-2.41968237515193,-2.02146433247976,-3.18443944353208,-1.47054200075938,-1.57433154133557,-1.44183121617374,-1.5071016728577,-3.29499983573867,-3.27166436181304,-2.44197388497091,-1.98989068233188,-3.57545114698661,-2.51335116200062,-2.18859639611288,-2.68509485410193,-1.9883921544528,-2.32298625390079,-1.95219289223481,-2.9655171741882,-2.83713459283294,-2.81433195127936,-2.64753006703468,-4.46915487475345,-2.66626292303917,-2.52603823747716,-2.72545708099478,-2.11640136606369,-2.21988041362182,-1.92685171158199,-2.36160706475325,-1.74300429394965,-3.79679872809521,-2.36727801851701,-1.56378746826934,-1.9756891743182,-1.68497819167945,-1.6290154243577,-1.41452670794263,-3.03177817479469,-1.69113700569653,-1.68738612048159,-1.89284792440903,-2.19011200863433,-1.86503481910266,-1.29932707098136,-2.42673352251751,-2.06257557040755,-1.60825892312562,-1.5509777128531,-1.61229718837513,-2.96981031890846,-1.50132618738872,-0.977874552300468,-1.90369941647378,-4.39520362765498
"OTU_195",-14.6915552638566,-9.85045590598432,-9.85324633609938,-14.687396395821,-9.84575250188489,-8.73990998501566,-14.6880120056781,-9.14366623870819,-9.16774597434376,-14.6939623345389,-9.85224688834253,-14.6976952949479,-9.16597042424024,-9.85728653363541,-9.17424676432794,-9.85029772402201,-9.17279425590221,-9.17040340237248,-8.47923168512912,-14.6942476819453,-14.6886807098006,-14.6929634085609,-14.6929569246537,-14.6959104068256,-14.6852380300529,-14.6949635483436,-9.86614906688076,-8.760975621578,-9.86557797946291,-14.6936335434553,-14.6976587172437,-9.87086104970903,-9.86666795439759,-14.698229894137,-9.86863727510038,-9.86858550052686,-9.17647330246461,-9.86386275775286,-9.86407082017234,-9.8547173881667,-8.46821300919452,-8.76087112836996,-9.16670191494635,-14.697144859024,-14.6949315006216,-14.6934599844384,-14.6772464662427,-9.84118652633875,-9.15530323604627,-14.6899608691177,-14.692282268976,-9.15709781058046,-14.6943661650634,-14.6927392654485,-14.6908576087839,-14.6901506481694,-14.6917555588539,-9.84982302795044,-14.6932924044803,-9.8618318772673,-14.6953160862722,-8.70477864732973,-9.85466488783856,-14.692899080649,-8.72804821375469,-14.6934031921807,-14.6882552815361,-8.75305551513822,-9.8619882453581,-14.692889327849,-14.6714827346408,-9.15318784047187,-9.86723841986101,-9.16591815442344,-8.4749639571985,-14.6912521740095,-9.85566192305352,-7.70340263833395,-14.6916607530493,-9.86344650299894,-14.6922976272182,-9.86863727510038,-14.695441193073,-14.6942010610056,-7.61277613210644,-8.76134126184429,-14.6959151351797,-9.85875165869474,-14.6960747712718,-14.6911397578928,-9.16345838607605,-14.6971988715431,-9.86339445896968,-9.84113331078915
"OTU_1031",-8.24978422380401,-8.05843278624985,-9.85324633609938,-9.85050862774524,-14.0674075076316,-9.14542844779904,-9.15894180889018,-8.2272151519148,-9.86094532927045,-8.47777645905245,-9.85224688834253,-7.67482390636453,-14.0737856046131,-8.75856951099151,-8.07542710358174,-14.0696855435924,-8.7672772334527,-9.86360261883721,-9.17248272941994,-9.17154756725703,-8.75463404743127,-8.47558964156116,-9.16884106479815,-9.1756454021793,-14.0676932321991,-9.86614906688076,-9.17294998275762,-9.16649297219591,-9.17237886568906,-8.07158294300365,-14.0801139238095,-8.48441170189186,-14.0772442877297,-14.0806851009047,-8.76992143460449,-8.7698696546692,-9.8696722040414,-14.0761580267291,-8.47762041629641,-14.0718280296462,-9.16146520419405,-8.47313680521932,-9.16670191494635,-9.87086104970903,-14.0773867062217,-8.76467807411661,-14.0597016655161,-9.84118652633875,-14.0688771939641,-9.16282938930513,-8.76196776285674,-8.46384515591431,-14.0768213704629,-14.0751944702703,-8.75904072752422,-9.16335358075185,-7.91352101728389,-14.0694260224757,-14.0757476094987,-8.76311532961979,-8.76867797555613,-9.11029901779596,-9.85466488783856,-9.16884106479815,-8.72804821375469,-9.86297800919792,-8.46589989702869,-8.46532078200553,-9.16878894481795,-9.16889318206201,-14.0539379318281,-9.84638796049556,-8.76852243440222,-14.0738604239503,-14.0748142411521,-9.16555218918605,-8.75694473011047,-9.78323897993995,-9.85958791024611,-9.17024727840974,-9.16795465547975,-8.76992143460449,-9.17481681590714,-9.1718074222594,-14.0503206613345,-8.76134126184429,-8.77069781206643,-8.76003478939487,-9.869051375215,-9.8592743978598,-14.072648144512,-8.77307495131822,-9.86339445896968,-14.0647489318161
"OTU_589",-13.4047047408377,-9.15725600088373,-13.4016958494468,-8.75179089277556,-8.23610268014718,-9.83862898018763,-9.85214162518454,-8.73814768181731,-9.86094532927045,-8.25458089619166,-9.85224688834253,-13.410844778611,-13.4044798770279,-8.75856951099151,-13.4084211014655,-8.46384515591431,-13.4078321225355,-13.4067539046513,-13.4078129760951,-8.76603048004445,-8.24370326566529,-8.47558964156116,-9.86204036262195,-6.82328612235569,-7.07279290888931,-9.86614906688076,-13.4080601400151,-8.47324130388705,-13.4077595122499,-8.76488625565166,-13.4108082008671,-13.4100541691511,-13.4079385626856,-7.16533890360988,-13.4091427373471,-13.4090491574191,-13.4096413030672,-13.4068523008878,-8.76535450570574,-9.8547173881667,-13.4023654735963,-8.76087112836996,-13.4048822374696,-13.4102943420898,-13.408080981282,-13.4066094634967,-7.26403014289953,-9.84118652633875,-13.3995714627575,-8.46957733747457,-9.86068443021082,-8.75157996680979,-13.4075156451086,-9.16852830416174,-13.4040070850032,-8.47010158388239,-8.47329354912622,-6.32172002064823,-8.47642327887303,-8.76311532961979,-8.48094405874112,-6.11246462475349,-9.85466488783856,-8.07002027990828,-7.8805343589825,-9.86297800919792,-13.401404754909,-9.1585732811543,-13.4059738785257,-9.86209247716974,-6.72568823525153,-9.84638796049556,-13.4083857430838,-8.47266642603276,-9.16821544567551,-9.85875165869474,-7.21592251885583,-6.52373172588732,-9.85958791024611,-13.4066791788857,-13.4054471050094,-9.17543831996692,-13.4085906742878,-9.86500656571785,-6.81366435558254,-9.86005799460879,-13.4090646169097,-9.85875165869474,-13.4092242531753,-7.77946696745832,-9.16345838607605,-13.4103483546674,-7.22366031037766,-7.6434829070772
"OTU_5929",-9.85943116633921,-13.5887006726489,-13.5899332517235,-9.85050862774524,-9.84575250188489,-13.5828239576171,-13.5893988811999,-13.581909525217,-13.5936810920637,-9.86422683858282,-13.589525994494,-13.599082178524,-13.592717278583,-13.5920244602873,-9.86744578118886,-9.85029772402201,-13.5960695232245,-13.5949913056185,-13.5960503767891,-13.5956345626628,-13.5900675858812,-13.5943502882109,-13.5943438042983,-13.597297288923,-8.74745799299807,-8.76743296839215,-7.91992745602891,-13.593234543285,-8.47912781060944,-8.47715214187905,-8.77328139227684,-13.5982915692675,-13.5961759633471,-13.5996167781555,-13.5973801376982,-7.30301463900554,-7.92345168875144,-7.46544713943333,-8.47762041629641,-7.14593193153008,-8.46821300919452,-7.3741064126463,-13.5931196389206,-7.92464090323455,-13.5963183819068,-8.76467807411661,-9.82962570393767,-7.76137241632823,-13.587808865586,-9.85602900137643,-7.91446111240719,-8.24064886337491,-9.86521439031464,-8.47527684831495,-9.85775770082995,-8.0645316484771,-8.47329354912622,-13.5883576943608,-9.16967461525017,-8.06981174020678,-9.86739394488789,-7.85725970696595,-9.16146520419405,-8.76332383670978,-7.05336962778711,-9.16977876022006,-13.5896421572612,-7.28619171470238,-7.55893397471958,-7.91586960008102,-7.33236920592906,-8.23673827338891,-8.76852243440222,-7.91289379585417,-8.76269818496883,-7.555695866704,-8.75694473011047,-8.68451390719683,-8.24994100047596,-8.76473012356359,-9.86115399952005,-13.5971100664809,-8.7692998983541,-9.1718074222594,-8.0184059260767,-8.76134126184429,-9.86941357220238,-8.76003478939487,-9.17585244151751,-9.8592743978598,-7.21691924024982,-9.1785916736616,-8.47694394950855,-13.5836806014544
"OTU_3689",-14.003273860564,-13.9990323926654,-14.0002649712198,-8.46405609300311,-9.84575250188489,-13.9931556801224,-13.9997306009217,-13.9922412481109,-14.0040128099824,-8.25458089619166,-13.9998577141621,-14.0094138941796,-9.859169871885,-9.85728653363541,-9.17424676432794,-9.85029772402201,-9.86599334810855,-14.0053230229871,-8.7669656907948,-14.0059662797615,-8.06132912572422,-14.0046820058486,-8.76332383670978,-14.0076290053251,-13.9969566241469,-9.86614906688076,-9.86614906688076,-9.85969239253646,-8.47912781060944,-8.25395654653558,-9.1787981039663,-9.1776622095856,-8.76795190976342,-14.0099484935877,-9.86863727510038,-8.25894046298846,-9.8696722040414,-8.47741232140439,-14.0055685843265,-8.06269538973076,-9.16146520419405,-14.0034902228066,-14.0034513570753,-9.87086104970903,-9.17315758084847,-8.76467807411661,-8.21997243670571,-13.9945483157744,-9.84850324420337,-9.85602900137643,-7.37520356277856,-9.15709781058046,-7.91899248816525,-9.8617276182879,-9.16455817932106,-9.16335358075185,-9.16654521197651,-13.9986894145221,-9.16967461525017,-9.16863256857639,-8.76867797555613,-8.70477864732973,-9.16146520419405,-9.16884106479815,-9.13356731317027,-9.86297800919792,-7.77254216798918,-9.1585732811543,-8.76327171401294,-7.66445090738547,-13.9832013229869,-8.45993477257596,-14.0069548603145,-9.85911760480019,-14.0040776335041,-8.24910457405886,-9.16246229173172,-13.9660416878794,-9.166388484447,-8.47699600166482,-7.55809933721677,-9.86863727510038,-8.25837064764501,-9.1718074222594,-13.9795840522841,-8.76134126184429,-8.48296399986558,-8.06673071737734,-9.17585244151751,-9.8592743978598,-8.7579408766788,-8.48534126196706,-14.0051620839503,-13.994012323596
