"ASVID","Nov2rep3","Nov3rep3","Nov4rep3","Nov5rep3","Nov9rep3","Nov10rep3","Nov11rep3","Nov12rep3","Nov13rep3","Nov16rep3","Nov17rep3","Nov18rep3","Nov19rep3","Nov20rep3","Nov23rep3","Nov24rep3","Nov25rep3","Nov26rep3","Nov27rep3","Nov30rep3","Dec1rep3","Dec2rep3","Dec3rep3","Dec4rep3","Dec7rep3","Dec8rep3","Dec9rep3","Dec10rep3","Dec11rep3","Dec14rep3","Dec15rep3","Dec16rep3","Dec17rep3","Dec18rep3","Dec21rep3","Dec22rep3","Dec23rep3","Jan4rep3","Jan5rep3","Jan6rep3","Jan7rep3","Jan8rep3","Jan11rep3","Jan12rep3","Jan13rep3","Jan14rep3","Jan15rep3","Jan18rep3","Jan19rep3","Jan20rep3","Jan22rep3","Jan25rep3","Jan26rep3","Jan27rep3","Jan28rep3","Jan29rep3","Feb1rep3","Feb2rep3","Feb3rep3","Feb4rep3","Feb5rep3","Feb8rep3","Feb9rep3","Feb11rep3","Feb12rep3","Feb15rep3","Feb16rep3","Feb18rep3","Feb19rep3","Feb22rep3","Feb23rep3","Feb25rep3","Feb26rep3","Feb29rep3","Mar2rep3","Mar3rep3","Mar4rep3","Mar7rep3","Mar8rep3","Mar9rep3","Mar10rep3","Mar11rep3","Mar14rep3","Mar15rep3","Mar21rep3","Mar22rep3","Mar23rep3","Apr18rep3","Apr19rep3"
"OTU_421",-12.5411477376733,-12.5249262021925,-12.5912605050078,-12.5601802994799,-12.5347892925459,-7.83320394864106,-12.5346437233417,-12.5326342638178,-12.546457291006,-12.5140672967819,-12.5391851695502,-12.5500012854118,-12.5234706846022,-12.5172195840419,-7.8046592970561,-12.5144919336037,-12.5406547183106,-12.5212517536379,-12.5202283797334,-12.5559170422767,-12.5159957552784,-12.5202652575417,-12.5200363143724,-12.5360469075603,-12.5254405989192,-12.5275023379066,-12.5318166227345,-12.5345182572931,-12.5209780943811,-12.5157770315445,-7.78945456608667,-12.5387230246299,-12.5443504702801,-12.5115196446821,-12.4983122668507,-12.5096900551292,-12.5194146770899,-12.5253150198781,-12.5261319332002,-12.5202140598433,-12.4921402230106,-12.5188571343101,-12.5170675357914,-12.481058945444,-12.5232324311411,-12.5081402004381,-12.5073079689971,-12.492573119835,-12.5059615401833,-12.5219704976374,-12.5032871093933,-12.5001816758878,-12.512015051134,-12.4778337996509,-12.5112050703014,-12.4848576021965,-12.5124803904157,-12.5060072605,-12.5419454215566,-12.550653007632,-7.81480342948936,-12.5262303420778,-7.79688034278352,-7.12165624892941,-12.532941796002,-12.5427518558886,-12.5456323085826,-12.553343214535,-12.5526753067435,-12.5490172169813,-12.5250906464691,-7.78447323573647,-12.5450288490688,-12.5202468319053,-7.06902342657826,-7.1074254741107,-7.0829682965388,-12.5027406225626,-7.03922204172444,-12.496003796439,-7.75018416225784,-7.73892375743946,-6.13296410938168,-7.74716496652033,-7.68708015578313,-6.38139291606702,-7.02108396428914,-7.54855597916987,-6.01126717440416
"OTU_649",-7.81802793853073,-12.5515945449302,-12.6179288416061,-12.5868486389041,-7.80506704425849,-12.5752266145871,-12.5613120651543,-12.559302605821,-12.5731256317062,-12.540735640564,-12.5658535109337,-12.5766696257808,-12.5501390274792,-7.76556908109732,-12.5627359031736,-12.5411602773447,-7.81480342948936,-12.5479200967277,-12.5468967229215,-12.5825853820954,-12.5426640988742,-12.5469336007263,-12.5467046575789,-12.5627152492401,-12.5521089416077,-12.5541706803982,-12.5584849648153,-12.5611865991176,-12.5476464374971,-12.5424453751614,-12.5553682271072,-7.81197342962202,-7.82484569102686,-12.5381879887109,-12.5249806121683,-12.5363583993355,-12.5460830203562,-12.5519833625786,-12.5528002758226,-12.5468824030328,-12.5188085689364,-12.5455254776301,-7.76472054477148,-12.5077272924712,-12.5499007740409,-7.74673290775362,-7.74500280351584,-12.519241465718,-12.5326298847524,-7.77569574991525,-12.5299554542235,-12.5268500210219,-12.5386833951147,-12.504502147001,-7.75319426988434,-12.5115259488448,-12.5391487343513,-7.74240202181578,-12.5686137626801,-12.5773213479401,-7.81480342948936,-12.5528986846908,-7.79688034278352,-12.5680057368194,-7.79688034278352,-7.81762544305337,-12.57230064936,-12.5800115545927,-12.5793436468633,-12.575685557442,-7.78113850984502,-12.5529393427332,-12.5716971899027,-7.77022320415879,-7.76259604854007,-12.5613204738778,-7.77653502818524,-7.04097412276836,-7.03922204172444,-7.72046169459972,-12.5367063450164,-7.73892375743946,-7.74413662762799,-6.35957386867238,-6.5875500148248,-7.76895604453833,-7.02108396428914,-12.4345882165554,-12.5566181381334
"OTU_657",-13.00068138468,-12.9844598707474,-13.0507940876117,-13.0197139216459,-12.9943229479573,-13.0080919113619,-12.9941773789461,-12.9921679220899,-13.0059909310352,-12.9736009799581,-12.9987188191454,-13.0095349208043,-12.9830043551078,-12.9767532629572,-12.9956012152132,-12.9740256162051,-13.000188365967,-12.9807854271226,-12.9797620545943,-13.015450669966,-12.9755294358463,-12.979798932353,-12.9795699894917,-12.9955805613051,-7.78280726283969,-12.9870360030161,-12.9913502820936,-12.994051913064,-12.9805117682336,-12.975310712408,-12.9882335482406,-12.9982566748353,-13.0038841130735,-12.9710533313117,-12.9578459715248,-7.05574415669559,-12.978948353046,-6.68252622117691,-12.9856656001414,-12.9797477347235,-7.71378461659875,-12.9783908110173,-12.9766012149119,-12.9405926740524,-12.9827661019662,-7.05315348167149,-12.966841661355,-12.9521068324248,-7.74240202181578,-12.9815041701564,-7.04315991598834,-12.9597153779934,-6.65544035036765,-12.9373675327793,-12.9707387573579,-12.9443913254999,-12.9720140757419,-12.9655409546319,-7.81722278550817,-13.0101866421736,-7.81480342948936,-7.78405700263993,-12.992277110482,-13.0008710423955,-12.9924754538655,-13.0022855007833,-13.0051659496935,-6.74170069465205,-13.0122089386483,-13.0085508536596,-12.9846243148038,-12.9858046668793,-7.12929754892937,-12.9797805067414,-12.9757750309152,-12.9941857876593,-7.77653502818524,-12.9622743211599,-12.9610683287916,-12.9555375042917,-12.969571689486,-12.964210183258,-12.9663986033193,-12.9676027567501,-12.9386929082268,-12.9776879325924,-12.9521256086378,-12.8674536967265,-12.9894834577193
"OTU_1465",-12.6233861182593,-12.607164587396,-12.6734988717932,-12.6424186747429,-12.617027674933,-12.6307966525849,-12.6168821057701,-12.6148726468178,-12.6286956700969,-12.5963056851186,-12.6214235506909,-12.6322396635091,-12.6057090702237,-12.5994579714655,-12.6183059435198,-12.5967303218172,-7.81480342948936,-7.77359446736019,-7.07791990550546,-12.6381554187233,-12.5982341430561,-12.6025036440858,-12.6022747009825,-12.6182852895902,-12.6076789839752,-7.78696700261487,-12.6140550059675,-12.6167566397572,-12.6032164807198,-12.5980154193856,-12.6109382688524,-12.6209614059014,-12.6265888499633,-12.5937580337588,-12.580550659794,-12.5919284447385,-7.76895604453833,-7.08840877867539,-12.6083703180579,-6.38392884303889,-7.02019070831193,-7.07538612036609,-7.76472054477148,-7.69074316354187,-12.6054708168311,-7.74673290775362,-6.64552433895988,-12.5748115144745,-7.74240202181578,-6.38814114918307,-12.5855255008742,-12.5824200682807,-7.75491027202143,-7.68432406768116,-7.75319426988434,-7.6980291702728,-12.594718779213,-12.5882456511843,-7.81722278550817,-12.6328913855469,-12.6237920432971,-12.6084687269073,-12.6149818353239,-12.6235757761712,-7.10332206252611,-12.6249902360221,-12.6278706879052,-12.6355815916986,-12.6349136840934,-12.6312555953541,-12.6073290316254,-12.608509384942,-12.6272672285611,-12.6024852184548,-12.5984797383857,-12.616890514492,-12.6051958449644,-12.5849790142037,-12.5837730205372,-12.5782421900635,-12.5922763903519,-12.5869148783824,-12.589103300791,-12.5903074555111,-12.5613975755999,-12.6003926420913,-7.71467747380093,-12.490158282768,-12.6121881796405
"OTU_89",-6.71861049684006,-9.93395649487931,-10.0002936771825,-7.85709386490249,-6.01126717440416,-5.88491284608,-6.41673228251233,-7.1066061377273,-9.95548853934788,-7.06817200038804,-5.1692657207758,-7.83439230291044,-7.77988511507052,-6.37800164533063,-5.8562991671918,-6.66014825548955,-5.8664680569333,-5.82515693701009,-5.82304589548302,-7.84737183615979,-5.96955971171993,-6.38519439899773,-5.57130872358981,-5.23521371293142,-6.68336094576627,-5.58641601888503,-5.59594976985299,-5.85384316923193,-5.82515693701009,-5.81498304679571,-6.40191719672719,-7.81197342962202,-7.82484569102686,-6.36647044773144,-6.62671774924902,-5.54864365245605,-5.68655153772784,-6.39442652499803,-5.8352283607897,-5.6890917592462,-5.76519110278484,-4.99000732630029,-6.15358339658442,-5.20079641144655,-5.69583430480703,-6.13556489108174,-5.66252635814085,-4.99991133073328,-5.34015702489095,-5.98183499813214,-5.33447394948602,-5.78250563078573,-6.14375635745024,-6.2966488087584,-6.36561097195872,-4.91861137528308,-6.14418563412565,-5.4359030295006,-6.20617261960109,-6.22455842927536,-6.02102334934953,-7.09049341566131,-5.59636222603536,-6.02142779829336,-5.22698659947652,-6.71820767709644,-6.43695132956563,-6.74170069465205,-6.73894207221297,-7.83161727635261,-6.39359075395063,-5.99063086635941,-7.12929754892937,-5.82177712813159,-6.15145528341692,-6.00717384081316,-5.9826760410749,-6.34695128540991,-5.78426464619091,-5.31811999384422,-5.3479729569939,-7.0453409419347,-9.91589438537198,-6.35957386867238,-5.60442243857659,-6.66949808985788,-5.92068436504693,-9.81694458574538,-9.93898031337742
"OTU_9235",-12.4651615483463,-12.448940008248,-12.5152743294814,-12.4841941154759,-12.4588031014178,-12.4725720868411,-12.4586575321722,-12.4566480720767,-12.4704711031741,-12.4380810997043,-12.4631989796685,-12.4740150985735,-12.4474844902397,-12.4412333878773,-12.4600813707306,-6.37203910637102,-12.4646685288443,-12.445265558637,-7.77148876011762,-12.4799308570891,-7.76344638872736,-12.4442790622565,-12.4440501190212,-12.4600607167893,-6.68336094576627,-12.4515161447004,-12.4558304307605,-12.458532066088,-7.08002649992259,-7.76344638872736,-12.4527136918661,-12.4627368346174,-7.82484569102686,-12.4355334468644,-12.4223260651663,-12.4337038567789,-12.4434284815593,-12.4493288260451,-12.4501457396014,-6.67203294546107,-6.61427867282202,-12.4428709386186,-7.76472054477148,-12.4050727386308,-7.77821147451249,-7.05315348167149,-12.431321769952,-12.4165869164543,-7.74240202181578,-6.67624347799741,-7.7367436824535,-7.73105314400713,-12.4360288534604,-12.4018475918691,-7.05961762829138,-7.6980291702728,-12.4364941928773,-12.4300210610747,-12.4659592324547,-12.474666820976,-6.42729719183254,-12.4502441485073,-12.4567572606449,-7.81520706218909,-12.4569556043484,-12.4667656670141,-7.13089883029635,-7.84109976542212,-12.4766891206525,-12.4730310298674,-12.4491044525717,-12.4502848065652,-12.4690426608354,-12.4442606366148,-12.4402551542314,-12.4586659408989,-12.4469712646853,-12.4267544221804,-12.4255484278057,-12.4200175940735,-12.434051802595,-12.4286902874939,-7.74413662762799,-12.4320828666061,-12.4031729695742,-12.4421680590434,-12.4166056926989,-12.3319336323796,-12.4539636033685
"OTU_20818",-12.6233861182593,-12.607164587396,-12.6734988717932,-12.6424186747429,-12.617027674933,-12.6307966525849,-12.6168821057701,-7.1066061377273,-7.82843635915759,-7.76174498465891,-12.6214235506909,-12.6322396635091,-12.6057090702237,-12.5994579714655,-12.6183059435198,-7.7596141506969,-12.6228930990358,-7.77359446736019,-12.6024667662882,-7.15383380157884,-7.06987412845857,-7.07918439460967,-12.6022747009825,-12.6182852895902,-7.08924315502751,-12.6097407223718,-7.79646924308606,-7.80220931624712,-7.08002649992259,-12.5980154193856,-12.6109382688524,-12.6209614059014,-12.6265888499633,-12.5937580337588,-12.580550659794,-7.74932246466036,-12.6016530638794,-7.78197323443438,-7.78364059622125,-12.6024524464022,-7.71378461659875,-7.76895604453833,-7.76472054477148,-7.69074316354187,-12.6054708168311,-12.5903785904993,-12.5895463593013,-7.02063743603881,-7.74240202181578,-12.6042088836904,-7.7367436824535,-12.5824200682807,-12.5942534400666,-7.68432406768116,-7.75319426988434,-12.5670959991318,-7.7553388128465,-12.5882456511843,-12.6241838019175,-12.6328913855469,-12.6237920432971,-12.6084687269073,-7.79688034278352,-12.6235757761712,-12.6151801789145,-12.6249902360221,-12.6278706879052,-12.6355815916986,-12.6349136840934,-12.6312555953541,-7.78113850984502,-12.608509384942,-12.6272672285611,-12.6024852184548,-12.5984797383857,-12.616890514492,-12.6051958449644,-7.73455884435476,-12.5837730205372,-12.5782421900635,-12.5922763903519,-12.5869148783824,-12.589103300791,-12.5903074555111,-12.5613975755999,-12.6003926420913,-12.5748302907079,-12.490158282768,-12.6121881796405
"OTU_7858",-12.8828980666749,-12.8666765481248,-12.9330107834072,-12.9019306089637,-12.8765396281512,-12.8903085954414,-12.8763940590986,-12.8743846016707,-12.8882076145253,-12.8558176542023,-12.8809355005856,-12.8917516052879,-12.8652210320671,-12.8589699381145,-12.87781789577,-12.8562422905726,-12.8824050478227,-12.8630021034436,-12.8619787306204,-12.8976673561003,-12.8577461106495,-12.8620156083897,-12.8617866654625,-12.8777972418561,-12.8671909443104,-12.8692526811318,-12.8735669614415,-12.8762685931808,-12.8627284444758,-12.8575273871478,-12.8704502266989,-12.8804733561448,-12.8861007959712,-12.8532700048159,-12.8400626411624,-12.8514404172159,-12.8611650288374,-7.78197323443438,-6.68419497417158,-12.8619644107455,-12.8338906040124,-6.66949808985788,-12.8588178900253,-7.69074316354187,-12.8649827788571,-7.05315348167149,-12.8490583336318,-12.8343235003662,-6.64292130061372,-7.08212866592692,-12.8450374783426,-12.8419320481813,-7.75491027202143,-6.99071679969648,-12.8529554307707,-7.0044281662424,-7.7553388128465,-7.04882071926074,-7.12367278520461,-7.83557924666997,-12.883303991407,-7.78405700263993,-12.8744937900939,-12.8830877244439,-12.8746921335339,-12.8845021832308,-12.8873826329517,-12.8950935309875,-12.8944256238793,-12.8907675378677,-12.8668409922284,-12.8680213446423,-12.8867791740601,-12.8619971827728,-12.8579917057894,-12.8764024678141,-12.8647078072013,-12.8444909920996,-12.8432849993772,-12.8377541732481,-12.851788362559,-12.8464268547652,-12.8486152754666,-12.849819429249,-12.8209095721654,-12.8599046080199,-12.8343422765847,-12.7496703384838,-12.8717001365347
"OTU_109",-6.2069790712577,-7.09257371597468,-5.7239481442508,-6.24610676548156,-10.3732551401514,-10.3870244999022,-10.3731095669207,-7.80016307039296,-10.3849234594501,-10.352532565278,-6.42608384486872,-6.73498793499299,-7.08631978689838,-5.8171111599632,-10.374533444433,-10.3529572140878,-10.3791207276674,-10.3597172242757,-10.3586938216661,-10.3943834681045,-10.3544610781762,-10.3587307005094,-10.3585017509145,-10.3745127899271,-10.3639061867457,-10.3659679832331,-10.3702823879994,-10.3729840974013,-10.3594435573457,-5.96955971171993,-6.69001377695692,-7.11842130878523,-7.13129875031767,-5.10940269428444,-10.3367770869462,-10.3481551997534,-7.76895604453833,-7.08840877867539,-10.3645975403205,-7.77148876011762,-10.3306048655099,-10.3573225377342,-10.3555328888788,-10.3195232663236,-10.3616979572522,-10.3466053010728,-10.3457730459824,-10.3310377748264,-10.3444265788656,-10.360435988418,-10.3417520718407,-6.63156250657811,-6.14375635745024,-6.58479139238572,-10.3496702578605,-6.59850902861452,-6.14418563412565,-6.13122648948314,-7.12367278520461,-5.88729379958574,-6.02102334934953,-6.17295242315336,-5.30744227432504,-5.41326811222691,-6.18579701656807,-6.43012262257191,-10.3840984544646,-5.4392643772033,-7.14480173546534,-6.22059017009974,-7.08757370555797,-5.47813579312387,-5.87452936620687,-6.15909538849193,-5.96870755998537,-5.60047745818047,-4.72358794080257,-5.42802897306969,-5.53207109697426,-5.31811999384422,-5.03608642652578,-5.53820877516347,-7.05055607761381,-6.64768837356333,-5.48617910371761,-4.76516092229703,-4.76217393479776,-10.2463819682733,-10.3684155093051
"OTU_285",-7.81802793853073,-11.8858429906096,-11.9521775021641,-11.9210972005563,-11.8957061128831,-11.9094751384581,-11.89556054321,-11.8935510772074,-11.9073741487002,-11.8749840496902,-11.9001020040127,-11.9109181543667,-7.77988511507052,-11.878136347298,-7.8046592970561,-7.7596141506969,-11.9015715574814,-11.8821685300827,-11.8811451528358,-11.9168339299395,-11.876912514521,-11.8811820307647,-11.8809530868472,-11.8969637319449,-11.8863573890089,-11.8884191346914,-7.79646924308606,-11.8954350767573,-7.77359446736019,-7.76344638872736,-11.8896166853969,-11.8996398576103,-11.9052673212611,-7.75405263903576,-7.72621265050753,-6.64984773523159,-11.8803314475324,-7.08840877867539,-11.8870487255363,-7.07791990550546,-11.8530569030307,-11.8797739029288,-11.8779842985491,-11.8419755880162,-11.8841492140449,-6.64725594112416,-7.74500280351584,-7.71423114484909,-7.04882071926074,-7.08212866592692,-7.7367436824535,-6.63156250657811,-7.75491027202143,-11.8387504312459,-11.8721218137857,-7.6980291702728,-11.8733971381024,-11.8669239868014,-7.81722278550817,-6.73617581872008,-7.81480342948936,-6.68461172766793,-7.79688034278352,-7.12165624892941,-7.79688034278352,-7.12407560494822,-7.82444593087762,-11.9142600940719,-11.9135921841683,-11.9099340828133,-7.08757370555797,-6.68502830755314,-11.9059457022129,-6.67076632084587,-11.8771581107274,-7.80098207125774,-7.77653502818524,-7.73455884435476,-6.63331843328038,-6.62096170059147,-6.36259697613564,-11.8655932091964,-11.8677816395001,-6.64768837356333,-11.8400758130679,-7.76895604453833,-7.71467747380093,-11.7688362466648,-11.8908666005894
