"ASVID","DonorA_Stool2","DonorA_Stool4","DonorA_Stool5","DonorA_Stool6","DonorA_Stool7","DonorA_Stool8","DonorA_Stool9","DonorA_Stool10","DonorA_Stool12","DonorA_Stool13","DonorA_Stool14","DonorA_Stool15","DonorA_Stool16","DonorA_Stool17","DonorA_Stool18","DonorA_Stool19","DonorA_Stool20","DonorA_Stool21","DonorA_Stool22","DonorA_Stool23","DonorA_Stool24","DonorA_Stool25","DonorA_Stool26","DonorA_Stool27","DonorA_Stool28","DonorA_Stool29","DonorA_Stool30","DonorA_Stool32","DonorA_Stool33","DonorA_Stool34","DonorA_Stool36","DonorA_Stool37","DonorA_Stool38","DonorA_Stool39","DonorA_Stool40","DonorA_Stool41","DonorA_Stool42","DonorA_Stool43","DonorA_Stool44","DonorA_Stool45","DonorA_Stool46","DonorA_Stool47","DonorA_Stool49","DonorA_Stool50","DonorA_Stool51","DonorA_Stool52","DonorA_Stool53","DonorA_Stool54","DonorA_Stool55","DonorA_Stool56","DonorA_Stool57","DonorA_Stool58","DonorA_Stool59","DonorA_Stool60","DonorA_Stool61","DonorA_Stool64","DonorA_Stool65","DonorA_Stool66","DonorA_Stool67","DonorA_Stool68","DonorA_Stool70"
"OTU_18",-3.72938560928851,-4.1219178891262,-4.21656219494635,-5.99676298555919,-3.98582248844555,-4.06865963741187,-3.74918606034493,-4.95820616397298,-5.13852580683069,-4.00033198977349,-4.93238646759865,-4.60601193687954,-5.15539133280205,-4.43801869398358,-5.10959606465624,-3.76007055497253,-4.59303499584038,-4.15602850617149,-3.83971453889611,-4.02177386938726,-3.54815262691144,-4.20289148524934,-2.9512001826766,-3.97305963939812,-3.3831440222265,-3.88622927136206,-3.65483714657906,-3.86167663099141,-3.79141909343012,-3.94671477303411,-3.67959276854573,-4.16502912368746,-3.5649327994024,-3.95040267563866,-4.95198788297651,-4.75171889416774,-4.18448568151656,-4.86555744549345,-3.37091902235589,-3.9290956856278,-3.2947689462104,-2.99240054926187,-4.33911913366261,-3.66835781839314,-3.75134885178627,-3.46637345462241,-3.52160540391115,-4.1225154391888,-3.50976574306669,-2.75764338911476,-3.15123044161253,-3.63357813832885,-2.97386756445432,-3.36293620800357,-4.68852906739615,-3.88018118671548,-3.77482459467271,-3.01739215795077,-3.59382885599998,-4.58931600331479,-4.44909573497717
"OTU_11",-3.86847535663631,-3.93634838563499,-3.92213216308102,-3.32793099939782,-4.44454022756307,-3.85004226648059,-5.38636986804608,-3.65799937120214,-2.90798896606508,-3.43377140819601,-3.60964022933583,-3.97507737490985,-2.94334188635207,-3.75142735892519,-4.07155599997437,-5.81213849929383,-4.07334368644867,-4.30332579972381,-4.6418027720173,-4.039894699557,-2.91666697921284,-3.08635554086002,-9.17792048072007,-4.35101801145784,-5.60369901609922,-4.67649740940596,-5.41599703768937,-4.42396105369876,-4.06424369079721,-3.62764214464275,-4.45570819675143,-3.78238256459845,-4.23850764342101,-4.49502148589332,-3.92793846073405,-3.97884122943816,-4.54371601226781,-3.93763806652565,-8.48899945704546,-5.59243700665824,-6.53999875232116,-8.49218302841207,-4.82862537704928,-5.09052153581386,-4.77891598117885,-5.39197328625634,-6.13525562867012,-3.59949526068333,-3.89075123664469,-4.6062222639389,-4.4803060637435,-4.0518897092093,-4.55440306893444,-4.20312579398033,-3.96892067764294,-4.22672795314959,-3.98279207631635,-4.23165251563569,-3.63410642826664,-4.04038956809969,-4.63883620268121
"OTU_25",-3.59863364876666,-3.82224556865771,-4.00143035371539,-3.41484837023556,-5.674780083246,-4.3380747471447,-4.68863360976204,-3.61694107239723,-3.3936906439984,-3.78697306361382,-3.68072392514195,-3.99249002625115,-3.41246266544195,-4.56276866183917,-3.41356645573462,-4.8692052946204,-3.59386845734913,-4.01511035115649,-4.40973741055864,-4.55975432245761,-4.22933474431028,-4.46369117396195,-8.07910158048098,-3.60365602682285,-4.64227539168855,-3.83490901141885,-4.32428908141889,-4.76560768251371,-4.79735851748543,-3.93013751246692,-4.77392273248124,-3.47749376437607,-4.7051715393683,-4.11286851078498,-4.60423224626012,-4.37080690343152,-4.16354905152806,-4.5028448916672,-6.13566795730188,-4.95313079961606,-5.51291165633496,-6.61925235690495,-4.15418456257812,-3.4881019153374,-3.74220956167738,-4.34756875475019,-6.34697705096908,-3.95251087820188,-3.9975604284641,-4.74251958195787,-4.65512369437418,-4.30010716698748,-5.25279685124623,-4.36414224834374,-3.2801590532851,-4.94185248457836,-4.7870749892857,-5.14558991587376,-3.94757898488459,-3.77035226571373,-3.66430922986714
"OTU_36",-4.38254733242061,-4.55585513161265,-4.2839550120056,-3.56206701173816,-4.69974864569496,-4.12640097833822,-4.03360832703427,-5.51714392071685,-5.63981895157425,-4.46316260478637,-5.04008969585746,-5.03621919570675,-4.72886165833064,-4.9124447796317,-4.27185086842649,-4.49468545281282,-4.6140777638792,-6.07545051883759,-4.54849608391601,-3.87671300281541,-5.54897091583586,-5.42442544106482,-6.34305304758622,-3.79373036127042,-5.52114507851657,-4.33304645245216,-3.24060523503408,-4.8690924876443,-5.23790105636656,-5.29915035285193,-5.70773299440055,-3.51390494228519,-4.89597238577612,-4.00764842718328,-4.96690692426879,-4.1328108430499,-3.65494227911923,-4.31989990100013,-5.41672036502651,-5.56493452887329,-5.74331331341284,-4.41129496240252,-3.07617030207147,-3.49171138920299,-3.57824410820687,-3.48049710782298,-5.30578938138674,-4.14925353438383,-4.37157302593714,-3.4730619428918,-4.53864950364653,-5.84602580788274,-4.54434752476117,-4.47817049522678,-5.07444438259585,-4.75316958121583,-5.84230140879176,-6.75967703363916,-7.57167960086518,-4.76080125098578,-6.6840907586538
"OTU_28",-4.4168652471709,-4.21804647957429,-4.83419116815937,-6.69115278821131,-4.53911417417445,-4.56382722245371,-4.42705031604784,-5.49172309959829,-5.61072689418875,-4.81408309012008,-5.23654625442936,-5.05258452190274,-4.79075645001536,-4.17629526284249,-5.01053112200387,-4.03722361489646,-4.55220796454163,-4.09604163517926,-4.40973741055864,-4.93405678847974,-4.35522436029463,-4.42722840449148,-3.63864671767922,-4.43759648582869,-4.10948904371232,-5.1432287469928,-4.55606313993373,-4.49689785462898,-4.30964493607528,-4.42725993768156,-4.70183785568918,-4.58601889291947,-4.23850764342101,-4.68109031935875,-4.89441353900683,-4.681298587609,-4.83073186390772,-5.70825163971066,-4.7074570171967,-4.69322268748613,-4.79019641518917,-4.71066862316879,-4.67126998769262,-4.59984352448237,-4.62872047538451,-3.88741500464271,-3.93140612563899,-4.66636980586015,-3.39364203001771,-3.85067937518709,-3.89192714142501,-4.0518897092093,-3.62220532084594,-4.42396105369876,-5.64513506353645,-4.59406710764343,-4.13768968676048,-3.37242768598353,-4.14198536102808,-5.82863044189714,-4.84492172468232
"OTU_76",-4.1699073957575,-4.19667967261991,-4.94625362340211,-5.28040275175243,-4.21845673293013,-4.2752030609643,-4.122094475175,-4.60000221582965,-4.74220447245471,-4.61280057485378,-4.40798001650039,-4.98865182896253,-4.51318140729615,-4.72865124275911,-4.44590226873964,-3.77005274415776,-4.13810959018886,-4.27213144211807,-4.37570504255587,-4.51044078987721,-3.96890517270372,-5.00090056499936,-5.01250853847794,-5.5002110900302,-4.21356541264811,-4.80957515908967,-4.14198536102808,-4.8690924876443,-4.52956744524514,-5.14416668672078,-4.4740997208563,-4.11119110628457,-4.23850764342101,-4.56341025173986,-4.86680653486165,-6.08584454235865,-5.9888569837009,-5.59005370932786,-4.75493950886778,-5.24257663244623,-5.03085281611885,-4.68773348267289,-5.0967611567232,-4.84890037091069,-4.80412479531695,-5.22409104419594,-4.91192968497907,-5.40987954232932,-5.79290847249591,-4.43081679884331,-5.26743728363624,-4.92538859291621,-5.42798714606617,-5.43880368418124,-4.51980081680883,-5.79815177309897,-4.53197292671672,-5.30362241877773,-4.65033058210695,-4.5280561919788,-4.67230365194892
"OTU_17",-4.39101968911324,-4.34016243057518,-4.63054444399195,-4.23568056442171,-4.69974864569496,-4.86763839515709,-5.95365883237208,-4.23587743062913,-3.78600190454912,-4.34911385347215,-3.78048298418855,-5.06921861819515,-4.10221945659467,-4.48421624045605,-4.56048657836145,-6.47035712377096,-4.50336727584039,-5.58151021081007,-5.54250116907878,-4.13558752075615,-4.44254526253187,-4.82778728296006,-6.53751941220812,-4.34274900933203,-4.92135520586893,-4.18252383932629,-5.41599703768937,-4.74130236031267,-4.78467528027247,-4.22636101894165,-4.76154834829002,-5.2536337589214,-4.7648802963955,-5.0134438464183,-4.7633198279384,-5.67924136574008,-6.27716549175471,-5.5357789761249,-9.27355908022756,-8.48632152774915,-7.38812169526342,-9.18543273627,-5.59316123202744,-5.50658153609512,-5.00063675695298,-5.34731454862526,-6.61565319625069,-4.57011854792917,-4.98202476005499,-4.11692323258143,-4.85255799626603,-4.38966545170642,-4.62770994521736,-4.36414224834374,-4.29393075373846,-5.17384534274086,-4.02388002012369,-3.64823033538286,-4.30062884262141,-3.74682669815965,-4.84492172468232
"OTU_35",-5.96100533962327,-5.7442431135728,-4.23116161395406,-6.13060517849702,-6.46510737974626,-5.56462395378926,-8.07620452723903,-4.80712888935635,-4.35291855051581,-6.59966116280847,-6.97551776422465,-5.7655045332842,-3.59223570067053,-3.80879696229895,-4.1983054975255,-8.41759382619348,-6.77878489768518,-8.06986387920937,-7.5740450053722,-6.46572991556217,-5.37496270128849,-4.44529746073359,-7.23139036884267,-6.0299533871563,-5.24544387694097,-4.14134609947458,-6.87801746071818,-6.23441072571837,-5.83991464898078,-4.56990929913159,-6.61048896250538,-6.46125982131598,-6.78105762593618,-6.4047117956582,-4.89441353900683,-6.13246795457121,-7.78270304732191,-9.17719715338293,-9.41330551811047,-8.48632152774915,-7.57054633952718,-9.18543273627,-8.48704321446535,-9.17409123930106,-9.18163220783944,-9.41275709453419,-8.08301991917133,-3.95812605820437,-5.20653940265608,-4.81818468918145,-4.05343735616415,-2.71864281917865,-2.82650891711855,-3.12405452309855,-4.34181349374315,-3.11886495895761,-5.02773690167428,-4.743340193827,-4.92590702312119,-5.16911521356622,-7.56028877665679
"OTU_39",-4.39101968911324,-4.53603860862672,-4.06828785094774,-5.5357789761249,-4.77183483110682,-4.59459904391481,-4.50064789334665,-5.17172289670395,-5.42767338776208,-5.2487068659947,-5.45584213865923,-6.77078942390898,-6.45886061294664,-5.98770749823027,-5.64617413262412,-5.44308348950777,-5.74062235753524,-5.69971170028572,-5.59677451216778,-5.09166838471191,-5.26680563817888,-4.15369651444264,-3.91656294882216,-4.63641604050661,-4.79780166032592,-5.77009026305033,-4.98516207388071,-5.65093999328182,-4.27080099956366,-4.62225740691604,-5.50918069543122,-5.12187324061115,-4.57471097850338,-4.68109031935875,-4.96690692426879,-5.24205820224124,-4.48537578309375,-4.78697077376792,-5.04882156006926,-6.04180630196883,-5.77620649006776,-4.86032906673431,-5.2046285131928,-4.94761196434551,-4.66146742326112,-4.56518117777173,-4.75452452805469,-5.38678601453564,-4.63176978082816,-4.50508672743111,-4.02269084088679,-4.84252802344843,-4.47660001111873,-4.32345453098448,-5.43299393653992,-5.9879165938923,-5.24029352643166,-4.23913944342159,-5.51404890122362,-5.57647505908333,-5.38146713043128
"OTU_68",-4.87075172270297,-4.969813299576,-4.56739489235899,-5.3885527076426,-5.50710190869364,-5.11292212530487,-4.86336777776074,-5.08419549720428,-5.13852580683069,-5.03233365655734,-5.19787137952487,-5.6399234611631,-5.03485572599004,-4.9124447796317,-4.47336731172076,-4.60116216459055,-4.36944785246702,-4.92746370300949,-4.9875424113565,-4.81051525421296,-4.81186754878019,-5.01675410208855,-4.31268493003029,-4.79012540245551,-4.54701127181456,-5.67446808698743,-4.9116187235876,-4.88280192258637,-4.71172765942466,-5.12636293752899,-4.72530339898943,-5.70180134685115,-5.95863139001274,-5.88032605417027,-5.70949529206289,-4.37921017216431,-4.49487086976973,-4.62424246738087,-5.62339843889559,-4.9680497221699,-4.95396119202417,-5.46775135620138,-4.72894828716944,-5.48115962108872,-5.08119730421139,-5.04716421558383,-5.0484074813884,-4.81072404427531,-5.18738580584075,-5.58276504732315,-4.77396314255222,-5.46331492901266,-4.9888614945467,-4.92507740573461,-4.35001564127583,-5.40278213230447,-5.16437030312879,-4.88854723044236,-5.65176652499537,-4.99816199155829,-6.22382861638783
"OTU_129",-3.92108237424549,-6.18363329412276,-5.33941758323048,-5.34389326075119,-4.40034080769582,-4.75192698905976,-3.4536274171021,-6.88110324798471,-6.33474131142353,-7.55600969065135,-4.38213167117416,-5.52827972214797,-5.90766479055673,-5.63835466933375,-3.40688012895536,-3.31969439592447,-4.8660780890206,-5.98823015543132,-4.62031803373929,-4.6550063753575,-4.98255232535343,-7.77978059455828,-7.79131618623337,-5.58056804900261,-7.55276208421415,-6.22799181973652,-4.15543966158191,-6.13412084750951,-6.46541869609807,-8.48198043566049,-7.79007549128514,-4.02927680053235,-5.68017260901707,-5.30278653160249,-6.61224779592139,-6.46956034625105,-5.87076058302393,-7.56734567601324,-9.80674501639823,-9.80574670092978,-5.81021138489447,-8.086615382493,-5.71135787538282,-5.4321612103546,-4.53635066979324,-4.51587047848045,-9.18183801150347,-7.0952716526532,-6.11652264252788,-5.76571343238669,-7.21775781472244,-8.08219628070204,-9.16993495734114,-7.79410213448322,-7.56506800653287,-6.39421764771267,-6.97924872512839,-6.96055854390129,-5.88301283888048,-4.39795513435931,-6.77120635116122
"OTU_62",-5.30630620397305,-5.08088663264051,-5.73563533421248,-5.84219775499535,-4.9630533549528,-5.16634320237212,-5.04155031166226,-5.62576945180987,-5.47667273507211,-5.33250873129632,-5.25645316244934,-5.42777798480208,-5.60947179518496,-5.11925365510308,-5.21941983624186,-5.15395833527145,-5.07725498143765,-4.36030481152705,-5.1528786273228,-5.04175879701692,-5.13253682123861,-5.57920557957841,-5.04446515861466,-6.0299533871563,-4.82398860792684,-5.64451110344965,-5.32663598673728,-5.13186915891037,-4.87697342981652,-5.19953891508585,-5.04321697871473,-4.98969971756308,-4.99897786595565,-5.26175711123623,-5.67862005475396,-6.13246795457121,-6.27716549175471,-5.43528036447426,-4.83059684331687,-5.06249127167798,-5.20473211329649,-5.11912882775813,-4.99928911770895,-5.4321612103546,-5.16872625276684,-5.22409104419594,-4.71870649093666,-5.61656328386699,-5.7260067930543,-5.58276504732315,-5.13316893251124,-5.95966423455818,-5.55526156354619,-5.92003051159005,-5.29883806429477,-4.89836520320999,-5.22077153907309,-5.32523443850596,-5.30547915957566,-5.47069380080859,-5.42819626359099
