"ASVID","TSP_23_02","TSP_24_02","TSP_25_02","TSP_26_02","TSP_27_02","TSP_28_02","TSP_01_03","TSP_02_03","TSP_03_03","TSP_04_03","TSP_25_05","TSP_26_05","TSP_27_05","TSP_28_05","TSP_29_05","TSP_30_05","TSP_31_05","TSP_01_06","TSP_02_06","TSP_03_06","TSP_24_08","TSP_25_08","TSP_26_08","TSP_27_08","TSP_28_08","TSP_29_08","TSP_30_08","TSP_31_08","TSP_01_09","TSP_02_09","TSP_25_11","TSP_26_11","TSP_27_11","TSP_28_11","TSP_29_11","TSP_30_11","TSP_01_12","TSP_02_12","TSP_03_12","TSP_04_12"
"OTU_31",-7.16319598751491,-7.21437390464668,-7.15975950743047,-4.54329478227,-3.83945231259331,-7.22938521986386,-4.74493212836325,-3.98898404656427,-7.23805593419402,-7.18112551829768,-3.61091791264422,-7.27716090714889,-4.67282883446191,-3.2188758248682,-3.83945231259331,-7.26529637776296,-4.0342406381524,-3.83945231259331,-4.56434819146784,-7.10764413285771,-4.49980967033027,-7.25629949283664,-3.83945231259331,-7.24630053377605,-4.54329478227,-4.35670882668959,-4.60517018598809,-7.15194608007701,-7.14317143326902,-7.10709782011039,-7.11887369825558,-4.43081679884331,-7.14507002415102,-4.48863636973214,-7.18206341197029,-7.07122976436818,-7.1894109436272,-4.58496747867057,-7.19126928950472,-7.19552795971391
"OTU_147",-7.3064001024977,-7.35757286763519,-7.30296397789524,-4.54329478227,-4.54329478227,-4.64439089914137,-4.74493212836325,-4.69134788222914,-3.54577861047326,-7.32432779826729,-7.40230106414744,-4.76217393479776,-7.3846663214558,-7.36845100073597,-3.83945231259331,-4.71849887129509,-7.41034761333962,-7.33112588597284,-4.56434819146784,-7.25085414677334,-3.79548918917219,-3.29583686600433,-4.54329478227,-7.38949641377006,-3.12456514539696,-4.35670882668959,-7.35538743292365,-7.29515136335144,-7.28637763694828,-7.25030789368018,-7.26208249315993,-7.27924056692084,-7.28827602799495,-7.30630019844179,-7.32526559685283,-7.2144438266881,-7.3326123866679,-4.58496747867057,-7.33447054577991,-7.3387287892954
"OTU_17",-7.3456466318202,-7.39681810912122,-7.34221059607674,-7.37079984432671,-7.36370064662409,-7.41182759709559,-4.74493212836325,-4.69134788222914,-7.42049726841734,-7.36357386889518,-7.44154523271204,-4.76217393479776,-4.67282883446191,-7.40769597684877,-7.37152964087789,-7.44773449342269,-7.44959159392859,-4.54329478227,-7.37904868848864,-3.66356164612965,-7.33667422060641,-4.70953020131233,-7.37170571889943,-4.68213122712422,-7.36959073364557,-4.35670882668959,-7.39463272807271,-4.46590811865458,-7.32562468837681,-3.25809653802148,-4.40671924726425,-7.31848780699738,-3.73766961828337,-3.78418963391826,-4.54329478227,-7.25369284250843,-3.85014760171006,-4.58496747867057,-7.37371636051648,-3.8607297110406
"OTU_24",-3.79548918917219,-7.4376646313726,-3.78418963391826,-7.41164701311345,-4.54329478227,-4.64439089914137,-7.49717491510528,-7.46758642301109,-3.96081316959758,-7.40442122024706,-7.48239068209347,-7.50044267791149,-7.46475677396973,-7.44854223373987,-7.41237679129948,-7.48857979808587,-7.49043685534317,-4.54329478227,-3.8607297110406,-4.36944785246702,-4.49980967033027,-4.70953020131233,-7.41255286489205,-7.46958663623352,-7.41043793288881,-3.23212105161822,-4.60517018598809,-4.46590811865458,-7.36647302047863,-4.38202663467388,-7.34217917209557,-7.35933632773725,-4.44265125649032,-7.38639454294564,-7.40535897129629,-3.58351893845611,-4.55387689160054,-7.43078795495456,-7.41456345598995,-7.41882148619066
"OTU_20",-7.38649444184321,-7.4376646313726,-4.48863636973214,-7.41164701311345,-7.40454799476153,-7.45267375395179,-4.74493212836325,-4.69134788222914,-4.66343909411207,-7.40442122024706,-7.48239068209347,-4.76217393479776,-4.67282883446191,-7.44854223373987,-7.41237679129948,-7.48857979808587,-7.49043685534317,-4.54329478227,-7.41989565047349,-7.33095143511538,-7.37752226329594,-7.47958417713351,-4.54329478227,-3.56482680544396,-7.41043793288881,-3.65065824129374,-7.43547930398448,-4.46590811865458,-7.36647302047863,-2.95751106073379,-7.34217917209557,-7.35933632773725,-3.73766961828337,-7.38639454294564,-7.40535897129629,-7.2945431388947,-3.85014760171006,-4.58496747867057,-7.41456345598995,-4.56434819146784
"OTU_51",-3.79548918917219,-4.60517018598809,-3.78418963391826,-4.54329478227,-3.83945231259331,-7.49525753012272,-7.53975763963577,-7.5101698415434,-4.66343909411207,-7.44700619085452,-4.72738781871234,-4.76217393479776,-4.67282883446191,-7.49112610994085,-7.4549615609868,-7.53116272210424,-7.53301973611495,-7.45380376319943,-4.56434819146784,-7.37353833875132,-4.49980967033027,-7.52216731177968,-4.54329478227,-7.51217000720068,-7.45302275139533,-7.3682184269473,-4.60517018598809,-4.46590811865458,-7.40905897178533,-7.37299213039022,-7.38476577105312,-4.43081679884331,-4.44265125649032,-7.42897997477974,-7.44794391813741,-4.29045944114839,-4.55387689160054,-4.58496747867057,-7.45714817073192,-4.56434819146784
"OTU_19",-7.42907987109834,-4.60517018598809,-3.78418963391826,-7.45423180116501,-7.44713296215473,-4.64439089914137,-3.3322045101752,-4.69134788222914,-7.50392678431136,-3.83945231259331,-7.52497375082332,-7.54302532704774,-7.50734025995391,-7.49112610994085,-7.4549615609868,-4.71849887129509,-4.0342406381524,-4.54329478227,-7.46248023173351,-7.37353833875132,-7.42010792520552,-4.70953020131233,-7.45513763015064,-7.51217000720068,-4.54329478227,-7.3682184269473,-7.47806349919056,-7.41783200801157,-7.40905897178533,-7.37299213039022,-7.38476577105312,-7.40192246767203,-4.44265125649032,-4.48863636973214,-7.44794391813741,-7.33713105437855,-3.85014760171006,-7.47337226574719,-4.56434819146784,-4.56434819146784
"OTU_15",-7.42907987109834,-7.48024877292092,-7.4256440130591,-3.83945231259331,-7.44713296215473,-4.64439089914137,-4.74493212836325,-7.5101698415434,-7.50392678431136,-7.44700619085452,-7.52497375082332,-7.54302532704774,-7.50734025995391,-4.63472898822964,-4.54329478227,-4.71849887129509,-4.7361984483945,-7.45380376319943,-3.8607297110406,-4.36944785246702,-7.42010792520552,-7.52216731177968,-7.45513763015064,-7.51217000720068,-7.45302275139533,-7.3682184269473,-3.90197266957464,-7.41783200801157,-4.45434729625351,-7.37299213039022,-7.38476577105312,-7.40192246767203,-3.32022831912849,-3.78418963391826,-4.54329478227,-3.58351893845611,-7.4552901516694,-7.47337226574719,-7.45714817073192,-4.56434819146784
"OTU_45",-7.47355744783912,-7.52472506201972,-7.47012167864509,-3.83945231259331,-7.4916100770572,-4.64439089914137,-7.58423251178424,-4.69134788222914,-4.66343909411207,-4.54329478227,-7.56944896715512,-7.58750012380544,-4.67282883446191,-3.93182563272433,-4.54329478227,-4.01638302075239,-7.57749476449746,-7.49828070954649,-7.50695696052225,-7.41801738979462,-3.3787245258101,-7.56664259402471,-4.54329478227,-3.97968165390196,-4.54329478227,-4.35670882668959,-4.60517018598809,-7.46230987674186,-7.45353707055047,-7.41747119634258,-7.42924451743456,-7.44640075505526,-4.44265125649032,-7.47345755409935,-7.49242101248886,-7.3816111172135,-7.49976706061187,-7.51784872408196,-7.50162503299592,-7.5058828499032
"OTU_25",-3.3787245258101,-4.60517018598809,-4.48863636973214,-4.54329478227,-7.4916100770572,-7.53973345386192,-7.58423251178424,-7.55464540766113,-7.54840249949906,-7.49148330897111,-4.02535169073515,-7.58750012380544,-7.55181589352029,-4.63472898822964,-7.49943847819338,-4.71849887129509,-4.7361984483945,-7.49828070954649,-7.50695696052225,-7.41801738979462,-7.46458573458869,-4.00733318523247,-7.49961454292872,-4.68213122712422,-7.49749971741866,-7.41269762354771,-4.60517018598809,-4.46590811865458,-7.45353707055047,-4.38202663467388,-7.42924451743456,-4.43081679884331,-4.44265125649032,-7.47345755409935,-7.49242101248886,-7.3816111172135,-3.85014760171006,-4.58496747867057,-7.50162503299592,-7.5058828499032
"OTU_65",-4.49980967033027,-4.60517018598809,-4.48863636973214,-4.54329478227,-3.83945231259331,-7.58627763008143,-7.63077563646272,-7.60118922627632,-7.5949464671771,-4.54329478227,-4.02535169073515,-7.63404317309664,-7.59835977958092,-4.63472898822964,-7.54598364783129,-7.62218111787917,-7.62403804540274,-7.54482590832341,-7.55350194175175,-7.46456469315734,-7.51113179635749,-4.70953020131233,-7.54615970813833,-7.60318929681008,-7.54404493587085,-7.45924507245957,-4.60517018598809,-7.50885599785469,-4.45434729625351,-4.38202663467388,-3.28341434600577,-7.49294729479901,-7.50198156299774,-3.78418963391826,-7.53896635926267,-4.29045944114839,-4.55387689160054,-7.56439343487093,-7.54817014769399,-7.55242785796258
"OTU_30",-3.79548918917219,-3.90197266957464,-7.5166675966242,-7.5452539247352,-7.53815544438101,-7.58627763008143,-4.74493212836325,-7.60118922627632,-7.5949464671771,-7.53802867950886,-4.72738781871234,-7.63404317309664,-7.59835977958092,-4.63472898822964,-4.54329478227,-7.62218111787917,-7.62403804540274,-7.54482590832341,-7.55350194175175,-7.46456469315734,-7.51113179635749,-7.61318612878063,-4.54329478227,-7.60318929681008,-3.83945231259331,-7.45924507245957,-4.60517018598809,-7.50885599785469,-4.45434729625351,-7.46401851461354,-7.47579151615195,-3.30810695859614,-7.50198156299774,-4.48863636973214,-7.53896635926267,-3.58351893845611,-7.54631222198608,-4.58496747867057,-7.54817014769399,-4.56434819146784
"OTU_16",-4.49980967033027,-7.6200842930754,-7.56548366246693,-7.5940692606364,-7.58697095959666,-3.94158180766969,-7.67958890914173,-7.65000319285948,-3.96081316959758,-3.83945231259331,-7.6648060528312,-7.68285637039184,-7.64717381360631,-4.63472898822964,-3.83945231259331,-7.67099459001828,-4.7361984483945,-7.5936412550007,-7.60231707089252,-7.51338214430999,-7.55994800598245,-7.66199981151795,-7.59497502125001,-7.65200321583487,-4.54329478227,-4.35670882668959,-4.60517018598809,-7.55767226682059,-4.45434729625351,-7.51283598067363,-4.40671924726425,-4.43081679884331,-7.55079801203523,-7.56881936540181,-3.83945231259331,-4.29045944114839,-7.59512753126253,-7.61320829358459,-7.59698541029666,-7.6012430139319
"OTU_29",-4.49980967033027,-4.60517018598809,-7.56548366246693,-7.5940692606364,-3.83945231259331,-4.64439089914137,-7.67958890914173,-7.65000319285948,-4.66343909411207,-7.5868441979383,-7.6648060528312,-7.68285637039184,-7.64717381360631,-4.63472898822964,-7.59479896537102,-4.01638302075239,-4.7361984483945,-7.5936412550007,-7.60231707089252,-7.51338214430999,-4.49980967033027,-7.66199981151795,-4.54329478227,-7.65200321583487,-7.59286030222241,-7.50806266915341,-7.6178991803025,-7.55767226682059,-7.54889992066269,-7.51283598067363,-7.52460866267582,-7.54176398237378,-7.55079801203523,-4.48863636973214,-7.58778185392938,-7.47697789514347,-3.13549421592915,-4.58496747867057,-4.56434819146784,-4.56434819146784
"OTU_47",-7.5689192539843,-4.60517018598809,-7.56548366246693,-7.5940692606364,-7.58697095959666,-3.94158180766969,-4.74493212836325,-7.65000319285948,-7.64376058281599,-7.5868441979383,-7.6648060528312,-7.68285637039184,-7.64717381360631,-4.63472898822964,-3.83945231259331,-4.01638302075239,-7.67285147430131,-7.5936412550007,-4.56434819146784,-4.36944785246702,-4.49980967033027,-7.66199981151795,-7.59497502125001,-7.65200321583487,-3.83945231259331,-7.50806266915341,-4.60517018598809,-7.55767226682059,-7.54889992066269,-4.38202663467388,-3.70130197411249,-7.54176398237378,-7.55079801203523,-4.48863636973214,-7.58778185392938,-7.47697789514347,-7.59512753126253,-4.58496747867057,-7.59698541029666,-7.6012430139319
