"ASVID","TSP_23_02","TSP_24_02","TSP_25_02","TSP_26_02","TSP_27_02","TSP_28_02","TSP_01_03","TSP_02_03","TSP_03_03","TSP_04_03","TSP_25_05","TSP_26_05","TSP_27_05","TSP_28_05","TSP_29_05","TSP_30_05","TSP_31_05","TSP_01_06","TSP_02_06","TSP_03_06","TSP_24_08","TSP_25_08","TSP_26_08","TSP_27_08","TSP_28_08","TSP_29_08","TSP_30_08","TSP_31_08","TSP_01_09","TSP_02_09","TSP_25_11","TSP_26_11","TSP_27_11","TSP_28_11","TSP_29_11","TSP_30_11","TSP_01_12","TSP_02_12","TSP_03_12","TSP_04_12"
"OTU_220",-9.473404943349,-9.47536318999536,-9.47367394945468,-9.47625784285885,-9.47253337908563,-9.47377640893954,-9.47401970815055,-9.47068520221778,-9.47426294818144,-9.47240514377768,-9.4704410902708,-9.47132731747575,-9.47399410049466,-9.47440374431945,-9.47674317657503,-9.47532482983742,-9.47240514377768,-9.47575949215338,-9.47543990589703,-4.33729074083249,-9.46892369087201,-9.47296925617035,-9.47679425063503,-9.47428854895379,-9.47590007775617,-4.33729074083249,-5.03695260241363,-5.03695260241363,-9.47330244579495,-9.4714043436067,-9.47219993307468,-9.47474925081802,-9.47657716786238,-9.47529925558126,-9.47314867976289,-9.47371237299174,-9.47453172360857,-9.47623229245298,-9.4729564389675,-9.4751841633341
"OTU_51",-4.33729074083249,-5.03695260241363,-4.33729074083249,-5.03695260241363,-4.33729074083249,-8.1298239232834,-8.13006727546944,-8.12673204237051,-5.03695260241363,-8.12845235930631,-5.03695260241363,-5.03695260241363,-5.03695260241363,-8.13045139523068,-8.1327913360125,-8.13137268110856,-8.12845235930631,-8.13180743791072,-5.03695260241363,-8.13016972183355,-5.03695260241363,-8.1290165946755,-5.03695260241363,-8.13033617479406,-8.13194805406499,-8.13072019129947,-5.03695260241363,-5.03695260241363,-8.12934985690286,-8.12745134079004,-8.12824710385016,-5.03695260241363,-5.03695260241363,-8.13134710129183,-8.12919605736785,-5.03695260241363,-5.03695260241363,-5.03695260241363,-8.12900377467927,-5.03695260241363
"OTU_108",-9.0679013998892,-5.03695260241363,-9.06817041633303,-9.07075440889707,-9.06702980211171,-9.06827287975477,-9.06851618831264,-9.06518155407947,-5.03695260241363,-9.06690156187028,-9.06493743272308,-9.06582369407712,-9.06849057967308,-9.06890023923049,-9.07123976120993,-5.03695260241363,-9.06690156187028,-9.07025603908677,-9.0699364405737,-9.06861861631334,-9.06341997478386,-9.06746569596078,-9.07129083722642,-9.06878503944133,-5.03695260241363,-5.03695260241363,-9.06870823220845,-5.03695260241363,-5.03695260241363,-9.06590072317469,-5.03695260241363,-5.03695260241363,-9.07107374613729,-9.06979578486249,-9.06764512645206,-9.06820884134652,-9.06902822343341,-9.07072885751194,-9.06745287826508,-9.06968068819975
"OTU_293",-5.03695260241363,-9.47536318999536,-9.47367394945468,-9.47625784285885,-9.47253337908563,-9.47377640893954,-9.47401970815055,-9.47068520221778,-9.47426294818144,-9.47240514377768,-5.03695260241363,-9.47132731747575,-9.47399410049466,-9.47440374431945,-9.47674317657503,-9.47532482983742,-9.47240514377768,-9.47575949215338,-9.47543990589703,-9.47412213221709,-9.46892369087201,-9.47296925617035,-9.47679425063503,-5.03695260241363,-9.47590007775617,-9.47467248191179,-9.47421174467047,-9.47531204279109,-9.47330244579495,-5.03695260241363,-9.47219993307468,-9.47474925081802,-9.47657716786238,-9.47529925558126,-9.47314867976289,-9.47371237299174,-5.03695260241363,-9.47623229245298,-5.03695260241363,-9.4751841633341
"OTU_406",-10.1665905577834,-10.1685487292418,-10.1668595535517,-10.1694433478036,-10.1657190270315,-10.1669620091,-10.1672052989648,-10.1638709213226,-10.1674485296541,-10.1655907966567,-10.1636268187843,-10.1645130118428,-10.1671796922925,-10.1675893203859,-10.1699286629245,-10.1685103705553,-10.1655907966567,-10.1689450162015,-10.1686254422009,-10.1673077190975,-10.1621094779214,-10.1661548873532,-10.1699797350282,-10.1674741294434,-10.1690855964142,-10.1678580476615,-10.1673973281094,-5.03695260241363,-5.03695260241363,-10.1645900350073,-10.1653855938493,-10.1679348136211,-10.1697626605714,-10.1684847972802,-10.1663343040475,-5.03695260241363,-10.1677172947616,-10.1694177983769,-10.1661420706432,-10.1683697094483
"OTU_42",-8.32055886954992,-5.03695260241363,-8.32082792046,-8.32341224361194,-8.31968716004005,-8.32093039700686,-8.32117373672611,-8.31783867475363,-8.32141701724555,-8.31955890335096,-8.3175945220273,-8.31848089723064,-8.32114812480713,-8.3215578368153,-8.32389765792399,-8.32247907554182,-5.03695260241363,-4.33729074083249,-8.32259417073266,-8.32127617784286,-8.31607686892069,-5.03695260241363,-5.03695260241363,-8.3214426222787,-4.33729074083249,-8.32182661912263,-5.03695260241363,-5.03695260241363,-8.32045635492118,-8.31855793621861,-8.31935365842671,-8.32190340080015,-8.32373162164787,-5.03695260241363,-4.33729074083249,-8.32086635039572,-8.32168583740027,-4.33729074083249,-3.92526823217817,-5.03695260241363
"OTU_752",-5.03695260241363,-10.1685487292418,-10.1668595535517,-5.03695260241363,-10.1657190270315,-10.1669620091,-10.1672052989648,-10.1638709213226,-10.1674485296541,-10.1655907966567,-10.1636268187843,-10.1645130118428,-10.1671796922925,-10.1675893203859,-10.1699286629245,-10.1685103705553,-10.1655907966567,-10.1689450162015,-10.1686254422009,-10.1673077190975,-10.1621094779214,-10.1661548873532,-10.1699797350282,-10.1674741294434,-10.1690855964142,-10.1678580476615,-10.1673973281094,-10.1684975839995,-10.1664880641688,-10.1645900350073,-10.1653855938493,-10.1679348136211,-10.1697626605714,-10.1684847972802,-10.1663343040475,-10.1668979756124,-10.1677172947616,-10.1694177983769,-5.03695260241363,-10.1683697094483
"OTU_207",-9.65573931159856,-9.65769753318164,-9.65600831425837,-5.03695260241363,-9.654867758506,-9.656110772431,-9.65635406852654,-9.65301960535838,-9.65659730544349,-9.65473952484245,-9.65277549654771,-9.65366171237022,-9.65632846119852,-9.65673809977939,-5.03695260241363,-9.65765917351419,-9.65473952484245,-9.65809383027342,-9.65777424810243,-9.65645649128176,-5.03695260241363,-9.65530363000287,-9.6591285755364,-9.65662290588814,-9.65823441407947,-9.65700683393273,-9.65654610258797,-9.65764638663137,-9.65563681535771,-9.65373873751234,-9.65453431677138,-9.65708360185672,-9.65891149553578,-5.03695260241363,-9.65548305129596,-9.65604673730331,-9.65686607743066,-9.65856662453147,-9.6552908129643,-5.03695260241363
"OTU_499",-10.1665905577834,-5.03695260241363,-10.1668595535517,-10.1694433478036,-10.1657190270315,-10.1669620091,-10.1672052989648,-10.1638709213226,-10.1674485296541,-10.1655907966567,-10.1636268187843,-10.1645130118428,-10.1671796922925,-10.1675893203859,-5.03695260241363,-10.1685103705553,-10.1655907966567,-10.1689450162015,-10.1686254422009,-10.1673077190975,-5.03695260241363,-10.1661548873532,-10.1699797350282,-10.1674741294434,-10.1690855964142,-10.1678580476615,-10.1673973281094,-10.1684975839995,-10.1664880641688,-10.1645900350073,-10.1653855938493,-10.1679348136211,-10.1697626605714,-10.1684847972802,-10.1663343040475,-10.1668979756124,-10.1677172947616,-10.1694177983769,-10.1661420706432,-10.1683697094483
"OTU_808",-11.2652284682138,-11.2671865895502,-11.265497457091,-11.2680811852456,-11.2643569598016,-11.2655999100151,-11.2658431936496,-11.2625089015288,-11.2660864181115,-11.2642287327152,-11.2622648052626,-11.2631509755583,-11.2658175876329,-11.2662272052394,-11.2685664879705,-11.2671482318446,-11.2642287327152,-11.2675828663783,-11.2672633005477,-11.2659456111598,-11.2607475034212,-11.2647928089486,-11.26861755877,-11.2661120172455,-11.2677234429979,-11.2664959256376,-11.2660352178776,-11.2671354456157,-11.2651259772254,-11.2632279967453,-5.03695260241363,-11.266572689633,-11.2684004898567,-11.2671226592234,-11.2649722210444,-11.2655358781676,-11.2663551763397,-11.2680556364717,-11.2647799925671,-11.2670075743348
"OTU_94",-5.03695260241363,-8.49440606406757,-8.49271660732238,-8.49530083128907,-8.49157589076596,-8.49281907993135,-8.49306241030135,-8.48972747666218,-8.49330568147608,-5.03695260241363,-5.03695260241363,-8.49036967439316,-8.49303679936628,-8.49344649563781,-8.4957862269997,-8.49436769900399,-8.4914476390116,-8.4948024168951,-4.33729074083249,-8.49316484748293,-5.03695260241363,-8.4920118237369,-5.03695260241363,-8.49333128552584,-8.49494302046774,-8.49371526762498,-5.03695260241363,-8.49435491032237,-5.03695260241363,-8.49044671041374,-4.33729074083249,-8.49379204635491,-8.4956201970852,-8.4943421214772,-3.92526823217817,-8.4927550357813,-8.49357449130773,-4.33729074083249,-8.49199900489104,-8.49422701451013
"OTU_228",-9.87889567420424,-9.88085387072468,-9.87916467341826,-9.88174850072007,-9.87802413228219,-9.8792671302787,-9.87951042325886,-9.87617600285421,-9.87975365706195,-9.87789590026301,-9.87593189717977,-9.87681810162013,-5.03695260241363,-9.87989444959577,-9.88223382203926,-9.88081551154771,-9.87789590026301,-9.88125016275035,-9.88093058466462,-9.8796128447028,-9.87441453680542,-9.87845999819138,-9.88228489479501,-9.87977925717891,-9.88139074475972,-9.8801631803102,-9.87970245486185,-9.8808027248284,-9.87879317927656,-9.87689512577345,-5.03695260241363,-5.03695260241363,-9.88206781756633,-9.88078993794558,-9.87863941718507,-9.8792030959711,-9.88002242560924,-5.03695260241363,-9.87844718131708,-9.88067484864195
"OTU_237",-5.03695260241363,-8.78213928764797,-8.78044991739123,-8.78303400912275,-8.77930925931425,-8.78055238475015,-8.78079570265559,-8.77746094011215,-8.78103896137183,-8.77918101413896,-8.77721680934562,-4.33729074083249,-5.03695260241363,-8.78117976832352,-8.78351938003371,-5.03695260241363,-5.03695260241363,-5.03695260241363,-5.03695260241363,-8.78089813459076,-8.77569929286146,-8.77974516992898,-8.78357045800684,-5.03695260241363,-8.78267621659029,-8.7814485265517,-5.03695260241363,-8.78208813651935,-8.78007838517448,-8.77818013691581,-8.77897578764296,-5.03695260241363,-5.03695260241363,-8.78207534832836,-8.77992460731952,-8.78048834388125,-8.78130775744062,-8.78300845675827,-8.77973235174037,-8.7819602472497
"OTU_106",-8.9625280721192,-8.96448641902511,-8.96279709200926,-8.96538111762829,-3.0513021247088,-8.96289955674336,-8.96314286841701,-8.95980819141485,-8.96338612090448,-5.03695260241363,-8.95956406692182,-8.96045033965948,-8.96311725944955,-8.96352692425143,-5.03695260241363,-8.96444805690506,-8.96152822128375,-8.96488274144937,-8.96456313885052,-8.96324529772916,-8.95804658946812,-8.96209236260725,-8.96591755280904,-8.96341172298769,-8.96502333423955,-8.96379567560064,-8.96333491477158,-8.96443526920467,-8.96242556931201,-8.96052736974598,-8.96132300005236,-8.96387244843605,-8.96570045894761,-8.96442248134075,-8.96227179539822,-8.96283551751491,-8.96365491009236,-8.96535556591671,-5.03695260241363,-8.96430738320607
"OTU_10",-3.92526823217817,-3.63098547569503,-3.92526823217817,-3.92526823217817,-7.07386844765909,-7.07511243399487,-4.33729074083249,-5.03695260241363,-4.33729074083249,-7.0737401136094,-3.63098547569503,-3.63098547569503,-3.63098547569503,-3.2121868367174,-5.03695260241363,-4.33729074083249,-3.92526823217817,-4.33729074083249,-5.03695260241363,-4.33729074083249,-7.07025597512226,-3.63098547569503,-7.07813259290266,-5.03695260241363,-7.07723773417369,-5.03695260241363,-7.07554810442505,-5.03695260241363,-3.92526823217817,-5.03695260241363,-5.03695260241363,-5.03695260241363,-4.33729074083249,-5.03695260241363,-7.07448422194429,-7.075048348802,-5.03695260241363,-5.03695260241363,-5.03695260241363,-7.07652127018706
"OTU_694",-5.03695260241363,-9.47536318999536,-9.47367394945468,-9.47625784285885,-9.47253337908563,-9.47377640893954,-9.47401970815055,-9.47068520221778,-9.47426294818144,-9.47240514377768,-9.4704410902708,-9.47132731747575,-9.47399410049466,-9.47440374431945,-9.47674317657503,-9.47532482983742,-9.47240514377768,-9.47575949215338,-5.03695260241363,-9.47412213221709,-9.46892369087201,-9.47296925617035,-9.47679425063503,-9.47428854895379,-9.47590007775617,-9.47467248191179,-5.03695260241363,-9.47531204279109,-9.47330244579495,-9.4714043436067,-9.47219993307468,-5.03695260241363,-9.47657716786238,-9.47529925558126,-9.47314867976289,-5.03695260241363,-5.03695260241363,-9.47623229245298,-9.4729564389675,-9.4751841633341
"OTU_672",-10.1665905577834,-10.1685487292418,-10.1668595535517,-10.1694433478036,-10.1657190270315,-10.1669620091,-10.1672052989648,-10.1638709213226,-10.1674485296541,-10.1655907966567,-10.1636268187843,-10.1645130118428,-10.1671796922925,-10.1675893203859,-10.1699286629245,-10.1685103705553,-10.1655907966567,-10.1689450162015,-5.03695260241363,-10.1673077190975,-10.1621094779214,-5.03695260241363,-10.1699797350282,-5.03695260241363,-10.1690855964142,-10.1678580476615,-10.1673973281094,-10.1684975839995,-10.1664880641688,-10.1645900350073,-10.1653855938493,-10.1679348136211,-10.1697626605714,-10.1684847972802,-10.1663343040475,-10.1668979756124,-10.1677172947616,-10.1694177983769,-10.1661420706432,-10.1683697094483
"OTU_226",-11.2652284682138,-11.2671865895502,-11.265497457091,-11.2680811852456,-11.2643569598016,-11.2655999100151,-11.2658431936496,-11.2625089015288,-11.2660864181115,-11.2642287327152,-11.2622648052626,-11.2631509755583,-11.2658175876329,-11.2662272052394,-11.2685664879705,-11.2671482318446,-11.2642287327152,-11.2675828663783,-11.2672633005477,-11.2659456111598,-11.2607475034212,-11.2647928089486,-11.26861755877,-11.2661120172455,-11.2677234429979,-11.2664959256376,-11.2660352178776,-11.2671354456157,-11.2651259772254,-11.2632279967453,-11.2640235351712,-11.266572689633,-11.2684004898567,-11.2671226592234,-11.2649722210444,-11.2655358781676,-5.03695260241363,-11.2680556364717,-11.2647799925671,-11.2670075743348
"OTU_315",-10.1665905577834,-5.03695260241363,-10.1668595535517,-10.1694433478036,-10.1657190270315,-10.1669620091,-10.1672052989648,-10.1638709213226,-10.1674485296541,-10.1655907966567,-10.1636268187843,-10.1645130118428,-10.1671796922925,-5.03695260241363,-10.1699286629245,-10.1685103705553,-10.1655907966567,-5.03695260241363,-10.1686254422009,-10.1673077190975,-10.1621094779214,-10.1661548873532,-10.1699797350282,-10.1674741294434,-10.1690855964142,-10.1678580476615,-10.1673973281094,-10.1684975839995,-10.1664880641688,-10.1645900350073,-10.1653855938493,-10.1679348136211,-10.1697626605714,-10.1684847972802,-10.1663343040475,-10.1668979756124,-10.1677172947616,-10.1694177983769,-10.1661420706432,-10.1683697094483
"OTU_536",-9.87889567420424,-9.88085387072468,-9.87916467341826,-9.88174850072007,-9.87802413228219,-5.03695260241363,-9.87951042325886,-9.87617600285421,-9.87975365706195,-9.87789590026301,-9.87593189717977,-9.87681810162013,-4.33729074083249,-9.87989444959577,-9.88223382203926,-9.88081551154771,-9.87789590026301,-9.88125016275035,-9.88093058466462,-9.8796128447028,-9.87441453680542,-9.87845999819138,-9.88228489479501,-9.87977925717891,-9.88139074475972,-9.8801631803102,-9.87970245486185,-9.8808027248284,-9.87879317927656,-9.87689512577345,-5.03695260241363,-9.88023994725199,-9.88206781756633,-9.88078993794558,-9.87863941718507,-9.8792030959711,-9.88002242560924,-9.88172295096701,-9.87844718131708,-9.88067484864195
"OTU_413",-10.1665905577834,-10.1685487292418,-5.03695260241363,-10.1694433478036,-10.1657190270315,-10.1669620091,-10.1672052989648,-10.1638709213226,-10.1674485296541,-10.1655907966567,-10.1636268187843,-10.1645130118428,-10.1671796922925,-10.1675893203859,-10.1699286629245,-10.1685103705553,-10.1655907966567,-10.1689450162015,-10.1686254422009,-5.03695260241363,-10.1621094779214,-10.1661548873532,-10.1699797350282,-10.1674741294434,-10.1690855964142,-10.1678580476615,-10.1673973281094,-10.1684975839995,-10.1664880641688,-10.1645900350073,-10.1653855938493,-10.1679348136211,-10.1697626605714,-10.1684847972802,-10.1663343040475,-5.03695260241363,-10.1677172947616,-10.1694177983769,-10.1661420706432,-10.1683697094483
"OTU_152",-5.03695260241363,-9.47536318999536,-9.47367394945468,-9.47625784285885,-9.47253337908563,-9.47377640893954,-9.47401970815055,-9.47068520221778,-9.47426294818144,-9.47240514377768,-5.03695260241363,-9.47132731747575,-9.47399410049466,-9.47440374431945,-9.47674317657503,-9.47532482983742,-9.47240514377768,-9.47575949215338,-5.03695260241363,-9.47412213221709,-9.46892369087201,-9.47296925617035,-5.03695260241363,-9.47428854895379,-9.47590007775617,-9.47467248191179,-9.47421174467047,-9.47531204279109,-9.47330244579495,-9.4714043436067,-9.47219993307468,-9.47474925081802,-5.03695260241363,-9.47529925558126,-9.47314867976289,-9.47371237299174,-9.47453172360857,-9.47623229245298,-9.4729564389675,-5.03695260241363
