"ASVID","Nov2rep2","Nov3rep2","Nov4rep2","Nov6rep2","Nov9rep2","Nov10rep2","Nov11rep2","Nov12rep2","Nov13rep2","Nov16rep2","Nov17rep2","Nov18rep2","Nov19rep2","Nov20rep2","Nov23rep2","Nov24rep2","Nov25rep2","Nov26rep2","Nov30rep2","Dec1rep2","Dec2rep2","Dec3rep2","Dec4rep2","Dec7rep2","Dec8rep2","Dec9rep2","Dec10rep2","Dec11rep2","Dec14rep2","Dec15rep2","Dec16rep2","Dec17rep2","Dec18rep2","Dec21rep2","Dec22rep2","Dec23rep2","Jan4rep2","Jan5rep2","Jan6rep2","Jan7rep2","Jan8rep2","Jan11rep2","Jan12rep2","Jan13rep2","Jan14rep2","Jan15rep2","Jan18rep2","Jan19rep2","Jan20rep2","Jan21rep2","Jan22rep2","Jan25rep2","Jan26rep2","Jan27rep2","Jan28rep2","Jan29rep2","Feb1rep2","Feb2rep2","Feb3rep2","Feb4rep2","Feb5rep2","Feb8rep2","Feb9rep2","Feb11rep2","Feb12rep2","Feb15rep2","Feb16rep2","Feb18rep2","Feb19rep2","Feb22rep2","Feb23rep2","Feb25rep2","Feb26rep2","Feb29rep2","Mar2rep2","Mar3rep2","Mar4rep2","Mar7rep2","Mar8rep2","Mar9rep2","Mar10rep2","Mar11rep2","Mar14rep2","Mar15rep2","Mar21rep2","Mar22rep2","Mar23rep2","Mar24rep2","Mar31rep2","Apr18rep2","Apr19rep2"
"OTU_1",3.45373837183557,3.87842418927982,3.16593451598915,2.98747767213063,2.53515934204004,2.55151099949779,2.5138585790255,2.84574022639474,2.63001165838965,2.87242597214811,3.03997524560073,3.07757099533009,2.67682802709265,1.38505186994204,2.71431997267976,2.23325100124722,2.49173472305176,2.47978934316729,2.78654516384551,2.9413941457867,2.60557681257044,2.81260161635008,3.04686642114469,2.89208038652061,2.95411595187188,2.89034021501783,2.64835384353861,2.93759303015498,3.05141095062421,2.85885837961833,3.12332996016797,3.26800493497378,1.46953198246956,2.4660990031878,2.39957974832918,2.60616282063256,0.609013429986429,2.24664990449386,2.20743312110701,2.01530751219238,2.14265570362521,2.25475479157257,2.38319540380327,2.30725842980099,2.11859769228285,2.19380620468774,2.08325406873399,2.11957185468679,2.05279709127357,2.07528521658148,1.36998175343064,2.10646101096468,2.30087226993778,2.113244421433,1.76654923684423,2.13344791200942,2.32354922316631,1.93598593234291,2.20850910033526,2.25683992048136,2.29293233430304,2.03703590274211,2.20776134926517,2.36838924883201,2.12654466442511,1.9567154432297,2.25782726939656,2.28858698731739,2.04786546195257,1.86866210764689,1.96020731336597,2.40598676104109,2.43967651079999,2.29562447471559,2.60444970397777,2.46611879218907,2.41780008265974,2.5609646099141,2.60444975893072,2.38002597002277,2.81282038265055,2.56795129078666,2.41832830788144,2.78633371529278,2.55471574412053,2.98578183104119,2.69961268571704,2.34465903359719,3.14850304589528,2.61402380638256,2.086552051823
"OTU_2",2.50727676232805,2.12846184873023,1.54062325439876,2.42386454376259,2.80437935165209,2.98050660501615,2.38032718640098,3.05107915307544,2.95413112704386,3.05994234581917,3.01064763050621,2.29696450944156,2.32228300941174,2.68700508262818,2.21393830807485,2.18778862717046,2.48336647338125,2.60608306849158,2.88239312263564,3.05447129040567,3.01658210105422,3.11671423019795,2.87011590940019,2.96228464519386,3.08461244080124,3.41358835878238,3.12012895243273,3.04784951642502,2.17216149043041,2.62421100382264,1.57913256960227,0.673898993220787,2.35505105567696,2.84148665605869,2.578920676985,2.79397889674416,2.36303257123164,2.73777045718052,2.47994039553955,2.47634247145536,2.26435263860273,2.83542398870582,2.61850949073774,2.48076935691279,1.84573070561621,2.57517376121685,2.52320535291333,2.06622587398149,2.34655820980173,2.61662638427342,2.29674378517209,2.26262174171997,2.32386178816248,2.4442769347584,2.1106453985761,2.21732939599013,2.25293165595236,2.11830748913686,2.292769443953,2.38200306343536,2.014912172763,2.2655703026912,1.8481057771883,2.17122118392106,2.01213431324737,2.07449847888608,2.1180653270214,1.93191204337865,1.98902496192964,1.9474429855,2.12854262818518,1.82463098646926,2.11738890917074,1.6501053431449,1.50583741530966,1.8047203099437,1.9582677532813,1.88650956236631,2.11894194314902,1.96229076932279,1.73020843532888,2.12370015764334,1.79750178890112,2.05614526305249,1.83079690489384,1.91866820943245,1.81492729325821,1.60833968117203,2.28721894353334,-0.604852018485638,-1.05075129226695
"OTU_3",2.31953513806476,1.17645303425399,2.17189503124062,2.75498201524614,2.87626658116541,2.83022440196681,2.92525842265348,2.7851156045783,2.7338084520713,2.47008099137619,2.64027384220932,2.37948553312956,2.51518667553623,1.98582573037097,2.68231724159358,2.32856118105154,2.64588540287902,2.26621524286923,2.40157857728569,2.62029607641508,2.37196196138893,2.51279818336595,2.71151087922355,2.77656749939877,2.62729397108282,2.75680882239331,2.42698177187278,2.40819102081606,2.47114311813612,2.13248555143006,2.33599556454832,2.11628282099172,1.71069403928645,2.50958411512754,2.42601300539734,2.43534508832009,2.2829898635581,2.46490347051388,2.46142134777231,2.52040246124939,2.40048481292731,2.3461889975322,2.12896126541903,2.03004765721651,2.73418663849692,2.37810992268569,2.21842884710224,2.56325817561515,2.30951693812138,2.42772585638142,2.4597834124166,2.4081293253912,2.51935380814618,2.34896675495407,2.35631806295034,2.35659146332363,2.50965150280017,2.36676884843537,2.33237858204804,2.31090714175163,2.17999192312245,2.23278047986821,2.44743420253059,2.50586023946061,2.42764975720903,2.50736256118236,2.55632025795256,2.51616513569946,2.55296041100958,2.25759791380384,2.07055537053483,2.25541390256172,2.04436377415585,2.31972202629465,2.44538500934808,2.16762580363307,2.32983130971379,2.08718025782846,2.41440615604285,2.34275457522554,2.19723143643647,2.15703657791093,2.14717553738087,1.69677126214459,1.48595641860211,1.89513771202226,2.13539918853298,1.6928970692001,0.327124159486067,-0.199386910377473,0.933872541884616
"OTU_4",1.58193619493398,0.483305853694048,1.94608836250693,2.25084537963095,1.92766760605859,2.18972095489228,2.30621921424725,2.06021972570377,1.60662279095913,1.23123936139943,1.5502452972326,1.45324447040224,1.93787131050141,1.98582573037097,2.36994255655143,2.30815230942034,2.19287935000186,2.1921072707155,1.73418389282816,2.42821834467576,2.00773981181482,1.77815127189925,2.32538873395852,2.36084589112341,2.25488972523555,2.26433233729551,2.17693076763865,1.48142898907461,2.27296618955237,1.97155518461743,2.25903452341219,2.26783271911892,2.70041223971542,2.36073848752998,1.9005885822102,2.21709152230007,2.5389232376953,2.04462327662058,2.26592932778861,2.17353151740728,2.1308212459782,2.02894812283887,1.90910178930601,2.08411487848678,2.27061389958147,2.37810992268569,2.07000884198397,2.02426167488246,2.18937262627932,2.15641076139384,2.08910442039385,2.00266421728304,2.22855160835815,1.83814113118808,1.93085228813551,2.17026188513214,1.69636001039816,1.90473338883881,1.84078432020994,2.28962974330435,2.19080283922667,1.37055696926433,2.03786231246977,2.06300759928083,2.74973325637815,2.21667296766662,1.47370831063089,1.31513784160328,1.48824967401715,1.28414876808974,1.77788575657201,1.20559177806304,0.990203248058571,2.31972202629465,2.44538500934808,2.2239787401842,2.60885531942245,2.57965674292625,2.61401920994687,2.73548065755627,2.82085255434781,2.64128256387221,2.46711847205087,2.75868218396227,2.71318608509231,2.93659158685042,2.87579925394347,2.51279595539919,1.76220868477539,2.39088025506835,1.85016327375877
"OTU_6",-0.00502886164806027,0.0313207299509908,-0.0688146580353362,1.24754327076716,2.39580382112953,2.44813264504395,2.46818854219231,2.48696223225922,1.78531457970251,2.35112904851483,1.25397948108943,0.855407469646619,1.07482509314607,1.96956520949919,2.14679900523722,2.14016057818121,1.92375068544582,1.94627230819922,1.56866945435058,1.93681080676687,2.10854451093678,1.707947013226,2.12216049234525,1.96052218251567,2.23019711264518,2.0794099988015,1.77713139706616,1.81413474290034,0.755095470643762,1.63508294799621,0.937278683429873,0.506844908557621,0.917463400169517,2.10942405924907,1.95774699605014,1.78066418858794,2.32381185807836,1.84726384246208,2.09265760651458,2.3517797488136,2.22179302418393,2.06816883599215,2.03233442972996,2.34850138833504,1.95695634072643,2.6228018102061,2.22985754292587,1.98045905222407,2.25124802999741,2.31241500987042,2.78864139905256,2.478510122153,2.13698441483266,2.12582320363986,2.31590852461246,2.38615026556518,2.32354922316631,2.02427853948859,2.25152648541895,2.32137844161893,2.12411146472799,2.02343025068633,2.2683859710816,2.34711185038473,2.17918839791053,2.25217965612353,1.60723970325541,2.05145719402844,2.15607904659281,1.86866210764689,1.52942439727351,1.68004975765816,2.18544237241575,1.71754662394043,1.69304895739781,1.39925520183554,1.64811282497746,1.53511167552842,1.57097677243357,1.6108928824849,1.25063535506699,1.18165692966677,1.25517749807576,0.793903550602575,1.00411833170937,-0.0507724370330565,0.205489380824111,0.790029357658083,-1.50578316451929,-1.34021057262675,-1.54785514170027
"OTU_13",-1.10364115031617,-0.122829949876267,0.0264955217689886,-0.457204821471263,-0.331114864277059,-2.16698787179731,-0.595202379835495,-0.680620298221426,-2.22201860552996,0.282158806702286,0.0839082284391739,-1.54248780315175,-2.22101177285826,-0.531870742240024,-0.183956964723522,-0.18711712740321,-0.349846870674969,-0.555163643539987,-0.397443402022251,0.550516445646978,-0.102473388531772,0.590985585889698,1.82977252885606,1.49970697932434,1.5617425446756,0.810898673337993,0.99543081916477,1.17604733952343,1.27834361440831,0.963914674155044,1.19964294789736,1.60545719722573,0.745613143242858,0.910728312023979,1.14681677983381,1.17766810502229,0.609013429986429,0.784369636396051,0.621805857366623,1.26331983160951,0.958100985156372,1.75451127713711,1.32458844974886,0.931435368548399,1.28120090287836,1.09519391601963,1.84686529066976,2.35047741133648,1.57790347673364,2.16931416622975,1.80993303760998,2.28643239041368,2.13698441483266,1.73278061553026,1.88433227250061,1.38900743706193,2.15027750189228,2.03826478146333,2.00171468702258,2.18784704899441,1.97569145960972,2.07677623139163,2.01286101026435,2.61030290282821,1.91682413344304,2.24048361636034,3.0393436004066,2.87018168197159,2.81000551399947,2.89945179997624,3.18887273028228,3.58381428526271,3.60728167095505,3.01880394237441,2.67082477292264,3.33168200055356,2.51788354121672,2.70970987117445,2.61401920994687,2.50590621591177,2.64649916720303,2.73751059596676,2.56890116636082,2.42965877135405,1.72079600967951,1.96413058350921,1.64585096321428,1.48317653821803,0.221763643828241,2.53064219744351,1.81626172208309
"OTU_5",1.68956685912635,0.793460781997888,0.624332522524609,1.98514221389794,1.8818580700273,2.150500241739,1.74660342631183,2.32753449533112,2.37310124460463,2.00194477630525,2.28113280577539,1.84190246019402,1.65018923804963,2.26541059259013,1.5590123403351,1.60464234182485,2.06095180695931,2.57159689242041,2.32947528338434,2.73049921654869,2.58025900458615,2.3255866412778,2.13614673431999,2.15558276508705,2.0676781831474,2.76471400190042,2.45318414426681,2.66412439495326,1.41649395288913,2.03311307761686,0.714135132115663,0.673898993220787,2.14741169089871,2.64842055998176,2.25579185553747,2.20482142970826,2.52266271682352,2.37253015038287,2.21940931215372,2.13626012261005,1.63183007985922,2.30657985943715,1.85867093567912,1.88051592324554,1.57746671902153,1.93737667574007,1.86339459262097,1.17696381449526,1.80496092736899,2.03211304471627,1.87553032009579,1.60498124961693,1.37288549830043,1.59394417067604,2.07193088639541,1.75875446256801,1.87156409942326,2.01009390449663,1.50431208358872,1.42059189628074,1.64718739263768,1.4941709252315,1.59465687637876,1.64315375372056,1.11831643722527,1.32419288448619,1.26239921696369,1.31513784160328,1.51294228660752,0.848830696831893,0.910385188867291,0.817826247054276,1.32044493492915,1.32289243193648,1.38067427235566,1.26572380921101,1.36043075252568,1.39403307726851,1.13811269013729,1.37450410442067,1.39373619870766,0.879376057793833,1.2143555035555,1.41805785967557,1.21769243200743,1.20199053146231,0.64732213310315,1.1265015942793,2.22923168588299,-0.604852018485638,-1.55103410790338
"OTU_8",0.195641833814091,-0.122829949876267,-0.579640281801327,0.0536208022947284,0.207881636455628,-0.0875463301174713,0.503409908832615,0.235670433652729,0.0805664874640817,-0.593309930651614,0.594733852205164,0.403422345903561,0.870030680500053,-0.531870742240024,1.78215589164931,1.62526162902758,1.23060350488588,1.52427789813985,1.79978117531397,0.981299361739432,1.50696452390233,1.52925522448263,1.66614310507426,1.7934680978525,2.0676781831474,2.16902215749119,1.96227383020176,2.00272591270789,1.24060328642546,1.46600661795228,1.30884223986236,1.15347207348267,0.681074622105287,1.60387549258392,1.50972227352318,1.49925172914976,1.66988539067169,1.64659314699993,1.94747559667008,2.12352109683262,2.1773412616131,1.64328564202689,1.95711100849237,2.16010078546471,1.37964097569161,2.09372274613076,1.94217547047409,1.62591403454316,1.70652085455573,1.89014278344588,2.46859404209875,2.16126924745968,2.00540805704394,2.06128468250229,1.94589016550005,1.86229514150885,1.98934713507964,2.01009390449663,2.00171468702258,2.0745183636874,2.02765119854043,1.62479110764857,1.78654788418886,2.29184917170968,2.08515944826226,2.08829180101842,1.76139038308267,2.00828502216323,1.76966213345534,2.25759791380384,1.90891401897842,2.04777453778347,2.51814812624149,1.84014894603276,2.22797213274286,1.71770893295407,2.09802969565646,2.13163202039929,2.05440342201145,2.14769399265415,2.10341268121882,2.07151440447277,1.90750268411545,1.69677126214459,1.92988780753807,1.79505425346527,1.61918271613212,1.84317927224943,0.221763643828241,-1.54754083142133,-0.452421819235275
"OTU_9",1.12995107119092,0.483305853694048,1.09433615177034,1.64285600741131,2.0270400798718,2.16374546848902,2.16480756019743,2.04395920483199,2.04066127151135,1.62589355340338,1.25397948108943,0.536953738528084,0.669359985037901,0.803130324492316,1.65432252013943,1.89232441427663,1.61626598569786,1.82438249059019,1.71708945946886,1.72323670646881,1.84343676052354,1.74366509582808,2.0641732346949,2.02024141721729,1.9425150401934,1.99806435934755,1.74264522099499,1.88689409718277,1.44824265120371,1.51729991233983,0.0209879515557181,-0.79243807557264,-0.235216109768868,2.00934060069209,1.77542543925619,2.08703839405188,1.77908468263668,1.64659314699993,2.09265760651458,1.82725528068944,1.82713883217998,1.58266102021045,1.74947164371413,1.74236558476473,2.08829234278752,2.21733670209794,2.15923997571191,2.05243255184916,1.82046511390495,1.90694990176226,2.00906171272031,2.22580776859725,1.97365935872936,1.73278061553026,2.01786366512514,1.62262228824343,1.79745612726953,1.7128423810287,2.07967622849229,2.17587085794769,1.4868447425625,2.02343025068633,1.98721857965102,2.00416709925789,1.79277148477306,1.85827537041644,2.02649813349591,1.91591170203221,2.16881807237024,1.9474429855,1.57943481784818,1.96773183010994,1.46562694477365,1.35464113025106,1.50583741530966,0.978041736759233,1.44744212951531,1.15562205382351,1.17893468465755,1.23140326078,0.557488174507045,1.13720516709593,0.80889039544734,0.793903550602575,0.156820471322165,-0.456237545141221,-0.0458250474567949,-1.22487366288418,-1.74810841793121,-1.58253582603867,-1.79018039511219
"OTU_7",0.100331654009766,-1.22144223854438,2.13945975548747,1.15223309096284,-0.0798004359961526,0.0302367055389126,-0.00741571493337556,-1.37376747878137,-0.0247940281937447,0.362201514375822,1.41304417571912,2.60855210274689,2.66179014972811,1.59636096360924,1.74133389712906,1.86057571596205,1.51090547004004,1.49896009015556,1.09063365340758,0.818780432241657,0.762524048954832,1.41418589469784,1.29346781978908,1.59279740239035,1.28215768245644,1.58408856157147,1.57079496406833,1.42736176780433,2.02555801623853,1.72024075633652,2.36038701767248,2.71411982174734,1.06406687436139,2.18579703803365,1.9005885822102,1.59456190895408,1.24500219670643,1.81022257078173,1.77757655987468,1.87768613431634,1.88965918916131,1.68175192285468,1.55942804082626,1.64520183631108,2.23139318642819,1.7519734524087,1.72281264199978,2.18248568009736,1.95014293721349,2.15641076139384,2.04988370724057,2.23823028859581,2.06603267886038,1.7140884825181,2.04526263931325,1.79447254517009,1.75823541411625,1.59024005893637,1.87203686371404,1.81747326069751,1.26912125871763,1.42185026365188,1.25433107044156,1.83986404796662,1.31898713268742,1.48671181398396,1.52022832626578,1.42636347671351,1.46293186603286,1.54197787739184,1.50344891087025,1.27458464954999,0.745080790025586,1.44425328894075,1.15753072104145,1.15239512390401,0.954965644417518,0.787897273698196,0.444965509577347,0.538256080220053,0.882910574941673,1.13720516709593,-0.0177881777371278,-0.304708738065534,1.21769243200743,0.460053186732934,0.310849896481938,0.479874429354243,-1.88031055341465,0.64791095000973,0.528407433776451
