"ASVID","SS_7","SS_8","SS_9","SS_10","SS_11","SS_12","SS_13","SS_14","SS_15","SS_16","SS_17","SS_18","SS_19","SS_20","SS_21","SS_22","SS_23","SS_24","SS_25","SS_26","SS_27","SS_28","SS_29","SS_30","SS_31","SS_32","SS_33","SS_34","SS_35","SS_36","SS_37","SS_38","SS_39","SS_40","SS_41","SS_42","SS_43","SS_44","SS_45","SS_46","SS_47","SS_48","SS_50","SS_51","SS_52","SS_53","SS_54","SS_55","SS_56","SS_57","SS_58","SS_59","SS_60","SS_61","SS_62","SS_63","SS_64","SS_65","SS_66","SS_67","SS_68","SS_69","SS_70","SS_71","SS_72","SS_73","SS_74","SS_75","SS_76","SS_77","SS_78","SS_79","SS_80","SS_81","SS_82","SS_84","SS_85","SS_86","SS_87","SS_88","SS_89","SS_90","SS_91","SS_92","SS_93","SS_94","SS_95","SS_96","SS_97","SS_98","SS_99","SS_100","SS_101","SS_102"
"OTU_28",-3.85225981371647,-3.70858622842114,-4.55539840811806,-3.97433683154361,-4.10641951382393,-4.18600590195672,-3.18587545356564,-3.41414008231699,-3.52072375279288,-3.82291109923482,-4.59667785214322,-3.85234621014426,-4.1878478236205,-3.65252130657413,-4.06611088893525,-3.77889969279296,-3.57200005333673,-3.58057342822635,-3.71260628740637,-3.46685135188359,-3.4578254237941,-3.457909232573,-2.9346346521229,-4.57483824544597,-3.44860470405871,-3.67063714734585,-3.76061201491535,-4.13509932759177,-3.81134359837682,-4.0047975055799,-3.7528004481086,-3.36817478534191,-3.89530508919915,-5.02890966361417,-3.91781867802472,-4.15831127356614,-4.37717821665055,-4.05191570094157,-3.79935507043853,-4.80780228742217,-5.09737184240399,-3.8265199243504,-4.42304215885316,-4.22652700620869,-4.85297487811499,-5.3616676820488,-4.89260222718466,-4.63179779756972,-4.60733001404152,-3.61760295523585,-3.62704404319715,-4.31932316349565,-4.07657759740745,-4.43874303164685,-3.89058069592939,-4.55967214284889,-3.95547205469095,-4.4496037758052,-3.56819816947071,-3.70971698662526,-3.60260725580005,-4.19170707727734,-3.73699298249059,-3.56460738690221,-4.68946209476421,-4.82743940560588,-4.00385420904373,-4.44570957540986,-4.04318267387942,-5.13833532338313,-4.90677090061207,-5.41468525994864,-6.07764224334903,-5.50580567825167,-6.14042320023282,-4.56502436973418,-4.92071727823948,-3.92985352333745,-4.18684744120541,-4.46921454975206,-3.75510028781812,-3.67719262948261,-3.50150222044057,-4.68454094531134,-4.02212227543315,-3.69650612355207,-3.80646923438272,-3.5771255879784,-3.66584388371211,-5.62682143352007,-3.73337336923486,-4.33665214207886,-4.67862859657302,-5.19763339877411
"OTU_22",-5.23579307564866,-4.60618318624355,-5.0331410712171,-5.15480435006372,-3.41520142974617,-3.28115035369664,-5.1101585815188,-4.20372683052648,-4.41060375299045,-4.40881513485359,-3.9071813716394,-5.87259714714533,-5.28801127621744,-4.41184780081566,-5.88313667022235,-2.9629266635067,-4.46326660768468,-3.92689536000632,-3.56646615007339,-4.45293295979145,-4.61683521751859,-3.78170483567385,-3.90904121803705,-3.40969138895416,-4.6865307062837,-4.7331845630133,-4.81418261561771,-5.00141802781892,-5.65427387065248,-6.56520094749941,-5.98996342098171,-6.57325500979794,-3.84613770527242,-5.42721128658858,-6.76023171404654,-6.49959905306248,-7.37975691089055,-6.39288301707052,-6.90869233980348,-6.76068730064008,-5.99599374845713,-6.27603911770185,-5.89677045655146,-5.13270086100613,-4.82888050579255,-7.04390823231161,-3.79606034577982,-4.91208362036776,-5.51611331153565,-3.82701775593108,-4.72072852662236,-4.23023881529749,-5.35090981666721,-5.96545857243508,-5.82542279571234,-5.61715379954648,-3.34641552030069,-1.37867447915986,-4.1623635896125,-3.36855256858493,-2.59443654368766,-3.42939308207211,-2.71299720765757,-4.31515529754836,-2.4299922430312,-1.85427733581918,-4.50443427052018,-4.10281770559408,-6.51084046919002,-3.06414052643837,-4.03269175879431,-4.54839631358722,-3.28594116805301,-3.14873475346834,-3.461518966614,-5.10648404938149,-4.73539458983031,-3.33507285519562,-5.44819519446773,-7.4589547968864,-6.49342490330058,-5.31456621502572,-6.67840500575841,-5.75457904705835,-4.05079066484792,-7.6854405423645,-7.72564534613353,-5.93244920662652,-5.06122899742181,-5.33793864049177,-5.77157091740627,-6.02900115063671,-4.27562227758516,-4.23567677448286
"OTU_25",-4.07806286096759,-4.23770619605854,-4.7743194300404,-4.17341659797584,-4.51735848882769,-4.72579072218411,-4.45748873160348,-4.09367469505404,-4.63886282695456,-4.61956933019777,-4.61032693510034,-3.80361370692096,-3.64013593064785,-3.9345379024385,-4.03311026877808,-4.4136060478272,-4.07261070326822,-3.75081041184443,-3.82973418739269,-4.02121731792101,-4.49631903550858,-4.9673668939266,-4.24533710723408,-6.78118373729267,-4.53084240945938,-4.46874536585065,-4.91503852352112,-4.0067943195317,-3.78763511107943,-4.02314145776101,-3.92852047494529,-3.88159475625807,-5.23269183507565,-6.81679672820216,-3.75852273792285,-3.89060782867266,-3.51151334073925,-4.0712184104691,-3.85314610470632,-4.42408923863026,-3.58775751579786,-3.75211504347109,-3.50421891950132,-3.59955134598716,-3.67716554375175,-3.60976716453105,-4.73432234563416,-4.31511971970665,-4.21998197599363,-3.88987477220514,-3.49650756146648,-3.91764292289921,-3.82254870488265,-3.64201591691387,-3.75330885616975,-4.00384548551419,-3.79861989874729,-5.10284302317578,-3.74626677948058,-3.68802830665037,-4.06828466312014,-4.3938529786977,-4.17963662578178,-4.20339391790973,-5.00370073642759,-4.72288587930969,-4.33871945829156,-4.77484378753881,-4.16006410836408,-4.6008943911253,-5.37527840768417,-3.99584466622906,-3.88672097641207,-4.48706891788295,-4.65722033674473,-4.10288140764755,-4.34373812936686,-4.32979972057516,-4.12606300420068,-3.98229245102492,-4.0525204631987,-4.02672941770394,-3.94581638348285,-4.09172675968002,-4.15253071286682,-3.71330326756285,-4.07159398496555,-4.27159031416821,-4.02227679263921,-6.03348582220372,-4.35500669861906,-4.38488838960286,-5.36940988408654,-6.36457862499849
"OTU_23",-6.51084046919002,-4.05090140542075,-4.21289129887687,-4.64012356525152,-2.83955868853757,-3.41731769325612,-5.07680292230062,-4.80416872250064,-4.48309939962424,-4.29558327814826,-3.42153990971277,-5.69685376458169,-6.61663874408172,-4.79978361214023,-7.49480092865954,-4.45960656264075,-6.91062615407382,-5.3929230729171,-5.98286517829452,-4.22799578542477,-4.38315034170292,-2.08059427955964,-4.57683500981073,-1.57462450659189,-3.18138162044062,-5.4089638866351,-5.70397476385975,-4.19666474646705,-7.09932877607359,-5.61094875804777,-5.91745496009639,-6.37624092115759,-4.66020124147993,-1.61433254177713,-6.61344522933104,-6.12161523157303,-7.37975691089055,-6.81834530573395,-7.48449347943884,-7.19641414694109,-6.54358478096662,-7.21148963948305,-7.17504329928053,-7.76696154386204,-7.28244872842355,-6.09807428216624,-4.05877798329428,-5.48957872899192,-4.62107050058817,-6.61682985731689,-7.44444356227385,-5.87017089214668,-6.78162500183793,-5.01151540982541,-5.44802321471348,-4.15939947893015,-5.70685467369317,-3.2782949797249,-4.94113208832928,-4.72205104346755,-5.69131514233283,-3.86914127794488,-3.9927617089089,-5.28178911944859,-5.62933645003119,-6.17847937433369,-6.7748287454103,-5.11537492739134,-6.60194156331472,-8.01175303992659,-3.38628967590737,-5.13701473559875,-7.20520202148883,-6.27011037972664,-7.41048152449148,-6.47529872233165,-3.85211697520317,-6.58220979404985,-6.58096931195035,-8.27020510529201,-7.68406118650193,-6.94119005506837,-7.59545012253035,-7.45175774744269,-5.60482119324041,-6.53932317805736,-8.97872352345735,-8.49984355308112,-8.08277289885265,-0.746540107638405,-7.08009124789115,-7.640363528423,-4.1889360930555,-3.07871536559573
"OTU_14",-5.10919856720535,-5.76004213958865,-4.69114985589099,-5.73801257755396,-5.95273815620177,-5.6031312594967,-5.99139697725762,-5.64713863428297,-5.23496689442076,-5.42274494492309,-5.27481976333366,-6.3916777930612,-5.36738329472701,-7.07847128965578,-5.95231525997523,-5.87813586180098,-6.50466235501903,-5.94395100673191,-6.45381395741686,-5.68933904607225,-5.7422834102551,-4.85286927135855,-6.10466567325925,-7.47489822222662,-3.36235754834589,-3.87942184405275,-5.05708184514105,-4.57604895033798,-5.2289417687695,-4.61738288812392,-5.01126402721977,-5.088878973979,-8.93918760147561,-7.76192741647553,-3.45822271944894,-3.45571655115977,-3.6235412528058,-3.27884640671489,-2.92562270736696,-2.69333450598821,-2.87299191571018,-2.19610763317899,-4.46752117833267,-3.68208301151752,-5.26917737903038,-4.8972752357481,-4.08590060372768,-3.52621454986953,-4.26295069627114,-4.24122996432722,-4.40435611107197,-5.59963334618467,-5.28605498997584,-4.52330411156493,-5.17402884100469,-3.70734192130113,-4.62118505155731,-5.8682201970136,-4.40761743170906,-4.686137694519,-4.63140204978027,-4.18598782963293,-5.14099879545977,-5.57498561911379,-4.13335047567528,-5.34710753071747,-5.03837204906786,-4.18306047247788,-3.91096981944349,-5.66682586315599,-2.90589653942137,-4.36503822556658,-4.22095211149374,-3.68219507543699,-5.02706318816799,-3.57339157668335,-3.46381940666213,-3.94459357465215,-3.75736159789919,-3.49565080456826,-5.12469122812131,-6.03690289687213,-4.42170511849206,-5.6758487663283,-3.63332994633267,-5.46871920660419,-6.5795668187667,-4.27659735977651,-5.20973450749314,-6.52689408773499,-3.14703071738475,-3.99493407178571,-4.54642263572588,-5.15156462748537
"OTU_26",-4.16006410836408,-4.40266847207901,-4.45269423937561,-4.1552814725957,-5.15104919781147,-5.32910711641252,-4.80083211507083,-5.29736102704822,-4.76024417734826,-4.59970071018356,-4.29884880931737,-4.06305929995214,-4.42484663185681,-4.35854802846921,-4.3421181850841,-4.89262901923814,-4.65748613609293,-4.48413185761104,-4.44768969311925,-4.42536159807353,-4.43253489878356,-5.11786502941593,-4.64201628710875,-7.72633867445225,-5.09506397371305,-4.39213165653208,-4.63157349731562,-4.65797641981241,-4.28072762735524,-3.69288458077044,-3.75839273810801,-4.1103807067228,-5.82284863737014,-7.30969904291371,-4.5536922023397,-3.90021859089301,-4.02693914384179,-4.21300826724408,-4.5477806530052,-4.15902134813694,-4.18727000321741,-4.58266722733496,-4.2529657538843,-4.38773690101135,-4.29217030555202,-4.20519843629604,-5.15569093583028,-4.65431832402925,-4.62801079030435,-4.85087693515719,-4.2024545984463,-4.17038060941356,-3.72504893121022,-3.65463643069172,-3.83968106702643,-4.01473485517497,-4.14442964402149,-5.5272070888192,-4.02871043307367,-3.98729320919714,-4.14390872023822,-5.08624246804302,-4.50725662031365,-4.1187119186704,-5.85891226683322,-5.04376108198204,-4.37633479114634,-4.8520993986979,-3.91770221239831,-5.55722739614744,-6.15948682389052,-4.44380665812087,-3.84065336207553,-4.23801396458178,-4.57416823764881,-4.34190968668878,-4.28756780805185,-5.02239684104888,-3.86965411615816,-3.97873685916163,-3.80016830834164,-4.10441275505902,-3.91915877547747,-4.20097065224859,-4.84295601403917,-3.67451954798419,-3.66272166287992,-3.75849713036973,-3.74764143707517,-6.9103519048294,-4.5170258865914,-4.32727113255786,-5.47214138283155,-7.75216325338267
"OTU_29",-6.24468456600466,-3.87242976387838,-4.6346629402127,-5.10800945812143,-1.58314427247568,-2.29162327036335,-5.26894275786813,-4.86982472518134,-6.04583755376908,-4.49387918926472,-3.78920458620722,-7.52779398772144,-8.56369502506766,-6.27508666494833,-8.59378379357795,-6.48157712927643,-8.99093980694081,-8.05038445306702,-7.03432499527311,-5.42450300447865,-6.02397098191639,-3.68357822110921,-5.08134033014949,-2.89884666765142,-4.61687914556446,-5.65108468565575,-7.09276552570002,-5.72817638659219,-7.71874898524642,-7.01769813679804,-8.58254388265437,-10.1213877210935,-9.63240035365618,-5.20296829709863,-7.50805590917573,-9.67909321932027,-8.58416624666927,-8.04289234233262,-8.58348018308793,-5.14660488836049,-10.1214772265289,-5.94394280891531,-10.1214588877671,-7.63336964967958,-8.58223158759546,-8.99056613813158,-2.46316666315159,-4.58819594938739,-4.63499863903348,-6.22672790434781,-5.41832015894273,-4.91198007634409,-6.89953407732306,-6.68461172766793,-8.04725356012259,-6.7181864715618,-7.02146654415735,-4.10339439774202,-7.10097873202602,-7.46036243676308,-10.121445751664,-1.31755046262066,-3.02720598771196,-6.39654496584806,-2.94932896446063,-6.05685092300082,-6.51666364846938,-5.67181009541293,-9.64775624131618,-7.54155046509181,-1.3944177236277,-6.23953617529877,-9.69078925908346,-6.1681249484672,-7.81614823872915,-7.12662303543356,-4.50851153643135,-7.21146447813591,-6.15902931865609,-7.71039727433836,-7.83827759310302,-10.1211730689342,-10.121240924914,-8.03980234373648,-4.06542806573534,-9.63174444388585,-10.1211300829988,-7.8064928516087,-8.99924890168611,-4.93006775736602,-7.85373425455812,-10.1212639066337,-5.05942545826569,-3.36978759954129
"OTU_37",-4.10602902033757,-3.84926068369183,-4.0687273978518,-4.17341659797584,-4.09295470793305,-4.12443039684442,-3.9509689555628,-4.00666231941774,-4.21511209370307,-4.25731863504002,-4.5059258973477,-4.64710853828114,-4.26403572190796,-4.21347648196384,-4.00815071821515,-4.20563767143916,-3.87368263860125,-3.81833169259284,-3.88880892309747,-3.9640259455685,-4.11166998973782,-4.25324584480796,-4.29207354228328,-5.55796672579018,-4.40789399042431,-4.49173114976506,-4.61170721454167,-4.36356784087097,-4.42748303501715,-4.64413273468918,-4.52894571562236,-4.69036880982197,-5.12673790628598,-6.04232826206001,-4.43656660602233,-4.85924502845993,-4.80729437007823,-4.64588406655614,-4.43943754188722,-4.50263521233623,-4.19171269741136,-4.19703182466247,-4.68871401953026,-4.99702964204048,-4.65427565837391,-4.96737037813182,-4.53878959369187,-4.60976393509423,-4.61417712054488,-4.5709901633305,-4.32078300943316,-4.5059258973477,-5.28605498997584,-4.82154085301487,-4.8451547348262,-4.81951322134903,-5.02992516660617,-4.97686895978269,-4.9965746406366,-4.78228590821604,-4.93934386458031,-4.61079536062665,-4.87160641629693,-5.01496248785385,-4.63678381162145,-5.0975856191612,-4.74067637161078,-5.19973935318694,-4.86948821206698,-4.7072586877755,-5.44579649030476,-4.485585830133,-4.65752541632202,-4.75938889071249,-4.90961465098543,-4.69798567414362,-5.20715102818558,-4.39659798532131,-4.64752433948642,-4.75030378804538,-4.60989235232342,-4.52139797747373,-4.45989030047481,-4.87981897504024,-4.73357162041874,-4.42697344377109,-4.56792053514953,-4.61903199892556,-4.63298487417097,-6.7278308467879,-4.68795871128639,-4.63545687859296,-5.42682697994306,-5.74792866763118
"OTU_30",-6.31380681196621,-6.43367669169437,-6.30072026171653,-7.98159661865833,-5.15104919781147,-5.72872799112638,-5.99139697725762,-6.22404491277653,-6.43864724856801,-6.70099002598398,-4.95927452104881,-6.95201137023667,-8.96922376867172,-6.6985924871715,-7.74623889761637,-8.92532141694389,-10.1439462101213,-8.05038445306702,-10.1439608365593,-8.56420399568559,-10.1439638535924,-6.35886876303757,-8.27569471438005,-0.537857029324073,-7.45196732176576,-9.66186175184303,-8.55974169466219,-7.42542410123012,-8.56630076552327,-9.6575870140993,-9.68128106204326,-10.143832607142,-9.63240035365618,-0.170716700025979,-10.1439467644253,-7.73280753042202,-8.29642182424708,-10.143944703218,-7.60233892732804,-10.1439785836168,-8.53725722245198,-8.91684141420284,-10.1439037737521,-9.71323462541589,-9.68096880599076,-9.68377560652361,-7.89543600694297,-10.1439638061318,-6.61740297797448,-8.27614021955846,-9.64218772135847,-8.00088590408101,-10.1439793572988,-7.88945914940452,-8.96373626128225,-10.143916093626,-10.1439792431409,-9.60864658288587,-10.1439792952242,-10.1439203217619,-10.1438906376608,-8.28399930424853,-10.1439646364854,-10.1439807045925,-10.1439993980114,-8.5157254481412,-10.1439787258579,-9.58720022307401,-9.64775624131618,-9.62145615159316,-8.0708279607359,-8.91549940232592,-8.99758022604166,-10.1438858645162,-8.22174772834662,-9.61226588978582,-8.52052098150891,-10.1436419272247,-8.52806718796812,-8.27020510529201,-8.93715274567485,-10.1436179551743,-10.1436858110935,-9.64949812105082,-10.1439766809316,-8.24525322591306,-9.67193373386195,-10.1439282100606,-10.1438439734649,-4.20186490593336,-10.143957314699,-10.1437087927927,-10.1439314509933,-3.10769743645662
"OTU_35",-4.48915883578373,-4.56603778062387,-5.06411023473983,-4.55705742390899,-5.92526699287809,-5.21573254154162,-4.27284619622649,-4.44124442200557,-4.70131818364827,-4.75528676573843,-4.67411474712937,-4.43051460186903,-4.10487713472199,-4.7080275714278,-4.44986018913617,-4.91998092582813,-4.67774223017337,-4.31904030631982,-4.91335190442536,-4.92840730958816,-4.67217046324845,-5.28191780301588,-5.09176715202001,-6.89909286840348,-4.75271312629353,-5.05036869631486,-4.81418261561771,-4.66511038507167,-4.65165664401295,-4.33638435724072,-4.42772560627364,-4.27580537503423,-5.75811281920125,-7.62833521694332,-4.44185019658366,-4.40431524787785,-4.0942811888579,-4.70920608371963,-4.37140795552574,-4.65107850378263,-4.10630235192184,-4.1006347511557,-4.03368941490924,-4.21381665778101,-4.4114716561708,-4.6177656878004,-4.95492764216063,-4.68514133475072,-4.41506421919643,-4.08532969112589,-4.2766002927316,-4.24456063280809,-4.21606404384299,-4.2741376726627,-4.2174324774534,-4.17632462923586,-4.4022161840101,-5.5103325600744,-4.2499099423046,-4.26898494521667,-4.50064426094784,-4.64592138154198,-4.72498957627315,-4.31024779488135,-4.97943943832778,-5.01278785782262,-4.67996613832176,-4.83441681471048,-4.35697043558579,-4.7072586877755,-5.79082234126849,-4.1819819832846,-4.26979152160232,-4.65307560514456,-4.84689858486609,-4.81678082148858,-4.83227227848412,-4.73964528212052,-4.56668253741064,-4.3254951868794,-4.31383301725905,-4.34910422730437,-4.1259862060582,-4.43375596035959,-4.46929277537155,-4.11020724192344,-4.4236355535305,-4.53170874658026,-4.44979772622351,-6.43974965239907,-4.86753445045558,-4.7774292953323,-6.03741929244261,-6.52735574116666
"OTU_40",-4.0057566231244,-3.73173366799119,-4.11734335684162,-4.92066929922903,-4.02396020784924,-4.14768052203383,-3.76479276844546,-3.45282474911936,-4.01359217032824,-4.13359154657296,-5.59963334618467,-4.68593661361361,-4.14968362319647,-4.36898864033575,-3.40017710354789,-4.0326856907411,-4.25852134291532,-3.77671551470024,-3.83276139716697,-4.10938831570053,-4.01734662003613,-3.99270698610487,-3.36289386499256,-5.12345726543245,-4.40181458533307,-4.90092305008103,-4.91503852352112,-4.64385656837792,-4.69314263945727,-5.04606678592752,-4.86967591376687,-4.5880362836322,-5.25782495905822,-5.94444606839057,-4.58367576697321,-5.48536259768977,-5.36079125780339,-4.65272862331547,-4.55988291566075,-5.01372330478483,-4.31451339641957,-3.64684740499358,-4.28575355011098,-4.99702964204048,-5.12120327994628,-5.0524920471868,-4.55312472909799,-4.44876748350775,-4.06404833399864,-4.05450674327532,-3.93248784054933,-4.58320893915753,-5.62648453467077,-4.96511006449291,-5.03540839930147,-5.45487453013225,-4.59511985013459,-5.14857555799983,-5.20694129843325,-4.93248068379691,-5.41202863172325,-4.5439754016599,-5.00235024256215,-5.2321389472954,-4.71685925787646,-5.78282133416111,-5.05956053863872,-5.40841280857473,-5.51667529144885,-5.95537226862923,-5.03209022909752,-4.81320009949225,-5.32930656176956,-5.22941490688701,-5.89198103691569,-5.0953669071205,-5.55502908063669,-3.98495423932085,-5.20254925058165,-5.1074272897179,-4.88671504314923,-4.45122432689686,-4.99582206816897,-5.39654536330332,-4.85350943256798,-4.95193638699391,-5.28491546085785,-5.8114811637457,-4.7714321017647,-6.97941126788857,-4.62549555244934,-5.05999974533432,-5.36940988408654,-5.26251746241685
"OTU_33",-8.95454448838672,-8.00356364031751,-8.53594951989868,-8.49255891045788,-7.34097965672458,-7.34076349503479,-9.60474453272492,-9.52178779797823,-10.0931834150252,-9.64659330023667,-8.00088590408101,-10.0931219158071,-9.66243458067835,-7.85211503078388,-10.0930831338664,-6.62153879869197,-8.07446225811558,-7.58018941794454,-7.88212622193282,-7.09723067313271,-7.84515497406653,-6.65942211659427,-5.27511270890344,-4.7440431265267,-5.26414865922832,-5.26230631174086,-4.3273090113062,-2.55050151407834,-4.59243116021066,-7.17197679205419,-6.21360759808861,-5.10900171099833,-2.95916760445883,-4.93895260560669,-6.99686445405391,-7.88702081001768,-8.98969370086056,-6.5601945185573,-8.07252976990392,-7.64867169457741,-6.49906759263764,-4.15209603409493,-6.9517083665106,-5.68455111272831,-6.21329473633966,-8.99056613813158,-6.7314654944199,-6.18478857254002,-6.84081387322826,-7.0969123943815,-8.03249005179582,-8.91737771508048,-8.97985745327521,-8.98832118832368,-9.65694742341552,-8.5650305208304,-5.72633666343885,-4.24740621389926,-6.89314912659277,-7.46036243676308,-5.85545389317728,-6.01312481236131,-5.95802707871043,-7.70994903048621,-4.71685925787646,-4.20151339663671,-7.99941008708275,-7.38942668531778,-8.95454448838672,-4.5612718832837,-5.37527840768417,-5.25979251512292,-4.07558953415033,-3.66543099967017,-2.21814647232201,-4.71304633178591,-4.90240111722341,-2.33662261868844,-3.20531560209364,-5.26959633827586,-6.04454443902374,-3.18647337289488,-5.78049153141403,-4.25091694693418,-3.83306304470585,-7.83965685837044,-7.18633353718445,-4.7699325648124,-4.44440191343362,-3.86862735557602,-3.66475662735131,-5.3588816547194,-1.30062180043428,-3.65286448143323
"OTU_39",-4.67570033679393,-4.76062485215089,-4.53028796420406,-4.89255404884219,-4.82129819484081,-4.81203916480955,-4.15997897388031,-4.2292886470032,-4.63886282695456,-4.88554111428148,-5.61804974113295,-4.51061796062196,-4.79444426209693,-4.76054149459065,-4.02233964026516,-4.74238708646979,-4.18009251516496,-4.4170349711417,-4.48122353127656,-4.6427870495594,-4.0953400824636,-4.72764616657918,-4.30651908216574,-5.98128794065642,-4.25520840952787,-4.71133038181648,-4.51182865535704,-4.40712120345644,-4.52442210138961,-4.47012028831434,-4.29248681133089,-4.43044854253276,-4.87996522839931,-7.22262684422288,-4.45249989133127,-4.52673437370086,-4.53651339247439,-4.63233129405046,-4.45031655644686,-4.70323139916431,-4.15240115048541,-4.26342804915579,-4.02996823393218,-4.05058588845994,-4.53455835763859,-4.328401234978,-5.2372657169485,-4.8458321177633,-4.50978024840197,-4.2688914790259,-4.56934622896678,-4.65959072829179,-4.51474919737668,-4.60271434268333,-4.85344971057384,-4.96553555961305,-4.99120240975748,-5.39951250262706,-4.64656801468402,-4.59183323528633,-4.63140204978027,-4.34610966865944,-4.91639121247393,-4.74985186899576,-4.86614231986184,-5.15443356889388,-4.8565039377538,-5.25130850964521,-4.77185733943491,-4.52938857327634,-5.6251940230492,-4.34891877882761,-4.44271383275516,-4.66760050817421,-4.97646325283277,-4.59161202138924,-4.92071727823948,-4.35158610324367,-4.30520172288559,-4.54019520597984,-4.20395940822664,-4.36456741330211,-4.40050765348206,-4.33827065271884,-4.75260448378161,-4.11434724953695,-4.20181822821962,-4.77809816748084,-4.46615796250348,-6.62233730818342,-4.75450408894398,-4.64178712522792,-5.71560770504033,-6.06387133762268
"OTU_43",-4.27745197367339,-4.5926251584858,-4.49974353057694,-4.19654340302161,-4.74268322466233,-4.45821577303143,-4.31858153262974,-4.34998126647653,-4.44900089555101,-4.66749271195435,-5.09368278128879,-4.21370498096354,-4.42484663185681,-4.41184780081566,-3.73678505387363,-4.35886574313648,-4.00315781382199,-4.01830006843712,-4.17841759873667,-4.23701376510025,-3.97682744865211,-4.53376476809576,-4.25913640137535,-5.73764698860896,-4.49039732110068,-4.78608049102431,-4.44841944384357,-4.42961222130356,-4.55477507604535,-4.27317164836628,-4.29248681133089,-4.61892607016957,-4.82871035285483,-6.52874951455839,-4.62719010909292,-4.48617152411702,-4.53651339247439,-4.65272862331547,-4.33168177701766,-4.61539550653088,-4.47140755275669,-4.42203473875312,-4.63376407869544,-4.84565094765321,-5.01094971007118,-5.01377501410092,-4.49014341545479,-4.82767067343819,-4.57376720062559,-4.74134514014626,-4.46603947291722,-4.65959072829179,-5.09229445827935,-4.82154085301487,-4.94035459242488,-4.9381926012616,-5.05997044361266,-5.44552435177231,-4.51419562303886,-4.81379616707497,-4.61820178773463,-4.32630930720719,-4.96324415084053,-4.67024735513222,-4.26739121360653,-5.39048088958668,-4.79694148848132,-4.77484378753881,-4.74884730465317,-4.18589331899946,-5.60360942641989,-4.62226461934739,-4.87103052094118,-4.70484539795847,-4.84689858486609,-4.72833312600758,-5.14762812198572,-4.45173924708518,-4.72772045351566,-4.98651013053912,-4.37084594197274,-4.65026060881339,-4.19233622227709,-4.69167315953091,-4.9306241515811,-4.68094004175407,-4.73600773608344,-4.80299592931801,-4.84842755178008,-6.62233730818342,-4.84223294305404,-4.80687065408266,-5.45680925901171,-6.31570238379005
"OTU_54",-3.81487880951462,-4.01190236152499,-4.0569222310102,-3.91922507830273,-4.44578845674328,-4.35539677751821,-3.73182023987386,-3.90725328405875,-3.90585515597718,-3.96490531444077,-4.19299341579169,-3.96373928726697,-3.98458672959759,-4.0626864954861,-4.0925258667912,-3.9469836451948,-4.00315781382199,-4.08273901610179,-4.16163288525224,-4.08957128346944,-4.14088351707159,-4.59654333791944,-4.17898557468527,-5.54164297980536,-5.36845541540234,-5.32634203399623,-5.16420795778719,-5.22342085946079,-5.38385775475656,-5.17467201056635,-5.26949122267606,-5.13995644719893,-5.75811281920125,-7.06835450989425,-4.97153256808251,-5.2194125770914,-4.66968773375136,-5.01128233391178,-5.14386198080444,-5.56588783540395,-4.89239162604927,-4.72610347068031,-4.6746962486367,-4.88548648795704,-4.66773528469781,-4.34797788965948,-5.31066506145022,-5.03680987780053,-4.92510430227706,-4.41961345513332,-4.60845426118928,-4.62416112492802,-4.55063766237169,-4.40155127710581,-4.24920927278302,-4.59114828639777,-4.53879866062305,-5.4937358431503,-4.50243947845889,-4.15363950442509,-4.67899733053609,-4.86431710791227,-4.93487353353561,-4.62264813188091,-5.19205775401326,-5.21466733726111,-4.74852620540199,-5.34841792091843,-4.93109796420336,-5.23417876543179,-5.69287044120522,-4.43217641835935,-4.46998246534454,-4.84276060114385,-5.27245960174717,-5.15221560246391,-5.33787189150133,-4.95387927606444,-5.35950521000707,-4.92211030233848,-4.96000381310149,-5.1334686405007,-5.2040066870768,-5.39654536330332,-4.60945849867887,-4.95193638699391,-5.22397407259066,-5.40451843793081,-4.95813027378331,-6.62233730818342,-5.24617901084325,-4.56240832665001,-5.95926413388236,-6.79596387299402
