"ASVID","nahant_5um_d1_544","nahant_5um_d2_547","nahant_5um_d3_550","nahant_5um_d4_553","nahant_5um_d5_556","nahant_5um_d6_559","nahant_5um_d7_562","nahant_5um_d8_565","nahant_5um_d9_568","nahant_5um_d10_571","nahant_5um_d11_574","nahant_5um_d12_576","nahant_5um_d13_579","nahant_5um_d14_582","nahant_5um_d15_585","nahant_5um_d16_588","nahant_5um_d17_591","nahant_5um_d18_594","nahant_5um_d19_597","nahant_5um_d20_600","nahant_5um_d21_603","nahant_5um_d22_606","nahant_5um_d23_609","nahant_5um_d24_612","nahant_5um_d25_615","nahant_5um_d26_618","nahant_5um_d27_621","nahant_5um_d29_624","nahant_5um_d30_627","nahant_5um_d31_630","nahant_5um_d32_633","nahant_5um_d33_636","nahant_5um_d34_639","nahant_5um_d35_642","nahant_5um_d36_645","nahant_5um_d38_648","nahant_5um_d39_651","nahant_5um_d40_654","nahant_5um_d41_657","nahant_5um_d42_660","nahant_5um_d43_663","nahant_5um_d44_666","nahant_5um_d45_670","nahant_5um_d46_672","nahant_5um_d47_675","nahant_5um_d48_678","nahant_5um_d49_681","nahant_5um_d51_684","nahant_5um_d52_687","nahant_5um_d53_690","nahant_5um_d54_693","nahant_5um_d55_696","nahant_5um_d56_699","nahant_5um_d57_702","nahant_5um_d58_705","nahant_5um_d59_708","nahant_5um_d60_711","nahant_5um_d61_714","nahant_5um_d62_718","nahant_5um_d63_720","nahant_5um_d64_723","nahant_5um_d65_726","nahant_5um_d66_729","nahant_5um_d67_733","nahant_5um_d68_735","nahant_5um_d69_738","nahant_5um_d70_741","nahant_5um_d71_744","nahant_5um_d72_747","nahant_5um_d73_750","nahant_5um_d74_753","nahant_5um_d75_756","nahant_5um_d76_759","nahant_5um_d77_762","nahant_5um_d78_765","nahant_5um_d79_768","nahant_5um_d80_771","nahant_5um_d81_774","nahant_5um_d82_777","nahant_5um_d83_780","nahant_5um_d84_783","nahant_5um_d85_786","nahant_5um_d86_789","nahant_5um_d87_792","nahant_5um_d88_795","nahant_5um_d90_798","nahant_5um_d91_801","nahant_5um_d92_804"
"OTU_1204",-12.610955708132,-12.6193480157653,-12.6045343754832,-12.5920483539486,-12.6505657513545,-7.39756153552405,-6.76676758568116,-8.10711747075039,-12.5925329488514,-6.88482777433843,-12.5806076337718,-12.5878159761488,-12.639552036291,-12.6744168809855,-12.610138282426,-6.98348098951027,-12.6899804459464,-12.6100906014999,-8.13739583005665,-12.6845909852982,-8.12592680270789,-12.5689403371153,-7.98173328669189,-7.99023818572036,-12.5773998884958,-12.6604413802581,-12.6524774804592,-12.6666676748629,-12.6675410928718,-12.5348188760175,-12.4990742116659,-12.5528268067661,-12.5597857549692,-12.6266434821559,-12.6163982380564,-7.4486250240965,-8.02910705461974,-8.06369263426952,-12.6258437119478,-12.5984177135947,-8.03624994213212,-8.1721644521119,-12.6031181559552,-12.6723023409118,-12.628106988145,-12.6734080131201,-8.1763915966338,-12.6133340260037,-12.6201342349473,-12.6179744693766,-12.5861880292641,-12.6358251136671,-12.6252535613961,-12.5793792386811,-12.5786337644698,-12.5943412054572,-12.5638802742464,-12.6224643913561,-12.6034417002257,-8.38022733634308,-8.38799525294456,-12.6555645868972,-7.44949800538285,-6.54074135724823,-6.52649485957079,-8.12710918534638,-6.47943087672789,-8.0861025356691,-6.40456708234536,-12.5309162745469,-12.5986744314466,-12.5627035161772,-12.552962923917,-12.6046576008037,-12.6066613404805,-12.6191581029146,-12.6029728664762,-8.081784206935,-8.13885675069633,-12.6265472237822,-6.40423623039858,-8.021256180144,-12.5835593119141,-12.6264501663019,-8.20631072579402,-12.6213099295133,-12.6461806300245,-12.649337450548
"OTU_167",-8.14438886554762,-11.0692520692827,-7.03174125876313,-8.10228362448007,-8.22603842948548,-11.0360713992387,-11.065947829223,-11.0434666061666,-11.0424366687127,-10.9838031229874,-6.97976581495841,-8.09529377684465,-11.0894563353596,-11.1243215922926,-7.04286875278931,-7.3892550733663,-8.31164394850298,-8.14002395246292,-8.13739583005665,-7.60489448081162,-8.12592680270789,-11.0188437559263,-10.9834012323384,-10.9878109362926,-7.37994401913321,-11.1103459280442,-8.23084356419823,-11.1165722957823,-8.26333266743997,-10.9847218466671,-6.52246037766336,-5.30826769740121,-5.32430994682229,-4.64070765372508,-5.67131667340662,-6.7548954323378,-6.08123995777746,-11.0228728776065,-11.075747844953,-8.11522197256233,-11.0094833767868,-11.073497357724,-11.0530220085967,-7.17242457712485,-11.0780111487248,-11.1233127126993,-11.0748968069277,-8.14989054440242,-11.0700382981132,-11.0678785060197,-8.09009578318096,-11.0857293678127,-11.0751576872009,-11.0292827915728,-11.0285373078327,-11.0442449481008,-8.04430540699064,-11.072368483073,-11.0533455569035,-11.171756631956,-11.174394906971,-11.1054690770821,-11.0595573422882,-11.0643361177663,-11.0567480910926,-11.0534690599735,-11.0346269372716,-11.0334503856393,-10.999324864586,-10.9808191929571,-11.0485782285174,-8.04334217044161,-8.02224091680654,-4.35730495189353,-5.23791841371089,-6.55222253962218,-4.86159971493577,-4.67158195150734,-5.65073325356639,-8.17385745477362,-7.321519189905,-8.021256180144,-6.47389069635227,-6.09328756318564,-8.20631072579402,-8.16280135349207,-11.0960850085794,-11.099241866773
"OTU_138",-5.09404229953821,-6.36904445172661,-6.0494386004458,-5.00486107960279,-5.65787277335212,-5.44796814105244,-5.20429582977073,-5.90747889103489,-5.2091825244802,-6.37331978957701,-5.87929075021611,-5.2571889525371,-4.25852877103894,-4.97698913764607,-5.83685542888056,-5.30547915957566,-5.17073100010301,-4.83657580849658,-5.24204091660474,-4.92400002191893,-5.48301704574696,-6.10861246048198,-5.67606863608869,-6.60292704769539,-8.07340296898641,-6.45362499889269,-5.00555574835296,-5.4236535049181,-5.69528493414576,-6.884145413343,-5.60396213937399,-7.32745196933703,-10.0991457716665,-6.78925323490114,-8.15937473677543,-10.1496489921862,-10.0944495676339,-10.1123299160824,-6.09102703665084,-8.11522197256233,-10.0989400883604,-8.1721644521119,-6.51500894328175,-5.04651710598402,-7.4874537670345,-8.27715777243181,-8.1763915966338,-8.14989054440242,-10.1594964538763,-7.46250208980606,-10.125549025804,-5.88804658790949,-6.22399249830383,-7.38119051352957,-7.38150189450671,-6.02616786062006,-6.43358297286418,-6.37331978957701,-10.1428033232484,-8.38022733634308,-10.2638553552614,-10.1949280381649,-10.1490152543053,-10.1537941412359,-8.1371033896393,-8.12710918534638,-7.39664199522937,-10.1229076792863,-6.62804137617953,-7.98070782086967,-7.42625140905235,-6.65608364405339,-7.32876559842576,-8.13094230223188,-7.43985303802367,-6.55222253962218,-10.142334472618,-7.38832785957711,-7.44541755670169,-6.56329119243137,-6.62771063365957,-5.93951314147588,-6.00296071224641,-5.27953088946298,-5.56369905204038,-6.21517936379048,-5.38233406789085,-5.5837648011984
"OTU_1186",-12.5453581995259,-12.5537505090489,-12.5389368654205,-8.10228362448007,-12.58496825153,-12.52057024562,-7.46049030582534,-12.5279653607508,-12.5269354360409,-7.98412195870293,-12.5150101181981,-12.5222184622494,-7.51070419162393,-12.6088193862834,-12.544540773635,-12.5165709030038,-7.6182510978767,-8.14002395246292,-7.44395620907936,-12.6189934927443,-12.5377385441624,-12.5033428188063,-12.4679007525262,-12.4723103986962,-12.5118023721733,-12.5948438825694,-8.23084356419823,-12.6010701785099,-12.6019435967055,-12.469221349523,-12.4334766762916,-12.4872292846263,-12.4941882344914,-12.5610459770695,-12.5508007306776,-12.5446896148278,-12.4894922063439,-12.5073718895181,-8.17244681834278,-12.5328202021357,-12.4939825588713,-12.5579957464327,-7.43218790615435,-8.27154837475551,-8.18088094199639,-7.17803683675375,-12.559395178853,-12.5477365179348,-12.5545367284072,-12.552376962352,-12.5205905149876,-12.5702276106151,-8.17159948034546,-12.513781722821,-12.5130362484357,-12.5287436930628,-12.4982827547411,-12.5568668853374,-12.5378441899141,-12.6562538975053,-12.6588921438585,-12.5899670881563,-12.5440558994673,-12.5488346169274,-12.5412466825078,-12.5379676914718,-8.09009578318096,-12.5179492647186,-8.01532730902172,-12.4653187470982,-12.5330769200463,-12.4971059963927,-12.4873654018098,-12.5390600907689,-12.5410638309013,-7.46936906958023,-8.12710918534638,-12.5156715365015,-7.03966034986208,-12.5609497186743,-12.483700608115,-12.487261634169,-12.5179617970275,-6.78756309365373,-6.12495687646955,-12.5557124232364,-5.65167913567191,-6.02693893530164
"OTU_539",-12.610955708132,-8.16223106548118,-12.6045343754832,-8.10228362448007,-4.69080807114991,-6.2977230051327,-7.46049030582534,-7.41366885838711,-12.5925329488514,-12.5339001646172,-12.5806076337718,-12.5878159761488,-12.639552036291,-12.6744168809855,-12.610138282426,-12.5821684182139,-8.31164394850298,-12.6100906014999,-7.44395620907936,-12.6845909852982,-8.12592680270789,-8.05642676752298,-12.5334982793432,-12.5379079244381,-12.5773998884958,-12.6604413802581,-12.6524774804592,-12.6666676748629,-12.6675410928718,-12.5348188760175,-12.4990742116659,-7.32745196933703,-12.5597857549692,-12.6266434821559,-12.6163982380564,-12.6102871235851,-12.555089727942,-12.5729694068789,-12.6258437119478,-12.5984177135947,-12.5595800793981,-12.6235932521992,-12.6031181559552,-12.6723023409118,-12.628106988145,-12.6734080131201,-12.6249926843072,-12.6133340260037,-12.6201342349473,-8.15593633797239,-12.5861880292641,-12.6358251136671,-12.6252535613961,-8.07464907506665,-12.5786337644698,-8.10772006191053,-12.5638802742464,-12.6224643913561,-12.6034417002257,-12.7218513823761,-12.724489628196,-12.6555645868972,-12.609653408368,-12.6144321247488,-12.6068441920455,-12.6035652017553,-7.39664199522937,-12.5835467796081,-12.5494217002653,-7.98070782086967,-12.5986744314466,-12.5627035161772,-12.552962923917,-12.6046576008037,-12.6066613404805,-12.6191581029146,-12.6029728664762,-12.581269051921,-12.6086439718869,-12.6265472237822,-12.5492981311019,-12.552859156301,-12.5835593119141,-12.6264501663019,-12.6419902954155,-12.6213099295133,-12.6461806300245,-12.649337450548
"OTU_286",-5.50154971324319,-6.5516516004117,-10.6880909340647,-6.49163359068544,-6.0266708028426,-5.89133722794001,-5.37701301349637,-7.41366885838711,-6.49405636594687,-5.49545911532325,-6.97976581495841,-10.6713722066856,-7.10496544826984,-7.58604259663506,-8.14206328310415,-6.69548984581511,-10.7735385981022,-7.0408282332065,-5.08700827288083,-6.91124916823639,-6.73874473624785,-6.10861246048198,-5.89989735358249,-6.60292704769539,-6.46271739575415,-8.24669594371856,-6.4377516497364,-8.26100978602383,-10.7510988396258,-6.884145413343,-5.34049229159875,-6.92165818415113,-10.6433414230465,-6.78925323490114,-10.6999550261233,-5.94250770238145,-8.02910705461974,-6.4529948791491,-6.22484127470222,-6.50458752992266,-10.6431357432898,-5.97267807002293,-8.12563098847706,-10.7558601744471,-7.08170858610558,-6.66670230712436,-6.78925323490114,-6.76272950693188,-5.85907535906224,-8.15593633797239,-6.47943087672789,-6.58257900210278,-10.7088105189878,-6.2813317304651,-7.38150189450671,-6.31445343339191,-5.96261486837892,-10.7060212957143,-6.04678098777869,-10.8054100949158,-8.38799525294456,-5.59921529501777,-6.53233429222235,-7.05214418160744,-5.83188247728352,-7.43366654016617,-6.14234457806712,-6.00450416061579,-6.22191467360463,-5.89886942818789,-6.03816920478639,-6.94408720822953,-10.6365184526837,-6.74376467887291,-6.52268086052171,-10.702714943977,-10.6865293946498,-6.98255348905732,-7.44541755670169,-6.78671695060508,-6.40423623039858,-6.41050377524326,-6.69734284202166,-10.7100071466863,-6.12495687646955,-7.46936906958023,-8.21986474191265,-7.53289124892554
"OTU_1273",-11.677852713692,-11.6862450643168,-11.6714313479039,-11.6589452613189,-11.7174629566961,-11.6530646363519,-11.6829408480056,-11.6604597886282,-11.6594298587615,-11.600796758111,-11.6475044808202,-11.654712861284,-11.7064491868745,-11.7413142028633,-11.6770352837792,-11.6490652735324,-11.7568778423825,-11.6769876026077,-11.6753864375786,-11.751488356047,-11.6702330207108,-11.6358371219323,-11.6003948706036,-11.6048045401558,-11.6442967185069,-11.7273386341893,-11.7193746952443,-11.7335649591826,-11.7344383814392,-11.6017154746137,-11.5659706082462,-11.6197235044337,-11.6266824904463,-11.6935405677882,-8.15937473677543,-11.6771841257046,-11.6219864379334,-11.6398662132684,-11.6927407935283,-11.6653146542499,-11.6264768137615,-11.690490322361,-11.6700151210384,-11.7391996525698,-11.6950040811833,-11.7403053301247,-11.6918897615727,-11.6802310437839,-11.687031287508,-11.6848715109165,-11.6530849058217,-11.7027222455841,-11.6921506399847,-11.6462760792116,-11.6455306010409,-11.6612381248338,-8.04430540699064,-11.6893614557804,-11.6703386669861,-11.7887489279183,-11.7913871858694,-11.7224618168938,-11.6765504072243,-11.6813291481613,-11.6737411764112,-6.51648889027379,-6.99087018569264,-11.6504436422193,-11.6163183793361,-11.5978128514364,-11.6655713734389,-11.629600267429,-11.6198596223267,-8.13094230223188,-11.6735583239017,-8.16280135349207,-3.74739022945399,-4.40640650293019,-5.73803749920652,-6.56329119243137,-11.6161948094966,-8.021256180144,-8.0845624152353,-7.07552705476136,-11.7088874581737,-11.6882069880633,-11.7130778136363,-11.7162346498126
"OTU_366",-11.1087516807896,-11.1171440857451,-11.1023302731217,-11.0898441043291,-11.1483621762679,-11.0839634402874,-11.1138398480973,-11.0913586416647,-8.10470346837111,-11.0316952044593,-6.46831965130282,-11.0856116761946,-11.1373483372457,-11.1722135697077,-11.1079342455605,-6.98348098951027,-11.1877773034499,-7.0408282332065,-8.13739583005665,-11.182387784652,-11.1011319380833,-11.0667358100657,-6.59441345974978,-7.99023818572036,-11.0751954637544,-8.24669594371856,-11.1502739267502,-11.1644642785629,-11.1653377061877,-11.0326139274101,-10.9968688057446,-11.0506220824318,-7.34342622914737,-11.1244396360772,-11.1141942739218,-6.34884757363039,-6.64183469831187,-6.4529948791491,-8.17244681834278,-7.42177579364465,-11.0573754381341,-8.1721644521119,-11.1009140369833,-7.17242457712485,-8.18088094199639,-11.1712046908105,-8.1763915966338,-5.0995760256151,-5.96472122213247,-5.75516667400268,-5.78474783347931,-6.24555290227161,-6.78445706263764,-6.97541392745595,-5.36254333884731,-7.41427163116003,-6.65704780932172,-6.77935356417761,-7.02908756414966,-8.38022733634308,-11.2222868507004,-8.24170315972982,-5.65482562992967,-6.06987130195551,-5.24174701505964,-5.28915789935034,-5.14012343606886,-5.88641262580533,-6.40456708234536,-6.18723690162606,-6.73250863586014,-11.0604989131444,-8.02224091680654,-7.43750078760064,-8.13329386122263,-11.116954170701,-8.12710918534638,-11.0790646736849,-7.44541755670169,-11.1243433765999,-6.22158371215862,-8.021256180144,-7.39110692574737,-7.07552705476136,-6.81919725200035,-6.7756514383488,-11.1439770057471,-11.1471338617045
"OTU_331",-8.14438886554762,-8.16223106548118,-7.03174125876313,-8.10228362448007,-10.9289958159938,-8.09101504171053,-10.894473363768,-7.41366885838711,-10.8709621336802,-10.8123284071414,-8.07899825868515,-10.8662450871967,-10.9179819378579,-10.9528472926754,-10.8885677395773,-10.860597440466,-10.9684110796747,-10.8885200579201,-10.8869188765711,-8.29829063435928,-10.8817654069992,-8.05642676752298,-7.98173328669189,-10.8163362331462,-8.07340296898641,-7.55328660560042,-10.9309075732216,-8.26100978602383,-10.9459714053619,-7.28995176015095,-7.9098566672694,-6.63364732655747,-10.8382144203274,-8.1763915966338,-10.8948277908881,-6.06058241078308,-7.3356339819272,-6.67645353996646,-5.68442974614039,-5.80994267048459,-6.93699040425047,-6.78502251359984,-7.02642680869964,-6.88448665204278,-7.08170858610558,-8.27715777243181,-7.07721672004649,-5.74910342459162,-5.76347975039912,-5.66786740295607,-6.29680233604818,-7.49969995403292,-5.8664680569333,-6.46396505655231,-5.67394787681079,-7.00850518208228,-5.738827816399,-6.21888465518945,-4.90230741721063,-7.68685077167845,-8.38799525294456,-6.16041586933876,-5.00102403618614,-7.05214418160744,-5.83188247728352,-5.8218617627218,-5.37774450017936,-6.69888438695465,-6.62804137617953,-5.89886942818789,-8.11969625295725,-10.8411322285134,-10.8313914788862,-6.0494386004458,-6.52268086052171,-10.8975876977396,-8.12710918534638,-6.69456205852109,-6.5282502725435,-6.78671695060508,-6.22158371215862,-10.8312877095855,-6.29126044994327,-7.07552705476136,-7.51289058221887,-7.46936906958023,-10.9246106299515,-10.9277674970896
"OTU_462",-7.04519568810337,-11.515095238498,-7.43750078760064,-6.71508031010869,-6.83894096298178,-6.14326552978225,-7.05473746933078,-7.41366885838711,-8.10470346837111,-7.98412195870293,-8.07899825868515,-6.9960713600307,-5.36652561657457,-8.27944348771267,-6.34884757363039,-6.47203712770295,-6.23048144757848,-6.52941883826223,-7.03819857500743,-7.60489448081162,-7.43248380791712,-11.4646872149638,-6.59441345974978,-6.89094816066576,-11.4731468254444,-7.55328660560042,-7.53743003658651,-11.5624152059082,-11.5632886294719,-11.430565510346,-6.11625997540442,-11.4485735706498,-8.03689677268507,-8.1763915966338,-11.5121454410823,-11.5060342855988,-11.4508365079414,-11.4687163129376,-8.17244681834278,-11.4941647952319,-8.03624994213212,-8.1721644521119,-11.4988652695367,-7.17242457712485,-7.4874537670345,-11.5691555869073,-11.5207399445889,-11.5090812084968,-11.5158814629228,-11.5137216829402,-11.4819350270812,-11.5315724454163,-11.521000823408,-11.4751261893858,-11.4743807099968,-11.4900882592685,-8.04430540699064,-8.16650031915505,-11.4991888160005,-7.68685077167845,-8.38799525294456,-11.5513120469045,-7.44949800538285,-6.54074135724823,-6.34388043412633,-7.43366654016617,-7.39664199522937,-7.39264752072162,-6.62804137617953,-7.2872185845513,-7.42625140905235,-6.65608364405339,-6.41148980654748,-8.13094230223188,-6.34006531577914,-8.16280135349207,-8.12710918534638,-11.4770160157342,-11.5043911228304,-8.17385745477362,-8.0149968943483,-6.92198686122886,-6.98533341362751,-6.78756309365373,-6.81919725200035,-11.5170571653209,-8.21986474191265,-6.83920873644703
