"ASVID","NWSwk16S001","NWSwk16S009","NWSwk16S017","NWSwk16S025","NWSwk16S033","NWSwk16S041","NWSwk16S049","NWSwk16S057","NWSwk16S065","NWSwk16S073","NWSwk16S081","NWSwk16S089","NWSwk16S097","NWSwk16S105","NWSwk16S113","NWSwk16S121","NWSwk16S129","NWSwk16S137","NWSwk16S145","NWSwk16S153","NWSwk16S161","NWSwk16S169","NWSwk16S177","NWSwk16S185","NWSwk16S193","NWSwk16S201","NWSwk16S209","NWSwk16S217","NWSwk16S225","NWSwk16S233","NWSwk16S241","NWSwk16S249","NWSwk16S257","NWSwk16S265","NWSwk16S273","NWSwk16S281","NWSwk16S289","NWSwk16S297","NWSwk16S305","NWSwk16S313","NWSwk16S321","NWSwk16S329","NWSwk16S337","NWSwk16S345","NWSwk16S353","NWSwk16S361","NWSwk16S369","NWSwk16S377","NWSwk16S385","NWSwk16S393","NWSwk16S401","NWSwk16S409","NWSwk16S417","NWSwk16S425","NWSwk16S433","NWSwk16S441","NWSwk16S449","NWSwk16S457","NWSwk16S465","NWSwk16S473"
"ad4cba5280fb47cbebea01e7031af61c",7.88269220628903,7.43070708254597,6.97728134163075,6.21660610108486,6.09356977004514,6.54534966033442,6.78897174299217,5.89989735358249,6.11368217983223,6.26149168432104,6.52502965784346,6.4393503711001,7.20711885620776,6.64378973314767,6.76734312526539,7.00397413672268,6.3818160174061,6.60123011872888,6.32076829425058,6.74993119378857,6.59714570188665,5.99893656194668,6.4723462945009,6.06378520868761,6.17586727010576,6.880384082186,7.21597500265147,7.84737183615979,6.59167373200866,6.38856140554563,6.94215670569947,6.63594655568665,5.65248918026865,6.27476202124194,6.22059017009974,6.43294009273918,6.46769872610435,6.20657592672493,6.60394382460047,7.14991683613211,6.97541392745595,7.18690102041163,7.35308192051543,7.54644627374602,7.29505641646263,7.6251071482389,7.32909373624659,7.32580750259577,6.82001636467413,7.40610338123702,7.81561053203519,7.52294091807237,6.64768837356333,6.85751406254539,7.68616230349291,7.80506704425849,7.92371033396924,7.67971363996637,7.83122021460429,7.47929963778283
"8abdf967e5b46a4af2dc34923219a392",6.07304453410041,6.13988455222626,5.75574221358691,6.13772705408623,6.24997524225948,6.11589212548303,6.4118182677099,5.57215403217776,5.92425579741453,6.23048144757848,6.07993319509559,5.97126183979046,5.88610403145016,5.64897423816121,5.54126354515843,5.64190707093811,5.85220247977447,6.21260609575152,5.64544689764324,6.55677835615804,6.05443934626937,5.94017125272043,5.89715386763674,5.78996017089725,6.08677472691231,6.00635315960173,6.05443934626937,5.90536184805457,6.05208916892442,5.85793315448346,5.99396142730657,5.91350300563827,5.98645200528444,5.59471137960184,5.90263333340137,6.08449941307517,6.13339804299665,6.07534603108868,6.65929391968364,5.8171111599632,6.12249280951439,5.90536184805457,5.98645200528444,5.85793315448346,6.26149168432104,5.99146454710798,5.97888576490112,5.92425579741453,6.27852142416584,5.97635090929793,6.12029741895095,5.80513496891649,6.30991827822652,5.95583736946483,5.81413053182507,5.84354441703136,5.6970934865054,5.85793315448346,5.59842195899838,6.31716468674728
"25b7d72340d612b530455f3f2695d11a",6.01615715969835,6.04973345523196,5.79301360838414,5.67332326717149,6.0330862217988,6.09582456243222,6.39359075395063,5.4553211153577,6.36990098282823,6.4377516497364,6.19236248947487,6.48004456192665,6.22257626807137,5.78074351579233,6.0282785202307,6.13988455222626,5.73009978297357,6.41345895716736,5.80814248998044,6.27476202124194,6.18826412308259,6.33327962813969,6.14846829591765,6.44888939414686,6.03787091992214,6.39024066706535,6.16751649088834,5.7037824746562,6.24610676548156,6.45362499889269,6.00635315960173,5.6021188208797,6.31354804627709,5.63835466933375,5.52146091786225,6.36818718635049,6.4393503711001,6.31354804627709,5.65599181081985,6.01859321449623,5.94017125272043,5.89715386763674,5.32300997913841,5.79301360838414,5.91620206260743,5.35658627467201,5.71042701737487,5.74939298590825,6.62804137617953,5.74300318780948,4.99043258677874,5.4249500174814,5.99396142730657,5.37063802812766,5.36597601502185,5.12989871492307,5.01727983681492,5.2040066870768,4.89783979995091,5.68017260901707
"8562afaf3955423d4eda6d71b8b277d8",5.95842469302978,5.74620319054015,5.76519110278484,5.6021188208797,5.64544689764324,5.83773044716594,5.81413053182507,5.37527840768417,5.98393628068719,6.14846829591765,5.85793315448346,6.13122648948314,6.19847871649231,5.75257263882563,6.06842558824411,5.98645200528444,6.20657592672493,6.29710931993394,5.57594910314632,6.21460809842219,5.74300318780948,5.90536184805457,6.27664348934164,6.29156913955832,6.46458830368996,6.0330862217988,6.26149168432104,5.94542060860658,5.94542060860658,6.25958146406492,5.97380961186926,5.33271879326537,6.36818718635049,5.53338948872752,5.35658627467201,6.42324696353352,6.24416690066374,6.56103066589657,5.5683445037611,6.00388706710654,5.90808293816893,6.289715570909,6.10702288774225,5.88610403145016,5.95324333428778,5.92157841964382,5.95842469302978,5.91079664404053,6.30627528694802,6.4707995037826,5.96100533962327,5.29330482472449,6.06610809010375,5.72031177660741,4.90527477843843,5.33271879326537,5.44673737166631,5.74300318780948,5.6021188208797,5.90536184805457
"6c5f4f9666d82b1bedf94e99acfe6741",5.8348107370626,5.74939298590825,5.04985600724954,5.46383180502561,5.36597601502185,5.23644196282995,5.4510384535657,4.68213122712422,5.70711026474888,5.36597601502185,5.17048399503815,4.9416424226093,5.28320372873799,5.53338948872752,5.03695260241363,4.68213122712422,5.19295685089021,5.14166355650266,5.47227067367148,5.80211837537706,5.86078622346587,5.8636311755981,5.53338948872752,5.03043792139244,5.31811999384422,6.07534603108868,5.44673737166631,5.60947179518496,4.52178857704904,5.76832099579377,6.51471269087253,5.61677109766657,5.36597601502185,5.605802066296,5.95064255258773,5.56452040732269,5.92157841964382,6.24997524225948,6.89365635460264,6.15697898558556,5.48063892334199,6.30444880242198,6.26909628370626,5.90263333340137,5.60947179518496,6.08904487544685,6.08904487544685,6.15485809401642,6.35957386867238,5.43372200355424,5.82600010738045,6.71417052990947,5.42053499927229,5.4971682252932,6.1463292576689,5.32300997913841,5.85507192220243,5.89440283426485,6.19847871649231,6.36818718635049
"5cd37e05111717fc8bbb6b94769a58f0",5.78689738136671,5.66296048013595,6.2709884318583,5.72031177660741,5.96614673912369,6.13988455222626,5.77765232322266,5.41610040220442,6.05208916892442,5.99146454710798,5.75890177387728,5.28320372873799,5.8348107370626,5.25749537202778,5.07517381523383,6.03068526026126,5.86929691313377,5.54517744447956,6.08221891037645,6.15060276844628,6.33150184989369,6.07764224334903,5.52545293913178,5.03043792139244,5.39816270151775,5.42053499927229,5.12989871492307,5.91350300563827,4.29045944114839,5.06890420222023,5.49306144334055,5.02388052084628,5.62762111369064,5.42934562895444,5.24702407216049,5.47646355193151,5.75574221358691,4.969813299576,4.83628190695148,5.68017260901707,5.67332326717149,5.58724865840025,6.10031895202006,5.8636311755981,5.96614673912369,6.07304453410041,5.89989735358249,5.4510384535657,5.90808293816893,5.51342874616498,6.09807428216624,5.82600010738045,5.6970934865054,5.65948221575962,4.99721227376411,4.77068462446567,5.27299955856375,5.0998664278242,5.59471137960184,5.30330490805908
"d829bee4984f82ffc2453212157caf96",5.62401750618734,5.8111409929767,5.89989735358249,5.89715386763674,5.51745289646471,5.54907608489522,5.75574221358691,5.74939298590825,5.55295958492162,5.31811999384422,5.31320597904179,5.33271879326537,5.63835466933375,5.28320372873799,5.59471137960184,5.8805329864007,5.88610403145016,5.33271879326537,5.91620206260743,5.53733426701854,5.82894561761021,5.67332326717149,5.39362754635236,5.47646355193151,5.87773578177964,5.51342874616498,5.23110861685459,5.83773044716594,5.19849703126583,5.46806014113513,5.47227067367148,5.91620206260743,5.83188247728352,5.77765232322266,5.91079664404053,5.41164605185504,5.65248918026865,5.21493575760899,5.53338948872752,5.48063892334199,5.32787616878958,5.54126354515843,5.79909265446053,5.82600010738045,6.00635315960173,5.62401750618734,5.47646355193151,5.64544689764324,5.68697535633982,5.53338948872752,5.90536184805457,5.48479693349065,5.68357976733868,5.54126354515843,5.38449506278909,5.57215403217776,5.54126354515843,5.65599181081985,5.85793315448346,5.64544689764324
"9d127ac8ec1a7b03befe92229847b811",5.37527840768417,5.4510384535657,5.8171111599632,5.74620319054015,5.16478597392351,5.01727983681492,5.50125821054473,5.76832099579377,5.54907608489522,5.18178355029209,5.42934562895444,5.28826703069454,5.51342874616498,6.05208916892442,5.35658627467201,5.67675380226828,5.77765232322266,5.37527840768417,5.79605775076537,5.01727983681492,5.67332326717149,5.60947179518496,4.76217393479776,5.30330490805908,5.64897423816121,5.02388052084628,4.77068462446567,5.84643877505772,4.59511985013459,5.17614973257383,5.25749537202778,5.41610040220442,5.61677109766657,5.4971682252932,5.46806014113513,5.47227067367148,5.38449506278909,4.94875989037817,5.54517744447956,5.56068163101553,5.17614973257383,5.04985600724954,5.65599181081985,5.4971682252932,5.70044357339069,5.4380793089232,5.40267738187228,5.28826703069454,5.53338948872752,5.11198778835654,5.73657229747919,5.17614973257383,5.6970934865054,5.57972982598622,5.17614973257383,5.08759633523238,5.24702407216049,5.50125821054473,5.5683445037611,5.63478960316925
"bf3a1a4c1b84ea31505d1050de6beab1",5.50125821054473,5.6021188208797,5.64897423816121,5.52146091786225,5.40717177146012,5.6021188208797,5.55295958492162,5.25749537202778,5.08140436498446,5.10594547390058,5.12989871492307,5.01727983681492,5.46806014113513,4.89034912822175,5.04985600724954,4.9416424226093,5.53338948872752,5.35658627467201,5.5683445037611,5.64897423816121,5.7268477475872,5.28826703069454,5.38449506278909,5.18738580584075,5.11198778835654,5.32300997913841,5.27299955856375,5.72358510195238,5.08759633523238,5.20948615284142,5.34233425196481,5.26785815906333,5.08759633523238,5.11799381241676,5.12396397940326,5.41164605185504,5.39362754635236,5.01063529409626,4.9416424226093,5.55295958492162,5.31320597904179,5.34710753071747,5.61312810638807,5.53338948872752,5.46383180502561,5.4249500174814,5.41164605185504,5.31811999384422,5.32787616878958,5.54907608489522,5.54907608489522,5.36597601502185,5.27299955856375,5.25227342804663,5.10594547390058,5.3890717298165,5.3890717298165,5.4510384535657,5.48063892334199,5.47646355193151
"2d16d001e21717f960cf771ae879b1dd",5.23644196282995,5.33753807970132,5.27299955856375,5.5834963087817,5.48479693349065,5.17614973257383,5.24702407216049,5.39816270151775,5.71702770140622,5.47227067367148,4.99721227376411,4.53259949315326,4.75359019110636,5.62762111369064,4.85981240436167,5.0998664278242,5.09375020080676,5.01063529409626,5.85507192220243,5.23110861685459,5.5834963087817,5.50125821054473,5.03695260241363,5.21493575760899,5.34710753071747,4.87519732320115,4.80402104473326,5.01727983681492,4.57471097850338,4.87519732320115,4.97673374242057,5.2040066870768,5.63478960316925,5.34233425196481,5.24702407216049,5.49306144334055,4.9416424226093,5.08140436498446,5.24702407216049,5.26269018890489,4.89783979995091,5.31811999384422,5.32300997913841,5.4249500174814,5.51342874616498,5.31811999384422,5.26785815906333,5.54126354515843,5.89164421182577,5.50125821054473,5.65599181081985,5.14749447681345,6.2709884318583,5.87211778947542,5.28320372873799,5.25749537202778,4.99721227376411,5.25749537202778,5.41164605185504,5.41610040220442
