"ASVID","DonorA_Stool123","DonorA_Stool125","DonorA_Stool126","DonorA_Stool127","DonorA_Stool128","DonorA_Stool129","DonorA_Stool134","DonorA_Stool135","DonorA_Stool136","DonorA_Stool138","DonorA_Stool139","DonorA_Stool140","DonorA_Stool141","DonorA_Stool142","DonorA_Stool143","DonorA_Stool144","DonorA_Stool146","DonorA_Stool147","DonorA_Stool149","DonorA_Stool150","DonorA_Stool151","DonorA_Stool152","DonorA_Stool153","DonorA_Stool154","DonorA_Stool155","DonorA_Stool156","DonorA_Stool158","DonorA_Stool159","DonorA_Stool160","DonorA_Stool161","DonorA_Stool162","DonorA_Stool163","DonorA_Stool164","DonorA_Stool165","DonorA_Stool166","DonorA_Stool167","DonorA_Stool168","DonorA_Stool169","DonorA_Stool170","DonorA_Stool171","DonorA_Stool172","DonorA_Stool173","DonorA_Stool174","DonorA_Stool175","DonorA_Stool176","DonorA_Stool177","DonorA_Stool178","DonorA_Stool179","DonorA_Stool180","DonorA_Stool181","DonorA_Stool182","DonorA_Stool183","DonorA_Stool184","DonorA_Stool185","DonorA_Stool186","DonorA_Stool187","DonorA_Stool284","DonorA_Stool285","DonorA_Stool286","DonorA_Stool287"
"OTU_62",-5.94342909806942,-5.51260127404495,-5.37706553036743,-6.54893517869702,-6.28950940659531,-6.04716658694029,-5.83825092810206,-5.64065472262165,-5.53899058209699,-5.73698844396876,-5.75083021025995,-5.55526156354619,-5.70928812404889,-5.40497936049685,-4.79515461552761,-5.61749810605919,-5.21000153707176,-5.34534614602129,-5.99073511447,-5.63447442745618,-5.51662874889565,-5.99219344806179,-5.44262885917123,-5.62920682151273,-5.99738448961897,-5.98979649000728,-5.37651221413309,-5.48635174074868,-5.20213888535084,-5.24153950312696,-5.39531744958511,-5.71702770140622,-5.77868378282932,-5.48386288744693,-6.61884167928111,-5.35031150224546,-6.08605132482423,-6.97093871574078,-5.88774876866303,-6.00799384905919,-5.96399057010723,-5.05268931624394,-7.39172344857824,-6.13649210487093,-4.3775675551971,-5.53816276748018,-4.98495481999396,-5.02846481726822,-5.00342183957795,-5.67706508631749,-5.5135321320529,-5.07777459693388,-4.67293383787461,-5.37445502352896,-5.88548655690136,-5.17401548781962,-5.10070711723899,-5.14176797878647,-4.49423862528081,-4.89345921706036
"OTU_92",-5.66495764272757,-6.23379133889151,-5.86720223285384,-6.41519924526589,-6.18394268411131,-7.10476017268665,-6.03548143252476,-5.52901128930188,-5.34710753071747,-5.80388782678851,-5.47021897003834,-4.73043836544238,-5.09468560595734,-5.21399467948233,-4.75709617079324,-5.30029457724472,-5.17275414357269,-5.02908832347152,-6.12457918623616,-5.90357866197342,-5.77992013163712,-5.31770271864517,-4.99488693712812,-4.93246175347375,-5.84281951667341,-6.22393290798724,-5.92702858481364,-5.59212646372319,-5.48490066255044,-5.99810908982665,-5.98046679289844,-5.62710710699723,-5.88435352902097,-5.64700461123513,-6.23873572473697,-5.96224168843108,-6.13267471565951,-5.94761714732771,-5.46857457090109,-5.54702606367707,-5.85035348078853,-5.66998541072943,-7.10383591074666,-6.04531435344099,-4.80879989947126,-5.7106339496053,-4.85618827406828,-4.96649103738402,-5.79867459425377,-5.20120367460049,-4.95458353412496,-5.07777459693388,-4.62855063463216,-5.26857954828408,-5.54260423529891,-4.95326295363232,-5.08350763634559,-5.47990949070401,-5.29458701316813,-5.74503104484678
"OTU_73",-6.52440105646079,-5.65031964586739,-5.69677883969385,-5.4716556044568,-5.37043128841223,-5.08450514266271,-6.03548143252476,-5.99000514937163,-5.13155829418583,-6.3999459350005,-5.71897892153748,-6.17222238192575,-6.34336339776716,-5.94918315485138,-5.54528301323131,-6.08315247198151,-5.81546777421947,-6.40450505594277,-6.7722479094264,-6.45477918820292,-6.04634379557432,-6.17493128126929,-6.11378752615837,-5.51755857678185,-6.28568768010314,-6.97218962802732,-5.520229390613,-5.71032353519958,-5.99738448961897,-5.84354441703136,-5.44315653582323,-5.71702770140622,-6.00244569961722,-6.08356710866207,-6.98697713703027,-6.47409643650319,-5.91858363246207,-6.97093871574078,-6.88274511597797,-6.54801441542157,-5.85035348078853,-5.42788257090268,-6.47450778986152,-6.08986910792706,-4.86256956411468,-6.04180630196883,-5.77713619417894,-5.38938301386571,-4.91317995794554,-6.28475585832427,-5.81083121962506,-5.38959048274612,-5.94939177068607,-5.42012330721213,-6.40986644624687,-5.31641350878846,-3.93844675900614,-4.18807521239776,-3.63475483909382,-4.10925478022093
"OTU_68",-5.69583430480703,-5.43818282323414,-4.81397769938382,-5.33446462169339,-5.20597447809031,-5.51745289646471,-6.68721250936798,-6.9723979613614,-5.07995403840682,-6.53368501194561,-6.19021294158747,-6.17222238192575,-6.18053411808844,-5.76633986798872,-5.26311306659382,-5.64658945814146,-5.22915277702168,-5.34534614602129,-6.17347355506364,-5.47132484836845,-5.28733895638198,-5.43070226887031,-4.80858799016765,-6.16131280136397,-6.40367766940265,-5.98979649000728,-5.85271548445407,-5.56462395378926,-5.14676746842084,-6.08532739904671,-5.82589474995529,-5.17306331037064,-6.34800712934611,-6.97873136777813,-7.10486281574551,-6.40945505058129,-5.91858363246207,-6.52858428782781,-5.65650587035927,-5.88990338910362,-5.28857619749248,-5.03632400103096,-6.98595012656719,-5.65331443304914,-4.47659312254486,-5.11323337705817,-4.94019209603166,-5.1291717820285,-5.42694090198664,-5.77268645330341,-5.53961099365654,-5.67841286527844,-5.87222211371525,-5.71671926568692,-5.37280621853878,-4.98424853892306,-5.37843000184651,-5.15989089567008,-4.99988993829978,-5.74503104484678
"OTU_34",-6.67876131398975,-6.08687802736176,-6.27361049010187,-8.49607169479413,-6.78270728091386,-6.78599844916283,-5.73615597773962,-5.03695260241363,-5.7114612505832,-5.99364965801332,-5.9665569114018,-4.76712105293432,-5.412683719272,-5.80034578745659,-3.8716304719409,-4.94990650018743,-4.88777087690956,-5.01323607579631,-5.99073511447,-6.02649589510599,-6.18641436405141,-5.91194253718117,-5.11145921918096,-5.07538565720051,-5.99738448961897,-6.0324604395506,-4.9762189418944,-5.51177311664772,-5.91713465684113,-6.69249722194192,-5.82589474995529,-5.54456047787902,-5.24588823642476,-5.36556056009274,-5.68522755349937,-5.65382987040914,-5.8442687922894,-5.08539680567319,-4.94515591180806,-5.57379691169299,-5.62648995001406,-6.68377804691935,-7.23747004133809,-5.74599704747614,-5.28447195972598,-5.16665435727791,-5.77713619417894,-6.53762284086829,-6.4593826698627,-5.16395445948001,-5.56638260525376,-4.80069532975775,-5.91006675505551,-5.42012330721213,-5.88548655690136,-5.7126676158049,-6.12050671154276,-7.38056746054991,-6.20328103082807,-5.88855828226857
"OTU_29",-6.27266734096201,-8.48683707140134,-5.47279574588097,-7.80272022414154,-10.1928157470934,-8.49167023418515,-4.6310684706245,-5.4048748399846,-10.1923656936327,-6.46458830368996,-5.12160076227465,-5.38125796916719,-4.43029452380141,-4.41369380792625,-5.0103177833776,-5.64658945814146,-10.1948904351763,-7.38636758038348,-4.68475824486998,-4.48980168582354,-7.23757276875099,-7.09246980367656,-4.43925386496474,-5.57183712518731,-5.80762459675845,-4.98917591052162,-8.08886878916199,-5.80907402241855,-6.13122648948314,-6.13195086474118,-9.16094002168106,-8.49269555981584,-7.79626362984384,-7.56693193997093,-5.00404955306754,-5.88507469528104,-6.98121224562696,-3.99174736004546,-5.92559180295727,-6.78948348754047,-5.08491785418322,-4.50498145873266,-3.82497666279226,-5.37187756965606,-7.36833968631138,-5.84457907827214,-5.37012109867702,-6.46852654072116,-5.87034261018608,-6.87337085212031,-7.57116464127813,-8.07941148183153,-10.1877673571296,-8.08682044760189,-6.61781424674441,-5.29480055149907,-10.1860165657366,-9.1728461675486,-9.14963449685879,-8.45606219141201
"OTU_69",-6.45530337964964,-5.95873472248506,-5.66590227675215,-8.49607169479413,-9.18163220783944,-7.79831786228356,-4.58853778593895,-5.94907883061154,-7.38812169526342,-6.97603678639854,-6.2957783752788,-6.97187704662337,-5.56358800632274,-5.70159257858317,-5.97951847608958,-5.77216775418913,-7.39336565360706,-6.46914695228072,-5.03768547162928,-5.63447442745618,-5.96275638297124,-5.61375356247017,-6.11378752615837,-5.78879952713731,-4.78759590402374,-4.9002543725376,-5.31166538406754,-5.34596816553129,-5.38917550193303,-4.32927028223457,-6.52051592530727,-7.79934339821592,-5.62401750618734,-4.83826406815547,-5.05161211533991,-5.46589664160479,-4.75192698905976,-4.77870323674897,-6.98820815893378,-6.78948348754047,-6.69929506457849,-6.46032168605147,-4.3188413641462,-5.59594976985299,-8.46737249643228,-6.04180630196883,-6.34646161360908,-7.2314937226746,-6.8653695624857,-6.87337085212031,-6.69497451470347,-7.23170039829795,-6.39661710637785,-5.5181734688362,-5.15298188510595,-5.01621111810681,-7.55726400251225,-5.31791137800952,-5.61976127503337,-5.38364127404992
"OTU_67",-6.52440105646079,-5.77589639652039,-5.9852997504039,-6.79040396830093,-6.40749860656538,-7.57507169950756,-6.77432777706468,-6.33557560076173,-5.36918995174719,-6.17638688560199,-5.88939080515678,-4.97348919511878,-5.95687310233836,-5.83554146416856,-5.30499713479817,-5.8061730672138,-5.35237314610526,-5.14759829202247,-6.22487104325175,-5.60538180993343,-5.74702733810921,-5.5051230505777,-4.60729558530041,-5.89831549192914,-6.04004765050434,-5.70127934443808,-6.47820237534488,-5.8442687922894,-5.99738448961897,-6.34367365166075,-6.21460809842219,-5.92528365237192,-6.87935580446044,-6.34191427216422,-6.61884167928111,-6.09038390845322,-6.46976697916841,-7.08882605387444,-6.47676721364289,-5.60129847628899,-6.00491534483211,-5.35857590829344,-6.98595012656719,-5.77888994714301,-4.52498040867682,-5.46186625326261,-5.09779731887165,-5.41247627191103,-5.47594040256044,-5.56223966820424,-5.84602580788274,-5.412683719272,-5.64096795676673,-6.04788597446425,-5.92332982379006,-4.83799643801872,-5.42515977102176,-5.2760300222446,-4.9229819998919,-5.23207072072911
"OTU_59",-5.90410345862677,-6.53968917076975,-6.52534381041948,-6.62314540556733,-6.69559288017716,-5.68512464637296,-6.60706590019298,-6.17274389432349,-6.28827152733676,-6.3999459350005,-6.41376628698589,-4.43081679884331,-5.53681610544417,-5.67071651943607,-4.72041030864036,-5.8061730672138,-5.46795722341776,-5.67882720131089,-6.86766218541569,-6.39013579579474,-6.47461060176723,-5.61375356247017,-4.97927692488699,-5.14601346522359,-6.40367766940265,-6.86672492942415,-6.78876697182324,-5.99883316536902,-6.34294957611838,-6.87502545435922,-6.26878057731058,-7.10578612948127,-6.40873470066591,-6.03901170303782,-6.187339671268,-6.13700685239864,-5.64949191690135,-5.66914920288306,-5.10275600671817,-5.81823942307074,-6.2932138767712,-6.27768722182341,-7.79739397985887,-6.00265173649855,-5.11167068037862,-5.09603520387825,-5.7442431135728,-6.23172394100816,-5.9475126595788,-5.32197155744593,-5.06394295173383,-5.84323380979171,-5.27394103046759,-5.42012330721213,-5.22750278180358,-5.19317050327859,-5.23005951898245,-5.99240160792932,-4.89378039901269,-5.36054498095993
"OTU_74",-5.69583430480703,-5.5654519397608,-5.83072973940371,-5.89082537861728,-6.2353390872271,-6.00450416061579,-5.95189177198816,-6.53004429434433,-5.3043408555256,-5.64430303020712,-5.92723367095053,-4.94342654440281,-5.67841286527844,-6.53014849900237,-5.04279033060931,-5.5349484975139,-5.30960755846225,-5.04519254473287,-7.78457726694593,-7.77768788687814,-6.61791703751389,-6.28049987016965,-5.41842573884042,-5.05847262351042,-6.97976581495841,-6.86672492942415,-6.70165319352278,-5.99883316536902,-5.56317332665684,-6.23224119131711,-5.7906980616175,-5.68615324140296,-5.71393905486557,-6.28465226895245,-6.5446310113635,-6.40945505058129,-5.88073987581905,-7.78239033558746,-6.00583989161325,-6.00799384905919,-6.2932138767712,-6.33494994902078,-7.39172344857824,-6.29095166500953,-4.73312885085326,-6.13298477715752,-5.65155995610391,-5.24102053482428,-5.10249123903249,-6.17918815319093,-5.81083121962506,-5.3021641249434,-4.87278932329394,-5.62679857611599,-5.88548655690136,-5.33849915618087,-5.52566260471595,-5.99240160792932,-4.9082761741957,-5.74503104484678
"OTU_64",-7.08464544577888,-5.5929543640085,-7.77915324196556,-6.79040396830093,-6.00120858605738,-10.347899053125,-6.68721250936798,-5.58328743149634,-5.84540603717806,-6.08086889199808,-5.92723367095053,-6.27779153518083,-5.56358800632274,-7.78395291728985,-4.75709617079324,-5.56172059214795,-6.69960296215366,-6.61245451426838,-5.83616737697848,-5.82926069401884,-5.92343275210058,-4.97621113984793,-5.89968658321602,-4.78135480679296,-7.23128700432761,-6.97218962802732,-6.98964243845432,-6.13267471565951,-6.61162738436184,-7.56868913717743,-8.4676877715124,-8.08712796643984,-6.00244569961722,-6.17908454235315,-7.57517431096935,-6.98553902686973,-7.56941179245071,-5.94761714732771,-6.54586266501401,-6.41427829355076,-5.96399057010723,-4.22820802530899,-6.54360347325418,-5.68327050492706,-5.30563098227344,-5.22305488204749,-5.22481571941788,-5.41247627191103,-5.69992086154982,-6.08367074097472,-6.04325228445585,-6.77930188058456,-5.19505109249333,-5.68584477396953,-5.84901596322713,-5.48224020470897,-4.97065469634419,-5.43091081944458,-3.91506186168466,-5.59034711699324
"OTU_108",-6.8612924045718,-5.74300318780948,-5.90504739912373,-5.60222131665184,-10.36735458669,-6.5445283050521,-5.58610360024151,-5.8002414196644,-4.85525422802455,-5.14302019641853,-6.8843842926589,-6.27779153518083,-6.9801792943937,-6.97250211175467,-7.55013534248843,-6.69032454507461,-5.96429887903521,-6.34377704823841,-6.27904244746737,-7.55443958513174,-6.61791703751389,-6.03485714783067,-4.42118352686621,-5.89831549192914,-4.73838902977431,-3.81585255231318,-6.54729767961041,-6.6130744130381,-5.51032218883592,-4.59386945922457,-6.96287457820322,-6.35109101336912,-6.47337616070933,-7.23025277111928,-7.57517431096935,-6.23729613579941,-6.40512514690931,-7.55914252529385,-7.2397276102805,-6.24212086414434,-6.98728503460544,-4.67198840999811,-6.00357837749149,-6.61688865404193,-6.45110213410454,-6.04180630196883,-6.61513797134362,-7.2314937226746,-5.69992086154982,-5.95552644030235,-6.0878072515265,-8.48497986905159,-5.33743355918907,-5.68584477396953,-5.7798171609322,-6.37566345742298,-5.24996710560699,-5.25572296891562,-5.88887795833288,-4.90795502662563
"OTU_147",-10.3770113376098,-10.3842959191321,-10.377455695573,-10.388677899971,-10.3848944797269,-10.3865280761525,-6.39911476612148,-6.07722514219596,-5.43849330189123,-6.33921745484675,-8.08907339274327,-8.47668364807803,-8.07941148183153,-7.22402480828583,-7.36770857237437,-6.12977616290549,-6.69960296215366,-7.79203921472121,-4.13818187365127,-5.09786695333538,-5.41857795069998,-7.2261051085992,-7.77380479441955,-7.21250515005595,-4.47524956679912,-5.33691079269695,-5.85271548445407,-5.39062718198887,-4.55231235412365,-6.34367365166075,-5.01127001325435,-3.85182317022439,-5.56824134184838,-7.79017894134472,-5.33014584891383,-5.10007310344754,-4.63712719593763,-6.17128297368382,-5.78208007076434,-5.47073229072103,-7.57548208219517,-7.08966008227975,-6.23770765843896,-5.39445365131467,-6.85709336417991,-4.75223905022628,-6.87781140260906,-6.18032716444532,-6.60269225998153,-4.31163769985814,-8.08219628070204,-5.84323380979171,-9.17076759685636,-6.98759283740888,-10.3861701950792,-10.3699098606013,-9.16711966952162,-10.3808336507301,-9.14963449685879,-8.45606219141201
"OTU_72",-6.39066004220255,-6.13350133277622,-6.45624623237257,-7.57947451212846,-6.61544713814157,-6.88141130364254,-6.08003720466456,-6.17274389432349,-6.53999875232116,-6.68804333296962,-6.8843842926589,-5.61104042295759,-6.18053411808844,-5.90985811745826,-5.39436723043533,-6.40222809366735,-5.28888526873587,-5.70970241716719,-6.07795495508348,-6.67823728735721,-6.69806252539205,-5.64284530400147,-5.49285038382098,-4.18114224116625,-5.99738448961897,-6.17253532200028,-6.47820237534488,-6.28713545698478,-6.69177352069555,-6.69249722194192,-6.52051592530727,-7.2394200599167,-6.6166828503779,-6.17908454235315,-6.61884167928111,-6.69754851869865,-6.69322039982353,-6.12238837632542,-5.65650587035927,-6.05065591724582,-6.54493906702132,-5.40424748739188,-5.15298188510595,-6.23678149423589,-5.26374704801826,-5.88105012971263,-5.8111409929767,-5.87949789677304,-5.7646685002122,-5.77268645330341,-5.59388493327381,-5.84323380979171,-5.2536337589214,-5.21000153707176,-5.7798171609322,-5.33849915618087,-4.92588749294219,-5.55818371131536,-4.65160337456455,-5.53456388698346
"OTU_53",-5.42285005870886,-7.23355855925378,-7.77915324196556,-9.18932100475211,-6.47214019392309,-5.17203238244428,-6.97520622156674,-5.87190910833943,-10.4395920234017,-7.78748575554449,-10.443226056974,-5.70096601214663,-7.23170039829795,-8.47730825771732,-6.67392987932107,-7.56651803268025,-5.88713230917572,-6.2323446092809,-5.4534431805335,-7.77768788687814,-7.23757276875099,-8.47938747668034,-5.57320966407142,-5.46605391059051,-5.74072598984789,-7.37796721986283,-5.60058012231485,-6.46976697916841,-5.51032218883592,-6.23224119131711,-7.77433041861036,-5.85097019372821,-8.08404851420133,-8.4835329899236,-5.85004498163445,-5.3723935921661,-4.15993119162038,-4.29575494176722,-4.83463140110949,-6.54801441542157,-6.78640908462697,-4.69492683341776,-6.00357837749149,-8.08425410630732,-9.16062477973025,-5.7106339496053,-6.18363329412276,-6.6118342309858,-6.12228393222903,-3.72378926925096,-5.03147483562885,-5.80803893279089,-8.07194721329623,-5.10213751375958,-7.10383591074666,-9.14984699154722,-6.96905940844304,-9.1728461675486,-6.10298462508119,-9.14931567013841
"OTU_141",-5.5776311893293,-5.62122868033396,-6.76681992115154,-5.31330860103377,-5.20597447809031,-5.03540533303485,-6.22695264267117,-6.17274389432349,-6.28827152733676,-5.61521144047492,-6.41376628698589,-6.86641231544775,-6.69218712839455,-5.94918315485138,-6.21366028096405,-5.9156835786429,-5.62679857611599,-5.59150508839251,-6.46167648798868,-6.39013579579474,-6.61791703751389,-6.86911839536722,-6.02260504420134,-5.93764174041048,-6.97976581495841,-6.60404805098026,-6.14111532161239,-5.56462395378926,-6.04004765050434,-5.95718361313111,-5.51945891519157,-5.81577611483551,-6.13628613164672,-6.87326734852346,-6.47553543356515,-5.96224168843108,-5.71032353519958,-6.52858428782781,-6.54586266501401,-6.14183257150225,-6.41120231450286,-5.98937904061696,-6.69795974518743,-6.54267778535059,-7.36833968631138,-6.34470713666385,-5.7123911468118,-5.43611049838101,-5.58171945960765,-5.91620206260743,-5.36981081269429,-4.90829577141259,-6.39661710637785,-5.59852483436496,-6.0462408990367,-6.58362198811701,-5.00163659363256,-5.7038866358979,-6.05635811884399,-5.19263628669449
"OTU_12",-5.86625819334386,-4.86846956403611,-4.03637079126376,-4.83772386826838,-5.46393514817663,-5.81474794283459,-7.38098287233281,-5.35920339210403,-6.18270454940918,-6.7751585143918,-4.86280533708758,-6.3957831649139,-7.79162611960018,-9.17055950196434,-10.5148263355242,-5.99593371216244,-6.98759283740888,-6.53824318828272,-5.6413854497276,-7.37201326693179,-7.23757276875099,-7.38035968992793,-6.67435093195887,-7.5491880238554,-5.22129093865886,-5.64044584533629,-5.19326544524538,-8.48601207393266,-4.48457068782213,-7.09837563859079,-6.96287457820322,-4.61181472870676,-6.69682846517785,-10.5228551861481,-8.08620512607699,-6.88007570987539,-5.20359192141345,-7.08882605387444,-5.02089498303387,-5.88990338910362,-6.0921322505451,-5.98937904061696,-6.98595012656719,-5.37187756965606,-10.5151304289444,-5.95821795331435,-5.30527229155671,-8.07920489160251,-8.475641764258,-5.80669171252391,-6.18332380838243,-6.18053411808844,-10.5199261002106,-10.5271075084911,-10.5262501468278,-9.14984699154722,-7.78051200883256,-7.56299288646886,-6.37545062353902,-9.14931567013841
"OTU_78",-5.6349996651383,-5.22357309732571,-5.11683756064553,-5.35607342784811,-6.18394268411131,-6.09172115084763,-5.50574837628854,-6.39630445982223,-6.98234726096833,-5.95272371879155,-7.39561929111078,-7.08976428693779,-6.5378296661017,-6.33567983800579,-7.36770857237437,-5.95500801009737,-6.29352196406503,-6.61245451426838,-5.52974232165651,-5.69530917745158,-7.39182616543931,-5.58547846998569,-5.79017105238264,-6.32414810312908,-5.70887365922066,-5.7660266992404,-6.24140376120934,-5.80907402241855,-6.13122648948314,-5.88001557551318,-5.90021342586032,-6.6999107649571,-5.9221969126024,-6.87326734852346,-5.22853434781212,-5.68378588915741,-5.53785216024053,-6.60279661688223,-7.2397276102805,-6.88489598483605,-5.62648995001406,-6.12322353662034,-4.83235749832091,-5.54167625667894,-7.21408384848413,-5.88105012971263,-6.6952837452373,-6.04025471127741,-5.52744298953979,-5.99645208861902,-7.38874006073711,-6.77930188058456,-6.46125982131598,-6.98759283740888,-6.0462408990367,-6.25766758788264,-5.49958229101556,-5.15989089567008,-6.31471956779135,-5.10029423531735
"OTU_47",-5.35354181271207,-5.22357309732571,-5.33240368376221,-8.09050444685645,-8.08281407314343,-6.41079146815362,-5.80305553377335,-5.38178079032198,-7.23386791733823,-5.29800481770974,-6.70185798565948,-6.17222238192575,-6.23193087323859,-6.12395373015406,-6.76104653609181,-6.17866999161656,-6.35078305258036,-6.40450505594277,-5.00572743691034,-5.35301596740364,-6.09089844409617,-6.12603706424091,-6.11378752615837,-5.4170523299298,-5.34451618435937,-4.57513167686886,-5.54630756223481,-5.01385925820119,-5.70887365922066,-5.95718361313111,-5.90021342586032,-8.08712796643984,-5.77868378282932,-6.40264247262283,-5.96368216609553,-5.56896325184725,-6.34439720329705,-5.47604505433176,-7.3939807858799,-6.47891918455073,-6.13875501470307,-7.22329567956231,-4.88611730067498,-5.92240299194368,-8.06180227453835,-6.87605819223888,-8.08250522463117,-7.7914195080292,-6.8653695624857,-6.61069604471776,-7.57116464127813,-8.07941148183153,-7.22423303316946,-7.39336565360706,-6.3491389913798,-5.21269539821456,-7.78051200883256,-6.22653666928747,-6.66355831847009,-5.45628219183725
"OTU_90",-5.55012716760708,-6.08687802736176,-5.47279574588097,-7.57947451212846,-5.77744590357077,-6.78599844916283,-5.76904989674758,-5.27362730497482,-5.99996994015169,-6.22778407069661,-7.80128902373368,-5.47698642776042,-6.61204103483309,-6.68450755557554,-5.39436723043533,-6.08315247198151,-5.92497540680051,-5.84364793134231,-6.12457918623616,-6.52387691996365,-7.10393864871356,-6.33776230439769,-5.41842573884042,-5.2024204762012,-6.87430190272292,-7.09007683577609,-5.85271548445407,-5.95790776357914,-7.23128700432761,-7.79193595693806,-7.2143992893153,-7.10578612948127,-6.40873470066591,-5.53536382303124,-6.78610112383821,-6.78466271816536,-6.34439720329705,-4.98791765304199,-5.65650587035927,-5.81823942307074,-6.41120231450286,-6.46032168605147,-7.57414772223326,-6.18538523974529,-5.37190572320553,-6.23327488998265,-7.23479541779118,-6.40388458022482,-6.22257626807137,-5.91620206260743,-6.13443046101113,-6.46873338734513,-5.15780059390563,-5.74857078647858,-6.09079555814515,-5.45681572436871,-5.27027476123756,-5.80263912735467,-5.08311632773941,-5.71213459516439
"OTU_103",-7.77821147451249,-7.38781236907649,-9.16576132857822,-5.60222131665184,-5.46393514817663,-5.74785080701832,-7.5634082551145,-8.47720418319987,-6.78147029487838,-6.2819551718818,-5.92723367095053,-6.17222238192575,-5.99779861116956,-6.46105142285738,-5.89926490916381,-6.08315247198151,-6.47615151326428,-6.34377704823841,-7.78457726694593,-7.08412163873742,-6.34924182443043,-6.07941298491895,-6.59420297774521,-6.59283376377597,-8.48456668858914,-8.47699600166482,-6.78876697182324,-7.23273313617761,-6.04004765050434,-7.79193595693806,-6.16320953533619,-5.65619746634757,-6.13628613164672,-7.38450692241438,-6.5446310113635,-7.7969830913066,-7.23273313617761,-7.22246173809837,-6.04850218070743,-5.62957193313986,-5.33045495200217,-5.73271471046121,-10.5850361948481,-7.39079852173568,-5.54591619180882,-6.61338421837956,-5.56669263470904,-5.56338068798469,-6.76995504755686,-5.99645208861902,-6.69497451470347,-5.67841286527844,-6.77183141629251,-7.23911241493658,-6.00357837749149,-6.37566345742298,-3.96097277377955,-4.33971243193441,-4.41027432776586,-5.10029423531735
"OTU_119",-5.66495764272757,-5.5929543640085,-4.96928706686376,-5.03983444878852,-4.53635066979324,-4.34380542185368,-6.33838619960354,-6.33557560076173,-5.62153893422755,-5.91339905013113,-5.9665569114018,-6.97187704662337,-6.34336339776716,-6.53014849900237,-6.02218350346373,-6.46687022564271,-8.08682044760189,-7.09847893904024,-6.9731267864236,-6.45477918820292,-6.40996926872395,-6.60644226437607,-7.36812935925203,-8.46579462833024,-6.61162738436184,-6.60404805098026,-5.78351744267505,-6.69322039982353,-6.53741597284935,-5.77434448477133,-5.44315653582323,-5.24898293664582,-6.00244569961722,-6.40264247262283,-8.49177281406933,-6.40945505058129,-6.18156824434399,-9.1689974084418,-6.88274511597797,-6.70236978258963,-6.23904393863986,-5.52838426451386,-6.98595012656719,-6.13649210487093,-5.75637492477537,-6.69353017317517,-6.54092692234603,-5.48510808839645,-5.40330571993882,-6.13029437818371,-6.69497451470347,-6.23193087323859,-5.99031805680574,-6.69960296215366,-6.61781424674441,-6.20349393268113,-6.16940150558411,-6.22653666928747,-6.20328103082807,-6.75035690686439
"OTU_99",-6.96675767066181,-6.69404624894655,-6.96769993110948,-6.54893517869702,-5.92095954391493,-5.44303594856312,-6.08003720466456,-6.39630445982223,-6.08718786469963,-9.17409123930106,-6.78897174299217,-7.08976428693779,-7.56837926783652,-6.33567983800579,-6.38582657687148,-6.17866999161656,-6.23935205757621,-6.18094789692956,-7.78457726694593,-7.37201326693179,-6.61791703751389,-6.60644226437607,-6.96234867758631,-6.06579165109473,-6.97976581495841,-7.78364059622125,-6.41356141093518,-6.34439720329705,-5.95645893790917,-6.04077217571328,-5.90021342586032,-6.23966008160451,-6.6166828503779,-6.40264247262283,-6.61884167928111,-6.88007570987539,-7.38698703115695,-8.07017665614984,-7.2397276102805,-6.78948348754047,-6.2932138767712,-5.66998541072943,-7.23747004133809,-7.57322289043534,-5.72347967788397,-6.87605819223888,-6.47183096338926,-5.95666604156529,-6.07565946158804,-8.07806788181544,-6.78208897916291,-6.0404617291852,-6.27862565054564,-6.23935205757621,-6.18631149926708,-5.96934674185436,-4.26289165171386,-4.18104937881693,-4.10957880679395,-4.39219218128167
"OTU_122",-6.59861382295572,-6.18239477605754,-5.94437293957413,-6.09613164058603,-6.08842625495078,-8.0861025356691,-5.95189177198816,-5.58328743149634,-5.84540603717806,-5.70513572526609,-6.98984716770061,-6.22362000055314,-6.9801792943937,-6.53014849900237,-5.7228468999679,-6.40222809366735,-5.81546777421947,-5.53723065618075,-5.8009717655678,-5.72716292330026,-6.54370627459069,-5.70367830256381,-5.66053751345148,-6.85551416713645,-6.28568768010314,-7.22371238964231,-6.41356141093518,-6.08605132482423,-4.54235566809862,-5.07808623668086,-4.43978546882607,-4.68825062598482,-5.22636682877184,-6.87326734852346,-6.13844673745663,-7.10342485329559,-6.6130744130381,-7.55914252529385,-7.57640482794168,-7.57855459587817,-6.78640908462697,-5.50230423574471,-6.54360347325418,-5.84808894044868,-5.7903818894064,-6.40543504825986,-6.78239817782552,-6.13143350739093,-7.08872175139716,-7.79028238070348,-8.48776438072542,-7.09806567320111,-6.86724573564393,-7.23911241493658,-6.88048685182794,-8.05102220819068,-9.16711966952162,-8.07402621612406,-8.05080966833866,-8.45606219141201
