"ASVID","SE1A","SE2A","SE3A","SE4A","SE5A","SE6A","SE7A","SE8A","SE9A","SE10A","SE11A","SE12A","SE13A","SE14A","SE15A","SE16A","SE17A","SE18A","SE19A","SE20A","SE21A","SE22A","SE23A","SE24A","SE25A","SE26A","SE27A","SE28A","SE29A","SE30A","SE31A","SE32A","SE33A","SE34A","SE35A","SE36A","SE37A","SE38A","SE39A","SE40A","SE41A","SE42A","SE43A","SE44A","SE45A","SE46A","SE47A","SE48A","SE49A","SE50A","SE51A","SE52A"
"0382b21d7201fdd349f76ebec688684d",-7.32080879758447,-7.26909953619119,-7.29091656200035,-2.78777048242106,-0.740763684895131,-0.923601654583152,-1.95177093616095,-1.18471443642141,-0.680546902027928,-2.45111097516102,-1.11457371013441,-1.29327401878904,-7.26206609249082,-7.36965815234523,-2.01957913032187,-7.23691958077125,-7.44273269297374,-7.31553468652216,-7.28894547362421,-7.19716730163945,-7.33092629345863,-0.646163585664935,-1.44982775613436,-7.24117981030604,-7.18302574142726,-2.39308991480578,-7.81344546942231,-7.16392281615955,-1.31878985773108,-1.7063730592809,-6.89764071347098,-7.262641256294,-7.33087991473563,-7.21141149309534,-7.05150062497315,-6.90248414030428,-6.96854944565278,-6.93687736084466,-7.43199090510254,-6.52892044052515,-2.01762225369517,-7.28282902070717,-7.219083265078,-7.24711463571679,-0.7178822410534,-7.02380105555125,-7.12311043029338,-7.52067367488586,-1.10901632597391,-1.78225190751312,-7.11078716288699,-6.94401407232758
"039238310976a1f381e8e7c0455e964e",-5.37489864852915,-5.32318938713587,-5.34500641294504,-5.4587951670462,-5.36451333575098,-5.21474467895912,-5.7215843148038,-5.2490877243005,-5.155114305882,-5.13132487743526,-5.18374311125267,-5.35528871981743,-5.31615594343551,-5.42374800328992,-5.38785556213747,-1.22898842579917,-0.187425658343207,0.192251363179879,0.0364326533103827,-0.0146959724309377,-0.408687732193149,0.0469835948950097,-0.939002132368371,0.0841060175156785,0.476443678231479,0.497281843090382,-0.184884718688466,1.36112127966541,1.19351576624504,0.308529961261368,0.93420503749705,-5.31673110723869,-5.38496976568032,0.579992791970974,0.508433922251765,0.199122204353259,0.481498393367801,0.937243964030887,-0.329610938457169,0.673478468636734,1.24047428432631,0.327383038879526,-0.0403909891047154,-5.30120448666148,-5.33264233712778,-5.07789090649594,-5.17720028123806,-5.57476352583055,-5.16848464870788,-5.55220883316297,-5.16487701383168,-4.99810392327227
"041323e511ac47609f702b91685cca22",-0.909605655423226,0.905619177751844,-6.22215723648193,-6.33594599058309,0.309058439603546,0.357332190878913,-6.59873513834068,-0.961570885107203,0.472132607910457,-1.06481661404113,-0.303643493918079,0.210803377987235,-6.19330676697239,-6.3008988268268,-6.26500638567435,-6.16816025525282,-6.37397336745531,-6.24677536100373,-6.22018614810578,-6.12840797612102,-6.2621669679402,-6.14367896154338,-6.12024177491551,-6.17242048478761,-6.11426641590883,-5.94229726826096,-6.74468614390388,-6.09516349064112,-5.96151848851738,-5.94522841413203,-5.82888138795256,-6.19388193077558,-6.2621205892172,-6.14265216757692,-5.98274129945473,-5.83372481478585,-5.89979012013435,-5.86811803532623,-6.36323157958411,-5.46016111500672,-5.57542069475651,-6.21406969518875,-6.15032393955957,1.54353457100778,-6.20979316066467,-5.95504173003282,-6.05435110477495,-6.45191434936743,-6.04563547224476,-6.42935965669986,-6.04202783736856,-5.87525474680916
"042dbcdca92e352fc64508e3447f93b3",-0.621923582971445,-0.45250430640135,0.16051288048588,-0.841860333365751,-6.80254337127006,0.106017762598007,-0.217169880772842,-0.62509864848599,-1.08601201013609,-0.253886397824805,-0.709108602026244,-6.79331875533651,-1.03266213023536,-6.861778038809,-1.6141140222137,-6.72903946723502,-6.93485257943751,-6.80765457298593,-0.725707398736514,-6.68928718810322,-6.82304617992239,-6.70455817352558,-6.6811209868977,-6.73329969676981,-6.67514562789102,-6.50317648024316,-7.30556535588608,-6.65604270262332,-6.52239770049957,-6.50610762611422,-6.38976059993475,-6.75476114275777,-6.8229998011994,-6.70353137955911,-6.54362051143692,-6.39460402676805,-6.46066933211654,-6.42899724730843,-6.9241107915663,-6.02104032698892,-6.13629990673871,-6.77494890717094,-6.71120315154177,-6.73923452218056,-6.77067237264686,-6.51592094201502,-6.61523031675714,-7.01279356134963,-6.60651468422696,-6.99023886868205,-6.60290704935075,-6.43613395879135
"04b4ed8ceabf387ba2caa3e54509965d",2.28224149705706,0.122859838502212,0.50535336677761,1.20121356414321,0.404368619407871,-0.923601654583152,0.733806409089203,0.319362960354861,0.746569453612217,0.382102368895191,0.794968794750031,0.652636130266274,0.995486117056922,0.544982140496229,0.783781250584668,1.41006890381609,0.911186630324903,1.19369990339434,1.71040908688205,1.46340593794208,0.507602999681005,0.498968718638067,0.0906172848127866,0.0151131460287268,0.609975070856002,0.697952538552534,0.789674921309665,2.0838272624669,1.53384157218224,1.57077167371128,1.35291537235523,0.349619761677574,0.054583425383349,0.769234791609503,0.272045144187535,0.279164912026796,0.538656807207749,0.770189879367721,1.3443654951145,1.60503667264168,2.00772943703998,1.28289448390696,0.795857035095903,-3.86172786008128,-3.89316571054758,0.545526268280589,-0.199344126973934,1.18858810705478,1.45593303148763,1.50116243849265,1.90532144053123,2.38768721940205
"04bb27a4cb94cd3559e003c0a8b6e19f",-1.31507076353139,-6.24158316920681,-6.26340019501598,-1.17833256998696,-6.28290711782192,-6.13313846103006,-6.63997809687473,-6.16748150637143,-6.07350808795294,-1.75796379460108,-1.40225578258619,-1.58095609124082,-0.0771506852079265,-0.959095256280045,-0.633284769201976,-0.0503334294575231,-6.41521632598936,-1.08868248228219,-0.592176006111992,-0.633735180837161,-2.01812564462725,-2.59207373472025,-6.16148473344956,-6.21366344332166,-6.15550937444288,-5.98354022679501,-6.78592910243793,-0.0659950759747319,0.290648054703021,-0.453610090785529,-0.89837642625126,-6.23512488930962,-6.30336354775125,-0.400836461040752,-0.826567144480575,-5.8749677733199,-0.405804801633102,-1.62770539343065,-0.511932495251123,-0.282032976390702,0.179602323641052,-0.270453961876095,-0.995902434132152,-1.00591059991779,-6.25103611919871,-5.99628468856687,-6.095594063309,-6.49315730790148,-6.08687843077881,-6.4706026152339,-1.10283335302132,-5.91649770534321
"04e9594ff7c516d50fec6b8e83797ddf",-0.621923582971445,-0.251833610939199,-0.880940994342281,-0.590545905084845,-0.384088740956399,0.602454648911898,-0.00586078710563509,0.201579924698478,0.705747459091962,0.382102368895191,0.271720650985483,0.0284818211932807,0.493394173259686,-0.448269632514054,-0.00467610977960176,-0.535841245239224,-0.52389789496442,-0.500895817380066,-5.18768488454973,-0.633735180837161,0.379769628171121,-0.512632193040413,0.0906172848127866,0.511550032342618,-0.00312940203040712,-0.313648373125947,-0.347403648186241,0.157148475339478,-0.337960604719353,0.165429117620695,-0.338760638315837,-0.248217239078046,-0.772095147801119,-0.806301569148916,-0.238780479578456,-0.494024976206686,-0.154490373352196,-0.934558212870704,-0.416622315446798,-0.0997114195967477,0.621435075920091,-5.1815684316327,-5.11782267600353,-0.823589043123838,-5.17729189710862,-0.001017438087481,-0.710169750739924,-5.41941308581139,-0.0974154142954262,-0.482968923382863,-0.0912324413428349,0.085102126408005
"05126f5c111750a5f4c2c938b78b2185",-5.58189180973079,-5.53018254833751,-5.55199957414668,-5.66578832824784,-5.57150649695262,-5.42173784016076,-5.92857747600544,-0.491567255861468,0.235743829846227,0.43926078273514,0.757228466767184,0.903950558547181,0.941418895786647,0.886731434218285,0.54537022713967,0.680554079085269,-5.70381570512007,0.13509294933993,-5.55002848577053,-5.45825031378578,-5.59200930560495,-5.47352129920814,-5.45008411258026,-5.50226282245236,-5.44410875357358,-5.27213960592572,-6.07452848156863,-5.42500582830588,-5.29136082618213,-5.27507075179678,-5.15872372561731,-5.52372426844033,-5.59196292688196,-5.47249450524167,-5.31258363711948,-5.16356715245061,-5.2296324577991,-5.19796037299099,-5.69307391724886,-4.79000345267148,-4.90526303242127,-5.5439120328535,-5.48016627722433,-5.50819764786312,-0.0988430326471765,0.692129742472464,0.331284124088237,-0.197706254065109,0.277278035145984,0.114868077372758,0.344085629915011,0.682939127163625
"05132b1dde6536848b2b69d54c367c2a",0.594471741353048,1.24209141437306,1.42164409865176,0.738590042195097,1.28361807960168,1.77102552618692,1.16912448034705,1.67748644450806,2.38750603310569,2.08148851799223,1.65801501210537,1.32776480532354,0.941418895786647,0.860063187136124,0.654569519104662,0.380449486634931,-0.261533630496929,0.0744683275234954,-4.25145047170824,-4.15967229972349,-0.765362676131882,-4.17494328514585,0.224148677437309,-4.20368480839007,-4.14553073951129,-3.97356159186343,-0.236178013076016,-4.12642781424359,-3.99278281211984,-3.97649273773449,-3.86014571155502,-4.22514625437804,-4.29338491281967,-4.17391649117938,1.02973084588505,1.11541293622741,0.420873771551366,0.318204755624663,0.517686921930035,0.673478468636734,-1.32447507313522,-0.365764141680419,0.285031411329912,0.380383761202098,0.8915556713807,0.85918382713563,1.46836269358414,0.426448055007885,1.03104983752236,0.553123008303913,1.0943912243149,0.822701069538784
"05810500448cc3ad7c9d8b11a497f1ca",2.1349167823002,2.59201813132207,3.05088463838204,2.29982585281132,2.95523323698767,3.47084750008929,2.8357208066211,3.07443810010193,3.39699054187779,3.24262116364168,2.91966692801799,2.59343117865482,2.80031766785233,2.51700343355523,2.58559105566622,2.43457322033048,2.17746331798699,2.1694140557393,1.75919925105149,2.03547518694879,2.23748706519097,2.06188661543727,1.95136962552779,2.19633738201851,1.60630851040369,1.64996135302877,-3.16411768177152,-2.51459502850876,-2.38095002638502,1.18399869861527,1.35291537235523,1.22508849903147,1.17381500125419,1.54507368801456,0.997982147570471,1.49840518848352,1.43247468322985,1.44034754170297,2.01379614905713,1.71944702381942,1.7435778619984,1.22347106343616,1.4200113441689,1.83899878390161,2.05470648118638,2.37177191357981,2.59793720785622,2.08467613161142,2.96427482705036,2.42740350121997,2.74731424868874,2.60718777943776
