"ASVID","SE1A","SE2A","SE3A","SE4A","SE5A","SE6A","SE7A","SE8A","SE9A","SE10A","SE11A","SE12A","SE13A","SE14A","SE15A","SE16A","SE17A","SE18A","SE19A","SE20A","SE21A","SE22A","SE23A","SE24A","SE25A","SE26A","SE27A","SE28A","SE29A","SE30A","SE31A","SE32A","SE33A","SE34A","SE35A","SE36A","SE37A","SE38A","SE39A","SE40A","SE41A","SE42A","SE43A","SE44A","SE45A","SE46A","SE47A","SE48A","SE49A","SE50A","SE51A","SE52A"
"0fb538dc7ae93db1aad8af6b841e0274",-4.30550889149311,-3.78694319233544,-3.75827874706553,-4.42339133904336,-3.99941696228599,-4.48059157161751,-4.20222936172046,-4.24893879938642,-4.23829061111983,-4.11403885302503,-4.11598373732558,-3.88446047770234,-4.44358858347301,-4.28002746671876,-4.57634195015125,-4.54461339132871,-4.28320334668062,-4.24416878495659,-4.71332019581664,-4.42369442525394,-4.09450252762801,-4.20822134291142,-4.0968754698322,-4.39458943663942,-4.50154845228376,-4.60564952314247,-4.37417212762961,-4.81889451538581,-4.45112307895141,-4.33079945817455,-4.71289481140977,-3.92677284467716,-3.81361264039642,-4.27862959893216,-4.19330068489443,-4.53294407122083,-4.35472923629604,-4.1453707269166,-4.13082544039988,-3.97277778147753,-4.29445901016395,-4.2656040593102,-4.51092570318718,-4.40195257413496,-3.77849161280362,-4.35565341762065,-3.98705819137106,-4.0555155851957,-3.93299307782023,-4.07187170637004,-3.96288509574947,-4.40458059023808
"09e001b592afa7c54186b4bd0f7fd237",-3.89113694624326,-3.94058554357732,-3.8398174315653,-3.92365811107126,-4.04726416551342,-3.73898627416812,-4.00486201428793,-3.62102447764421,-4.39662543409503,-4.35311622357996,-4.13934386613546,-3.9671867342838,-3.80365496870636,-3.7162030888034,-3.66173468490113,-3.79811720194762,-3.94119646605959,-3.9714803619747,-3.85157504645114,-4.15173443075583,-4.25023012143726,-4.21357667483521,-4.76923905008007,-5.0168614851145,-5.07504082766797,-5.29010808675306,-5.06638530920075,-5.07763291039151,-4.98768155340685,-4.9667951226244,-4.70566172453441,-4.49658086939379,-4.86666450694704,-4.78081576115402,-4.88501186823717,-4.64949682343364,-4.75114354043637,-4.75581024651043,-3.78790461269976,-4.41510822307856,-5.16933258443311,-4.53370883251683,-4.58021624893288,-4.88035018982286,-4.69376697221873,-4.91281647578246,-4.69381790459964,-4.3183210998402,-4.38227494821238,-4.36380608856035,-4.23007728736077,-4.00545053641785
"750ba0e2bb9fe55d1cbb3b4eaadc1981",-3.82496884677473,-3.44625314518411,-3.00208787280355,-3.50676136499112,-3.19162412665615,-2.82478836806183,-3.0751537579625,-3.37055729328702,-3.23066488356081,-3.46610240454471,-3.71797138114274,-4.04669587829583,-4.25037542378434,-4.11567893137425,-4.21778623806136,-4.47643060689467,-4.55212096489828,-4.92256764096828,-5.26439118402715,-4.91380312331772,-4.80073696953207,-4.83713743879444,-5.05904058382622,-4.8784136593538,-5.35718402317053,-5.62531085921471,-5.29078910012725,-9.17673731748438,-5.5240150303873,-9.15706001064202,-5.86929691313377,-5.56609278843626,-9.14856985593338,-9.16267488062521,-6.00655284675918,-5.78375680392361,-5.5395717836316,-5.74200108330634,-4.81733056556026,-5.73420916128691,-6.40731037127071,-5.44035415221627,-5.20955198779322,-4.80202733193422,-4.34211641833118,-4.25208064354344,-3.91880159820131,-4.12949009873755,-3.87395825040378,-3.96037837838932,-4.24782274706773,-4.38265143944272
"0f3ad38ce57a0d1f9c23e77c341e0ddd",-3.62494290229411,-3.33761907501107,-3.10541676069187,-3.33053996031433,-3.00308382533254,-2.86725876545978,-2.92131948840068,-3.18133790554914,-3.84941680785274,-4.19580526792766,-4.53842232951384,-5.19858472364103,-5.17217862347285,-5.10320198795483,-5.17879987304345,-5.673895840906,-5.47836360950486,-5.29855171408651,-5.64330975102487,-5.4380793089232,-5.4512725268317,-5.53424164046209,-5.58772871217549,-5.62248898508101,-5.560283673857,-6.13129442195829,-6.10004985752142,-6.41924295418014,-6.17104798366981,-5.70201620984612,-5.7613451907308,-5.24620350318665,-5.0804689112212,-5.36766202800149,-5.50499828035558,-5.38422116522506,-5.14376932095976,-5.29390765805934,-5.6596370624617,-5.15479493774092,-6.10824349460714,-4.79206460462718,-4.56726325912107,-4.88035018982286,-4.3949634257046,-3.8730857166733,-4.07441456832457,-3.84976622799734,-3.47055152482934,-3.53824821480956,-3.61552582249555,-3.51122782726729
"25ebdb9f73ec947cd465320dbb8b2c0d",-3.88687612300619,-3.84095156324895,-3.82071960257614,-4.35354142259479,-3.97884017846546,-4.08625638537235,-4.00026485630541,-3.98374261849397,-4.00514898341763,-3.92469467322926,-4.04891311295168,-4.54082999228977,-4.39351214706523,-4.43207355406717,-4.60191703698435,-4.71472373345091,-4.53038549828011,-4.58473197213418,-4.84678362339722,-5.14894690989377,-4.82012496079695,-5.29059532045413,-5.35850972208171,-5.18975729331614,-5.83746537095498,-5.7247418400802,-6.18361087083842,-6.38143993616812,-6.02553950717098,-5.4585375019961,-5.54152066414165,-4.30890436984492,-4.64687570616849,-4.61525078454157,-4.72832596794686,-4.45800891214464,-4.71218841778406,-4.42839255523181,-4.64805833721867,-4.90029787516868,-5.93088215412963,-4.48282923277675,-4.31728908875707,-4.63711479765008,-4.33640910092526,-3.98767792392961,-3.85863833318694,-3.9495700780234,-3.55484373265633,-3.62052413444966,-3.909911072225,-3.77271586157724
"2301a277082d0736e6b3a0469dab2e9c",-4.33788474144396,-3.3700809944657,-3.30909526373341,-4.20891112678765,-3.89097740412488,-4.53157932149047,-4.27740549058393,-4.10237673391936,-4.64855493159062,-5.19608814398776,-4.14526741763524,-3.54419470027556,-4.63668585276697,-4.1639378540213,-4.39901438935518,-4.96539177431812,-4.7902402557354,-4.79070982962191,-6.22022194090973,-5.24610832118074,-4.82012496079695,-4.63200683994165,-5.44405177634414,-9.32512516086104,-5.54312289890481,-5.29010808675306,-4.95745087392559,-5.72446455423596,-5.62794807135253,-5.48992110709934,-5.9648638653108,-5.12341648418017,-4.97767069871988,-5.6022482874775,-5.00809874644426,-4.52006722846413,-4.45066856739605,-4.77972835216421,-4.33276761060682,-4.17830586421777,-5.35006131695067,-5.26517414795478,-5.69867139610301,-6.07955173409535,-3.97125334541999,-3.98767792392961,-3.62864061915267,-3.97816085671128,-4.5183240845959,-4.1200627754704,-4.05271317874629,-4.22228361920399
"2e2858610adc6f89731e6dc06ce65791",-5.16259870965451,-4.39222445965033,-4.33403752993875,-5.0802976522337,-4.41614931574481,-4.05290633844507,-4.21344360399044,-3.84693761232869,-3.81492699962021,-3.69848391852271,-3.81706022290152,-3.88446047770234,-3.83165617115719,-3.83713041181401,-3.79896715111644,-3.81343197782557,-3.80488622178196,-3.83150399386373,-4.32309036908498,-4.06121586783815,-4.07068729310828,-4.3824171833998,-4.43927042738261,-4.32241423187237,-4.71783233791042,-4.92855172120624,-5.53303009968502,-5.50050439431455,-5.29003642071676,-5.18896195379954,-5.12861154779981,-4.76650696540882,-4.80710684579998,-5.51784147233904,-5.60893885266352,-5.28436919008405,-5.59288477151016,-5.78469436969432,-3.99189548584789,-5.49566962502063,-5.1566817950255,-5.94762264638049,-5.64131587967053,-5.28834355057061,-5.26334676379625,-5.0680168549269,-5.15162737094927,-5.20611195101226,-4.97426764992538,-5.28460844256348,-4.96001011398109,-4.88653824932425
"05810500448cc3ad7c9d8b11a497f1ca",-4.51714349458685,-4.2130789349924,-3.73361215917473,-4.30089551844289,-3.66459806210785,-3.28005427691112,-3.55818446949765,-3.60055142123956,-3.3912580397596,-3.62219984840561,-3.95087204045041,-4.03641730427177,-3.92489630947658,-4.10525422262803,-4.10545193084261,-4.46912793567778,-4.40251836272089,-4.60831484266756,-5.1685636162812,-4.80448056836852,-4.50311389802382,-4.64829197298158,-4.76923905008007,-4.75659939593846,-5.40055536516088,-5.57004697957154,-9.2276637003191,-9.39813597929719,-9.37924385163077,-6.02384016035681,-6.09871613071202,-5.83113200820514,-5.72418516197639,-5.75399695604169,-6.18388280964808,-5.95331168465178,-5.88759343664052,-5.95024183128403,-4.56154576086213,-5.92197260152444,-5.75710779399102,-5.6926321043157,-5.4707595535127,-4.9876004826239,-4.86958363150052,-4.7034791118091,-4.23498689202457,-4.47341583222658,-3.99558197420362,-4.12997664181402,-4.17304126144812,-4.41946513384625
"753f182af6052c1eb53d471c499af5e6",-5.1334427233578,-5.07821195855691,-4.92270441357371,-5.27751924391075,-4.72249015148107,-4.84539062314972,-4.76823704226964,-4.77174338581391,-4.31785085952741,-4.09732923408912,-4.04891311295168,-4.01616109935604,-3.82357896343702,-3.62400117250423,-3.77545670910847,-3.86481492244137,-3.71970919996958,-3.99748864815598,-4.90549697597295,-4.80448056836852,-4.80073696953207,-4.6565331500798,-4.79242143233623,-4.8784136593538,-5.28879852153883,-4.99734876458532,-5.36525684922315,-5.78407632818401,-4.97804650926483,-5.02545822298789,-4.93061242749573,-4.60167092000705,-4.32288805915872,-4.58901474576581,-4.49078705273063,-4.09212910853277,-4.19535471968811,-4.20340861853877,-4.01379447947879,-4.77920276696309,-4.72342284938282,-4.45830824788989,-4.88135159600872,-4.89057926899221,-5.03607668994887,-4.66806403643045,-4.8551344969214,-5.19243118722775,-5.38203463343337,-5.61025085412122,-5.54376354646051,-5.64429782782131
"8375b47f50ee3b002fe82bfe00409092",-5.45171145771325,-4.62629011958377,-4.37849476392911,-4.93900288767819,-4.51411365842853,-4.385658092643,-4.28947462367036,-3.92684474543656,-3.89419689886363,-3.62219984840561,-3.8703636068115,-3.64117232100203,-3.74233404757472,-3.54526792870201,-3.59766120938375,-3.63967917401133,-3.40998450865567,-3.69159142833732,-4.03671245694586,-3.88926601830553,-4.00236217251045,-4.16123584109151,-4.48160121326466,-4.57667272508642,-4.9446419249415,-4.85524603077692,-5.06638530920075,-5.76381084031589,-5.94738203453779,-5.62624672295104,-5.7410782593999,-5.35644954123364,-5.33780513805516,-6.03567538759244,-5.92839161813202,-5.61958018450572,-5.93773914775182,-5.72131495341784,-3.80225546288471,-6.11660142921297,-5.36540072376479,-5.89619186660055,-5.96772340480309,-6.30315302115146,-5.86479599809439,-5.43767665137799,-5.47337993612576,-5.64837471775956,-5.2169100919127,-5.25414711116173,-5.65665758980583,-5.61951677053093
"e38bafa6321bd4ed4b15f934c3eb652c",-5.11917385301222,-3.54309943941321,-3.52000301685545,-3.87579115450609,-3.58125649405214,-3.99960394807561,-4.73955401892043,-4.39781854959624,-4.95781136419625,-5.21243798646203,-4.92596869186428,-5.00984550861358,-6.49063922813311,-5.52453950747184,-5.14877614486603,-5.74824910147925,-5.06472787966122,-4.80026693427077,-5.18170962680286,-4.58496747867057,-3.92590214662095,-4.05926677045785,-4.53482504925113,-5.60337125633426,-4.66644540963415,-3.94525052046835,-4.81326777909703,-5.68659863755593,-5.13318063450818,-5.09848861046225,-5.84675985388533,-4.86911287441847,-4.45441450732992,-5.24929569410115,-5.55562910065536,-5.13326444946006,-5.1321406398405,-5.76312133072229,-5.0942160393245,-3.76514902681699,-5.78016913323777,-5.20029100124948,-5.45518961427263,-4.73812026933423,-4.53003604647906,-3.97874255251208,-3.76548554776243,-4.17355327310747,-4.20419498315278,-4.05320686130617,-4.00446712915275,-4.48926039471339
"7bfeefb85f71023e48e2ec9eff780d4f",-4.59867857275158,-4.14189387749178,-3.84755545769079,-3.91921447600915,-3.66837547391623,-3.37043435555483,-3.69270545894747,-4.32746059401017,-3.77335608083201,-4.20803393283509,-4.43100135176439,-4.68406938295955,-4.85296393117753,-4.70861219582329,-4.4954411679442,-4.64323967789754,-4.317564738953,-4.30737870570359,-4.96781662669968,-4.4633761803702,-3.78085814832726,-3.78458412680278,-3.97899995742525,-4.15916457526864,-4.87200604331703,-5.5176570822745,-6.10004985752142,-6.633130445687,-6.54639404685233,-6.37738084186033,-6.51933965112268,-5.85473075335466,-6.2160736905838,-6.38920760912224,-6.12122938546761,-6.15738896167603,-5.88759343664052,-6.3187678935035,-4.80768333892673,-6.01458235622329,-6.17507837201199,-5.73444237122137,-5.64131587967053,-5.05785604991661,-4.84119340016596,-4.60890304758142,-4.32269541550933,-4.3960384386941,-4.01418023937084,-4.14502821808152,-4.0777060779702,-4.19180412490657
"554345c10941538d3c323777253ee02d",-5.27182190028498,-4.35250869698199,-3.85927115799051,-4.53800421612823,-3.97884017846546,-4.17466695106093,-4.51990710894933,-4.45011000177799,-4.14095548281592,-4.37458832462431,-4.11598373732558,-4.01115830220348,-4.4733430971421,-4.28002746671876,-4.37108261299456,-5.34981322662467,-4.40251836272089,-4.56930746482719,-5.32352721415936,-5.00142635501095,-4.48887206129154,-4.82730351846517,-3.60416278391718,-5.96385721788213,-5.7713085498831,-5.07115760888922,-3.47659095209793,-5.86948521932019,-6.05300378321696,-5.28833261951822,-5.82471673964784,-4.96332442738347,-5.01754737744925,-6.03567538759244,-5.47260408480383,-5.51192406083903,-5.47260946149191,-5.37769095408955,-4.67298458557195,-4.91107235652463,-5.66980908131951,-4.97576775876718,-5.12812198955192,-6.26225475188954,-4.46348920598531,-4.07664069253107,-4.05540158827349,-4.50056524271226,-4.38227494821238,-4.34522118424212,-3.87187828827885,-4.07279831043269
"afaab28f537a72577d22fb00949df1f6",-9.39480425931604,-9.40770625484272,-6.10638635048333,-9.3895259120694,-6.40366617310158,-5.82719776748031,-5.16690617369027,-3.44378053629352,-3.10383901487984,-2.66719020616395,-3.70621875019025,-3.39258128097136,-4.99374342642604,-5.15988786940666,-6.07594185184938,-9.40772571839272,-9.44331071772692,-9.43023416295034,-9.45668078353608,-9.4412693041843,-9.43039274988205,-9.43383217195019,-4.85280157132384,-9.48452835325753,-9.50692090377326,-9.49508964799723,-4.32440477744129,-9.5325316430518,-9.51363971414287,-9.51285495141702,-9.52206414287683,-9.49310951904978,-9.50436506591282,-9.51846964461627,-9.50496275887657,-9.49251064345571,-9.49743342776034,-6.52389598428668,-9.43366498556605,-6.11660142921297,-9.46935654245312,-5.34896915086417,-3.39009176524965,-3.17884716636734,-2.9416168118534,-2.97777397093505,-3.59476325150056,-5.07697941307617,-5.27975912597177,-5.26926298252078,-4.34145662453193,-3.78482074785527
"2a2af3995b876e7cd96f3bbdce65caeb",-5.59993596382959,-3.14240285358298,-9.50862231221714,-9.47811351406558,-2.95326927282543,-3.01557342239335,-9.49913293178545,-3.91309386042964,-2.78463130302404,-3.14228209823809,-3.26884984143114,-3.37063895485305,-9.48081379612761,-9.48899487813791,-9.47670940212629,-7.11159367923834,-9.5318979486533,-9.51882148226618,-9.54526792527619,-9.52985654883336,-9.518980068119,-9.52241946683033,-7.46269347736645,-9.57311531302237,-9.5955077208413,-9.58367654006188,-9.45064910039498,-9.62111830078459,-9.60222648901471,-9.6014417312028,-9.61065086523968,-9.58169642375309,-9.59295189910689,-9.60705638932933,-9.59354958829582,-9.58109755198641,-9.58602030489755,-9.59202008001627,-9.52225228157968,-7.84117840959659,-7.93465672009625,-9.57841194103183,-9.60020258351168,-1.80765975954839,-9.55155790729514,-7.82116185567643,-9.5119367025194,-9.53765487985834,-7.33187856890884,-9.5195707044622,-7.31771029236315,-8.2378319601038
"8b0a5957086b091697d91d18fcfb8aee",-4.84739926166348,-4.95377779256999,-4.73156251970157,-5.18169842579746,-4.77644190659546,-4.54915662738713,-4.56656030985793,-4.50521724522908,-4.0000703298843,-3.92938296629063,-3.97075653280501,-3.87129003828387,-3.77254566674427,-3.50360737316404,-3.54968725821701,-3.87294948144201,-3.85953370017251,-4.12831964060639,-5.09308474180036,-4.88280192258637,-4.80073696953207,-5.23056596014915,-5.15492801975587,-5.12878427585809,-5.37143505261194,-5.45178754277639,-9.48519720769185,-6.38143993616812,-5.62794807135253,-5.6446613516484,-5.68261665448373,-4.75840616188695,-5.17095180003883,-5.47039431842523,-5.12536748840558,-5.03311750662969,-5.16743552199344,-5.24168003806621,-4.07769436819007,-6.04745097814801,-5.32006446890865,-5.92157841964382,-5.99376453169342,-6.34578890449452,-5.67762780086725,-6.13299625907064,-6.1498917837025,-9.57220276465163,-5.71981985235383,-5.7472935333273,-6.06328674560509,-6.24372549699292
"bf14056763ca0303a7a04d38d96955d8",-3.50900446974277,-5.69823868090459,-6.03723428135217,-3.53405690684324,-5.46281802677188,-6.34969091853943,-4.24202537795104,-5.40822634577351,-5.36561649677243,-5.17999847305977,-5.21971430005976,-4.50795419127167,-4.1034566342095,-4.66293805026025,-4.44980553430096,-4.76209174864608,-4.55212096489828,-4.42002110610392,-4.50989378939689,-4.03420199304969,-5.00183701255766,-5.1072655035988,-6.48090692005033,-6.04862296094793,-6.18852904129064,-6.65347404807632,-5.73441944411809,-5.21922382068098,-5.44490706654036,-5.85011042880225,-5.64544689764324,-6.09650683031705,-6.67356408446139,-5.73372955102415,-6.39939328465412,-5.54654712008062,-5.55703125178456,-5.40723869914478,-4.5029346728734,-5.2561529309528,-5.14418726264078,-5.11592684185861,-5.23407509781968,-5.95408331753751,-4.8045332086369,-5.05519712215617,-5.23786996783263,-4.11994854420798,-4.74939420815136,-4.50429133840475,-4.02830939771238,-3.75284689875682
