"ASVID","nahant_02um_d1_1","nahant_02um_d2_4","nahant_02um_d3_7","nahant_02um_d4_10","nahant_02um_d5_13","nahant_02um_d6_16","nahant_02um_d7_19","nahant_02um_d8_22","nahant_02um_d9_25","nahant_02um_d10_28","nahant_02um_d11_31","nahant_02um_d12_34","nahant_02um_d13_37","nahant_02um_d14_40","nahant_02um_d15_43","nahant_02um_d16_46","nahant_02um_d17_49","nahant_02um_d18_52","nahant_02um_d19_55","nahant_02um_d20_58","nahant_02um_d21_61","nahant_02um_d22_64","nahant_02um_d23_67","nahant_02um_d24_70","nahant_02um_d25_73","nahant_02um_d26_76","nahant_02um_d27_79","nahant_02um_d28_82","nahant_02um_d29_85","nahant_02um_d30_88","nahant_02um_d31_91","nahant_02um_d32_94","nahant_02um_d33_97","nahant_02um_d34_100","nahant_02um_d35_103","nahant_02um_d36_106","nahant_02um_d37_109","nahant_02um_d38_112","nahant_02um_d39_115","nahant_02um_d40_118","nahant_02um_d41_121","nahant_02um_d42_124","nahant_02um_d43_127","nahant_02um_d44_130","nahant_02um_d45_133","nahant_02um_d46_136","nahant_02um_d47_139","nahant_02um_d48_142","nahant_02um_d49_145","nahant_02um_d50_148","nahant_02um_d51_151","nahant_02um_d52_154","nahant_02um_d53_157","nahant_02um_d54_160","nahant_02um_d55_163","nahant_02um_d56_166","nahant_02um_d57_169","nahant_02um_d58_172","nahant_02um_d59_175","nahant_02um_d60_178","nahant_02um_d61_181","nahant_02um_d62_184","nahant_02um_d63_187","nahant_02um_d64_190","nahant_02um_d65_193","nahant_02um_d66_196","nahant_02um_d67_199","nahant_02um_d68_202","nahant_02um_d69_205","nahant_02um_d70_208","nahant_02um_d71_211","nahant_02um_d72_214","nahant_02um_d73_217","nahant_02um_d74_220","nahant_02um_d75_223","nahant_02um_d76_226","nahant_02um_d77_229","nahant_02um_d78_232","nahant_02um_d79_235","nahant_02um_d80_238","nahant_02um_d81_241","nahant_02um_d82_244","nahant_02um_d83_247","nahant_02um_d84_250","nahant_02um_d85_253","nahant_02um_d86_256","nahant_02um_d87_259","nahant_02um_d88_262","nahant_02um_d89_265","nahant_02um_d90_268","nahant_02um_d91_271","nahant_02um_d92_274"
"OTU_2885",0.693147180559945,0,-4.35597053997191,0.693147180559945,0,0,-4.35194376073452,1.38629436111989,0.693147180559945,0,0,-4.3608099328901,0,-4.3557786207522,-4.36470383967728,-4.37120444704536,-4.35609995584982,-4.36451099288829,0,0,1.38629436111989,0,-4.35426499275772,0,0,0.693147180559945,0.693147180559945,1.09861228866811,0,-4.34984708331973,0,0,-4.35603850376691,-4.35805285854663,0.693147180559945,0,-4.36793444823247,0,0,0,0.693147180559945,-4.36665231351595,1.09861228866811,0,-4.36054574783279,0,-4.38185317468641,0,-4.38565685748721,-4.36907150195861,-4.37684558721448,-4.35886779948676,0,-4.36101377804151,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0.693147180559945,0,-4.3637877845909,-4.35339688170191,-4.35540628699009,-4.36367294191213,-4.35228860842156,0,0,0,-4.36420969530467,-4.36116914928057,-4.36732979330611,0,-4.3547846082528,0,0.693147180559945,-4.3581679458313,0,0,0,0,-4.36560075477687,-4.36973986784653,0,-4.35976299603489,0.693147180559945,-4.36448596658241,0,-4.3621703057101,-4.35918873583588,-4.35746752725439
"OTU_167",1.38629436111989,-2.5034193483128,0,1.09861228866811,0,0,-2.50409482485542,0.693147180559945,0,1.09861228866811,1.38629436111989,-2.512960997011,0,-2.50792968487311,1.09861228866811,2.19722457733622,-2.50825101997072,1.6094379124341,1.38629436111989,1.79175946922805,0.693147180559945,-2.50452887239746,0,-2.50758834616556,1.09861228866811,0.693147180559945,0,1.09861228866811,0,-2.50199814744063,0,-2.51074717983702,1.09861228866811,1.94591014905531,4.06044301054642,2.83321334405622,2.39789527279837,2.484906649788,2.07944154167984,0.693147180559945,0.693147180559945,0,1.38629436111989,-2.51566088638563,0.693147180559945,1.09861228866811,1.6094379124341,0,1.79175946922805,0,1.6094379124341,1.09861228866811,0.693147180559945,-2.51316484216242,-2.50469895542426,1.6094379124341,0.693147180559945,-2.51361626815859,0,-2.51124472539755,0,2.39789527279837,1.79175946922805,0.693147180559945,1.38629436111989,1.79175946922805,1.09861228866811,-2.50389220943652,0.693147180559945,1.38629436111989,1.79175946922805,1.38629436111989,1.09861228866811,0.693147180559945,1.6094379124341,1.38629436111989,1.6094379124341,3.3322045101752,1.6094379124341,3.40119738166216,3.98898404656427,3.29583686600433,2.484906649788,2.19722457733622,-2.51521551083973,2.07944154167984,2.30258509299405,2.07944154167984,0,2.39789527279837,0,-2.50961859137529
"OTU_801",-5.41563129079718,-5.41214024487716,-5.41684250065717,-5.41570769876569,-5.41110137223836,-5.41926102263338,-5.41281572141979,-5.41657376257948,-5.42370648093907,-5.42075229539647,-5.42547906413988,0,0.693147180559945,-5.41665058143747,1.6094379124341,1.09861228866811,-5.41697191653508,-5.42538295357356,-5.43418323616025,-5.41449959854779,-5.41231861604402,-5.41324976896182,-5.41513695344298,-5.41630924272992,-5.4151162738203,-5.41512466429858,-5.41435110912066,-5.41358347018059,-5.41222054241504,-5.410719044005,-5.41867357219872,-5.41946807640138,-5.41691046445218,-5.41892481923189,-5.41971013056258,0,-5.42880640891773,-5.43851665083877,-5.44280563498076,-5.42796832671886,-5.41813307117691,-5.42752427420121,-5.42181027371093,-5.42438178294999,-5.42141770851805,-5.4272889216552,-5.44272513537167,0,-5.44652881817247,-5.42994346264387,-5.43771754789974,-5.41973976017202,-5.41910917970995,-5.42188573872678,-5.41341985198862,-5.4163102988538,-5.41859639878457,-5.42233716472295,-5.41414433504875,-5.41996562196191,0,0,0,0,-5.41627824767536,-5.4245449025974,-5.41316056910683,-5.41261310600088,-5.42099996924588,-5.43012227512115,-5.42508165598993,-5.42204110996584,0,-5.40946746506002,-5.41565656893806,-5.41834709332919,-5.41480548874399,-5.41903990651656,0,-5.4340216424276,-5.44477058542273,-5.43546055379864,0,-5.43061182853179,-5.42393640740409,-5.42063495672015,-5.42573186994836,0.693147180559945,1.38629436111989,-5.42304226639537,-5.42006069652114,0
"OTU_2077",-4.2806513579582,-4.27716031203818,-4.28186256781818,-4.2807277659267,-4.27612143939937,-4.28428108979439,-4.2778357885808,-4.28159382974049,-4.28872654810008,-4.28577236255748,-4.2904991313009,0,-4.28474511946929,-4.28167064859848,0.693147180559945,0,-4.28199198369609,-4.29040302073457,-4.29920330332127,-4.27951966570881,-4.27733868320504,-4.27826983612284,-4.280157020604,-4.28132930989093,-4.28013634098131,-4.28014473145959,-4.27937117628167,-4.2786035373416,-4.27724060957605,-4.27573911116601,-4.28369363935973,-4.2844881435624,-4.28193053161319,-4.28394488639291,-4.28473019772359,-4.29137686333157,-4.29382647607875,-4.30353671799978,-4.30782570214177,-4.29298839387988,-4.28315313833792,1.38629436111989,0,1.79175946922805,1.6094379124341,1.38629436111989,2.07944154167984,1.94591014905531,1.38629436111989,-4.29496352980488,0,0,0,-4.28690580588779,0.693147180559945,0.693147180559945,-4.28361646594559,-4.28735723188397,-4.27916440220977,-4.28498568912293,-4.28263425767865,-4.30585471267061,-4.28967981243718,-4.27928890954818,0.693147180559945,-4.28956496975841,-4.27818063626784,-4.2776331731619,-4.28602003640689,1.09861228866811,0.693147180559945,0,-4.29322182115239,-4.27448753222104,0,0,-4.27982555590501,-4.28405997367757,0.693147180559945,1.09861228866811,-4.30979065258375,-4.30048062095965,0,-4.29563189569281,0.693147180559945,0,1.79175946922805,0,0.693147180559945,1.38629436111989,0,0
"OTU_11615",0,-5.41214024487716,-5.41684250065717,-5.41570769876569,-5.41110137223836,0,-5.41281572141979,-5.41657376257948,-5.42370648093907,-5.42075229539647,-5.42547906413988,-5.42168189357536,0.693147180559945,1.38629436111989,1.09861228866811,0,-5.41697191653508,-5.42538295357356,0,-5.41449959854779,-5.41231861604402,-5.41324976896182,-5.41513695344298,-5.41630924272992,-5.4151162738203,-5.41512466429858,-5.41435110912066,-5.41358347018059,-5.41222054241504,-5.410719044005,-5.41867357219872,-5.41946807640138,-5.41691046445218,-5.41892481923189,-5.41971013056258,-5.42635679617056,-5.42880640891773,-5.43851665083877,-5.44280563498076,-5.42796832671886,-5.41813307117691,-5.42752427420121,-5.42181027371093,0,1.09861228866811,1.09861228866811,0.693147180559945,-5.42196942473341,-5.44652881817247,-5.42994346264387,0,-5.41973976017202,-5.41910917970995,-5.42188573872678,-5.41341985198862,-5.4163102988538,-5.41859639878457,-5.42233716472295,-5.41414433504875,-5.41996562196191,-5.41761419051763,-5.44083464550959,-5.42465974527617,-5.41426884238717,-5.41627824767536,-5.4245449025974,-5.41316056910683,-5.41261310600088,0,-5.43012227512115,-5.42508165598993,-5.42204110996584,0,-5.40946746506002,-5.41565656893806,-5.41834709332919,-5.41480548874399,-5.41903990651656,-5.41949225790731,-5.4340216424276,-5.44477058542273,-5.43546055379864,-5.42647271546213,-5.43061182853179,-5.42393640740409,-5.42063495672015,0.693147180559945,-5.42535792726767,-5.41891587415521,-5.42304226639537,-5.42006069652114,-5.41833948793965
"OTU_1383",0.693147180559945,0.693147180559945,1.09861228866811,0,0.693147180559945,0.693147180559945,1.09861228866811,1.94591014905531,0.693147180559945,0,2.19722457733622,-3.12653177906883,1.94591014905531,1.94591014905531,1.09861228866811,1.38629436111989,0.693147180559945,1.79175946922805,0,1.38629436111989,1.09861228866811,0,-3.11998683893646,1.6094379124341,1.38629436111989,1.94591014905531,1.6094379124341,1.09861228866811,2.19722457733622,1.79175946922805,2.07944154167984,0.693147180559945,0.693147180559945,0.693147180559945,-3.12456001605605,1.6094379124341,0,-3.14336653633224,1.09861228866811,1.6094379124341,1.09861228866811,-3.13237415969468,1.09861228866811,1.09861228866811,0.693147180559945,0.693147180559945,-3.14757502086514,-3.12681931022689,-3.15137870366595,1.6094379124341,0,-3.12458964566549,-3.12395906520343,0,1.09861228866811,0,1.38629436111989,1.6094379124341,0,1.38629436111989,1.09861228866811,0.693147180559945,-3.12950963076964,-3.11911872788064,-3.12112813316883,-3.12939478809087,-3.1180104546003,0.693147180559945,1.38629436111989,1.38629436111989,1.09861228866811,1.79175946922805,1.79175946922805,0.693147180559945,2.07944154167984,1.6094379124341,1.6094379124341,1.09861228866811,2.07944154167984,1.38629436111989,1.38629436111989,1.6094379124341,0.693147180559945,1.09861228866811,-3.12878629289756,1.38629436111989,-3.13058175544184,1.09861228866811,0,0.693147180559945,0,0
"OTU_1284",0,-3.82517518829512,0,0.693147180559945,0,1.79175946922805,1.09861228866811,1.09861228866811,1.79175946922805,0.693147180559945,0,-3.83471683699332,0,-3.82968552485543,1.09861228866811,0,0,0.693147180559945,0,-3.82753454196575,0.693147180559945,0,0.693147180559945,1.38629436111989,1.38629436111989,1.79175946922805,2.484906649788,1.6094379124341,1.09861228866811,0,0.693147180559945,1.6094379124341,0.693147180559945,-3.83195976264985,0,0,-3.84184135233569,0,0,-3.84100327013682,0,1.09861228866811,1.09861228866811,0.693147180559945,0,-3.84032386507316,-3.85576007878963,0,-3.85956376159043,1.09861228866811,-3.8507524913177,-3.83277470358998,0,1.09861228866811,0,0,-3.83163134220253,0,0,0.693147180559945,1.09861228866811,-3.85386958892755,0,-3.82730378580513,-3.82931319109331,-3.83757984601535,-3.82619551252478,-3.82564804941884,-3.83403491266384,-3.84315721853911,0,-3.83507605338379,-3.84123669740933,-3.82250240847798,-3.82869151235602,-3.83138203674715,0.693147180559945,-3.83207484993452,0,0.693147180559945,0,0,0,-3.84364677194975,0.693147180559945,-3.83366990013811,0.693147180559945,-3.83839287068563,0,0,-3.8330956399391,0
"OTU_511",-2.65702881053214,-2.65353776461212,-2.65824002039213,-2.65710521850065,-2.65249889197332,-2.66065854236834,-2.65421324115474,-2.65797128231444,-2.66510400067402,0,-2.66687658387484,-2.66307941331032,-2.66112257204324,-2.65804810117243,-2.6669733200975,-2.67347392746558,-2.65836943627004,-2.66678047330852,-2.67558075589521,-2.65589711828275,-2.65371613577898,0,-2.65653447317794,-2.65770676246488,-2.65651379355526,0,1.6094379124341,1.09861228866811,0.693147180559945,0,1.09861228866811,2.07944154167984,-2.65830798418713,0,-2.66110765029753,0,0,1.09861228866811,1.79175946922805,2.19722457733622,3.17805383034795,3.66356164612965,3.25809653802148,3.55534806148941,3.46573590279973,3.63758615972639,2.63905732961526,3.91202300542815,2.99573227355399,2.56494935746154,2.484906649788,2.70805020110221,1.09861228866811,0,0,-2.65770781858876,1.6094379124341,0.693147180559945,-2.65554185478371,-2.66136314169687,-2.65901171025259,-2.68223216524455,-2.66605726501113,-2.65566636212213,-2.65767576741031,-2.66594242233235,-2.65455808884178,-2.65401062573584,-2.66239748898084,0,0,0,1.09861228866811,-2.65086498479498,0.693147180559945,1.09861228866811,0,1.09861228866811,1.09861228866811,1.09861228866811,0.693147180559945,1.79175946922805,0,1.38629436111989,1.38629436111989,0,0,0.693147180559945,0,1.09861228866811,1.09861228866811,0
"OTU_178",3.49650756146648,3.40119738166216,3.49650756146648,3.36729582998647,3.71357206670431,3.55534806148941,2.70805020110221,3.63758615972639,3.25809653802148,3.25809653802148,3.46573590279973,3.2188758248682,3.29583686600433,3.09104245335832,2.77258872223978,3.25809653802148,3.52636052461616,3.04452243772342,3.29583686600433,2.99573227355399,3.25809653802148,3.46573590279973,3.63758615972639,3.73766961828337,3.78418963391826,3.52636052461616,3.63758615972639,3.3322045101752,2.77258872223978,2.99573227355399,3.3322045101752,3.29583686600433,2.39789527279837,3.46573590279973,2.99573227355399,3.17805383034795,1.09861228866811,2.484906649788,2.99573227355399,3.29583686600433,3.13549421592915,3.58351893845611,2.63905732961526,3.17805383034795,2.94443897916644,2.89037175789616,2.83321334405622,2.99573227355399,2.77258872223978,2.39789527279837,0.693147180559945,1.6094379124341,2.39789527279837,2.70805020110221,2.94443897916644,2.70805020110221,2.39789527279837,2.83321334405622,3.17805383034795,3.13549421592915,2.63905732961526,2.56494935746154,1.38629436111989,-1.34050498786509,-1.34251439315328,-1.35078104807532,0,0,-1.3472361147238,1.38629436111989,1.09861228866811,1.38629436111989,1.6094379124341,-1.33570361053794,-1.34189271441598,0,-1.34104163422191,0,-1.34572840338523,1.6094379124341,0.693147180559945,1.09861228866811,1.6094379124341,0.693147180559945,2.39789527279837,2.30258509299405,2.30258509299405,2.484906649788,2.484906649788,2.94443897916644,2.70805020110221,2.484906649788
"OTU_253",0,-5.81760535298533,0,-5.82117280687385,-5.81656648034652,-5.82472613074154,-5.81828082952795,-5.82203887068764,-5.82917158904723,-5.82621740350463,-5.83094417224805,0,-5.82519016041644,-5.82211568954563,-5.83104090847071,-5.83754151583879,-5.82243702464324,-5.83084806168172,-5.83964834426842,-5.81996470665596,-5.81778372415219,-5.81871487706999,-5.82060206155115,-5.82177435083808,-5.82058138192846,-5.82058977240674,-5.81981621722882,-5.81904857828875,-5.8176856505232,-5.81618415211316,-5.82413868030688,-5.82493318450954,-5.82237557256034,-5.82438992734006,-5.82517523867074,-5.83182190427872,-5.83427151702589,-5.84398175894693,-5.84827074308892,-5.83343343482703,-5.82359817928507,0,-5.8272753818191,-5.82984689105815,-5.82688281662621,-5.83275402976337,0,-5.82743453284158,0,-5.83540857075203,0,-5.82520486828018,-5.82457428781812,-5.82735084683494,-5.81888496009678,-5.82177540696197,-5.82406150689274,-5.82780227283112,-5.81960944315692,-5.82543073007008,-5.8230792986258,0.693147180559945,0,-5.81973395049533,-5.82174335578352,0,-5.81862567721499,-5.81807821410904,0,-5.83558738322932,0,0,-5.83366686209954,-5.81493257316819,-5.82112167704623,-5.82381220143736,-5.82027059685216,0,-5.82495736601548,-5.83948675053577,-5.8502356935309,0,-5.8319378235703,-5.83607693663996,-5.82940151551225,-5.82610006482832,-5.83119697805653,0,-5.82438098226337,-5.82850737450353,-5.82552580462931,0
