"ASVID","Nov2rep1","Nov3rep1","Nov6rep1","Nov9rep1","Nov10rep1","Nov11rep1","Nov12rep1","Nov13rep1","Nov16rep1","Nov17rep1","Nov18rep1","Nov19rep1","Nov20rep1","Nov24rep1","Nov25rep1","Nov26rep1","Nov27rep1","Dec1rep1","Dec2rep1","Dec3rep1","Dec7rep1","Dec8rep1","Dec9rep1","Dec10rep1","Dec11rep1","Dec14rep1","Dec15rep1","Dec16rep1","Dec17rep1","Dec18rep1","Dec21rep1","Dec23rep1","Jan4rep1","Jan5rep1","Jan6rep1","Jan7rep1","Jan11rep1","Jan12rep1","Jan13rep1","Jan14rep1","Jan15rep1","Jan18rep1","Jan19rep1","Jan20rep1","Jan21rep1","Jan25rep1","Jan26rep1","Jan27rep1","Jan28rep1","Jan29rep1","Feb1rep1","Feb2rep1","Feb3rep1","Feb4rep1","Feb5rep1","Feb8rep1","Feb9rep1","Feb11rep1","Feb12rep1","Feb15rep1","Feb16rep1","Feb18rep1","Feb19rep1","Feb22rep1","Feb23rep1","Feb25rep1","Feb26rep1","Feb29rep1","Mar2rep1","Mar3rep1","Mar4rep1","Mar7rep1","Mar8rep1","Mar9rep1","Mar10rep1","Mar11rep1","Mar14rep1","Mar15rep1","Mar21rep1","Mar22rep1","Mar23rep1","Mar24rep1","Mar28rep1","Apr18rep1"
"OTU_18684",-6.22490212546638,-6.42052828388884,-6.27463352119667,-6.10125760755606,-6.42537299482058,-6.26611188173686,-6.09815306929953,-6.15138045917809,-6.03158838880902,-6.30602690300306,-0.936289699394377,-6.06433073896135,-6.0564203237874,-5.99319414520364,-6.06152005299124,-0.848021381121106,-0.887499247699957,-0.864640148416393,-6.0055774875312,-6.05491261805517,-6.0221334558451,-5.97869235409089,-5.9797304802072,-5.90539737543873,-5.94432845281884,-6.05317311242746,-5.99609275849648,-6.10860390422101,-6.20565929226603,-6.14244320302671,-6.02837414286624,-5.95669728916139,-0.814971588797526,-6.02816644938301,-0.876471737750914,-6.03262114851041,-5.99903090540838,-6.04201522428562,-6.03293297664326,-0.36618561836404,-5.94612317704556,-6.15712685623631,-6.00489491386626,-5.96849017151722,-0.0828348925876241,-6.00590600814546,-6.04891168728289,-5.97087219979419,-0.770391754733311,-6.0950394946365,-5.96735021608971,-0.76520169375193,-6.00319114487119,-5.991194813095,-6.04663478672533,-5.95718604504406,-5.92243921778281,-5.96555480119324,-5.99322726406694,-5.98744557245486,-5.9839432734172,-5.98554807759703,-5.96190763740423,-6.01199058033653,-5.96718811774704,-5.98057254982882,-0.221693616681493,-0.82675724050427,-6.03753001534728,-0.809731857065865,-0.16944326450276,-6.00881644072613,-6.08284813083815,0.216855241424335,-6.02192201485005,-6.03737568365707,-6.05931910794764,-0.977088388716006,-6.07694011877031,-6.06846699566876,-0.189303265907791,-6.52161505304017,-6.29933375071691,-6.38131576457727
"OTU_421",-5.7920380431701,-5.98766420159256,-5.84176943890039,-5.66839352525978,-5.9925089125243,-5.83324779944058,-5.66528898700326,-5.71851637688181,-5.59872430651274,-5.87316282070678,-5.64227025223955,-5.63146665666507,-5.62355624149112,-5.56033006290736,-5.62865597069497,-5.56203664717487,-5.59985597822026,-5.56656732528501,-5.57271340523492,-5.62204853575889,-5.58926937354882,-5.54582827179461,-5.54686639791092,-5.47253329314245,-5.51146437052257,-5.62030903013119,-5.5632286762002,-5.67573982192473,-5.77279520996975,-5.70957912073043,-5.59551006056996,-5.52383320686511,-5.57794738777412,-5.59530236708673,-5.61095833612054,-5.59975706621413,-5.5661668231121,-5.60915114198935,-5.60006889434698,-5.77563846149382,-0.765240710645886,-5.72426277394004,-5.57203083156998,-5.53562608922095,-5.53715168441167,-5.57304192584918,-5.61604760498661,-5.53800811749791,-5.51025755174358,-5.66217541234022,-5.53448613379343,-5.52034769645479,-5.57032706257491,-5.55833073079873,-0.906397373990372,-5.52432196274778,-5.48957513548653,-5.53269071889696,-5.56036318177066,-5.55458149015858,-5.55107919112092,-5.55268399530075,-5.52904355510795,-0.893164653561026,-0.121445956499111,-5.54770846753254,-0.914840797241438,-0.82675724050427,-5.604665933051,-0.11658467650592,-0.862590445062706,-0.864650514059071,0.204013054182707,-0.881757047243774,-0.165413253899905,-5.60451160136079,-5.62645502565136,0.409205972403884,-0.203345163079817,0.192827257701537,-0.189303265907791,-0.0476393387286018,-0.523538809684425,-0.0543748259349566
"OTU_649",-5.68938388911002,-5.88501004753247,-5.73911528484031,-5.56573937119969,-5.88985475846422,-5.7305936453805,-5.56263483294317,-5.61586222282172,-5.49607015245266,-5.7705086666467,-5.53961609817947,-5.52881250260499,-0.911207509583828,-5.45767590884728,-5.52600181663488,-5.45938249311479,-0.887499247699957,-5.46391317122493,-5.47005925117484,-5.51939438169881,-5.48661521948874,-5.44317411773453,-5.44421224385084,-5.36987913908236,-5.40881021646248,-5.5176548760711,-0.850447870286222,-5.57308566786465,-5.67014105590967,-5.60692496667035,-5.49285590650988,-5.42117905280503,-0.814971588797526,-5.49264821302665,-5.50830418206045,-5.49710291215404,-5.46351266905202,-5.50649698792926,-5.4974147402869,-5.67298430743373,-5.4106049406892,-5.62160861987995,-5.46937667750989,-0.823138064426057,-0.775982073147569,-5.4703877717891,-5.51339345092652,-5.43535396343783,-0.0772445741733658,-5.55952125828014,-0.793496068220379,-5.41769354239471,-0.835306155019859,-5.45567657673864,-0.213250193430427,-5.4216678086877,-5.38692098142644,-5.43003656483687,-0.841367717505249,-5.4519273360985,-5.44842503706083,-0.170993452466999,-5.42638940104787,-5.47647234398017,-0.814593137059057,-5.44505431347245,-5.49519433337259,-0.82675724050427,-0.169800198779384,-0.11658467650592,-5.4894130936684,-0.171503333499126,-5.54732989448179,-5.50564746914804,-0.165413253899905,0.513141022099776,0.224812260360802,-0.283941208156061,-0.896492343639762,-0.212637850406627,-0.189303265907791,-5.98609681668381,-5.76381551436055,-0.459839934043121
"OTU_14831",-6.22490212546638,-6.42052828388884,-6.27463352119667,-6.10125760755606,-6.42537299482058,-6.26611188173686,-6.09815306929953,-6.15138045917809,-6.03158838880902,-6.30602690300306,-0.936289699394377,-6.06433073896135,-6.0564203237874,-5.99319414520364,-6.06152005299124,-5.99490072947115,-6.03272006051654,-5.99943140758129,-6.0055774875312,-6.05491261805517,-6.0221334558451,-5.97869235409089,-5.9797304802072,-5.90539737543873,-5.94432845281884,-6.05317311242746,-5.99609275849648,-6.10860390422101,-6.20565929226603,-6.14244320302671,-6.02837414286624,-5.95669728916139,-0.814971588797526,-6.02816644938301,-0.876471737750914,-6.03262114851041,-5.99903090540838,-6.04201522428562,-0.836427559861837,-1.05933279892398,-5.94612317704556,-6.15712685623631,-6.00489491386626,-5.96849017151722,-5.97001576670794,-0.184972390287679,-6.04891168728289,-5.97087219979419,-5.94312163403986,-6.0950394946365,-0.793496068220379,-0.76520169375193,-0.835306155019859,-0.170303220865675,-0.906397373990372,-5.95718604504406,-5.92243921778281,-0.170235777951903,-5.99322726406694,-5.98744557245486,-5.9839432734172,-0.864140633026944,-5.96190763740423,-0.893164653561026,-5.96718811774704,-5.98057254982882,-0.914840797241438,-0.82675724050427,-0.169800198779384,-5.9520022350895,-6.02493133002476,-0.864650514059071,-0.894599234485403,-6.0411657055044,-6.02192201485005,-0.873153339020115,-6.05931910794764,-6.10120846125408,-6.07694011877031,-6.06846699566876,-6.06166666898629,-6.52161505304017,-6.29933375071691,-6.38131576457727
"OTU_1465",-6.03566012582785,-6.23128628425031,-6.08539152155815,-5.91201560791753,-6.23613099518205,-6.07686988209833,-5.90891106966101,-5.96213845953956,-5.84234638917049,-6.11678490336453,-5.8858923348973,-5.87508873932282,-5.86717832414887,-5.80395214556511,-5.87227805335272,-0.154874200561161,-5.84347806087801,-0.864640148416393,-5.81633548789267,-5.86567061841664,-5.83289145620657,-5.78945035445236,-5.79048848056867,-5.7161553758002,-5.75508645318031,-5.86393111278894,-5.80685075885795,-5.91936190458248,-6.0164172926275,-5.95320120338818,-0.862821501089706,-0.794619549359762,-5.82156947043187,-5.83892444974448,-5.85458041877829,-5.84337914887188,-5.80978890576985,-0.863777798003789,0.262184728806273,-6.01926054415157,-0.765240710645886,-0.964075263498726,-0.145756117389835,-5.7792481718787,-0.775982073147569,-0.184972390287679,-5.85966968764436,-5.78163020015566,-0.0772445741733658,-0.257270794947344,-0.100348887660434,-5.76396977911254,-5.81394914523266,-0.86345040142562,-5.8573927870868,-0.835403765914096,-5.73319721814428,-5.77631280155471,-5.80398526442841,-5.79820357281633,-5.79470127377867,-5.7963060779585,-0.803521187945047,-5.822748580698,-5.77794611810851,-5.79133055019029,-0.914840797241438,-5.79220945064663,-5.84828801570875,-5.76276023545097,-5.83568933038623,-5.81957444108761,-5.89360613119962,-5.85192370586587,-0.85856043445985,-0.873153339020115,-5.87007710830911,-5.91196646161555,-5.88769811913178,-5.87922499603024,-5.87242466934777,-6.33237305340164,-6.11009175107838,-1.15298711460307
"OTU_89",-1.111539106412,-3.31818627527658,0.219792071788176,0.849680437927587,-3.32303098620833,0.810532344512281,0.40546723994997,-0.318903173855938,0.194248397093478,0.892318463800576,-0.243142518834432,0.712163328904079,0.475086851536063,0.764876909043518,0.66922378048921,1.09788876793421,0.721938664734143,0.744797764017708,0.909542470866255,1.40655320101721,0.888781340245515,1.55563704794036,1.36224410898549,1.43164985837601,0.592839092468012,1.39980825193198,1.54744740251215,1.11860355289563,-3.10331728365378,-1.02514986555411,1.08308864796561,1.28482199232007,1.66993506099047,1.52791493507385,1.0694384113044,0.894264651345722,0.944745916901543,1.08213235105152,1.243013981818,1.42557385086402,1.31420083103395,1.33850982949532,1.46368179504427,1.37408651291016,1.70892457664043,0.508174790272267,1.3171783499063,0.972424846424256,1.71451489505469,-2.99269748602425,1.60439920457799,1.31423984792791,1.11060399403545,-0.86345040142562,1.03951277506494,0.956355703313958,1.51077629009119,0.928376510716207,1.64353893228275,1.35900512311426,0.519017739830633,0.745297279407156,1.59437408485332,0.898594815667028,-0.814593137059057,-0.845255519798995,-0.221693616681493,1.37046733683195,1.90964134290045,1.49285323592818,0.929169024165349,-0.171503333499126,1.30262534285082,0.91000242198428,1.33866414287637,1.69179601844142,1.07211012074801,-0.283941208156061,1.18294919804007,0.480509330153318,0.216161842200373,-3.41927304442792,-1.21668599024437,-3.27897375596502
"OTU_9235",-5.96896875132918,-6.16459490975163,-6.01870014705947,-5.84532423341886,-6.16943962068338,-6.01017850759966,-5.84221969516233,-5.89544708504089,-5.77565501467182,-6.05009352886586,-5.81920096039863,-5.80839736482415,-0.911207509583828,-0.151413822830637,-0.94021413194489,-0.848021381121106,-5.77678668637934,-5.74349803344409,-5.749644113394,-0.202884711416886,-5.7662000817079,-0.149111044298068,-0.83498046835073,-5.64946400130153,-0.793455268651879,-5.79723973829026,-5.74015938435928,-0.960837988784206,-5.94972591812883,-5.88650982888951,-0.169674320529761,-5.70076391502419,-0.814971588797526,-5.77223307524581,-0.876471737750914,-0.897494817882333,-0.153866371766567,-0.863777798003789,-0.143280379301892,-5.95256916965289,-0.765240710645886,-5.90119348209911,-5.74896153972906,-5.71255679738002,-0.775982073147569,-5.74997263400826,-0.880046227429923,-5.71493882565699,-0.770391754733311,-0.95041797550729,-5.71141684195251,-0.76520169375193,-0.835306155019859,-5.7352614389578,-5.79070141258813,-5.70125267090686,-5.66650584364561,-5.70962142705604,-0.841367717505249,-5.73151219831766,-5.72800989928,-5.72961470345983,-5.70597426326703,-5.75605720619933,-5.71125474360984,-5.72463917569162,-5.77477919559175,-5.72551807614796,-0.86294737933933,-5.6960688609523,-5.76899795588756,-5.75288306658893,-5.82691475670095,-5.7852323313672,-5.76598864071285,-5.78144230951987,-5.80338573381044,-5.84527508711687,-5.82100674463311,-5.81253362153156,-5.80573329484909,-6.26568167890297,-6.04340037657971,-6.12538239044007
"OTU_20818",-6.26746173988518,-6.46308789830763,-6.31719313561547,-6.14381722197485,-6.46793260923938,-6.30867149615566,-0.287679940609975,-6.19394007359688,-0.904363891574631,-6.34858651742186,-6.11769394895463,-6.10689035338015,-6.09897993820619,-0.844561003390582,-6.10407966741004,-0.154874200561161,-0.887499247699957,-6.04199102200008,-0.8822169983618,-0.896031891976832,-6.0646930702639,-6.02125196850968,-6.02229009462599,-0.765574718960212,-0.100308088091933,-6.09573272684626,-6.03865237291528,-6.15116351863981,-6.24821890668483,-6.18500281744551,-0.862821501089706,-5.99925690358019,-6.0533710844892,-6.0707260638018,-6.08638203283561,-6.0751807629292,-6.04159051982718,0.23483449066432,-6.07549259106206,-6.25106215820889,-0.0720935300859403,-6.19968647065511,-0.83890329794978,-6.01104978593602,-0.775982073147569,-6.04846562256426,-6.09147130170168,-0.819334622803799,-5.98568124845865,-6.1375991090553,-6.00990983050851,-5.99577139316986,-6.04575075928999,-6.0337544275138,-6.08919440114412,-5.99974565946286,-5.9649988322016,-6.00811441561203,-6.03578687848573,-6.03000518687366,-6.02650288783599,-6.02810769201583,-6.00446725182303,-6.05455019475532,-6.00974773216583,-6.02313216424761,-6.07327218414775,-6.02401106470395,-6.08008962976608,-5.9945618495083,-6.06749094444355,-6.05137605514493,-0.894599234485403,-0.881757047243774,-6.06448162926885,-6.07993529807586,-6.10187872236644,-6.14376807567287,-6.11949973318911,-6.11102661008756,-6.10422628340509,-6.56417466745896,-6.3418933651357,-6.42387537899607
"OTU_7858",-6.22490212546638,-6.42052828388884,-6.27463352119667,-6.10125760755606,-6.42537299482058,-6.26611188173686,-6.09815306929953,-6.15138045917809,-6.03158838880902,-6.30602690300306,-6.07513433453583,-6.06433073896135,-6.0564203237874,-5.99319414520364,-6.06152005299124,-5.99490072947115,-6.03272006051654,-5.99943140758129,-6.0055774875312,-6.05491261805517,-6.0221334558451,-5.97869235409089,-5.9797304802072,-5.90539737543873,-5.94432845281884,-6.05317311242746,-5.99609275849648,-6.10860390422101,-6.20565929226603,-6.14244320302671,0.235790787578404,-5.95669728916139,-0.12182440823758,-6.02816644938301,-6.04382241841681,-0.897494817882333,-0.847013552326512,-0.863777798003789,-6.03293297664326,-6.2085025437901,-0.765240710645886,-6.15712685623631,-0.83890329794978,-5.96849017151722,-0.0828348925876241,-6.00590600814546,-6.04891168728289,-0.126187442243854,0.615902606386579,-0.95041797550729,-0.100348887660434,-0.76520169375193,-6.00319114487119,-5.991194813095,-6.04663478672533,-5.95718604504406,-5.92243921778281,-5.96555480119324,-5.99322726406694,-5.98744557245486,-5.9839432734172,-5.98554807759703,-5.96190763740423,-0.893164653561026,-0.814593137059057,-5.98057254982882,-6.03071256972895,-5.98145145028516,-6.03753001534728,-5.9520022350895,-6.02493133002476,-6.00881644072613,-6.08284813083815,-6.0411657055044,-6.02192201485005,-6.03737568365707,-6.05931910794764,-6.10120846125408,-6.07694011877031,-6.06846699566876,-6.06166666898629,-6.52161505304017,-6.29933375071691,-6.38131576457727
"OTU_109",-1.111539106412,-1.27282252833901,0.219792071788176,-3.34441724228441,-3.66853262954894,-3.50927151646522,-3.34131270402789,-3.39454009390644,-3.27474802353738,0.892318463800576,0.673148213039723,-0.897274583530021,0.187404779084282,-3.236353779932,-3.3046796877196,-3.23806036419951,-3.2758796952449,-3.24259104230965,-3.24873712225956,-3.29807225278353,-3.26529309057346,-3.22185198881925,-3.22289011493556,-3.14855701016708,-3.1874880875472,1.29444773627415,0.941311598941833,-0.267690808224261,0.522632364686469,1.91928911361233,-3.2715337775946,-3.19985692388975,-0.12182440823758,-3.27132608411137,-3.28698205314517,-0.897494817882333,-0.847013552326512,-3.28517485901398,-3.27609261137162,-3.45166217851845,-0.765240710645886,-3.40028649096467,-3.24805454859461,-3.21164980624558,-3.2131754014363,0.220492717820486,-0.880046227429923,0.27927766586431,0.615902606386579,0.14819431316082,0.592798292899511,-0.0720545131919852,1.72964320244168,0.928309067802435,-0.213250193430427,0.263208522754013,0.306803485765256,1.53451231428652,-0.148220536945304,0.260392834446147,-0.174129440729312,1.4384444599671,-3.20506727213259,0.493129707558864,0.284019151609053,1.23418602188084,1.28238378009478,1.73819211695727,-0.169800198779384,1.38749272027035,2.02778131283346,1.43793457893497,1.99577252341076,1.42082804575027,1.08734971459546,0.225458949647995,-0.180652847747363,0.814671080512049,1.58841430614824,2.13873740675685,2.29560338388021,1.89827081032671,2.07915087575996,-3.62447539930563
