"ASVID","ZOZOW1T_feces_320","ZOZOW1T_feces_321","ZOZOW1T_feces_322","ZOZOW1T_feces_323","ZOZOW1T_feces_324","ZOZOW1T_feces_325","ZOZOW1T_feces_326","ZOZOW1T_feces_327","ZOZOW1T_feces_328","ZOZOW1T_feces_329","ZOZOW1T_feces_330","ZOZOW1T_feces_331","ZOZOW1T_feces_332","ZOZOW1T_feces_333","ZOZOW1T_feces_334","ZOZOW1T_feces_336","ZOZOW1T_feces_339","ZOZOW1T_feces_340","ZOZOW1T_feces_342","ZOZOW1T_feces_343","ZOZOW1T_feces_344","ZOZOW1T_feces_345","ZOZOW1T_feces_346","ZOZOW1T_feces_347","ZOZOW1T_feces_348","ZOZOW1T_feces_349","ZOZOW1T_feces_350","ZOZOW1T_feces_351","ZOZOW1T_feces_352","ZOZOW1T_feces_353","ZOZOW1T_feces_354","ZOZOW1T_feces_355","ZOZOW1T_feces_356","ZOZOW1T_feces_358","ZOZOW1T_feces_359","ZOZOW1T_feces_360","ZOZOW1T_feces_362","ZOZOW1T_feces_363","ZOZOW1T_feces_365","ZOZOW1T_feces_367","ZOZOW1T_feces_368","ZOZOW1T_feces_369","ZOZOW1T_feces_370","ZOZOW1T_feces_371","ZOZOW1T_feces_372","ZOZOW1T_feces_373","ZOZOW1T_feces_374","ZOZOW1T_feces_375","ZOZOW1T_feces_376","ZOZOW1T_feces_377","ZOZOW1T_feces_378","ZOZOW1T_feces_379","ZOZOW1T_feces_380"
"OTU_17521",-3.57147618596339,0,-3.5107889185258,-3.53425961425438,-3.52568060448358,-3.52290178817358,0,-3.52938302985572,0.693147180559945,-3.50825198435186,-3.51871572170618,-3.51481298531564,-3.50986759438361,-3.49865610534351,-3.49019420666557,1.09861228866811,0.693147180559945,-3.48751701084574,-3.49392094568765,1.38629436111989,-3.48314240294848,1.79175946922805,0.693147180559945,-3.50212463900146,0.693147180559945,0,-3.51267462818499,-3.50139106223254,2.484906649788,1.38629436111989,1.09861228866811,0.693147180559945,1.09861228866811,-3.51668535409201,0,-3.50273108531041,2.56494935746154,1.38629436111989,2.30258509299405,-3.54167101680122,1.38629436111989,-3.50436953444698,0.693147180559945,0,1.38629436111989,1.09861228866811,1.38629436111989,0,1.38629436111989,0,0,1.09861228866811,1.6094379124341
"OTU_3133",-4.37100377008191,-4.31978721068545,0.693147180559945,-4.3337871983729,-4.3252081886021,-4.32242937229209,-4.30398972319276,0,-4.30179773041153,0,-4.31824330582469,0.693147180559945,-4.30939517850213,0.693147180559945,0,0,-4.30112714020626,-4.28704459496426,0,1.09861228866811,-4.282669987067,0,0.693147180559945,0,1.38629436111989,-4.29535590045171,0.693147180559945,-4.30091864635106,-4.30334783775254,0.693147180559945,-4.31850152705823,0,0,1.09861228866811,0.693147180559945,0,0.693147180559945,0,-4.31915228463281,-4.34119860091973,0.693147180559945,0,1.09861228866811,0,-4.29987564407629,0,0,-4.31233091182899,-4.30891595758781,0,0,-4.29951052671576,0
"OTU_105",3.97029191355212,2.484906649788,2.484906649788,3.25809653802148,3.13549421592915,2.484906649788,2.70805020110221,2.70805020110221,2.89037175789616,2.70805020110221,2.07944154167984,2.94443897916644,2.39789527279837,3.8286413964891,3.29583686600433,2.07944154167984,2.56494935746154,1.09861228866811,1.94591014905531,3.40119738166216,2.39789527279837,3.04452243772342,2.07944154167984,1.09861228866811,2.07944154167984,1.09861228866811,1.79175946922805,0.693147180559945,-2.09709385369692,-2.09632395420705,-2.11224754300261,-2.10076922630414,-2.0997483149956,2.30258509299405,-2.08662768656176,-2.09600468537331,-2.10575181210161,-2.10867990837476,-2.1128983005772,-2.13494461686412,-2.10352132517689,-2.09764313450988,-2.0975644811877,-2.08467736305068,-2.09362166002067,-2.08978642953039,-2.09147338512219,-2.10607692777337,-2.10266197353219,-2.08560104539262,-2.09068155967908,-2.09325654266015,-2.11041754231075
"OTU_6596",-4.47863443427427,-4.42741787487781,-4.41794716683668,-4.44141786256527,-4.43283885279447,-4.43006003648446,-4.41162038738512,-4.4365412781666,-4.4094283946039,-4.41541023266274,-4.42587397001706,-4.42197123362652,-4.41702584269449,-4.40581435365439,0.693147180559945,-4.43016034663771,-4.40875780439863,0,-4.40107919399853,0.693147180559945,-4.39030065125936,-4.41296577978816,-4.41428732737573,-4.40928288731234,0.693147180559945,0,-4.41983287649587,0,0.693147180559945,-4.41020860245503,1.09861228866811,0.693147180559945,0,1.09861228866811,0,0,0.693147180559945,-4.42256455662274,0,1.38629436111989,0,1.38629436111989,1.09861228866811,-4.39856201129866,0,0,0,0.693147180559945,-4.41654662178017,-4.3994856936406,-4.40456620792706,0,0
"OTU_17524",-4.43418267170344,-4.38296611230698,-4.37349540426585,-4.39696609999443,-4.38838709022363,-4.38560827391363,-4.36716862481429,-4.39208951559577,-4.36497663203306,-4.37095847009191,-4.38142220744622,-4.37751947105569,-4.37257408012366,0,-4.35290069240562,0,-4.36430604182779,-4.35022349658579,-4.35662743142769,-4.34871288960519,-4.34584888868853,-4.36851401721733,0,0,0,0,-4.37538111392503,-4.36409754797259,-4.36652673937407,0,-4.38168042867976,0,-4.36918120067274,0,-4.3560605722389,1.09861228866811,0,0,0,1.38629436111989,0,2.19722457733622,1.79175946922805,-4.35411024872782,0,0.693147180559945,1.09861228866811,0,-4.37209485920934,0,-4.36011444535623,1.09861228866811,-4.37985042798789
"OTU_4243",-4.67930512973642,-4.62808857033996,-4.61861786229883,-4.64208855802742,-4.63350954825662,-4.63073073194661,-4.61229108284727,-4.63721197362875,-4.61009909006605,-4.61608092812489,-4.62654466547921,-4.62264192908867,-4.61769653815664,-4.60648504911654,-4.5980231504386,-4.63083104209986,-4.60942849986078,-4.59534595461877,-4.60174988946068,-4.59383534763817,-4.59097134672151,-4.61363647525031,-4.61495802283788,-4.6099535827745,-4.6076738946818,-4.60365726010623,-4.62050357195802,-4.60922000600558,-4.61164919740705,-4.61087929791718,-4.62680288671274,-4.61532457001427,-4.61430365870573,-4.62451429786505,-4.60118303027189,-4.61056002908344,-4.62030715581174,0,1.79175946922805,0,3.3322045101752,-4.61219847822001,-4.61211982489783,-4.59923270676081,-4.6081770037308,-4.60434177324052,-4.60602872883232,-4.6206322714835,-4.61721731724232,-4.60015638910275,-4.60523690338921,-4.60781188637028,-4.62497288602088
"OTU_7271",-4.33099843546821,-4.27978187607175,0,-4.2937818637592,-4.2852028539884,0,-4.26398438857906,0.693147180559945,0,0.693147180559945,1.6094379124341,0.693147180559945,0,-4.25817835484833,-4.24971645617039,-4.28252434783165,-4.26112180559256,0,0,-4.24552865336996,-4.2426646524533,-4.26532978098209,0.693147180559945,1.09861228866811,1.38629436111989,-4.25535056583801,-4.2721968776898,0,0,0,-4.27849619244453,-4.26701787574606,0.693147180559945,-4.27620760359683,-4.25287633600367,0,-4.27200046154352,0,-4.27914695001911,-4.30119326630604,-4.26976997461881,-4.2638917839518,1.09861228866811,1.38629436111989,-4.25987030946259,-4.25603507897231,-4.2577220345641,0,0,-4.25184969483454,1.38629436111989,-4.25950519210206,1.6094379124341
"OTU_3081",1.6094379124341,-4.06847278240454,-4.05900207436341,0,0,0,0.693147180559945,-4.07759618569333,-4.05048330213063,-4.05646514018947,0,-4.06302614115325,-4.05808075022122,0,-4.03840736250318,0,0,0,-4.04213410152526,1.38629436111989,0,0,0,0.693147180559945,0,0.693147180559945,0.693147180559945,-4.04960421807015,-4.05203340947163,-4.05126350998176,0,1.09861228866811,-4.0546878707703,-4.06489850992962,0.693147180559945,-4.05094424114802,-4.06069136787632,-4.06361946414946,-4.06783785635191,0,-4.0584608809516,1.09861228866811,0,1.38629436111989,0,1.79175946922805,-4.04641294089689,1.94591014905531,1.38629436111989,-4.04054060116733,-4.04562111545379,-4.04819609843486,0
"OTU_18618",-3.50065013339478,0,1.6094379124341,1.6094379124341,0.693147180559945,0.693147180559945,0.693147180559945,1.38629436111989,1.09861228866811,1.6094379124341,1.6094379124341,1.38629436111989,1.6094379124341,-3.4278300527749,1.09861228866811,1.94591014905531,1.79175946922805,-3.41669095827713,1.09861228866811,0,-3.41231635037987,1.6094379124341,2.30258509299405,1.09861228866811,0,0,0.693147180559945,1.6094379124341,0.693147180559945,0.693147180559945,0,1.38629436111989,0,1.09861228866811,-3.42252803393024,-3.4319050327418,0,0,-3.44879864794568,0.693147180559945,0,-3.43354348187837,-3.43346482855619,0,-3.42952200738916,-3.42568677689888,0,0,0,1.38629436111989,-3.42658190704757,0,-3.44631788967923
"OTU_7076",-4.54925200148823,-4.49803544209177,0,1.09861228866811,1.09861228866811,-4.50067760369841,1.09861228866811,-4.50715884538055,0,-4.48602779987669,1.09861228866811,1.09861228866811,-4.48764340990844,0,-4.4679700221904,1.09861228866811,-4.47937537161258,-4.46529282637057,-4.47169676121248,-4.46378221938998,-4.46091821847332,1.09861228866811,0,-4.4799004545263,0.693147180559945,0,-4.49045044370982,0.693147180559945,1.09861228866811,-4.48082616966898,-4.49674975846455,0,-4.48425053045753,-4.49446116961685,0,-4.48050690083524,-4.49025402756354,-4.49318212383669,-4.49740051603913,0,0,0,-4.48206669664964,-4.46917957851261,-4.47812387548261,-4.47428864499233,-4.47597560058412,-4.49057914323531,-4.48716418899413,-4.47010326085456,-4.47518377514101,-4.47775875812208,1.09861228866811
