"ASVID","DonorA_Stool123","DonorA_Stool125","DonorA_Stool126","DonorA_Stool127","DonorA_Stool128","DonorA_Stool129","DonorA_Stool134","DonorA_Stool135","DonorA_Stool136","DonorA_Stool138","DonorA_Stool139","DonorA_Stool140","DonorA_Stool141","DonorA_Stool142","DonorA_Stool143","DonorA_Stool144","DonorA_Stool146","DonorA_Stool147","DonorA_Stool149","DonorA_Stool150","DonorA_Stool151","DonorA_Stool152","DonorA_Stool153","DonorA_Stool154","DonorA_Stool155","DonorA_Stool156","DonorA_Stool158","DonorA_Stool159","DonorA_Stool160","DonorA_Stool161","DonorA_Stool162","DonorA_Stool163","DonorA_Stool164","DonorA_Stool165","DonorA_Stool166","DonorA_Stool167","DonorA_Stool168","DonorA_Stool169","DonorA_Stool170","DonorA_Stool171","DonorA_Stool172","DonorA_Stool173","DonorA_Stool174","DonorA_Stool175","DonorA_Stool176","DonorA_Stool177","DonorA_Stool178","DonorA_Stool179","DonorA_Stool180","DonorA_Stool181","DonorA_Stool182","DonorA_Stool183","DonorA_Stool184","DonorA_Stool185","DonorA_Stool186","DonorA_Stool187","DonorA_Stool284","DonorA_Stool285","DonorA_Stool286","DonorA_Stool287"
"OTU_677",0,-6.2952967241959,-6.29539691728491,-6.29534319314915,0,-6.29525633686882,-6.29566379616862,-6.29546782780949,-6.2954432670115,-6.29539085200553,0,-6.29541172531686,0,-6.29552572354187,-6.29555721428243,-6.29545385560522,-6.2952549948282,-6.29544240036914,-6.2955048183316,-6.29545621061282,-6.29535813892642,-6.29543052264138,-6.2956449570943,-6.2954831148741,-6.29540782520438,-6.29543875108502,-6.29534970300238,-6.29535484155982,-6.29534245541557,-6.29563457735515,-6.29566471702133,-6.29556547770633,-6.29543671580537,-6.29531532252834,-6.29548662131743,-6.29534335927453,-6.29547882552118,-6.29528187869886,-6.29537374460434,-6.29542887451531,0.693147180559945,-6.29563127925418,-6.2951813043921,-6.295367065608,0,-6.2953467605156,-6.29550533728483,-6.29552721677756,-6.29540444397867,-6.29541929115693,-6.29570631194949,-6.29532221976297,0,-6.29532000932272,-6.29527720803123,-6.29552689871644,1.09861228866811,-6.29532459686085,-6.29541809387704,-6.29563340755345
"OTU_2462",-8.6936453997767,-8.69319199699427,-8.69329219008328,-8.69323846594752,-8.69310022432597,-8.69315160966719,-8.69355906896699,-8.69336310060786,-8.69333853980987,-8.69328612480391,-8.69313917343398,-8.69330699811523,-8.69314392704753,-8.69342099634024,-8.6934524870808,-8.69334912840359,-8.69315026762657,-8.69333767316751,-8.69340009112997,-8.69335148341119,-8.69325341172479,-8.69332579543975,0,-8.69337838767247,-8.69330309800275,-8.69333402388339,-8.69324497580075,-8.69325011435819,-8.69323772821395,-8.69352985015352,-8.6935599898197,-8.6934607505047,-8.69333198860374,-8.69321059532671,-8.6933818941158,-8.6932386320729,-8.69337409831956,-8.69317715149723,-8.69326901740271,-8.69332414731369,-8.6933579783447,-8.69352655205255,-8.69307657719047,-8.69326233840637,-8.69339128562444,-8.69324203331397,-8.6934006100832,-8.69342248957593,-8.69329971677704,-8.6933145639553,-8.69360158474786,-8.69321749256134,-8.69327057777866,-8.69321528212109,-8.6931724808296,-8.69342217151481,-8.69329604393798,-8.69321986965922,-8.69331336667541,-8.69352868035182
"OTU_606",-7.59503311110859,-7.59457970832616,-7.59467990141517,-7.59462617727941,-7.59448793565786,-7.59453932099908,-7.59494678029888,-7.59475081193975,-7.59472625114176,-7.5946738361358,-7.59452688476587,-7.59469470944712,-7.59453163837942,-7.59480870767213,-7.5948401984127,-7.59473683973548,-7.59453797895846,-7.5947253844994,-7.59478780246186,-7.59473919474308,-7.59464112305668,-7.59471350677164,-7.59492794122456,-7.59476609900436,1.09861228866811,-7.59472173521528,-7.59463268713264,-7.59463782569008,-7.59462543954584,-7.59491756148541,-7.59494770115159,-7.59484846183659,-7.59471969993563,-7.5945983066586,-7.59476960544769,-7.59462634340479,-7.59476180965145,-7.59456486282912,-7.5946567287346,-7.59471185864558,-7.59474568967659,-7.59491426338444,-7.59446428852236,-7.59465004973826,-7.59477899695633,-7.59462974464586,-7.59478832141509,-7.59481020090782,-7.59468742810893,-7.59470227528719,-7.59498929607975,-7.59460520389323,-7.59465828911055,-7.59460299345298,-7.59456019216149,-7.5948098828467,-7.59468375526987,-7.59460758099111,-7.5947010780073,-7.59491639168371
"OTU_1618",-8.6936453997767,-8.69319199699427,-8.69329219008328,-8.69323846594752,-8.69310022432597,-8.69315160966719,-8.69355906896699,-8.69336310060786,-8.69333853980987,-8.69328612480391,-8.69313917343398,-8.69330699811523,-8.69314392704753,-8.69342099634024,-8.6934524870808,-8.69334912840359,-8.69315026762657,-8.69333767316751,-8.69340009112997,-8.69335148341119,-8.69325341172479,-8.69332579543975,-8.69354022989267,-8.69337838767247,-8.69330309800275,-8.69333402388339,-8.69324497580075,-8.69325011435819,-8.69323772821395,-8.69352985015352,-8.6935599898197,-8.6934607505047,-8.69333198860374,-8.69321059532671,-8.6933818941158,-8.6932386320729,-8.69337409831956,-8.69317715149723,-8.69326901740271,-8.69332414731369,-8.6933579783447,-8.69352655205255,-8.69307657719047,-8.69326233840637,-8.69339128562444,-8.69324203331397,-8.6934006100832,-8.69342248957593,-8.69329971677704,-8.6933145639553,-8.69360158474786,-8.69321749256134,-8.69327057777866,-8.69321528212109,-8.6931724808296,-8.69342217151481,-8.69329604393798,-8.69321986965922,-8.69331336667541,0
"OTU_324",1.38629436111989,0,0,0,0,0.693147180559945,1.38629436111989,0.693147180559945,0.693147180559945,1.6094379124341,0,1.38629436111989,2.56494935746154,1.38629436111989,2.30258509299405,2.30258509299405,1.38629436111989,0.693147180559945,0,0.693147180559945,1.79175946922805,1.6094379124341,1.38629436111989,1.09861228866811,0.693147180559945,0.693147180559945,-3.42538681673742,1.6094379124341,1.09861228866811,1.38629436111989,1.09861228866811,0.693147180559945,0,1.38629436111989,0,0,1.09861228866811,0,0,1.09861228866811,1.09861228866811,2.19722457733622,0.693147180559945,0.693147180559945,0,1.38629436111989,1.09861228866811,0.693147180559945,1.6094379124341,1.09861228866811,1.38629436111989,-3.42535933349801,2.19722457733622,1.6094379124341,1.09861228866811,1.94591014905531,0,0.693147180559945,0,-3.4256705212885
"OTU_2026",-7.59503311110859,-7.59457970832616,-7.59467990141517,-7.59462617727941,-7.59448793565786,-7.59453932099908,-7.59494678029888,-7.59475081193975,-7.59472625114176,-7.5946738361358,-7.59452688476587,-7.59469470944712,-7.59453163837942,-7.59480870767213,-7.5948401984127,-7.59473683973548,-7.59453797895846,-7.5947253844994,-7.59478780246186,-7.59473919474308,-7.59464112305668,-7.59471350677164,-7.59492794122456,-7.59476609900436,-7.59469080933464,-7.59472173521528,-7.59463268713264,-7.59463782569008,-7.59462543954584,-7.59491756148541,0,-7.59484846183659,-7.59471969993563,-7.5945983066586,-7.59476960544769,-7.59462634340479,-7.59476180965145,-7.59456486282912,-7.5946567287346,-7.59471185864558,-7.59474568967659,-7.59491426338444,-7.59446428852236,-7.59465004973826,-7.59477899695633,-7.59462974464586,-7.59478832141509,0,-7.59468742810893,-7.59470227528719,-7.59498929607975,-7.59460520389323,-7.59465828911055,-7.59460299345298,0,-7.5948098828467,-7.59468375526987,-7.59460758099111,-7.5947010780073,-7.59491639168371
"OTU_2956",-5.43554886175522,-5.43509545897279,-5.4351956520618,-5.43514192792603,-5.43500368630449,-5.43505507164571,-5.43546253094551,-5.43526656258638,-5.43524200178839,0,-5.4350426354125,-5.43521046009375,-5.43504738902605,-5.43532445831876,1.79175946922805,-5.43525259038211,-5.43505372960509,-5.43524113514603,-5.43530355310849,-5.4352549453897,-5.43515687370331,0.693147180559945,-5.43544369187119,0,-5.43520655998127,-5.4352374858619,-5.43514843777927,0,-5.43514119019246,-5.43543331213203,-5.43546345179822,-5.43536421248322,-5.43523545058226,0,0,0,-5.43527756029807,-5.43508061347575,0.693147180559945,-5.4352276092922,-5.43526144032321,-5.43543001403107,-5.43498003916899,-5.43516580038489,-5.43529474760296,-5.43514549529249,-5.43530407206172,-5.43532595155445,0.693147180559945,-5.43521802593382,1.09861228866811,-5.43512095453986,1.6094379124341,-5.43511874409961,-5.43507594280812,-5.43532563349333,-5.4351995059165,-5.43512333163774,-5.43521682865392,-5.43543214233034
"OTU_2338",0,-8.69319199699427,-8.69329219008328,-8.69323846594752,-8.69310022432597,-8.69315160966719,-8.69355906896699,-8.69336310060786,-8.69333853980987,-8.69328612480391,-8.69313917343398,-8.69330699811523,-8.69314392704753,-8.69342099634024,-8.6934524870808,-8.69334912840359,-8.69315026762657,-8.69333767316751,-8.69340009112997,-8.69335148341119,-8.69325341172479,-8.69332579543975,-8.69354022989267,-8.69337838767247,-8.69330309800275,-8.69333402388339,-8.69324497580075,-8.69325011435819,-8.69323772821395,-8.69352985015352,-8.6935599898197,-8.6934607505047,-8.69333198860374,-8.69321059532671,-8.6933818941158,-8.6932386320729,-8.69337409831956,-8.69317715149723,-8.69326901740271,-8.69332414731369,-8.6933579783447,-8.69352655205255,-8.69307657719047,-8.69326233840637,-8.69339128562444,-8.69324203331397,-8.6934006100832,-8.69342248957593,-8.69329971677704,-8.6933145639553,-8.69360158474786,-8.69321749256134,-8.69327057777866,-8.69321528212109,-8.6931724808296,-8.69342217151481,-8.69329604393798,-8.69321986965922,-8.69331336667541,-8.69352868035182
"OTU_3462",-8.6936453997767,-8.69319199699427,-8.69329219008328,-8.69323846594752,-8.69310022432597,-8.69315160966719,-8.69355906896699,-8.69336310060786,0,-8.69328612480391,-8.69313917343398,-8.69330699811523,-8.69314392704753,-8.69342099634024,-8.6934524870808,-8.69334912840359,-8.69315026762657,-8.69333767316751,-8.69340009112997,-8.69335148341119,-8.69325341172479,-8.69332579543975,-8.69354022989267,-8.69337838767247,-8.69330309800275,-8.69333402388339,-8.69324497580075,-8.69325011435819,-8.69323772821395,-8.69352985015352,-8.6935599898197,-8.6934607505047,-8.69333198860374,-8.69321059532671,-8.6933818941158,-8.6932386320729,-8.69337409831956,-8.69317715149723,-8.69326901740271,-8.69332414731369,-8.6933579783447,-8.69352655205255,-8.69307657719047,-8.69326233840637,-8.69339128562444,-8.69324203331397,-8.6934006100832,-8.69342248957593,-8.69329971677704,-8.6933145639553,-8.69360158474786,-8.69321749256134,-8.69327057777866,-8.69321528212109,-8.6931724808296,-8.69342217151481,-8.69329604393798,-8.69321986965922,-8.69331336667541,-8.69352868035182
"OTU_208",1.09861228866811,2.19722457733622,0.693147180559945,0,0,0.693147180559945,3.63758615972639,1.6094379124341,0,0,0,0.693147180559945,2.07944154167984,2.07944154167984,1.94591014905531,1.6094379124341,-2.6624650073653,1.38629436111989,2.19722457733622,2.19722457733622,1.09861228866811,1.79175946922805,0.693147180559945,0.693147180559945,2.39789527279837,2.63905732961526,1.38629436111989,2.63905732961526,2.30258509299405,3.2188758248682,1.38629436111989,-2.66277549024344,1.94591014905531,3.2188758248682,2.63905732961526,2.70805020110221,2.83321334405622,2.484906649788,-2.66258375714145,0,-2.66267271808343,1.09861228866811,3.68887945411394,1.94591014905531,-2.66270602536318,1.79175946922805,1.38629436111989,0,-2.66261445651578,-2.66262930369403,1.09861228866811,-2.66253223230008,1.6094379124341,1.38629436111989,1.94591014905531,2.07944154167984,-2.66261078367672,2.39789527279837,1.79175946922805,2.19722457733622
