"ASVID","Nov2rep1","Nov3rep1","Nov6rep1","Nov9rep1","Nov10rep1","Nov11rep1","Nov12rep1","Nov13rep1","Nov16rep1","Nov17rep1","Nov18rep1","Nov19rep1","Nov20rep1","Nov24rep1","Nov25rep1","Nov26rep1","Nov27rep1","Dec1rep1","Dec2rep1","Dec3rep1","Dec7rep1","Dec8rep1","Dec9rep1","Dec10rep1","Dec11rep1","Dec14rep1","Dec15rep1","Dec16rep1","Dec17rep1","Dec18rep1","Dec21rep1","Dec23rep1","Jan4rep1","Jan5rep1","Jan6rep1","Jan7rep1","Jan11rep1","Jan12rep1","Jan13rep1","Jan14rep1","Jan15rep1","Jan18rep1","Jan19rep1","Jan20rep1","Jan21rep1","Jan25rep1","Jan26rep1","Jan27rep1","Jan28rep1","Jan29rep1","Feb1rep1","Feb2rep1","Feb3rep1","Feb4rep1","Feb5rep1","Feb8rep1","Feb9rep1","Feb11rep1","Feb12rep1","Feb15rep1","Feb16rep1","Feb18rep1","Feb19rep1","Feb22rep1","Feb23rep1","Feb25rep1","Feb26rep1","Feb29rep1","Mar2rep1","Mar3rep1","Mar4rep1","Mar7rep1","Mar8rep1","Mar9rep1","Mar10rep1","Mar11rep1","Mar14rep1","Mar15rep1","Mar21rep1","Mar22rep1","Mar23rep1","Mar24rep1","Mar28rep1","Apr18rep1"
"OTU_1",3.20726530784464,3.78638031856414,2.74664715370462,2.33536609456807,2.6677990947822,1.53076946516203,2.81669982981565,2.64750488954906,2.92605538565143,2.58452848776773,2.6254141643066,3.06593943674884,2.88804345396513,2.25943724274746,2.27807731288281,2.40642946035474,2.46901468667535,2.50999418395023,2.74036248576006,2.5002006389341,2.90976522705992,2.93963930771824,2.79568896556728,2.92841558404081,2.55790690024869,3.09856409390859,3.08208438119655,3.30272930526519,3.28399069130449,2.31349677840788,2.54624726226643,2.66489841712054,2.32306569009173,2.09627245769005,2.28761807986939,1.88200228558617,2.66555786452592,2.24912332314589,2.15804159606904,1.77326987748446,2.51366604467039,2.17661450112428,2.22697946471183,2.20384252208344,2.11950594444125,1.87060835943886,2.02128029753379,1.95538196121869,2.04137399399108,2.02984788316043,2.17260152354405,2.23428158951005,2.11553872599923,2.39686469244529,2.30962078055569,2.11818062585572,2.28822018939411,2.12499184667478,2.10830103523882,2.2232086296395,2.47242943209775,2.37355847036822,1.69101429423102,1.88676268333864,2.1367179742267,2.5955527962602,1.99216570072824,2.32120563733582,2.41132203066942,2.65890809220705,2.22075996865549,2.62717380372171,2.42892058950948,2.27852089289215,2.26570220441622,2.45196233536334,2.53398706884056,2.84934729736014,2.77477967948159,2.74558187622735,2.87803525388056,3.42657107596978,1.2208489639978,2.2155029900909
"OTU_2",2.45840752027069,0.580927514028078,2.20171591745212,2.65646416393969,2.47273851221081,2.39576690264864,2.7477069583287,2.80269777895476,3.15623296362302,2.80906966334858,2.71735165963229,2.14321781454439,2.24141628904008,2.16741834402721,2.61594912985845,2.5422310015138,2.5922473270993,2.51742916243775,2.85369117106706,2.76616418743124,2.7905018062331,2.90535023423961,3.16283520937331,3.08710553630149,3.0539448238603,2.10858564624327,2.14381474260361,1.55976000020657,1.16198953520586,2.10919631489515,2.82911004828226,2.75319102426622,2.65621013662027,2.62236555358683,2.51779565784098,2.19321485544814,2.83010725157407,2.67757794947876,2.65273783790515,1.89956360280876,2.78608064499138,2.69017610470915,1.98252612681086,2.79471085352297,2.58054090370423,1.82017750581196,2.10240584234616,2.44540445735492,2.14958757863131,2.01742536316187,2.50907376016526,2.40335791955398,2.21084890580356,2.18994397663797,2.33002965218689,2.25171201848024,1.94961802651507,1.94025774347544,2.18333622118174,1.86109396240495,1.95833048298679,2.06607377062026,1.99849899397898,1.88676268333864,1.9849119613587,2.03359782597161,1.47086877709495,1.80286118115581,1.91662578883331,2.09929230427163,1.8213739066237,1.79682550164828,1.94056782159555,2.00736812239158,1.89218869611466,2.10175990593023,1.74346572425544,1.87799678830296,2.14500211285423,1.60290959776521,1.65080558739035,1.89329452450124,1.11164967203281,-0.674868767805266
"OTU_3",2.89800563474831,0.686288029685904,2.49955036136791,2.76954130855867,2.69895426256199,2.7835324336574,2.77965855813531,2.54780552932597,2.51764476731351,2.09902067198603,2.38357847998024,2.53787200654834,2.53233985541603,2.54436828182735,2.23807197826911,2.27029728603016,2.29972263017173,2.14475387715258,2.08643601835339,2.0908216315048,2.90383049154011,2.80771176467569,2.61487003865786,2.55430100581673,2.30921027450986,2.47404541973774,2.47231880957565,2.25290718076652,2.21615006130313,2.12244154164518,2.25856518981465,2.53356241505945,2.18620650737453,2.12159026567434,2.29931411963258,2.54288860392789,2.26009275641775,2.43916692603376,2.37315297568599,2.26467741539335,2.53366671137706,2.29287430724015,2.54433730530972,2.55214921635165,2.63318463718965,2.5637555399988,2.49479886888697,2.38026515518396,2.52907720033621,2.37159717688249,2.29355413396171,2.39218461895586,2.43399245711777,2.41538374021253,2.26750929520556,2.31233664029668,2.38931630626547,2.37898007334009,2.44662684050936,2.5358920042967,2.45262680480157,2.4935177854472,2.4329516389604,2.35313654453379,2.31668935367571,2.12741658118926,2.50611145183047,2.22701842227612,2.23870928800242,2.00085223145838,2.09070684040729,2.00813459531549,1.94056782159555,2.14498950026763,2.04903116760763,1.78128801065546,1.8911017230615,1.6689049904444,2.12730253575483,1.35928751510746,1.78800670890384,-0.255139888665543,0.849285407565318,0.711425593314624
"OTU_4",2.55749842291492,0.175462405919913,2.1493479319348,1.99109654748682,2.04785531824555,2.44706019703619,1.88514162581071,1.71650801028521,1.31661747321733,1.42834634727814,1.63216239129632,1.98637534305143,1.92296255792154,2.31292592769844,2.25827468558663,2.14860035105264,2.1193409381956,1.68969182790504,1.94923489683991,1.7086133855609,2.25720332661505,2.13988239210003,2.11003245673649,2.10627628328977,2.23600687048657,2.04796102442684,2.12982850062887,2.29487137986555,2.20088258917234,2.05438807840016,2.39049273285719,2.24001522315527,2.13139827087954,2.14628287826471,2.1757001636654,2.28216234146464,2.11605338619482,2.02888253148965,1.9994365658924,2.63421051427545,2.12323881392677,2.16282117899195,1.77843077046735,2.3579932019107,2.06066544441832,2.02241437230686,1.93298769038811,1.92552899806901,1.92001313698681,1.97920415034168,2.09849355139033,2.04668297561525,1.74084527655782,1.83490972215669,2.05239791558861,1.76490127091813,1.90380849048377,2.19478760861032,2.2643052837154,2.10225601922184,1.8177485323656,1.46215772378825,1.65019229971077,1.50280378045144,1.37054565865187,-0.131365889146392,1.47086877709495,2.29847738625827,2.61972330024642,2.40631733956654,2.4584316205326,2.48012038576521,2.20007901708063,2.61499312951336,2.5370172994038,2.59959833416941,2.63210492479908,2.17038475179215,2.9141352003921,2.24048692717034,2.6017818772524,0.977003792627089,2.58094095272367,2.09771995443452
"OTU_13",0.378965978590856,0.329613085747172,-0.30381001953862,-0.913068532541676,-1.00850157712488,-1.24181925707775,-0.497486174856871,-0.886181675159174,-0.600305138964732,-0.432405993436862,-2.27986061413183,0.413978702297674,0.462560224647928,0.313527093692144,-0.555136031173404,-1.19543861676957,0.149900291730093,0.907991250003651,1.061931701839,0.643902648568475,1.99937421731295,1.7832074481613,0.996382290703842,1.23946560867898,0.911081455742967,1.18491480707149,1.08602444845576,1.30024880472149,1.39379114926318,0.356657558820381,0.946378800848477,1.19856134832711,0.95976084719654,1.10685946098693,1.17717133355427,1.45243962589894,1.40872157064291,1.45833767302203,1.05942930740093,2.09869227791909,1.58210784066545,1.69281754974621,2.16484768360482,1.97022767090193,1.65520033631015,1.9938409998628,2.02128029753379,2.13032341071502,1.72470438466604,1.86950523308525,2.15821278609195,2.32238885702032,1.82785665354745,2.48620979278114,1.16889700653745,1.99142892021658,2.32989288579467,2.56596364323985,1.93888288328078,2.36462028368933,3.11014680771836,2.43993353931309,2.84158632182984,2.98537497200675,3.16734292190988,3.57521314206695,3.28432107093427,3.01435281789577,3.28271744263568,2.85306410664801,2.38875169989461,2.52843896303602,2.77989751233357,2.48146173688884,2.64039565385763,2.64745435534704,2.48106466738622,2.33852167359415,1.73953700474607,1.92381731784531,2.11342910933847,-0.00382546038463705,1.66021562378165,2.43864654140511
"OTU_6",1.0721131591508,-0.517684774640032,1.0179458204437,2.26498529780627,2.53967799488592,2.57954938008227,2.15340561240539,2.18187125997444,2.03875219065053,1.84119156268393,1.40901883998211,0.724133630601513,1.07566469753434,2.13060437090449,2.2682250164398,2.01001418776649,1.61623736052352,1.84626088859658,2.17237844815412,1.92483649403054,2.17431566680929,2.00635099947551,1.87563175089765,1.58574184539681,1.89191070875469,0.933600378790587,0.958191076945875,0.0838534803969941,0.424390592075076,1.15900403134532,2.01273022729837,1.66856497757285,2.21252381569191,2.04362872420462,2.36675540042811,2.4023066533067,2.42808448765688,2.39994621288048,2.44572366852083,2.5756163500094,2.27525502122539,2.48127491011048,2.16484768360482,2.45977589622064,2.07570332178286,2.66500927370397,2.15304957516491,2.1666910548859,2.28151512167386,2.1127355429662,2.1436139866708,2.12305595439982,2.25530066837439,2.3779962081409,2.24576930856915,2.01809716729874,2.36989822040837,2.21701074539503,1.78984730412029,2.26048002443673,2.02184388870911,1.95327827647491,1.51666090708624,1.81153926210105,1.24133392717186,1.85454959452262,2.17708803922225,1.66121066409278,1.30043964940949,1.67807883919533,1.5517103396746,1.99213425396905,1.5625016876755,1.70315674798859,1.35588398704769,1.30683003106034,0.849647848233341,-0.300535656021107,0.666900202481219,-0.0620981658237023,0.427030155768238,-1.69985786359437,0.251448406809698,-1.50954537205052
"OTU_5",1.84530304738428,-0.517684774640032,1.75988316517308,2.13145390518175,1.77959133165087,1.81845153761381,2.24335384906833,2.18187125997444,2.26759376307937,2.05250065635114,2.03762749940448,1.67964507562895,1.68180050110465,1.75591092146308,2.20698139119908,2.38808032168654,2.32843273605416,2.32168458531166,2.43925739297613,2.22288135351787,2.3124660052901,2.03452187644221,2.82532076317365,2.59955759740485,2.77183379645797,1.55263958719681,1.36365618505404,0.712462139819368,0.970934298443146,1.59837069112916,2.35620365937856,2.1918131213374,2.42259528543876,2.2504231375173,2.33360319311121,2.05635567273095,2.53550473627772,2.16422387935941,2.18435890438642,1.81101020546731,2.15265269913306,2.22996048182958,1.7971229034795,1.97022767090193,1.87834388762436,1.63093550617344,1.60874802220253,1.70616616959471,1.88722331416382,1.7462725926613,1.85593191421902,1.73218964571281,1.37109825105174,1.76708712581793,1.47257942033567,1.40093589371671,1.61612641803199,1.41972330558249,1.45337506749908,0.744132535068642,1.21475244879995,0.744317930637937,1.03708782682436,0.648388452295368,1.4293861586748,1.18082049981978,1.05215844223677,1.01062309795163,1.14009699933431,1.57799538063835,1.24802792587638,1.16083673492828,1.58916993475766,1.68068389213653,1.21773364856687,1.34192135087161,1.39326329482232,1.30890225641299,0.874539567259463,0.936430664287425,1.49174089276067,1.35429802376856,1.25475051567348,-1.36801594836521
"OTU_9",1.98840389102496,0.329613085747172,1.62408162401402,2.23323659949169,2.23993304998487,2.17042796077099,1.86963743927475,1.78796697426735,1.68207724671179,0.879780395529307,0.764661823591596,0.500990079287303,0.988653320544707,2.15529698349486,1.67845619033369,1.69493314112659,1.35387309605603,1.6011384305636,1.46739680994717,1.89666561706384,1.95425378203248,1.93224302732179,1.83716547006985,1.93261278923893,1.62775913371311,0.933600378790587,0.958191076945875,0.948850917883599,-0.181745211495239,0.356657558820381,1.9449076309596,1.58155360058322,1.8577024404025,1.89844671436013,1.75698982880722,2.01553367821069,1.37973403376966,1.95365911025206,1.81084539608486,1.88246916944946,1.96159746237035,1.69281754974621,2.08480497593128,2.42698607339765,2.11950594444125,2.15418364993798,1.96329303988344,1.89475733940226,2.06954487095777,1.77853345487952,2.00164372540041,2.03068263426881,2.21084890580356,2.1548526568267,1.93960242144327,2.06939046168629,2.03538484827249,2.04995666073187,1.45337506749908,1.96463464134579,2.24190577348592,1.98269216168121,1.9686460308293,1.97014429227769,1.61170771546876,1.44908448641446,1.96041700241366,1.49613091373333,1.71817485010947,1.65398128761627,1.36938878288065,1.16083673492828,0.841955532927438,0.89222653177226,1.01293923592086,0.970357794439126,0.903715069503617,0.680293596990619,-0.288611242546218,0.0714332268008202,0.203886604454028,-1.92927590714911,-1.45329968542873,0.241421964068889
"OTU_8",0.602109529905066,-1.61629706330814,0.014643711579915,-0.102138316325347,0.696246515113546,0.298625783869401,-0.0920210667487065,-0.193034494599229,-0.130301509718997,0.712726310866141,0.359196715483431,0.849296773555519,0.605661068288601,1.64039803434123,1.71354751014496,1.46714921025588,1.27591155458632,1.07789028679905,1.44329925836811,1.51937138592238,2.13657533882644,1.74683980399043,1.98287728125125,1.96651434091461,1.69520041450864,1.18491480707149,1.5560280777015,1.69329139283109,1.0222275928307,2.10919631489515,1.26915219311153,1.43495012639134,1.80054402656255,1.92921837302688,2.06447452855518,2.06960089948097,1.70352111086356,1.55597614258595,1.82953752909701,1.84737784963819,1.97898920508222,1.71479645646499,1.63678025340432,2.20384252208344,2.10511720698915,2.21408179151905,2.34356789916305,2.10532210850961,2.01238645711783,1.76253311353308,2.05124066653978,2.09320299125014,2.03757718452952,1.55267725447248,1.70520171560443,1.96402994602846,2.08873082897779,1.89580598090461,2.05495505453353,1.59143039545585,2.31336473746806,2.0252517761,1.99849899397898,1.79579090513291,1.72418569889545,1.91170800836257,2.08177785941793,2.13663436080785,2.19425752543159,2.1147964908076,1.80302476795551,2.16906496212813,2.01202678557769,1.95693726876469,2.09628405245818,1.99997721162029,1.69694570862055,1.59658432886477,1.93059224150878,1.39318906678314,1.8380171294785,0.977003792627089,0.849285407565318,-1.36801594836521
"OTU_7",0.459008686264392,0.175462405919913,1.08248434158127,0.408687307440644,0.244261391370488,-0.260990004066021,-0.679807731650826,-0.663038123844964,-2.69222563317669,1.02288123916998,2.02420447907234,3.03996395034558,2.38624723691853,1.82611518013633,1.34198395371248,1.69493314112659,1.13072954474182,0.656676821722745,0.725459465217791,0.944007241018813,1.78719969736932,1.05369262343048,1.23754434752073,1.20437428886771,0.911081455742967,1.44442600255658,1.71729622529762,2.74934406708041,2.55909481242996,1.04980473938033,1.66305647881862,1.38088290512107,1.73991940474611,1.67138926372478,1.9881015497706,1.95837526437074,1.86070669438597,1.55597614258595,2.1446185757369,1.04090198377124,1.88883810808792,1.94659807052231,2.50861922270764,2.32162555773982,1.78303370782004,2.11644332195514,2.02128029753379,2.09258308273218,1.92001313698681,1.9528868420243,1.66177589977806,1.73218964571281,1.66533772404968,1.83490972215669,2.0253692432007,1.67634787357668,1.61612641803199,1.39503069299212,1.26100317485162,1.25495815883463,1.67609801530257,1.41214730321359,1.14628711878935,1.64164022530565,1.5876101638897,1.21856082780262,1.29901852016829,1.19986509759016,1.40580016506732,1.03145167427028,0.704412479287396,1.08387569379216,0.947316048585264,1.07454808856622,0.560954112177798,0.970357794439126,0.524225447798714,-0.993682836581052,0.935164189075898,-0.216248845650961,0.689394420235729,-2.20105003772086,-1.45329968542873,1.57642303080123
