"ASVID","N01C","N02C","N03C","N04C","N05C","N06C","N07C","N08C","N09C","N10C","N11C","N12C","N13C","N14C","N15C","N16C","N17C","N18C","N19C","N20C","N21C","N22C","N23C","N24C","N25C","N26C","N27C","N28C","N29C","N30C","N31C","N32C","N33C","N34C","N35C","N36C","N37C","N38C","N39C","N40C","N41C","N42C","N43C","N44C","N45C","N46C","N47C","N48C","N49C","N50C","N51C","N52C"
"03cd5e5027dea3cd1328bded7827014a",-14.5710267077514,-14.5756540686898,-14.5776429653528,-14.5798320825212,-14.583626955676,-14.5888864344741,-14.5881803861201,-14.5892047915025,-14.5870898786988,-14.5858001851921,-14.5852520949508,-14.5767626372029,-14.5807346067657,-6.26379918471787,-14.5840942356559,-14.5868217528971,-14.5852343873072,-14.5830847006659,-14.5849412684002,-14.5877647344468,-6.88545286314981,-14.5841379099424,-14.5762405391713,-14.5838229375926,-14.5847546811363,-14.5842491013941,-14.5863400938727,-14.5853673136539,-14.5850087103072,-14.5837710281295,-14.5873231928264,-14.5842301328315,-14.5835238648904,-14.5834854910784,-14.5832227916227,-14.5865816995853,-5.93975250477066,-14.5869587859779,-14.5850825028114,-14.5918674363911,-14.5885550245516,-14.5896817158004,-14.5896623737788,-14.5907149713573,-14.5906430153248,-14.5910813368881,-14.5859084109649,-14.5864233569091,-14.5908890293298,-14.5812736158824,-14.5863475083587,-14.586107482942
"041323e511ac47609f702b91685cca22",-14.7218496632535,-14.7264770238883,-14.7284659204212,-14.7306550374468,-14.7344499103547,-14.7397093888121,-14.7390033405036,-14.7400277458199,-14.737912833153,-14.7366231397297,-14.736075049524,-14.7275855923288,-14.7315575616324,-8.80452520260372,-14.7349171903042,-9.0857592818188,-8.38920829327526,-8.09708387844434,-14.7357642229935,-14.7385876888572,-7.47369389280104,-8.38693263424874,-7.96434886971168,-8.38609692669773,-14.7355776357417,-8.232819924539,-7.88050195580051,-14.7361902682196,-14.7358316648961,-8.56841848349168,-8.24004590887971,-14.735053087471,-10.1779703971799,-8.56857048227599,-14.7340457463276,-14.7374046540723,-14.5167289193469,-14.7377817404405,-14.7359054573956,-14.7426903905368,-14.7393779789109,-14.740504670087,-14.7404853280667,-14.7415379255773,-14.7414659695494,-14.7419042910844,-14.7367313654956,-14.7372463114064,-14.7417119835385,-14.7320965707141,-14.7371704628609,-14.7369304374598
"048d2fe48e627d31cf210062b56fb6c4",-5.73006066469947,-6.00060235736161,-6.05239770377202,-5.86324719525317,-6.62140565176413,-6.96948987278697,-6.96794686587601,-7.14440718032114,-7.78708020802621,-7.87925363425239,-7.78326189440653,-7.8605322194267,-8.22615310619286,-8.29359953882164,-8.09909866690793,-8.79803945285874,-7.87823111991437,-8.38484205439692,-7.54111454116311,-7.70138861478365,-7.98474662154728,-12.4702915661743,-9.46869661504613,-7.69272170463324,-7.87705583116991,-7.00003055509131,-7.34960903944386,-7.54175888329316,-7.34733760178355,-7.61260297156719,-7.62078049877601,-7.40602743667651,-6.68024615178707,-6.62151977878764,-6.56537916222093,-6.44564423073896,-7.7802433881979,-7.41234902487161,-7.98397046650449,-7.99874600459273,-12.4747086956601,-12.475835390693,-12.4758160486066,-12.4768686497165,-12.4767966934427,-12.4772350164756,-12.4720620731678,-12.4725770208465,-12.4770427082726,-12.4674272624325,-12.4725011720407,-12.4722611458155
"04b4ed8ceabf387ba2caa3e54509965d",-4.23513551485943,-4.2478688227978,-4.29994041324459,-4.49609909093373,-4.58823514135709,-4.64238252392339,-4.49650501231741,-4.7084697558259,-4.50451124426808,-4.82713208704759,-6.22835927003502,-5.51509454157991,-3.70386987288609,-3.83937568717662,-3.13027743138332,-3.05329773277349,-3.7260619835669,-3.81106598070405,-4.37209909991346,-4.63583251009812,-5.37779011125374,-4.76324652635816,-5.11249290755598,-4.91326744318247,-4.99713592331552,-4.99610462130093,-4.9398931731995,-4.88047700491218,-4.86524699234798,-4.5768244536498,-4.63529992744012,-5.02518016553821,-5.0123196984452,-5.29036919669886,-5.06546777272165,-4.88913323020738,-5.39129228586772,-4.80676223277425,-4.95415073901304,-5.08418611251166,-5.25719339406988,-5.28939710200928,-5.52462571592236,-5.4535201243261,-5.36924921721435,-5.69129745270444,-5.23069134165554,-9.66937689426456,-5.61598353363629,-5.3021561428552,-4.22265127686586,-4.15543889488743
"04bfa26b3209850428c4ae09b1d4f4b8",-14.745380170059,-14.7500075306505,-14.7519964271648,-14.75418554417,-14.7579804170426,-14.7632398954513,-14.7625338471494,-14.7635582524562,-14.7614433398088,-14.7601536463975,-14.7596055561968,-14.7511160990806,-14.7550880683472,-14.6260434573587,-14.7584476969878,-14.7611752140269,-14.7595878485545,-14.7574381620727,-14.7592947296693,-14.7621181955068,-6.01320328343103,-14.758491371271,-14.7505940010881,-14.7581763989446,-14.7591081424192,-14.7586025627145,-14.7606935550381,-14.7597207748914,-14.7593621715713,-14.7581244894854,-14.7616766539191,-14.7585835941533,-14.7578773262646,-14.7578389524554,-14.7575762530192,-14.7609351607328,-6.0105495568635,-14.7613122470976,-14.75943596407,-14.7662208971486,-14.7629084855532,-14.7640351767189,-14.7640158346988,-14.7650684321997,-14.7649964761724,-14.7654347977034,-14.7602618721623,-14.7607768180684,-14.7652424901593,-14.7556270774238,-14.7607009695236,-14.7604609441247
"04cc63effc9cdb8b6bc046f9d53c374f",-14.7335457077144,-14.7381730683275,-14.7401619648511,-14.7423510818665,-14.7461459547567,-14.7514054331898,-14.7506993848846,-14.7517237901961,-14.749608877539,-8.10247288579373,-14.7477710939185,-7.52390570348247,-6.0267857255572,-14.6142089944186,-14.7466132347041,-14.7493407517559,-14.7477533862761,-14.7456036997843,-14.7474602673895,-14.7502837332401,-14.5533354693415,-14.7466569089875,-14.7387595387678,-14.7463419366597,-14.7472736801385,-14.7467681004315,-14.7488590927648,-14.7478863126136,-14.7475277092918,-14.7462900272002,-14.7498421916503,-14.7467491318703,-14.7460428639782,-14.7460044901689,-14.7457417907315,-14.7491006984606,-14.5284249648773,-14.7494777848272,-14.7476015017909,-14.7543864349008,-14.7510740232902,-14.752200714461,-14.7521813724408,-14.7532339699466,-14.753162013919,-14.753600335452,-14.748427409887,-14.7489423557955,-14.753408027907,-14.743792615127,-14.7488665072504,-14.7486264818503
"04e01841a5e1bf33dcc6bb33c6380138",-13.9450878681866,-13.9497152310119,-13.9517041284831,-13.9538932465394,-13.9576881212286,-13.9629476021438,-13.9622415535062,-8.80327398250104,-13.9611510456466,-13.9598613516208,-13.9593132611587,-13.9508237999756,-13.9547957711493,-13.8257510941571,-7.61340095006411,-13.960882919737,-13.959295553508,-13.9571458659996,-8.10095779137868,-13.9618259016658,-13.7648775351937,-7.98135360713687,-8.08217053106575,-13.9578841032243,-8.38803318273652,-13.9583102671977,-13.9604012605187,-13.9594284799083,-13.959069876417,-7.87508127195612,-13.9613843598679,-7.53963477386154,-8.38602091864084,-7.98063181858956,-7.69234151985886,-7.78658955866082,-13.7399670162568,-13.961019952873,-8.38954919591298,-13.9659286052557,-13.9626161920881,-13.9637428837892,-13.9637235417599,-13.9647761397604,-13.964704183699,-7.70912138604839,-13.9599695774372,-6.96606192224319,-7.3604780984752,-13.9553347804841,-7.35138473554865,-13.9601686494945
"04f73040937adf564c5f87063b8a8351",-9.4589177245472,-13.8055453045784,-13.8075342023191,-13.8097233206713,-13.813518195872,-13.8187776774929,-13.8180716287607,-13.8190960346916,-13.816981120755,-13.8156914265563,-13.8151433360206,-13.8066538736924,-13.810625845403,-13.6815811498273,-13.8139854761033,-9.49126214500975,-13.8151256283675,-7.77851598121399,-7.78239033558746,-7.54716256564674,-7.98474662154728,-7.78060695846186,-7.76360091837805,-6.80968612429059,-6.9209372446219,-6.71204448506917,-7.47484780820143,-7.40815170725759,-8.10145044889694,-8.09830083999404,-8.24004590887971,-8.38723635482815,-10.1779703971799,-13.8133767311982,-13.8131140316012,-13.8164729413689,-13.5957970581778,-13.8168500279638,-13.8149737437901,-13.8217586810032,-13.8184462673929,-13.8195729592446,-13.8195536172128,-13.820606215354,-13.820534259283,-13.8209725810805,-13.8157996523872,-13.8163145986078,-13.8207802734195,-13.8111648548106,-13.8162387500167,-13.8159987244712
"05485769489bfb0902f2f5389dc91ead",-6.53978121853981,-6.57704971642193,-6.29257172322307,-6.73497515437863,-7.23292326109025,-6.7541528359424,-6.89091049517299,-5.98250663409305,-6.54637001074322,-6.39636131192151,-6.54254779564126,-6.37761554493973,-6.48192163348088,-11.7550305089787,-6.68108278098098,-6.25073201541502,-6.13598251480884,-5.9400949721605,-6.00384907968037,-5.7647755615364,-7.00334950934937,-6.03339069373265,-6.01635071432975,-6.06489020222724,-6.22680267221507,-6.11634874649553,-6.54444180734424,-6.39548922435415,-6.77886073857104,-6.7757084980618,-6.88936498720379,-7.23406325209379,-6.9990422249086,-7.34433898497251,-6.77536609093639,-7.88193748927207,-11.6692458166281,-8.57591482723224,-8.23536064375335,-7.99874600459273,-11.8918964843761,-8.24609662542516,-11.8930038406689,-8.24781869832752,-8.11443691111899,-11.8944228128204,-11.889249853871,-11.8897648031105,-11.8942305040374,-11.8846150290525,-11.8896889540748,-11.8894489271222
"055a2ec73903989eebdccee8c4eea3b0",-14.4576979660722,-14.4623253272709,-14.4643142240454,-14.4665033413363,-14.4702982147027,-14.4755576937928,-14.4748516453996,-14.4758760508388,-14.473761137918,-14.4724714443396,-14.4719233540679,-14.4634338958461,-14.4674058656311,-5.80593785936508,-14.4707654947086,-14.4734930121014,-14.4719056464233,-14.4697559596624,-14.4716125275,-14.4744359937033,-6.37394530493675,-14.4708091689975,-14.4629117977852,-14.4704941966302,-14.4714259402257,-14.4709203604554,-14.4730113530502,-14.4720385727774,-14.4716799694107,-14.4704422871642,-14.4739944520584,-14.4709013918918,-14.4701951239113,-14.4701567500972,-14.4698940506269,-14.4732529587762,-6.63421516028711,-14.4736300451898,-14.4717537619191,-14.4785386958746,-14.4752262838519,-14.4763529751631,-14.4763336331405,-14.4773862307772,-14.4773142747407,-14.4777525963282,-14.4725796701185,-14.4730946160912,-14.4775602887593,-14.4679448747779,-14.4730187675366,-14.4727787421066
"055b448b67d7b3da8328ac876d03d0f0",-7.37893009711834,-7.07006736890826,-6.50055790213168,-7.07826492477246,-6.74291867523881,-6.69155724856795,-6.66012313838103,-5.63226762867084,-5.25291818562116,-5.54358333475572,-7.13625588419736,-6.69653257864174,-7.39913046342648,-7.60020221442769,-6.62216625267549,-6.44522839102027,-6.96137187241915,-6.39096493187296,-6.62402728361578,-6.63008011286938,-6.83132883176732,-6.51387663397196,-6.42262834303745,-6.41524919513764,-7.40682456704953,-7.34513696346943,-11.3738738076678,-8.38935981990635,-7.61575317817653,-6.56572166055936,-5.96414624777014,-5.7941562480057,-6.34761761576306,-7.34433898497251,-6.91861912999628,-6.33297725069474,-6.58970364092639,-5.6602772336894,-6.22832133304835,-7.05995374391832,-7.35579143935218,-7.99470725709625,-7.24689313261977,-7.19751020159485,-6.04868468743787,-4.99476935231994,-4.96837024308436,-6.25213053774528,-5.71369530105571,-6.70770244815787,-5.28233207082746,-5.14192933723512
"05a4afae1a59f5bfd4abdf42dd815c1a",-13.7166107454082,-13.7212381092745,-13.7232270071917,-13.7254161257378,-13.7292110012736,-8.24313221491642,-13.7337644345628,-13.7347888405835,-8.23921625238531,-13.7313842321492,-8.38958706681109,-13.7223466784869,-7.60688453121963,-13.5972739427982,-7.23368339947204,-13.7324058004923,-13.7308184339107,-7.40363222595055,-13.7305253148204,-13.7333487826303,-13.5364003678882,-13.7297219558599,-13.721824580126,-13.7294069833129,-13.7303387274397,-7.40579956838339,-6.57114789809421,-13.7309513603405,-13.7305927567695,-7.40484955786183,-13.7329072407345,-7.18273197893636,-6.74284259489794,-13.7290695365874,-13.7288068369671,-7.00594011089087,-13.5114898421406,-13.7325428336586,-7.04517042441361,-13.7374514871281,-13.7341390732278,-13.7352657651783,-13.7352464231447,-13.7362990213781,-13.7362270653008,-13.7366653871367,-13.7314924579897,-13.7320074042555,-13.7364730794588,-13.7268576600045,-13.7319315556577,-13.7316915300911
"06b1b0ededcab44d5b5b97b9e5b43160",-5.8184417279989,-6.18961921553301,-5.58717143235959,-5.66688794273316,-6.26415987725144,-6.02801493127731,-5.84105685355956,-5.66446900357785,-5.2750108299474,-5.01655642685743,-4.88070592517262,-4.98621063802657,-4.85133728987841,-5.49245903368378,-4.99027970495609,-5.12229440323946,-5.34012934706089,-5.43628517563793,-5.30822961594497,-5.12457040756011,-5.92402821434573,-4.9353154586365,-4.78294654528293,-4.62313288636226,-4.55644753778758,-4.63595621753035,-4.67703325146455,-4.66256024191282,-4.72998949596513,-4.83257388076056,-5.35318426798888,-5.3461546959622,-5.09673653481527,-5.39454385674024,-5.63083040810865,-5.83818470011693,-6.72964484295965,-6.23233466571066,-7.08966008227975,-10.6052693750216,-10.6019568824741,-10.6030836012051,-10.603064258712,-10.6041168819379,-10.604044924153,-10.6044832563892,-10.5993102042095,-10.5998251627513,-10.6042909441489,-10.5946752954486,-10.5997493123458,-10.5995092810575
"06ca8a0f60b4b28d67a9be2613fb7b07",-13.6749380020308,-13.679565366114,-7.60017142316932,-7.68478394352278,-9.48486121415014,-8.39732047389477,-13.6920916919843,-13.6931160980523,-13.6910011838325,-13.6897114894607,-13.6891633988514,-13.6806739353782,-13.6846459076258,-13.5556011934665,-13.6880055387786,-7.88152215199336,-13.689145691196,-13.6869960031095,-13.6888525720921,-6.17734038601174,-7.37832692869188,-6.65126782980508,-6.75956458090433,-13.6877342405328,-6.44075665399467,-6.77665901426363,-13.6902513985036,-13.689278617632,-13.6889200140444,-13.6876823310349,-13.6912344981164,-13.6881414360455,-13.6874351676294,-13.6873967937916,-13.6871340941592,-13.6904930043782,-13.4698170880678,-13.6908700910237,-13.6889938065982,-13.6957787447196,-13.6924663306666,-13.6935930226691,-13.6935736806347,-13.6946262789165,-13.6945543228359,-13.694992644692,-13.6898197153062,-13.6903346615959,-13.6948003370053,-13.685184917106,-13.6902588129946,-13.6900187874169
"06f182dec0df3396915f015705869288",-14.2933948208273,-14.2980221824598,-14.30001107942,-14.302200196915,-14.3059950706342,-14.311254550211,-14.3105485017526,-14.3115729072864,-14.3094579941702,-14.3081683004725,-14.30762021015,-14.2991307511386,-9.07360384840271,-14.1740580795464,-14.3064623506834,-9.0857592818188,-14.3076025025038,-8.38484205439692,-8.10095779137868,-9.08802206751804,-14.113184538855,-7.87595511559372,-10.161882410863,-14.3061910525799,-14.3071227962618,-14.3066172164446,-14.3087082092331,-14.3077354288702,-14.3073768254704,-14.3061391431091,-14.3096913083322,-8.23304771497279,-7.69264567924072,-7.87523329962545,-8.09795871922207,-7.54531424087165,-8.34003826457364,-7.70018202363391,-9.48831295956907,-8.4043230676205,-8.10990141596667,-8.40028477317052,-9.09331954576436,-9.09526616413072,-9.09545313943183,-14.3134494529487,-14.3082765262614,-14.3087914722818,-14.3132571453621,-14.3036417304908,-14.3087156237202,-14.308475598268
"0713e1886ec859d0681563f94368dd6b",-12.8536295069697,-12.8582568778195,-12.8602457787284,-12.8624349005604,-12.8662297817755,-12.8714892716942,-12.8707832218507,-12.8718076293938,-12.8696927121269,-12.8684030158937,-12.8678549244927,-12.8593654487001,-12.8633374267246,-4.63614384445353,-12.8666970627457,-12.8694245857586,-12.8678372168116,-12.8656875256155,-12.8675440972841,-12.8703675693,-4.54048828539655,-12.8667407371247,-12.8588433495538,-12.8664257641075,-12.8673575096251,-12.8668519288121,-12.8689429257161,-12.8679701434397,-12.8676115393339,-12.8663738545344,-12.8699260267472,-12.8668329602093,-12.8661266907712,-12.8660883168779,-12.8658256168651,-12.8691845319394,-4.52844598831072,-12.869561619129,-12.8676853319943,-12.8744702798883,-12.8711578610726,-12.8722845546969,-12.8722652126346,-12.87331781243,-12.873245856246,-12.8736841787318,-12.8685112418955,-12.8690261889285,-12.8734918707688,-12.863876436987,-12.8689503402178,-12.8687103142936
"077a3468c323f92a3caba50fbdcc8a94",-8.76569254999275,-13.1477365505882,-8.77917276651564,-8.78370269863522,-7.04171592728934,-7.99174262409649,-7.41457288135059,-8.10997655026927,-6.75023333141456,-7.87925363425239,-7.18508393935443,-6.29044968604349,-7.77401507725073,-8.5167931113949,-6.62216625267549,-13.1589042512572,-7.04482930211796,-13.1551671935378,-13.1570237640012,-13.1598472341884,-9.77678989949017,-7.78060695846186,-8.55229002845367,-7.34422493604539,-8.38803318273652,-8.09925056179696,-7.88050195580051,-9.08262063037381,-8.2350197282024,-7.77973308162287,-8.10647681952537,-9.08049740682736,-8.38602091864084,-13.1555679845398,-13.1553052846978,-13.1586641975934,-12.937988084851,-8.10579803527727,-7.78322401633604,-8.4043230676205,-7.48102974202062,-13.1617642183466,-7.99448240325031,-13.1627974754131,-13.1627255192755,-8.8080327736831,-8.79834146501702,-13.1585058546851,-7.55474632327329,-13.1533561060872,-13.1584300060234,-13.1581899802547
