"ASVID","SE1A","SE2A","SE3A","SE4A","SE5A","SE6A","SE7A","SE8A","SE9A","SE10A","SE11A","SE12A","SE13A","SE14A","SE15A","SE16A","SE17A","SE18A","SE19A","SE20A","SE21A","SE22A","SE23A","SE24A","SE25A","SE26A","SE27A","SE28A","SE29A","SE30A","SE31A","SE32A","SE33A","SE34A","SE35A","SE36A","SE37A","SE38A","SE39A","SE40A","SE41A","SE42A","SE43A","SE44A","SE45A","SE46A","SE47A","SE48A","SE49A","SE50A","SE51A","SE52A"
"a7038b203910eeed280371a9571c866d",6.95939851213398,7.05012252026906,7.00215595440362,6.59441345974978,6.71295620067707,6.66185474054531,6.72743172485086,6.61472560020376,6.31896811374643,6.15909538849193,6.22455842927536,6.13339804299665,6.11809719804135,6.41836493593621,6.60258789218934,6.8134445995109,7.40610338123702,7.72885582385254,7.77401507725073,7.69984240739699,8.09346227450118,8.2995345703326,8.13681086367554,8.95027346655738,9.15978364835903,9.09245733131947,8.48528964240323,9.18543273627,9.18952523226226,9.18870807184907,9.24657586455828,8.92052268739398,8.95544812234739,9.11877317845069,9.10742131796834,9.03312575255037,9.02713842775492,9.06658546833104,7.24136628332232,8.69651023918989,8.72469504674049,8.76483421433083,9.02449260540567,8.68980105602255,8.53385363230935,8.33471162182092,8.31238059678675,8.21959545417708,8.15593633797239,8.13885675069633,7.76429600645052,7.75362354655975
"adfb67f460d65aa8614bed0880411c61",6.95368421087054,6.10031895202006,6.19847871649231,6.95272864462487,5.97635090929793,5.96870755998537,6.56244409369372,6.45990445437753,5.95064255258773,6.27852142416584,6.48463523563525,6.59987049921284,6.89972310728487,6.73933662735717,6.8330317327862,7.47363710849621,6.99301512293296,6.95844839329766,7.76726399675731,7.73280753042202,6.83840520084734,6.99668148817654,6.05678401322862,6.08221891037645,6.17586727010576,6.66568371778241,6.41673228251233,7.27239839257005,6.79122146272619,6.20455776256869,6.32793678372919,6.71780469502369,6.86380339145295,7.028201432058,6.65801104587075,6.43294009273918,6.41836493593621,6.27852142416584,7.44658509915773,6.49828214947643,6.72503364216684,6.93342302573071,5.8636311755981,5.36129216570943,5.8805329864007,5.52545293913178,5.37063802812766,6.16541785423142,5.34233425196481,5.91350300563827,5.90536184805457,5.64190707093811
"919f52074a986016c7e460883cbe1484",6.16120732169508,6.10479323241498,6.10702288774225,6.20050917404269,6.06145691892802,5.99645208861902,6.12468339089421,5.96614673912369,6.09356977004514,5.98393628068719,6.10924758276437,5.92692602597041,5.8111409929767,5.71702770140622,5.5683445037611,5.68357976733868,5.61677109766657,5.67675380226828,5.27299955856375,5.29330482472449,5.50938833662798,5.33271879326537,4.98360662170834,5.08759633523238,4.7361984483945,4.71849887129509,4.54329478227,4.63472898822964,4.91265488573605,4.81218435537242,4.70048036579242,5.08140436498446,5.18738580584075,4.8283137373023,5.12989871492307,5.37527840768417,5.44673737166631,5.55295958492162,5.51342874616498,5.88332238848828,4.89783979995091,5.95064255258773,5.84354441703136,5.76205138278018,6.5410299991899,6.40522845803084,6.61204103483309,6.51323011091231,6.45362499889269,6.31896811374643,6.30078579466324,6.22653666928747
"b73cb42e006377b6fde3161fcec1d0f9",6.08677472691231,4.78749174278205,5.03695260241363,6.04500531403601,5.00394630594546,4.88280192258637,5.64897423816121,5.37989735354046,5.26269018890489,5.18738580584075,5.17614973257383,5.71702770140622,6.06842558824411,5.8348107370626,5.88610403145016,6.30809844150953,6.28226674689601,6.17170059741091,6.85646198459459,6.59167373200866,5.71042701737487,5.605802066296,5.04985600724954,5.57215403217776,5.08759633523238,4.93447393313069,5.17614973257383,5.79909265446053,5.51745289646471,5.42934562895444,5.53338948872752,5.56452040732269,5.61677109766657,5.67332326717149,5.41164605185504,5.11198778835654,5.17614973257383,5.25227342804663,6.18208490671663,5.42934562895444,5.36597601502185,5.96357934361845,5.51342874616498,4.97673374242057,5.605802066296,5.33271879326537,5.31320597904179,6.0330862217988,5.6021188208797,5.85507192220243,5.87211778947542,5.78996017089725
"45ffedadc43d8030c7f8a405ca9ab0db",4.53259949315326,4.52178857704904,4.65396035015752,4.8283137373023,4.62497281328427,4.89783979995091,4.77068462446567,5.14749447681345,5.20948615284142,5.44241771052179,5.4971682252932,5.40267738187228,5.51342874616498,5.6021188208797,5.54907608489522,5.54907608489522,5.69035945432406,5.65948221575962,5.26269018890489,5.43372200355424,5.95324333428778,5.82894561761021,5.31320597904179,6.34035930372775,6.10031895202006,5.85220247977447,5.00394630594546,5.58724865840025,5.82894561761021,6.16541785423142,6.06610809010375,6.21460809842219,6.1527326947041,5.68017260901707,5.31320597904179,5.5834963087817,5.40267738187228,5.39362754635236,5.52942908751142,4.67282883446191,5.56452040732269,5.13579843705026,5.07517381523383,5.00394630594546,4.59511985013459,4.69134788222914,4.52178857704904,4.93447393313069,5.01063529409626,5.37063802812766,5.10594547390058,5.23110861685459
"b66772dfb431b48b579915617caf0ad6",4.78749174278205,4.51085950651685,4.40671924726425,5.0998664278242,4.23410650459726,4.61512051684126,5.29831736654804,5.65248918026865,5.11799381241676,5.67675380226828,5.50938833662798,5.55295958492162,6.00635315960173,6.04737217904628,6.12905021006055,6.03548143252476,6.09356977004514,5.74300318780948,5.59471137960184,5.56452040732269,5.50125821054473,5.33753807970132,4.17438726989564,5.33271879326537,5.33753807970132,5.04985600724954,4.39444915467244,4.82028156560504,4.89034912822175,4.91265488573605,5.2040066870768,5.31811999384422,5.02388052084628,5.54907608489522,5.04985600724954,5.27811465923052,5.4553211153577,5.44673737166631,6.18826412308259,5.11198778835654,4.62497281328427,6.07993319509559,5.90808293816893,5.54907608489522,4.99721227376411,4.94875989037817,4.74493212836325,5.28320372873799,5.23110861685459,5.54907608489522,5.42934562895444,5.53338948872752
"d91d91ddd239d382e64507aae73eba4b",5.57215403217776,4.33073334028633,4.26267987704132,5.4971682252932,4.69134788222914,4.06044301054642,5.4380793089232,4.76217393479776,4.83628190695148,5.00394630594546,5.32300997913841,5.52545293913178,5.97380961186926,5.75257263882563,5.83773044716594,5.85220247977447,6.12249280951439,6.12249280951439,6.79122146272619,6.22455842927536,5.76205138278018,5.74939298590825,5.08140436498446,5.35185813347607,5.30330490805908,5.03695260241363,5.56068163101553,5.6970934865054,5.4380793089232,5.2040066870768,5.23110861685459,5.12396397940326,4.55387689160054,5.04985600724954,4.62497281328427,4.81218435537242,4.81218435537242,4.57471097850338,6.08677472691231,4.55387689160054,5.2257466737132,5.34710753071747,4.77912349311153,4.46590811865458,4.95582705760126,4.54329478227,4.48863636973214,5.54517744447956,4.88280192258637,5.32787616878958,5.52545293913178,5.07517381523383
"08bd45c0807b6fb44faaa54fb53e4213",5.19849703126583,5.04342511691925,4.52178857704904,5.03695260241363,4.61512051684126,4.21950770517611,4.75359019110636,4.27666611901606,3.76120011569356,4.23410650459726,4.8283137373023,5.00394630594546,5.22035582507832,5.32787616878958,5.28320372873799,5.40717177146012,5.44673737166631,5.68357976733868,5.91079664404053,6.07764224334903,5.89989735358249,5.77765232322266,5.27811465923052,5.06259503302697,5.48893772615669,5.60947179518496,5.42934562895444,5.81413053182507,5.43372200355424,5.37527840768417,5.50533153593236,5.48479693349065,5.4249500174814,5.59098698051086,5.07517381523383,5.3890717298165,5.26269018890489,5.4971682252932,5.57972982598622,5.91079664404053,5.23110861685459,5.70044357339069,5.62762111369064,4.91998092582813,5.44241771052179,5.3890717298165,5.06890420222023,5.6937321388027,5.28826703069454,5.51745289646471,5.80513496891649,5.5834963087817
"f34cdcd73e535507d29c29b19d01f658",5.6021188208797,5.2257466737132,5.17614973257383,5.84643877505772,5.27299955856375,5.32300997913841,5.79301360838414,5.65948221575962,5.44673737166631,5.36597601502185,5.47646355193151,5.56068163101553,5.61312810638807,5.62762111369064,5.35658627467201,5.42934562895444,5.30330490805908,5.08759633523238,4.99043258677874,5.11198778835654,5.20948615284142,5.07517381523383,4.75359019110636,4.85981240436167,4.70953020131233,4.78749174278205,5.19849703126583,5.09375020080676,5.03043792139244,4.93447393313069,4.83628190695148,5.2040066870768,5.31320597904179,4.78749174278205,5.26785815906333,5.30330490805908,5.3890717298165,5.45958551414416,5.39362754635236,5.48479693349065,4.85981240436167,5.6937321388027,5.53733426701854,5.09375020080676,5.75574221358691,5.3890717298165,5.3890717298165,5.8805329864007,5.52146091786225,5.64544689764324,5.73009978297357,5.54907608489522
"30dbf1c75521f969f69ff64101abcee2",5.52545293913178,5.65599181081985,5.87493073085203,5.05624580534831,5.12396397940326,4.96284463025991,5.41610040220442,4.89034912822175,5.41610040220442,5.64897423816121,5.63835466933375,5.6937321388027,5.96614673912369,5.8636311755981,5.88887795833288,5.68697535633982,5.8171111599632,5.46806014113513,4.86753445045558,5.2040066870768,5.48479693349065,5.43372200355424,4.89783979995091,5.15329159449778,4.67282883446191,4.94875989037817,4.26267987704132,4.15888308335967,4.82028156560504,4.97673374242057,4.76217393479776,5.64190707093811,5.40717177146012,5.36129216570943,5.46806014113513,5.4249500174814,5.4553211153577,5.16478597392351,5.58724865840025,4.70953020131233,5.08140436498446,5.26269018890489,4.99043258677874,5.2257466737132,5.29831736654804,5.30826769740121,5.41164605185504,5.12396397940326,5.27299955856375,5.04342511691925,4.78749174278205,4.35670882668959
