"ASVID","UK01A","UK02A","UK03A","UK04A","UK05A","UK06A","UK08A","UK09A","UK10A","UK11A","UK12A","UK13A","UK14A","UK15A","UK16A","UK17A","UK18A","UK19A","UK20A","UK21A","UK22A","UK23A","UK24A","UK25A","UK26A","UK27A","UK28A","UK29A","UK30A","UK31A","UK32A","UK33A","UK34A","UK35A","UK36A","UK37A","UK38A","UK39A","UK40A","UK41A","UK42A","UK43A","UK44A","UK45A","UK46A","UK47A","UK48A","UK49A","UK50A","UK51A","UK52A"
"08bd45c0807b6fb44faaa54fb53e4213",2.950893287675,2.85740216137392,2.80783292841841,2.7815786736257,2.70807946801229,2.71312569646293,2.76174412248251,2.45901009970206,2.30219796196645,2.44404218465152,2.77012031555313,2.58569214872152,3.25847532069087,3.08427658307715,3.10211768180424,2.97179264514206,2.85515664237846,2.89134127594622,2.83390917245603,2.75400485976678,1.03642410720132,2.059442253507,2.17241431717199,2.23792642865085,3.22636395721477,2.94558109949936,3.16899855756432,3.26444677379331,3.7738182614662,3.32142043007387,2.0691254754036,1.96837525401043,1.72726263420722,3.63490504275502,3.47481359223391,3.47800366239275,3.29816445955804,3.48540193222984,3.28673205167125,3.38672561205984,3.71004007883793,3.04202364998346,3.03407073375049,3.41860122826453,3.0848000285063,2.71678405668992,2.37031213090634,2.6751305483009,2.95162854880968,3.00909803674478,2.89083348410461
"b73cb42e006377b6fde3161fcec1d0f9",2.9692424263432,3.17446487821892,3.00110531639912,3.27164986592224,3.31318635905228,3.21079323565141,2.83749966484342,3.06486177200182,2.825446105731,2.99678824096731,2.92157193841122,2.00241144574011,3.18948244920392,3.02940866468664,3.15191337647569,3.36723619478921,2.87281943922149,2.80243775080455,3.4293041695561,2.58902259904913,1.97713336642362,2.38848671498017,1.88473224472021,2.97385530273508,2.44463430743316,2.82605177426361,2.84826151992994,3.25865804561707,3.11884704383391,3.76123501819668,2.93173975275262,2.78578397506996,2.36162174075803,3.29469681175097,3.72799108579521,3.18330135429767,3.22135584582865,2.81621482541704,2.00480409975794,1.75859556661359,1.70634870759857,1.81855304994426,1.88662984819902,2.63167390998066,1.4271236760547,1.32943982670719,1.19165713456469,0.956865083440587,2.06622468961243,1.12582345868095,2.07579648593563
"30dbf1c75521f969f69ff64101abcee2",2.12654005112653,2.06914865382862,2.10158732381255,1.87067879038642,2.10363905902722,1.80713036844988,1.70122187328884,1.86400998028164,2.15266622799548,2.35032817438002,3.1244024619268,3.7092592762828,2.3159166619961,2.06544621188681,2.2774491595478,2.25486055955868,2.21905140020553,2.17910954669386,1.67474155003664,1.58857007485327,1.94595043898693,2.04583660145123,2.16805701180303,2.1083470095541,2.67359282296931,3.02416557751199,2.63330486722031,2.56405843197681,2.03664981057284,1.91228657698416,1.79970117152538,1.79547988289702,1.87496647791985,0.978924714474973,0.731172446028997,0.966076110254784,1.38671464911733,1.52553806840066,2.07396745969471,2.09686313585347,1.78822748136168,1.21457381395549,1.43152675899908,1.05656867662706,2.10470634007353,2.03303642314147,2.35878936966956,2.15241931730093,1.82212577312224,2.1500713320602,1.68503752521716
"583e7caf625474a3918b14c9f2246d0a",0.242843086572792,0.158484443834981,0.0442128761613905,0.0461294983353726,0.783434809736318,1.10041445868386,1.53691882199756,2.40771680531451,2.55947451965012,2.80263222652635,3.35930362872697,4.06435982997242,2.65320334144773,2.17642471984886,1.80985227033263,1.53285455053675,1.25198834295795,1.34774066280026,1.7658669498726,1.5576078492493,2.31297884025403,2.05718746111992,1.63217480819971,2.05858549999504,2.86429210339224,3.18081477925182,2.37165976855153,1.7700625062227,0.167415029176497,-0.857007249358768,-1.20927632877863,-1.20689693337564,-0.761110223557266,-1.26355645444937,-0.957402786963827,-1.28871831890291,-1.396236860158,-2.02572000783723,0.454937147569172,1.72664396680698,1.74976120053388,1.70335733785282,0.616772446344352,-0.329725684492828,0.760644742576913,1.95748810505578,2.34377657728037,2.95769752008591,1.63862705315527,2.44891174389705,1.35511314756708
"7a3ba492a5e6828062d29151d0ac288f",1.54212607070305,1.85215209029683,2.05168091821614,2.13180158976584,1.85586759282266,1.70206929881914,1.59586135763101,1.67086519051984,1.64318378777596,1.84242226071736,1.70490630728687,1.53125107836655,1.85575041817488,1.95380624074414,1.92192100472557,2.19860275690858,1.98595751803815,1.63763268090285,2.05997991265467,1.77697067772361,1.4641123520942,1.9425034559759,2.1592850257302,2.17409838711688,1.4880931729377,1.37236839123875,1.55604570302277,1.45961522299791,1.94800119780643,2.29887272349486,2.08161003206584,1.8344458514304,2.13388048019519,1.98487817266038,1.78533297212627,1.66619196013082,2.04578251602441,2.05181743606849,2.28607178203206,2.3100922301105,2.52896614449712,1.99828057156116,1.95675202528312,2.00241821074276,1.83644235347885,1.46664094822067,1.48860466046226,1.7305154828496,1.85681133111012,1.63564858211336,1.78893712023531
"0234344c5194a16654cbdac94efd8de1",1.6565364218808,1.80071217909207,1.70319652514692,1.98726636863803,1.84520082501846,1.77425069433072,1.87083677881368,1.72438967093554,1.65982310677993,1.69505126787548,1.75126041665842,-0.288679267828205,1.85875793923884,1.43154186488972,1.88097961434821,1.99664522559777,1.72783424782792,1.74728859388034,1.91261704088168,1.20720251832416,0.224088409376257,0.240283810090835,-0.493076269511424,0.778671542433718,0.470896275755102,0.838851356270685,1.04873502136423,1.13621506794404,1.5283915823121,2.42113003954616,0.316779974716419,-1.43004048468985,-1.63657896091117,2.55048614261857,2.90765192309537,2.62463713175901,2.54047875786052,2.51300507874271,1.42059160256166,1.14403866064686,1.03012240452696,1.32654748550504,1.60618544304747,2.63425789074658,1.07978176719658,1.77606300730886,1.68206291932194,1.81013311081429,2.85069421805742,1.91881597421061,2.69064840234631
"d91d91ddd239d382e64507aae73eba4b",1.49242640215078,1.76792235626908,1.5250956559572,1.902427488701,1.81250036370753,1.91195165519197,2.21022766033784,2.14814469179463,1.93254230655499,2.2546670558109,1.75820488901123,1.13957929239072,2.35871389076792,2.21758279234236,2.29338575181061,2.35473559793983,1.96063971005386,1.81884987535375,2.14076199189608,1.60669745944583,0.285457355752549,1.27682367011657,0.584482609958853,1.90145419202964,1.28045380815946,1.651601409204,1.32317186706599,1.59095122505899,1.62214655184962,2.00969476445149,0.108025160854309,0.573689235254289,0.0498199926590632,2.23295110701711,2.50095300853828,2.08316467509047,2.16386180409002,1.86318058017006,1.16006051917583,1.33408226353473,0.967818521190803,0.767990458917856,1.58676735719037,2.05903710474227,1.35093453769715,1.15548651958375,1.13699872202683,1.1907294044999,1.96188771549739,1.17461362285038,2.30042042242027
"78685ceba064e4c0ed07ada1dc4dcd8d",1.5390911670079,1.80364043887116,1.65682036335677,1.94074635300314,2.1342224823993,2.14859589372508,2.27374106606017,2.16924252075926,2.02602349636615,2.19705430302629,2.33982107540723,2.07486652495553,2.89009188748724,2.58188982795702,2.4089705012443,2.29769365955281,2.0155163202797,2.21320375803684,2.21137955911004,2.23809663293732,0.211349383598828,1.26193505762282,0.626155306359422,1.54264477556228,1.75661973009973,0.99065736913869,1.25892959833763,1.6757164916867,1.68984156462097,1.82976555329616,0.513490268962472,0.847226800319906,-0.301577894178826,1.66318294761767,1.74671813599849,1.71365849736975,1.5612742005758,1.55779893061888,1.01970316148091,0.916525109661535,0.420625253253939,0.111210922528786,0.374041761754837,0.92303728400254,-0.12237120041237,0.431880131539097,0.751005717331485,0.651055626396249,1.32105632430161,1.02046294302312,1.48355547068413
"f34cdcd73e535507d29c29b19d01f658",2.2060628731632,2.42087865624578,2.33722851813929,2.30092392749307,2.0635069576009,2.14667834759581,1.97977146217734,2.01856527269787,1.99582375650251,1.41186358501154,1.07538482260713,0.266846534855693,1.72736925152667,1.91636871367201,2.00438528760557,1.91400235099421,2.07671188130662,1.79083683912607,1.6127909611751,1.20720251832416,-0.0182250580456724,-0.398796149198835,-0.295250526181504,-0.106013850025106,0.2508343909783,1.46855231509167,1.73307157224202,1.0607075154359,-0.791435317116453,-0.756923790801785,-0.179656911597473,-0.130757500559589,0.0311278596469107,1.23514351747097,1.47724202804328,1.54056574701341,1.91491424081938,1.64514094077403,0.727444422001717,0.669373018295316,0.302842217597555,0.535544514941332,0.77583714097404,1.3141136546586,1.35923334051185,1.73770213943641,1.95910223884128,0.744146049462262,1.29149752206006,0.647787657737949,1.53996955996422
"0fb538dc7ae93db1aad8af6b841e0274",0.648308194680957,0.660177584037699,0.355425446023365,0.382601734956586,0.719412950971387,0.832570728451746,0.871942518404311,0.698022289140763,0.289895723124241,0.179079083447057,0.903962556271215,1.45429003723042,0.71405454337046,1.28400642418118,1.20264751957341,0.607513983142678,0.756666905727926,0.747487229133013,0.604005630896788,0.79276874023324,1.37209345337394,2.0157068599992,2.15487000752108,2.20100584003681,2.3379388054037,2.15951370243163,1.58382526712985,1.55969868155489,1.13566549998136,0.580580406148673,0.687843656107251,0.649401056989986,0.675956462936048,0.378671280807724,0.872822963092024,0.973044779570878,1.70610514845425,2.08280918937683,2.55965884592209,1.77728769962574,1.18523139779603,1.32230119462359,1.91996626846661,1.73396750021887,2.40843543812283,2.42665057345001,2.33364135538633,1.44467333731983,0.675311382636248,1.41475475053316,0.334589295870402
"f0251ae1f45621e16745ce99443f242c",0.957969173851513,0.874104480246985,0.737360056721336,0.556955122101364,0.26742782722833,0.208416419378752,0.320969826624909,0.651502273505869,0.790277387729148,0.609861999539512,1.19772367479938,0.838103897806602,1.04104803603713,1.3628649990935,1.53068088754875,1.63550870459683,2.04658213985459,2.11546978661057,2.39404540924532,2.2648067832649,1.40760014183085,2.23649469762095,2.65725301282167,2.33729890246406,2.05533288598378,1.58000775601699,1.04286990191183,0.920618722265218,1.11002306936803,1.61908877074708,1.02431589272846,1.17880306632891,1.29727790892474,1.39320045226529,1.50770123552799,1.63085259368551,1.46596402077147,0.471021099597773,0.621064018443146,0.378570818507291,0.779766289687864,0.658506226076168,0.826026885497894,0.576514711527826,0.853902236063496,0.755008952986625,0.628044006196649,1.04835742386525,1.32105632430161,1.38818772314844,1.02773647643035
