"ASVID","N01C","N02C","N03C","N04C","N05C","N06C","N07C","N08C","N09C","N10C","N11C","N12C","N13C","N14C","N15C","N16C","N17C","N18C","N19C","N20C","N21C","N22C","N23C","N24C","N25C","N26C","N27C","N28C","N29C","N30C","N31C","N32C","N33C","N34C","N35C","N36C","N37C","N38C","N39C","N40C","N41C","N42C","N43C","N44C","N45C","N46C","N47C","N48C","N49C","N50C","N51C","N52C"
"99fee0a19b008f861969600865c985de",5.73009978297357,5.7268477475872,6.28226674689601,6.39526159811545,6.82871207164168,7.05358572719368,7.3125534981026,7.47760424319759,7.49331724886215,6.28599809450886,5.06890420222023,5.86078622346587,5.60947179518496,5.14166355650266,5.87493073085203,5.78382518232974,5.50533153593236,5.75257263882563,5.66296048013595,5.86078622346587,4.69134788222914,5.91350300563827,5.53733426701854,5.68697535633982,5.61312810638807,5.89164421182577,6.16120732169508,6.39359075395063,6.5424719605068,6.29710931993394,6.73221070646721,6.43615036836943,6.39526159811545,6.40687998606931,6.66568371778241,7.21303165983487,6.08449941307517,7.27378631784489,7.83676478326407,8.24038511551633,8.20439841814938,8.45680604140114,8.46168048148598,8.76013937002663,8.92558733903028,8.53503310954457,8.60721669406383,7.96311205897929,8.82379514872053,7.37462901521894,7.15226885603254,6.57507584059962
"c834e02be94ea60ec2900976677cc474",7.22475340576797,7.53208814354172,7.83834331555712,8.11102783819368,8.34069464792507,8.20111164444276,8.0106915391303,8.07713663853845,7.39079852173568,6.48768401848461,6.20253551718792,6.08221891037645,5.73657229747919,5.09375020080676,6.19847871649231,6.24610676548156,6.54821910276237,6.69579891705849,6.37161184723186,6.30809844150953,5.04985600724954,6.10924758276437,6.2363695902037,6.55819780281227,6.64248680136726,7.20340552108309,7.04315991598834,7.26192709270275,7.01031186730723,6.93925394604151,7.28276117960559,7.33302301438648,6.76041469108343,6.71417052990947,6.71780469502369,7.48211892355212,6.69456205852109,7.94413749111411,8.02845516411425,8.19063168090354,8.63533171943328,8.26126815057765,7.8578675593318,7.36010397298915,6.85856503479136,6.33327962813969,6.11809719804135,6.07764224334903,6.35088571671474,7.23056315340929,7.61332497954064,7.4079243225596
"dfcfd742612d616e7c1097c359c7e63b",7.51043055637801,7.13966033596492,7.2868764117507,7.1731917424866,7.26052259808985,6.95654544315157,7.0352685992811,6.79122146272619,6.33505425149806,7.21597500265147,6.86380339145295,7.10167597161944,6.99484998583307,6.08221891037645,6.57646956904822,6.84481547920826,7.0335064842877,6.45204895443723,7.16239749735572,7.09174211509515,5.41164605185504,7.30114780585603,7.26682734752059,7.48605261786314,7.47760424319759,7.20414929203594,7.49220304261874,7.51043055637801,7.82564473221999,7.96171881598136,7.86863689418417,7.87131120332341,7.94767857130157,7.8659554139335,7.94944442025063,7.69712131728263,6.04025471127741,7.91242312147371,7.986504938554,7.70751219460034,7.32712329225929,6.54678541076052,6.51025834052315,5.61312810638807,4.44265125649032,2.89037175789616,2.25769678856261,2.19730517958501,3.76120011569356,2.22889459739524,2.27083469550884,2.27987872495444
"123e950130b49f3692b2898d9a43ef9c",4.35670882668959,4.58496747867057,4.63472898822964,4.49980967033027,4.61512051684126,4.77912349311153,5.01063529409626,5.52942908751142,5.73009978297357,6.03787091992214,6.76157276880406,6.63463335786169,6.86066367144829,6.31896811374643,7.41457288135059,7.57660976697304,7.60638738977265,7.75619534394812,7.80994708647679,7.86480400332846,6.68586094706836,7.77275271646874,7.68799716639302,7.68799716639302,7.81762544305337,7.90211754627645,7.69530313496357,7.77022320415879,7.68017564043659,7.77233157516961,7.89245204352035,7.69621263934641,7.90285719128058,8.03333401588006,7.67089483136212,7.10332206252611,5.16478597392351,5.81413053182507,5.56068163101553,5.52942908751142,6.16541785423142,6.60258789218934,6.86380339145295,7.06133436691044,6.62406522779989,6.21660610108486,5.91079664404053,5.57215403217776,6.19847871649231,6.38350663488401,6.41836493593621,6.50279004591562
"091126efa2a5f6896c1a128c49160228",6.22059017009974,6.33505425149806,6.14203740558736,5.88332238848828,5.40267738187228,5.58724865840025,5.91079664404053,6.2363695902037,6.3919171133926,6.65672652417839,6.79794041297493,6.87005341179813,7.3178761986265,6.00881318544259,6.74523634948436,6.25958146406492,6.17378610390194,5.78382518232974,5.87493073085203,6.20455776256869,4.68213122712422,6.07304453410041,6.08221891037645,6.41017488196617,6.92657703322272,7.11232744471091,7.05358572719368,7.22329567956231,7.19893124068817,7.27655640271871,7.18235211188526,7.15461535691366,7.38894609761844,7.39449310721904,7.46106551435428,7.4667994750186,5.86929691313377,7.07749805356923,6.71295620067707,6.42648845745769,5.98393628068719,5.73334127689775,5.63835466933375,5.32300997913841,4.80402104473326,4.89783979995091,4.30406509320417,3.95124371858143,5.20948615284142,2.30258509299405,4.20469261939097,5.18738580584075
"b7cc218ca1bf93e7cf985ec718297e8f",5.02388052084628,5.03695260241363,5.27811465923052,5.17614973257383,5.76832099579377,5.95583736946483,6.5694814204143,7.45356187164337,7.80139132029149,8.02355239240435,7.77653502818524,7.37963215260955,7.21817683840341,6.13556489108174,6.84268328223842,7.07749805356923,7.03262426102801,7.09920174355309,6.92951677076365,6.96696713861398,5.5834963087817,5.15905529921453,4.04305126783455,3.85014760171006,3.58351893845611,4.64439089914137,5.26269018890489,5.07517381523383,4.51085950651685,4.30406509320417,4.39444915467244,4.86753445045558,3.93182563272433,3.2188758248682,3.2188758248682,4.34380542185368,3.66356164612965,3.89182029811063,4.12713438504509,4.77068462446567,3.85014760171006,2.94443897916644,3.25809653802148,3.52636052461616,4.12713438504509,4.83628190695148,4.40671924726425,4.0943445622221,4.58496747867057,3.98898404656427,3.17805383034795,2.70805020110221
"2f23ae1dded4bbb8bd07cfc7f6427336",5.50533153593236,5.42053499927229,4.81218435537242,5.04342511691925,6.04500531403601,6.0330862217988,5.91889385427315,5.79605775076537,6.19644412779452,6.24610676548156,5.72031177660741,5.59471137960184,5.72358510195238,5.50938833662798,6.65027904858742,6.83087423464618,6.41017488196617,6.46614472423762,5.87773578177964,5.97888576490112,5.22035582507832,5.73979291217923,5.36597601502185,5.85507192220243,5.63478960316925,5.39362754635236,5.90263333340137,5.89164421182577,6.15485809401642,6.56103066589657,6.25382881157547,6.52502965784346,6.28599809450886,6.45990445437753,6.43454651878745,6.64118216974059,4.59511985013459,5.95842469302978,6.15697898558556,6.69703424766648,6.38687931936265,6.22653666928747,6.24997524225948,6.2363695902037,6.63856778916652,6.0137151560428,5.41610040220442,5.68017260901707,6.29710931993394,5.86078622346587,5.65948221575962,6.54821910276237
"c810fd2451d1d96abe0584945a56bf8f",5.76205138278018,5.73657229747919,5.98141421125448,5.92692602597041,5.63121178182137,5.41610040220442,5.51342874616498,5.71373280550937,5.51342874616498,5.68017260901707,5.92425579741453,5.74300318780948,5.35658627467201,4.68213122712422,5.56452040732269,5.88332238848828,5.87493073085203,6.31173480915291,6.38012253689976,6.23048144757848,4.72738781871234,5.98645200528444,6.0591231955818,5.90263333340137,6.06378520868761,5.97635090929793,6.00881318544259,5.75890177387728,5.68697535633982,5.59842195899838,5.79301360838414,6.06610809010375,6.29526600143965,6.3261494731551,6.30991827822652,6.23441072571837,4.61512051684126,5.96357934361845,6.06378520868761,5.87773578177964,5.8406416573734,5.6970934865054,5.99396142730657,5.74620319054015,5.74620319054015,6.21860011969173,6.22851100359118,6.64639051484773,5.87773578177964,7.01481435127554,7.04141166379481,7.0647590277918
"feb89dc9caf19ef8293e6bb151ee1866",5.46806014113513,5.59098698051086,5.94017125272043,6.07993319509559,5.77765232322266,5.7037824746562,5.70044357339069,5.8171111599632,5.53733426701854,5.70711026474888,5.91620206260743,5.98393628068719,5.28826703069454,5.01727983681492,5.78382518232974,5.76519110278484,5.94542060860658,6.15909538849193,6.4425401664682,6.63725803128446,5.22035582507832,6.66949808985788,6.80572255341699,6.64898455002478,6.8596149036542,6.43133108193348,6.41017488196617,6.46614472423762,6.289715570909,6.10031895202006,6.01126717440416,5.80211837537706,5.55682806169954,5.28320372873799,5.23110861685459,4.90527477843843,3.73766961828337,4.48863636973214,4.38202663467388,4.15888308335967,4.02535169073515,4.29045944114839,4.64439089914137,4.66343909411207,4.53259949315326,5.26785815906333,5.80814248998044,6.21460809842219,4.83628190695148,7.3038432252777,7.24921505711439,6.78784498230958
"767f3283ab767c0a7adbf5a18db0742a",5.96100533962327,5.66296048013595,5.52942908751142,5.65248918026865,4.98360662170834,5.59471137960184,6.16751649088834,6.11809719804135,6.1779441140506,6.67456139181443,6.5191472879404,6.83733281468559,6.92559519711047,6.289715570909,6.96413561241824,6.76619171466035,6.43454651878745,5.88332238848828,6.06842558824411,6.14418563412565,4.71849887129509,6.16961073249146,6.10702288774225,6.02102334934953,5.94017125272043,5.93489419561959,6.14203740558736,6.18414889093748,6.03068526026126,6.28599809450886,6.22851100359118,6.29894924685594,6.23048144757848,6.21660610108486,5.93753620508243,5.88610403145016,4.94875989037817,6.16120732169508,6.20859002609663,6.08221891037645,5.41610040220442,5.27299955856375,5.08140436498446,4.77068462446567,4.46590811865458,3.80666248977032,1.08654496625981,1.02615335728221,4.34380542185368,3.3322045101752,4.70953020131233,5.42053499927229
