"ASVID","nahant_02um_d1_1","nahant_02um_d2_4","nahant_02um_d3_7","nahant_02um_d4_10","nahant_02um_d5_13","nahant_02um_d6_16","nahant_02um_d7_19","nahant_02um_d8_22","nahant_02um_d9_25","nahant_02um_d10_28","nahant_02um_d11_31","nahant_02um_d12_34","nahant_02um_d13_37","nahant_02um_d14_40","nahant_02um_d15_43","nahant_02um_d16_46","nahant_02um_d17_49","nahant_02um_d18_52","nahant_02um_d19_55","nahant_02um_d20_58","nahant_02um_d21_61","nahant_02um_d22_64","nahant_02um_d23_67","nahant_02um_d24_70","nahant_02um_d25_73","nahant_02um_d26_76","nahant_02um_d27_79","nahant_02um_d28_82","nahant_02um_d29_85","nahant_02um_d30_88","nahant_02um_d31_91","nahant_02um_d32_94","nahant_02um_d33_97","nahant_02um_d34_100","nahant_02um_d35_103","nahant_02um_d36_106","nahant_02um_d37_109","nahant_02um_d38_112","nahant_02um_d39_115","nahant_02um_d40_118","nahant_02um_d41_121","nahant_02um_d42_124","nahant_02um_d43_127","nahant_02um_d44_130","nahant_02um_d45_133","nahant_02um_d46_136","nahant_02um_d47_139","nahant_02um_d48_142","nahant_02um_d49_145","nahant_02um_d50_148","nahant_02um_d51_151","nahant_02um_d52_154","nahant_02um_d53_157","nahant_02um_d54_160","nahant_02um_d55_163","nahant_02um_d56_166","nahant_02um_d57_169","nahant_02um_d58_172","nahant_02um_d59_175","nahant_02um_d60_178","nahant_02um_d61_181","nahant_02um_d62_184","nahant_02um_d63_187","nahant_02um_d64_190","nahant_02um_d65_193","nahant_02um_d66_196","nahant_02um_d67_199","nahant_02um_d68_202","nahant_02um_d69_205","nahant_02um_d70_208","nahant_02um_d71_211","nahant_02um_d72_214","nahant_02um_d73_217","nahant_02um_d74_220","nahant_02um_d75_223","nahant_02um_d76_226","nahant_02um_d77_229","nahant_02um_d78_232","nahant_02um_d79_235","nahant_02um_d80_238","nahant_02um_d81_241","nahant_02um_d82_244","nahant_02um_d83_247","nahant_02um_d84_250","nahant_02um_d85_253","nahant_02um_d86_256","nahant_02um_d87_259","nahant_02um_d88_262","nahant_02um_d89_265","nahant_02um_d90_268","nahant_02um_d91_271","nahant_02um_d92_274"
"OTU_2885",-7.70458657081896,-8.40491994893345,-12.7518967470786,-7.70436116791031,-8.40648506943182,-8.39117635083275,-12.755741379095,-7.00940893270864,-7.68937110752969,-8.38845031552351,-8.37976851550457,-12.7472079236253,-8.38981426208641,-12.751930587073,-12.7433214594653,-12.7380368196274,-12.7522519231012,-12.7442765894179,-8.36287583103188,-8.40065937516029,-7.01795407128021,-8.40267980462748,-12.7537972493894,-8.39705739017626,-8.39908510293591,-7.70616297019957,-7.70706265537047,-7.3029455591492,-8.4042484324001,-12.7581149886525,-8.39298958795693,-8.39117635083275,-12.7512871257949,-12.7512659714989,-7.69780228428204,-8.3786205415523,-12.7412543414189,-8.35490952835879,-8.34759040703006,-8.37562962709445,-7.70120018085745,-12.743890624403,-7.28847221740111,-8.38274709486331,-12.7494480150288,-8.3774712482411,-12.7296775585672,-8.38753998318937,-12.7261098979158,-12.7410047521767,-12.7322225280948,-12.750041248123,-8.39231000926955,-12.7480953762615,-7.70998105456832,-7.70481192293259,-8.39389497507174,-7.69302574841789,-8.40223117294656,-7.69757534680234,-7.70210434005105,-8.3513747067213,-12.7458453876164,-12.7540533662863,-12.750202928465,-12.7443559699305,-12.7540680577931,-8.40312823512826,-8.38753998318937,-8.37170488466763,-12.7455802484063,-12.7482507479523,-12.7422650122889,-8.4084937744929,-12.7534165711277,-8.39412119382624,-7.70773688845591,-12.7511546348212,-8.39185670010494,-8.36404201192206,-8.34331588140495,-8.36100710822691,-12.7442183771843,-12.7405161108349,-8.38320455141292,-12.7495743545695,-7.68570306123455,-12.7451689969728,-8.39253658681668,-12.747656097002,-12.7492272370318,-12.7509070115495
"OTU_167",-7.01098853362379,-10.9085447349027,-8.39570329382853,-7.29867060607557,-8.40648506943182,-8.39117635083275,-10.9078770156749,-7.70300768247924,-8.38274709486331,-7.28938296427645,-6.99278552816671,-10.8993434279907,-8.38981426208641,-10.9040661647491,-7.27931883541462,-6.16751649088834,-10.904387505753,-6.7691826291182,-6.97588110802974,-6.60777567871995,-7.71154897962915,-10.9074145956996,-8.39931015075952,-10.9048528722024,-7.30002256662399,-7.70616297019957,-8.40043463080604,-7.3029455591492,-8.4042484324001,-10.9102506618082,-8.39298958795693,-10.9021319464406,-7.29596118920022,-6.44571981938558,-4.31771797217426,-5.54172479977915,-5.97288390016233,-5.867411898438,-6.26648872029918,-7.68225200523841,-7.70120018085745,-8.37701116081637,-7.00056232856834,-10.8986182520966,-7.69530313496357,-7.27839887214826,-6.7372041777871,-8.38753998318937,-6.5472635365167,-8.37170488466763,-6.74476565048767,-7.29188324970217,-7.69893619981345,-10.9002308944293,-10.9082571137713,-6.78784498230958,-7.70052152457079,-10.9002266356728,-8.40223117294656,-10.9024026624615,-8.39547743273214,-5.95111592537763,-6.58892647753352,-7.70706265537047,-7.00760061395185,-6.5875500148248,-7.30249642372733,-10.9072262592661,-7.69416509000177,-6.98471632011826,-6.58823848301034,-6.99987856785794,-7.27563389342819,-7.71512360363211,-6.78807043603616,-7.00714802286017,-6.79077192349632,-5.05442431121992,-6.78151155240789,-4.95606177183776,-4.34163857376859,-5.05907266235446,-5.89095336551159,-6.17146860576157,-10.8986302287124,-6.30855371126472,-6.07442606782233,-6.29940870011466,-8.39253658681668,-5.98508057649806,-8.38981426208641,-10.9030425733659
"OTU_801",-13.8138146939344,-13.8172829342561,-13.8127706018372,-13.8136658004123,-13.8178088327755,-13.8106632031327,-13.8166152265855,-13.8131789886728,-13.8066813213677,-13.8094290584778,-13.8054760062937,-8.38617292897783,-7.69643988625115,-13.8128044417674,-6.768033335807,-7.26752542782817,-13.8131257771871,-13.8051504586647,-13.7972913938081,-13.8153826674362,-13.817461305601,-13.8161528146185,-13.8146711005517,-13.8135911355528,-13.8144254234946,-13.8148837581962,-13.8150094837802,-13.8158136434307,-13.8166918649483,-13.8189888316698,-13.8118885801672,-13.8108702571087,-13.8121609817085,-13.8121398274525,-13.8111123115131,-8.3786205415523,-13.8021282164425,-13.7936603682105,-13.7906319555731,-13.8038273302672,-13.8129316117973,-13.8047644943865,-13.8095769117359,-13.8073566240597,-13.8103218744311,-13.8049891236764,-13.7905514558815,-8.38753998318937,-13.7869838021516,-13.8018786276782,-13.7930964204867,-13.8109151063992,-13.8116447626539,-13.8089692382337,-13.816995318102,-13.8147189534887,-13.8127165898134,-13.8089649795515,-13.8165988500828,-13.811140968416,-8.39547743273214,-8.3513747067213,-8.38183155348556,-8.40043463080604,-13.8110767864344,-13.8052298390257,-13.8149419084434,-13.8159644814477,-13.8087666064554,-13.8020574403367,-13.8064541151666,-13.8091246096292,-8.37470754311948,-13.8181831828097,-13.8142904230098,-13.812693451926,-13.8161377946932,-13.8120284909859,-8.39185670010494,-13.7982957100558,-13.7883233928683,-13.7967004244533,-8.37839078853578,-13.8013899872723,-13.8073686004661,-13.8104482137319,-13.8050403434765,-7.68708015578313,-7.00556233898505,-13.8085299598097,-13.8101010968533,-8.39321601159653
"OTU_2077",-12.6788326463989,-12.6823008940421,-12.6777885520925,-12.6786837525619,-12.6828267936695,-12.6756811489222,-12.681633184964,-12.6781969397925,-12.6716992586933,-12.6744470016476,-12.6704939410507,-8.38617292897783,-12.6747833961871,-12.6778223920944,-7.68501380216073,-8.36660283278374,-12.6781437281943,-12.6701683927273,-12.6623093110405,-12.6804006232139,-12.6824792657629,-12.6811707720216,-12.6796890548264,-12.6786090875445,-12.6794433772502,-12.6799017129202,-12.6800274387698,-12.6808316001181,-12.6817098234883,-12.6840067950477,-12.6769065285546,-12.6758882033374,-12.677178930673,-12.6771577763722,-12.6761302582551,-12.6702239617889,-12.6671461440486,-12.6586782776222,-12.6556498584404,-12.6688452615056,-12.6779495623935,-6.99002627141493,-8.38753998318937,-6.58984306788183,-6.77832973154168,-6.9904866765796,-6.26648872029918,-6.44026277992252,-6.95320654188605,-12.6668965547503,-8.35514473946184,-8.39094946484199,-8.39231000926955,-12.6739871804267,-7.70998105456832,-7.70481192293259,-12.6777345399545,-12.6739829217354,-12.6816168084267,-12.6761589152188,-12.6783344335608,-12.6574622795887,-12.6717371912778,-12.6799451717803,-7.70120018085745,-12.6702477732577,-12.6799598632903,-12.6809824384534,-12.6737845482177,-7.27262984726382,-7.68776799256366,-8.38685668968823,-12.6681568151461,-12.6832011444921,-8.39840965542627,-8.39412119382624,-12.6811557520647,-12.6770464396697,-7.69848278788095,-7.26496341408253,-12.6533412907334,-12.6617183404148,-8.37839078853578,-12.6664079132983,-7.68982866873648,-8.38958706681109,-6.58617165485467,-8.38045666784277,-7.6991628287096,-6.99828130568151,-8.38981426208641,-8.39321601159653
"OTU_11615",-8.39795910349254,-13.8172829342561,-13.8127706018372,-13.8136658004123,-13.8178088327755,-8.39117635083275,-13.8166152265855,-13.8131789886728,-13.8066813213677,-13.8094290584778,-13.8054760062937,-13.8080817872856,-7.69643988625115,-7.0089571594911,-7.27931883541462,-8.36660283278374,-13.8131257771871,-13.8051504586647,-8.36287583103188,-13.8153826674362,-13.817461305601,-13.8161528146185,-13.8146711005517,-13.8135911355528,-13.8144254234946,-13.8148837581962,-13.8150094837802,-13.8158136434307,-13.8166918649483,-13.8189888316698,-13.8118885801672,-13.8108702571087,-13.8121609817085,-13.8121398274525,-13.8111123115131,-13.8052060276078,-13.8021282164425,-13.7936603682105,-13.7906319555731,-13.8038273302672,-13.8129316117973,-13.8047644943865,-13.8095769117359,-8.38274709486331,-7.28961052145117,-7.27839887214826,-7.65420623156439,-13.8097360629185,-13.7869838021516,-13.8018786276782,-8.35514473946184,-13.8109151063992,-13.8116447626539,-13.8089692382337,-13.816995318102,-13.8147189534887,-13.8127165898134,-13.8089649795515,-13.8165988500828,-13.811140968416,-13.8133164821502,-13.7924443728024,-13.8067192538714,-13.8149272169644,-13.8110767864344,-13.8052298390257,-13.8149419084434,-13.8159644814477,-8.38753998318937,-13.8020574403367,-13.8064541151666,-13.8091246096292,-8.37470754311948,-13.8181831828097,-13.8142904230098,-13.812693451926,-13.8161377946932,-13.8120284909859,-13.8115746343375,-13.7982957100558,-13.7883233928683,-13.7967004244533,-13.8050922465422,-13.8013899872723,-13.8073686004661,-13.8104482137319,-7.68570306123455,-13.8060428645171,-13.8116779833538,-13.8085299598097,-13.8101010968533,-13.8117808681836
"OTU_1383",-7.70458657081896,-7.71154897962915,-7.29663923194289,-8.39773375137891,-7.71311445014901,-7.69780228428204,-7.30451594646016,-6.44911540838672,-7.68937110752969,-8.38845031552351,-6.18070654674651,-11.5129226802572,-6.4425401664682,-6.44866332881301,-7.27931883541462,-6.97961071608256,-7.70255611326858,-6.58663131930772,-8.36287583103188,-7.01369062939081,-7.30586003268401,-8.40267980462748,-11.5195120525832,-6.78671695060508,-7.01211529430638,-6.45227425577872,-6.7900972355139,-7.3029455591492,-6.20523093660959,-6.61517232793065,-6.3119616436781,-7.69780228428204,-7.70165236264223,-7.69961593247811,-11.5159532316956,-6.76826330016354,-8.37309184744198,-11.4985011305569,-7.24850407237061,-6.76526963068538,-7.29550890515813,-11.5096053574776,-7.28847221740111,-7.28367714028333,-7.69530313496357,-7.68409405042885,-11.4953921898206,-11.5145769707539,-11.4918245033827,-6.7613412605266,-8.35514473946184,-11.5157560248135,-11.5164856876087,-8.38685668968823,-7.304291756346,-8.39818440483404,-7.00692165047664,-6.77605078798471,-8.40223117294656,-7.00397413672268,-7.29641326877392,-7.65799142652621,-11.5115601345819,-11.5197681712837,-11.5159177062984,-11.5100707063144,-11.5197828628939,-7.70975686445416,-7.00056232856834,-6.98471632011826,-7.28207365809346,-6.5939573593998,-6.58179427198657,-7.71512360363211,-6.31739029306522,-6.78377809916243,-6.79077192349632,-7.29369772060144,-6.31082695616273,-6.97704810547809,-6.9563073195643,-6.75063352320992,-7.68501380216073,-7.27147203770992,-11.512209487022,-7.00261080999482,-11.509881209056,-7.28138566357028,-8.39253658681668,-7.69188510725395,-8.38981426208641,-8.39321601159653
"OTU_1284",-8.39795910349254,-12.2303139956641,-8.39570329382853,-7.70436116791031,-8.40648506943182,-6.5982819365277,-7.30451594646016,-7.29731681525509,-6.58984306788183,-7.69507562955933,-8.37976851550457,-12.2211128128098,-8.38981426208641,-12.2258354857508,-7.27931883541462,-8.36660283278374,-8.3959291039232,-7.68616230349291,-8.36287583103188,-12.2284137214604,-7.71154897962915,-8.40267980462748,-7.70593792237596,-7.0100862100796,-7.01211529430638,-6.60665018619822,-5.91305245370454,-6.79167079996134,-7.30518821539304,-8.40804774415544,-7.69961593247811,-6.78083058540847,-7.70165236264223,-12.2251708688434,-8.39117635083275,-8.3786205415523,-12.2151592185716,-8.35490952835879,-8.34759040703006,-12.2168583390873,-8.39457347786833,-7.27793857294566,-7.28847221740111,-7.68937110752969,-8.38867776918081,-12.218020137065,-12.203582412118,-8.38753998318937,-12.2000147441378,-7.27262984726382,-12.2061273868575,-12.2239461430084,-8.39231000926955,-7.2877886124981,-8.40335237499248,-8.39818440483404,-12.2257476334543,-8.38640090116621,-8.40223117294656,-7.69757534680234,-7.29641326877392,-12.2054753365792,-8.38183155348556,-12.2279582692167,-12.2241078236751,-12.2182608533603,-12.2279729607529,-12.2289955377341,-12.2217976346617,-12.2150884421869,-8.38114434695296,-12.2221556392369,-12.2161698914891,-12.2312142477109,-12.2273214727834,-12.2257244954766,-7.70773688845591,-12.2250595319423,-8.39185670010494,-7.67066170395694,-8.34331588140495,-8.36100710822691,-8.37839078853578,-12.2144209864907,-7.68982866873648,-12.2234792485165,-7.68570306123455,-12.2190738820448,-8.39253658681668,-8.38526052015541,-12.2231321302809,-8.39321601159653
"OTU_511",-11.0551974106997,-11.058665702273,-11.0541533031386,-11.0550485149733,-11.0591916085483,-11.0520458731726,-11.0579979847493,-11.0545616960247,-11.0480639321595,-8.38845031552351,-11.0468585991046,-11.0494644189425,-11.0511481090054,-11.0541871435702,-11.0455779042178,-11.0402931953084,-11.0545084837508,-11.0465330466153,-11.0386738639457,-11.0567654073941,-11.058844076249,-8.40267980462748,-11.056053829989,-11.0549738490084,-11.0558081492978,-8.399535147948,-6.7900972355139,-7.3029455591492,-7.71087731275065,-8.40804774415544,-7.29392429814857,-6.31014552513126,-11.0535436739734,-8.39298958795693,-11.0524949882207,-8.3786205415523,-8.37309184744198,-7.2558266514467,-6.5546454012079,-6.17656003078466,-5.21130598955841,-4.70466739214663,-5.12373501546408,-4.81959008234595,-4.91586663431016,-4.73133901502075,-5.70544775397526,-4.46429762710668,-5.33993904123886,-5.8039758172856,-5.86764771968659,-5.67971744287357,-7.29324441143683,-8.38685668968823,-8.40335237499248,-11.0561016836337,-6.78355167552283,-7.69302574841789,-11.0579816080048,-11.0525236455489,-11.0546991915385,-11.0338267698166,-11.0481018652287,-11.0563099501893,-11.0524594626147,-11.0466124281616,-11.0563246418855,-11.0573472300022,-11.0501492483045,-8.37170488466763,-8.38114434695296,-8.38685668968823,-7.27563389342819,-11.059565964101,-7.70503722427409,-7.29505641646263,-8.40110871239544,-7.29369772060144,-7.29279089668983,-7.26496341408253,-7.64993069060944,-6.56807791141198,-8.37839078853578,-6.98355824239764,-6.99622392696975,-8.38958706681109,-8.3790798892866,-7.68708015578313,-8.39253658681668,-7.28619171470238,-7.29074753123824,-8.39321601159653
"OTU_178",-4.89421496589581,-4.99721227376411,-4.89194275405703,-5.02410735537146,-4.68393628176595,-4.8280851397473,-5.69238442970383,-4.75040909321817,-5.11891462279489,-5.12465055684183,-4.90689383742516,-5.16181012189337,-5.08805347809749,-5.30013389747443,-5.60234942159559,-5.10267673412345,-4.86208979090735,-5.33041570611194,-5.06095280391888,-5.4006482976455,-5.14121361273804,-4.9299673910288,-4.7533633051156,-4.65009802569241,-4.60517018598809,-4.86572285575723,-4.75449722064701,-5.06372459374799,-5.62829534677607,-5.40806823050716,-5.05465217951303,-5.08942365415108,-5.99486784023969,-4.92020900200656,-5.39112441613424,-5.19526899064859,-7.27401745155677,-5.867411898438,-5.34734559761539,-5.07378396094477,-5.25409285088194,-4.78540623629102,-5.74551833718614,-5.19941741789315,-5.44013668763496,-5.48318198331846,-5.51057838794063,-5.38747227785893,-5.56404136539736,-5.97149372384947,-7.66176234779885,-6.78060349332165,-5.99214613295738,-5.6756115976895,-5.45487117159308,-5.68697535633982,-5.99373469564252,-5.5495337508071,-5.21900355982831,-5.25045068887713,-5.75347925720142,-5.78358846792456,-6.99484998583307,-9.74110554927946,-9.73725489570828,-9.73140760796105,-8.40155784781731,-8.40312823512826,-9.73494458149631,-6.98471632011826,-7.28207365809346,-6.99987856785794,-6.76434669568678,-9.74436170306173,-9.74046871849694,-8.39412119382624,-9.74231619695525,-8.39276311303806,-9.73775277249824,-6.75367126359942,-7.64993069060944,-7.26192709270275,-6.768033335807,-7.67716881499553,-5.98301990032524,-6.08495489019532,-6.07442606782233,-5.89302447429473,-5.90513475596775,-5.43670536778652,-5.67857862029291,-5.90581587757429
"OTU_253",-8.39795910349254,-14.2227483751073,-8.39570329382853,-14.2191312424692,-14.2232742734517,-14.2161286461938,-14.2220806676589,-14.2186444308923,-14.2121467657652,-14.2148945019525,-14.2109414510968,-8.38617292897783,-14.2152308956649,-14.2182698841121,-14.2096607757705,-14.2043761478413,-14.2185912194245,-14.2106159035774,-14.2027568413783,-14.2208481089203,-14.2229267463928,-14.2216182558459,-14.2201365422731,-14.2190565776347,-14.2198908652979,-14.2203491998467,-14.2204749253888,-14.2212790847711,-14.2221573059962,-14.2244542719538,-14.2173540228182,-14.2163357001005,-14.2176264242683,-14.2176052700194,-14.2165777544238,-14.2106714725018,-14.2075936623747,-14.1991258170155,-14.1960974054115,-14.2092927756259,-14.2183970540995,-8.37701116081637,-14.2150423551611,-14.2128220682302,-14.2157873176066,-14.2104545686435,-8.34759040703006,-14.2152015062903,-8.34021732094704,-14.2073440736947,-8.35514473946184,-14.216380549376,-14.2171102053864,-14.2144346818628,-14.2224607590489,-14.2201843951941,-14.2181820321875,-14.214430423182,-14.2220642911616,-14.2166064113172,-14.2187819243238,-7.65799142652621,-8.38183155348556,-14.2203926586004,-14.2165422293571,-8.38045666784277,-14.2204073500745,-14.2214299227378,-8.38753998318937,-14.2075228862929,-8.38114434695296,-8.38685668968823,-14.2086043309697,-14.2236486233615,-14.2197558648582,-14.2181588943078,-14.2216032359257,-8.39276311303806,-14.2170400770935,-14.2037611572852,-14.1937888434964,-8.36100710822691,-14.2105576914745,-14.206855433454,-14.2128340446326,-14.2159136568651,-14.2105057884264,-8.38045666784277,-14.2171434260753,-14.2139954035861,-14.2155665401028,-8.39321601159653
