"ASVID","ZN3TBJM_nasal_920","ZN3TBJM_nasal_921","ZN3TBJM_nasal_922","ZN3TBJM_nasal_923","ZN3TBJM_nasal_924","ZN3TBJM_nasal_925","ZN3TBJM_nasal_926","ZN3TBJM_nasal_927","ZN3TBJM_nasal_928","ZN3TBJM_nasal_929","ZN3TBJM_nasal_930","ZN3TBJM_nasal_931","ZN3TBJM_nasal_932","ZN3TBJM_nasal_933","ZN3TBJM_nasal_934","ZN3TBJM_nasal_935","ZN3TBJM_nasal_936","ZN3TBJM_nasal_937","ZN3TBJM_nasal_938","ZN3TBJM_nasal_939","ZN3TBJM_nasal_940","ZN3TBJM_nasal_941","ZN3TBJM_nasal_942","ZN3TBJM_nasal_947","ZN3TBJM_nasal_948","ZN3TBJM_nasal_949","ZN3TBJM_nasal_950","ZN3TBJM_nasal_951","ZN3TBJM_nasal_953","ZN3TBJM_nasal_955","ZN3TBJM_nasal_957","ZN3TBJM_nasal_959","ZN3TBJM_nasal_961","ZN3TBJM_nasal_963","ZN3TBJM_nasal_964","ZN3TBJM_nasal_966","ZN3TBJM_nasal_967","ZN3TBJM_nasal_968"
"OTU_6157",-13.3626293552506,-13.3626893802311,-13.3625477686143,-13.3625339739528,-13.3625692815469,-13.3628218599708,-13.3623939450401,-13.3627241925277,-13.3624119146882,-13.3623850683394,-13.3625784305545,-13.3627229866993,-13.3626207566196,-8.45489216521886,-13.3626586294603,-13.3627443419469,-13.3614991819229,-8.45446636150793,-13.3627935349917,-13.3628122121865,-13.3629126020339,-13.3627239252511,-13.3626595804475,-13.3624659853626,-13.3622954023038,-13.3622408299727,-13.3626208984232,-13.3628690987018,-13.3628529083652,-13.3624757430883,-13.362874643678,-13.3623438727814,-13.3627570649039,-6.25617648099224,-13.3626045903127,-8.45531778769815,-6.50749090927314,-13.3629153920312
"OTU_17638",-14.697631580915,-14.6976916058259,-14.6975499943733,-14.6975361997278,-14.697571507281,-14.6978240854121,-14.6973961709774,-14.6977264180822,-14.6974141406046,-14.6973872942869,-14.697580656278,-14.6977252122552,-14.697622982294,-14.6977701850659,-14.6976608550908,-14.6977465674781,-14.6965014088978,-14.6977740114049,-14.6977957604659,-14.6978144376391,-14.6979148273701,-14.697726150806,-14.6976618060769,-14.6974682112164,-14.6972976283553,-14.6972430560875,-14.6976231240974,-14.6978713240884,-14.6978551337706,-14.6974779689307,-14.6978768690582,-14.6973460987767,-14.6977592904203,-6.84481547920826,-14.6976068160058,-14.6981243894196,-14.6977938475439,-14.6979176173642
"OTU_798",-12.8413313554648,-12.8413913805099,-12.8412497687408,-12.8412359740644,-7.35500192110526,-6.84417629733927,-8.45446636150793,-8.45446636150793,-8.45425339164236,-12.8410870682907,-12.841280430714,-12.8414249870143,-12.8413227568247,-7.35585407283982,-7.76195781854287,-12.8414463422849,-12.8402011809202,-7.76110621108242,-12.8414955353827,-12.8415142125976,-12.841614602553,-12.8414259255672,-12.8413615806943,-12.841167985401,-12.8409974021586,-12.8409428297688,-12.8413228986284,-12.841571099174,-12.8415549088201,-12.8411777431372,-12.8415766441562,-12.8410458726884,-6.50813022735566,-8.45510499910282,-12.8413065905003,-12.8418241650706,-6.66185474054531,-12.8416173925532
"OTU_15139",-13.4166966593017,-13.4167566842773,-13.4166150726723,-13.4166012780119,-13.4166365856031,-13.416889164006,-13.4164612491108,-13.4167914965711,-13.4164792187573,-13.4164523724108,-13.4166457346099,-13.4167902907427,-13.4166880606715,-13.4168352636018,-5.56132245128738,-13.4168116459886,-13.4155664860676,-13.4168390899449,-13.4168608390293,-13.4168795162226,-13.4169799060616,-13.4167912292945,-13.4167268844962,-13.4165332894273,-13.4163627063826,-13.4163081340561,-13.4166882024751,-13.4169364027331,-13.4169202123979,-13.4165430471522,-13.4169419477088,-13.4164111768562,-13.4168243689445,-13.4170960080393,-13.4166718943659,-13.4171894683365,-13.4168589261052,-13.4169826960587
"OTU_12828",-14.697631580915,-14.6976916058259,-14.6975499943733,-14.6975361997278,-14.697571507281,-14.6978240854121,-14.6973961709774,-14.6977264180822,-14.6974141406046,-14.6973872942869,-14.697580656278,-14.6977252122552,-14.697622982294,-14.6977701850659,-14.6976608550908,-14.6977465674781,-14.6965014088978,-14.6977740114049,-6.84460246397687,-14.6978144376391,-14.6979148273701,-14.697726150806,-14.6976618060769,-14.6974682112164,-14.6972976283553,-14.6972430560875,-14.6976231240974,-14.6978713240884,-14.6978551337706,-14.6974779689307,-14.6978768690582,-14.6973460987767,-14.6977592904203,-14.6980309292229,-14.6976068160058,-14.6981243894196,-14.6977938475439,-14.6979176173642
"OTU_17617",-15.6139225611316,-15.6139825860276,-15.6138409746102,-15.613827179968,-15.6138624875125,-15.6141150655809,-15.6136871512524,-15.6140173982753,-7.76089319585102,-15.6136782745642,-15.6138716365072,-15.6140161924485,-15.6139139625127,-15.6140611652481,-15.6139518353001,-15.6140375476661,-15.6127923893952,-15.6140649915861,-15.6140867406417,-15.6141054178102,-15.6142058075164,-15.6140171309991,-15.613952786286,-15.6137591914735,-15.6135886086548,-15.6135340364006,-15.6139141043161,-15.6141623042454,-15.6141461139317,-15.6137689491855,-15.6141678492138,-15.6136370790642,-15.6140502706051,-15.6143219093403,-15.6138977962285,-15.6144153695138,-15.6140848277202,-15.6142085975097
"OTU_3476",-13.7421194736408,-8.45510499910282,-6.37395951664862,-7.0683849249071,-13.742059399967,-13.7423119782654,-13.7418840635473,-13.7422143108709,-13.7419020331864,-13.741875186851,-13.74206854897,-13.742213105043,-13.7421108750142,-13.7422580778835,-13.742148747836,-13.74223446028,-13.7409893008748,-13.7422619042251,-13.7422836533004,-13.742302330486,-13.7424027202835,-13.7422140435944,-13.7421496988228,-13.741956103834,-13.7417855208599,-13.741730948556,-13.7421110168176,-13.742359216973,-13.7423430266445,-13.7419658615548,-13.7423647619464,-13.7418339913135,-13.7422471832307,-13.7425188222131,-13.7420947087152,-13.7426122824717,-13.7422817403771,-13.7424055102794
"OTU_2521",-14.2276277033268,-14.2276877282526,-14.2275461167648,-14.2275323221159,-8.45404037641097,-14.2278202078717,-7.76110621108242,-14.2277225405176,-14.2274102629624,-14.2273834166381,-14.2275767786771,-14.2277213346902,-14.2276191047037,-14.2277663075121,-14.2276569775098,-8.45510499910282,-7.06817200038804,-14.2277701338521,-14.2277918829184,-14.2278105600963,-14.2279109498522,-14.2277222732412,-14.2276579284962,-14.2274643335876,-14.2272937506841,-14.2272391784028,-14.2276192465071,-14.2278674465597,-14.2278512562379,-14.2274740913044,-14.2278729915309,-14.2273422211176,-14.2277554128638,-14.2280270517338,-14.2276029384114,-14.2281205119537,-14.227789969996,-14.227913739847
"OTU_17764",-16.3070698244723,-16.3071298493634,-16.3069882379576,-16.3069744433167,-16.3070097508582,-16.3072623289057,-16.3068344146127,-16.3071646616082,-16.3068523842339,-8.45467928602699,-16.3070188998521,-16.3071634557815,-16.3070612258542,-16.3072084285774,-16.3070990986384,-16.3071848109973,-16.3059396528296,-16.3072122549151,-16.3072340039688,-16.3072526811358,-16.3073530708337,-16.307164394332,-16.3071000496242,-16.3069064548278,-16.3067358720232,-16.3066812997735,-16.3070613676575,-16.3073095675663,-16.3072933772539,-16.3069162125389,-16.3073151125343,-16.3067843424286,-16.3071975339353,-16.307469172648,-16.3070450595713,-16.3075626328137,-16.3072320910475,-16.3073558608268
"OTU_46",-15.6139225611316,-15.6139825860276,-15.6138409746102,-15.613827179968,-15.6138624875125,-15.6141150655809,-15.6136871512524,-15.6140173982753,-15.6137051208752,-15.6136782745642,-15.6138716365072,-15.6140161924485,-15.6139139625127,-15.6140611652481,-15.6139518353001,-15.6140375476661,-15.6127923893952,-15.6140649915861,-15.6140867406417,-15.6141054178102,-15.6142058075164,-15.6140171309991,-15.613952786286,-15.6137591914735,-15.6135886086548,-15.6135340364006,-15.6139141043161,-15.6141623042454,-15.6141461139317,-15.6137689491855,-7.76153210546705,-15.6136370790642,-15.6140502706051,-15.6143219093403,-15.6138977962285,-15.6144153695138,-15.6140848277202,-15.6142085975097
"OTU_711",-13.2160256327159,-13.2160856577113,-13.2159440460594,-13.2159302513945,-13.2159655589974,-13.2162181374839,-13.215790222447,-13.2161204700166,-13.2158081920995,-13.215781345744,-13.2159747080072,-13.2161192641879,-13.2160170340829,-13.2161642370619,-13.2160549069329,-13.2161406194408,-13.2148954591074,-13.2161680634063,-13.2161898124978,-13.2162084896973,-13.2163088795696,-13.21612020274,-13.2160558579204,-13.2158622627874,-13.2156916796862,-13.2156371073416,-13.2160171758865,-13.2162653762267,-13.2162491858861,-13.2158720205155,-13.2162709212042,-13.2157401501759,-13.2161533424009,-5.35958349378581,-13.2160008677719,-13.2165184419138,-13.2161878995731,-13.2163116695676
"OTU_4346",-16.3070698244723,-16.3071298493634,-16.3069882379576,-16.3069744433167,-16.3070097508582,-8.45446636150793,-16.3068344146127,-16.3071646616082,-16.3068523842339,-16.3068255379251,-16.3070188998521,-16.3071634557815,-16.3070612258542,-16.3072084285774,-16.3070990986384,-16.3071848109973,-16.3059396528296,-16.3072122549151,-16.3072340039688,-16.3072526811358,-16.3073530708337,-16.307164394332,-16.3071000496242,-16.3069064548278,-16.3067358720232,-16.3066812997735,-16.3070613676575,-16.3073095675663,-16.3072933772539,-16.3069162125389,-16.3073151125343,-16.3067843424286,-16.3071975339353,-16.307469172648,-16.3070450595713,-16.3075626328137,-16.3072320910475,-16.3073558608268
"OTU_17620",-14.2276277033268,-14.2276877282526,-14.2275461167648,-14.2275323221159,-7.76068013523447,-14.2278202078717,-14.2273922933307,-14.2277225405176,-14.2274102629624,-14.2273834166381,-6.66249392241431,-14.2277213346902,-14.2276191047037,-14.2277663075121,-14.2276569775098,-14.2277426899184,-14.2264975310288,-14.2277701338521,-14.2277918829184,-14.2278105600963,-14.2279109498522,-14.2277222732412,-14.2276579284962,-14.2274643335876,-14.2272937506841,-14.2272391784028,-14.2276192465071,-14.2278674465597,-14.2278512562379,-14.2274740913044,-14.2278729915309,-14.2273422211176,-14.2277554128638,-14.2280270517338,-14.2276029384114,-14.2281205119537,-14.227789969996,-14.227913739847
"OTU_5364",-15.6139225611316,-15.6139825860276,-15.6138409746102,-15.613827179968,-15.6138624875125,-15.6141150655809,-8.45446636150793,-15.6140173982753,-15.6137051208752,-8.45467928602699,-15.6138716365072,-15.6140161924485,-15.6139139625127,-15.6140611652481,-15.6139518353001,-15.6140375476661,-15.6127923893952,-15.6140649915861,-15.6140867406417,-15.6141054178102,-15.6142058075164,-15.6140171309991,-15.613952786286,-15.6137591914735,-15.6135886086548,-15.6135340364006,-15.6139141043161,-15.6141623042454,-15.6141461139317,-15.6137689491855,-15.6141678492138,-15.6136370790642,-15.6140502706051,-15.6143219093403,-15.6138977962285,-15.6144153695138,-15.6140848277202,-15.6142085975097
"OTU_3066",-13.6680114187062,-13.6680714436619,-13.6679298321038,-13.6679160374479,-13.6679513450274,-13.6682039233468,-13.6677760085932,-13.6681062559441,-13.6677939782338,-13.6677671318961,-13.6679604940312,-13.6681050501162,-6.15060276844628,-7.06795903052247,-13.6680406929038,-13.668126405355,-13.6668812458466,-13.6681538493023,-13.6681755983794,-13.6681942755665,-13.6682946653723,-13.6681059886676,-13.6680416438907,-13.6678480488859,-13.6676774658977,-13.6676228935892,-13.6680029618824,-13.6682511620582,-13.6682349717284,-13.6678578066075,-13.6682567070321,-13.6677259363552,-13.6681391283067,-13.6684107673116,-13.6679866537786,-13.6685042275779,-13.668173685456,-13.6682974553685
"OTU_2606",-16.3070698244723,-16.3071298493634,-16.3069882379576,-16.3069744433167,-16.3070097508582,-16.3072623289057,-16.3068344146127,-16.3071646616082,-16.3068523842339,-16.3068255379251,-16.3070188998521,-16.3071634557815,-16.3070612258542,-16.3072084285774,-16.3070990986384,-16.3071848109973,-16.3059396528296,-16.3072122549151,-16.3072340039688,-16.3072526811358,-16.3073530708337,-16.307164394332,-16.3071000496242,-16.3069064548278,-16.3067358720232,-16.3066812997735,-16.3070613676575,-16.3073095675663,-16.3072933772539,-16.3069162125389,-16.3073151125343,-16.3067843424286,-16.3071975339353,-8.45510499910282,-16.3070450595713,-16.3075626328137,-16.3072320910475,-16.3073558608268
"OTU_889",-14.3611591787321,-14.361219203653,-14.361077592177,-14.3610637975291,-14.3610991050882,-14.3613516832611,-14.3609237687556,-14.3612540159151,-14.3609417383857,-14.3609148920636,-14.3611082540867,-14.3612528100878,-14.3611505801098,-14.361297782906,-14.3611884529128,-14.3612741653142,-14.3600290065277,-14.3613016092456,-14.3613233583102,-14.3613420354865,-14.3614424252341,-14.3612537486388,-14.3611894038991,-14.3609958090065,-14.3608252261171,-14.3607706538403,-14.3611507219132,-8.45489216521886,-14.3613827316248,-14.3610055667224,-14.3614044669159,-14.3608736965466,-14.3612868882586,-6.66228090718291,-14.3611344138188,-14.3616519873183,-14.3613214453879,-14.3614452152286
"OTU_17664",-16.3070698244723,-16.3071298493634,-16.3069882379576,-16.3069744433167,-8.45404037641097,-16.3072623289057,-16.3068344146127,-16.3071646616082,-16.3068523842339,-16.3068255379251,-16.3070188998521,-16.3071634557815,-16.3070612258542,-16.3072084285774,-16.3070990986384,-16.3071848109973,-16.3059396528296,-16.3072122549151,-16.3072340039688,-16.3072526811358,-16.3073530708337,-16.307164394332,-16.3071000496242,-16.3069064548278,-16.3067358720232,-16.3066812997735,-16.3070613676575,-16.3073095675663,-16.3072933772539,-16.3069162125389,-16.3073151125343,-16.3067843424286,-16.3071975339353,-16.307469172648,-16.3070450595713,-16.3075626328137,-16.3072320910475,-16.3073558608268
"OTU_19122",-15.6139225611316,-15.6139825860276,-15.6138409746102,-15.613827179968,-15.6138624875125,-15.6141150655809,-15.6136871512524,-15.6140173982753,-15.6137051208752,-7.76131918094799,-15.6138716365072,-15.6140161924485,-15.6139139625127,-15.6140611652481,-15.6139518353001,-15.6140375476661,-15.6127923893952,-15.6140649915861,-15.6140867406417,-15.6141054178102,-15.6142058075164,-15.6140171309991,-15.613952786286,-15.6137591914735,-15.6135886086548,-15.6135340364006,-15.6139141043161,-15.6141623042454,-15.6141461139317,-15.6137689491855,-15.6141678492138,-15.6136370790642,-15.6140502706051,-15.6143219093403,-15.6138977962285,-15.6144153695138,-15.6140848277202,-15.6142085975097
"OTU_2060",-12.0029986882523,-12.0030587135061,-12.0029171012446,-12.0029033065202,-12.0029386142752,-12.0031911938489,-12.0027632769699,-12.0030935259612,-12.0027812466998,-12.0027544002287,-12.0029477633244,-12.0030923201273,-12.0029900895822,-12.0031372931949,-12.0030279625953,-12.0031136754721,-12.001868509776,-8.45446636150793,-12.0031628687409,-12.0031815460208,-12.0032819363251,-12.0030932586834,-12.0030289135869,-12.0028353176205,-12.0026647337848,-4.53259949315326,-6.05529258864195,-12.0032384327949,-12.0032222423847,-6.84481547920826,-12.0032439777964,-12.0027132044832,-12.003126398487,-6.66228090718291,-12.0029739232017,-12.0034914995711,-8.45467928602699,-12.0032847263351
"OTU_15077",-15.2084573702426,-15.2085173951436,-15.2083757837144,-15.2083619890712,-7.35500192110526,-15.2086498747079,-15.208221960344,-15.2085522073942,-15.2082399299682,-15.208213083655,-15.208406445614,-15.2085510015673,-15.2084487716231,-15.2085959743706,-15.2084866444135,-15.2085723567866,-15.2073271984127,-15.208599800709,-15.2086215497663,-15.2086402269364,-15.2087406166508,-15.2085519401179,-15.2084875953995,-15.208294000571,-15.2081234177382,-15.2080688454794,-15.2084489134264,-15.2086971133763,-15.2086809230612,-15.2083037582838,-15.2087026583452,-15.2081718881516,-15.2085850797268,-15.2088567184844,-15.2084326053375,-15.2089501786656,-15.2086196368446,-15.2087434066444
"OTU_2316",-11.5112693451316,-11.5113293706189,-11.5111877578064,-11.5111739630284,-11.5112092709207,-11.5114618514771,-11.5110339329332,-11.5113641832095,-11.511051902733,-11.5110250561575,-11.5112184200055,-11.5113629773709,-11.5112607464281,-7.35585407283982,-7.35627987655075,-11.5113843327988,-11.5101391622556,-7.35542808774286,-11.5114335262589,-11.5114522036114,-11.5115525943063,-11.5113639159306,-11.5112995705838,-11.5111059738641,-11.5109353893645,-11.5108808165725,-11.5112608882328,-11.5115090906069,-6.05529258864195,-6.66228090718291,-6.66206784656636,-5.74428441796553,-11.5113970558632,-4.86410978957422,-11.5112445799846,-7.35627987655075,-5.23068071783223,-6.15081596533441
"OTU_6057",-13.8221622640952,-13.8222222890409,-13.8220806775063,-13.8220668828527,-7.35500192110526,-13.8223547687039,-13.8219268540212,-13.8222571013174,-13.8219448236588,-13.8219179773256,-13.8221113394287,-13.8222558954897,-13.8221536654693,-13.8223008683265,-13.822191538288,-13.8222772507249,-13.8210320914228,-8.45446636150793,-13.8223264437412,-13.8223451209252,-13.8224455107144,-13.822256834041,-13.8221924892747,-13.8219988943019,-8.45510499910282,-13.8217737390425,-13.8221538072728,-13.8224020074075,-13.8223858170804,-13.8220086520219,-13.8224075523805,-13.8218767817915,-13.8222899736745,-7.06817200038804,-13.8221374991717,-13.8226550728853,-7.35564110297425,-13.8224483007101
"OTU_5878",-15.6139225611316,-15.6139825860276,-15.6138409746102,-15.613827179968,-8.45404037641097,-15.6141150655809,-15.6136871512524,-15.6140173982753,-15.6137051208752,-15.6136782745642,-15.6138716365072,-15.6140161924485,-15.6139139625127,-15.6140611652481,-15.6139518353001,-15.6140375476661,-15.6127923893952,-8.45446636150793,-15.6140867406417,-15.6141054178102,-15.6142058075164,-15.6140171309991,-15.613952786286,-15.6137591914735,-15.6135886086548,-15.6135340364006,-15.6139141043161,-15.6141623042454,-15.6141461139317,-15.6137689491855,-15.6141678492138,-15.6136370790642,-15.6140502706051,-15.6143219093403,-15.6138977962285,-15.6144153695138,-15.6140848277202,-15.6142085975097
"OTU_93",-16.3070698244723,-16.3071298493634,-16.3069882379576,-16.3069744433167,-16.3070097508582,-16.3072623289057,-16.3068344146127,-16.3071646616082,-16.3068523842339,-16.3068255379251,-16.3070188998521,-16.3071634557815,-16.3070612258542,-16.3072084285774,-16.3070990986384,-16.3071848109973,-16.3059396528296,-16.3072122549151,-16.3072340039688,-16.3072526811358,-16.3073530708337,-16.307164394332,-16.3071000496242,-16.3069064548278,-16.3067358720232,-16.3066812997735,-16.3070613676575,-16.3073095675663,-16.3072933772539,-16.3069162125389,-16.3073151125343,-16.3067843424286,-16.3071975339353,-8.45510499910282,-16.3070450595713,-16.3075626328137,-16.3072320910475,-16.3073558608268
"OTU_13526",-14.5153099413402,-14.5153699662561,-14.5152283547918,-14.5152145601451,-14.5152498677012,-14.5155024458533,-14.5150745313831,-14.5154047785153,-14.5150925010118,-14.5150656546919,-14.515259016699,-14.5154035726882,-14.5153013427186,-14.5154485455026,-14.5153392155184,-14.5154249279128,-14.5141797692294,-14.5154523718419,-14.5154741209047,-14.5154927980794,-14.5155931878188,-14.515404511239,-14.5153401665046,-14.5151465716281,-14.5149759887529,-14.5149214164806,-14.515301484522,-14.5155496845335,-14.5155334942143,-14.5151563293432,-14.5155552295037,-14.5150244591783,-14.5154376508561,-7.06817200038804,-14.515285176429,-14.5158027498856,-7.76131918094799,-14.5155959778131
"OTU_4546",-16.3070698244723,-16.3071298493634,-16.3069882379576,-8.45531778769815,-16.3070097508582,-16.3072623289057,-16.3068344146127,-16.3071646616082,-16.3068523842339,-16.3068255379251,-16.3070188998521,-16.3071634557815,-16.3070612258542,-16.3072084285774,-16.3070990986384,-16.3071848109973,-16.3059396528296,-16.3072122549151,-16.3072340039688,-16.3072526811358,-16.3073530708337,-16.307164394332,-16.3071000496242,-16.3069064548278,-16.3067358720232,-16.3066812997735,-16.3070613676575,-16.3073095675663,-16.3072933772539,-16.3069162125389,-16.3073151125343,-16.3067843424286,-16.3071975339353,-16.307469172648,-16.3070450595713,-16.3075626328137,-16.3072320910475,-16.3073558608268
