"ASVID","UK01A","UK02A","UK03A","UK04A","UK05A","UK06A","UK08A","UK09A","UK10A","UK11A","UK12A","UK13A","UK14A","UK15A","UK16A","UK17A","UK18A","UK19A","UK20A","UK21A","UK22A","UK23A","UK24A","UK25A","UK26A","UK27A","UK28A","UK29A","UK30A","UK31A","UK32A","UK33A","UK34A","UK35A","UK36A","UK37A","UK38A","UK39A","UK40A","UK41A","UK42A","UK43A","UK44A","UK45A","UK46A","UK47A","UK48A","UK49A","UK50A","UK51A","UK52A"
"08bd45c0807b6fb44faaa54fb53e4213",-2.09332618384328,-2.35587944203959,-2.35018287870441,-2.44549132310414,-2.51206100557959,-2.47862333448407,-2.42341815371542,-2.8247215079059,-2.93710218910259,-2.83602839705531,-2.69462718077007,-2.95851600177809,-2.09706314302966,-2.21050697258965,-2.25692821916492,-2.45067347814576,-2.44471411586265,-2.36096099685613,-2.52988849453398,-2.31505455363617,-4.06816207627646,-3.08735014147119,-2.99071973173045,-3.0119119740473,-1.96929460243297,-2.28640302221007,-1.90006301833239,-1.88569128906226,-1.32807070084099,-2.04665171885684,-3.13451055554053,-3.23720267916554,-3.42174604988954,-1.70570813749076,-1.90845411171161,-1.65555048159228,-1.91202361588995,-1.58453453860512,-1.80573749678008,-1.66186636475516,-1.35450112697994,-1.92233298554881,-1.96472834726774,-1.66954968884832,-1.95667924262385,-2.3461148557643,-2.80717198366986,-2.37127716736638,-2.21075743531997,-2.00905579401858,-2.30072544141616
"b73cb42e006377b6fde3161fcec1d0f9",-2.07269153885499,-2.00280338827622,-2.13637073966621,-1.8990386728277,-1.83714177238481,-1.92535984402071,-2.34066402915643,-2.16820082185301,-2.3767224591896,-2.23902648374282,-2.53206528210267,-3.56447228738028,-2.17421044948177,-2.27121175380149,-2.20177404899636,-2.01250205900473,-2.4255042467722,-2.45785674995866,-1.8674670461843,-2.49494577481633,-3.10036884301547,-2.74036937415837,-3.29088636084447,-2.22100050946399,-2.82398921499802,-2.41731728730337,-2.26101733367762,-1.89235538659082,-2.10290113470456,-1.53280928357536,-2.21045119960814,-2.36885182471211,-2.7580337696717,-2.09697256094435,-1.61160711068165,-1.99785060641728,-1.99969885758183,-2.34906411158072,-3.19987287774259,-3.43195633457511,-3.55972656520066,-3.24404854460749,-3.20355321990826,-2.55414384962472,-3.72266516896496,-3.80282694551999,-4.026775448747,-4.16336404679471,-3.15856797315132,-4.00003388275086,-3.17010047540385
"30dbf1c75521f969f69ff64101abcee2",-2.98460642096472,-3.19454637502581,-3.10359472774566,-3.40691576750915,-3.15262984270758,-3.43337837646025,-3.54025639807919,-3.44597753798004,-3.0939707131374,-2.93497606413292,-2.31119750232266,-1.72096709211942,-3.11190861147351,-3.2970533054627,-3.13871932223298,-3.21079071183874,-3.12083717369369,-3.12013007780828,-3.74228623789015,-3.54624754365888,-3.13293339506748,-3.1015721263662,-2.99529549695827,-3.14745281852796,-2.57963788656069,-2.19947498745126,-2.49593672137101,-2.65971051684681,-3.26273279786743,-3.54891534609016,-3.41416123226452,-3.416314330725,-3.26883091082129,-4.51774037874951,-4.78204213801448,-4.3291678903603,-3.94208213289151,-3.70665092969272,-3.1277858444274,-3.08059260926531,-3.47541765658426,-3.86555715217208,-3.67339763135462,-4.18908639873179,-3.02138090916173,-3.07619069522229,-2.81938620539747,-2.93129036610665,-3.41182696148618,-2.94254736789588,-3.57435297144203
"583e7caf625474a3918b14c9f2246d0a",-4.91028279350276,-5.13953476378814,-5.19937360916207,-5.25888329730263,-4.50367814710819,-4.15631832175883,-3.70894465197746,-2.87897667043431,-2.66414740313695,-2.45181296135809,-2.04969430577511,-1.28653495995776,-2.7566034265192,-3.18172355923691,-3.62237318626623,-3.95332056252627,-4.11487881179563,-3.97611895076739,-3.64889716070944,-3.57808842673085,-2.74638634984576,-3.08970768238136,-3.55171674274951,-3.19929766217388,-2.37288488911327,-2.02384636092359,-2.77637826182798,-3.49132999897948,-5.16383313916824,-6.34480499040521,-6.45393990993293,-6.4494166812669,-5.93962285676482,-6.76992896207473,-6.47742474923533,-6.59568943513252,-6.74307715736078,-7.2814839774867,-4.78134841312321,-3.46492388489072,-3.51505113917865,-3.36347941478887,-4.50220144377374,-5.58668670277995,-4.40083363159853,-3.1550903833237,-2.83528731645535,-2.0577504927613,-3.60083960110641,-2.62517021279414,-3.91212452311769
"7a3ba492a5e6828062d29151d0ac288f",-3.59114968279084,-3.41950600292306,-3.15568394457711,-3.13585421953307,-3.40973729357989,-3.54165334679442,-3.64851330405342,-3.64470491022161,-3.62138354407536,-3.46382080486363,-3.8031689654795,-4.04621390275385,-3.58835994615754,-3.41259326854862,-3.507130799083,-3.26925203219327,-3.3630627451807,-3.67989885159772,-3.34584728657899,-3.351851507559,-3.63130078391143,-3.20931124238937,-3.00450425962683,-3.07877746227374,-3.8164360015973,-3.93709078215723,-3.62612338103026,-3.80987370257212,-3.35462386004796,-3.14866504354832,-3.12147910250151,-3.37604287897749,-2.99860831810188,-3.49267557446345,-3.71209277649372,-3.61559913081738,-3.26474108074015,-3.16321465166057,-2.90527516339874,-2.85638691106405,-2.70012281023176,-3.05661151026677,-3.13047624898716,-3.219069980776,-3.30104644444527,-3.66233989887932,-3.72364361124064,-3.37138348242942,-3.37597669405865,-3.47795449439499,-3.46737928854346
"0234344c5194a16654cbdac94efd8de1",-3.47339232823753,-3.47258555741736,-3.51662787044291,-3.28622140730489,-3.42075466179086,-3.46730152893496,-3.36526537243609,-3.58974274423164,-3.60429537188373,-3.61547289911134,-3.75575626718942,-5.88069259058267,-3.58526915768024,-3.94817570867534,-3.54927421587795,-3.47814093584792,-3.62903325093394,-3.56731516874268,-3.49802578038158,-3.93671561801852,-4.88996835715575,-4.94402054501427,-5.70190571464334,-4.50823483309408,-4.84758366403623,-4.47863998882255,-4.14396979950895,-4.13937586697085,-3.78613025164353,-3.02081195795101,-4.92219997888644,-6.67287647144951,-6.81662634557104,-2.9036613270583,-2.5378375257468,-2.6129441726724,-2.74528854624233,-2.6769349719715,-3.80196236872376,-4.06124461379576,-4.24983662387356,-3.75109801928438,-3.49388173938881,-2.55135866161466,-4.07707424504617,-3.34356447196514,-3.52501837121748,-3.28891576703289,-2.32216089511991,-3.18463094698243,-2.51892316296098
"d91d91ddd239d382e64507aae73eba4b",-3.64218502229885,-3.50637606260723,-3.69956226139535,-3.37409735969695,-3.45450618740107,-3.32498363404819,-3.01181356689594,-3.15131354701711,-3.32300945755955,-3.03547260220351,-3.74864883549461,-4.44353724583586,-3.06716297258044,-3.13881967624412,-3.12208629048872,-3.10667125997628,-3.38924590455163,-3.49365736253807,-3.26209671357552,-3.52759259376788,-4.82812324296893,-3.89443074136008,-4.61785534551541,-3.36234277063954,-4.02819301925228,-3.65155512350826,-3.86451202275709,-3.67542394884668,-3.69014324663134,-3.44856080853721,-5.13232602865773,-4.66099812712665,-5.125395934266,-3.23600107439366,-2.97060438105788,-3.1846112308941,-3.14186170175453,-3.35909532845015,-4.06760123724659,-3.86758872522198,-4.3130018749234,-4.31965859584065,-3.51388393741205,-3.16011872420314,-3.80062578697089,-3.98033564561023,-4.08238190837901,-3.92539294378274,-3.26710560796385,-3.95032754810965,-2.93484257716066
"78685ceba064e4c0ed07ada1dc4dcd8d",-3.59426811820722,-3.46956627683996,-3.56434902234839,-3.33443974737033,-3.12071822150443,-3.0786885046764,-2.94506856051565,-3.12930280946251,-3.22599004677432,-3.09577190994133,-3.1482790150932,-3.48988745637687,-2.50259370442523,-2.75528297514219,-3.00108762632946,-3.16619129503813,-3.33246453184514,-3.08450342959126,-3.18867218666546,-2.86999571782265,-4.90280258929304,-3.90962012081184,-4.57576239275228,-3.73154590043284,-3.54110770299745,-4.32497177802348,-3.93005843698934,-3.58841466937429,-3.62069794169786,-3.63371146792511,-4.72390514936986,-4.38448088549229,-5.47855341685097,-3.82270377258149,-3.75163242541284,-3.56682405988394,-3.76381423340985,-3.6735845090783,-4.21019778162775,-4.29225764343114,-4.86582358605195,-4.98282353631202,-4.74731819487349,-4.32451101418609,-5.29101806406643,-4.71351593212987,-4.47376168601129,-4.47326348909057,-3.92581100768997,-4.10722422508576,-3.78093759853188
"f34cdcd73e535507d29c29b19d01f658",-2.90089000298381,-2.82538916107145,-2.85595430540939,-2.95869100187364,-3.19444179953092,-3.08069420701854,-3.25234609089304,-3.28608069105896,-3.25737058517653,-3.90527382345322,-4.44305407623393,-5.32308994395393,-3.72006613665052,-3.45124103089986,-3.42208586960951,-3.56322901296227,-3.26901320029722,-3.52250953618177,-3.80565948065915,-3.93671561801852,-5.13389910124661,-5.58645985930591,-5.5033491679192,-5.39936861061776,-5.06919443586035,-3.8389356744868,-3.44392905600739,-4.21604149719962,-6.12620444832218,-6.24453668896415,-5.42148271692338,-5.37021510572762,-5.14419813276723,-4.2583293118576,-4.02663952091958,-3.74439610104432,-3.40028511156696,-3.58392289725781,-4.50621115538231,-4.54239957158705,-4.98446241979223,-4.55486017584889,-4.34122378825461,-3.92707818742341,-3.79214066032484,-3.38325336128111,-3.23853319833306,-4.37905927344608,-3.95594419248607,-4.4850052836801,-3.72319934302826
"0fb538dc7ae93db1aad8af6b841e0274",-4.50112567644222,-4.63401616631582,-4.88614376018772,-4.92032844972389,-4.56838617109431,-4.42783617070518,-4.38575232455296,-4.63366929191005,-4.99431232006433,-5.15222388374593,-4.61632722629142,-4.12446954719402,-4.74869861115873,-4.09835360926014,-4.24166524796198,-4.89017823186998,-4.61655808843888,-4.58480288316366,-4.82847867215341,-4.35774778782201,-3.72564503974965,-3.1330359539107,-3.00913759461446,-3.05061425364254,-2.93667488672343,-3.12631896280087,-3.59759369968219,-3.70745583968687,-4.18619652532347,-4.90156419904189,-4.54785881927498,-4.58454221819212,-4.49407267312997,-5.12290735378264,-4.63911576185193,-4.32210705939261,-3.61536191551399,-3.13089086270264,-2.61431489409295,-3.41265413545354,-4.09233104219765,-3.75544384731816,-3.16883898227872,-3.4968922878346,-2.70020474461811,-2.66007317048569,-2.84601431270338,-3.66572747399261,-4.58089646713097,-3.70494816004577,-4.94535784587219
