"ASVID","UK01A","UK02A","UK03A","UK04A","UK05A","UK06A","UK08A","UK09A","UK10A","UK11A","UK12A","UK13A","UK14A","UK15A","UK16A","UK17A","UK18A","UK19A","UK20A","UK21A","UK22A","UK23A","UK24A","UK25A","UK26A","UK27A","UK28A","UK29A","UK30A","UK31A","UK32A","UK33A","UK34A","UK35A","UK36A","UK37A","UK38A","UK39A","UK40A","UK41A","UK42A","UK43A","UK44A","UK45A","UK46A","UK47A","UK48A","UK49A","UK50A","UK51A","UK52A"
"004da66cfb7833499378d4494b177e6f",-3.43155946703601,-3.43634663711189,-3.43221527281278,-3.43257040805916,-3.43103942215543,-3.43261799505627,-3.43345283794415,-3.43199417502632,-3.43262140908735,-3.43279099752408,-3.43093792747941,-3.43175657828408,-3.43203167412652,-3.4317922201278,-3.43349752133671,-3.43430289899244,-3.43194679154096,-3.43172802456414,-3.43166969016192,-3.43159031138129,-3.43409911541894,1.09861228866811,1.6094379124341,3.55534806148941,4.21950770517611,3.61091791264422,3.09104245335832,2.77258872223978,1.6094379124341,0,1.38629436111989,1.09861228866811,0,-3.4389604115402,-3.43811167172398,-3.4372155669579,-3.44072376436192,-3.43949865791942,-3.43649385640416,-3.44113532006879,-3.43735425271741,-3.43760053743203,-3.43873055232079,-3.43480561342931,-3.43348024945535,-3.43350036515683,-3.43451275591029,-3.43703643893071,-3.43718194507111,-3.43525503189,-3.44287121202029
"006e11b2ea1993fe60f255c75ff4ea39",-4.34785019891016,-4.35263736898605,-4.34850600468693,-4.34886113993332,-4.34733015402959,2.83321334405622,2.77258872223978,2.56494935746154,2.63905732961526,2.19722457733622,-4.34722865935357,-4.34804731015823,2.39789527279837,-4.34808295200196,-4.34978825321087,-4.35059363086659,-4.34823752341512,-4.3480187564383,-4.34796042203607,-4.34788104325544,-4.3503898472931,-4.35219920853585,-4.35526987435794,-4.35507114882194,-4.35333357406436,-4.35148094902764,-4.35040451792393,-4.35333223743746,-4.35349855007619,-4.3522777980587,-4.35429018783456,-4.352956257834,-4.35308550015205,-4.35525114341435,-4.35440240359814,-4.35350629883206,-4.35701449623608,-4.35578938979357,-4.35278458827832,-4.35742605194295,-4.35364498459156,-4.35389126930618,-4.35502128419495,-4.35109634530346,-4.34977098132951,-4.34979109703098,-4.35080348778444,-4.35332717080487,-4.35347267694527,-4.35154576376415,-4.35916194389445
"0074fee2950103e089730df0b1e1e092",-4.70452514284889,-4.70931231292478,-4.70518094862567,-4.70553608387205,-4.70400509796832,-4.70558367086916,-4.70641851375704,-4.70495985083921,-4.70558708490024,-4.70575667333697,-4.7039036032923,1.09861228866811,-4.70499734993941,-4.70475789594069,-4.7064631971496,-4.70726857480532,-4.70491246735385,-4.70469370037703,-4.7046353659748,-4.70455598719418,-4.70706479123183,1.38629436111989,-4.71194481829667,-4.71174609276068,-4.71000851800309,-4.70815589296637,-4.70707946186266,1.6094379124341,-4.71017349401493,1.38629436111989,-4.71096513177329,-4.70963120177273,0,-4.71192608735309,-4.71107734753687,-4.71018124277079,-4.71368944017481,-4.71246433373231,-4.70945953221705,1.38629436111989,-4.7103199285303,1.6094379124341,-4.71169622813368,0,-4.70644592526824,-4.70646604096971,3.36729582998647,-4.7100021147436,-4.710147620884,-4.70822070770289,-4.71583688783318
"00a96fbd0ac34bfd245f9c24f8737f7d",-3.41175683973983,-3.41654400981571,-3.4124126455166,-3.41276778076298,1.6094379124341,-3.41281536776009,2.19722457733622,-3.41219154773015,-3.41281878179117,-3.4129883702279,-3.41113530018323,2.07944154167984,-3.41222904683034,-3.41198959283162,-3.41369489404053,-3.41450027169626,-3.41214416424478,1.09861228866811,-3.41186706286574,-3.41178768408511,-3.41429648812276,2.07944154167984,2.484906649788,-3.41897778965161,1.6094379124341,-3.4153875898573,-3.41431115875359,2.56494935746154,1.79175946922805,1.94591014905531,2.56494935746154,1.94591014905531,2.39789527279837,-3.41915778424402,-3.4183090444278,-3.41741293966172,-3.42092113706574,-3.41969603062324,1.6094379124341,1.6094379124341,2.30258509299405,2.39789527279837,1.79175946922805,1.79175946922805,2.07944154167984,1.94591014905531,2.484906649788,2.56494935746154,-3.41737931777493,2.30258509299405,1.38629436111989
"00aba2e64400d4a5728c6ee86f8fed3f",-3.87006442922237,1.6094379124341,1.6094379124341,1.94591014905531,1.6094379124341,1.38629436111989,-3.87195780013051,-3.87049913721269,-3.87112637127371,-3.87129595971044,-3.86944288966578,-3.87026154047044,-3.87053663631289,-3.87029718231417,-3.87200248352308,-3.8728078611788,1.09861228866811,1.6094379124341,1.38629436111989,1.38629436111989,2.77258872223978,3.17805383034795,2.07944154167984,1.79175946922805,-3.87554780437657,-3.87369517933985,-3.87261874823614,-3.87554646774967,-3.8757127803884,-3.87449202837091,-3.87650441814677,-3.87517048814621,-3.87529973046426,-3.87746537372656,-3.87661663391035,-3.87572052914427,-3.87922872654828,-3.87800362010578,0,1.09861228866811,0.693147180559945,-3.87610549961839,0.693147180559945,-3.87331057561567,0.693147180559945,0.693147180559945,1.09861228866811,1.94591014905531,1.6094379124341,1.38629436111989,0.693147180559945
"0117e9c502bd1cee660d22cb0e8b4a3c",3.17805383034795,3.63758615972639,3.89182029811063,4.69134788222914,4.29045944114839,3.87120101090789,3.04452243772342,3.36729582998647,3.04452243772342,2.94443897916644,2.19722457733622,1.09861228866811,3.36729582998647,3.87120101090789,4.02535169073515,3.55534806148941,2.70805020110221,3.66356164612965,4.46590811865458,3.98898404656427,1.94591014905531,1.09861228866811,0.693147180559945,0.693147180559945,2.89037175789616,1.79175946922805,1.6094379124341,2.07944154167984,1.79175946922805,1.79175946922805,0,1.79175946922805,0.693147180559945,3.40119738166216,3.68887945411394,4.18965474202643,2.83321334405622,4.21950770517611,2.56494935746154,-1.41892572434409,1.94591014905531,-1.41539094170733,1.6094379124341,3.93182563272433,1.94591014905531,1.09861228866811,-1.41230316018558,2.56494935746154,5.24702407216049,3.25809653802148,4.57471097850338
"01d175c31175762ee06b309aab2db991",-3.81722194784799,2.56494935746154,2.07944154167984,1.6094379124341,-3.81670190296741,0.693147180559945,-3.81911531875613,-3.81765665583831,-3.81828388989933,1.6094379124341,-3.8166004082914,1.6094379124341,-3.81769415493851,-3.81745470093979,-3.8191600021487,-3.81996537980442,1.09861228866811,2.39789527279837,1.38629436111989,2.56494935746154,2.77258872223978,2.07944154167984,2.07944154167984,1.94591014905531,-3.82270532300219,2.94443897916644,-3.81977626686176,1.79175946922805,-3.82287029901402,-3.82164954699653,-3.82366193677239,-3.82232800677183,-3.82245724908988,-3.82462289235218,-3.82377415253597,-3.82287804776989,-3.82638624517391,-3.8251611387314,-3.82215633721615,-3.82679780088078,-3.82301673352939,-3.82326301824401,-3.82439303313278,-3.82046809424129,-3.81914273026733,-3.81916284596881,1.09861228866811,-3.8226989197427,-3.8228444258831,-3.82091751270198,-3.82853369283228
"01ebcf92b3da0a28dc50e8152d27b887",-4.54022209155762,-4.5450092616335,-4.54087789733439,-4.54123303258077,-4.53970204667704,-4.54128061957788,-4.54211546246576,-4.54065679954794,-4.54128403360896,-4.54145362204569,-4.53960055200102,-4.54041920280569,-4.54069429864813,-4.54045484464941,-4.54216014585832,-4.54296552351405,-4.54060941606257,-4.54039064908576,-4.54033231468353,-4.5402529359029,-4.54276173994055,-4.5445711011833,-4.54764176700539,0.693147180559945,1.09861228866811,-4.54385284167509,-4.54277641057138,1.09861228866811,0,1.38629436111989,2.77258872223978,2.30258509299405,2.39789527279837,1.38629436111989,-4.54677429624559,-4.54587819147951,0.693147180559945,-4.54816128244103,0.693147180559945,1.6094379124341,-4.54601687723902,1.09861228866811,-4.5473931768424,-4.54346823795092,-4.54214287397696,-4.54216298967844,-4.5431753804319,-4.54569906345232,-4.54584456959273,-4.54391765641161,-4.5515338365419
"01f829adefff12a3fa5d6e1295ade58d",-3.71924153948779,-3.72402870956367,-3.71989734526456,-3.72025248051094,-3.71872149460721,-3.72030006750805,-3.72113491039593,-3.71967624747811,-3.72030348153913,-3.72047306997586,-3.71861999993119,-3.71943865073586,-3.7197137465783,-3.71947429257958,-3.72117959378849,-3.72198497144422,-3.71962886399274,-3.71941009701592,-3.7193517626137,-3.71927238383307,-3.72178118787072,-3.72359054911347,0.693147180559945,2.63905732961526,2.63905732961526,2.77258872223978,2.70805020110221,2.39789527279837,1.79175946922805,1.38629436111989,-3.72568152841218,-3.72434759841163,1.38629436111989,0.693147180559945,2.56494935746154,1.6094379124341,2.56494935746154,1.6094379124341,2.39789527279837,1.79175946922805,2.19722457733622,-3.72528260988381,-3.72641262477257,-3.72248768588109,-3.72116232190713,-3.72118243760861,-3.72219482836207,-3.72471851138249,-3.7248640175229,-3.72293710434178,-3.73055328447207
"0234344c5194a16654cbdac94efd8de1",5.91350300563827,5.8664680569333,5.79909265446053,6.06842558824411,5.9427993751267,5.88610403145016,5.82894561761021,5.76832099579377,5.79605775076537,5.6970934865054,5.67332326717149,3.52636052461616,5.89440283426485,5.47646355193151,5.92157841964382,5.89440283426485,5.71702770140622,5.82894561761021,5.8111409929767,5.37063802812766,4.4188406077966,4.20469261939097,3.68887945411394,4.79579054559674,4.44265125649032,4.79579054559674,4.96284463025991,5.2040066870768,5.4380793089232,6.30444880242198,4.12713438504509,2.56494935746154,2.19722457733622,6.41673228251233,6.69332366826995,6.60800062529609,6.44888939414686,6.5410299991899,5.37063802812766,5.15905529921453,5.19849703126583,5.48479693349065,5.70711026474888,6.61472560020376,5.16478597392351,5.89989735358249,5.67675380226828,5.97888576490112,6.87523208727658,6.15909538849193,6.62671774924902
