"ASVID","Nov2rep2","Nov3rep2","Nov4rep2","Nov6rep2","Nov9rep2","Nov10rep2","Nov11rep2","Nov12rep2","Nov13rep2","Nov16rep2","Nov17rep2","Nov18rep2","Nov19rep2","Nov20rep2","Nov23rep2","Nov24rep2","Nov25rep2","Nov26rep2","Nov30rep2","Dec1rep2","Dec2rep2","Dec3rep2","Dec4rep2","Dec7rep2","Dec8rep2","Dec9rep2","Dec10rep2","Dec11rep2","Dec14rep2","Dec15rep2","Dec16rep2","Dec17rep2","Dec18rep2","Dec21rep2","Dec22rep2","Dec23rep2","Jan4rep2","Jan5rep2","Jan6rep2","Jan7rep2","Jan8rep2","Jan11rep2","Jan12rep2","Jan13rep2","Jan14rep2","Jan15rep2","Jan18rep2","Jan19rep2","Jan20rep2","Jan21rep2","Jan22rep2","Jan25rep2","Jan26rep2","Jan27rep2","Jan28rep2","Jan29rep2","Feb1rep2","Feb2rep2","Feb3rep2","Feb4rep2","Feb5rep2","Feb8rep2","Feb9rep2","Feb11rep2","Feb12rep2","Feb15rep2","Feb16rep2","Feb18rep2","Feb19rep2","Feb22rep2","Feb23rep2","Feb25rep2","Feb26rep2","Feb29rep2","Mar2rep2","Mar3rep2","Mar4rep2","Mar7rep2","Mar8rep2","Mar9rep2","Mar10rep2","Mar11rep2","Mar14rep2","Mar15rep2","Mar21rep2","Mar22rep2","Mar23rep2","Mar24rep2","Mar31rep2","Apr18rep2","Apr19rep2"
"OTU_1",286,328,254,188,123,112,112,136,128,160,173,203,134,34,127,90,120,104,169,142,120,166,179,165,165,144,141,163,159,153,178,174,33,90,112,121,18,82,83,70,85,94,98,95,67,84,76,77,82,71,38,71,86,79,56,80,88,65,91,90,103,74,96,95,74,64,92,90,70,61,60,93,98,82,102,93,95,106,104,82,124,92,80,110,99,125,109,71,168,50,38
"OTU_2",111,57,50,107,161,172,98,167,177,193,168,93,94,125,77,86,119,118,186,159,181,225,150,177,188,243,226,182,66,121,38,13,80,131,134,146,104,134,109,111,96,168,124,113,51,123,118,73,110,122,96,83,88,110,79,87,82,78,99,102,78,93,67,78,66,72,80,63,66,66,71,52,71,43,34,48,60,54,64,54,42,59,43,53,48,43,45,34,71,2,0
"OTU_3",92,22,94,149,173,148,169,128,142,107,116,101,114,62,123,99,140,84,115,103,95,123,128,147,119,126,113,96,89,74,81,55,42,94,115,102,96,102,107,116,110,103,76,72,124,101,87,120,106,101,113,96,107,100,101,100,106,100,103,95,92,90,122,109,100,111,124,113,116,90,67,80,66,84,87,69,87,66,86,79,67,61,61,37,34,42,62,37,10,3,12
"OTU_4",44,11,75,90,67,78,91,62,46,31,39,40,64,62,90,97,89,78,59,85,66,59,87,97,82,77,88,38,73,63,75,64,113,81,68,82,124,67,88,82,84,75,61,76,78,101,75,70,94,77,78,64,80,60,66,83,47,63,63,93,93,38,81,70,138,83,42,34,40,34,50,28,23,84,87,73,115,108,105,117,125,99,84,107,116,119,130,84,42,40,30
"OTU_6",9,7,10,33,107,101,107,95,55,95,29,22,27,61,72,82,68,61,50,52,73,55,71,65,80,64,59,53,16,45,20,11,19,63,72,53,100,55,74,98,92,78,69,99,57,129,88,67,100,90,157,103,73,80,97,103,88,71,95,96,87,73,102,93,78,86,48,71,78,61,39,45,76,46,41,32,44,38,37,38,26,23,25,15,21,6,9,15,0,0,0
"OTU_13",3,6,11,6,7,1,5,4,1,12,9,2,1,5,7,8,7,5,7,13,8,18,53,41,41,18,27,28,27,23,26,33,16,19,32,29,18,19,17,33,26,57,34,24,29,28,60,97,51,78,59,85,73,54,63,38,74,72,74,84,75,77,79,121,60,85,201,161,150,171,205,302,315,169,109,221,105,123,105,93,105,109,93,77,43,45,38,30,9,46,29
"OTU_5",49,15,20,69,64,75,52,81,99,67,81,59,48,82,40,48,78,114,107,115,117,102,72,79,68,127,116,124,31,67,16,13,65,108,97,81,122,93,84,79,51,99,58,62,39,65,61,30,64,68,63,43,34,47,76,55,56,70,45,39,54,43,52,46,27,34,34,34,41,22,21,19,32,31,30,28,33,33,24,30,30,17,24,28,26,21,14,21,67,2,1
"OTU_8",11,6,6,10,12,8,15,10,10,5,15,14,22,5,50,49,34,40,63,20,40,46,45,55,68,70,71,64,26,38,29,21,15,38,46,40,52,45,64,78,88,51,64,82,32,76,66,47,58,59,114,75,64,75,67,61,63,70,74,75,79,49,63,88,71,73,56,68,53,90,57,65,106,52,70,44,69,69,60,65,61,56,48,37,53,38,37,43,9,0,3
"OTU_9",28,11,32,49,74,76,79,61,71,46,29,16,18,19,44,64,50,54,58,42,56,57,67,69,60,59,57,57,32,40,8,3,6,57,60,72,58,45,74,58,62,48,52,54,65,86,82,72,65,60,72,80,62,54,72,48,52,52,80,83,46,73,77,66,53,58,73,62,79,66,41,60,37,32,34,21,36,26,25,26,13,22,16,15,9,4,7,2,0,0,0
"OTU_7",10,2,91,30,9,9,9,2,9,13,34,127,132,42,48,62,45,39,31,17,19,41,31,45,31,39,48,36,57,49,83,100,22,68,68,44,34,53,54,61,66,53,43,49,75,54,53,82,74,77,75,81,68,53,74,57,50,46,65,58,37,40,37,56,33,40,44,38,39,44,38,30,18,35,24,25,22,18,12,13,18,22,7,5,26,10,10,11,0,7,8
"OTU_10",15,9,12,59,38,11,13,21,18,14,12,16,13,21,5,6,4,16,16,9,20,18,41,37,62,70,92,66,58,48,22,17,95,69,54,57,34,34,18,9,12,29,16,20,11,26,14,23,39,17,17,23,24,25,36,50,51,66,62,79,49,58,100,63,56,82,72,37,69,55,33,42,45,38,43,36,44,33,32,32,76,55,46,54,47,21,50,35,32,7,7
"OTU_15",1,1,1,10,20,10,22,7,9,15,6,0,1,5,65,78,57,39,38,18,18,29,23,32,27,25,42,26,5,49,0,0,1,68,63,39,74,62,84,63,71,61,44,63,79,68,69,65,79,73,81,90,92,75,69,56,52,64,53,54,27,54,50,45,20,24,33,34,16,60,27,35,17,9,9,3,7,6,2,3,0,1,2,0,0,1,2,1,0,0,0
"OTU_12",45,41,68,28,5,7,8,7,10,12,21,79,76,92,44,38,38,24,30,24,28,30,28,42,40,58,36,40,112,42,124,160,97,23,25,29,32,27,22,23,24,27,19,23,33,29,25,36,41,15,25,28,10,10,23,25,20,18,21,20,34,30,24,48,25,28,33,22,21,17,20,39,28,34,31,34,20,18,25,27,19,17,10,14,16,14,18,6,8,2,8
"OTU_14",21,8,16,34,52,54,40,42,45,47,29,11,11,13,39,40,27,43,31,32,27,36,31,37,31,33,46,42,17,29,5,12,21,43,33,28,48,48,38,44,32,41,35,35,30,26,48,26,43,43,65,47,42,53,45,45,31,41,59,45,42,41,41,37,27,49,27,21,29,42,23,30,56,20,25,17,24,31,22,27,18,20,18,14,7,3,6,10,0,0,0
"OTU_11",71,38,14,86,96,96,93,140,106,101,120,72,65,94,8,13,31,38,34,52,50,48,42,34,46,41,64,43,15,31,13,5,29,25,27,38,30,24,12,9,13,30,36,21,9,13,19,11,20,11,16,10,12,11,19,15,23,13,13,14,25,13,25,13,24,12,17,17,20,20,9,9,18,12,14,11,14,10,10,10,15,8,7,7,6,9,14,8,9,0,1
"OTU_16",10,1,29,23,16,16,14,23,38,14,22,6,12,19,6,4,10,14,16,9,12,17,11,9,10,9,19,41,8,16,8,5,16,23,33,36,50,25,17,10,16,46,37,21,15,29,27,12,24,16,25,18,12,15,15,28,33,42,51,37,42,42,49,25,24,47,69,80,76,119,74,89,75,40,42,36,56,54,40,44,43,30,49,42,36,42,48,49,22,2,7
"OTU_18",28,44,10,10,3,4,2,4,3,2,10,5,4,1,1,12,8,9,13,7,7,15,13,11,8,9,7,6,8,7,10,11,6,7,8,8,2,12,14,8,15,20,23,16,16,13,17,19,11,5,3,1,7,3,8,6,8,8,9,7,13,12,16,8,9,6,13,21,12,23,19,10,26,9,29,20,17,20,18,28,50,34,55,62,68,134,78,161,568,184,187
"OTU_24",25,39,22,23,15,10,28,12,10,16,15,17,16,2,14,32,16,18,17,15,16,11,17,7,12,6,10,7,15,19,26,21,6,24,19,15,6,12,8,21,18,11,16,15,10,13,16,11,16,13,6,16,12,8,9,10,13,7,12,16,11,19,18,12,10,14,18,22,19,31,30,23,34,30,39,36,20,49,43,21,34,38,33,54,43,73,49,90,250,85,93
"OTU_23",37,19,45,45,37,27,35,31,15,18,17,36,45,37,23,24,16,28,24,24,13,18,22,21,21,11,26,16,28,24,39,23,43,22,18,23,28,25,5,25,19,10,8,13,17,16,15,9,18,21,21,11,18,17,7,17,12,11,9,14,21,19,21,17,35,17,11,13,16,11,17,6,6,25,28,29,29,31,33,33,35,37,22,33,44,26,26,34,9,9,3
"OTU_27",3,0,0,6,1,0,1,2,0,4,4,0,8,2,4,3,4,8,2,2,11,7,7,10,5,8,9,12,11,21,12,6,25,15,13,11,22,23,27,28,20,27,22,21,14,11,26,14,31,32,61,34,24,24,29,55,44,46,51,34,46,47,44,53,44,51,40,36,34,40,39,33,41,38,29,34,36,41,30,55,43,37,32,31,30,13,17,16,7,0,0
"OTU_17",16,9,10,11,19,21,16,26,36,35,44,42,31,45,13,8,18,12,35,39,29,35,44,38,37,44,40,45,26,27,14,9,24,13,18,32,36,19,6,12,19,15,31,21,9,18,10,21,12,19,11,9,12,10,5,14,15,12,21,28,28,22,13,16,29,21,16,18,20,19,17,19,12,17,10,14,22,19,14,12,12,19,12,18,20,17,16,9,27,1,3
"OTU_20",7,4,12,3,2,5,3,3,1,3,2,2,2,15,23,15,21,32,24,8,13,7,6,9,5,2,8,7,2,35,5,1,18,24,22,15,44,29,42,35,24,27,17,22,7,34,17,16,18,13,38,30,23,29,38,40,19,22,26,15,28,22,19,18,33,20,18,22,19,19,12,9,13,40,27,34,51,38,23,44,42,44,40,37,42,22,43,24,28,2,1
"OTU_26",19,6,6,19,39,44,46,40,35,29,13,12,20,14,33,27,26,28,30,28,30,35,27,47,40,24,31,20,15,22,3,3,4,22,21,23,8,20,17,20,27,28,18,14,25,32,25,32,21,24,25,18,18,23,28,25,26,33,31,23,25,23,30,17,19,18,24,23,17,27,17,15,10,8,7,11,12,6,8,12,7,4,3,4,3,3,5,6,0,0,1
"OTU_21",53,54,38,21,28,17,28,33,59,46,40,69,22,14,16,8,17,10,36,41,32,27,36,28,27,18,9,21,39,15,31,25,4,12,14,14,4,7,1,6,5,6,8,3,9,5,2,7,6,5,1,3,6,5,5,7,9,3,3,10,15,6,16,12,11,7,12,12,11,17,12,26,14,11,17,19,17,22,24,20,12,15,17,20,19,18,14,10,49,32,33
"OTU_22",9,5,27,4,13,9,24,12,13,16,18,41,39,27,69,30,32,28,11,19,14,12,17,12,8,5,5,6,94,35,114,155,22,17,19,23,4,8,8,14,12,4,11,9,12,18,7,16,13,10,10,14,12,16,9,21,13,9,17,18,13,19,10,15,5,15,40,18,16,14,10,20,17,7,2,14,5,2,4,2,3,5,4,2,1,3,7,1,4,1,3
"OTU_19",27,18,16,32,26,14,32,41,26,80,47,63,44,76,7,6,17,20,35,46,52,51,52,29,39,25,40,32,23,19,17,12,30,15,21,23,14,9,5,7,16,6,7,7,7,10,14,9,8,8,10,5,3,3,6,5,4,4,9,17,8,10,13,10,14,20,9,11,8,12,5,14,7,3,1,9,3,8,6,2,5,4,7,7,8,1,3,4,1,1,1
"OTU_25",36,14,17,31,42,18,10,31,26,21,14,9,12,22,16,5,32,20,14,11,13,20,17,33,33,55,62,51,16,17,5,4,17,28,22,28,14,19,10,15,21,20,20,19,11,8,14,17,15,12,19,13,17,21,13,17,18,21,14,12,23,12,12,20,11,19,9,8,10,4,9,4,7,8,10,7,9,15,14,13,16,11,17,15,12,6,10,5,21,0,0
"OTU_30",1,3,0,5,3,0,5,1,2,2,1,2,5,1,10,7,3,9,20,8,5,9,8,6,9,6,11,15,5,5,4,3,12,12,11,8,26,17,17,15,23,20,13,16,8,12,19,14,20,16,39,19,32,16,20,32,22,27,32,32,27,41,37,32,28,29,35,22,32,26,16,24,22,29,23,19,33,24,31,28,24,25,26,22,21,12,10,12,2,0,0
"OTU_37",74,67,29,48,14,12,12,12,10,15,20,17,14,3,12,14,14,19,20,11,12,11,13,10,11,7,3,7,4,9,8,11,4,6,12,24,4,10,12,11,20,15,11,18,7,7,9,7,20,14,6,13,13,9,11,14,10,13,9,17,13,11,19,8,13,10,6,11,13,18,24,14,17,15,22,28,9,10,27,14,29,21,28,22,22,37,28,15,50,3,4
"OTU_28",2,1,2,4,29,22,27,16,23,14,3,5,9,5,58,46,26,29,16,21,4,17,9,12,10,5,4,6,2,21,4,2,1,39,38,28,12,10,20,12,23,9,17,21,29,10,11,31,18,20,18,37,42,32,42,28,22,29,20,27,16,21,20,21,3,17,31,37,22,17,21,15,17,2,4,0,5,2,3,1,0,3,0,1,0,0,0,0,0,0,2
"OTU_35",1,0,0,1,1,3,7,8,13,10,3,6,4,1,1,1,3,2,4,2,3,4,6,1,4,2,5,5,5,3,2,1,7,7,3,4,2,9,6,8,4,23,13,11,7,16,12,12,9,7,10,3,10,7,9,11,23,19,31,27,18,35,38,20,14,42,51,71,59,73,56,60,40,28,24,22,35,18,23,28,26,24,18,32,7,12,11,19,4,1,2
"OTU_31",7,0,2,2,0,5,7,3,4,3,7,4,3,0,17,4,3,6,2,7,8,6,9,16,15,6,9,6,13,4,5,11,6,12,11,13,2,13,10,15,5,20,6,8,8,17,20,37,24,12,12,14,24,17,27,10,10,14,20,25,38,22,29,30,20,42,34,49,38,43,38,58,61,35,21,32,17,12,10,11,7,12,8,7,4,4,3,4,2,5,4
"OTU_36",1,0,21,7,6,3,5,4,5,7,6,18,10,2,33,30,26,34,23,17,16,28,40,14,28,30,29,22,15,20,11,10,0,18,26,11,18,16,14,17,24,10,8,10,18,14,20,22,15,18,22,18,11,16,11,16,8,7,9,13,12,5,6,15,5,9,4,9,13,17,4,4,8,8,6,3,3,5,2,4,2,0,2,0,2,0,2,1,0,1,3
"OTU_32",11,10,5,24,55,26,25,45,14,12,13,7,11,12,6,13,18,11,21,13,19,23,16,14,15,31,51,42,9,19,1,1,16,48,39,43,22,25,10,3,9,22,10,4,2,9,5,4,6,2,3,4,4,1,4,3,8,5,9,8,6,6,4,4,9,9,6,6,13,1,3,8,4,3,6,4,5,7,3,4,5,7,2,7,4,5,4,2,2,0,0
"OTU_29",1,4,1,5,19,12,27,6,15,21,10,7,14,11,9,22,23,16,9,7,8,10,15,6,13,9,24,38,5,37,7,5,30,63,38,33,10,13,11,9,12,21,9,19,6,12,9,6,10,8,13,5,3,5,6,9,18,13,11,3,8,7,11,4,6,8,11,8,12,18,5,11,8,14,14,5,11,13,5,9,7,5,3,9,8,7,4,10,2,1,0
"OTU_40",0,1,4,5,4,1,3,3,4,5,3,1,9,3,2,7,1,11,9,9,12,14,10,11,11,13,17,15,2,11,4,3,10,20,9,21,32,11,15,4,9,20,11,10,6,16,13,11,10,14,20,13,7,11,11,11,8,27,17,34,24,27,21,17,15,12,18,16,17,19,18,13,6,6,20,11,16,11,15,11,10,9,9,14,19,16,15,25,5,0,0
"OTU_47",0,0,0,1,2,0,0,0,0,1,0,0,1,0,1,1,2,2,1,0,1,1,0,3,1,0,2,3,0,5,0,0,0,10,17,17,14,25,21,22,19,20,15,21,21,31,29,13,34,31,40,24,44,39,51,44,27,40,33,26,22,26,16,12,17,33,16,5,10,23,6,13,21,6,4,7,9,2,2,3,2,2,2,1,0,1,0,1,0,0,0
"OTU_34",13,12,13,19,24,24,19,16,10,24,9,5,13,24,13,6,17,14,20,7,11,23,7,14,7,26,24,31,2,10,1,1,7,14,16,16,16,20,15,5,11,18,17,24,5,13,21,5,16,9,18,8,10,10,15,18,8,10,7,9,9,9,7,5,5,11,2,4,5,8,3,2,0,8,6,6,3,7,3,9,3,8,7,5,7,6,5,7,12,1,0
"OTU_46",34,42,24,33,17,8,11,13,9,8,8,11,4,0,15,4,8,8,8,8,5,6,8,5,9,2,5,3,12,7,15,12,2,3,4,5,0,6,4,1,3,3,2,3,5,5,3,4,2,4,5,8,12,5,1,4,4,7,5,2,13,10,4,15,7,9,6,13,9,10,9,19,9,14,23,22,12,16,25,24,31,20,24,25,23,18,26,15,27,16,21
"OTU_41",1,3,7,4,4,2,2,1,5,3,4,13,17,3,5,9,11,9,10,12,7,17,9,20,12,11,15,9,5,11,23,14,7,13,9,4,6,12,10,12,13,16,4,14,8,20,9,13,14,11,10,5,10,8,13,11,9,8,11,9,22,12,11,17,18,16,14,23,15,10,6,11,13,10,20,7,18,15,11,6,12,13,8,13,13,3,12,15,3,2,2
"OTU_42",0,0,12,8,5,2,2,3,2,7,7,2,7,2,3,25,24,18,10,6,15,20,12,23,23,20,16,25,2,17,0,2,2,20,9,14,8,19,23,24,10,19,22,12,21,17,15,11,14,13,31,24,12,10,13,12,6,15,13,14,12,14,10,6,7,15,8,6,9,9,2,3,12,5,3,1,6,2,6,9,10,8,3,4,2,1,3,4,0,0,0
"OTU_38",4,5,11,3,8,3,7,6,4,2,10,27,28,12,20,10,5,9,5,5,4,1,1,1,3,2,4,3,56,27,86,120,28,13,8,7,6,6,2,6,14,2,6,9,8,5,4,10,9,9,4,7,11,11,13,9,10,7,9,9,10,11,8,11,3,8,12,12,10,7,13,11,7,4,5,6,2,2,3,4,0,2,0,2,1,1,2,1,0,1,0
"OTU_50",3,1,0,5,0,0,4,1,0,1,10,8,11,14,6,4,4,6,2,1,3,2,3,7,2,8,5,9,5,7,4,4,9,8,6,2,32,12,12,14,23,18,10,13,10,21,8,12,15,13,43,9,22,21,14,19,10,20,12,11,10,13,23,15,24,6,6,9,4,8,12,10,7,11,5,3,7,18,10,12,6,10,5,5,8,6,13,8,9,0,0
"OTU_45",18,17,15,11,5,17,24,17,25,25,23,21,11,6,12,22,20,23,23,37,35,34,25,14,19,11,6,6,12,4,13,4,4,4,9,18,2,4,0,4,2,15,5,1,3,3,1,2,2,1,0,3,1,0,2,0,0,4,2,0,5,0,2,1,3,4,1,3,8,5,2,1,6,2,4,4,6,4,1,3,6,1,7,5,4,10,6,1,6,8,8
"OTU_39",3,1,8,2,2,1,3,3,2,0,12,29,30,36,12,14,12,5,7,4,5,5,6,5,3,4,3,1,55,25,72,57,50,7,4,3,4,10,8,2,6,5,1,7,3,3,6,3,3,4,7,1,3,4,9,2,4,3,1,2,14,4,8,22,17,8,7,1,3,4,5,6,5,8,6,11,4,6,6,8,2,5,2,2,3,0,4,8,1,0,1
"OTU_44",36,6,19,32,17,16,11,15,8,19,15,8,23,22,8,25,14,15,15,10,5,8,9,15,15,8,10,7,9,6,2,2,7,8,6,6,4,5,11,12,9,5,2,6,8,5,8,5,10,2,8,7,4,4,7,5,3,2,4,4,12,5,2,3,9,12,7,3,3,1,6,10,5,13,1,8,11,5,10,10,3,8,5,8,6,1,5,3,0,0,0
