"ASVID","SS_7","SS_8","SS_9","SS_10","SS_11","SS_12","SS_13","SS_14","SS_15","SS_16","SS_17","SS_18","SS_19","SS_20","SS_21","SS_22","SS_23","SS_24","SS_25","SS_26","SS_27","SS_28","SS_29","SS_30","SS_31","SS_32","SS_33","SS_34","SS_35","SS_36","SS_37","SS_38","SS_39","SS_40","SS_41","SS_42","SS_43","SS_44","SS_45","SS_46","SS_47","SS_48","SS_50","SS_51","SS_52","SS_53","SS_54","SS_55","SS_56","SS_57","SS_58","SS_59","SS_60","SS_61","SS_62","SS_63","SS_64","SS_65","SS_66","SS_67","SS_68","SS_69","SS_70","SS_71","SS_72","SS_73","SS_74","SS_75","SS_76","SS_77","SS_78","SS_79","SS_80","SS_81","SS_82","SS_84","SS_85","SS_86","SS_87","SS_88","SS_89","SS_90","SS_91","SS_92","SS_93","SS_94","SS_95","SS_96","SS_97","SS_98","SS_99","SS_100","SS_101","SS_102"
"OTU_1",7.59337419312129,7.01211529430638,6.36990098282823,6.13122648948314,5.99893656194668,6.41345895716736,6.94119005506837,6.74875954749168,7.24351297466548,6.54534966033442,7.29979736675816,7.39756153552405,6.88653164253051,7.13329595489607,7.2868764117507,7.2152399787301,7.60986220091355,7.10167597161944,7.1066061377273,7.14834574390007,7.05358572719368,7.11069612297883,7.18690102041163,5.97635090929793,6.75227037614174,8.35561499576018,8.15277405274407,7.90617884039481,8.21743853773019,7.7873820264847,8.10952565975287,8.31090675716845,8.56159277871292,6.59030104819669,8.12177741916107,7.76937860951398,7.37775890822787,8.01994168767737,8.12237124340655,7.34987370473834,7.70885960104718,6.63463335786169,8.18255926406867,8.10832229017324,8.21229713822977,8.15622332319462,6.49828214947643,6.53233429222235,7.32317071794347,7.73805229768932,6.25766758788264,7.2591161280971,7.57044325205737,7.11069612297883,7.74109909003537,7.44014668066269,7.77485576666552,6.83410873881384,6.96885037834195,6.98933526597456,7.15148546390474,5.32300997913841,7.12125245324454,7.2591161280971,7.03790596344718,7.63288550539513,7.52940645783701,7.78904040165748,7.41034709782102,7.95787735848981,5.99893656194668,7.38956395367764,8.11342663994365,7.75362354655975,8.00636756765025,8.0507033814703,8.22362717580548,6.70441435496411,7.99934295271328,8.00636756765025,7.82803803212583,7.57250298502038,7.85902697975154,8.32457884513685,7.2991214627108,7.67786350067821,8.07868822922987,8.11552088154677,8.07496035911586,6.83947643822884,8.15421269491423,8.57470709761684,7.82084087990734,5.43372200355424
"OTU_2",7.2086003379602,7.05012252026906,7.53155238140729,7.42356844425917,6.64378973314767,6.80572255341699,7.28207365809346,6.88755257166462,7.46049030582534,7.62217459481762,7.10332206252611,7.92226105835325,7.52023455647463,7.57044325205737,7.66199755890189,7.21081845347222,7.50108212425987,7.37023064180708,7.45124168498768,7.3375877435386,7.37211802833779,6.94215670569947,7.58528107863913,5.20948615284142,6.90475076996184,7.27309259599952,7.48493028328966,7.16006920759613,7.70300768247924,7.70120018085745,7.73149202924568,7.65207074611648,6.96790920180188,4.99043258677874,7.66809370908241,7.80220931624712,7.92117272158701,7.70029520342012,7.49720722320332,7.6251071482389,7.4667994750186,7.35819375273303,7.64204440287326,7.75747876658418,7.79605797431612,7.94342776787637,7.11476944836646,7.39694860262101,7.50988306115491,7.41336733569524,7.79482315217939,7.68845535654994,7.92334821193015,7.94058382710424,7.80425138352811,7.70841066725737,7.41155628781116,6.71901315438526,7.80832305039106,7.77988511507052,7.83676478326407,6.96790920180188,7.36327958696304,7.84737183615979,6.93244789157251,7.25063551189868,7.67136092319064,7.51425465281641,7.87207397986687,7.81439963380449,5.87773578177964,7.80180040190897,7.63336964967958,7.49331724886215,7.1420365747068,7.53955882930103,7.23633934275434,6.72982407048948,7.37713371283395,7.64778604544093,7.69575799055476,7.40610338123702,7.64108424917491,7.60589000105312,7.02197642307216,7.63482067774554,7.83201418050547,7.34923082461333,7.60339933974067,5.39816270151775,7.60489448081162,7.58781721999343,6.19440539110467,4.46590811865458
"OTU_4",6.38350663488401,6.17378610390194,6.67834211465433,6.93537044601511,6.06145691892802,5.90536184805457,6.30261897574491,6.10255859461357,6.68586094706836,6.72743172485086,6.3578422665081,7.04664727784876,6.67959918584438,6.66568371778241,6.84587987526405,6.52502965784346,6.75925527066369,6.50279004591562,6.60394382460047,6.56667242980324,6.75925527066369,6.17170059741091,6.89669433162271,4.53259949315326,6.0330862217988,6.64118216974059,7.09423484592476,6.28226674689601,6.96129604591017,6.89972310728487,6.98656645940643,6.82654522355659,6.49828214947643,4.18965474202643,6.77078942390898,7.06304816338817,7.26961674960817,7.13409372119287,6.69456205852109,6.80128303447162,6.45990445437753,6.40687998606931,6.78671695060508,6.91274282049318,6.9782137426307,7.06646697013696,6.11589212548303,6.49072353450251,6.62273632394984,6.44571981938558,6.9782137426307,6.95939851213398,7.10085190894405,7.25770767716004,7.12929754892937,7.06902342657826,6.65027904858742,6.09582456243222,7.02553831463852,7.07496319796604,7.22402480828583,6.4425401664682,6.79346613258001,7.10414409298753,6.39692965521615,6.58892647753352,7.14282740116162,7.08673793451058,7.34601020991329,7.4489161025442,5.56452040732269,7.10824413973154,6.96979066990159,6.96224346426621,6.54391184556479,6.92559519711047,6.58479139238572,6.23441072571837,6.74875954749168,7.21450441415114,7.18311170174328,6.80461452006262,7.11963563801764,7.12608727329912,6.31535800152233,7.04490511712937,7.1800698743028,6.8134445995109,7.07242190053737,4.91265488573605,6.94408720822953,7.08506429395255,5.62401750618734,3.58351893845611
"OTU_7",5.80814248998044,5.34710753071747,5.75574221358691,6.55819780281227,5.19295685089021,5.35185813347607,6.0591231955818,5.36597601502185,5.93753620508243,6.00635315960173,5.72358510195238,6.63331843328038,6.07764224334903,5.96357934361845,6.19440539110467,5.70044357339069,6.08677472691231,5.77144112313002,5.91350300563827,5.87493073085203,6.13556489108174,5.25227342804663,5.91350300563827,2.89037175789616,5.41164605185504,6.21060007702465,6.31173480915291,5.4380793089232,6.27476202124194,6.86693328446188,6.61204103483309,6.37331978957701,4.43081679884331,3.09104245335832,6.07073772800249,6.7202201551353,6.81234509417748,6.39359075395063,6.1463292576689,6.49223983502047,5.95583736946483,5.97380961186926,6.34738920965601,6.43133108193348,6.22455842927536,6.52209279817015,5.65248918026865,5.95842469302978,5.97126183979046,6.16120732169508,6.59441345974978,6.39526159811545,7.02908756414966,7.09837563859079,6.69826805411541,6.95844839329766,6.34212141872115,4.70953020131233,6.82001636467413,6.93537044601511,6.91473089271856,5.6937321388027,6.61472560020376,6.71417052990947,4.87519732320115,6.21860011969173,6.67834211465433,6.59578051396131,7.04664727784876,6.33682573114644,4.84418708645859,6.86484777797086,7.07242190053737,6.99484998583307,7.0647590277918,6.8001700683022,6.60123011872888,5.8664680569333,6.77650699237218,6.76734312526539,7.09837563859079,6.88243747099785,7.10906213568717,7.11720550316434,6.24997524225948,7.18690102041163,7.20042489294496,6.90173720665657,7.21081845347222,4.45434729625351,6.53233429222235,6.8134445995109,5.60947179518496,2.77258872223978
"OTU_10",6.78784498230958,6.71174039505618,6.63987583382654,6.49828214947643,5.98896141688986,6.04973345523196,6.8134445995109,6.36647044773144,6.77536609093639,6.76041469108343,6.61069604471776,7.13966033596492,6.92853781816467,6.78897174299217,6.97914527506881,6.56807791141198,6.83625927727707,6.69208374250663,6.59578051396131,6.76388490856244,6.44571981938558,6.24997524225948,6.45676965557216,4.4188406077966,5.73009978297357,5.97888576490112,6.04737217904628,6.04973345523196,6.17378610390194,6.20455776256869,6.34388043412633,6.3750248198281,5.21493575760899,4.02535169073515,6.58892647753352,6.62539236800796,6.74051935960622,6.20455776256869,6.35088571671474,6.05443934626937,6.74758652682932,6.24804287450843,6.66695679242921,6.55250788703459,6.69703424766648,6.70318811324086,5.54517744447956,5.88610403145016,6.35088571671474,6.5366915975913,6.40357419793482,6.17378610390194,6.89060912014717,6.68586094706836,6.45676965557216,6.85118492749374,6.45047042214418,5.4249500174814,6.48920493132532,6.52209279817015,6.32793678372919,5.40267738187228,6.24804287450843,6.33505425149806,5.40267738187228,5.70711026474888,6.33505425149806,5.81413053182507,6.42971947803914,5.99645208861902,4.82028156560504,6.76734312526539,6.7719355558396,6.33859407820318,5.93753620508243,6.3750248198281,5.95583736946483,5.6970934865054,6.33682573114644,6.48616078894409,6.33505425149806,6.20050917404269,6.6052979209482,6.29526600143965,5.94803498918065,6.55393340402581,6.40357419793482,5.87493073085203,6.61606518513282,4.17438726989564,6.21860011969173,6.69456205852109,5.18738580584075,3.13549421592915
"OTU_12",6.68959926917897,6.3919171133926,6.55393340402581,6.49375383985169,5.9427993751267,6.17170059741091,6.65672652417839,6.60934924316738,6.58063913728495,6.41673228251233,5.91889385427315,6.76619171466035,6.54678541076052,6.4723462945009,7.06219163228656,6.26149168432104,6.95368421087054,6.92853781816467,6.86380339145295,6.74758652682932,7.07749805356923,6.28226674689601,6.45519856334012,5.01727983681492,6.13122648948314,5.91620206260743,6.3297209055227,6.19031540585315,6.289715570909,6.53524127101366,6.55535689181067,6.41836493593621,6.08449941307517,4.61512051684126,6.44888939414686,6.3818160174061,6.46458830368996,6.48616078894409,6.39024066706535,5.84932477994686,6.15909538849193,5.52942908751142,5.63835466933375,6.49072353450251,6.34388043412633,6.18826412308259,5.67332326717149,5.79909265446053,6.26530121273771,6.43454651878745,6.30444880242198,6.03787091992214,6.30991827822652,6.51471269087253,6.30444880242198,6.40191719672719,6.17586727010576,5.41610040220442,6.62140565176413,6.49526555593701,6.42648845745769,5.84932477994686,6.17586727010576,6.5792512120101,6.0591231955818,5.64544689764324,6.23244801655052,6.0591231955818,6.28226674689601,6.23244801655052,5.03043792139244,5.31811999384422,5.55295958492162,5.40267738187228,4.99721227376411,5.47227067367148,4.92725368515721,5.49306144334055,5.80513496891649,6.20657592672493,6.18208490671663,5.81413053182507,6.48463523563525,5.56068163101553,5.25227342804663,5.78074351579233,6.29156913955832,6.08221891037645,6.35088571671474,4.4188406077966,6.22257626807137,6.38350663488401,5.01063529409626,4.17438726989564
"OTU_9",5.38449506278909,6.62936325343745,5.94017125272043,6.4118182677099,6.82001636467413,6.96885037834195,5.98896141688986,5.98393628068719,6.37161184723186,6.63594655568665,6.76849321164863,3.25809653802148,5.36597601502185,6.38856140554563,4.02535169073515,6.75460409948796,5.11799381241676,5.85507192220243,6.45204895443723,6.41017488196617,5.81413053182507,6.95081476844258,5.4249500174814,6.37842618365159,7.41095187558364,6.35088571671474,5.46806014113513,6.67203294546107,5.03043792139244,4.53259949315326,4.47733681447821,4.17438726989564,5.72358510195238,4.76217393479776,5.09375020080676,3.71357206670431,3.98898404656427,5.42934562895444,5.00394630594546,6.48157712927643,5.29330482472449,6.21260609575152,4.95582705760126,5.32300997913841,4.4188406077966,4.48863636973214,7.41155628781116,7.04490511712937,6.4281052726846,5.78074351579233,5.97380961186926,7.06731984865348,4.26267987704132,5.14166355650266,5.47227067367148,4.99721227376411,6.10479323241498,6.94793706861497,5.90263333340137,5.31320597904179,4.44265125649032,6.7990558620588,6.67329796776765,5.93489419561959,7.27793857294566,6.79794041297493,6.69084227741856,7.07072410726028,5.76832099579377,5.78689738136671,7.89878235697031,6.27287700654617,5.14166355650266,6.41673228251233,6.0282785202307,6.40191719672719,6.52649485957079,6.47389069635227,6.38687931936265,5.54126354515843,5.29831736654804,5.27299955856375,4.55387689160054,5.6970934865054,6.87626461189077,4.93447393313069,2.99573227355399,5.71373280550937,3.63758615972639,4.46590811865458,5.17048399503815,1.09861228866811,5.64897423816121,5.65599181081985
"OTU_11",6.0913098820777,5.89715386763674,6.24027584517077,6.04500531403601,5.57215403217776,5.4380793089232,6.13122648948314,5.74620319054015,6.22059017009974,6.25190388316589,5.8636311755981,6.69950034016168,6.3578422665081,6.2841341610708,6.49978704065585,6.07764224334903,6.39359075395063,6.18001665365257,6.22851100359118,6.18620862390049,6.23244801655052,5.65248918026865,6.34212141872115,4.11087386417331,5.7037824746562,5.84932477994686,6.25190388316589,5.8111409929767,6.11146733950268,6.22059017009974,6.26720054854136,6.2803958389602,5.6021188208797,3.97029191355212,6.24027584517077,6.4393503711001,6.45362499889269,6.18208490671663,6.21260609575152,6.1463292576689,6.18001665365257,6.03068526026126,6.37161184723186,6.41836493593621,6.45362499889269,6.50578406012823,5.62401750618734,5.72358510195238,6.00881318544259,5.94803498918065,6.36647044773144,6.14203740558736,6.42324696353352,6.5366915975913,6.43294009273918,6.26149168432104,6.09356977004514,5.3890717298165,6.50128967054039,6.27287700654617,6.31354804627709,5.32787616878958,5.96357934361845,6.24997524225948,5.39362754635236,5.77455154554441,6.21460809842219,5.97635090929793,6.3261494731551,6.31173480915291,4.56434819146784,6.14203740558736,6.21860011969173,6.10702288774225,5.80814248998044,6.08677472691231,5.82304589548302,5.23110861685459,5.97380961186926,6.36990098282823,6.35088571671474,6.09582456243222,6.47850964220857,6.16331480403464,5.73009978297357,6.27852142416584,6.41673228251233,6.08221891037645,6.3297209055227,3.95124371858143,6.04500531403601,6.37672694789863,4.95582705760126,2.99573227355399
"OTU_15",5.95842469302978,6.30078579466324,6.91572344863131,7.1929342212158,5.96614673912369,5.99396142730657,6.32076829425058,5.97126183979046,6.72623340235875,6.74993119378857,6.98564181763921,4.82028156560504,6.35262939631957,6.13988455222626,4.47733681447821,6.60258789218934,5.73657229747919,5.91350300563827,6.63725803128446,6.50727771238501,6.82328612235569,6.66949808985788,6.39359075395063,5.85507192220243,5.65948221575962,4.85203026391962,5.63121178182137,5.43372200355424,4.04305126783455,4.85203026391962,4.21950770517611,4.43081679884331,6.83840520084734,5.4249500174814,5.25749537202778,5.00394630594546,4.48863636973214,5.64544689764324,4.48863636973214,5.57594910314632,3.40119738166216,3.87120101090789,4.58496747867057,4.72738781871234,5.46383180502561,4.30406509320417,5.44673737166631,5.02388052084628,5.18738580584075,5.70711026474888,4.63472898822964,6.13988455222626,5.67675380226828,5.18178355029209,5.11198778835654,5.71702770140622,6.10924758276437,6.52209279817015,5.71042701737487,5.64190707093811,5.73009978297357,4.18965474202643,6.22455842927536,6.80682936039218,4.27666611901606,6.46769872610435,5.98896141688986,5.57594910314632,5.80211837537706,4.38202663467388,5.08140436498446,4.78749174278205,3.61091791264422,4.91265488573605,4.79579054559674,5.06259503302697,6.32793678372919,5.29330482472449,4.36944785246702,3.68887945411394,4.20469261939097,5.46806014113513,3.2188758248682,4.36944785246702,5.20948615284142,4.4188406077966,3.13549421592915,5.12396397940326,3.78418963391826,5.8111409929767,4.04305126783455,2.83321334405622,4.70048036579242,3.85014760171006
"OTU_18",5.72031177660741,5.66296048013595,5.42934562895444,5.65248918026865,4.7361984483945,5.4553211153577,5.84932477994686,5.57594910314632,5.62040086571715,5.64544689764324,5.54126354515843,6.06842558824411,6.06378520868761,5.6021188208797,5.95324333428778,5.51745289646471,5.71042701737487,5.92157841964382,5.43372200355424,5.62401750618734,5.53338948872752,4.81218435537242,5.06890420222023,3.73766961828337,5.04985600724954,5.05624580534831,5.63121178182137,5.68357976733868,5.6970934865054,5.76205138278018,5.605802066296,5.92425579741453,4.45434729625351,3.25809653802148,6.04973345523196,5.90536184805457,5.92157841964382,5.39816270151775,5.66988092298052,5.47227067367148,6.08677472691231,5.63478960316925,6.21260609575152,5.74620319054015,5.95324333428778,5.90536184805457,4.65396035015752,5.01727983681492,5.53338948872752,6.01126717440416,5.4553211153577,5.51342874616498,6.16120732169508,6.12468339089421,6.02344759296103,6.09356977004514,5.96100533962327,4.62497281328427,5.92157841964382,5.90536184805457,5.8171111599632,5.06890420222023,5.31811999384422,5.50125821054473,5.03695260241363,5.32787616878958,5.93753620508243,5.28320372873799,5.85220247977447,5.44241771052179,4.45434729625351,5.80211837537706,6.04025471127741,5.41610040220442,5.12989871492307,5.40717177146012,5.30330490805908,5.05624580534831,5.45958551414416,5.74300318780948,5.93224518744801,5.71042701737487,6.0282785202307,5.52942908751142,5.38449506278909,6.04737217904628,5.8348107370626,5.71042701737487,5.94017125272043,3.76120011569356,5.37989735354046,5.76519110278484,4.52178857704904,3.49650756146648
"OTU_28",5.77455154554441,5.8805329864007,5.06890420222023,5.59842195899838,5.41610040220442,5.33753807970132,6.37842618365159,6.07534603108868,6.10924758276437,5.80211837537706,5.00394630594546,5.85220247977447,5.45958551414416,5.96614673912369,5.60947179518496,5.8171111599632,6.08449941307517,6.05208916892442,5.93753620508243,6.16541785423142,6.14846829591765,6.16751649088834,6.67582322163485,5.08759633523238,6.05208916892442,5.96614673912369,5.87493073085203,5.47227067367148,5.83188247728352,5.63478960316925,5.90536184805457,6.30809844150953,5.71702770140622,4.67282883446191,5.76832099579377,5.50533153593236,5.29330482472449,5.5834963087817,5.86078622346587,4.77912349311153,4.53259949315326,5.76205138278018,5.2257466737132,5.47227067367148,4.82028156560504,4.31748811353631,4.60517018598809,4.91265488573605,4.99721227376411,6.01859321449623,5.98896141688986,5.27811465923052,5.57972982598622,5.23110861685459,5.74620319054015,5.09375020080676,5.68697535633982,5.14749447681345,6.07073772800249,5.92425579741453,6.03548143252476,5.17614973257383,5.8636311755981,6.06378520868761,4.71849887129509,4.77912349311153,5.58724865840025,5.12989871492307,5.58724865840025,4.47733681447821,4.54329478227,4.18965474202643,3.61091791264422,4.0943445622221,3.46573590279973,5.03695260241363,4.69134788222914,5.34233425196481,5.4249500174814,5.17614973257383,5.85220247977447,5.94803498918065,6.14418563412565,4.95582705760126,5.37527840768417,5.91079664404053,5.84354441703136,5.99396142730657,6.00141487796115,3.98898404656427,5.88887795833288,5.37063802812766,4.96284463025991,4.15888308335967
"OTU_22",4.40671924726425,4.99721227376411,4.59511985013459,4.43081679884331,6.0913098820777,6.22059017009974,4.48863636973214,5.30330490805908,5.23644196282995,5.2257466737132,5.68357976733868,3.85014760171006,4.36944785246702,5.22035582507832,3.80666248977032,6.6052979209482,5.20948615284142,5.71373280550937,6.07993319509559,5.19849703126583,5.01063529409626,5.85220247977447,5.73334127689775,6.23048144757848,4.83628190695148,4.91998092582813,4.83628190695148,4.61512051684126,4.00733318523247,3.09104245335832,3.68887945411394,3.13549421592915,5.76519110278484,4.27666611901606,2.94443897916644,3.17805383034795,2.30258509299405,3.25809653802148,2.77258872223978,2.83321334405622,3.63758615972639,3.3322045101752,3.76120011569356,4.57471097850338,4.84418708645859,2.63905732961526,5.68697535633982,4.63472898822964,4.0943445622221,5.81413053182507,4.91265488573605,5.36597601502185,4.31748811353631,3.71357206670431,3.8286413964891,4.04305126783455,6.2803958389602,8.00536706731666,5.48893772615669,6.25575004175337,6.9985096422506,5.92157841964382,6.84694313958538,5.32787616878958,6.90274273715859,7.61480536471107,5.09375020080676,5.46806014113513,3.13549421592915,6.51174532964473,5.40717177146012,5.04985600724954,6.36818718635049,6.41345895716736,6.11589212548303,4.49980967033027,4.87519732320115,5.92157841964382,4.17438726989564,2.19722457733622,3.13549421592915,4.33073334028633,2.99573227355399,3.89182029811063,5.34710753071747,1.94591014905531,1.94591014905531,3.66356164612965,4.62497281328427,4.27666611901606,3.87120101090789,3.68887945411394,5.36129216570943,5.11198778835654
"OTU_25",5.55295958492162,5.36129216570943,4.85203026391962,5.40267738187228,5.01063529409626,4.80402104473326,5.13579843705026,5.41164605185504,5.01063529409626,5.01727983681492,4.99043258677874,5.89989735358249,5.99645208861902,5.69035945432406,5.64190707093811,5.19295685089021,5.59471137960184,5.88610403145016,5.82304589548302,5.62401750618734,5.12989871492307,4.68213122712422,5.40267738187228,2.89037175789616,4.99043258677874,5.18178355029209,4.7361984483945,5.59842195899838,5.85507192220243,5.61677109766657,5.73334127689775,5.80814248998044,4.39444915467244,2.89037175789616,5.92425579741453,5.76832099579377,6.14203740558736,5.56452040732269,5.80814248998044,5.15905529921453,6.02102334934953,5.8348107370626,6.12686918411419,6.08677472691231,5.97888576490112,6.04737217904628,4.76217393479776,5.2257466737132,5.37989735354046,5.75257263882563,6.11589212548303,5.67332326717149,5.82894561761021,6.0137151560428,5.8805329864007,5.64190707093811,5.8406416573734,4.49980967033027,5.89715386763674,5.94542060860658,5.57972982598622,4.97673374242057,5.42934562895444,5.4380793089232,4.40671924726425,4.88280192258637,5.25749537202778,4.80402104473326,5.47227067367148,5.01063529409626,4.07753744390572,5.59471137960184,5.78382518232974,5.10594547390058,4.9416424226093,5.49306144334055,5.26269018890489,4.94875989037817,5.48479693349065,5.65599181081985,5.56068163101553,5.605802066296,5.71042701737487,5.54126354515843,5.24702407216049,5.89440283426485,5.5834963087817,5.31320597904179,5.65248918026865,3.58351893845611,5.27811465923052,5.32300997913841,4.27666611901606,2.99573227355399
"OTU_23",3.13549421592915,5.54517744447956,5.40717177146012,4.9416424226093,6.64248680136726,6.08904487544685,4.52178857704904,4.70953020131233,5.16478597392351,5.33753807970132,6.15697898558556,4.02535169073515,3.04452243772342,4.83628190695148,2.19722457733622,5.14749447681345,2.77258872223978,4.26267987704132,3.68887945411394,5.42053499927229,5.24174701505964,7.45818615734049,5.07517381523383,7.9098566672694,6.30991827822652,4.24849524204936,3.95124371858143,5.41164605185504,2.56494935746154,4.04305126783455,3.76120011569356,3.3322045101752,4.96284463025991,7.91242312147371,3.09104245335832,3.55534806148941,2.30258509299405,2.83321334405622,2.19722457733622,2.39789527279837,3.09104245335832,2.39789527279837,2.484906649788,1.94591014905531,2.39789527279837,3.58351893845611,5.42934562895444,4.06044301054642,4.98360662170834,3.04452243772342,2.19722457733622,3.73766961828337,2.89037175789616,4.66343909411207,4.20469261939097,5.48893772615669,3.95124371858143,6.29341927884648,4.71849887129509,4.92725368515721,3.97029191355212,5.49306144334055,5.61312810638807,4.36944785246702,3.78418963391826,3.43398720448515,2.83321334405622,4.46590811865458,3.04452243772342,1.6094379124341,6.03787091992214,4.46590811865458,2.484906649788,3.3322045101752,2.19722457733622,3.13549421592915,5.74620319054015,2.70805020110221,3.04452243772342,1.38629436111989,1.94591014905531,2.70805020110221,2.07944154167984,2.19722457733622,3.80666248977032,3.09104245335832,0.693147180559945,1.09861228866811,1.6094379124341,8.4848765899397,2.56494935746154,2.07944154167984,5.44673737166631,6.23832462503951
