"ASVID","N01C","N02C","N03C","N04C","N05C","N06C","N07C","N08C","N09C","N10C","N11C","N12C","N13C","N14C","N15C","N16C","N17C","N18C","N19C","N20C","N21C","N22C","N23C","N24C","N25C","N26C","N27C","N28C","N29C","N30C","N31C","N32C","N33C","N34C","N35C","N36C","N37C","N38C","N39C","N40C","N41C","N42C","N43C","N44C","N45C","N46C","N47C","N48C","N49C","N50C","N51C","N52C"
"99fee0a19b008f861969600865c985de",308,307,535,599,924,1157,1499,1768,1796,537,159,351,273,171,356,325,246,315,288,351,109,370,254,295,274,362,474,598,694,543,839,624,599,606,785,1357,439,1442,2532,3791,3657,4707,4730,6375,7522,5090,5471,2873,6794,1595,1277,717
"c834e02be94ea60ec2900976677cc474",1373,1867,2536,3331,4191,3645,3013,3220,1621,657,494,438,310,163,492,516,698,809,585,549,156,450,511,705,767,1344,1145,1425,1108,1032,1455,1530,863,824,827,1776,808,2819,3067,3607,5627,3871,2586,1572,952,563,454,436,573,1381,2025,1649
"dfcfd742612d616e7c1097c359c7e63b",1827,1261,1461,1304,1423,1050,1136,890,564,1361,957,1214,1091,438,718,939,1134,634,1290,1202,224,1482,1432,1783,1768,1345,1794,1827,2504,2869,2614,2621,2829,2607,2834,2202,420,2731,2941,2225,1521,697,672,274,85,18,0,0,43,0,0,0
"123e950130b49f3692b2898d9a43ef9c",78,98,103,90,101,119,150,252,308,419,864,761,954,555,1660,1952,2011,2336,2465,2604,801,2375,2182,2182,2484,2703,2198,2369,2165,2374,2677,2200,2705,3082,2145,1216,175,335,260,252,476,737,957,1166,753,501,369,263,492,592,613,667
"091126efa2a5f6896c1a128c49160228",503,564,465,359,222,267,369,511,597,778,896,963,1507,407,850,523,480,325,356,495,108,434,438,608,1019,1227,1157,1371,1338,1446,1316,1280,1618,1627,1739,1749,354,1185,823,618,397,309,281,205,122,134,74,52,183,10,67,179
