"ASVID","TSP_23_02","TSP_24_02","TSP_25_02","TSP_26_02","TSP_27_02","TSP_28_02","TSP_01_03","TSP_02_03","TSP_03_03","TSP_04_03","TSP_25_05","TSP_26_05","TSP_27_05","TSP_28_05","TSP_29_05","TSP_30_05","TSP_31_05","TSP_01_06","TSP_02_06","TSP_03_06","TSP_24_08","TSP_25_08","TSP_26_08","TSP_27_08","TSP_28_08","TSP_29_08","TSP_30_08","TSP_31_08","TSP_01_09","TSP_02_09","TSP_25_11","TSP_26_11","TSP_27_11","TSP_28_11","TSP_29_11","TSP_30_11","TSP_01_12","TSP_02_12","TSP_03_12","TSP_04_12"
"OTU_1",1.7712045400557,2.34395321037777,2.69824621253211,1.8974049529234,2.99032604902316,3.39422244535508,2.59242285767326,3.6597796803599,2.80594653095796,2.80342447299032,2.59373072665194,3.18899676159123,2.95799955539581,2.32017244280186,2.32795449523408,2.11695372566372,2.6158173401849,2.43854031017046,2.65526257778071,2.50524995193351,3.01876172717679,3.18102326506745,3.25121338046287,2.70089815532761,2.59654697082542,2.71515550594663,2.955333845411,2.97385721034699,2.66001882568093,2.78286533235598,1.6576496201497,1.64533020631047,2.56695017810919,1.64512701112864,1.93422363673744,1.67397186885856,2.05878128883997,2.32495941793273,1.76446784375171,1.44533683459871
"OTU_2",2.6466732774096,2.01853080994314,1.42528053671923,2.81369568479756,1.439728636612,-0.389967188563182,2.63164357082654,1.32440476454286,1.48419069097564,2.28017632922577,1.42365947400168,-0.524575305113081,1.65871657126555,1.50924222658554,1.83547801013629,1.87579166884683,1.11173994340863,1.21476487854834,1.51013027347771,1.50672112182238,2.03793247416507,1.57158535263335,1.30530323140756,2.08185894692139,1.80808961046115,1.7768858673537,1.37979748465258,1.87524492167888,1.721749187088,1.31652826356256,2.21726540808513,2.51032764379708,1.70195274062258,2.51012444861524,1.78007295691018,1.67397186885856,2.25293730328093,2.44274245358911,2.41505540989286,2.44386566470984
"OTU_3",0.567231735729769,2.16163165358381,0.172517568223859,0.981114221049246,1.28557795678474,0.303179991996763,1.77144230560343,1.32440476454286,1.80264442209417,0.200734787545936,2.22216717021945,2.90941189937206,2.10054932354459,2.52084313826402,1.38349288639323,2.4223353752149,2.6158173401849,2.69636941947256,2.65526257778071,1.35257044199512,-0.536478345882161,1.79472890394756,1.64177546802877,2.15085181840834,0.604116806135214,0.678273578685591,2.07294466521252,0.776632633010774,1.92241988255015,-0.4752312056655,1.77543265580609,1.76311324196686,1.00880556006264,0.664297758116914,-0.0116865123178714,1.89711542017277,1.61694853656093,1.34413016492101,1.76446784375171,1.1088645979775
"OTU_4",-1.80656519771948,0.146728633041548,0.172517568223859,0.287967040489301,-0.506181512443315,0.996327172556708,0.472159321473167,-0.467354704685192,0.50336143796391,0.606199895654101,-1.91925042596214,-0.524575305113081,0.154639174489273,0.52841297357381,0.130729917897865,0.171043576608409,0.41859276284868,-0.39467303388576,0.662832413090505,-0.43918902723293,0.651638113045175,0.878438172073403,0.389012499533403,1.05223952974023,0.891798878586995,-0.420338709982519,-0.411961984575478,0.371167524902609,0.217671790311726,-0.4752312056655,-1.74470825110689,0.259035845190583,0.315658379502694,1.64512701112864,1.2410764561775,0.287677507738668,1.21148342845277,1.74959527302917,1.22547134301903,1.9843333353314
"OTU_6",1.26037891628971,1.0630193649157,0.865664748783804,0.693432148597466,-1.93034455401467,0.303179991996763,0.472159321473167,-0.467354704685192,0.791043510415691,1.11702551942009,-2.09320373308558,-0.524575305113081,0.847786355049219,0.52841297357381,0.82387709845781,-0.522103603951537,0.706274835300461,-0.39467303388576,-0.435779875577605,0.253958153327015,0.24617300493701,-1.84238947207453,-0.304134681026542,0.135948797866078,0.19865169802705,-0.420338709982519,0.686650304092632,-1.79339914843922,0.217671790311726,-1.98472600057155,0.271355259029813,0.952183025750529,0.721123487610859,1.51159561850412,0.393778595790293,0.287677507738668,1.02916187165881,0.65098298436106,-0.720438806036288,0.598038974211511
"OTU_11",-2.07482918431416,1.24534092170966,-2.07169426413742,0.287967040489301,-0.506181512443315,-1.85645463717474,0.472159321473167,0.631257583982918,1.60197372663202,-0.492412393014009,0.325047185333572,0.861719056006809,0.847786355049219,0.52841297357381,-0.56241726266208,0.171043576608409,0.929418386614671,-0.39467303388576,0.257367304982341,0.253958153327015,0.651638113045175,1.57158535263335,0.794477607641568,1.05223952974023,-0.494495482532895,-0.420338709982519,0.974332376544413,0.371167524902609,0.217671790311726,-2.07903668004279,-2.01297223770157,-0.434111335369362,-0.377488801057251,-0.434314530551195,-2.22411789749278,-2.06382104693975,-0.580276040775288,-0.44762930430705,0.665855555083603,-0.500573314456599
"OTU_13",-0.531380552938341,1.0630193649157,-2.2784886774501,-2.13754299107805,-0.506181512443315,-0.389967188563182,0.759841393924948,-2.10902064143883,-0.5952508507042,-2.21755382995243,0.835872809099562,1.42133484394223,0.847786355049219,1.50924222658554,0.130729917897865,-0.522103603951537,1.26589062323588,1.21476487854834,1.1736580368565,0.65942326143518,-2.18825062214282,-0.507856189046487,-0.304134681026542,-0.557198382693867,-2.22564998381162,-2.25116919953192,-2.10689928105819,-0.321979655657336,-2.25066092316253,-2.28583109335547,-2.21976665101425,-2.22542156202994,0.315658379502694,-2.19550757438723,-0.0116865123178714,-2.27061546025243,0.518336247892822,-0.44762930430705,-0.720438806036288,-0.500573314456599
"OTU_10",0.567231735729769,0.839875813601494,0.577982676332024,0.693432148597466,-2.34585999797634,-2.17765940166516,0.0666942133650025,-0.467354704685192,0.0978963298557455,-2.33196418113017,0.612729257785353,0.861719056006809,0.847786355049219,1.22156015413375,-0.56241726266208,0.171043576608409,0.41859276284868,0.298474146674185,-0.435779875577605,0.253958153327015,-2.30266097332057,0.878438172073403,-2.15181318827545,-0.557198382693867,-2.34006033498937,-0.420338709982519,-2.22130963223594,-0.321979655657336,0.62313689841989,-0.4752312056655,-0.421791921530132,-0.434111335369362,0.315658379502694,-0.434314530551195,-2.5453226619832,-2.38502581143018,-0.580276040775288,-0.44762930430705,-0.720438806036288,-2.33368258629119
"OTU_5",-2.42680560747133,-0.546418547518397,0.172517568223859,0.287967040489301,-2.37663165664309,-0.389967188563182,-2.38976293351082,-2.25420265128332,-2.40351069820992,0.200734787545936,-2.539490835714,-2.27405679237378,-2.34087706025346,0.122947865465645,0.82387709845781,-2.30302561079678,-2.44525324290854,-2.27179010450976,-0.435779875577605,-2.40793931042447,-2.33343263198732,0.185290991513458,0.389012499533403,0.541413905974242,-0.494495482532895,-0.420338709982519,-2.25208129090269,-0.321979655657336,-2.39584293300702,0.62338108300261,-2.36494866085875,-0.434111335369362,-0.377488801057251,1.35744493867686,1.4923908844584,0.287677507738668,1.02916187165881,0.245517876252895,1.22547134301903,0.598038974211511
"OTU_9",0.161766627621604,-2.61577934480973,-2.65072813792994,0.287967040489301,-2.60368910727844,-2.43548851096726,-2.61682038414617,-2.48126010191867,-0.5952508507042,1.11702551942009,0.325047185333572,-2.50111424300912,-2.56793451088881,-2.62116096768773,0.82387709845781,0.576508684716573,-2.67231069354389,0.298474146674185,-0.435779875577605,-2.63499676105982,-0.446974175622935,-2.51573402533829,0.389012499533403,-0.557198382693867,0.19865169802705,-2.62340866001176,-0.411961984575478,-0.321979655657336,-0.47547539024822,0.217915974894446,-0.421791921530132,-0.434111335369362,-0.377488801057251,0.664297758116914,0.681460668242074,0.287677507738668,-2.67546479080758,0.245517876252895,0.378173482631822,-2.59151169559329
