"ASVID","N01B","N02B","N03B","N04B","N05B","N06B","N07B","N08B","N09B","N10B","N11B","N12B","N13B","N14B","N15B","N16B","N17B","N18B","N19B","N20B","N21B","N22B","N23B","N24B","N25B","N26B","N27B","N28B","N29B","N30B","N31B","N32B","N33B","N34B","N35B","N36B","N37B","N38B","N39B","N40B","N41B","N42B","N43B","N44B","N45B","N46B","N47B","N48B","N49B","N50B","N51B","N52B"
"99fee0a19b008f861969600865c985de",5.54517744447956,4.39444915467244,5.89715386763674,6.24610676548156,6.78445706263764,7.19668657083435,7.35819375273303,7.65491704784832,7.3362856600213,6.35610766069589,4.91998092582813,5.71702770140622,5.76832099579377,6.02586597382531,6.04025471127741,5.91620206260743,4.92725368515721,5.49306144334055,5.48893772615669,5.70711026474888,5.75574221358691,5.63121178182137,5.52545293913178,5.65599181081985,5.59098698051086,5.93753620508243,6.07993319509559,6.41017488196617,6.57786135772105,6.44571981938558,6.79682371827486,6.50876913697168,6.27287700654617,6.40025744530882,6.31716468674728,7.34601020991329,7.09754885061479,6.85435450225502,7.78945456608667,8.20111164444276,8.21446516075919,8.56864647300515,8.45233461906774,8.73052880173936,8.927977461002,8.57904059474232,8.61141186665522,7.92371033396924,8.81418182318832,7.37148929521428,7.05098944706805,6.55677835615804
"c834e02be94ea60ec2900976677cc474",7.26262860097424,5.75890177387728,7.42177579364465,8.16621626859214,8.43337670532313,7.93880224815448,8.00302866638473,7.8815599170569,7.15461535691366,6.40025744530882,6.01859321449623,6.06610809010375,5.78382518232974,6.07764224334903,6.00881318544259,6.28599809450886,5.8111409929767,6.74051935960622,6.23441072571837,6.06378520868761,6.2841341610708,6.27852142416584,6.27664348934164,6.46614472423762,6.74641212857337,7.0352685992811,6.89669433162271,7.34987370473834,7.13648320859025,6.95844839329766,7.39079852173568,7.44541755670169,7.15929190479756,6.58892647753352,6.48463523563525,7.67461749736436,7.14677217945264,7.46565531013406,8.32845106681936,8.13476078241865,8.40491994893345,8.29504914043511,7.87891291229713,7.46049030582534,6.63068338564237,6.20253551718792,6.32435896238131,6.27852142416584,6.34035930372775,7.33106030521863,7.07496319796604,7.79358680337158
"dfcfd742612d616e7c1097c359c7e63b",7.5109777520141,6.26909628370626,6.89770494312864,7.4713630881871,7.26892012819372,7.29709100516042,6.93244789157251,6.59030104819669,7.18462915271731,7.28000825288419,7.32646561384032,7.3185395485679,7.32052696227274,6.8134445995109,5.79301360838414,6.86484777797086,5.44241771052179,6.58892647753352,7.23993259132047,7.24422751560335,7.06561336359772,7.25134498337221,7.38025578842646,6.69826805411541,7.61035761831284,7.29979736675816,7.7397944584087,7.41336733569524,7.60539236481493,7.89506349809157,7.64156444126097,7.47250074473756,7.60140233458373,8.06620756800626,7.79729127354747,7.42773884053289,7.11801620446533,7.23777819192344,7.82204400818562,7.85321638815607,7.68524360797583,6.67329796776765,6.48920493132532,5.69035945432406,4.66343909411207,3.04452243772342,2.24956467670476,2.17423225077252,3.63758615972639,2.20987901794243,2.19332501847279,2.26761521823486
"123e950130b49f3692b2898d9a43ef9c",4.64439089914137,3.29583686600433,4.18965474202643,4.60517018598809,4.61512051684126,4.80402104473326,5.21493575760899,5.63478960316925,5.57215403217776,6.01859321449623,6.4723462945009,6.43294009273918,6.72262979485545,7.35115822643069,7.3038432252777,7.51534457118044,6.89568269774787,7.66152708135852,7.81520706218909,7.94626364358054,7.68432406768116,7.7510451179718,7.64683139143048,7.69165682281055,7.89989532313973,7.91717198884578,7.67740043051481,7.83597458172157,7.78655180642871,7.80343505695217,7.86441990499457,7.84658997529119,8.01135510916129,8.04462627976734,7.4265490723973,7.28207365809346,5.89989735358249,5.49306144334055,5.64544689764324,5.5683445037611,6.15485809401642,6.62406522779989,6.94505106372583,6.91968384984741,6.49677499018586,6.17586727010576,5.97888576490112,5.71373280550937,6.20859002609663,6.36818718635049,6.5366915975913,6.65672652417839
"091126efa2a5f6896c1a128c49160228",6.21060007702465,4.96284463025991,5.79605775076537,5.77144112313002,5.33271879326537,5.82894561761021,5.85220247977447,6.32256523992728,6.32793678372919,6.61472560020376,6.78558764500793,6.98841318199959,7.17930796950403,6.87316383421252,6.86797440897029,6.39692965521615,5.36597601502185,5.74939298590825,5.82304589548302,6.25766758788264,6.32256523992728,6.14418563412565,6.31354804627709,6.28599809450886,6.94215670569947,7.24136628332232,7.11963563801764,7.29979736675816,7.1693500166706,7.36833968631138,7.1929342212158,7.20191631753163,7.29573507274928,7.41034709782102,7.19368581839511,7.25559127425367,6.62539236800796,6.46925031679577,6.6052979209482,6.58202513889283,6.44413125670044,5.82304589548302,5.55682806169954,5.24702407216049,5.05624580534831,4.86753445045558,4.14313472639153,4.18965474202643,5.11799381241676,3.04452243772342,4.78749174278205,5.01727983681492
"1c7d2ad94334dd47c5d0181ab8aea2b9",5.89715386763674,4.77912349311153,7.69302574841789,5.7037824746562,7.08924315502751,6.63594655568665,6.16541785423142,5.57972982598622,6.37161184723186,6.3491389913798,5.4249500174814,6.38350663488401,6.24222326545517,5.52545293913178,5.92958914338989,5.63478960316925,5.46383180502561,5.37527840768417,5.99893656194668,5.98645200528444,5.93753620508243,5.87773578177964,5.55682806169954,5.37989735354046,4.98360662170834,5.53733426701854,5.47646355193151,5.13579843705026,5.01727983681492,5.98645200528444,4.969813299576,5.09375020080676,5.18738580584075,5.15905529921453,7.55485852104068,5.6937321388027,8.09040229659332,5.26269018890489,6.00388706710654,5.65248918026865,7.03878354138854,6.75110146893676,6.16961073249146,5.52146091786225,5.5834963087817,6.76619171466035,6.61204103483309,5.97888576490112,6.18826412308259,4.72738781871234,5.84643877505772,6.24222326545517
"b7cc218ca1bf93e7cf985ec718297e8f",5.24702407216049,3.93182563272433,4.8283137373023,5.31811999384422,5.80814248998044,5.98896141688986,6.63068338564237,7.30988148582479,7.75233516330229,8.04205641005875,7.72488843932307,7.24708058458576,7.12608727329912,7.15617663748062,6.37672694789863,6.99117688712121,5.63835466933375,7.13409372119287,6.87626461189077,7.02553831463852,7.06390396147207,5.25227342804663,4.23410650459726,3.17805383034795,3.85014760171006,4.63472898822964,5.33271879326537,5.35185813347607,4.68213122712422,4.27666611901606,4.70953020131233,4.78749174278205,4.24849524204936,3.29583686600433,3.3322045101752,4.47733681447821,4.18965474202643,3.52636052461616,4.27666611901606,4.49980967033027,3.73766961828337,2.30258509299405,3.29583686600433,3.89182029811063,4.30406509320417,4.75359019110636,4.49980967033027,4.20469261939097,4.59511985013459,3.85014760171006,2.70805020110221,3.13549421592915
"2f23ae1dded4bbb8bd07cfc7f6427336",5.98393628068719,4.35670882668959,4.95582705760126,5.00394630594546,6.05443934626937,5.92958914338989,5.57972982598622,5.82304589548302,6.08449941307517,6.10924758276437,5.67675380226828,5.6021188208797,5.36129216570943,6.39359075395063,6.7286286130847,6.59304453414244,5.95064255258773,6.57368016696065,5.96870755998537,5.85507192220243,6.33327962813969,6.08449941307517,5.68357976733868,5.86078622346587,5.80513496891649,5.53338948872752,5.68357976733868,5.77765232322266,5.98896141688986,6.30261897574491,6.4118182677099,6.64898455002478,6.30261897574491,6.4377516497364,6.05678401322862,6.46458830368996,5.56452040732269,5.48063892334199,6.20253551718792,6.64509096950564,6.2709884318583,6.17378610390194,6.06145691892802,6.35957386867238,6.55961523749324,5.93753620508243,5.15905529921453,5.70711026474888,6.4085287910595,5.40717177146012,6.26149168432104,6.37161184723186
"c810fd2451d1d96abe0584945a56bf8f",5.7268477475872,4.55387689160054,5.52545293913178,5.87211778947542,5.68697535633982,5.63478960316925,5.6021188208797,5.89164421182577,5.50533153593236,5.67675380226828,5.67332326717149,5.54126354515843,5.39816270151775,5.46383180502561,5.29831736654804,5.79605775076537,5.01063529409626,6.23441072571837,6.361302477573,6.36475075685191,5.95324333428778,6.01615715969835,6.08904487544685,5.65599181081985,6.13988455222626,6.1779441140506,5.78382518232974,5.86078622346587,5.95064255258773,5.57972982598622,5.89989735358249,6.01126717440416,6.29894924685594,6.28226674689601,6.03068526026126,6.26720054854136,5.48479693349065,5.54907608489522,6.06145691892802,5.75890177387728,5.79605775076537,5.84354441703136,5.94803498918065,5.81413053182507,5.77455154554441,6.1779441140506,6.49375383985169,6.7202201551353,5.91350300563827,7.05012252026906,6.82546003625531,7.11639414409346
"feb89dc9caf19ef8293e6bb151ee1866",5.21493575760899,4.26267987704132,5.45958551414416,6.05678401322862,5.8406416573734,5.71042701737487,5.78074351579233,5.8636311755981,5.59098698051086,5.76205138278018,6.10255859461357,6.06610809010375,5.58724865840025,5.53733426701854,5.69035945432406,5.85793315448346,5.12989871492307,6.29710931993394,6.51174532964473,6.6682282484174,6.29710931993394,6.64768837356333,6.80461452006262,6.59987049921284,6.80903930604298,6.48463523563525,6.44888939414686,6.37842618365159,6.27287700654617,6.22851100359118,5.93753620508243,5.75257263882563,5.54517744447956,5.4510384535657,4.92725368515721,4.71849887129509,3.71357206670431,4.11087386417331,4.29045944114839,4.0943445622221,4.36944785246702,4.14313472639153,4.49980967033027,4.18965474202643,4.70048036579242,5.43372200355424,5.75890177387728,6.22851100359118,4.97673374242057,7.33171496972647,7.07665381544395,6.69208374250663
