"ASVID","Nov2rep2","Nov3rep2","Nov4rep2","Nov6rep2","Nov9rep2","Nov10rep2","Nov11rep2","Nov12rep2","Nov13rep2","Nov16rep2","Nov17rep2","Nov18rep2","Nov19rep2","Nov20rep2","Nov23rep2","Nov24rep2","Nov25rep2","Nov26rep2","Nov30rep2","Dec1rep2","Dec2rep2","Dec3rep2","Dec4rep2","Dec7rep2","Dec8rep2","Dec9rep2","Dec10rep2","Dec11rep2","Dec14rep2","Dec15rep2","Dec16rep2","Dec17rep2","Dec18rep2","Dec21rep2","Dec22rep2","Dec23rep2","Jan4rep2","Jan5rep2","Jan6rep2","Jan7rep2","Jan8rep2","Jan11rep2","Jan12rep2","Jan13rep2","Jan14rep2","Jan15rep2","Jan18rep2","Jan19rep2","Jan20rep2","Jan21rep2","Jan22rep2","Jan25rep2","Jan26rep2","Jan27rep2","Jan28rep2","Jan29rep2","Feb1rep2","Feb2rep2","Feb3rep2","Feb4rep2","Feb5rep2","Feb8rep2","Feb9rep2","Feb11rep2","Feb12rep2","Feb15rep2","Feb16rep2","Feb18rep2","Feb19rep2","Feb22rep2","Feb23rep2","Feb25rep2","Feb26rep2","Feb29rep2","Mar2rep2","Mar3rep2","Mar4rep2","Mar7rep2","Mar8rep2","Mar9rep2","Mar10rep2","Mar11rep2","Mar14rep2","Mar15rep2","Mar21rep2","Mar22rep2","Mar23rep2","Mar24rep2","Mar31rep2","Apr18rep2","Apr19rep2"
"OTU_1",5.65599181081985,5.79301360838414,5.53733426701854,5.23644196282995,4.81218435537242,4.71849887129509,4.71849887129509,4.91265488573605,4.85203026391962,5.07517381523383,5.15329159449778,5.31320597904179,4.89783979995091,3.52636052461616,4.84418708645859,4.49980967033027,4.78749174278205,4.64439089914137,5.12989871492307,4.95582705760126,4.78749174278205,5.11198778835654,5.18738580584075,5.10594547390058,5.10594547390058,4.969813299576,4.94875989037817,5.09375020080676,5.06890420222023,5.03043792139244,5.18178355029209,5.15905529921453,3.49650756146648,4.49980967033027,4.71849887129509,4.79579054559674,2.89037175789616,4.40671924726425,4.4188406077966,4.24849524204936,4.44265125649032,4.54329478227,4.58496747867057,4.55387689160054,4.20469261939097,4.43081679884331,4.33073334028633,4.34380542185368,4.40671924726425,4.26267987704132,3.63758615972639,4.26267987704132,4.45434729625351,4.36944785246702,4.02535169073515,4.38202663467388,4.47733681447821,4.17438726989564,4.51085950651685,4.49980967033027,4.63472898822964,4.30406509320417,4.56434819146784,4.55387689160054,4.30406509320417,4.15888308335967,4.52178857704904,4.49980967033027,4.24849524204936,4.11087386417331,4.0943445622221,4.53259949315326,4.58496747867057,4.40671924726425,4.62497281328427,4.53259949315326,4.55387689160054,4.66343909411207,4.64439089914137,4.40671924726425,4.82028156560504,4.52178857704904,4.38202663467388,4.70048036579242,4.59511985013459,4.8283137373023,4.69134788222914,4.26267987704132,5.12396397940326,3.91202300542815,3.63758615972639
"OTU_2",4.70953020131233,4.04305126783455,3.91202300542815,4.67282883446191,5.08140436498446,5.14749447681345,4.58496747867057,5.11799381241676,5.17614973257383,5.26269018890489,5.12396397940326,4.53259949315326,4.54329478227,4.8283137373023,4.34380542185368,4.45434729625351,4.77912349311153,4.77068462446567,5.2257466737132,5.06890420222023,5.19849703126583,5.41610040220442,5.01063529409626,5.17614973257383,5.23644196282995,5.49306144334055,5.42053499927229,5.2040066870768,4.18965474202643,4.79579054559674,3.63758615972639,2.56494935746154,4.38202663467388,4.87519732320115,4.89783979995091,4.98360662170834,4.64439089914137,4.89783979995091,4.69134788222914,4.70953020131233,4.56434819146784,5.12396397940326,4.82028156560504,4.72738781871234,3.93182563272433,4.81218435537242,4.77068462446567,4.29045944114839,4.70048036579242,4.80402104473326,4.56434819146784,4.4188406077966,4.47733681447821,4.70048036579242,4.36944785246702,4.46590811865458,4.40671924726425,4.35670882668959,4.59511985013459,4.62497281328427,4.35670882668959,4.53259949315326,4.20469261939097,4.35670882668959,4.18965474202643,4.27666611901606,4.38202663467388,4.14313472639153,4.18965474202643,4.18965474202643,4.26267987704132,3.95124371858143,4.26267987704132,3.76120011569356,3.52636052461616,3.87120101090789,4.0943445622221,3.98898404656427,4.15888308335967,3.98898404656427,3.73766961828337,4.07753744390572,3.76120011569356,3.97029191355212,3.87120101090789,3.76120011569356,3.80666248977032,3.52636052461616,4.26267987704132,0.693147180559945,0.500282815636438
"OTU_3",4.52178857704904,3.09104245335832,4.54329478227,5.00394630594546,5.15329159449778,4.99721227376411,5.12989871492307,4.85203026391962,4.95582705760126,4.67282883446191,4.75359019110636,4.61512051684126,4.7361984483945,4.12713438504509,4.81218435537242,4.59511985013459,4.9416424226093,4.43081679884331,4.74493212836325,4.63472898822964,4.55387689160054,4.81218435537242,4.85203026391962,4.99043258677874,4.77912349311153,4.83628190695148,4.72738781871234,4.56434819146784,4.48863636973214,4.30406509320417,4.39444915467244,4.00733318523247,3.73766961828337,4.54329478227,4.74493212836325,4.62497281328427,4.56434819146784,4.62497281328427,4.67282883446191,4.75359019110636,4.70048036579242,4.63472898822964,4.33073334028633,4.27666611901606,4.82028156560504,4.61512051684126,4.46590811865458,4.78749174278205,4.66343909411207,4.61512051684126,4.72738781871234,4.56434819146784,4.67282883446191,4.60517018598809,4.61512051684126,4.60517018598809,4.66343909411207,4.60517018598809,4.63472898822964,4.55387689160054,4.52178857704904,4.49980967033027,4.80402104473326,4.69134788222914,4.60517018598809,4.70953020131233,4.82028156560504,4.72738781871234,4.75359019110636,4.49980967033027,4.20469261939097,4.38202663467388,4.18965474202643,4.43081679884331,4.46590811865458,4.23410650459726,4.46590811865458,4.18965474202643,4.45434729625351,4.36944785246702,4.20469261939097,4.11087386417331,4.11087386417331,3.61091791264422,3.52636052461616,3.73766961828337,4.12713438504509,3.61091791264422,2.30258509299405,1.09861228866811,2.484906649788
"OTU_4",3.78418963391826,2.39789527279837,4.31748811353631,4.49980967033027,4.20469261939097,4.35670882668959,4.51085950651685,4.12713438504509,3.8286413964891,3.43398720448515,3.66356164612965,3.68887945411394,4.15888308335967,4.12713438504509,4.49980967033027,4.57471097850338,4.48863636973214,4.35670882668959,4.07753744390572,4.44265125649032,4.18965474202643,4.07753744390572,4.46590811865458,4.57471097850338,4.40671924726425,4.34380542185368,4.47733681447821,3.63758615972639,4.29045944114839,4.14313472639153,4.31748811353631,4.15888308335967,4.72738781871234,4.39444915467244,4.21950770517611,4.40671924726425,4.82028156560504,4.20469261939097,4.47733681447821,4.40671924726425,4.43081679884331,4.31748811353631,4.11087386417331,4.33073334028633,4.35670882668959,4.61512051684126,4.31748811353631,4.24849524204936,4.54329478227,4.34380542185368,4.35670882668959,4.15888308335967,4.38202663467388,4.0943445622221,4.18965474202643,4.4188406077966,3.85014760171006,4.14313472639153,4.14313472639153,4.53259949315326,4.53259949315326,3.63758615972639,4.39444915467244,4.24849524204936,4.92725368515721,4.4188406077966,3.73766961828337,3.52636052461616,3.68887945411394,3.52636052461616,3.91202300542815,3.3322045101752,3.13549421592915,4.43081679884331,4.46590811865458,4.29045944114839,4.74493212836325,4.68213122712422,4.65396035015752,4.76217393479776,4.8283137373023,4.59511985013459,4.43081679884331,4.67282883446191,4.75359019110636,4.77912349311153,4.86753445045558,4.43081679884331,3.73766961828337,3.68887945411394,3.40119738166216
"OTU_6",2.19722457733622,1.94591014905531,2.30258509299405,3.49650756146648,4.67282883446191,4.61512051684126,4.67282883446191,4.55387689160054,4.00733318523247,4.55387689160054,3.36729582998647,3.09104245335832,3.29583686600433,4.11087386417331,4.27666611901606,4.40671924726425,4.21950770517611,4.11087386417331,3.91202300542815,3.95124371858143,4.29045944114839,4.00733318523247,4.26267987704132,4.17438726989564,4.38202663467388,4.15888308335967,4.07753744390572,3.97029191355212,2.77258872223978,3.80666248977032,2.99573227355399,2.39789527279837,2.94443897916644,4.14313472639153,4.27666611901606,3.97029191355212,4.60517018598809,4.00733318523247,4.30406509320417,4.58496747867057,4.52178857704904,4.35670882668959,4.23410650459726,4.59511985013459,4.04305126783455,4.85981240436167,4.47733681447821,4.20469261939097,4.60517018598809,4.49980967033027,5.05624580534831,4.63472898822964,4.29045944114839,4.38202663467388,4.57471097850338,4.63472898822964,4.47733681447821,4.26267987704132,4.55387689160054,4.56434819146784,4.46590811865458,4.29045944114839,4.62497281328427,4.53259949315326,4.35670882668959,4.45434729625351,3.87120101090789,4.26267987704132,4.35670882668959,4.11087386417331,3.66356164612965,3.80666248977032,4.33073334028633,3.8286413964891,3.71357206670431,3.46573590279973,3.78418963391826,3.63758615972639,3.61091791264422,3.63758615972639,3.25809653802148,3.13549421592915,3.2188758248682,2.70805020110221,3.04452243772342,1.79175946922805,2.19722457733622,2.70805020110221,0.469677768988687,-0.0422113735811653,0.00317896620311359
"OTU_13",1.09861228866811,1.79175946922805,2.39789527279837,1.79175946922805,1.94591014905531,0,1.6094379124341,1.38629436111989,0,2.484906649788,2.19722457733622,0.693147180559945,0,1.6094379124341,1.94591014905531,2.07944154167984,1.94591014905531,1.6094379124341,1.94591014905531,2.56494935746154,2.07944154167984,2.89037175789616,3.97029191355212,3.71357206670431,3.71357206670431,2.89037175789616,3.29583686600433,3.3322045101752,3.29583686600433,3.13549421592915,3.25809653802148,3.49650756146648,2.77258872223978,2.94443897916644,3.46573590279973,3.36729582998647,2.89037175789616,2.94443897916644,2.83321334405622,3.49650756146648,3.25809653802148,4.04305126783455,3.52636052461616,3.17805383034795,3.36729582998647,3.3322045101752,4.0943445622221,4.57471097850338,3.93182563272433,4.35670882668959,4.07753744390572,4.44265125649032,4.29045944114839,3.98898404656427,4.14313472639153,3.63758615972639,4.30406509320417,4.27666611901606,4.30406509320417,4.43081679884331,4.31748811353631,4.34380542185368,4.36944785246702,4.79579054559674,4.0943445622221,4.44265125649032,5.30330490805908,5.08140436498446,5.01063529409626,5.14166355650266,5.32300997913841,5.71042701737487,5.75257263882563,5.12989871492307,4.69134788222914,5.39816270151775,4.65396035015752,4.81218435537242,4.65396035015752,4.53259949315326,4.65396035015752,4.69134788222914,4.53259949315326,4.34380542185368,3.76120011569356,3.80666248977032,3.63758615972639,3.40119738166216,2.19722457733622,3.8286413964891,3.36729582998647
"OTU_5",3.89182029811063,2.70805020110221,2.99573227355399,4.23410650459726,4.15888308335967,4.31748811353631,3.95124371858143,4.39444915467244,4.59511985013459,4.20469261939097,4.39444915467244,4.07753744390572,3.87120101090789,4.40671924726425,3.68887945411394,3.87120101090789,4.35670882668959,4.7361984483945,4.67282883446191,4.74493212836325,4.76217393479776,4.62497281328427,4.27666611901606,4.36944785246702,4.21950770517611,4.84418708645859,4.75359019110636,4.82028156560504,3.43398720448515,4.20469261939097,2.77258872223978,2.56494935746154,4.17438726989564,4.68213122712422,4.57471097850338,4.39444915467244,4.80402104473326,4.53259949315326,4.43081679884331,4.36944785246702,3.93182563272433,4.59511985013459,4.06044301054642,4.12713438504509,3.66356164612965,4.17438726989564,4.11087386417331,3.40119738166216,4.15888308335967,4.21950770517611,4.14313472639153,3.76120011569356,3.52636052461616,3.85014760171006,4.33073334028633,4.00733318523247,4.02535169073515,4.24849524204936,3.80666248977032,3.66356164612965,3.98898404656427,3.76120011569356,3.95124371858143,3.8286413964891,3.29583686600433,3.52636052461616,3.52636052461616,3.52636052461616,3.71357206670431,3.09104245335832,3.04452243772342,2.94443897916644,3.46573590279973,3.43398720448515,3.40119738166216,3.3322045101752,3.49650756146648,3.49650756146648,3.17805383034795,3.40119738166216,3.40119738166216,2.83321334405622,3.17805383034795,3.3322045101752,3.25809653802148,3.04452243772342,2.63905732961526,3.04452243772342,4.20469261939097,0.693147180559945,0
"OTU_8",2.39789527279837,1.79175946922805,1.79175946922805,2.30258509299405,2.484906649788,2.07944154167984,2.70805020110221,2.30258509299405,2.30258509299405,1.6094379124341,2.70805020110221,2.63905732961526,3.09104245335832,1.6094379124341,3.91202300542815,3.89182029811063,3.52636052461616,3.68887945411394,4.14313472639153,2.99573227355399,3.68887945411394,3.8286413964891,3.80666248977032,4.00733318523247,4.21950770517611,4.24849524204936,4.26267987704132,4.15888308335967,3.25809653802148,3.63758615972639,3.36729582998647,3.04452243772342,2.70805020110221,3.63758615972639,3.8286413964891,3.68887945411394,3.95124371858143,3.80666248977032,4.15888308335967,4.35670882668959,4.47733681447821,3.93182563272433,4.15888308335967,4.40671924726425,3.46573590279973,4.33073334028633,4.18965474202643,3.85014760171006,4.06044301054642,4.07753744390572,4.7361984483945,4.31748811353631,4.15888308335967,4.31748811353631,4.20469261939097,4.11087386417331,4.14313472639153,4.24849524204936,4.30406509320417,4.31748811353631,4.36944785246702,3.89182029811063,4.14313472639153,4.47733681447821,4.26267987704132,4.29045944114839,4.02535169073515,4.21950770517611,3.97029191355212,4.49980967033027,4.04305126783455,4.17438726989564,4.66343909411207,3.95124371858143,4.24849524204936,3.78418963391826,4.23410650459726,4.23410650459726,4.0943445622221,4.17438726989564,4.11087386417331,4.02535169073515,3.87120101090789,3.61091791264422,3.97029191355212,3.63758615972639,3.61091791264422,3.76120011569356,2.19722457733622,-0.249541632375748,1.09861228866811
"OTU_9",3.3322045101752,2.39789527279837,3.46573590279973,3.89182029811063,4.30406509320417,4.33073334028633,4.36944785246702,4.11087386417331,4.26267987704132,3.8286413964891,3.36729582998647,2.77258872223978,2.89037175789616,2.94443897916644,3.78418963391826,4.15888308335967,3.91202300542815,3.98898404656427,4.06044301054642,3.73766961828337,4.02535169073515,4.04305126783455,4.20469261939097,4.23410650459726,4.0943445622221,4.07753744390572,4.04305126783455,4.04305126783455,3.46573590279973,3.68887945411394,2.07944154167984,1.09861228866811,1.79175946922805,4.04305126783455,4.0943445622221,4.27666611901606,4.06044301054642,3.80666248977032,4.30406509320417,4.06044301054642,4.12713438504509,3.87120101090789,3.95124371858143,3.98898404656427,4.17438726989564,4.45434729625351,4.40671924726425,4.27666611901606,4.17438726989564,4.0943445622221,4.27666611901606,4.38202663467388,4.12713438504509,3.98898404656427,4.27666611901606,3.87120101090789,3.95124371858143,3.95124371858143,4.38202663467388,4.4188406077966,3.8286413964891,4.29045944114839,4.34380542185368,4.18965474202643,3.97029191355212,4.06044301054642,4.29045944114839,4.12713438504509,4.36944785246702,4.18965474202643,3.71357206670431,4.0943445622221,3.61091791264422,3.46573590279973,3.52636052461616,3.04452243772342,3.58351893845611,3.25809653802148,3.2188758248682,3.25809653802148,2.56494935746154,3.09104245335832,2.77258872223978,2.70805020110221,2.19722457733622,1.38629436111989,1.94591014905531,0.693147180559945,0.227352515576764,-0.284536626993089,-0.23914628720881
"OTU_7",2.30258509299405,0.693147180559945,4.51085950651685,3.40119738166216,2.19722457733622,2.19722457733622,2.19722457733622,0.693147180559945,2.19722457733622,2.56494935746154,3.52636052461616,4.84418708645859,4.88280192258637,3.73766961828337,3.87120101090789,4.12713438504509,3.80666248977032,3.66356164612965,3.43398720448515,2.83321334405622,2.94443897916644,3.71357206670431,3.43398720448515,3.80666248977032,3.43398720448515,3.66356164612965,3.87120101090789,3.58351893845611,4.04305126783455,3.89182029811063,4.4188406077966,4.60517018598809,3.09104245335832,4.21950770517611,4.21950770517611,3.78418963391826,3.52636052461616,3.97029191355212,3.98898404656427,4.11087386417331,4.18965474202643,3.97029191355212,3.76120011569356,3.89182029811063,4.31748811353631,3.98898404656427,3.97029191355212,4.40671924726425,4.30406509320417,4.34380542185368,4.31748811353631,4.39444915467244,4.21950770517611,3.97029191355212,4.30406509320417,4.04305126783455,3.91202300542815,3.8286413964891,4.17438726989564,4.06044301054642,3.61091791264422,3.68887945411394,3.61091791264422,4.02535169073515,3.49650756146648,3.68887945411394,3.78418963391826,3.63758615972639,3.66356164612965,3.78418963391826,3.63758615972639,3.40119738166216,2.89037175789616,3.55534806148941,3.17805383034795,3.2188758248682,3.09104245335832,2.89037175789616,2.484906649788,2.56494935746154,2.89037175789616,3.09104245335832,1.94591014905531,1.6094379124341,3.25809653802148,2.30258509299405,2.30258509299405,2.39789527279837,0.0951503800933333,1.94591014905531,2.07944154167984
