"ASVID","Nov2rep3","Nov3rep3","Nov4rep3","Nov5rep3","Nov9rep3","Nov10rep3","Nov11rep3","Nov12rep3","Nov13rep3","Nov16rep3","Nov17rep3","Nov18rep3","Nov19rep3","Nov20rep3","Nov23rep3","Nov24rep3","Nov25rep3","Nov26rep3","Nov27rep3","Nov30rep3","Dec1rep3","Dec2rep3","Dec3rep3","Dec4rep3","Dec7rep3","Dec8rep3","Dec9rep3","Dec10rep3","Dec11rep3","Dec14rep3","Dec15rep3","Dec16rep3","Dec17rep3","Dec18rep3","Dec21rep3","Dec22rep3","Dec23rep3","Jan4rep3","Jan5rep3","Jan6rep3","Jan7rep3","Jan8rep3","Jan11rep3","Jan12rep3","Jan13rep3","Jan14rep3","Jan15rep3","Jan18rep3","Jan19rep3","Jan20rep3","Jan22rep3","Jan25rep3","Jan26rep3","Jan27rep3","Jan28rep3","Jan29rep3","Feb1rep3","Feb2rep3","Feb3rep3","Feb4rep3","Feb5rep3","Feb8rep3","Feb9rep3","Feb11rep3","Feb12rep3","Feb15rep3","Feb16rep3","Feb18rep3","Feb19rep3","Feb22rep3","Feb23rep3","Feb25rep3","Feb26rep3","Feb29rep3","Mar2rep3","Mar3rep3","Mar4rep3","Mar7rep3","Mar8rep3","Mar9rep3","Mar10rep3","Mar11rep3","Mar14rep3","Mar15rep3","Mar21rep3","Mar22rep3","Mar23rep3","Apr18rep3","Apr19rep3"
"OTU_421",-4.72272104201813,-4.7383780306672,-4.66682972172856,-4.70270302152827,-4.72931826650338,0,-4.72998802603786,-4.73206521614021,-4.71762632089459,-4.75190036423323,-4.72519307798875,-4.71521672291495,-4.74317123689177,-4.75123016765864,0,-4.75445492575282,-4.72545123430064,-4.7472403246714,-4.7483217753173,-4.70815802878566,-4.75212813496823,-4.74709522894415,-4.74770839192393,-4.73057587699415,-4.7422202156173,-4.74012393697342,-4.7349398898945,-4.73190379405438,-4.74696666641307,-4.75190941203659,0,-4.72634840373907,-4.7191087438278,-4.75704178117473,-4.77166233494412,-4.75994033956406,-4.75003972256841,-4.74292831778103,-4.74207856108357,-4.74830745547953,-4.77791283421369,-4.74948218182705,-4.75192629643667,-4.78986264582654,-4.74460592488058,-4.76097893035154,-4.7618760582341,-4.7778994004606,-4.76312928924839,-4.74585866620168,-4.76611074597516,-4.76869337261135,-4.75667992042589,-4.79305366630208,-4.75758520886368,-4.78637859782147,-4.75671690073801,-4.76317500939574,-4.724323552067,-4.71468196849221,0,-4.74176073650744,0,0.693147180559945,-4.7356541283385,-4.72472748804095,-4.72079017796842,-4.71185382313933,-4.71394128256907,-4.71700658485723,-4.74353832153947,0,-4.72178672094517,-4.74960524972844,0.693147180559945,0.693147180559945,0.693147180559945,-4.76774814498668,0.693147180559945,-4.77510228607067,0,0,1.6094379124341,0,0,1.38629436111989,0.693147180559945,0,1.79175946922805
"OTU_649",0,-4.76504627774936,-4.69349796881072,-4.72937126861043,0,-4.74162984751486,-4.75665627312002,-4.75873346322237,-4.74429456797675,-4.77856861131539,-4.75186132507091,-4.74188496999711,-4.76983948397393,0,-4.75767235894987,-4.78112317283498,0,-4.77390857175356,-4.77499002239946,-4.73482627586782,-4.77879638205039,-4.77376347602632,-4.77437663900609,-4.75724412407632,-4.76888846269946,-4.76679218405558,-4.76160813697666,-4.75857204113655,-4.77363491349523,-4.77857765911875,-4.76550319396956,0,0,-4.78371002825689,-4.79833058202628,-4.78660858664622,-4.77670796965058,-4.76959656486319,-4.76874680816573,-4.77497570256169,-4.80458108129585,-4.77615042890921,0,-4.8165308929087,-4.77127417196274,0,0,-4.80456764754276,-4.78979753633055,0,-4.79277899305732,-4.79536161969351,-4.78334816750805,-4.81972191338425,0,-4.81304684490363,-4.78338514782018,0,-4.75099179914916,-4.74135021557437,0,-4.76842898358961,0,-4.75239868642292,0,0,-4.74745842505058,-4.73852207022149,-4.74060952965123,-4.74367483193939,0,-4.76805358156966,-4.74845496802733,0,0,-4.75993265857863,0,0.693147180559945,0.693147180559945,0,-4.78609520458106,0,0,1.38629436111989,1.09861228866811,0,0.693147180559945,-4.88550948430478,-4.75114703437526
"OTU_657",-5.18225337139657,-5.19791036004564,-5.126362051107,-5.16223535090671,-5.18885059588182,-5.17449392981114,-5.1895203554163,-5.19159754551865,-5.17715865027303,-5.21143269361167,-5.18472540736719,-5.17474905229339,-5.20270356627021,-5.21076249703708,-5.19053644124615,-5.21398725513126,-5.18498356367908,-5.20677265404984,-5.20785410469574,-5.1676903581641,-5.21166046434667,-5.20662755832259,-5.20724072130237,-5.19010820637259,0,-5.19965626635186,-5.19447221927294,-5.19143612343282,-5.20649899579151,-5.21144174141503,-5.19836727626584,-5.18588073311751,-5.17864107320624,-5.21657411055317,-5.23119466432256,0.693147180559945,-5.20957205194685,1.09861228866811,-5.20161089046201,-5.20783978485797,0,-5.20901451120549,-5.21145862581511,-5.24939497520498,-5.20413825425902,0.693147180559945,-5.22140838761254,-5.23743172983904,0,-5.20539099558012,0.693147180559945,-5.22822570198979,1.09861228866811,-5.25258599568052,-5.21711753824212,-5.24591092719991,-5.21624923011645,-5.22270733877418,0,-5.17421429787065,0,0,-5.19498811478518,-5.18526276871919,-5.19518645771694,-5.18425981741939,-5.18032250734686,1.09861228866811,-5.17347361194751,-5.17653891423567,-5.20307065091791,-5.20091766386593,0.693147180559945,-5.20913757910688,-5.2127560376484,-5.1927967408749,0,-5.22728047436512,-5.22782503232222,-5.23463461544911,-5.21895928687734,-5.22485332325739,-5.22183113153212,-5.22000825281141,-5.25115654526181,-5.20831163440461,-5.23700437617633,-5.31837356660106,-5.18401111667154
"OTU_1465",-4.8049591402551,-4.82061612890417,-4.74906781996554,-4.78494111976524,-4.81155636474035,-4.79719969866967,-4.81222612427483,-4.81430331437718,-4.79986441913156,-4.8341384624702,-4.80743117622572,-4.79745482115192,-4.82540933512874,-4.83346826589561,-4.81324221010468,-4.83669302398979,0,0,0.693147180559945,-4.79039612702264,-4.8343662332052,-4.82933332718113,-4.8299464901609,-4.81281397523113,-4.82445831385427,0,-4.81717798813147,-4.81414189229136,-4.82920476465004,-4.83414751027356,-4.82107304512437,-4.80858650197604,-4.80134684206477,-4.8392798794117,-4.85390043318109,-4.84217843780103,0,0.693147180559945,-4.82431665932054,1.38629436111989,0.693147180559945,0.693147180559945,0,0,-4.82684402311755,0,1.09861228866811,-4.86013749869757,0,1.38629436111989,-4.84834884421213,-4.85093147084832,0,0,0,0,-4.83895499897499,-4.84541310763271,0,-4.79692006672918,-4.80858827383751,-4.82399883474442,-4.81769388364371,-4.80796853757773,0.693147180559945,-4.80696558627793,-4.80302827620539,-4.79409192137631,-4.79617938080605,-4.7992446830942,-4.82577641977644,-4.82362343272447,-4.80402481918214,-4.83184334796541,-4.83546180650693,-4.81550250973344,-4.82824479617655,-4.84998624322365,-4.85053080118075,-4.85734038430764,-4.84166505573587,-4.84755909211592,-4.84453690039066,-4.84271402166994,-4.87386231412035,-4.83101740326314,0,-4.94107933545959,-4.80671688553007
"OTU_89",1.09861228866811,-2.1474531868024,-2.07590487786377,0,1.79175946922805,1.94591014905531,1.38629436111989,0.693147180559945,-2.1267014770298,0.693147180559945,2.63905732961526,0,0,1.38629436111989,1.94591014905531,1.09861228866811,1.94591014905531,1.94591014905531,1.94591014905531,0,1.79175946922805,1.38629436111989,2.19722457733622,2.56494935746154,1.09861228866811,2.19722457733622,2.19722457733622,1.94591014905531,1.94591014905531,1.94591014905531,1.38629436111989,0,0,1.38629436111989,1.09861228866811,2.19722457733622,2.07944154167984,1.38629436111989,1.94591014905531,2.07944154167984,1.94591014905531,2.77258872223978,1.6094379124341,2.484906649788,2.07944154167984,1.6094379124341,2.07944154167984,2.70805020110221,2.39789527279837,1.79175946922805,2.39789527279837,1.94591014905531,1.6094379124341,1.38629436111989,1.38629436111989,2.77258872223978,1.6094379124341,2.30258509299405,1.6094379124341,1.6094379124341,1.79175946922805,0.693147180559945,2.19722457733622,1.79175946922805,2.56494935746154,1.09861228866811,1.38629436111989,1.09861228866811,1.09861228866811,0,1.38629436111989,1.79175946922805,0.693147180559945,1.94591014905531,1.6094379124341,1.79175946922805,1.79175946922805,1.38629436111989,1.94591014905531,2.39789527279837,2.39789527279837,0.693147180559945,-2.17137395828889,1.38629436111989,2.07944154167984,1.09861228866811,1.79175946922805,-2.26791639335782,-2.13355394342831
"OTU_9235",-4.64673513504021,-4.66239212368927,-4.59084381475064,-4.62671711455035,-4.65333235952545,-4.63897569345478,-4.65400211905993,-4.65607930916229,-4.64164041391667,-4.67591445725531,-4.64920717101083,-4.63923081593703,-4.66718532991385,-4.67524426068071,-4.65501820488978,1.38629436111989,-4.64946532732271,-4.67125441769348,0,-4.63217212180774,0,-4.67110932196623,-4.67172248494601,-4.65458997001623,1.09861228866811,-4.6641380299955,-4.65895398291658,-4.65591788707646,0.693147180559945,0,-4.66284903990948,-4.65036249676115,0,-4.68105587419681,-4.6956764279662,-4.68395443258614,-4.67405381559049,-4.66694241080311,-4.66609265410565,1.09861228866811,1.09861228866811,-4.67349627484913,0,-4.71387673884862,0,0.693147180559945,-4.68589015125618,-4.70191349348268,0,1.09861228866811,0,0,-4.68069401344797,-4.71706775932416,0.693147180559945,0,-4.68073099376009,-4.68718910241782,-4.64833764508908,-4.63869606151429,1.38629436111989,-4.66577482952952,-4.65946987842882,0,-4.65966822136058,-4.64874158106303,0.693147180559945,0,-4.63795537559115,-4.6410206778793,-4.66755241456154,-4.66539942750957,-4.64580081396724,-4.67361934275052,-4.67723780129204,-4.65727850451854,-4.67002079096166,-4.69176223800876,-4.69230679596586,-4.69911637909274,-4.68344105052097,-4.68933508690103,0,-4.68449001645505,-4.71563830890545,-4.67279339804825,-4.70148613981997,-4.7828553302447,-4.64849288031518
"OTU_20818",-4.8049591402551,-4.82061612890417,-4.74906781996554,-4.78494111976524,-4.81155636474035,-4.79719969866967,-4.81222612427483,0.693147180559945,0,0,-4.80743117622572,-4.79745482115192,-4.82540933512874,-4.83346826589561,-4.81324221010468,0,-4.80768933253761,0,-4.83055987355427,0.693147180559945,0.693147180559945,0.693147180559945,-4.8299464901609,-4.81281397523113,0.693147180559945,-4.82236203521039,0,0,0.693147180559945,-4.83414751027356,-4.82107304512437,-4.80858650197604,-4.80134684206477,-4.8392798794117,-4.85390043318109,0,-4.83227782080539,0,0,-4.8305455537165,0,0,0,0,-4.82684402311755,-4.84321702858852,-4.84411415647107,0.693147180559945,0,-4.82809676443865,0,-4.85093147084832,-4.83891801866286,0,0,-4.86861669605844,0,-4.84541310763271,-4.80656165030397,-4.79692006672918,-4.80858827383751,-4.82399883474442,0,-4.80796853757773,-4.81789222657548,-4.80696558627793,-4.80302827620539,-4.79409192137631,-4.79617938080605,-4.7992446830942,0,-4.82362343272447,-4.80402481918214,-4.83184334796541,-4.83546180650693,-4.81550250973344,-4.82824479617655,0,-4.85053080118075,-4.85734038430764,-4.84166505573587,-4.84755909211592,-4.84453690039066,-4.84271402166994,-4.87386231412035,-4.83101740326314,-4.85971014503487,-4.94107933545959,-4.80671688553007
"OTU_7858",-5.06447033574018,-5.08012732438925,-5.00857901545062,-5.04445231525032,-5.07106756022543,-5.05671089415475,-5.07173731975991,-5.07381450986226,-5.05937561461665,-5.09364965795529,-5.06694237171081,-5.05696601663701,-5.08492053061383,-5.09297946138069,-5.07275340558976,-5.09620421947487,-5.06720052802269,-5.08898961839346,-5.09007106903935,-5.04990732250772,-5.09387742869029,-5.08884452266621,-5.08945768564599,-5.07232517071621,-5.08396950933936,-5.08187323069548,-5.07668918361655,-5.07365308777644,-5.08871596013512,-5.09365870575864,-5.08058424060945,-5.06809769746112,-5.06085803754986,-5.09879107489679,-5.11341162866618,-5.10168963328612,-5.09178901629047,0,1.09861228866811,-5.09005674920159,-5.11966212793574,1.09861228866811,-5.09367559015873,0,-5.08635521860263,0.693147180559945,-5.10362535195615,-5.11964869418266,1.09861228866811,0.693147180559945,-5.10786003969721,-5.11044266633341,0,0.693147180559945,-5.09933450258574,0.693147180559945,0,0.693147180559945,0.693147180559945,0,-5.0680994693226,0,-5.0772050791288,-5.06747973306281,-5.07740342206056,-5.06647678176301,-5.06253947169048,-5.05360311686139,-5.05569057629113,-5.05875587857928,-5.08528761526152,-5.08313462820955,-5.06353601466722,-5.0913545434505,-5.09497300199202,-5.07501370521852,-5.08775599166164,-5.10949743870874,-5.11004199666583,-5.11685157979272,-5.10117625122095,-5.10707028760101,-5.10404809587574,-5.10222521715503,-5.13337350960543,-5.09052859874823,-5.11922134051995,-5.20059053094467,-5.06622808101516
"OTU_109",1.6094379124341,0.693147180559945,2.19722457733622,1.6094379124341,-2.56781177176924,-2.55345510569856,-2.56848153130372,0,-2.55611982616045,-2.59039386949909,1.38629436111989,1.09861228866811,0.693147180559945,1.94591014905531,-2.56949761713357,-2.59294843101868,-2.5639447395665,-2.58573382993726,-2.58681528058316,-2.54665153405152,-2.59062164023409,-2.58558873421001,-2.58620189718979,-2.56906938226001,-2.58071372088316,-2.57861744223928,-2.57343339516036,-2.57039729932024,-2.58546017167893,1.79175946922805,1.09861228866811,0.693147180559945,0.693147180559945,2.63905732961526,-2.61015584020998,-2.59843384482992,0,0.693147180559945,-2.58057206634943,0,-2.61640633947955,-2.58797568709291,-2.59041980170253,-2.6283561510924,-2.58309943014644,-2.5994724356174,-2.60036956349996,-2.61639290572646,-2.60162279451425,-2.58435217146754,-2.60460425124102,1.09861228866811,1.6094379124341,1.09861228866811,-2.59607871412954,1.09861228866811,1.6094379124341,1.6094379124341,0.693147180559945,1.94591014905531,1.79175946922805,1.6094379124341,2.484906649788,2.39789527279837,1.6094379124341,1.38629436111989,-2.55928368323428,2.39789527279837,0.693147180559945,1.6094379124341,0.693147180559945,2.30258509299405,1.94591014905531,1.6094379124341,1.79175946922805,2.19722457733622,3.04452243772342,2.30258509299405,2.19722457733622,2.39789527279837,2.70805020110221,2.19722457733622,0.693147180559945,1.09861228866811,2.19722457733622,2.99573227355399,2.94443897916644,-2.69733474248848,-2.56297229255896
"OTU_285",0,-4.09929807137753,-4.02774976243889,-4.0636230622386,-4.09023830721371,-4.07588164114303,-4.09090806674819,-4.09298525685054,-4.07854636160492,-4.11282040494356,-4.08611311869908,-4.07613676362528,0,-4.11215020836897,0,0,-4.08637127501097,-4.10816036538173,-4.10924181602763,-4.06907806949599,-4.11304817567856,-4.10801526965448,-4.10862843263426,-4.09149591770448,-4.10314025632763,-4.10104397768375,0,-4.09282383476471,0,0,-4.09975498759773,-4.0872684444494,-4.08002878453813,0,0,1.09861228866811,-4.11095976327874,0.693147180559945,-4.1029986017939,0.693147180559945,-4.13883287492402,-4.11040222253738,-4.112846337147,-4.15078268653687,-4.10552596559091,1.09861228866811,0,0,0.693147180559945,0.693147180559945,0,1.09861228866811,0,-4.15397370701241,-4.11850524957401,0,-4.11763694144835,-4.12409505010607,0,1.09861228866811,0,1.09861228866811,0,0.693147180559945,0,0.693147180559945,0,-4.07277386384966,-4.0748613232794,-4.07792662556756,0.693147180559945,1.09861228866811,-4.0827067616555,1.09861228866811,-4.11414374898029,0,0,0,1.09861228866811,1.09861228866811,1.38629436111989,-4.12624103458928,-4.12321884286401,1.09861228866811,-4.1525442565937,0,0,-4.21976127793295,-4.08539882800343
