"ASVID","TSP_23_02","TSP_24_02","TSP_25_02","TSP_26_02","TSP_27_02","TSP_28_02","TSP_01_03","TSP_02_03","TSP_03_03","TSP_04_03","TSP_25_05","TSP_26_05","TSP_27_05","TSP_28_05","TSP_29_05","TSP_30_05","TSP_31_05","TSP_01_06","TSP_02_06","TSP_03_06","TSP_24_08","TSP_25_08","TSP_26_08","TSP_27_08","TSP_28_08","TSP_29_08","TSP_30_08","TSP_31_08","TSP_01_09","TSP_02_09","TSP_25_11","TSP_26_11","TSP_27_11","TSP_28_11","TSP_29_11","TSP_30_11","TSP_01_12","TSP_02_12","TSP_03_12","TSP_04_12"
"OTU_413",-5.12320387326143,-5.12516196953773,0,-5.12605655380043,-5.12233237601859,-5.1235753103052,-5.12381859082464,-5.12048434146305,-5.12406181217306,-5.12220415057645,-5.12024024833272,-5.1211264072474,-5.12379298513585,-5.12420259749905,-5.12654185032755,-5.12512361232256,-5.12220415057645,-5.12555824130026,-5.12523867955451,0,-5.11872296600123,-5.12276821957844,-5.126592920475,-5.12408741097935,-5.12569881612334,-5.12447131445872,-5.12401061259448,-5.12511082625721,-5.12310138358608,-5.12120342744577,-5.12199895566402,-5.12454807747194,-5.12637585433341,-5.12509804002838,-5.12294762937512,0,-5.12433056696171,-5.12603100535289,-5.1227554033612,-5.12498295661136
"OTU_152",0,-4.43201478897778,-4.43032567813325,-4.43290937324049,-4.42918519545864,-4.43042812974525,-4.43067141026469,-4.4273371609031,-4.43091463161311,-4.42905697001651,0,-4.42797922668745,-4.43064580457591,-4.43105541693911,-4.4333946697676,-4.43197643176261,-4.42905697001651,-4.43241106074031,0,-4.43077382646382,-4.42557578544129,-4.42962103901849,0,-4.43094023041941,-4.43255163556339,-4.43132413389878,-4.43086343203454,-4.43196364569727,-4.42995420302614,-4.42805624688583,-4.42885177510408,-4.43140089691199,0,-4.43195085946844,-4.42980044881517,-4.4303640987178,-4.43118338640176,-4.43288382479294,-4.42960822280125,0
"OTU_775",0,-5.53062707764589,-5.52893796680136,-5.5315216619086,-5.52779748412675,-5.52904041841336,-5.5292836989328,-5.52594944957121,-5.52952692028122,-5.52766925868462,-5.52570535644088,-5.52659151535556,-5.52925809324402,-5.52966770560722,-5.53200695843571,-5.53058872043072,-5.52766925868462,-5.53102334940842,-5.53070378766268,-5.52938611513193,-5.5241880741094,-5.5282333276866,-5.53205802858317,-5.52955251908752,-5.5311639242315,0,-5.52947572070265,-5.53057593436538,-5.52856649169425,-5.52666853555394,-5.52746406377219,-5.5300131855801,-5.53184096244157,-5.53056314813655,-5.52841273748328,-5.52897638738591,-5.52979567506987,-5.53149611346105,-5.52822051146936,-5.53044806471952
"OTU_855",-5.5286689813696,-5.53062707764589,-5.52893796680136,0,0,-5.52904041841336,-5.5292836989328,-5.52594944957121,-5.52952692028122,-5.52766925868462,-5.52570535644088,-5.52659151535556,-5.52925809324402,-5.52966770560722,-5.53200695843571,-5.53058872043072,-5.52766925868462,-5.53102334940842,-5.53070378766268,-5.52938611513193,-5.5241880741094,-5.5282333276866,-5.53205802858317,-5.52955251908752,-5.5311639242315,-5.52993642256688,-5.52947572070265,-5.53057593436538,-5.52856649169425,-5.52666853555394,-5.52746406377219,-5.5300131855801,-5.53184096244157,-5.53056314813655,-5.52841273748328,-5.52897638738591,-5.52979567506987,-5.53149611346105,-5.52822051146936,-5.53044806471952
"OTU_103",-4.83552180080965,-4.83747989708594,-4.83579078624141,-4.83837448134865,-4.8346503035668,-4.83589323785342,-4.83613651837285,-4.83280226901127,-4.83637973972128,-4.83452207812467,0,-4.83344433479562,-4.83611091268407,-4.83652052504727,-4.83885977787577,-4.83744153987078,-4.83452207812467,-4.83787616884848,-4.83755660710273,-4.83623893457198,-4.83104089354945,-4.83508614712666,-4.83891084802322,-4.83640533852757,-4.83801674367156,-4.83678924200694,-4.8363285401427,-4.83742875380543,-4.8354193111343,-4.83352135499399,-4.83431688321224,0,-4.83869378188163,-4.8374159675766,-4.83526555692334,-4.83582920682596,-4.83664849450993,-4.83834893290111,0,0
"OTU_359",-5.12320387326143,0,0,-5.12605655380043,-5.12233237601859,-5.1235753103052,-5.12381859082464,-5.12048434146305,-5.12406181217306,-5.12220415057645,-5.12024024833272,-5.1211264072474,-5.12379298513585,-5.12420259749905,-5.12654185032755,-5.12512361232256,-5.12220415057645,-5.12555824130026,-5.12523867955451,-5.12392100702376,-5.11872296600123,-5.12276821957844,-5.126592920475,-5.12408741097935,-5.12569881612334,-5.12447131445872,-5.12401061259448,0,-5.12310138358608,-5.12120342744577,-5.12199895566402,-5.12454807747194,-5.12637585433341,-5.12509804002838,-5.12294762937512,-5.12351127927774,-5.12433056696171,-5.12603100535289,-5.1227554033612,-5.12498295661136
"OTU_561",-5.5286689813696,-5.53062707764589,-5.52893796680136,-5.5315216619086,-5.52779748412675,-5.52904041841336,-5.5292836989328,-5.52594944957121,-5.52952692028122,-5.52766925868462,-5.52570535644088,-5.52659151535556,-5.52925809324402,-5.52966770560722,-5.53200695843571,-5.53058872043072,-5.52766925868462,-5.53102334940842,-5.53070378766268,-5.52938611513193,-5.5241880741094,-5.5282333276866,-5.53205802858317,-5.52955251908752,-5.5311639242315,-5.52993642256688,-5.52947572070265,-5.53057593436538,0,-5.52666853555394,-5.52746406377219,-5.5300131855801,-5.53184096244157,-5.53056314813655,-5.52841273748328,-5.52897638738591,-5.52979567506987,-5.53149611346105,0,-5.53044806471952
"OTU_706",-6.22181616192954,-6.22377425820584,-6.2220851473613,-6.22466884246854,-6.2209446646867,-6.22218759897331,-6.22243087949274,-6.21909663013116,-6.22267410084117,-6.22081643924456,-6.21885253700083,-6.21973869591551,-6.22240527380396,-6.22281488616716,-6.22515413899566,-6.22373590099067,-6.22081643924456,-6.22417052996837,-6.22385096822262,-6.22253329569187,-6.21733525466934,-6.22138050824655,-6.22520520914311,-6.22269969964746,-6.22431110479145,-6.22308360312683,-6.22262290126259,-6.22372311492532,-6.22171367225419,-6.21981571611388,-6.22061124433213,0,-6.22498814300152,-6.22371032869649,-6.22155991804323,-6.22212356794585,-6.22294285562982,-6.224643294021,-6.22136769202931,-6.22359524527947
"OTU_438",-5.12320387326143,-5.12516196953773,-5.12347285869319,-5.12605655380043,-5.12233237601859,-5.1235753103052,-5.12381859082464,-5.12048434146305,-5.12406181217306,0,-5.12024024833272,-5.1211264072474,-5.12379298513585,-5.12420259749905,-5.12654185032755,-5.12512361232256,-5.12220415057645,-5.12555824130026,-5.12523867955451,-5.12392100702376,-5.11872296600123,-5.12276821957844,-5.126592920475,-5.12408741097935,0,-5.12447131445872,-5.12401061259448,-5.12511082625721,-5.12310138358608,-5.12120342744577,-5.12199895566402,-5.12454807747194,-5.12637585433341,-5.12509804002838,-5.12294762937512,-5.12351127927774,-5.12433056696171,-5.12603100535289,-5.1227554033612,0
"OTU_433",-6.22181616192954,-6.22377425820584,-6.2220851473613,-6.22466884246854,-6.2209446646867,-6.22218759897331,-6.22243087949274,-6.21909663013116,-6.22267410084117,-6.22081643924456,-6.21885253700083,-6.21973869591551,-6.22240527380396,-6.22281488616716,-6.22515413899566,-6.22373590099067,-6.22081643924456,-6.22417052996837,-6.22385096822262,-6.22253329569187,-6.21733525466934,-6.22138050824655,-6.22520520914311,-6.22269969964746,-6.22431110479145,-6.22308360312683,-6.22262290126259,-6.22372311492532,-6.22171367225419,-6.21981571611388,-6.22061124433213,-6.22316036614005,-6.22498814300152,-6.22371032869649,-6.22155991804323,0,-6.22294285562982,-6.224643294021,-6.22136769202931,-6.22359524527947
"OTU_396",-4.83552180080965,-4.83747989708594,-4.83579078624141,-4.83837448134865,-4.8346503035668,-4.83589323785342,-4.83613651837285,-4.83280226901127,-4.83637973972128,-4.83452207812467,-4.83255817588093,-4.83344433479562,-4.83611091268407,-4.83652052504727,-4.83885977787577,-4.83744153987078,-4.83452207812467,-4.83787616884848,-4.83755660710273,-4.83623893457198,-4.83104089354945,-4.83508614712666,-4.83891084802322,-4.83640533852757,0,-4.83678924200694,-4.8363285401427,-4.83742875380543,0,-4.83352135499399,-4.83431688321224,-4.83686600502016,-4.83869378188163,-4.8374159675766,-4.83526555692334,0,-4.83664849450993,-4.83834893290111,-4.83507333090941,0
"OTU_640",-6.22181616192954,-6.22377425820584,-6.2220851473613,-6.22466884246854,-6.2209446646867,-6.22218759897331,-6.22243087949274,-6.21909663013116,-6.22267410084117,-6.22081643924456,-6.21885253700083,-6.21973869591551,-6.22240527380396,-6.22281488616716,-6.22515413899566,-6.22373590099067,-6.22081643924456,-6.22417052996837,-6.22385096822262,0,-6.21733525466934,-6.22138050824655,-6.22520520914311,-6.22269969964746,-6.22431110479145,-6.22308360312683,-6.22262290126259,-6.22372311492532,-6.22171367225419,-6.21981571611388,-6.22061124433213,-6.22316036614005,-6.22498814300152,-6.22371032869649,-6.22155991804323,-6.22212356794585,-6.22294285562982,-6.224643294021,-6.22136769202931,-6.22359524527947
"OTU_604",-6.22181616192954,-6.22377425820584,-6.2220851473613,-6.22466884246854,-6.2209446646867,-6.22218759897331,-6.22243087949274,-6.21909663013116,-6.22267410084117,-6.22081643924456,-6.21885253700083,-6.21973869591551,-6.22240527380396,-6.22281488616716,0,-6.22373590099067,-6.22081643924456,-6.22417052996837,-6.22385096822262,-6.22253329569187,-6.21733525466934,-6.22138050824655,-6.22520520914311,-6.22269969964746,-6.22431110479145,-6.22308360312683,-6.22262290126259,-6.22372311492532,-6.22171367225419,-6.21981571611388,-6.22061124433213,-6.22316036614005,-6.22498814300152,-6.22371032869649,-6.22155991804323,-6.22212356794585,-6.22294285562982,-6.224643294021,-6.22136769202931,-6.22359524527947
"OTU_559",-4.83552180080965,-4.83747989708594,-4.83579078624141,-4.83837448134865,-4.8346503035668,-4.83589323785342,-4.83613651837285,-4.83280226901127,-4.83637973972128,0,-4.83255817588093,-4.83344433479562,-4.83611091268407,-4.83652052504727,-4.83885977787577,-4.83744153987078,0,0,-4.83755660710273,-4.83623893457198,-4.83104089354945,-4.83508614712666,-4.83891084802322,-4.83640533852757,-4.83801674367156,-4.83678924200694,0,-4.83742875380543,-4.8354193111343,-4.83352135499399,-4.83431688321224,-4.83686600502016,-4.83869378188163,-4.8374159675766,-4.83526555692334,-4.83582920682596,-4.83664849450993,-4.83834893290111,-4.83507333090941,-4.83730088415958
"OTU_281",-4.43005669270149,-4.43201478897778,-4.43032567813325,-4.43290937324049,-4.42918519545864,-4.43042812974525,-4.43067141026469,-4.4273371609031,-4.43091463161311,-4.42905697001651,-4.42709306777277,0.693147180559945,-4.43064580457591,-4.43105541693911,-4.4333946697676,-4.43197643176261,0,-4.43241106074031,0,-4.43077382646382,-4.42557578544129,-4.42962103901849,-4.43344573991506,-4.43094023041941,-4.43255163556339,-4.43132413389878,0,-4.43196364569727,-4.42995420302614,-4.42805624688583,0,-4.43140089691199,-4.43322867377346,-4.43195085946844,-4.42980044881517,-4.4303640987178,-4.43118338640176,-4.43288382479294,-4.42960822280125,-4.43183577605141
"OTU_503",-4.83552180080965,-4.83747989708594,-4.83579078624141,-4.83837448134865,-4.8346503035668,-4.83589323785342,-4.83613651837285,-4.83280226901127,-4.83637973972128,-4.83452207812467,-4.83255817588093,-4.83344433479562,-4.83611091268407,0,-4.83885977787577,-4.83744153987078,-4.83452207812467,-4.83787616884848,-4.83755660710273,0,-4.83104089354945,0,-4.83891084802322,-4.83640533852757,-4.83801674367156,-4.83678924200694,-4.8363285401427,-4.83742875380543,-4.8354193111343,-4.83352135499399,-4.83431688321224,-4.83686600502016,-4.83869378188163,-4.8374159675766,-4.83526555692334,-4.83582920682596,0,-4.83834893290111,-4.83507333090941,-4.83730088415958
"OTU_294",-4.83552180080965,-4.83747989708594,-4.83579078624141,-4.83837448134865,-4.8346503035668,-4.83589323785342,-4.83613651837285,-4.83280226901127,-4.83637973972128,-4.83452207812467,-4.83255817588093,-4.83344433479562,-4.83611091268407,-4.83652052504727,-4.83885977787577,-4.83744153987078,-4.83452207812467,0.693147180559945,-4.83755660710273,-4.83623893457198,-4.83104089354945,-4.83508614712666,0,-4.83640533852757,-4.83801674367156,-4.83678924200694,-4.8363285401427,0,-4.8354193111343,-4.83352135499399,-4.83431688321224,-4.83686600502016,-4.83869378188163,-4.8374159675766,-4.83526555692334,-4.83582920682596,-4.83664849450993,-4.83834893290111,-4.83507333090941,-4.83730088415958
"OTU_115",-4.27590601287423,0,-4.27617499830599,-4.27875869341323,-4.27503451563138,-4.27627744991799,-4.27652073043743,-4.27318648107584,0,-4.27490629018925,-4.27294238794551,-4.27382854686019,-4.27649512474865,0,-4.27924398994034,-4.27782575193535,-4.27490629018925,0,-4.27794081916731,-4.27662314663656,-4.27142510561403,-4.27547035919123,0,-4.27678955059215,-4.27840095573614,-4.27717345407152,-4.27671275220728,-4.27781296587001,-4.27580352319888,-4.27390556705857,-4.27470109527682,-4.27725021708473,-4.27907799394621,-4.27780017964118,0.693147180559945,-4.27621341889054,-4.27703270657451,-4.27873314496568,-4.27545754297399,-4.27768509622415
