"ASVID","UK01A","UK02A","UK03A","UK04A","UK05A","UK06A","UK08A","UK09A","UK10A","UK11A","UK12A","UK13A","UK14A","UK15A","UK16A","UK17A","UK18A","UK19A","UK20A","UK21A","UK22A","UK23A","UK24A","UK25A","UK26A","UK27A","UK28A","UK29A","UK30A","UK31A","UK32A","UK33A","UK34A","UK35A","UK36A","UK37A","UK38A","UK39A","UK40A","UK41A","UK42A","UK43A","UK44A","UK45A","UK46A","UK47A","UK48A","UK49A","UK50A","UK51A","UK52A"
"08bd45c0807b6fb44faaa54fb53e4213",7.20785987143248,6.88857245956536,6.90675477864855,6.82979373751242,6.78445706263764,6.82219739062049,6.8596149036542,6.46146817635372,6.35610766069589,6.4393503711001,6.67834211465433,6.42971947803914,7.20785987143248,7.07326971745971,7.0352685992811,6.84161547647759,6.86066367144829,6.96413561241824,6.80461452006262,6.95844839329766,5.18178355029209,6.09582456243222,6.13122648948314,6.15060276844628,7.14991683613211,6.91075078796194,7.26192709270275,7.23417717974985,7.7007477945118,7.12286665859908,5.98645200528444,5.88332238848828,5.66642668811243,7.38336814699238,7.26542972325395,7.47477218239787,7.17930796950403,7.45703208912238,7.25063551189868,7.39018142822643,7.68386398025643,7.17930796950403,7.1708884785125,7.43720636687129,7.21450441415114,6.8596149036542,6.4150969591716,6.83625927727707,6.95844839329766,7.18159194461187,6.81892406527552
"b73cb42e006377b6fde3161fcec1d0f9",7.22620901010067,7.20563517641036,7.10002716662926,7.31986492980897,7.38956395367764,7.31986492980897,6.93537044601511,7.06731984865348,6.87935580446044,6.99209642741589,6.82979373751242,5.84643877505772,7.13886699994552,7.0184017990692,7.08506429395255,7.23705902612474,6.87832646829133,6.87523208727658,7.40000951716269,6.79346613258001,6.12249280951439,6.42486902390539,5.84354441703136,6.88653164253051,6.36818718635049,6.79122146272619,6.94119005506837,7.2283884515736,7.04577657687951,7.56268124672188,6.84906628263346,6.70073110954781,6.30078579466324,7.04315991598834,7.51860721681525,7.1800698743028,7.10249935577465,6.78784498230958,5.96870755998537,5.76205138278018,5.68017260901707,5.95583736946483,6.02344759296103,6.65027904858742,5.55682806169954,5.47227067367148,5.23644196282995,5.11799381241676,6.07304453410041,5.29831736654804,6.00388706710654
"30dbf1c75521f969f69ff64101abcee2",6.38350663488401,6.10031895202006,6.20050917404269,5.91889385427315,6.18001665365257,5.91620206260743,5.79909265446053,5.8664680569333,6.20657592672493,6.3456363608286,7.03262426102801,7.55328660560042,6.26530121273771,6.05443934626937,6.21060007702465,6.12468339089421,6.22455842927536,6.25190388316589,5.64544689764324,5.79301360838414,6.0913098820777,6.08221891037645,6.12686918411419,6.02102334934953,6.59714570188665,6.98933526597456,6.72623340235875,6.53378883793334,5.96357934361845,5.71373280550937,5.71702770140622,5.71042701737487,5.81413053182507,4.72738781871234,4.52178857704904,4.96284463025991,5.26785815906333,5.4971682252932,6.03787091992214,6.10031895202006,5.76205138278018,5.35185813347607,5.5683445037611,5.07517381523383,6.23441072571837,6.17586727010576,6.40357419793482,6.31354804627709,5.82894561761021,6.32256523992728,5.61312810638807
"583e7caf625474a3918b14c9f2246d0a",4.49980967033027,4.18965474202643,4.14313472639153,4.0943445622221,4.85981240436167,5.20948615284142,5.63478960316925,6.41017488196617,6.61338421837956,6.79794041297493,7.26752542782817,7.90838715929004,6.60258789218934,6.16541785423142,5.74300318780948,5.40267738187228,5.25749537202778,5.42053499927229,5.73657229747919,5.76205138278018,6.45833828334479,6.09356977004514,5.59098698051086,5.97126183979046,6.78784498230958,7.14598446771439,6.46458830368996,5.73979291217923,4.0943445622221,2.94443897916644,2.70805020110221,2.70805020110221,3.17805383034795,2.484906649788,2.83321334405622,2.70805020110221,2.484906649788,1.94591014905531,4.4188406077966,5.73009978297357,5.72358510195238,5.8406416573734,4.75359019110636,3.68887945411394,4.89034912822175,6.10031895202006,6.38856140554563,7.11882624906208,5.64544689764324,6.62140565176413,5.28320372873799
"7a3ba492a5e6828062d29151d0ac288f",5.79909265446053,5.88332238848828,6.15060276844628,6.18001665365257,5.93224518744801,5.8111409929767,5.6937321388027,5.67332326717149,5.6970934865054,5.83773044716594,5.61312810638807,5.37527840768417,5.80513496891649,5.9427993751267,5.85507192220243,6.06842558824411,5.99146454710798,5.71042701737487,6.03068526026126,5.98141421125448,5.60947179518496,5.97888576490112,6.11809719804135,6.08677472691231,5.41164605185504,5.33753807970132,5.64897423816121,5.42934562895444,5.87493073085203,6.10031895202006,5.99893656194668,5.74939298590825,6.07304453410041,5.73334127689775,5.57594910314632,5.66296048013595,5.92692602597041,6.02344759296103,6.24997524225948,6.31354804627709,6.50279004591562,6.13556489108174,6.09356977004514,6.02102334934953,5.96614673912369,5.60947179518496,5.53338948872752,5.89164421182577,5.8636311755981,5.80814248998044,5.71702770140622
"0234344c5194a16654cbdac94efd8de1",5.91350300563827,5.83188247728352,5.80211837537706,6.03548143252476,5.92157841964382,5.88332238848828,5.96870755998537,5.7268477475872,5.71373280550937,5.69035945432406,5.65948221575962,3.55534806148941,5.80814248998044,5.42053499927229,5.81413053182507,5.8664680569333,5.73334127689775,5.82008293035236,5.88332238848828,5.41164605185504,4.36944785246702,4.27666611901606,3.46573590279973,4.69134788222914,4.39444915467244,4.80402104473326,5.14166355650266,5.10594547390058,5.4553211153577,6.22257626807137,4.23410650459726,2.484906649788,2.30258509299405,6.29894924685594,6.69826805411541,6.62140565176413,6.42162226780652,6.48463523563525,5.38449506278909,5.14749447681345,5.00394630594546,5.46383180502561,5.74300318780948,6.65286302935335,5.20948615284142,5.91889385427315,5.7268477475872,5.97126183979046,6.85751406254539,6.0913098820777,6.61873898351722
"d91d91ddd239d382e64507aae73eba4b",5.74939298590825,5.79909265446053,5.62401750618734,5.95064255258773,5.88887795833288,6.02102334934953,6.30809844150953,6.15060276844628,5.98645200528444,6.24997524225948,5.66642668811243,4.98360662170834,6.30809844150953,6.20657592672493,6.22653666928747,6.22455842927536,5.96614673912369,5.89164421182577,6.11146733950268,5.8111409929767,4.43081679884331,5.31320597904179,4.54329478227,5.81413053182507,5.2040066870768,5.61677109766657,5.41610040220442,5.56068163101553,5.54907608489522,5.8111409929767,4.02535169073515,4.48863636973214,3.98898404656427,5.98141421125448,6.29156913955832,6.07993319509559,6.04500531403601,5.8348107370626,5.12396397940326,5.33753807970132,4.9416424226093,4.90527477843843,5.72358510195238,6.07764224334903,5.48063892334199,5.29831736654804,5.18178355029209,5.35185813347607,5.96870755998537,5.34710753071747,6.22851100359118
"78685ceba064e4c0ed07ada1dc4dcd8d",5.79605775076537,5.8348107370626,5.75574221358691,5.98896141688986,6.21060007702465,6.25766758788264,6.37161184723186,6.17170059741091,6.07993319509559,6.19236248947487,6.24804287450843,5.91889385427315,6.83947643822884,6.57088296233958,6.34212141872115,6.16751649088834,6.02102334934953,6.28599809450886,6.18208490671663,6.4425401664682,4.35670882668959,5.29831736654804,4.58496747867057,5.4553211153577,5.68017260901707,4.95582705760126,5.35185813347607,5.64544689764324,5.61677109766657,5.63121178182137,4.43081679884331,4.76217393479776,3.63758615972639,5.41164605185504,5.53733426701854,5.71042701737487,5.44241771052179,5.52942908751142,4.98360662170834,4.91998092582813,4.39444915467244,4.24849524204936,4.51085950651685,4.9416424226093,4.00733318523247,4.57471097850338,4.79579054559674,4.81218435537242,5.32787616878958,5.19295685089021,5.41164605185504
"f34cdcd73e535507d29c29b19d01f658",6.46302945692067,6.45204895443723,6.43615036836943,6.3491389913798,6.13988455222626,6.25575004175337,6.07764224334903,6.02102334934953,6.04973345523196,5.40717177146012,4.98360662170834,4.11087386417331,5.67675380226828,5.90536184805457,5.93753620508243,5.78382518232974,6.08221891037645,5.8636311755981,5.5834963087817,5.41164605185504,4.12713438504509,3.63758615972639,3.66356164612965,3.80666248977032,4.17438726989564,5.43372200355424,5.82600010738045,5.03043792139244,3.13549421592915,3.04452243772342,3.73766961828337,3.78418963391826,3.97029191355212,4.98360662170834,5.26785815906333,5.53733426701854,5.79605775076537,5.61677109766657,4.69134788222914,4.67282883446191,4.27666611901606,4.67282883446191,4.91265488573605,5.33271879326537,5.48893772615669,5.8805329864007,6.00388706710654,4.90527477843843,5.29831736654804,4.82028156560504,5.46806014113513
"0fb538dc7ae93db1aad8af6b841e0274",4.90527477843843,4.69134788222914,4.45434729625351,4.43081679884331,4.79579054559674,4.9416424226093,4.969813299576,4.70048036579242,4.34380542185368,4.17438726989564,4.81218435537242,5.29831736654804,4.66343909411207,5.27299955856375,5.13579843705026,4.47733681447821,4.76217393479776,4.82028156560504,4.57471097850338,4.99721227376411,5.51745289646471,6.05208916892442,6.11368217983223,6.11368217983223,6.26149168432104,6.12468339089421,5.67675380226828,5.52942908751142,5.06259503302697,4.38202663467388,4.60517018598809,4.56434819146784,4.61512051684126,4.12713438504509,4.66343909411207,4.969813299576,5.58724865840025,6.05443934626937,6.52356230614951,5.78074351579233,5.15905529921453,5.45958551414416,6.05678401322862,5.75257263882563,6.53813982376767,6.5694814204143,6.37842618365159,5.605802066296,4.68213122712422,5.58724865840025,4.26267987704132
"f0251ae1f45621e16745ce99443f242c",5.21493575760899,4.90527477843843,4.83628190695148,4.60517018598809,4.34380542185368,4.31748811353631,4.4188406077966,4.65396035015752,4.84418708645859,4.60517018598809,5.10594547390058,4.68213122712422,4.99043258677874,5.35185813347607,5.46383180502561,5.50533153593236,6.05208916892442,6.18826412308259,6.36475075685191,6.46925031679577,5.55295958492162,6.27287700654617,6.61606518513282,6.24997524225948,5.97888576490112,5.54517744447956,5.13579843705026,4.89034912822175,5.03695260241363,5.42053499927229,4.9416424226093,5.09375020080676,5.23644196282995,5.14166355650266,5.29831736654804,5.62762111369064,5.34710753071747,4.44265125649032,4.58496747867057,4.38202663467388,4.75359019110636,4.79579054559674,4.96284463025991,4.59511985013459,4.98360662170834,4.89783979995091,4.67282883446191,5.20948615284142,5.32787616878958,5.56068163101553,4.95582705760126
"b66772dfb431b48b579915617caf0ad6",4.52178857704904,4.27666611901606,4.4188406077966,4.30406509320417,4.38202663467388,4.64439089914137,5.11799381241676,5.54126354515843,5.89440283426485,6.19236248947487,6.68710860786651,4.92725368515721,6.73340189183736,6.86171134048073,6.90675477864855,6.94505106372583,6.83410873881384,6.44571981938558,5.96614673912369,5.59098698051086,3.29583686600433,2.77258872223978,4.46590811865458,4.48863636973214,4.82028156560504,3.58351893845611,4.06044301054642,3.85014760171006,5.17048399503815,5.40717177146012,2.89037175789616,2.30258509299405,2.77258872223978,6.26720054854136,6.10924758276437,5.33753807970132,4.67282883446191,-0.47540109685954,-0.494827278368544,-0.477539038369392,-0.435514405087924,-0.465321294300911,-0.43674342705321,2.07944154167984,-0.400156299665083,-0.406285181366628,-0.422630041590057,-0.406669849146757,0,1.38629436111989,1.94591014905531
"868e0165fe32a8925b7f20afa5e1dbfc",5.30330490805908,5.05624580534831,5.03043792139244,4.72738781871234,4.81218435537242,4.71849887129509,4.47733681447821,4.64439089914137,4.71849887129509,4.70048036579242,5.08140436498446,5.52146091786225,4.70953020131233,4.85203026391962,4.99721227376411,4.51085950651685,4.91998092582813,4.77068462446567,4.24849524204936,4.82028156560504,5.74939298590825,5.54517744447956,5.6937321388027,5.20948615284142,4.98360662170834,5.28826703069454,4.89783979995091,4.89783979995091,4.60517018598809,4.75359019110636,5.41610040220442,5.59098698051086,5.84354441703136,4.61512051684126,4.47733681447821,4.80402104473326,4.83628190695148,4.95582705760126,5.56068163101553,5.55682806169954,5.89440283426485,6.11809719804135,6.29894924685594,5.14749447681345,6.33682573114644,6.3456363608286,6.32076829425058,5.76832099579377,4.97673374242057,6.02344759296103,4.98360662170834
"83ce8edb4ac8c161373501ee646e0000",5.78689738136671,5.4971682252932,5.67675380226828,5.44673737166631,5.38449506278909,5.6970934865054,5.4380793089232,4.86753445045558,5.00394630594546,5.01063529409626,5.13579843705026,5.87493073085203,4.98360662170834,4.85981240436167,4.94875989037817,4.51085950651685,5.12989871492307,5.33271879326537,5.52942908751142,5.80211837537706,6.61069604471776,6.52502965784346,6.21660610108486,5.53338948872752,5.69035945432406,5.39816270151775,5.6021188208797,5.23644196282995,4.9416424226093,3.63758615972639,4.4188406077966,4.70048036579242,4.55387689160054,3.91202300542815,3.09104245335832,3.3322045101752,2.19722457733622,2.94443897916644,3.78418963391826,4.35670882668959,4.31748811353631,4.97673374242057,4.21950770517611,3.78418963391826,4.77912349311153,4.86753445045558,5.31811999384422,5.20948615284142,3.3322045101752,4.62497281328427,3.55534806148941
"9597fc3785cf1fa55fae3a6a76e3e1d7",5.66642668811243,5.80211837537706,6.12686918411419,6.08221891037645,6.32076829425058,6.29526600143965,6.57507584059962,6.39024066706535,6.50428817353665,6.35437004079735,6.08904487544685,5.29330482472449,5.31811999384422,5.04342511691925,5.00394630594546,5.34710753071747,5.2040066870768,5.17048399503815,5.35658627467201,5.30330490805908,5.20948615284142,5.04342511691925,5.13579843705026,3.87120101090789,3.61091791264422,3.43398720448515,3.43398720448515,2.83321334405622,3.25809653802148,3.46573590279973,3.2188758248682,2.89037175789616,3.29583686600433,3.52636052461616,3.85014760171006,3.3322045101752,2.70805020110221,2.07944154167984,2.83321334405622,2.83321334405622,3.58351893845611,3.66356164612965,3.63758615972639,4.26267987704132,3.93182563272433,3.58351893845611,3.25809653802148,4.91998092582813,4.94875989037817,4.82028156560504,4.77912349311153
"a738568b261166a672bdd2c51055fff7",5.82304589548302,5.75257263882563,5.80211837537706,5.72358510195238,5.88332238848828,5.89440283426485,5.68017260901707,5.58724865840025,5.66988092298052,5.79301360838414,5.46383180502561,5.56068163101553,5.38449506278909,5.2040066870768,5.16478597392351,5.04985600724954,5.18178355029209,5.25227342804663,5.18738580584075,5.23110861685459,6.08677472691231,5.22035582507832,4.95582705760126,4.98360662170834,3.66356164612965,3.2188758248682,3.95124371858143,3.98898404656427,3.13549421592915,3.2188758248682,4.68213122712422,4.02535169073515,3.17805383034795,5.69035945432406,5.53733426701854,5.65948221575962,5.43372200355424,5.21493575760899,3.17805383034795,3.71357206670431,4.00733318523247,4.15888308335967,4.38202663467388,5.24702407216049,3.95124371858143,4.31748811353631,4.87519732320115,3.46573590279973,5.05624580534831,3.76120011569356,5.31811999384422
"750ba0e2bb9fe55d1cbb3b4eaadc1981",5.08759633523238,5.01727983681492,5.09375020080676,5.17614973257383,5.25227342804663,5.39816270151775,4.969813299576,5.02388052084628,4.969813299576,4.7361984483945,5.52545293913178,5.89440283426485,4.75359019110636,4.61512051684126,4.36944785246702,4.40671924726425,4.56434819146784,4.51085950651685,4.31748811353631,4.54329478227,5.31811999384422,5.12989871492307,5.04985600724954,4.91998092582813,4.79579054559674,4.26267987704132,4.20469261939097,3.95124371858143,3.98898404656427,3.93182563272433,4.14313472639153,4.06044301054642,4.24849524204936,3.76120011569356,3.85014760171006,4.04305126783455,4.77912349311153,4.80402104473326,5.74939298590825,5.90263333340137,5.95583736946483,5.95842469302978,5.73979291217923,4.70953020131233,5.6970934865054,5.68697535633982,5.92692602597041,6.00881318544259,5.40717177146012,6.12249280951439,5.41164605185504
"cc4fa36d40bc7a4d412d0e7cb87ef853",4.33073334028633,4.36944785246702,4.12713438504509,4.07753744390572,4.20469261939097,4.0943445622221,4.38202663467388,4.40671924726425,4.64439089914137,4.48863636973214,5.18738580584075,5.69035945432406,4.69134788222914,4.99043258677874,5.0998664278242,4.74493212836325,5.2257466737132,4.98360662170834,4.99043258677874,5.10594547390058,5.71702770140622,5.54126354515843,4.9416424226093,4.96284463025991,5.36129216570943,5.81413053182507,5.61677109766657,5.4249500174814,4.56434819146784,4.39444915467244,5.12989871492307,5.33271879326537,5.50938833662798,4.49980967033027,4.52178857704904,5.01063529409626,5.27299955856375,5.35185813347607,5.18738580584075,5.19295685089021,5.06259503302697,5.57972982598622,5.48063892334199,5.11198778835654,6.0282785202307,5.96100533962327,5.51745289646471,5.17048399503815,4.54329478227,4.87519732320115,3.85014760171006
