"ASVID","SE1A","SE2A","SE3A","SE4A","SE5A","SE6A","SE7A","SE8A","SE9A","SE10A","SE11A","SE12A","SE13A","SE14A","SE15A","SE16A","SE17A","SE18A","SE19A","SE20A","SE21A","SE22A","SE23A","SE24A","SE25A","SE26A","SE27A","SE28A","SE29A","SE30A","SE31A","SE32A","SE33A","SE34A","SE35A","SE36A","SE37A","SE38A","SE39A","SE40A","SE41A","SE42A","SE43A","SE44A","SE45A","SE46A","SE47A","SE48A","SE49A","SE50A","SE51A","SE52A"
"0030f073f1f67fa8c7f01795583706e6",-1.98776645061555,-1.98769343013598,-1.98653887611238,-1.98525761136282,-1.99207242853822,-1.99593803867955,-1.98543401671242,-1.99231185349687,-1.9970408613637,-1.99444682901191,2.89037175789616,2.94443897916644,-1.98828882750372,3.09104245335832,-1.98936217799333,3.40119738166216,3.2188758248682,3.17805383034795,2.56494935746154,-1.98584474942934,-1.9879762459538,-1.98868733002393,-2.00888383331383,-1.98555840440187,-1.98326975961768,-1.98628945665597,-2.00115125486222,-1.98134386807918,1.79175946922805,2.89037175789616,2.94443897916644,-1.98485152209995,2.83321334405622,-1.98167323240074,3.40119738166216,3.3322045101752,3.91202300542815,3.68887945411394,-1.98579609453973,3.8286413964891,2.77258872223978,3.91202300542815,3.8286413964891,3.73766961828337,4.15888308335967,3.78418963391826,4.00733318523247,3.91202300542815,3.78418963391826,3.78418963391826,3.87120101090789,3.61091791264422
"00a96fbd0ac34bfd245f9c24f8737f7d",-4.21397856482502,-4.21390554434545,-4.21275099032185,-4.21146972557229,-4.21828454274769,1.79175946922805,-4.21164613092189,-4.21852396770634,1.94591014905531,-4.22065894322138,1.38629436111989,-4.21616538085565,-4.21450094171319,2.39789527279837,2.19722457733622,-4.21617168574403,-4.21078459690711,-4.21194918369771,-4.21186281772421,2.19722457733622,-4.21418836016327,-4.2148994442334,1.09861228866811,-4.21177051861134,-4.20948187382715,1.94591014905531,2.70805020110221,-4.20755598228866,-4.20741055952845,-4.20900239170145,-4.20750481799167,-4.21106363630942,-4.20740950977104,-4.20788534661021,-4.21003045995032,1.09861228866811,-4.2113693868562,-4.2105596787459,-4.2120082087492,0,-4.22109265847161,-4.20901467792454,-4.20827781040359,2.19722457733622,-4.20929498796622,2.56494935746154,-4.21571610221723,-4.20945211161038,-4.21361900256123,-4.21178967792889,-4.21619434063762,1.6094379124341
"0117e9c502bd1cee660d22cb0e8b4a3c",3.55534806148941,2.07944154167984,1.6094379124341,2.70805020110221,1.09861228866811,1.38629436111989,1.6094379124341,-2.40895026220316,0,2.07944154167984,2.63905732961526,3.04452243772342,3.58351893845611,3.09104245335832,3.13549421592915,3.09104245335832,2.484906649788,2.56494935746154,3.49650756146648,2.70805020110221,1.94591014905531,1.94591014905531,1.94591014905531,1.94591014905531,-2.39990816832397,-2.40292786536226,2.19722457733622,2.63905732961526,2.07944154167984,2.07944154167984,2.30258509299405,-2.40148993080624,-2.39783580426785,2.70805020110221,-2.40045675444713,-2.40166088125819,1.79175946922805,2.30258509299405,3.13549421592915,2.94443897916644,2.484906649788,3.40119738166216,3.09104245335832,2.07944154167984,2.39789527279837,2.56494935746154,2.07944154167984,3.13549421592915,2.94443897916644,2.70805020110221,2.39789527279837,1.79175946922805
"0120eae8d0288b26275c226dadf50e68",2.19722457733622,3.13549421592915,3.09104245335832,0.693147180559945,1.09861228866811,2.19722457733622,1.6094379124341,-3.15991701365193,1.94591014905531,1.38629436111989,0.693147180559945,1.6094379124341,1.79175946922805,1.38629436111989,1.94591014905531,2.07944154167984,2.83321334405622,2.30258509299405,1.38629436111989,1.38629436111989,-3.15558140610886,-3.15629249017899,-3.17648899346889,-3.15316356455693,-3.15087491977274,-3.15389461681104,-3.16875641501728,-3.14894902823425,-3.14880360547404,-3.15039543764704,-3.14889786393726,2.19722457733622,1.6094379124341,2.89037175789616,1.79175946922805,1.94591014905531,1.38629436111989,-3.15195272469149,2.70805020110221,-3.17337748953778,0.693147180559945,-3.15040772387013,1.79175946922805,1.94591014905531,-3.15068803391181,1.09861228866811,2.70805020110221,1.6094379124341,2.39789527279837,2.30258509299405,2.484906649788,2.07944154167984
"01a3e936fa63f11bb1e215da327e5c44",-4.38460408185578,-4.38453106137622,-4.38337650735262,-4.38209524260305,-4.38891005977845,2.56494935746154,-4.38227164795265,-4.38914948473711,2.30258509299405,-4.39128446025214,-4.39394559797629,-4.38679089788642,-4.38512645874396,-4.38396383575973,-4.38619980923357,-4.38679720277479,-4.38141011393787,-4.38257470072848,-4.38248833475498,-4.38268238066958,2.77258872223978,-4.38552496126416,2.30258509299405,-4.38239603564211,2.30258509299405,-4.38312708789621,-4.39798888610245,-4.37818149931942,-4.37803607655921,2.07944154167984,-4.37813033502243,-4.38168915334019,-4.3780350268018,-4.37851086364097,-4.38065597698108,-4.38186010379214,-4.38199490388696,-4.38118519577666,-4.38263372577997,-4.40260996062295,-4.39171817550237,2.39789527279837,-4.37890332743435,2.07944154167984,-4.37992050499698,-4.390048753588,-4.386341619248,-4.38007762864114,-4.384244519592,-4.38241519495965,-4.38681985766838,-4.39638133485982
"01b2114f5d1b80bb3219d17802bddb96",-3.83500507216383,-3.83493205168427,-3.83377749766067,-3.8324962329111,-3.8393110500865,-3.84317666022783,-3.8326726382607,-3.83955047504516,-3.84427948291198,1.09861228866811,-3.84434658828433,-3.83719188819446,-3.83552744905201,1.38629436111989,0.693147180559945,1.38629436111989,1.79175946922805,2.30258509299405,1.79175946922805,2.56494935746154,2.39789527279837,2.19722457733622,-3.85612245486211,1.6094379124341,1.94591014905531,1.38629436111989,-3.8483898764105,0.693147180559945,1.79175946922805,1.6094379124341,0,1.94591014905531,1.6094379124341,1.79175946922805,0.693147180559945,-3.83226109410019,1.79175946922805,1.09861228866811,1.6094379124341,1.38629436111989,-3.84211916581042,-3.83004118526336,-3.8293043177424,0.693147180559945,-3.83032149530503,-3.84044974389605,1.6094379124341,-3.83047861894919,0.693147180559945,0,-3.83722084797643,1.09861228866811
"0243b68c76049aa1b8c51a20333da950",-4.2438315279747,-4.24375850749513,-4.24260395347154,-4.24132268872197,-4.24813750589737,0.693147180559945,-4.24149909407157,-4.24837693085602,0.693147180559945,-4.25051190637106,1.6094379124341,1.79175946922805,-4.24435390486287,-4.24319128187865,1.09861228866811,0,-4.24063756005679,-4.24180214684739,-4.24171578087389,1.79175946922805,-4.24404132331295,1.6094379124341,1.6094379124341,-4.24162348176102,-4.23933483697683,1.09861228866811,2.484906649788,-4.23740894543834,0.693147180559945,-4.23885535485113,-4.23735778114135,-4.2409165994591,-4.23726247292072,-4.23773830975989,-4.2398834231,1.6094379124341,0.693147180559945,-4.24041264189558,-4.24186117189889,2.07944154167984,1.38629436111989,-4.23886764107423,-4.23813077355327,-4.25615397840641,1.6094379124341,1.94591014905531,1.6094379124341,-4.23930507476006,-4.24347196571091,-4.24164264107857,1.38629436111989,1.94591014905531
"026b68ad384fbb3f5bb0f6769b1b4fce",3.09104245335832,3.13549421592915,2.30258509299405,2.77258872223978,2.56494935746154,2.484906649788,2.19722457733622,2.39789527279837,-3.35516434551689,1.6094379124341,-3.35523145088924,-3.34807675079937,-3.34641231165692,-3.34524968867269,-3.34748566214653,-3.34808305568775,-3.34269596685083,-3.34386055364144,-3.34377418766794,-3.34396823358254,-3.34609973010699,-3.34681081417712,2.39789527279837,3.43398720448515,-3.34139324377087,-3.34441294080917,-3.35927473901541,-3.33946735223238,-3.33932192947217,-3.34091376164517,-3.33941618793539,-3.34297500625315,-3.33932087971476,-3.33979671655393,-3.34194182989404,-3.3431459567051,-3.34328075679992,-3.34247104868962,-3.34391957869293,0.693147180559945,-3.35300402841533,2.94443897916644,-3.34018918034731,-3.35821238520046,-3.34120635790994,2.56494935746154,1.94591014905531,-3.3413634815541,2.70805020110221,-3.34370104787261,2.484906649788,2.484906649788
"028cb7dec44769395943fa5e62a0f12a",2.83321334405622,-2.58504954605425,-2.58389499203065,2.39789527279837,-2.58942854445649,0.693147180559945,-2.58279013263069,1.6094379124341,-2.59439697728196,1.38629436111989,0,1.38629436111989,2.56494935746154,2.77258872223978,3.13549421592915,3.49650756146648,3.2188758248682,2.77258872223978,2.77258872223978,2.94443897916644,1.6094379124341,2.30258509299405,1.94591014905531,1.79175946922805,2.19722457733622,1.09861228866811,-2.59850737078049,2.19722457733622,1.6094379124341,0.693147180559945,2.07944154167984,1.6094379124341,-2.57855351147983,2.07944154167984,2.07944154167984,2.07944154167984,2.83321334405622,2.77258872223978,3.43398720448515,2.56494935746154,2.484906649788,2.19722457733622,1.6094379124341,1.38629436111989,3.17805383034795,3.17805383034795,2.30258509299405,3.61091791264422,1.79175946922805,1.38629436111989,1.79175946922805,1.38629436111989
"02b4cbe5c2955ab2f66dc82cdf6dad64",-3.51107520931971,-3.51100218884014,-3.50984763481654,-3.50856637006698,-3.51538118724238,-3.51924679738371,-3.50874277541658,-3.51562061220103,-3.52034962006786,-3.51775558771607,-3.52041672544021,-3.51326202535034,-3.51159758620788,-3.51043496322365,-3.51267093669749,-3.51326833023872,-3.5078812414018,-3.5090458281924,-3.5089594622189,3.36729582998647,-3.51128500465796,-3.51199608872809,-3.53219259201799,-3.50886716310603,-3.50657851832184,-3.50959821536014,-3.52446001356638,-3.50465262678335,2.83321334405622,2.63905732961526,2.83321334405622,-3.50816028080411,2.70805020110221,3.04452243772342,-3.50712710444501,-3.50833123125607,-3.50846603135089,-3.50765632324059,-3.50910485324389,2.89037175789616,2.484906649788,-3.50611132241924,-3.50537445489828,-3.52339765975142,-3.50639163246091,-3.51651988105193,-3.51281274671192,-3.50654875610507,-3.51071564705592,3.73766961828337,-3.51329098513231,3.04452243772342
