"ASVID","N01B","N02B","N03B","N04B","N05B","N06B","N07B","N08B","N09B","N10B","N11B","N12B","N13B","N14B","N15B","N16B","N17B","N18B","N19B","N20B","N21B","N22B","N23B","N24B","N25B","N26B","N27B","N28B","N29B","N30B","N31B","N32B","N33B","N34B","N35B","N36B","N37B","N38B","N39B","N40B","N41B","N42B","N43B","N44B","N45B","N46B","N47B","N48B","N49B","N50B","N51B","N52B"
"048d2fe48e627d31cf210062b56fb6c4",-5.92278412680308,-6.60089038711358,-6.91154807722083,-5.76205138278018,-6.59473911839727,-6.75777183010013,-6.87387527879836,-7.2524404501828,-7.45027334948062,-7.34504199941326,-7.4457420108105,-8.03040956213048,-7.84561178877085,-8.25198990072488,-8.95519002452689,-7.85541547060235,-8.2872767558146,-12.2902198283478,-6.93439720992856,-8.54966038155374,-7.70120018085745,-7.44437859556927,-7.68649020460087,-7.55668930486576,-7.07853613839612,-7.44969189777318,-7.44034239452964,-12.2918543625912,-7.45078991177014,-8.53712652912369,-7.56966975711098,-6.9428649894289,-7.15435490633269,-6.59883335644793,-7.21917607240721,-6.51064646395127,-7.00682461805156,-7.85735182956276,-7.45311114564495,-12.2958967659192,-12.2958879426867,-12.2944153402497,-12.2942958481135,-12.2952525371944,-12.2965543532589,-12.294192591111,-12.2939683749294,-12.2913193859689,-12.2956185022907,-12.2891577650541,-12.2760467153634,-12.2929008061808
"04b4ed8ceabf387ba2caa3e54509965d",-4.32823359233734,-5.00292200721594,-4.74439686808016,-4.58933112195835,-4.69707365390226,-4.43349505108931,-4.51865950018043,-4.54056662208488,-4.73405189668726,-4.5818428829765,-6.5510803350434,-5.52532230555877,-3.93136025359815,-3.06040724826345,-2.93483587567935,-3.02653778978199,-3.77624189306961,-3.84597610087527,-4.26821896143103,-4.86163472832839,-4.90397438813815,-4.87238787376903,-5.24557565528998,-4.80014468890536,-4.92758004526584,-4.86065889635427,-4.90337195315382,-4.87487104827901,-4.64178876392342,-4.75214139269687,-4.78146587169571,-4.91719946279746,-5.15696324824231,-5.18478400913434,-5.36464000947911,-4.8356962553974,-4.99565180530702,-4.77354883681303,-4.82262014014101,-5.3323966802009,-5.14949505829449,-5.29072451107507,-5.45784318479041,-5.50675006734568,-5.38881444545154,-5.57034792964204,-5.09245779351863,-9.36586121633396,-5.62530600011641,-5.52669310769255,-4.06323317194005,-4.15300647487069
"04cc63effc9cdb8b6bc046f9d53c374f",-14.5270023558559,-14.2730803019942,-14.5300634181555,-14.5377650759328,-14.5397613937938,-14.5438253384425,-14.5430302814528,-14.5447060505622,-14.5434751242716,-14.5434679057539,-8.03378816322624,-14.5397490480675,-6.13910054591405,-7.44073370738926,-14.5436438533084,-14.5434235504647,-14.4180828412576,-14.5403952907467,-14.5413209894195,-14.5436957385653,-14.5434305064828,-14.540788448916,-14.5365138866673,-14.5382571374926,-14.5419008311748,-14.5433170817857,-14.5390354770338,-14.5420298182742,-14.5435732348183,-14.5378736468978,-14.5439162555366,-14.5450521079034,-14.5394180076559,-14.541370204723,-14.5287281413002,-14.5428205505952,-14.5424416406402,-14.5434415238621,-14.5444736949432,-14.5460722050402,-14.5460633818438,-14.5445907854325,-14.5444712937856,-14.5454279789504,-14.546729789692,-14.5443680372059,-14.5441438219428,-14.5414948438488,-14.5457939425496,-14.5393332318226,-14.5262222364582,-14.54307625757
"04e01841a5e1bf33dcc6bb33c6380138",-13.8553609104953,-13.6014387207638,-13.8584219742315,-13.8661236356038,-13.8681199543922,-13.8721839009229,-13.8713888435656,-13.8730646134496,-13.8718336865902,-13.8718264680692,-13.8698118178729,-13.8681076086601,-13.8669734881299,-13.867387735591,-7.00850518208228,-13.8717821127594,-13.7464413418105,-13.8687538516392,-13.8696795507411,-13.8720543009858,-13.8717890687807,-13.8691470099907,-13.8648724457562,-7.33341509437582,-13.870259392765,-13.8716756440312,-13.8673940372952,-13.8703883799241,-8.03883475778775,-8.02617019494643,-8.95635094049087,-7.8597348532648,-13.8677765680949,-7.56475701290573,-8.92452322613391,-13.871179112611,-13.8708002024807,-13.8718000861651,-13.8728322577232,-8.96143019402494,-13.8744219453575,-13.8729493482666,-13.8728298565645,-13.873786542171,-7.86390754428142,-13.8727265999372,-8.04269949689764,-8.03670276744632,-13.874152505939,-13.8676917922222,-6.52115653113192,-13.8714348197041
"04f73040937adf564c5f87063b8a8351",-13.5731281294633,-13.3192058491518,-13.5761891941571,-13.5838908579262,-13.5858871773327,-13.5899511251182,-9.64743333776466,-13.5908318379161,-13.5896009106775,-13.5895936921543,-13.5875790413364,-13.5858748315968,-13.5847407107156,-13.5851549583049,-13.5897696398443,-8.54875645587236,-13.4642085247206,-8.54286093816481,-7.56346016406621,-7.56850839173108,-8.54875645587236,-8.54338062116988,-7.55289324035572,-7.15096286133209,-6.75278945219804,-6.51051710621226,-7.44034239452964,-7.56469221039137,-7.45078991177014,-8.24937910360192,-8.95635094049087,-13.5911778955236,-13.5855437909292,-13.5874959895053,-13.5748539162584,-13.5889463364966,-13.5885674262494,-13.5895673102421,-13.5905994821182,-13.5921979934447,-13.5921891702416,-13.5907165726976,-13.5905970809588,-13.5915537668597,-13.5928555786018,-13.5904938242996,-13.5902696088638,-13.5876206287273,-13.5919197307403,-13.5854590150303,-13.5723480094543,-13.5892020436685
"05485769489bfb0902f2f5389dc91ead",-6.52182538273869,-7.14045304310116,-7.22196862741348,-6.59049726128473,-7.07483303200426,-6.87568394798207,-6.70183104172173,-6.55858457520154,-6.0904691926629,-6.55580939513136,-6.38376647638215,-6.86654258314806,-6.50076727272258,-6.59265306809712,-7.2498609685178,-6.60168291475201,-6.38872945865081,-6.14301444523518,-5.90302357730876,-6.00842516241503,-6.24442576683137,-6.02886447682157,-5.96673828010515,-6.30261897574491,-5.83474575769353,-6.17969310235069,-6.13949262590339,-6.17684132778205,-6.51161611398361,-6.74438631510487,-6.94060961585308,-6.76035031409174,-7.69367695969383,-7.24610886164466,-7.82564473221999,-7.85548007634582,-11.6414794631815,-7.70313666480884,-7.70455437351388,-8.55590095251929,-8.55628569122233,-8.04269949689764,-9.65168729197211,-8.55513103075663,-8.55724689087341,-8.55288203382474,-11.6431816586176,-11.6405326585182,-9.65419251248905,-11.638371028492,-11.6252599231129,-11.6421140853834
"055a2ec73903989eebdccee8c4eea3b0",-14.5270023558559,-6.25201721687712,-14.5300634181555,-14.5377650759328,-14.5397613937938,-14.5438253384425,-14.5430302814528,-14.5447060505622,-14.5434751242716,-14.5434679057539,-14.54145325649,-14.5397490480675,-14.5386149280639,-14.5390291753325,-14.5436438533084,-14.5434235504647,-5.98242380245583,-14.5403952907467,-14.5413209894195,-14.5436957385653,-14.5434305064828,-14.540788448916,-14.5365138866673,-14.5382571374926,-14.5419008311748,-14.5433170817857,-14.5390354770338,-14.5420298182742,-14.5435732348183,-14.5378736468978,-14.5439162555366,-14.5450521079034,-14.5394180076559,-14.541370204723,-14.5287281413002,-14.5428205505952,-14.5424416406402,-14.5434415238621,-14.5444736949432,-14.5460722050402,-14.5460633818438,-14.5445907854325,-14.5444712937856,-14.5454279789504,-14.546729789692,-14.5443680372059,-14.5441438219428,-14.5414948438488,-14.5457939425496,-14.5393332318226,-14.5262222364582,-14.54307625757
"055b448b67d7b3da8328ac876d03d0f0",-7.04852006282526,-7.70040837039811,-7.31734520166725,-6.99642005026655,-6.86699838650936,-6.87568394798207,-6.55503354974428,-5.342204927684,-5.6743601410898,-5.33942040265349,-7.5635899246581,-6.50318107824595,-7.43995092848432,-7.33530798355431,-6.46886264476145,-6.17975782098645,-6.98732234908253,-6.59578051396131,-6.64639051484773,-6.46886264476145,-6.70189570595273,-6.42168730634187,-6.26366095386522,-6.80232940171116,-6.75278945219804,-8.95422156398052,-7.55819065963062,-8.03489023458345,-7.24999010074939,-6.99596236939289,-5.90924685682603,-6.01184750133795,-6.05417848804434,-6.75317858249674,-7.41997992366183,-6.11906848053426,-6.27761527523653,-5.58530954590588,-6.1223638022253,-7.25610475308395,-8.26853950593194,-8.04269949689764,-7.34852317879269,-6.76240832497954,-6.51908315865574,-4.93499230286951,-5.03082612015507,-6.31244754446672,-5.71915392236768,-6.80721970585286,-5.10782922042102,-5.24955497977059
"05a4afae1a59f5bfd4abdf42dd815c1a",-12.9610476961638,-12.7071251048607,-12.9641087641458,-12.9718104361434,-12.9738067576726,-12.977870709766,-12.9770756513222,-12.9787514234952,-12.9775204949547,-12.9775132764239,-12.9754986234718,-12.9737944119236,-7.15207306552775,-12.9730745378668,-12.9776892243001,-7.00760061395185,-12.8521279676226,-7.00170089182467,-6.80910423056824,-12.9777411096519,-7.16188056790507,-7.33895310898591,-6.45323122058479,-12.972302498608,-12.9759461989766,-7.34426675549563,-6.50115909666804,-7.85250388367278,-6.75706157986849,-6.99596236939289,-6.94060961585308,-12.9790974814683,-12.9734633709042,-12.9754155715526,-7.21917607240721,-6.87400457799688,-12.9764870094324,-12.9774868944838,-12.9785190674517,-7.45690377706729,-12.9801087572543,-12.9786361581549,-12.9785166662897,-12.9794733532015,-12.9807751663177,-12.9784134095214,-12.9781891938485,-12.9755402109068,-12.9798393174686,-12.9733785949153,-12.9602675753152,-12.9771216275236
"065b13b03be930cd4cdaa881e2421b8d",-14.5704874886855,-14.3165654408624,-14.5735485509212,-14.5812502085388,-14.5832465263586,-14.5873104709235,-14.5865154139502,-14.5881911830252,-14.5869602567599,-14.5869530382424,-14.5849383890199,-14.5832341806325,-14.5821000606523,-14.5825143079124,-14.5871289857932,-14.586908682954,-14.4615679764911,-14.5838804232984,-14.5848061219521,-8.26191377007196,-8.95428615720471,-8.25563360311003,-7.43504462877879,-7.15096286133209,-7.34109492385628,-8.95422156398052,-14.5825206096135,-14.5855149507922,-14.5870583673045,-14.5813587795015,-14.5874013880158,-14.5885372403593,-14.5829031402277,-14.5848553372546,-14.5722132740938,-14.5863056830969,-14.5859267731498,-14.586926656351,-8.95763926841965,-14.5895573374751,-14.5895485142789,-14.5880759178978,-14.5879564262534,-14.5889131113986,-14.5902149221135,-14.5878531696759,-14.5876289544173,-14.5849799763778,-14.5892790749903,-14.5828183643962,-14.5697073693041,-14.5865613900665
