"ASVID","nahant_5um_d1_544","nahant_5um_d2_547","nahant_5um_d3_550","nahant_5um_d4_553","nahant_5um_d5_556","nahant_5um_d6_559","nahant_5um_d7_562","nahant_5um_d8_565","nahant_5um_d9_568","nahant_5um_d10_571","nahant_5um_d11_574","nahant_5um_d12_576","nahant_5um_d13_579","nahant_5um_d14_582","nahant_5um_d15_585","nahant_5um_d16_588","nahant_5um_d17_591","nahant_5um_d18_594","nahant_5um_d19_597","nahant_5um_d20_600","nahant_5um_d21_603","nahant_5um_d22_606","nahant_5um_d23_609","nahant_5um_d24_612","nahant_5um_d25_615","nahant_5um_d26_618","nahant_5um_d27_621","nahant_5um_d29_624","nahant_5um_d30_627","nahant_5um_d31_630","nahant_5um_d32_633","nahant_5um_d33_636","nahant_5um_d34_639","nahant_5um_d35_642","nahant_5um_d36_645","nahant_5um_d38_648","nahant_5um_d39_651","nahant_5um_d40_654","nahant_5um_d41_657","nahant_5um_d42_660","nahant_5um_d43_663","nahant_5um_d44_666","nahant_5um_d45_670","nahant_5um_d46_672","nahant_5um_d47_675","nahant_5um_d48_678","nahant_5um_d49_681","nahant_5um_d51_684","nahant_5um_d52_687","nahant_5um_d53_690","nahant_5um_d54_693","nahant_5um_d55_696","nahant_5um_d56_699","nahant_5um_d57_702","nahant_5um_d58_705","nahant_5um_d59_708","nahant_5um_d60_711","nahant_5um_d61_714","nahant_5um_d62_718","nahant_5um_d63_720","nahant_5um_d64_723","nahant_5um_d65_726","nahant_5um_d66_729","nahant_5um_d67_733","nahant_5um_d68_735","nahant_5um_d69_738","nahant_5um_d70_741","nahant_5um_d71_744","nahant_5um_d72_747","nahant_5um_d73_750","nahant_5um_d74_753","nahant_5um_d75_756","nahant_5um_d76_759","nahant_5um_d77_762","nahant_5um_d78_765","nahant_5um_d79_768","nahant_5um_d80_771","nahant_5um_d81_774","nahant_5um_d82_777","nahant_5um_d83_780","nahant_5um_d84_783","nahant_5um_d85_786","nahant_5um_d86_789","nahant_5um_d87_792","nahant_5um_d88_795","nahant_5um_d90_798","nahant_5um_d91_801","nahant_5um_d92_804"
"OTU_3",0.693147180559945,-0.749253531490971,2.56494935746154,1.38629436111989,1.6094379124341,0,0.693147180559945,0.693147180559945,0,1.94591014905531,2.19722457733622,3.76120011569356,2.83321334405622,3.36729582998647,2.89037175789616,2.39789527279837,2.99573227355399,1.94591014905531,-0.72795550063431,2.94443897916644,1.94591014905531,2.39789527279837,0.693147180559945,3.04452243772342,3.40119738166216,3.97029191355212,2.30258509299405,3.85014760171006,4.17438726989564,3.13549421592915,2.30258509299405,1.09861228866811,1.09861228866811,2.30258509299405,3.3322045101752,0.693147180559945,1.6094379124341,-0.836252574654559,1.6094379124341,-0.751053551638877,1.38629436111989,-0.690185218293285,0,-0.388164272740478,1.09861228866811,0,-0.80594896011418,-0.641233218760706,-0.692469885134773,3.55534806148941,2.99573227355399,5.64190707093811,5.91620206260743,4.54329478227,4.23410650459726,6.59578051396131,6.31896811374643,6.87523208727658,6.65027904858742,8.14612951002541,8.16337131645991,6.22257626807137,6.72743172485086,6.95939851213398,4.17438726989564,6.18620862390049,5.41610040220442,4.82028156560504,4.06044301054642,0.693147180559945,1.38629436111989,4.36944785246702,3.43398720448515,4.47733681447821,1.6094379124341,3.13549421592915,1.6094379124341,1.6094379124341,-0.835910792864693,2.30258509299405,-1.00481793854986,2.19722457733622,1.38629436111989,3.25809653802148,0,0.693147180559945,3.55534806148941,3.49650756146648
"OTU_5",2.30258509299405,3.09104245335832,3.87120101090789,2.83321334405622,3.25809653802148,3.73766961828337,1.38629436111989,2.19722457733622,4.66343909411207,2.07944154167984,3.89182029811063,4.70953020131233,5.47646355193151,6.73578001424233,5.01063529409626,4.89783979995091,5.89715386763674,4.91265488573605,2.83321334405622,5.04342511691925,4.30406509320417,2.19722457733622,2.89037175789616,4.21950770517611,4.69134788222914,5.68357976733868,5.03043792139244,5.22035582507832,5.36597601502185,4.15888308335967,3.40119738166216,3.36729582998647,3.93182563272433,3.93182563272433,4.86753445045558,3.49650756146648,2.94443897916644,3.87120101090789,4.33073334028633,5.30826769740121,5.47646355193151,2.07944154167984,5.44673737166631,5.3890717298165,5.25227342804663,5.14166355650266,2.39789527279837,1.38629436111989,0,4.24849524204936,4.30406509320417,5.30330490805908,5.79301360838414,3.46573590279973,2.89037175789616,4.17438726989564,3.87120101090789,4.02535169073515,3.3322045101752,4.27666611901606,4.69134788222914,4.14313472639153,4.26267987704132,4.34380542185368,2.30258509299405,4.30406509320417,2.94443897916644,3.52636052461616,3.63758615972639,2.30258509299405,2.89037175789616,4.99721227376411,4.67282883446191,5.61312810638807,5.0998664278242,5.77455154554441,5.10594547390058,4.94875989037817,5.27299955856375,5.88887795833288,3.87120101090789,5.4971682252932,4.82028156560504,6.36818718635049,5.82894561761021,5.66642668811243,5.78074351579233,6.07073772800249
"OTU_8",3.3322045101752,3.49650756146648,5.77455154554441,4.88280192258637,4.78749174278205,1.94591014905531,3.80666248977032,3.04452243772342,3.09104245335832,3.49650756146648,4.99043258677874,5.01063529409626,5.37989735354046,6.21860011969173,4.79579054559674,4.27666611901606,5.23644196282995,4.86753445045558,1.79175946922805,5.17614973257383,4.56434819146784,3.89182029811063,2.83321334405622,5.26785815906333,6.62406522779989,6.76619171466035,5.91620206260743,6.98656645940643,6.92165818415113,5.97635090929793,4.94875989037817,3.13549421592915,2.30258509299405,3.2188758248682,3.97029191355212,2.83321334405622,2.70805020110221,3.13549421592915,3.43398720448515,3.04452243772342,4.71849887129509,0,3.13549421592915,2.484906649788,2.99573227355399,3.09104245335832,0.693147180559945,1.94591014905531,1.79175946922805,2.07944154167984,1.79175946922805,3.13549421592915,3.04452243772342,2.30258509299405,1.09861228866811,2.77258872223978,2.07944154167984,1.6094379124341,1.94591014905531,1.6094379124341,2.07944154167984,1.38629436111989,2.30258509299405,1.09861228866811,0,2.484906649788,-0.656537301326075,0.693147180559945,1.6094379124341,-0.778493023553821,0,2.484906649788,1.6094379124341,3.04452243772342,2.30258509299405,3.98898404656427,3.17805383034795,2.77258872223978,1.6094379124341,2.63905732961526,1.38629436111989,3.43398720448515,2.89037175789616,3.87120101090789,2.19722457733622,2.484906649788,2.89037175789616,3.52636052461616
"OTU_4",5.04342511691925,5.06259503302697,4.12713438504509,3.46573590279973,3.3322045101752,4.29045944114839,3.93182563272433,3.58351893845611,4.88280192258637,2.94443897916644,2.70805020110221,4.63472898822964,5.40717177146012,5.69035945432406,5.76832099579377,5.4510384535657,6.82762923450285,5.95064255258773,5.64190707093811,6.42648845745769,5.3890717298165,4.64439089914137,3.93182563272433,3.87120101090789,4.21950770517611,4.11087386417331,4.58496747867057,3.73766961828337,3.89182029811063,2.63905732961526,2.77258872223978,2.99573227355399,3.17805383034795,3.91202300542815,4.56434819146784,3.46573590279973,2.89037175789616,2.99573227355399,4.12713438504509,4.34380542185368,3.8286413964891,2.07944154167984,5.37063802812766,4.83628190695148,4.39444915467244,4.85203026391962,2.30258509299405,2.30258509299405,0.693147180559945,2.39789527279837,1.38629436111989,4.48863636973214,4.45434729625351,3.09104245335832,2.07944154167984,4.00733318523247,3.78418963391826,4.12713438504509,2.83321334405622,2.83321334405622,2.63905732961526,0.693147180559945,2.89037175789616,2.19722457733622,1.09861228866811,2.19722457733622,1.79175946922805,1.79175946922805,2.30258509299405,0.693147180559945,2.19722457733622,3.61091791264422,3.25809653802148,3.58351893845611,2.89037175789616,4.64439089914137,3.73766961828337,3.36729582998647,4.20469261939097,4.29045944114839,3.40119738166216,4.54329478227,4.39444915467244,5.52146091786225,5.54126354515843,5.10594547390058,5.15905529921453,4.99043258677874
"OTU_9",4.57471097850338,5.08759633523238,5.07517381523383,4.31748811353631,5.04342511691925,4.29045944114839,4.76217393479776,4.02535169073515,4.8283137373023,3.25809653802148,3.85014760171006,3.73766961828337,4.4188406077966,3.71357206670431,2.89037175789616,3.46573590279973,3.71357206670431,3.66356164612965,3.93182563272433,4.47733681447821,4.57471097850338,4.04305126783455,3.61091791264422,2.83321334405622,2.77258872223978,3.2188758248682,5.73334127689775,4.89783979995091,4.83628190695148,3.8286413964891,4.26267987704132,3.2188758248682,3.04452243772342,3.29583686600433,2.30258509299405,2.19722457733622,1.09861228866811,2.63905732961526,4.91265488573605,2.94443897916644,2.89037175789616,2.19722457733622,3.89182029811063,4.96284463025991,1.09861228866811,3.09104245335832,2.07944154167984,2.30258509299405,2.19722457733622,2.77258872223978,2.99573227355399,4.26267987704132,4.24849524204936,2.94443897916644,2.83321334405622,5.02388052084628,3.43398720448515,4.64439089914137,2.94443897916644,2.30258509299405,0,-1.03131364830949,1.6094379124341,2.56494935746154,2.83321334405622,3.78418963391826,3.43398720448515,2.89037175789616,3.78418963391826,0.693147180559945,3.76120011569356,3.85014760171006,3.66356164612965,3.04452243772342,4.29045944114839,4.17438726989564,2.94443897916644,2.484906649788,3.93182563272433,3.78418963391826,2.77258872223978,3.80666248977032,4.12713438504509,4.76217393479776,5.0998664278242,4.89783979995091,4.53259949315326,4.969813299576
"OTU_20",2.484906649788,3.87120101090789,4.60517018598809,4.87519732320115,4.34380542185368,3.91202300542815,3.71357206670431,2.63905732961526,3.78418963391826,3.8286413964891,4.34380542185368,3.98898404656427,4.29045944114839,5.19849703126583,3.49650756146648,3.3322045101752,3.73766961828337,3.98898404656427,1.38629436111989,5.8111409929767,4.86753445045558,4.59511985013459,4.59511985013459,4.49980967033027,5.04342511691925,6.34035930372775,6.27664348934164,6.6052979209482,6.40522845803084,5.02388052084628,3.46573590279973,1.09861228866811,1.38629436111989,2.19722457733622,2.70805020110221,1.09861228866811,1.6094379124341,1.38629436111989,2.94443897916644,1.09861228866811,3.25809653802148,-0.61559495427934,2.07944154167984,-0.313574008726532,-0.587105570129408,-0.35356049666793,-0.731358696100234,-0.56664295474676,-0.617879621120827,0,-0.713872007165411,0,-0.440625710064547,-0.733354039867097,-0.754881400873258,-0.516584122726793,-0.700477381593059,-0.393115073536807,-0.466452754546022,0.15748725861257,0.188929015920064,-0.415604885306037,-0.499903791447197,-0.447509308204696,-0.785413132912399,-0.615577293916292,-0.784616292617774,-0.860779245669534,-1.00416194305336,-0.90657201484552,-0.555960982848723,-0.648220061174863,-0.824557209078093,-0.673742706620375,-0.739615486942497,-0.509310702322524,-0.957899816985223,-1.17750659951354,-0.761320528850747,-0.603813724566003,-0.930227674535917,-0.758343342385619,-0.698909759041041,0.693147180559945,0,-0.602115499343096,0,1.09861228866811
"OTU_11",2.56494935746154,2.94443897916644,3.3322045101752,2.30258509299405,2.30258509299405,3.04452243772342,3.49650756146648,2.99573227355399,2.94443897916644,2.77258872223978,3.09104245335832,2.30258509299405,3.29583686600433,3.2188758248682,3.46573590279973,3.13549421592915,1.09861228866811,3.25809653802148,3.13549421592915,3.8286413964891,2.484906649788,2.30258509299405,3.17805383034795,3.46573590279973,2.07944154167984,2.56494935746154,3.58351893845611,3.63758615972639,2.77258872223978,4.38202663467388,3.66356164612965,0,4.66343909411207,4.06044301054642,3.2188758248682,3.52636052461616,5.04342511691925,4.39444915467244,3.73766961828337,2.63905732961526,1.94591014905531,0.157958904879468,2.99573227355399,3.78418963391826,3.63758615972639,3.87120101090789,3.73766961828337,3.29583686600433,2.94443897916644,3.3322045101752,3.17805383034795,4.55387689160054,4.30406509320417,3.40119738166216,3.3322045101752,3.73766961828337,4.14313472639153,4.11087386417331,4.00733318523247,2.89037175789616,4.24849524204936,4.87519732320115,5.05624580534831,5.04342511691925,5.34233425196481,3.3322045101752,4.82028156560504,4.79579054559674,2.63905732961526,4.72738781871234,4.98360662170834,4.58496747867057,3.43398720448515,4.86753445045558,4.48863636973214,4.75359019110636,3.46573590279973,3.29583686600433,4.53259949315326,3.46573590279973,4.61512051684126,3.97029191355212,3.68887945411394,3.29583686600433,3.52636052461616,3.09104245335832,4.93447393313069,5.29831736654804
"OTU_10",-0.968549953174965,-0.911667984156389,-0.873617330746811,-0.990816993753423,0,-1.05264402151143,-0.936115666041186,-0.977641046313406,-0.991904930617315,-1.23204591499713,-0.95569279048057,-0.924000598469674,-0.745296446764372,-0.382624555374293,-0.707367597691421,-0.924108974934835,-0.363318060766486,0,2.19722457733622,0,0,0,-1.23129426850583,-1.20418473429599,-0.820013866587646,-0.445052273484192,-0.542618838055932,-0.364608029457724,-0.462656789989465,0,1.6094379124341,1.09861228866811,0,-1.06703326182626,-1.0178619726441,0,0,4.71849887129509,5.06259503302697,4.26267987704132,5.18178355029209,6.23441072571837,5.64190707093811,3.93182563272433,5.40267738187228,6.60934924316738,6.18208490671663,4.76217393479776,5.34233425196481,4.29045944114839,3.61091791264422,3.09104245335832,2.99573227355399,3.3322045101752,3.43398720448515,2.63905732961526,2.83321334405622,1.94591014905531,2.07944154167984,0.336213833972452,0.353466034955127,1.38629436111989,1.38629436111989,-0.68451402488406,0.693147180559945,2.07944154167984,0.693147180559945,1.09861228866811,0.693147180559945,4.47733681447821,3.36729582998647,2.94443897916644,2.30258509299405,1.38629436111989,1.6094379124341,-0.746315419001887,-1.19490453366459,0,-0.998325245530111,0,1.94591014905531,0,1.09861228866811,0.693147180559945,0,0.693147180559945,-0.725352254819376,-0.64438972745334
"OTU_2",3.78418963391826,4.43081679884331,4.31748811353631,1.6094379124341,2.56494935746154,3.04452243772342,2.63905732961526,2.56494935746154,2.89037175789616,2.56494935746154,2.30258509299405,1.38629436111989,0,0.693147180559945,2.83321334405622,1.79175946922805,1.6094379124341,1.94591014905531,3.43398720448515,2.83321334405622,2.70805020110221,2.56494935746154,2.89037175789616,3.55534806148941,2.94443897916644,2.70805020110221,3.52636052461616,3.04452243772342,2.63905732961526,4.00733318523247,3.49650756146648,3.8286413964891,3.49650756146648,3.61091791264422,2.89037175789616,2.70805020110221,2.77258872223978,2.39789527279837,3.40119738166216,2.30258509299405,2.56494935746154,2.89037175789616,1.38629436111989,3.95124371858143,4.27666611901606,2.63905732961526,3.80666248977032,4.68213122712422,4.95582705760126,4.54329478227,4.82028156560504,3.91202300542815,3.43398720448515,4.57471097850338,4.12713438504509,2.77258872223978,3.66356164612965,2.77258872223978,3.04452243772342,1.09861228866811,1.79175946922805,3.46573590279973,2.63905732961526,3.13549421592915,3.78418963391826,3.36729582998647,3.04452243772342,2.77258872223978,3.58351893845611,2.89037175789616,5.11799381241676,4.79579054559674,5.08759633523238,3.2188758248682,4.14313472639153,3.95124371858143,2.39789527279837,1.6094379124341,2.94443897916644,3.66356164612965,3.63758615972639,4.31748811353631,5.48479693349065,3.09104245335832,3.04452243772342,3.2188758248682,1.09861228866811,1.79175946922805
"OTU_30",3.55534806148941,2.83321334405622,3.09104245335832,3.52636052461616,3.36729582998647,3.87120101090789,3.17805383034795,3.98898404656427,3.13549421592915,3.3322045101752,4.07753744390572,3.04452243772342,2.39789527279837,1.38629436111989,2.63905732961526,3.66356164612965,2.30258509299405,2.56494935746154,4.06044301054642,2.83321334405622,3.49650756146648,2.77258872223978,3.04452243772342,3.09104245335832,3.04452243772342,3.04452243772342,2.70805020110221,2.70805020110221,2.07944154167984,2.484906649788,2.63905732961526,2.63905732961526,0.693147180559945,2.39789527279837,1.79175946922805,3.36729582998647,3.3322045101752,3.2188758248682,3.04452243772342,3.13549421592915,1.6094379124341,3.13549421592915,1.6094379124341,3.78418963391826,3.55534806148941,1.09861228866811,3.36729582998647,4.61512051684126,5.14749447681345,4.99721227376411,5.15905529921453,4.69134788222914,4.06044301054642,5.44673737166631,5.17614973257383,3.09104245335832,3.76120011569356,4.26267987704132,4.71849887129509,3.25809653802148,2.07944154167984,4.79579054559674,4.26267987704132,2.94443897916644,4.02535169073515,4.17438726989564,3.97029191355212,3.66356164612965,3.2188758248682,2.30258509299405,2.63905732961526,1.09861228866811,2.19722457733622,1.09861228866811,2.77258872223978,1.09861228866811,1.79175946922805,2.56494935746154,2.77258872223978,2.83321334405622,3.2188758248682,1.09861228866811,2.30258509299405,1.6094379124341,2.19722457733622,3.04452243772342,1.38629436111989,1.79175946922805
"OTU_36",-0.855064950144766,0,2.56494935746154,3.49650756146648,0.693147180559945,1.09861228866811,1.38629436111989,0.693147180559945,1.79175946922805,3.66356164612965,5.91620206260743,4.33073334028633,3.04452243772342,4.80402104473326,6.36302810354046,5.76519110278484,3.91202300542815,5.26785815906333,2.30258509299405,5.53733426701854,3.49650756146648,3.46573590279973,5.52146091786225,4.14313472639153,5.11198778835654,4.4188406077966,0,0.693147180559945,2.70805020110221,1.79175946922805,3.25809653802148,1.79175946922805,2.39789527279837,1.38629436111989,3.04452243772342,0,-0.955296777037405,0,-0.279376918048173,0,-1.04966698039076,-0.739114667928504,-0.788562144943707,-0.13942073700117,-0.282622392180337,-0.159958442681105,-0.854878409749399,-0.271627253694043,-0.741399334769992,1.09861228866811,-0.837391720814576,1.09861228866811,1.38629436111989,0,-0.878401114522423,0,0.693147180559945,0,-0.219461147199186,0.110093780962554,1.09861228866811,1.38629436111989,-0.236599187519,0.693147180559945,-0.908932846561564,0,-0.908136006266939,-0.984298959318699,-1.12768165670253,-1.03009172849468,1.09861228866811,0.693147180559945,0.693147180559945,1.94591014905531,1.6094379124341,1.09861228866811,0.693147180559945,0.693147180559945,0,-0.727333438215167,-1.05374738818508,0.693147180559945,-0.822429472690206,1.09861228866811,0,0.693147180559945,-0.230771732907068,1.09861228866811
"OTU_34",0.693147180559945,2.39789527279837,2.70805020110221,2.56494935746154,2.484906649788,2.70805020110221,2.56494935746154,3.04452243772342,3.3322045101752,2.30258509299405,2.70805020110221,1.94591014905531,3.09104245335832,3.04452243772342,2.89037175789616,2.07944154167984,1.09861228866811,2.63905732961526,2.94443897916644,2.94443897916644,2.77258872223978,1.38629436111989,2.63905732961526,2.63905732961526,1.38629436111989,2.484906649788,3.3322045101752,3.2188758248682,2.484906649788,3.91202300542815,2.89037175789616,0,4.06044301054642,3.55534806148941,3.04452243772342,3.04452243772342,4.15888308335967,3.97029191355212,2.89037175789616,2.484906649788,2.07944154167984,-0.362817049739691,1.6094379124341,3.71357206670431,3.09104245335832,3.29583686600433,2.89037175789616,2.56494935746154,2.484906649788,2.484906649788,2.83321334405622,3.25809653802148,3.63758615972639,3.04452243772342,2.19722457733622,3.49650756146648,3.40119738166216,2.83321334405622,3.36729582998647,2.19722457733622,3.97029191355212,4.23410650459726,4.66343909411207,4.52178857704904,4.84418708645859,2.83321334405622,4.04305126783455,4.15888308335967,2.39789527279837,4.26267987704132,4.57471097850338,4.31748811353631,2.83321334405622,4.43081679884331,4.06044301054642,4.23410650459726,2.94443897916644,2.89037175789616,3.71357206670431,2.77258872223978,4.15888308335967,3.63758615972639,3.17805383034795,3.04452243772342,2.83321334405622,2.56494935746154,4.79579054559674,4.47733681447821
