"ASVID","Nov2rep2","Nov3rep2","Nov4rep2","Nov6rep2","Nov9rep2","Nov10rep2","Nov11rep2","Nov12rep2","Nov13rep2","Nov16rep2","Nov17rep2","Nov18rep2","Nov19rep2","Nov20rep2","Nov23rep2","Nov24rep2","Nov25rep2","Nov26rep2","Nov30rep2","Dec1rep2","Dec2rep2","Dec3rep2","Dec4rep2","Dec7rep2","Dec8rep2","Dec9rep2","Dec10rep2","Dec11rep2","Dec14rep2","Dec15rep2","Dec16rep2","Dec17rep2","Dec18rep2","Dec21rep2","Dec22rep2","Dec23rep2","Jan4rep2","Jan5rep2","Jan6rep2","Jan7rep2","Jan8rep2","Jan11rep2","Jan12rep2","Jan13rep2","Jan14rep2","Jan15rep2","Jan18rep2","Jan19rep2","Jan20rep2","Jan21rep2","Jan22rep2","Jan25rep2","Jan26rep2","Jan27rep2","Jan28rep2","Jan29rep2","Feb1rep2","Feb2rep2","Feb3rep2","Feb4rep2","Feb5rep2","Feb8rep2","Feb9rep2","Feb11rep2","Feb12rep2","Feb15rep2","Feb16rep2","Feb18rep2","Feb19rep2","Feb22rep2","Feb23rep2","Feb25rep2","Feb26rep2","Feb29rep2","Mar2rep2","Mar3rep2","Mar4rep2","Mar7rep2","Mar8rep2","Mar9rep2","Mar10rep2","Mar11rep2","Mar14rep2","Mar15rep2","Mar21rep2","Mar22rep2","Mar23rep2","Mar24rep2","Mar31rep2","Apr18rep2","Apr19rep2"
"OTU_1",-1.62608184727361,-1.10165643104934,-1.72459282568421,-2.19129687770294,-2.63147932774317,-2.62557397927797,-2.71161526726671,-2.51091355852311,-2.54859031345152,-2.41647165837131,-2.15122435196238,-2.05765418749493,-2.46543978701213,-3.81641866471568,-2.42890550954093,-2.87356463957978,-2.61982596768737,-2.72772712919641,-2.2990284798792,-2.31795926024363,-2.57642175862377,-2.33109058599197,-2.19037310238712,-2.32594644290722,-2.29284080151937,-2.4614863755799,-2.56658468080227,-2.31478036608786,-2.17888837954761,-2.26257975838035,-2.06387151730245,-2.05912153918888,-3.84432799265679,-2.89406861977749,-2.70506957296407,-2.60483003177439,-4.51815880899846,-2.92434105795438,-2.8843294434402,-3.09363648853536,-2.91235066461494,-2.8950887477743,-2.6280641811643,-2.73368374870918,-2.91413362967111,-3.00107511796449,-2.98714285834016,-2.9334423047778,-3.00181131963037,-3.05453253131852,-3.88643525547974,-3.09869555193603,-2.86750241753485,-2.91674386223536,-3.33665886052458,-2.99071973173045,-2.80129212784248,-3.16774446068908,-2.92811208587901,-2.94443897916644,-2.79241514517898,-3.04901682731126,-2.9041650800285,-2.86490399115025,-3.00581639262062,-3.25629202625362,-2.91600654462289,-2.91114220525337,-3.16124671203156,-3.37180796398134,-3.2188758248682,-2.90283852666129,-2.8439597161317,-2.87741555893095,-2.59026716544583,-2.71091348151223,-2.7087517093737,-2.54145341609261,-2.53339151705382,-2.8151165780242,-2.38609572586722,-2.60429869625008,-2.68187732679819,-2.40448508247743,-2.56027645176214,-2.30577998389056,-2.49857428851666,-2.8997176203144,-2.33075596996074,-2.56955412384829,-2.95408757228227
"OTU_2",-2.68619140728971,-3.09422716942584,-3.4836986031739,-2.80194334793596,-2.33977316361093,-2.1570214696467,-2.85341605137374,-2.28689376319937,-2.19408090923325,-2.21037889912731,-2.18390880136045,-2.90519562851868,-2.8450330773071,-2.45375992079116,-2.96339689291105,-2.9215348519615,-2.62880082944807,-2.59259496249737,-2.19303420903759,-2.19302289048252,-2.12599294808271,-1.99182392035518,-2.38508631450579,-2.24861202924938,-2.14816842034703,-1.87779872319617,-2.04740733301357,-2.19294191554422,-3.12223142205074,-2.51876228672734,-3.70324939439689,-4.76480033157998,-2.92785485115091,-2.49314236311023,-2.51250729787011,-2.40162430135824,-2.71061102196388,-2.39857346882301,-2.59415866629364,-2.60568818844064,-2.78359563168085,-2.2699143107045,-2.37340425279007,-2.54778450074043,-3.19987287774259,-2.59634621152221,-2.5189258969855,-2.9895488117358,-2.69093486888294,-2.47874013487234,-2.92785485115091,-2.93488172260303,-2.84319014779453,-2.56424981213745,-2.97785184827614,-2.9024315676568,-2.87604193234134,-2.97696756896809,-2.83913753199855,-2.81223355358702,-3.08519790136203,-2.80823606097002,-3.2802376638987,-3.07221836811268,-3.12556364772655,-3.13368097880497,-3.06280663921831,-3.28400940701708,-3.22250559291878,-3.2902093891386,-3.04318015564269,-3.50809517663887,-3.18215339685088,-3.54935004284086,-3.73766961828337,-3.40397130854488,-3.1925318495286,-3.25381387622948,-3.0489767880728,-3.25309831269269,-3.52776010497058,-3.07473141212682,-3.33386426159357,-3.1804095440404,-3.32323584019244,-3.43623523840303,-3.43039653635442,-3.66431550971605,-3.24665538897528,-5.85936070647464,-6.14005149134868
"OTU_3",-2.88552913342038,-4.07367792541354,-2.82504490404138,-2.44671449026608,-2.26067869569267,-2.32331468850862,-2.26582289367897,-2.57630293027119,-2.43620450991333,-2.84794758060089,-2.58854153947836,-2.81795483205732,-2.63968369982052,-3.19735559430344,-2.46368024517411,-2.77258872223978,-2.45346512395318,-2.95379358433366,-2.71555817746209,-2.66574382603816,-2.82575526100901,-2.65575797691343,-2.55710618000051,-2.4520601360157,-2.64742557928578,-2.60562482110015,-2.8030921765332,-2.88398566942964,-2.80777689904178,-3.0412997472127,-2.91810434343016,-3.29448915690546,-3.59731226058845,-2.84812045240535,-2.6768436652814,-2.78718752166093,-2.79575578152132,-2.69290338534222,-2.61404757728879,-2.5582959729708,-2.63840776804646,-2.79834636066894,-2.89838053750697,-3.02650393222074,-2.2512917986065,-2.80665527680339,-2.84464203987984,-2.45958884180371,-2.73043919599569,-2.68197048831916,-2.75529400944231,-2.78101664894903,-2.6350439463018,-2.66653352089928,-2.71790249754522,-2.75493378700106,-2.60268968544438,-2.71403227277976,-2.79716292857816,-2.88744349811708,-2.91187796311713,-2.84296951900158,-2.64954082691012,-2.71899921559188,-2.68716699018579,-2.67694064751756,-2.59849931714576,-2.66956078390867,-2.62791170340034,-2.96641788588522,-3.10385017814822,-3.06105173967463,-3.25809653802148,-2.85194438076228,-2.76030089144609,-3.02641609349259,-2.80231490250498,-3.04452243772342,-2.73708203378287,-2.85457695581881,-3.04309996237688,-3.03982759341922,-2.96915263574928,-3.55225447820242,-3.67853198558851,-3.46051395881857,-3.09761902072288,-3.57749482385273,-5.23962837019936,-5.4524680463753,-4.14181109946102
"OTU_4",-3.65183818243359,-4.77529646968823,-3.06276767489015,-2.98455897295587,-3.27121334997643,-3.00910401051988,-2.93163321627759,-3.33966508997351,-3.62085660889375,-4.12713438504509,-3.72723687560603,-3.7796338173824,-3.24782764681797,-3.19735559430344,-2.79863543117788,-2.79425942369141,-2.9373172873454,-3.03161903288751,-3.41466559871302,-2.86990224161228,-3.20790679349763,-3.42630330279323,-2.96775842151158,-2.89665210968371,-3.04161461363322,-3.12641871404628,-3.0664660530233,-3.84396954218313,-3.01674287361635,-3.20930637385205,-2.99906006364667,-3.13685198938961,-2.56017282159738,-3.00494892865892,-3.22999030020674,-3.01744603377778,-2.52185016497968,-3.13614293473231,-2.82246055227995,-2.92761010303628,-2.92482430413094,-3.13200989184654,-3.12905872714716,-2.96973947398147,-2.75317063638268,-2.80665527680339,-3.00105143503159,-3.03357841604411,-2.85793648214301,-2.96941496523662,-3.14547765991333,-3.2069297538498,-2.94378086792189,-3.2047769004887,-3.16598636094783,-2.95201955874012,-3.45638379722945,-3.20029150275583,-3.31216375929176,-2.90989322964118,-2.90047585574532,-3.73829598848863,-3.08258931764726,-3.18517129811681,-2.33887509439925,-2.98482968221578,-3.72912985673523,-3.91788812488054,-3.73885938641896,-3.97140117600641,-3.40784192438082,-4.14086457785699,-4.33700652880841,-2.85194438076228,-2.76030089144609,-2.96724823601165,-2.50357194400736,-2.52127429395888,-2.52305841575238,-2.43376329167781,-2.37732143910806,-2.5253245222579,-2.62965956715649,-2.4345966396488,-2.38844638360044,-2.35974350683399,-2.30642386930121,-2.72145205718923,-3.78743112784243,-2.80789553607193,-3.20139051052718
"OTU_6",-5.25922997783999,-5.23034438296183,-5.11739483066779,-4.01938152374865,-2.78015349500355,-2.73603770958943,-2.76024651443667,-2.89387438844737,-3.43691546426423,-2.97337902777324,-4.02965277263454,-4.38769237220956,-4.13309032879794,-3.21427509378226,-3.03388403951837,-2.97166446573246,-3.2188758248682,-3.28791241124664,-3.58518421777517,-3.38308563171911,-3.10280365361545,-3.49870899328565,-3.1803984973072,-3.31502481361308,-3.06747137070897,-3.31872115983792,-3.48150081153766,-3.50277717448008,-4.57213033190989,-3.5572510116355,-4.35670882668959,-4.93316503242026,-4.4054347255719,-3.26721237142949,-3.17050224058399,-3.4710284761655,-2.75238601492226,-3.34125434569512,-3.00514727248859,-2.73886308753175,-2.82872759478496,-3.09104245335832,-3.00007067515259,-2.68970106243401,-3.08383954106426,-2.54507517125445,-2.83254467134658,-3.07944218680424,-2.79239134953596,-2.80470627612989,-2.4013634843673,-2.70610656589364,-3.03994577069601,-2.9034799138489,-2.76092300342382,-2.7234647645034,-2.80129212784248,-3.07555827302427,-2.88274037363369,-2.87638551592142,-2.97070914657964,-3.06326288925124,-2.84010992311528,-2.88738043050858,-2.95049348807515,-2.94749428249032,-3.59216203461213,-3.15969382394551,-3.04817874892653,-3.37180796398134,-3.66356164612965,-3.6567005557497,-3.11117338776529,-3.4799014010501,-3.54554406139279,-3.82045581190266,-3.51357864861312,-3.61659168673013,-3.61674458608443,-3.61588422295814,-4.01845986469723,-4.04457565837365,-3.89100363820407,-4.47201967320059,-4.16998197642772,-5.43299393653992,-5.06540402363802,-4.49684230910246,-7.07697995087594,-6.59620365461692,-6.63799904683892
"OTU_13",-6.361302477573,-5.38525929668184,-5.02148531012032,-5.73872052601748,-5.56342511696128,-7.41336733569524,-5.88220756117103,-6.11312892947234,-7.47533923656674,-5.08605193338101,-5.21191186658391,-6.79682371827486,-7.44424864949671,-5.75193751654325,-5.40717177146012,-5.34412690257933,-5.52772695944089,-5.82304589548302,-5.57486626600748,-4.79451828079408,-5.35304226623728,-4.63580715544998,-3.48326995809125,-3.78916614405054,-3.75836001154081,-4.61291787277892,-4.27974778555346,-4.15496918403854,-4.04175087753427,-4.24226469229872,-4.09049099290611,-3.8200406157165,-4.579211146818,-4.49217828606779,-4.00448823310024,-4.08800265569682,-4.51815880899846,-4.42705031604784,-4.51344181912032,-3.86930527574299,-4.13393502949311,-3.41686349840655,-3.73275560348094,-4.15692804852387,-3.78183576857093,-4.13230532446132,-3.23409279067306,-2.68861863897345,-3.49531850068429,-2.95584467141301,-3.43508010076879,-2.90978984375327,-3.03994577069601,-3.31418600467253,-3.21442147451882,-3.76120011569356,-2.98417930781595,-3.06092162452254,-3.14485100934003,-3.01693448120459,-3.12617556957928,-3.00735280457701,-3.10872184169276,-2.60727054549335,-3.22485789654575,-2.95980026432793,-2.0681843871552,-2.28567269489655,-2.3494686788929,-2.27711732624813,-1.88854675417539,-1.59341620790283,-1.53840213931735,-2.0926673038991,-2.51873174594164,-1.7493965696717,-2.60163092409614,-2.37999770334083,-2.52305841575238,-2.68116881496539,-2.56641348656643,-2.42097956248177,-2.52012155607907,-2.78789308861323,-3.43698346140838,-3.38927473670525,-3.60449619953058,-3.79248843673296,-5.34551896803233,-2.65904262199552,-3.236647994614
"OTU_5",-3.54125505078795,-4.46206934234742,-4.41823801663645,-3.2619908405787,-3.31872115983792,-3.05022045883806,-3.51383901781812,-3.06142753281939,-2.8230609725922,-3.33752084380244,-2.9700978595832,-3.38007184580989,-3.54517746828504,-2.90449913715538,-3.64283551561253,-3.52819707242346,-3.07577498122753,-2.62961438881498,-2.79225390193764,-2.54740504781063,-2.60363890241172,-2.85489131788076,-3.16582660377839,-3.11210784944249,-3.2369468500001,-2.59713330325903,-2.77527906553589,-2.61161035120276,-3.90099467438667,-3.14518108534737,-4.58241319886548,-4.76480033157998,-3.14547765991333,-2.70061522261469,-2.85777282941374,-3.03031260715077,-2.53940518441411,-2.79123107304906,-2.87167962488401,-2.96683780755428,-3.44468249360189,-2.84031816967996,-3.18163934871054,-3.1827471007797,-3.47768347622084,-3.26869110445288,-3.21690667424832,-3.90801498403061,-3.26049749955902,-3.09969475359174,-3.36729582998647,-3.61780801193474,-3.82928057835809,-3.45772517905365,-3.018497484327,-3.38099467434464,-3.27512112353265,-3.09039289178952,-3.65899282036374,-3.81007546236656,-3.46689264092755,-3.61154625071077,-3.54207353028072,-3.61910988355881,-4.04499868811895,-3.90671482428242,-3.94500256357094,-3.91788812488054,-3.71357206670431,-4.41334910580292,-4.29436569611546,-4.53373071499334,-4.00163516411783,-3.88455234408275,-3.86562996585844,-3.95672318434605,-3.80868065392656,-3.76120011569356,-4.05900519577679,-3.85791874643495,-3.87258893618274,-4.3514158086611,-3.93264229263088,-3.83791503327442,-3.95272191545074,-4.16924587039522,-4.62005879848184,-4.15590245522153,-3.3068320289999,-5.85936070647464,-6.64118216974059
"OTU_8",-5.05740321288492,-5.38525929668184,-5.63061423175877,-5.2257466737132,-5.02168513028284,-5.32969490224029,-4.77800241676093,-5.19351225218191,-5.16763904290592,-5.96512057176838,-4.69744546209726,-4.84418708645859,-4.34084946344948,-5.75193751654325,-3.41312595252743,-3.50696597730932,-3.93182563272433,-3.72267683369723,-3.34683617244327,-4.35926964755127,-3.7244878815813,-3.682336355525,-3.65152366757017,-3.48765304871806,-3.2369468500001,-3.22570956444677,-3.29008220717283,-3.30791639165893,-4.08014161204411,-3.730753526585,-3.97935933319006,-4.27996754162511,-4.64439089914137,-3.78777172730077,-3.63357354327909,-3.76003664843026,-3.43646552049961,-3.54833943133494,-3.15700042115011,-2.98022808701803,-2.87574510603723,-3.5315374127957,-3.07889510856377,-2.88969402150967,-3.68103627665291,-3.1058839249479,-3.13483523732211,-3.44762068082132,-3.362528240503,-3.24761151404986,-2.74592047515762,-3.04134278480604,-3.17740257666163,-2.97143958098495,-3.15030930171429,-3.27373651900366,-3.15260034635775,-3.09039289178952,-3.14485100934003,-3.13549421592915,-3.0718725372506,-3.47715010408417,-3.34403896782221,-2.94563443657121,-3.04920628703585,-3.11928251293253,-3.43341100164581,-3.20465757586592,-3.44968801010971,-2.96641788588522,-3.27216712191842,-3.27743496663229,-2.76072618692996,-3.35327222787873,-2.99000159884501,-3.4937489390274,-3.04659069078748,-2.9979038270675,-3.11647389125012,-3.05978990985421,-3.1411800876795,-3.12926366617851,-3.21970881117209,-3.55225447820242,-3.22038412078009,-3.56358472355529,-3.63188001014953,-3.42267059936889,-5.34551896803233,-6.80378957689723,-5.53995550049841
"OTU_9",-4.11321304652648,-4.77529646968823,-3.94097482737791,-3.61532078161698,-3.16786698504095,-3.03634371959468,-3.08005015291583,-3.35649720274425,-3.17216799817068,-3.72464520911132,-4.02965277263454,-4.70953020131233,-4.54388562423697,-4.40800212107714,-3.54490410232833,-3.23068087031796,-3.53689309711605,-3.41407704452582,-3.43231729037596,-3.60316593583991,-3.37831859927722,-3.46189080056162,-3.24072493731072,-3.25306718961648,-3.36672095213218,-3.40289086216849,-3.51702919718728,-3.42774250636051,-3.86859344750081,-3.67819760576708,-5.28066243130932,-6.23767337135319,-5.56643428350498,-3.37091902235589,-3.35979651592458,-3.15344801954575,-3.32354644743209,-3.54833943133494,-3.00514727248859,-3.28943069419192,-3.24246633548132,-3.59388172549166,-3.29512436152103,-3.3262343431887,-2.94605710249685,-2.97635978629246,-2.90716758436921,-3.00403107636869,-3.24439361285516,-3.23014541712643,-3.22882615572137,-2.97361446830037,-3.2104533584935,-3.31418600467253,-3.07513375004172,-3.52144650981373,-3.35192633265537,-3.39927245325257,-3.06339092202781,-3.02949325310088,-3.63184890933624,-3.06326288925124,-3.13549421592915,-3.24637307432542,-3.3535386526502,-3.35833787220437,-3.15845666139581,-3.3006044554878,-3.03483126557025,-3.2902093891386,-3.61223543589147,-3.3603753871419,-3.8535919219923,-3.85214029582677,-3.73766961828337,-4.24917528287801,-3.71965111278069,-4.00453206295276,-4.01746351788614,-4.00383055468127,-4.72055719106125,-4.08978874568624,-4.34461678092456,-4.47201967320059,-5.0260711022261,-5.83991464898078,-5.31811999384422,-6.5213572335912,-7.31948688453175,-6.83882272836064,-6.88060609503353
"OTU_7",-5.15329159449778,-6.48692269374285,-2.85937113529023,-4.11632346894088,-5.31101419734244,-5.21130598955841,-5.2921875061725,-6.80738230483535,-5.27356919685884,-5.00549389459584,-3.86751776549159,-2.57339331595595,-2.48174509166927,-3.59991812525523,-3.45526460293243,-3.26366413669058,-3.64515974675761,-3.74859868881556,-4.07370287333476,-4.5237048982998,-4.4815146779111,-3.8001371811354,-4.03224035173033,-3.69386699562498,-4.04361703871244,-3.82808382747549,-3.69355600199784,-3.89916288969854,-3.27482493079195,-3.46955513086672,-2.89237777662303,-2.6658383522929,-4.25690136979037,-3.18781000529331,-3.22999030020674,-3.66239546523946,-3.87242575080379,-3.37958179118622,-3.33352638743312,-3.23706995897538,-3.17742231785459,-3.49192302621607,-3.49156230235962,-3.42671925045727,-2.7948393311746,-3.46051395881857,-3.36273110083436,-2.86706707058064,-3.10930224249107,-2.96941496523662,-3.18635263316264,-2.96055276643282,-3.11416869048158,-3.33355131172558,-3.04645107862983,-3.34403896782221,-3.39249294103201,-3.52572093393238,-3.27975380825104,-3.40234614686603,-3.85473739748983,-3.68574956110501,-3.89071654523919,-3.41655503731648,-3.84042935224114,-3.74064138867253,-3.6814656762158,-3.80432056832524,-3.76477154806116,-3.70801340870048,-3.69019437869525,-4.07073469658297,-4.58496747867057,-3.76053544302037,-4.09295470793305,-4.07209895327478,-4.22151104474428,-4.3778512632634,-4.76074841780653,-4.70605918081946,-4.3917019001973,-4.08978874568624,-5.17856811343811,-5.57821925168086,-3.95272191545074,-4.9192507322944,-4.95934199970871,-4.8099645986341,-7.45177105833944,-4.59943951127911,-4.55256023571579
