"ASVID","Nov2rep2","Nov3rep2","Nov4rep2","Nov6rep2","Nov9rep2","Nov10rep2","Nov11rep2","Nov12rep2","Nov13rep2","Nov16rep2","Nov17rep2","Nov18rep2","Nov19rep2","Nov20rep2","Nov23rep2","Nov24rep2","Nov25rep2","Nov26rep2","Nov30rep2","Dec1rep2","Dec2rep2","Dec3rep2","Dec4rep2","Dec7rep2","Dec8rep2","Dec9rep2","Dec10rep2","Dec11rep2","Dec14rep2","Dec15rep2","Dec16rep2","Dec17rep2","Dec18rep2","Dec21rep2","Dec22rep2","Dec23rep2","Jan4rep2","Jan5rep2","Jan6rep2","Jan7rep2","Jan8rep2","Jan11rep2","Jan12rep2","Jan13rep2","Jan14rep2","Jan15rep2","Jan18rep2","Jan19rep2","Jan20rep2","Jan21rep2","Jan22rep2","Jan25rep2","Jan26rep2","Jan27rep2","Jan28rep2","Jan29rep2","Feb1rep2","Feb2rep2","Feb3rep2","Feb4rep2","Feb5rep2","Feb8rep2","Feb9rep2","Feb11rep2","Feb12rep2","Feb15rep2","Feb16rep2","Feb18rep2","Feb19rep2","Feb22rep2","Feb23rep2","Feb25rep2","Feb26rep2","Feb29rep2","Mar2rep2","Mar3rep2","Mar4rep2","Mar7rep2","Mar8rep2","Mar9rep2","Mar10rep2","Mar11rep2","Mar14rep2","Mar15rep2","Mar21rep2","Mar22rep2","Mar23rep2","Mar24rep2","Mar31rep2","Apr18rep2","Apr19rep2"
"OTU_18684",-6.09848393037262,-6.16132126358773,-6.50371875716088,-6.01214222136594,-5.94339413108783,-5.93348467348508,-5.91459587411784,-5.93341557427913,-5.85769412305307,-5.99657288835843,-5.90409559006532,-5.97607815880864,-6.06540291325026,-6.07863503657748,-5.9540995403088,-6.0648615872307,-5.93409319032994,-5.88580945570386,-5.95615586528182,-5.84336519377458,-5.80915789332516,-5.77677451762639,-5.79890929870116,-5.8907424156461,-5.84432093825433,-0.77474019195344,-5.83181592881435,-5.77818586459519,-5.85985471216276,-5.75386608210916,-5.95855046634165,-5.95850709279735,-6.19018152584521,-0.847945633314834,-5.76736110472631,-0.776916434555603,-6.36586063829153,-5.80006080253151,0.497984855041,-5.87703100583578,-5.86558498840675,-5.90888449094215,-5.84925515000111,-5.84320948528886,-5.87069587867102,-5.80251873949155,-5.85450746494379,-5.84165358672702,-0.12351545619361,-5.84185108165987,-5.92083754420128,-5.83482799685213,-5.8780521961842,-0.170756419345824,-5.80174855467231,-5.84316885636271,-0.782956883561924,-5.80528176402922,-5.84457369878605,-5.86973562300604,-5.86285091244162,-0.845253990932308,-5.83599591687371,-0.109272637831388,-5.79465177787451,-5.79901691807754,-5.90735661707764,-0.880617101242546,-5.80345928599162,-5.84029542166734,-0.818627439055388,-5.82565754344354,-5.83628717973497,-5.90083953634046,-5.87009908785299,-5.85040176160986,-0.86889238231886,-0.88815729539466,-0.859011157505703,-5.88871880547885,-5.8916447088735,-5.89544055915887,-5.92124751822436,0.560582928434569,0.500344411183063,-5.91996101230939,-0.250400351727922,-6.03630101990906,-6.09574236216987,-6.20189515171808,-6.30360924719307
"OTU_421",-5.52938939848265,-5.59222673169776,-5.93462422527092,-5.44304768947598,-5.37429959919786,-5.36439014159511,-5.34550134222788,-5.36432104238916,-5.2885995911631,-5.42747835646847,-5.33500105817535,-5.40698362691867,-5.49630838136029,-5.50954050468752,-5.38500500841883,-1.06790767691992,-5.36499865843998,-5.3167149238139,-5.38706133339185,-5.27427066188461,-5.2400633614352,-5.20767998573643,-5.2298147668112,-5.32164788375613,-5.27522640636436,-5.19271964909117,-5.26272139692438,-5.20909133270522,-5.2907601802728,-5.1847715502192,-5.38945593445168,-5.38941256090739,-5.62108699395524,-5.27597647655386,-5.19826657283635,-5.19948912210614,-5.79676610640156,-5.23096627064154,-5.34558670564312,-5.30793647394581,-5.29649045651679,-5.33978995905218,-5.28016061811114,-5.27411495339889,-5.30160134678105,-5.23342420760159,-5.28541293305382,-5.27255905483706,-5.24373394077614,-5.2727565497699,-5.35174301231131,-5.26573346496217,-5.30895766429423,-5.33118319206228,-5.23265402278234,-5.27407432447275,-5.24139232454164,-5.23618723213925,-5.27547916689609,-5.30064109111607,-5.29375638055165,-5.27256120207236,-5.26690138498374,-5.21302917681385,-5.22555724598455,-0.813723074536881,-5.33826208518767,-5.29114454877397,-0.824190341889338,-5.27120088977737,-0.818627439055388,-5.25656301155357,-5.267192647845,-0.897043106412926,0.247171763478239,-5.28130722971989,-5.30556704695717,-0.195010114834715,-5.30031480799993,-0.182564110538228,0.209977310187401,-5.32634602726891,-5.3521529863344,-0.825711432685321,-0.885949949936828,-0.204946474957215,-0.943547532287867,-0.341473834400702,1.89017359331052,0.457913853342722,0.344600580311027
"OTU_649",-1.12441052216704,-5.89895699912024,-6.24135449269339,-5.74977795689845,-5.68102986662034,-5.67112040901759,-5.65223160965035,-5.67105130981164,-5.59532985858558,-5.73420862389094,-5.64173132559783,-5.71371389434115,-5.80303864878277,-1.07204468143916,-0.918476110306968,-5.80249732276321,-5.67172892586245,-5.62344519123637,-5.69379160081433,-5.58100092930709,-5.54679362885767,-5.5144102531589,-5.53654503423367,-5.62837815117861,-5.58195667378684,-5.49944991651365,-5.56945166434686,-5.5158216001277,-0.848568093368724,-5.49150181764167,-0.956284224714732,-0.281449138755783,-5.92781726137772,-0.154798452754889,-0.780070817691308,-5.50621938952862,-6.10349637382404,-5.53769653806402,-5.6523169730656,-5.61466674136829,-5.60322072393926,-5.64652022647466,-5.58689088553362,-5.58084522082137,-5.60833161420353,-5.54015447502406,-5.5921432004763,-5.57928932225953,-5.55046420819861,-5.57948681719238,-5.65847327973379,-5.57246373238464,-0.857547984718831,-5.63791345948475,-5.53938429020482,-5.58080459189522,-5.54812259196411,-5.54291749956172,-5.58220943431856,-5.60737135853855,-5.60048664797413,-5.57929146949484,-5.57363165240622,-5.51975944423633,-0.0962726668125673,-5.53665265361005,-5.64499235261015,-0.880617101242546,0.274421946778772,-5.57793115719985,-5.57362861737807,-5.56329327897605,-5.57392291526748,-5.63847527187297,-0.158293344629925,-5.58803749714237,-5.61229731437964,-5.65154564629387,0.239601131162407,-0.182564110538228,-0.888634978480708,-0.858724048239751,0.232544873719388,-0.825711432685321,0.500344411183063,-0.89809365551716,-0.250400351727922,-1.03462101496065,-5.83337809770238,-5.93953088725059,-1.26483733212307
"OTU_12616",-6.09848393037262,-6.16132126358773,-0.830629584153143,-6.01214222136594,-5.94339413108783,-5.93348467348508,-0.942978288855455,-5.93341557427913,-0.862373009032893,-5.99657288835843,-5.90409559006532,-5.97607815880864,-6.06540291325026,-6.07863503657748,-5.9540995403088,-6.0648615872307,-5.93409319032994,-5.88580945570386,-5.95615586528182,-5.84336519377458,-0.800242830294677,-5.77677451762639,-5.79890929870116,-5.8907424156461,-0.855482847891936,0.611554169166451,-0.874787219865061,-5.77818586459519,-0.155420912808779,-5.75386608210916,0.430010136405159,-5.95850709279735,-6.19018152584521,-5.84507100844382,-5.76736110472631,-5.76858365399611,-6.36586063829153,-5.80006080253151,-5.91468123753309,-5.87703100583578,-5.86558498840675,-5.90888449094215,-5.84925515000111,-5.84320948528886,-5.87069587867102,-5.80251873949155,-5.85450746494379,-5.84165358672702,-5.8128284726661,-5.84185108165987,-0.252680271660329,-5.83482799685213,-5.8780521961842,-5.90027772395225,0.313423472886997,-5.84316885636271,-0.0898097030019792,-5.80528176402922,-5.84457369878605,-5.86973562300604,-5.86285091244162,-5.84165573396233,-5.83599591687371,-5.78212370870382,-5.79465177787451,-5.79901691807754,-5.90735661707764,-5.86023908066394,-0.131043161329392,-5.84029542166734,-5.83599288184556,-5.82565754344354,-5.83628717973497,-5.90083953634046,-0.851440525189871,-0.841017605370211,-5.87466157884714,-5.91390991076136,-5.8694093398899,-5.88871880547885,-5.8916447088735,-5.89544055915887,-0.866067414948722,-0.825711432685321,-5.93171023375244,-5.91996101230939,-5.96649741615674,-6.03630101990906,-6.09574236216987,-6.20189515171808,-6.30360924719307
"OTU_14831",-6.16747680185957,-6.23031413507468,-6.57271162864784,-6.08113509285289,-6.01238700257478,-6.00247754497203,-5.98358874560479,-6.00240844576608,-5.92668699454002,-6.06556575984538,-5.97308846155227,-6.04507103029559,-6.13439578473721,-6.14762790806443,-0.918476110306968,-6.13385445871765,-6.0030860618169,-5.95480232719081,-6.02514873676877,-0.809495130584712,-5.87815076481211,-5.84576738911334,-5.86790217018811,-5.95973528713305,-5.91331380974128,-5.83080705246809,-5.9008088003013,-5.84717873608214,-5.92884758364971,-0.733896613266034,-0.956284224714732,-6.02749996428431,-6.25917439733216,-5.91406387993078,-5.83635397621326,-5.83757652548306,-6.43485350977848,-5.86905367401846,-5.98367410902004,-5.94602387732273,-0.166808266387327,-5.9778773624291,-5.91824802148806,-0.807775782286283,-0.841783969271633,-0.805949049973198,-5.92350033643074,-5.91064645821398,-5.88182134415306,-0.118475837238735,-5.98983041568823,-5.90382086833908,-5.94704506767115,-0.863903599905769,-5.87074142615926,-0.834803323312859,-0.782956883561924,-0.101389817094876,-5.913566570273,-5.93872849449299,-0.894848589237831,-5.91064860544928,-0.879136253188465,-5.85111658019077,-0.789419847372513,-0.813723074536881,-5.97634948856459,-5.92923195215089,-0.824190341889338,-5.90928829315429,-5.90498575333251,-5.89465041493049,-5.90528005122192,-5.96983240782742,-0.851440525189871,-0.147870424810266,-5.94365445033409,-5.98290278224831,-0.859011157505703,-5.9577116769658,-5.96063758036045,-5.96443343064582,-0.172920234388776,-5.92019313532237,-0.885949949936828,-5.98895388379634,-6.03549028764369,-6.10529389139601,-6.16473523365682,-6.27088802320503,-6.37260211868002
"OTU_1465",-6.1323854820483,-6.19522281526341,-6.53762030883657,-6.04604377304162,-5.97729568276351,-5.96738622516076,-5.94849742579352,-5.96731712595481,-5.89159567472875,-6.03047444003411,-5.937997141741,-6.00997971048432,-6.09930446492594,-6.11253658825316,-5.98800109198448,-6.09876313890638,-5.96799474200563,-5.91971100737954,-5.9900574169575,-5.87726674545026,-5.84305944500084,-5.81067606930207,-0.812437701414719,-5.92464396732178,-5.87822248993001,-5.79571573265682,-5.86571748049003,-5.81208741627087,-5.89375626383844,-0.733896613266034,-5.99245201801733,-5.99240864447304,-6.22408307752089,-5.87897256011951,-0.780070817691308,-5.80248520567179,-6.39976218996721,-5.83396235420719,0.497984855041,-0.855496879585977,-5.89948654008244,-5.94278604261783,-5.88315670167679,-5.87711103696454,0.767653943162467,-0.805949049973198,-5.88840901661947,-5.87555513840271,-0.816662636753555,-5.87575263333555,-5.95473909587696,-5.86872954852781,-0.857547984718831,-0.170756419345824,-0.0920416352211674,-0.141656142752914,-5.84438840810728,-5.8391833157049,-0.865031514647379,-0.89301010499227,-5.8967524641173,-0.152106810372363,-0.879136253188465,-5.8160252603795,-5.82855332955019,-0.813723074536881,-5.94125816875332,-5.89414063233962,-5.8373608376673,-5.87419697334302,-5.86989443352124,-5.85955909511922,-5.87018873141065,-5.93474108801615,-5.90400063952867,-5.88430331328554,-5.90856313052282,-0.88815729539466,-5.90331089156558,-5.92262035715453,-5.92554626054918,-5.92934211083455,-5.95514906990005,-5.8851018155111,-5.96561178542812,-5.95386256398507,-6.00039896783242,-6.07020257158474,-6.12964391384555,-6.23579670339376,-6.33751079886875
"OTU_89",0.667348947061015,-3.2417503509993,-0.830629584153143,-3.09257130877752,1.22467952983077,1.15275991818219,0.8487811803726,0.658429261288653,0.747064903401207,0.0519438695004379,0.901649037149583,-0.308146899290373,0.310295275488587,0.314249679680733,1.16096543137287,0.541530235514184,1.45845861132616,1.06275302252074,0.819027253198955,1.75545422687682,1.14566731876064,0.995963874418124,1.75251165604682,0.693977562485108,1.09042730116338,1.17116995710187,1.07112292919025,1.14545985929893,1.45401699962532,0.875541299168066,0.142328063953378,-0.281449138755783,-0.0944970478885012,0.538348727805057,0.606223543428583,1.16899371449971,0.93957750499978,1.41664676472678,1.81974069502332,0.530797481533913,1.5379398258511,0.461059975324372,1.49752288660703,1.13813436676903,0.767653943162467,1.90210115112901,0.959424976726427,0.592922034243477,1.26277890492628,1.49096207519537,-0.252680271660329,1.11995560114146,1.08836216433648,1.21553794177407,1.77976054168042,1.46778176968119,1.70194976622608,1.50804809533922,1.43755357834667,0.493284256127621,1.74420874037743,0.253358297735802,0.91262321603959,0.807018094042767,1.00233962185554,0.795714837897219,0.169568062874767,0.505677259877344,0.562104019230553,-2.92072450907891,1.26081410262445,-0.158914290183694,0.239485731729569,1.18239843526691,1.63346612459813,0.257594683297899,0.517401978801031,1.30906728194156,0.239601131162407,0.916048178129882,1.30858959885551,1.33850052909647,1.07984273410659,0.560582928434569,0.723487962497273,-0.204946474957215,-0.250400351727922,-0.341473834400702,-3.17617144958144,-3.28232423912965,-3.38403833460464
"OTU_9235",-5.73848119634121,-5.80131852955632,0.267982704514967,-5.65213948733453,-0.279397866945499,-5.57348193945367,-5.55459314008644,-5.57341284024772,-5.49769138902166,-5.63657015432703,-0.890110432078472,-5.61607542477723,0.0226132030368058,-5.71863230254608,-0.225328929747023,-5.70485885319929,-0.939436661472213,-5.52580672167245,-5.59615313125041,-5.48336245974317,-5.44915515929376,-5.41677178359499,-5.43890656466975,-0.915460349948992,-0.855482847891936,-0.77474019195344,-0.181640039305116,-5.41818313056378,-0.155420912808779,0.364715675402075,-5.59854773231024,-5.59850435876595,-5.8301787918138,-5.48506827441242,-5.40735837069491,-5.4085809199647,-6.00585790426013,-5.4400580685001,-0.888309506078891,-0.855496879585977,-5.50558225437535,-0.925234385795519,-5.4892524159697,-5.48320675125745,-0.148636788711688,-0.805949049973198,-0.832334492501628,-0.793372326876414,0.281949651914555,-5.48184834762846,-5.56083481016987,-0.132807367353909,-0.857547984718831,-5.54027498992084,-5.4417458206409,-5.48316612233131,-0.782956883561924,-5.44527902999781,-5.48457096475465,-0.199862924432325,-5.50284817841021,-5.48165299993092,-5.4759931828423,-5.42212097467241,-5.43464904384311,-5.43901418404613,-5.54735388304623,-5.50023634663253,-5.44345655196021,-5.48029268763593,-5.47599014781415,-5.46565480941213,-5.47628444570356,-5.54083680230906,-0.851440525189871,-5.49039902757845,-5.51465884481573,-5.55390717672995,-5.50940660585849,-5.52871607144744,-5.5316419748421,-5.53543782512747,-5.56124478419296,-5.49119752980401,-5.57170749972103,-5.55995827827798,-5.60649468212533,-5.67629828587766,-5.73573962813846,-5.84189241768667,-5.94360651316166
"OTU_20818",-6.28080548716657,-6.34364282038168,-6.68604031395484,-6.1944637781599,-6.12571568788178,-6.11580623027903,-0.942978288855455,-0.257861470585502,-0.169225828472948,-1.04666841916767,-6.08641714685927,-6.1583997156026,-6.24772447004421,-6.26095659337144,0.467818250812923,-6.24718314402465,-6.1164147471239,-0.190009945974631,-6.13847742207577,-0.809495130584712,-5.99147945011912,-0.795795594809931,-5.98123085549512,-6.07306397244005,-6.02664249504828,-5.94413573777509,-0.874787219865061,-0.107303109196436,-6.04217626895672,-5.93618763890312,-6.1408720231356,-6.14082864959131,-6.37250308263916,-6.02739256523778,-0.780070817691308,-5.95090521079006,-6.54818219508549,-5.98238235932546,-0.888309506078891,-6.05935256262973,-0.859955446947273,-6.0912060477361,-6.03157670679506,-6.02553104208281,-6.05301743546497,-0.805949049973198,-0.832334492501628,-6.02397514352098,-5.99515002946006,-6.02417263845382,-6.10315910099523,-6.01714955364609,-6.06037375297815,-6.0825992807462,-5.98407011146626,-6.02549041315667,-5.99280841322556,-5.98760332082317,-6.02689525558001,-6.05205717979999,-6.04517246923557,-6.02397729075628,-6.01831747366766,-5.96444526549777,-5.97697333466847,-5.98133847487149,-6.0896781738716,-6.0425606374579,-5.98578084278557,-6.02261697846129,-6.01831443863951,-6.00797910023749,-6.01860873652893,-6.08316109313442,-6.05242064464695,-6.03272331840381,-6.05698313564109,-6.09623146755532,-6.05173089668385,-6.0710403622728,-0.195487797920763,-6.07776211595283,-6.10356907501832,-6.03352182062937,-0.885949949936828,-6.10228256910334,-6.14881897295069,-6.21862257670302,-6.27806391896383,-6.38421670851203,-6.48593080398702
"OTU_7858",-6.00317375056829,-6.0660110837834,-6.40840857735656,-5.91683204156162,-5.8480839512835,-5.83817449368075,-5.81928569431352,-5.8381053944748,-5.76238394324874,-5.90126270855411,-5.80878541026099,-5.88076797900432,-5.97009273344593,-5.98332485677316,-5.85878936050447,-5.96955140742637,-5.83878301052562,-5.79049927589954,-5.86084568547749,-5.74805501397025,-5.71384771352084,-5.68146433782207,-5.70359911889684,-5.79543223584177,-0.855482847891936,-5.66650400117681,-5.73650574901002,-0.800450289756381,-5.76454453235844,-5.65855590230484,-5.86324028653732,-5.86319691299303,-6.09487134604088,-0.847945633314834,-5.67205092492199,-5.67327347419178,-6.27055045848721,-5.70475062272718,-5.81937105772877,-0.855496879585977,0.238656841720837,-5.81357431113782,-5.75394497019678,-0.114628601726338,-5.77538569886669,-5.70720855968723,-0.832334492501628,-0.793372326876414,-0.12351545619361,-0.811623017798681,-0.945827452220274,-5.73951781704781,-5.78274201637987,-0.863903599905769,0.601105545338778,-0.834803323312859,-0.0898097030019792,-0.794536997654821,0.744406397786721,-5.77442544320171,-5.76754073263729,-5.746345554158,-0.879136253188465,-0.802419818391333,-5.69934159807019,-5.70370673827321,-0.929044225793342,-0.880617101242546,-5.70814910618729,-5.74498524186301,-5.74068270204123,-5.73034736363921,-5.74097699993065,-5.80552935653614,-5.77478890804867,-5.75509158180553,-5.77935139904281,-5.81859973095704,-5.77409916008557,-5.79340862567452,-5.79633452906918,-5.80013037935455,-5.82593733842004,-5.75589008403109,-5.83640005394811,-5.82465083250506,-5.87118723635241,-5.94099084010474,-6.00043218236555,-6.10658497191375,-6.20829906738874
