"ASVID","AS_1","AS_2","AS_3","AS_4","AS_5","AS_6","AS_7","AS_8","AS_9","AS_10","AS_11","AS_12","AS_13","AS_14","AS_15","AS_16","AS_17","AS_18","AS_19","AS_20","AS_21","AS_22","AS_23","AS_24","AS_25","AS_26","AS_27","AS_28","AS_29","AS_30","AS_31","AS_32","AS_33","AS_34","AS_35","AS_36","AS_37","AS_38","AS_39","AS_40","AS_41","AS_42","AS_43","AS_44","AS_45","AS_46","AS_47","AS_48","AS_49","AS_50","AS_51","AS_52","AS_53","AS_54","AS_55","AS_56","AS_57","AS_58","AS_59","AS_60","AS_61","AS_62","AS_63","AS_64","AS_65","AS_66","AS_67","AS_68","AS_69","AS_70","AS_71","AS_72","AS_73","AS_74","AS_75","AS_76","AS_77","AS_78","AS_79","AS_80","AS_81","AS_82","AS_83","AS_84","AS_85","AS_86","AS_87","AS_88","AS_89","AS_90","AS_91","AS_92","AS_93","AS_94","AS_95","AS_96","AS_97","AS_98","AS_99","AS_100","AS_101","AS_102"
"OTU_124",-9.14612179964953,-13.8923100183809,-13.8899380984898,-7.14356494202321,-6.89961698960026,-8.75872660784204,-9.15773042170389,-9.8590130624343,-9.1689974084418,-13.8925151195808,-7.89170465933011,-7.87289059531362,-13.8888293590556,-13.8896600654053,-8.46347590891025,-8.2446492898069,-9.16162270517875,-9.16088748825665,-7.78072088611792,-13.8970866074522,-13.8953306777198,-8.47235271694308,-8.76462602196033,-9.17003907520266,-9.85608143013886,-9.86329036278472,-13.8918752895846,-7.5222379683584,-8.24259843851095,-9.166388484447,-9.87049937670915,-8.48135873840702,-9.8747279308647,-9.86547411033791,-13.9019914365933,-13.9014333779108,-13.9010994090994,-13.898605899136,-13.897841521146,-13.8893864950296,-13.9002512320778,-9.178488442527,-13.8986870188085,-13.8998502660402,-13.8836488822317,-8.25671115444666,-9.8725127482367,-7.77721642349949,-13.8763143839124,-9.87029264767849,-13.8897147693578,-9.15878388506178,-7.77338409605406,-8.45977592054629,-8.44886081603941,-7.44918064581179,-9.15069651904867,-8.04152018826458,-8.75326613013479,-8.75704963438541,-7.45192775515206,-8.04777605681556,-9.82547195555139,-9.8420907576708,-9.15371710903509,-9.84924253768373,-9.85219425814858,-7.64873978895624,-9.84897856703573,-13.8850761082575,-13.8869038614599,-9.81596695500663,-13.8721331949454,-8.44451496591825,-8.43522362854899,-13.8793370387086,-8.22630598801551,-9.82455256444799,-8.43614581256291,-13.8746005053777,-13.8798863084453,-13.8833086743611,-13.8840816758196,-13.8791729092347,-8.73788039504374,-13.8796856673457,-13.8815422242682,-9.84718171632503,-9.84139936022271,-13.8854577653105,-13.8829054762987,-13.8809157589536,-8.75321348054413,-13.8832492392512,-13.8880326204542,-13.8883940022494,-13.8970948855287,-9.83408388239725,-9.16172769205549,-13.8935991735934,-7.91675540896056,-8.74629230643572
"OTU_382",-14.5324882300679,-14.5418863930638,-14.5395144742233,-14.538683684643,-9.15181042978578,-8.47099217251552,-14.5381162267868,-14.5420229395148,-14.5435477177396,-9.8592743978598,-14.5316683688181,-9.12592562083382,-9.85172046171425,-8.75473919437422,-9.15672860252753,-9.85429730834536,-14.5398142234961,-9.16088748825665,-9.86052785809599,-14.5466629800269,-9.865370230423,-8.24915687121129,-7.56028877665679,-9.86323831062844,-8.46962977448463,-14.5439256051124,-9.8581240107846,-8.72658934546947,-9.85224688834253,-9.85958791024611,-14.5473995558169,-9.86780856007911,-9.8747279308647,-14.5450078021181,-14.5515678070136,-9.87822102528824,-14.5506757799108,-14.5481822710423,-14.5474178933884,-14.5389628710078,-14.5498276032613,-14.5479277509774,-14.548263390679,-14.5494266373997,-14.533225260763,-9.86635665419792,-14.5482578442759,-8.2473772319036,-14.5258907657289,-14.5471823341957,-9.85398213263229,-14.5382980880826,-8.24354550792826,-8.74751094647845,-9.83531577243279,-8.05558092268507,-7.89766815072691,-6.9994761371712,-8.75326613013479,-8.46931511117177,-8.7516327024723,-9.14660153100918,-9.13227071655426,-9.8420907576708,-9.15371710903509,-14.5371135395632,-9.15899444462459,-9.84638796049556,-14.5369229686063,-14.5346524861524,-14.536480238541,-14.52098402561,-9.81749383936915,-14.5283660241046,-14.523785313594,-14.5289134191683,-14.5308213726242,-14.5252115685311,-9.82260282379566,-14.5241768879653,-9.83322601949546,-9.84033473753086,-14.5336580541578,-14.528749289768,-9.1433989662223,-9.83290413108067,-9.83670651884578,-14.5360851901548,-14.5333417812993,-14.5350341430353,-14.532481855162,-14.5304921387063,-14.5382708279868,-14.5328256179609,-14.5376089970335,-14.5379703786682,-14.5466712580997,-14.5296009954602,-9.16172769205549,-14.5431755477063,-8.47652743469022,-14.5349226280671
"OTU_1214",-8.04729622314868,-8.24920916562887,-7.65633716643018,-8.46589989702869,-7.13621799177395,-7.55438720580061,-8.05890730712449,-8.24936603247539,-9.86219669811825,-8.4728232436803,-8.45148064805086,-9.12592562083382,-13.0649368786353,-9.1602568718082,-7.9037018305115,-13.0661486759642,-9.85482238055485,-13.0659910154363,-9.86052785809599,-9.86884434659255,-13.071438205004,-8.06678301726491,-9.17014318222477,-9.17003907520266,-9.16288182081648,-13.0704567574551,-8.75940707582087,-7.11650236334578,-8.75352933651643,-9.85958791024611,-9.87049937670915,-8.76909263372825,-13.0759726094802,-8.47902392529874,-13.0780989717191,-9.18502256399189,-13.077206943178,-9.87220326249636,-8.48415333733804,-8.75463404743127,-8.77688722732785,-8.77297171485501,-9.17931399337106,-9.87493374511807,-8.45467928602699,-9.86635665419792,-8.48606365621932,-9.16382511823471,-7.62857166748404,-9.17709377818255,-9.16078241312784,-8.75326613013479,-9.85319375848166,-8.05420489706441,-8.44886081603941,-8.23795536574712,-7.54083393307596,-7.63589415753303,-7.90575765475102,-13.0668445377585,-9.15715054346206,-8.2301509142518,-13.0520888360088,-7.539027055824,-8.46046409717015,-7.76943141758307,-8.24254579723491,-7.07300485187744,-8.05695505746078,-8.05219037059188,-8.46157476765323,-7.17619992152645,-6.98340827545825,-7.0575751658775,-7.18191780134641,-6.73992816833864,-6.43320800968653,-6.56510244328581,-6.98852170660765,-6.77677844382476,-7.05983238186249,-7.76052030997641,-7.89564880685865,-7.52881552064718,-7.63894726791504,-8.73418452324525,-8.45025178566236,-8.23753219726686,-8.23174861390465,-8.45845117139247,-8.22999100380131,-7.75587423075296,-8.24228254928014,-8.74193546409414,-8.7516854353539,-8.75268683212243,-9.86936183780675,-8.44762872803033,-13.0661772646672,-13.0697066988306,-9.86297800919792,-8.74629230643572
"OTU_3721",-9.83932229506034,-9.85885622839053,-14.2813329233568,-9.85235214042136,-14.2769828639166,-8.75872660784204,-14.2799346757204,-14.2838413890061,-9.1689974084418,-9.8592743978598,-14.2734868168266,-14.264382676326,-14.2802241842561,-14.2810548903558,-14.279332584983,-14.2814359797806,-9.16162270517875,-14.2812783194873,-9.16732848138289,-14.2884814301776,-14.2867255009698,-9.85880394490949,-14.2857911800107,-9.86323831062844,-14.2822120278326,-14.2857440548744,-14.2832701138697,-8.72658934546947,-9.85224688834253,-14.2840068224755,-9.87049937670915,-14.287869701845,-14.2912598987492,-9.86547411033791,-14.2933862578581,-14.2928281993414,-14.2924942306293,-9.17900449166633,-9.17740387172992,-8.75463404743127,-14.29164605386,-9.87168723998633,-14.2900818410565,-14.2912450879418,-9.14793291184757,-14.2871155665189,-9.8725127482367,-9.85702467812579,-8.21657446682262,-8.7715769784665,-8.75526476331468,-9.85198370966901,-9.15999399753944,-14.2773795566253,-14.2722170857109,-14.2782531810996,-8.05187191615471,-14.2713163538726,-14.2803800401978,-14.2821318405397,-8.7516327024723,-9.83980200084999,-14.2673761608953,-14.2755178343631,-14.2777914799238,-14.2789319883534,-14.2803610598988,-9.84638796049556,-9.84897856703573,-9.84421514107106,-8.74930969841831,-9.81596695500663,-9.81749383936915,-9.83097062169695,-8.02964997227247,-8.44564348257616,-14.2726398205108,-8.21489820179659,-9.82260282379566,-9.82238595109909,-8.44677072711969,-8.23068376448021,-8.23222742645869,-7.88565166390923,-8.45014485666311,-7.88667198996504,-7.89047559994008,-8.46072865443511,-7.64374906981067,-8.23525459359152,-7.89341214600503,-8.73697108525415,-9.85193106562173,-8.04862852636476,-9.15720327356305,-8.05938160293586,-14.2884897082516,-9.83408388239725,-14.281464568441,-9.86214458900175,-14.2854478674704,-14.2767410765433
"OTU_25",-13.3616142879604,-13.3710124611168,-13.368640539721,-13.3678097492443,-7.89878235697031,-13.3703268997573,-7.77111980504689,-9.16581360659271,-8.07017665614984,-13.3712175624467,-9.14473461487819,-8.20947166362673,-9.85172046171425,-7.65581143170381,-9.15672860252753,-13.3687435962412,-9.85482238055485,-8.46763523256789,-9.86052785809599,-13.3757890532075,-9.17217110585868,-7.77899634230257,-13.3730988005377,-9.17003907520266,-7.77627282938461,-13.3730516753574,-8.24847679480727,-8.72658934546947,-9.85224688834253,-9.85958791024611,-9.17730051789798,-9.17460956202038,-9.8747279308647,-7.66783394858013,-9.18599644858667,-7.93200315236138,-7.67976498389368,-8.77348779062639,-13.3765439673772,-8.46689939736177,-8.77688722732785,-9.87168723998633,-7.67487550195828,-8.08291700145395,-8.2314825078332,-7.30078440546268,-8.08049538087698,-7.08364997769574,-7.87999416882244,-8.7715769784665,-9.16078241312784,-7.90575765475102,-9.15999399753944,-7.20648326296602,-8.04328863008555,-7.64995713898881,-7.76408366968361,-7.53047999524554,-8.75326613013479,-8.75704963438541,-7.77053974333315,-8.45334776336748,-7.42703596683198,-8.45563688571713,-13.3650990929681,-13.3662396024681,-9.85219425814858,-8.23673827338891,-9.1557785839835,-8.05219037059188,-8.74930969841831,-9.12276519972023,-9.81749383936915,-9.13776967914135,-8.21202580462344,-9.13889807452182,-8.73723861515221,-13.3543376184907,-7.11379336239341,-7.62472748721739,-7.19347113398038,-8.04830893543842,-13.3627841133202,-8.73316441631402,-8.45014485666311,-9.13970329237674,-8.22705477127775,-9.1539816383068,-9.14819897543833,-9.15170439649123,-8.7409232373755,-13.3596181944284,-8.75321348054413,-8.23100333838439,-9.85040318144367,-9.8514044726659,-8.77064607231736,-13.358727050212,-6.90954315346585,-8.25249821294379,-9.86297800919792,-9.15181042978578
"OTU_362",-9.14612179964953,-12.4216193100271,-9.85398213263229,-9.15915233520675,-8.05298606328431,-12.4209337469731,-8.75221261128471,-7.55595739349891,-6.77005938268137,-7.46085638589637,-7.89170465933011,-7.25352482074763,-7.36623442237592,-8.06143428925361,-8.05790527661057,-7.90807198357698,-7.9085972212591,-8.06206503828897,-7.4621105011258,-8.07682603129881,-7.78556502403801,-9.16560447813479,-9.8633424122317,-8.7645219095188,-9.85608143013886,-8.47683983706702,-8.0661029052818,-7.5222379683584,-8.46579462833024,-8.24994100047596,-9.17730051789798,-7.30223721534826,-7.67709159789963,-9.86547411033791,-8.26955200850163,-9.87822102528824,-8.2677569981471,-12.4279152102659,-9.17740387172992,-9.85335148304233,-9.18240375328316,-9.178488442527,-8.48606365621932,-9.18173511496585,-8.74241458252541,-9.86635665419792,-8.08049538087698,-7.91080021192189,-7.42779288728335,-7.23056315340929,-6.35579195430021,-7.0179277281077,-7.07981604006703,-6.75407418585148,-7.34982014717734,-6.95633378054098,-5.99130495990654,-6.11782854693692,-6.32388446652425,-6.35757964077452,-6.80477288572928,-7.27421298451803,-6.73329366087237,-8.05006542291597,-6.85017913084454,-6.55203226276879,-6.8066186344405,-7.90016013261086,-7.90275156119704,-8.45776160764681,-9.15482766204592,-7.73614332768038,-6.82072572000903,-7.19121416058961,-7.04827780160801,-7.63444468740944,-6.89055557692439,-7.52148039256459,-7.62494445402232,-6.93109195916137,-7.88699398202535,-5.7428429185568,-6.15092254673606,-6.65259417601122,-6.94531863657414,-8.04087634233612,-7.35121171237727,-7.36169304054108,-7.64374906981067,-8.45845117139247,-8.04761613784083,-7.88945914940452,-7.6542852361072,-8.04862852636476,-8.05838004780615,-9.15820461755565,-8.48291225743936,-9.83408388239725,-9.16172769205549,-8.76342807395385,-7.91675540896056,-7.44658509915773
"OTU_476",-8.45286798085968,-8.4724050086261,-9.16078241312784,-9.15915233520675,-9.15181042978578,-9.85744361403472,-9.85093030179745,-12.8156614547463,-12.8171862363753,-12.8157300095577,-9.14473461487819,-8.72040610724157,-9.85172046171425,-9.85345661893056,-12.8111526412704,-8.2446492898069,-6.85809223396304,-7.28850726146903,-6.60112559821663,-6.64872544910352,-6.97411505729023,-7.15002148790344,-7.37786306946957,-6.68398653227401,-6.35789478337916,-7.15451118482127,-7.37264167080668,-8.21565557267402,-7.36676115401833,-7.66194529454878,-6.20497207714295,-6.46510737974626,-6.20920893374442,-6.49672297863929,-6.44366958801646,-6.58105000473462,-6.83185082232113,-6.82664851333616,-7.09723862880371,-7.45493036493553,-6.7834796208848,-6.31458270751787,-6.53891479732819,-7.92871485879571,-7.53806915037051,-7.66871685912594,-7.23278474508532,-7.14824091660294,-6.93493801357594,-7.56724225804945,-8.46753014639714,-8.24233520441535,-8.46674164792014,-8.45977592054629,-9.14211506298062,-12.8100732351176,-12.8082935807033,-12.803136393248,-8.75326613013479,-12.8139519027008,-12.8113229366673,-12.806210525506,-12.7991961919081,-12.8073378826193,-12.8096115329704,-12.8107520437988,-9.85219425814858,-12.8093277889889,-12.810561472414,-12.8082909848554,-12.8101187413542,-12.7946224933368,-12.7953480480272,-12.8020045086135,-12.7974237877038,-12.8025519049167,-12.8044598626876,-12.7988500458838,-12.7979320122209,-12.7978153629659,-12.8031011756504,-9.84033473753086,-12.8072965506215,-12.8023877751448,-12.8046825610427,-12.8029005341866,-12.8047570944755,-9.84718171632503,-12.8069802770503,-12.8086726425973,-12.806120348974,-12.8041306280257,-12.8119093348193,-9.84065424336456,-12.8112475023813,-12.8116088848268,-12.8203097836928,-12.8032394827645,-12.8132846292034,-12.8168140655116,-12.8172679365685,-12.8085611273781
"OTU_138",-9.14612179964953,-9.16565676434954,-9.16078241312784,-9.85235214042136,-7.89878235697031,-8.75872660784204,-9.15773042170389,-9.8590130624343,-13.9310890404353,-13.9296328162741,-13.9192096866381,-7.7393047824012,-9.85172046171425,-13.926777762195,-13.925055456362,-8.2446492898069,-13.9273555446656,-13.9270011913861,-13.930123057438,-9.1756454021793,-13.9324483743181,-9.16560447813479,-13.931514053111,-9.86323831062844,-9.16288182081648,-8.47683983706702,-9.8581240107846,-8.21565557267402,-9.85224688834253,-8.24994100047596,-13.934940880081,-7.46939499142587,-13.9369827732983,-8.76675794175489,-9.18599644858667,-7.16945265446192,-13.9382171055043,-9.17900449166633,-7.67296468979839,-7.90712585998472,-13.9373689285111,-13.9354690754562,-13.9358047152941,-9.87493374511807,-9.84113331078915,-8.47990660663022,-9.8725127482367,-9.16382511823471,-9.82622846698918,-13.9347236583716,-9.16078241312784,-7.90575765475102,-9.85319375848166,-8.23657941294748,-9.14211506298062,-13.9239760521899,-13.9221964010457,-9.14034700015565,-8.75326613013479,-13.9278547126661,-9.850350454123,-8.45334776336748,-13.9130990290584,-13.9212407047202,-13.9235143508905,-9.84924253768373,-13.9260839315526,-7.36089882240704,-9.84897856703573,-13.9221938052026,-13.924021558343,-9.12276519972023,-9.81749383936915,-9.13776967914135,-8.21202580462344,-8.73337926216295,-13.9183626900944,-13.9127528836766,-7.62494445402232,-7.33688265876362,-9.14002519806116,-9.84033473753086,-13.9211993727985,-8.73316441631402,-8.45014485666311,-8.44644878689048,-7.75689073566888,-13.9236265097944,-8.45494537793671,-9.84490459510383,-13.9200231733177,-9.14248970506801,-9.85193106562173,-9.84065424336456,-9.15720327356305,-9.8514044726659,-9.86936183780675,-8.44762872803033,-8.2452794757326,-9.86214458900175,-9.86297800919792,-9.84501062277715
"OTU_224",-14.2448059948743,-14.2542041593925,-14.2518322401691,-14.2510014504545,-14.247482180647,-9.85744361403472,-14.2504339925065,-14.2543407058655,-14.2558654843359,-14.2544092605347,-14.2439861334909,-14.2348819928171,-14.2507235010475,-14.2515542071629,-14.2498319017577,-14.2519352965949,-14.2521319894903,-14.2517776362986,-14.2548995015774,-14.2589807471238,-14.2572248178832,-14.2541539390079,-14.2562904969066,-14.2562784399137,-14.2527113446614,-14.2562433717694,-14.2537694307184,-9.13210852370661,-14.2509884486784,-14.254506139338,-8.07848148951444,-8.25816336153762,-8.26508416180901,-14.2573255689492,-14.2638855748956,-9.87822102528824,-9.18420171436649,-14.2605000383827,-9.87060272520035,-14.2512806368644,-14.2621453708652,-9.178488442527,-14.2605811580325,-14.2617444049394,-14.2455430256893,-9.17315758084847,-14.2605756116285,-9.16382511823471,-8.72750814029158,-14.2595001013759,-8.46753014639714,-9.85198370966901,-14.2513044542682,-9.15302900526307,-14.2427164023511,-14.2487524978539,-14.246972847153,-14.2418156704958,-14.2508793569923,-14.252631157367,-14.2500021968,-14.2448897963105,-14.2378754774435,-14.2460171510658,-14.2482907966695,-14.2494313051205,-14.2508603766928,-14.2480070532799,-14.2492407341328,-14.2469702513105,-9.84802769533176,-9.81596695500663,-14.2340273416882,-14.2406837882387,-9.12847934549586,-14.2412311833919,-14.243139137159,-14.2375293321489,-9.82260282379566,-8.03035532484234,-7.88699398202535,-8.23068376448021,-7.89564880685865,-8.73316441631402,-8.45014485666311,-8.73418452324525,-8.22705477127775,-8.74846362994206,-8.7426806602749,-8.05288000749887,-9.14644164612595,-8.44923549823301,-8.75321348054413,-8.23100333838439,-7.21066017971104,-6.90601692681788,-7.47094907379418,-8.73536440110389,-7.77511833723287,-8.070124533453,-9.86297800919792,-14.2472403932691
"OTU_232",-7.19957165057237,-9.16565676434954,-8.75526476331468,-8.75363459967442,-8.23536064375335,-8.47099217251552,-7.365443804335,-7.3735312341944,-7.22246173809837,-7.21953745403013,-7.89170465933011,-7.7393047824012,-7.77191025643576,-7.45503555612061,-7.07654823554626,-7.28871750009064,-6.5954126447084,-6.85735632139829,-7.29495196691167,-7.38336814699238,-7.56231754422651,-7.0854306422492,-7.22360822840061,-6.3958874456377,-6.27072584750157,-6.77115424475993,-6.76598222476747,-7.05190973404598,-7.45382518891587,-8.47313680521932,-7.38502411921928,-7.78800423950903,-7.30916087636391,-7.37999598743256,-7.04516150766484,-8.08620512607699,-7.57435312430855,-6.82664851333616,-6.97935216448715,-6.85661986686737,-6.83005110464806,-6.82613195771746,-6.69327203537979,-6.92956826804718,-6.7044676357271,-6.68710860786651,-6.3154096664238,-5.96268707220378,-6.52898619534812,-6.23079221569617,-5.79053998800756,-6.67271836451619,-6.85646198459459,-6.13053696231232,-6.39972145344306,-6.15666113846734,-6.15294543803008,-6.24815032628955,-5.7545283970408,-5.61808775355132,-5.67258283980532,-6.37241280842806,-6.38986172539077,-6.12638978495194,-7.1381259847208,-6.75709093904573,-7.07881575042612,-6.7542331894294,-7.01492004834783,-7.54115245513631,-7.76821612589562,-7.17619992152645,-7.41905351832052,-8.03894231358242,-8.72295997066675,-7.34660143295596,-7.06256645491952,-7.33905056379132,-6.60242505667998,-5.99130149033669,-5.91857122158766,-5.49247338098899,-5.41866738580555,-5.84004932004691,-5.98398987269128,-6.14192987292421,-5.84488543909098,-6.01615715969835,-5.84959158179471,-5.93028039378298,-6.00859951022811,-5.92104208281144,-6.63179095148434,-6.12495020697946,-6.59098762563526,-6.41583582346529,-6.22985962146248,-7.06069093525285,-6.45220667070599,-6.22262848057628,-6.72633766133815,-6.47622938137697
"OTU_354",-7.53625726604855,-9.16565676434954,-8.24433404785609,-8.46589989702869,-8.74629230643572,-12.4454171766874,-9.15773042170389,-9.16581360659271,-9.1689974084418,-12.4463078414911,-9.83793518429589,-12.4267805089474,-12.4426220698648,-12.44345277872,-12.4417304676317,-12.4438338694081,-12.4440305629517,-12.4436762085922,-12.446798084145,-12.4508793430745,-12.4491234080826,-12.4460525191248,-12.4481890840417,-12.4481770270092,-9.85608143013886,-9.86329036278472,-12.4456680095707,-8.72658934546947,-12.4428870183697,-12.4464047206129,-8.77178372886782,-12.450267612728,-9.8747279308647,-8.76675794175489,-8.7804801070333,-7.79842046321732,-8.2677569981471,-9.17900449166633,-8.77188708804104,-7.77354187868252,-7.10224212104654,-6.57450746793854,-6.69327203537979,-6.98368698394915,-7.35564110297425,-6.49760680723409,-7.03847389593011,-7.08364997769574,-6.7340510317498,-6.77816416520094,-5.88095452713832,-6.16104908132763,-6.38582657687148,-5.81796113876491,-5.5409949084879,-6.10776500280414,-6.40831619472598,-6.22069762765411,-6.63184366212927,-7.2160274836927,-7.45192775515206,-7.8935720735049,-8.72675154708644,-9.14889040965996,-9.84691720104773,-9.84924253768373,-9.85219425814858,-8.74766979009724,-8.75026067059479,-12.4388688077203,-8.74930969841831,-8.71724551390704,-8.71877256481461,-12.432582323762,-8.43522362854899,-8.44564348257616,-12.4350376808557,-12.4294278571421,-9.82260282379566,-9.12918454501517,-12.4336789921485,-8.74161592422883,-8.74315942188736,-9.13868324021195,-9.8365996069945,-8.73418452324525,-8.04467974855494,-8.05515773181968,-8.0493738415611,-7.27931883541462,-8.22999100380131,-7.35019498988166,-6.90654401938754,-7.53758985333032,-7.7705924901222,-7.45298232946546,-6.57217893722355,-6.27691198175835,-6.71827774436105,-6.14648592790448,-5.88997493652944,-6.37763002639502
"OTU_459",-8.74060337384788,-7.55580048562966,-7.08060503624188,-7.77254216798918,-7.76519793504709,-8.47099217251552,-8.05890730712449,-9.16581360659271,-9.1689974084418,-7.29369772060144,-6.79234442747081,-7.51605238162569,-9.15852062324639,-8.06143428925361,-9.84992853544157,-7.90807198357698,-7.36933813616968,-9.16088748825665,-13.454358198659,-9.1756454021793,-9.865370230423,-8.76008708107788,-7.91711992584954,-9.17003907520266,-8.46962977448463,-9.1700911300685,-9.1649245084457,-8.03327993697893,-9.85224688834253,-8.76087112836996,-9.17730051789798,-9.86780856007911,-9.8747279308647,-8.76675794175489,-13.4633442790493,-13.4627862200849,-13.4624522511048,-13.4599587398795,-8.48415333733804,-8.06132912572422,-13.4616040736543,-9.87168723998633,-13.460039859593,-13.4612031074138,-9.84113331078915,-13.457073582665,-13.4600343131847,-8.75830762805168,-13.4376672132338,-13.4589588020862,-13.451067605576,-13.4500745475196,-9.85319375848166,-9.15302900526307,-7.88908440703551,-13.4482111900611,-9.84389677112249,-8.73482826555598,-9.15878388506178,-13.4520898526534,-9.850350454123,-7.5367372020663,-7.62781482887077,-7.06870422670323,-7.44849268769718,-9.15604256856833,-9.15899444462459,-9.84638796049556,-9.1557785839835,-13.4464289420988,-8.74930969841831,-7.73614332768038,-7.61983324720152,-8.44451496591825,-9.12847934549586,-8.04007095154384,-8.04393092524225,-8.72583205652757,-9.12940142947083,-9.12918454501517,-8.73450644620114,-8.23068376448021,-8.23222742645869,-9.13868324021195,-9.8365996069945,-8.73418452324525,-13.4428950562912,-9.1539816383068,-8.45494537793671,-13.4468105993478,-8.7409232373755,-9.8356903944703,-9.85193106562173,-13.4446020721533,-9.85040318144367,-13.4497468377919,-13.4584477255059,-7.88785212098925,-7.55186976596477,-9.1689452966098,-9.86297800919792,-6.47622938137697
"OTU_4011",-8.22967110616582,-9.16565676434954,-8.46753014639714,-8.46589989702869,-8.74629230643572,-8.24779625558457,-9.85093030179745,-8.76029622047005,-13.7757384506933,-7.66163165105431,-13.7638590951069,-13.754754950761,-13.7705964653595,-13.7714271718061,-9.15672860252753,-9.85429730834536,-9.85482238055485,-9.854087202241,-13.7747724675513,-9.1756454021793,-13.7770977847796,-9.16560447813479,-9.8633424122317,-9.17003907520266,-13.7725843097654,-9.1700911300685,-8.75940707582087,-7.42687369502635,-7.65460119187602,-8.47313680521932,-13.7795902909147,-13.7782419861293,-9.18152929012206,-9.17227499116939,-13.7837585444224,-9.87822102528824,-9.18420171436649,-13.7803730065747,-9.17740387172992,-9.85335148304233,-13.7820183397064,-13.7801184863686,-13.7804541262565,-13.7816173736226,-13.7654159879299,-13.7774878504905,-13.7804485798504,-9.85702467812579,-8.43977204444765,-13.7793730691728,-13.771481875765,-13.7704888181008,-8.46674164792014,-13.7677518365391,-13.762589363457,-13.7686254613791,-8.45744318701046,-13.7616886312394,-13.7707523213664,-13.7725041224391,-13.7698751608243,-9.14660153100918,-13.7577484365985,-8.74337213127397,-9.84691720104773,-13.7693042689168,-7.7723842275324,-8.0543637659185,-9.84897856703573,-7.76440215792878,-9.84802769533176,-8.0239345823574,-8.20783794328296,-8.73225080614702,-7.624022019816,-13.7611041439002,-8.73723861515221,-7.87831772249518,-9.82260282379566,-13.7563676100103,-7.88699398202535,-8.74161592422883,-8.23222742645869,-7.26629003086697,-8.04457280812066,-7.63525020795349,-8.04467974855494,-8.23753219726686,-7.64374906981067,-9.84490459510383,-7.75982743852964,-8.04366335239394,-9.85193106562173,-8.45420014208832,-8.2407543430438,-7.90517823468161,-8.77064607231736,-8.44762872803033,-9.85492736192075,-8.76342807395385,-8.47652743469022,-8.45855721593128
"OTU_296",-9.14612179964953,-9.85885622839053,-8.46753014639714,-7.54929332580885,-7.20526391225165,-7.14866015987499,-6.29378889629663,-5.65086439938761,-5.94761714732771,-6.05030980902434,-6.17234275508269,-6.63982136611226,-7.28613902627538,-7.01940187810616,-6.80435052153948,-6.96303229447198,-7.14603700113879,-7.65644228021595,-8.76181117439699,-9.1756454021793,-8.07335101418707,-8.76008708107788,-8.76462602196033,-7.29766411586462,-8.46962977448463,-6.91791403001113,-7.45970539696528,-7.42687369502635,-7.77243687712306,-7.08621522266971,-9.87049937670915,-9.17460956202038,-8.26508416180901,-8.47902392529874,-8.08717921038666,-8.26857797412836,-8.2677569981471,-7.47379196718796,-6.97935216448715,-6.85661986686737,-7.47719280521606,-7.16291415972836,-8.77379730829716,-8.48848502727949,-8.2314825078332,-8.47990660663022,-7.67487550195828,-8.2473772319036,-8.72750814029158,-7.92407232492342,-6.85725114680837,-7.3664978228779,-7.90696808565427,-6.51259404601224,-6.78972221207054,-7.76779306930549,-6.952622414211,-7.3480511365576,-7.07860503557521,-7.0823911262313,-7.45192775515206,-7.8935720735049,-6.73329366087237,-6.70542620433815,-6.54970372657695,-6.55203226276879,-7.14340694333953,-7.36089882240704,-7.14018887720344,-9.84421514107106,-8.23837835523156,-9.12276519972023,-11.8607389991801,-9.83097062169695,-11.8628147477496,-9.83209895644847,-8.44950304244629,-7.87831772249518,-6.56315005913074,-6.98830464561266,-6.09335476251904,-5.32467035283605,-6.12617664486481,-6.30374955811519,-6.33837989957739,-6.74073425162381,-6.19714063723895,-6.51354799170969,-6.22856430991599,-5.78143506035802,-6.09978496364832,-6.04919729093838,-6.2665678373529,-6.31253517202679,-6.48162993455697,-6.44867840142532,-6.60997106928339,-6.04758707106387,-6.80935461425937,-5.85199347151789,-7.08960797587847,-6.70834948367946
