"ASVID","N01B","N02B","N03B","N04B","N05B","N06B","N07B","N08B","N09B","N10B","N11B","N12B","N13B","N14B","N15B","N16B","N17B","N18B","N19B","N20B","N21B","N22B","N23B","N24B","N25B","N26B","N27B","N28B","N29B","N30B","N31B","N32B","N33B","N34B","N35B","N36B","N37B","N38B","N39B","N40B","N41B","N42B","N43B","N44B","N45B","N46B","N47B","N48B","N49B","N50B","N51B","N52B"
"008a4f0fdbff8e989b828d5cb2751cb9",-3.73893219082156,-4.01219274427168,-3.73573699161389,-3.72764052875984,-3.72540079382933,-3.72078817340317,-3.72179991860532,-3.71992969821237,-3.72166364739148,-3.72146279929011,-3.72417048082902,-3.72584377709201,-3.72711984673468,-3.72675177418495,-3.72144515465755,-3.72212860254659,-3.85820975774315,-3.7249947163807,-3.72416790709811,-3.72149703988941,-3.72213555856134,-3.72486829261115,-3.72992221914494,-3.72787139117626,-3.72384024867264,-3.72208671879974,-3.72714915918889,-3.72364532808525,-3.72124549561809,-3.72820636198532,-3.72055679051834,-3.7194394466757,-3.72564286892517,-3.72292094591635,-3.73719222948172,-3.72146102225862,-3.72192198720101,3.25809653802148,3.76120011569356,3.61091791264422,2.83321334405622,2.484906649788,1.09861228866811,1.38629436111989,0,1.38629436111989,1.6094379124341,-3.72129840752238,-3.71780483872709,-3.72406259560143,-3.73881994066241,-3.72010356534662
"0093efa2968345efef497cc1f61f701a",-4.71976144383329,-4.9930219972834,-4.71656624462562,-4.70846978177157,-4.70623004684105,-4.70161742641489,-4.70262917161705,-4.7007589512241,-4.70249290040321,-4.70229205230183,-4.70499973384075,2.77258872223978,1.38629436111989,-4.70758102719667,-4.70227440766927,0,-4.83903901075488,2.30258509299405,1.09861228866811,-4.70232629290114,3.09104245335832,-4.70569754562288,-4.71075147215667,0,-4.70466950168436,-4.70291597181147,-4.70797841220062,-4.70447458109698,-4.70207474862982,-4.70903561499705,-4.70138604353006,-4.70026869968742,-4.70647212193689,-4.70375019892807,-4.71802148249344,-4.70229027527034,-4.70275124021274,-4.70104021959375,-4.70065532069639,-4.69846339151204,-4.69806990361457,-4.69922880392792,-4.69981650321325,-4.69858893932895,-4.69777529623633,-4.69977756156911,-4.69878184065387,-4.70212766053411,-4.69863409173882,-4.70489184861316,-4.71964919367414,-4.70093281835835
"0117e9c502bd1cee660d22cb0e8b4a3c",4.4188406077966,2.39789527279837,4.04305126783455,4.11087386417331,4.26267987704132,4.8283137373023,5.18738580584075,5.64190707093811,5.33271879326537,4.63472898822964,1.38629436111989,3.36729582998647,3.87120101090789,5.55682806169954,5.48479693349065,5.12396397940326,3.58351893845611,4.30406509320417,4.15888308335967,3.97029191355212,4.26267987704132,3.91202300542815,3.3322045101752,1.6094379124341,1.6094379124341,2.07944154167984,2.56494935746154,2.56494935746154,2.99573227355399,2.30258509299405,3.09104245335832,3.2188758248682,3.98898404656427,4.47733681447821,4.48863636973214,5.04342511691925,3.93182563272433,3.04452243772342,1.79175946922805,1.79175946922805,-0.693611660467696,-0.69477056078105,-0.695358260066383,-0.694130696182081,1.79175946922805,2.56494935746154,2.30258509299405,-0.697669417387238,2.39789527279837,1.79175946922805,4.38202663467388,4.65396035015752
"0120eae8d0288b26275c226dadf50e68",-4.48614659265178,-4.7594071461019,-4.48295139344411,-4.47485493059006,-4.47261519565955,-4.46800257523339,0,0.693147180559945,0.693147180559945,2.07944154167984,2.56494935746154,2.19722457733622,2.30258509299405,0.693147180559945,0.693147180559945,-4.46934300437681,-4.60542415957338,2.07944154167984,1.6094379124341,1.09861228866811,-4.46934996039156,-4.47208269444137,-4.47713662097517,1.09861228866811,-4.47105465050286,-4.46930112062996,-4.47436356101912,-4.47085972991547,-4.46845989744831,-4.47542076381555,-4.46777119234856,-4.46665384850592,-4.47285727075539,1.09861228866811,-4.48440663131194,-4.46867542408884,-4.46913638903123,-4.46742536841224,0,-4.46484854033054,-4.46445505243306,-4.46561395274642,-4.46620165203175,-4.46497408814745,-4.46416044505482,-4.46616271038761,-4.46516698947236,-4.4685128093526,-4.46501924055732,-4.47127699743165,-4.48603434249263,-4.46731796717684
"01923d322482dd6c7151c3df36abc1a5",-1.657847263398,-1.93110781684811,-1.65465206419032,0.693147180559945,1.6094379124341,1.94591014905531,2.99573227355399,2.70805020110221,2.30258509299405,2.83321334405622,2.19722457733622,2.77258872223978,3.36729582998647,3.52636052461616,2.94443897916644,2.30258509299405,1.6094379124341,1.09861228866811,1.09861228866811,0,-1.64105063113778,0.693147180559945,-1.64883729172138,-1.64678646375269,-1.64275532124907,-1.64100179137618,-1.64606423176533,-1.64256040066168,-1.64016056819453,-1.64712143456176,-1.63947186309477,-1.63835451925213,-1.6445579415016,-1.64183601849278,-1.65610730205815,-1.64037609483505,2.39789527279837,-1.63912603915846,-1.6387411402611,-1.63654921107675,0.693147180559945,0.693147180559945,2.56494935746154,3.76120011569356,4.52178857704904,5.4510384535657,6.00141487796115,4.17438726989564,4.78749174278205,2.56494935746154,1.6094379124341,2.07944154167984
"022401fcfd824c74a2ffd3ff41c78189",-4.87099241355721,3.40119738166216,-4.86779721434954,-4.85970075149549,-4.85746101656498,-4.85284839613881,-4.85386014134097,-4.85198992094802,-4.85372387012713,-4.85352302202576,-4.85623070356467,-4.85790399982766,-4.85918006947033,-4.8588119969206,-4.8535053773932,-4.85418882528224,2.94443897916644,-4.85705493911635,-4.85622812983376,-4.85355726262506,-4.85419578129699,-4.8569285153468,-4.86198244188059,-4.85993161391191,-4.85590047140828,-4.85414694153539,-4.85920938192454,-4.8557055508209,-4.85330571835374,-4.86026658472097,-4.85261701325399,-4.85149966941135,-4.85770309166082,-4.854981168652,-4.86925245221737,-4.85352124499426,-4.85398220993666,-4.85227118931767,-4.85188629042031,-4.84969436123597,-4.84930087333849,-4.85045977365185,-4.85104747293718,-4.84981990905288,-4.84900626596025,-4.85100853129304,-4.85001281037779,-4.85335863025803,-4.84986506146274,-4.85612281833708,-4.87088016339806,-4.85216378808227
"022edc60492d19d4c19eeecbef2f4006",-4.28547589718963,-4.55873645063975,-4.28228069798196,-4.27418423512791,-4.2719445001974,-4.26733187977123,-4.26834362497339,-4.26647340458044,-4.26820735375955,-4.26800650565818,-4.27071418719709,-4.27238748346008,-4.27366355310275,-4.27329548055302,-4.26798886102562,-4.26867230891466,-4.40475346411122,-4.27153842274877,-4.27071161346618,-4.26804074625748,-4.26867926492941,-4.27141199897922,-4.27646592551301,-4.27441509754433,-4.27038395504071,-4.26863042516781,-4.27369286555696,-4.27018903445332,-4.26778920198616,-4.27475006835339,-4.26710049688641,-4.26598315304377,-4.27218657529324,-4.26946465228442,-4.28373593584979,-4.26800472862668,-4.26846569356908,-4.26675467295009,0.693147180559945,-4.26417784486839,-4.26378435697091,-4.26494325728427,-4.2655309565696,-4.2643033926853,-4.26348974959267,2.30258509299405,2.30258509299405,2.77258872223978,1.6094379124341,3.04452243772342,2.89037175789616,1.79175946922805
"028cb7dec44769395943fa5e62a0f12a",3.58351893845611,1.38629436111989,2.70805020110221,3.71357206670431,4.36944785246702,4.85981240436167,5.25749537202778,5.15905529921453,4.53259949315326,3.25809653802148,1.38629436111989,2.56494935746154,3.46573590279973,3.09104245335832,2.07944154167984,1.38629436111989,-1.97034297833776,1.38629436111989,-1.83630112769271,0.693147180559945,1.38629436111989,2.07944154167984,2.19722457733622,3.25809653802148,2.30258509299405,2.56494935746154,1.6094379124341,0.693147180559945,-1.83337871621269,-1.84033958257993,-1.83269001111294,-1.8315726672703,-1.83777608951977,-1.83505416651095,-1.84932545007632,-1.83359424285322,-1.83405520779561,-1.83234418717662,-1.83195928827927,-1.82976735909492,-1.82937387119744,-1.8305327715108,-1.83112047079613,-1.82989290691183,-1.8290792638192,-1.83108152915199,-1.83008580823674,-1.83343162811698,-1.8299380593217,-1.83619581619604,2.30258509299405,3.66356164612965
"02b4cbe5c2955ab2f66dc82cdf6dad64",4.79579054559674,3.73766961828337,4.55387689160054,4.7361984483945,5.19295685089021,4.51085950651685,4.53259949315326,4.82028156560504,5.33753807970132,4.74493212836325,4.30406509320417,4.97673374242057,5.26269018890489,5.2040066870768,6.10702288774225,5.00394630594546,4.44265125649032,4.06044301054642,3.46573590279973,2.56494935746154,3.09104245335832,2.77258872223978,2.39789527279837,2.99573227355399,2.63905732961526,-0.833544118172313,2.07944154167984,-0.835102727457821,-0.832702894990664,1.38629436111989,-0.832014189890908,-0.830896846048267,-0.837100268297738,-0.834378345288918,-0.848649628854287,-0.832918421631186,-0.833379386573583,-0.831668365954594,-0.831283467057235,-0.829091537872888,-0.828698049975413,-0.829856950288767,-0.8304446495741,-0.829217085689798,2.19722457733622,-0.830405707929958,-0.829409987014711,3.25809653802148,-0.829262238099666,2.56494935746154,2.89037175789616,1.94591014905531
"041323e511ac47609f702b91685cca22",-4.91266510995778,-5.1859256634079,-4.90946991075011,-4.90137344789606,-4.89913371296555,-4.89452109253938,-4.89553283774154,-4.89366261734859,-4.8953965665277,-4.89519571842632,0.693147180559945,-4.89957669622823,0.693147180559945,0,1.09861228866811,-4.8958615216828,-5.03194267687937,1.09861228866811,-4.89790082623433,0.693147180559945,1.38629436111989,1.6094379124341,0,0.693147180559945,0.693147180559945,2.07944154167984,0.693147180559945,1.09861228866811,-4.89497841475431,1.09861228866811,0.693147180559945,-4.89317236581191,-4.89937578806138,-4.89665386505256,-4.91092514861793,-4.89519394139483,-4.89565490633723,-4.89394388571824,-4.89355898682088,-4.89136705763653,-4.89097356973906,-4.89213247005241,-4.89272016933775,-4.89149260545344,-4.89067896236082,-4.8926812276936,-4.89168550677836,-4.8950313266586,-4.89153775786331,-4.89779551473765,-4.91255285979863,0.693147180559945
