"ASVID","ZN3TBJM_nasal_920","ZN3TBJM_nasal_921","ZN3TBJM_nasal_922","ZN3TBJM_nasal_923","ZN3TBJM_nasal_924","ZN3TBJM_nasal_925","ZN3TBJM_nasal_926","ZN3TBJM_nasal_927","ZN3TBJM_nasal_928","ZN3TBJM_nasal_929","ZN3TBJM_nasal_930","ZN3TBJM_nasal_931","ZN3TBJM_nasal_932","ZN3TBJM_nasal_933","ZN3TBJM_nasal_934","ZN3TBJM_nasal_935","ZN3TBJM_nasal_936","ZN3TBJM_nasal_937","ZN3TBJM_nasal_938","ZN3TBJM_nasal_939","ZN3TBJM_nasal_940","ZN3TBJM_nasal_941","ZN3TBJM_nasal_942","ZN3TBJM_nasal_947","ZN3TBJM_nasal_948","ZN3TBJM_nasal_949","ZN3TBJM_nasal_950","ZN3TBJM_nasal_951","ZN3TBJM_nasal_953","ZN3TBJM_nasal_955","ZN3TBJM_nasal_957","ZN3TBJM_nasal_959","ZN3TBJM_nasal_961","ZN3TBJM_nasal_963","ZN3TBJM_nasal_964","ZN3TBJM_nasal_966","ZN3TBJM_nasal_967","ZN3TBJM_nasal_968"
"OTU_6157",-6.23308752177872,-6.01212926766594,-6.89510271356772,-6.80214004866215,-5.71171962003302,-5.77504366449551,-6.23381612742959,-6.13099998306854,-5.93656392725259,-6.01345826130599,-6.91164981031529,-6.25332505543433,-7.0449199269607,-1.29887254486379,-7.22357291897396,-6.36301004160941,-7.81991645670055,-0.997046329904364,-6.35035018267804,-6.60040931969931,-6.06752657202315,-5.9538751452887,-7.3446369607349,-7.69264575233984,-6.81411501275155,-8.32947265953267,-7.04957158468944,-6.40700062155545,-7.29529071824771,-7.32788868146222,-6.85531273995545,-8.10236596195074,-7.07923345199768,0.555589389543338,-8.29207315127029,-1.58491733645564,0.790854470374472,-7.56041118840977
"OTU_17638",-7.56808858851106,-7.34713033439828,-8.23010378030006,-8.13714111539449,-7.04672068676536,-7.11004473122785,-7.56881719416193,-7.46600104980088,-7.27156499398493,-7.34845932803833,-8.24665087704764,-7.58832612216667,-8.37992099369304,-7.54153814467355,-8.55857398570631,-7.69801110834175,-9.15491752343289,-7.24014146912734,-7.68535124941038,-7.93541038643165,-7.40252763875549,-7.28887621202104,-8.67963802746724,-9.02764681907218,-8.14911607948389,-9.66447372626501,-8.38457265142178,-7.74200168828779,-8.63029178498005,-8.66288974819456,-8.19031380668779,-9.43736702868308,-8.41423451873002,-0.0321972753587814,-9.62707421800263,-7.82751160855115,-7.39795777484269,-8.89541225514211
"OTU_798",-5.71179059814543,-5.49083234403265,-6.37380578993444,-6.28084312502886,0.295210131470233,0.742538394415702,-1.32609989521009,-1.22295350388088,-1.02861680089424,-5.49216133767271,-6.39035288668201,-5.73202813180105,-6.52362300332741,-0.200260256195684,-1.62329606718783,-5.84171311797613,-7.29861953306726,-0.303899149344419,-5.82905325904476,-6.07911239606602,-5.54622964838986,-5.43257822165541,-6.82334003710161,-7.17134882870655,-6.29281808911826,-7.80817573589938,-6.52827466105615,-5.88570369792216,-6.77399379461442,-6.80659175782893,-6.33401581632217,-7.58106903831746,-0.226095196427412,-1.64163518779288,-7.77077622763701,-5.97121361818553,0.636703790547214,-7.03911426477648
"OTU_15139",-6.28715474304899,-6.06619648893622,-6.949169934838,-6.85620726993242,-5.76578684130329,-5.82911088576579,-6.28788334869987,-6.18506720433881,-5.99063114852286,-6.06752548257627,-6.96571703158557,-6.30739227670461,-7.09898714823097,-6.26060429921149,0.573928510148388,-6.41707726287969,-7.87398367797083,-5.95920762366528,-6.40441740394832,-6.65447654096958,-6.12159379329342,-6.00794236655898,-7.39870418200518,-7.74671297361011,-6.86818223402182,-8.38353988080295,-7.10363880595971,-6.46106784282572,-7.34935793951798,-7.38195590273249,-6.90937996122573,-8.15643318322102,-7.13330067326796,-6.60341489759427,-8.34614037254057,-6.54657776308909,-6.11702392938063,-7.61447840968004
"OTU_12828",-7.56808858851106,-7.34713033439828,-8.23010378030006,-8.13714111539449,-7.04672068676536,-7.11004473122785,-7.56881719416193,-7.46600104980088,-7.27156499398493,-7.34845932803833,-8.24665087704764,-7.58832612216667,-8.37992099369304,-7.54153814467355,-8.55857398570631,-7.69801110834175,-9.15491752343289,-7.24014146912734,0.16677783822283,-7.93541038643165,-7.40252763875549,-7.28887621202104,-8.67963802746724,-9.02764681907218,-8.14911607948389,-9.66447372626501,-8.38457265142178,-7.74200168828779,-8.63029178498005,-8.66288974819456,-8.19031380668779,-9.43736702868308,-8.41423451873002,-7.88434874305633,-9.62707421800263,-7.82751160855115,-7.39795777484269,-8.89541225514211
"OTU_17617",-8.48437932038521,-8.26342106627244,-9.14639451217422,-9.05343184726864,-7.96301141863951,-8.02633546310201,-8.48510792603609,-8.38229178167503,-0.335469620334298,-8.26475005991249,-9.16294160892179,-8.50461685404083,-9.29621172556719,-8.45782887654771,-9.47486471758046,-8.61430184021591,-10.071208255307,-8.1564322010015,-8.60164198128454,-8.8517011183058,-8.31881837062964,-8.20516694389519,-9.59592875934139,-9.94393755094633,-9.06540681135804,-10.5807644581392,-9.30086338329593,-8.65829242016194,-9.5465825168542,-9.57918048006871,-9.10660453856195,-10.3536577605572,-9.33052525060418,-8.80063947493049,-10.5433649498768,-8.74380234042531,-8.31424850671685,-9.81170298701626
"OTU_3476",-6.61257714348362,-1.10475610239135,0.0917831705880421,-0.508840671627491,-6.09120924173792,-6.15453328620041,-6.61330574913449,-6.51048960477344,-6.31605354895749,-6.3929478830109,-7.2911394320202,-6.63281467713924,-7.4244095486656,-6.58602669964611,-7.60306254067887,-6.74249966331432,-8.19940607840545,-6.2846300240999,-6.72983980438295,-6.97989894140421,-6.44701619372805,-6.3333647669936,-7.7241265824398,-8.07213537404474,-7.19360463445645,-8.70896228123757,-7.42906120639434,-6.78649024326035,-7.67478033995261,-7.70737830316712,-7.23480236166036,-8.48185558365565,-7.45872307370259,-6.9288372980289,-8.6715627729752,-6.87200016352372,-6.44244632981526,-7.93990081011467
"OTU_2521",-7.09808495926532,-6.87712670515255,-7.76010015105433,-7.66713748614875,-0.803402157197876,-6.64004110198212,-0.632952714650149,-6.99599742055514,-6.80156136473919,-6.8784556987926,-7.7766472478019,-7.11832249292094,-7.9099173644473,-7.07153451542782,-8.08857035646057,-1.45558191470543,-1.52743912674128,-6.77013783988161,-7.21534762016465,-7.46540675718591,-6.93252400950975,-6.8188725827753,-8.2096343982215,-8.55764318982644,-7.67911245023815,-9.19447009701927,-7.91456902217604,-7.27199805904205,-8.16028815573431,-8.19288611894882,-7.72031017744206,-8.96736339943735,-7.94423088948429,-7.4143451138106,-9.1570705887569,-7.35750797930542,-6.92795414559696,-8.42540862589637
"OTU_17764",-9.17752650094516,-8.95656824683238,-9.83954169273416,-9.74657902782859,-8.65615859919946,-8.71948264366195,-9.17825510659603,-9.07543896223498,-8.88100290641903,-1.10596378496513,-9.85608878948173,-9.19776403460077,-9.98935890612714,-9.15097605710765,-10.1680118981404,-9.30744902077585,-10.764355435867,-8.84957938156144,-9.29478916184448,-9.54484829886575,-9.01196555118959,-8.89831412445514,-10.2890759399013,-10.6370847315063,-9.75855399191799,-11.2739116386991,-9.99401056385588,-9.35143960072189,-10.2397296974142,-10.2723276606287,-9.79975171912189,-11.0468049411172,-10.0236724311641,-9.49378665549043,-11.2365121304367,-9.43694952098525,-9.00739568727679,-10.5048501675762
"OTU_46",-8.48437932038521,-8.26342106627244,-9.14639451217422,-9.05343184726864,-7.96301141863951,-8.02633546310201,-8.48510792603609,-8.38229178167503,-8.18785572585908,-8.26475005991249,-9.16294160892179,-8.50461685404083,-9.29621172556719,-8.45782887654771,-9.47486471758046,-8.61430184021591,-10.071208255307,-8.1564322010015,-8.60164198128454,-8.8517011183058,-8.31881837062964,-8.20516694389519,-9.59592875934139,-9.94393755094633,-9.06540681135804,-10.5807644581392,-9.30086338329593,-8.65829242016194,-9.5465825168542,-9.57918048006871,-1.25439434237002,-10.3536577605572,-9.33052525060418,-8.80063947493049,-10.5433649498768,-8.74380234042531,-8.31424850671685,-9.81170298701626
"OTU_711",-6.08648404758684,-5.86552579347407,-6.74849923937585,-6.65553657447027,-5.56511614584114,-5.62844019030364,-6.08721265323772,-5.98439650887666,-5.78996045306071,-5.86685478711412,-6.76504633612342,-6.10672158124246,-6.89831645276882,-6.05993360374934,-7.07696944478209,-6.21640656741754,-7.67331298250867,-5.75853692820313,-6.20374670848617,-6.45380584550743,-5.92092309783127,-5.80727167109682,-7.19803348654302,-7.54604227814796,-6.66751153855967,-8.18286918534079,-6.90296811049756,-6.26039714736357,-7.14868724405583,-7.18128520727034,-6.70870926576358,-7.95576248775887,-6.93262997780581,1.44940726556543,-8.14546967707842,-6.34590706762694,-5.91635323391848,-7.41380771421789
"OTU_4346",-9.17752650094516,-8.95656824683238,-9.83954169273416,-9.74657902782859,-8.65615859919946,-0.866899518018399,-9.17825510659603,-9.07543896223498,-8.88100290641903,-8.95789724047243,-9.85608878948173,-9.19776403460077,-9.98935890612714,-9.15097605710765,-10.1680118981404,-9.30744902077585,-10.764355435867,-8.84957938156144,-9.29478916184448,-9.54484829886575,-9.01196555118959,-8.89831412445514,-10.2890759399013,-10.6370847315063,-9.75855399191799,-11.2739116386991,-9.99401056385588,-9.35143960072189,-10.2397296974142,-10.2723276606287,-9.79975171912189,-11.0468049411172,-10.0236724311641,-9.49378665549043,-11.2365121304367,-9.43694952098525,-9.00739568727679,-10.5048501675762
"OTU_17620",-7.09808495926532,-6.87712670515255,-7.76010015105433,-7.66713748614875,-0.110254976637931,-6.64004110198212,-7.0988135649162,-6.99599742055514,-6.80156136473919,-6.8784556987926,-0.212840868640684,-7.11832249292094,-7.9099173644473,-7.07153451542782,-8.08857035646057,-7.22800747909602,-8.68491389418715,-6.77013783988161,-7.21534762016465,-7.46540675718591,-6.93252400950975,-6.8188725827753,-8.2096343982215,-8.55764318982644,-7.67911245023815,-9.19447009701927,-7.91456902217604,-7.27199805904205,-8.16028815573431,-8.19288611894882,-7.72031017744206,-8.96736339943735,-7.94423088948429,-7.4143451138106,-9.1570705887569,-7.35750797930542,-6.92795414559696,-8.42540862589637
"OTU_5364",-8.48437932038521,-8.26342106627244,-9.14639451217422,-9.05343184726864,-7.96301141863951,-8.02633546310201,-1.32609989521009,-8.38229178167503,-8.18785572585908,-1.10596378496513,-9.16294160892179,-8.50461685404083,-9.29621172556719,-8.45782887654771,-9.47486471758046,-8.61430184021591,-10.071208255307,-8.1564322010015,-8.60164198128454,-8.8517011183058,-8.31881837062964,-8.20516694389519,-9.59592875934139,-9.94393755094633,-9.06540681135804,-10.5807644581392,-9.30086338329593,-8.65829242016194,-9.5465825168542,-9.57918048006871,-9.10660453856195,-10.3536577605572,-9.33052525060418,-8.80063947493049,-10.5433649498768,-8.74380234042531,-8.31424850671685,-9.81170298701626
"OTU_3066",-6.5384691713299,-6.31751091721712,-7.2004843631189,-7.10752169821333,-6.0171012695842,-6.08042531404669,-6.53919777698077,-6.43638163261972,-6.24194557680377,-6.31883991085718,-7.21703145986648,-6.55870670498552,0.164969707804451,0.0874218162560969,-7.52895456852515,-6.6683916911606,-8.12529810625173,-6.21052205194618,-6.65573183222923,-6.90579096925049,-6.37290822157433,-6.25925679483988,-7.65001861028608,-7.99802740189102,-7.11949666230273,-8.63485430908385,-7.35495323424062,-6.71238227110663,-7.60067236779889,-7.6332703310134,-7.16069438950663,-8.40774761150192,-7.38461510154886,-6.85472932587517,-8.59745480082148,-6.79789219136999,-6.36833835766153,-7.86579283796095
"OTU_2606",-9.17752650094516,-8.95656824683238,-9.83954169273416,-9.74657902782859,-8.65615859919946,-8.71948264366195,-9.17825510659603,-9.07543896223498,-8.88100290641903,-8.95789724047243,-9.85608878948173,-9.19776403460077,-9.98935890612714,-9.15097605710765,-10.1680118981404,-9.30744902077585,-10.764355435867,-8.84957938156144,-9.29478916184448,-9.54484829886575,-9.01196555118959,-8.89831412445514,-10.2890759399013,-10.6370847315063,-9.75855399191799,-11.2739116386991,-9.99401056385588,-9.35143960072189,-10.2397296974142,-10.2723276606287,-9.79975171912189,-11.0468049411172,-10.0236724311641,-1.64163518779288,-11.2365121304367,-9.43694952098525,-9.00739568727679,-10.5048501675762
"OTU_889",-7.23161635188984,-7.01065809777707,-7.89363154367885,-7.80066887877328,-6.71024845014414,-6.77357249460664,-7.23234495754072,-7.12952881317966,-6.93509275736371,-7.01198709141712,-7.91017864042642,-7.25185388554546,-8.04344875707182,-7.20506590805234,-8.22210174908509,-7.36153887172054,-8.81844528681168,-6.90366923250613,-7.34887901278917,-7.59893814981043,-7.06605540213428,-6.95240397539983,-8.34316579084603,-8.69117458245096,-7.81264384286267,-9.3280014896438,-8.04810041480056,-1.49923494949743,-8.29381954835884,-8.32641751157334,-7.85384157006658,-9.10089479206187,-8.07776228210881,0.150124281435173,-9.29060198138142,-7.49103937192994,-7.06148553822148,-8.5589400185209
"OTU_17664",-9.17752650094516,-8.95656824683238,-9.83954169273416,-9.74657902782859,-0.803402157197876,-8.71948264366195,-9.17825510659603,-9.07543896223498,-8.88100290641903,-8.95789724047243,-9.85608878948173,-9.19776403460077,-9.98935890612714,-9.15097605710765,-10.1680118981404,-9.30744902077585,-10.764355435867,-8.84957938156144,-9.29478916184448,-9.54484829886575,-9.01196555118959,-8.89831412445514,-10.2890759399013,-10.6370847315063,-9.75855399191799,-11.2739116386991,-9.99401056385588,-9.35143960072189,-10.2397296974142,-10.2723276606287,-9.79975171912189,-11.0468049411172,-10.0236724311641,-9.49378665549043,-11.2365121304367,-9.43694952098525,-9.00739568727679,-10.5048501675762
"OTU_19122",-8.48437932038521,-8.26342106627244,-9.14639451217422,-9.05343184726864,-7.96301141863951,-8.02633546310201,-8.48510792603609,-8.38229178167503,-8.18785572585908,-0.412816604405189,-9.16294160892179,-8.50461685404083,-9.29621172556719,-8.45782887654771,-9.47486471758046,-8.61430184021591,-10.071208255307,-8.1564322010015,-8.60164198128454,-8.8517011183058,-8.31881837062964,-8.20516694389519,-9.59592875934139,-9.94393755094633,-9.06540681135804,-10.5807644581392,-9.30086338329593,-8.65829242016194,-9.5465825168542,-9.57918048006871,-9.10660453856195,-10.3536577605572,-9.33052525060418,-8.80063947493049,-10.5433649498768,-8.74380234042531,-8.31424850671685,-9.81170298701626
"OTU_2060",-4.87346140774099,-4.65250315362821,-5.53547659952999,-5.44251393462442,-4.35209350599529,-4.41541755045778,-4.87419001339186,-4.77137386903081,-4.57693781321486,-4.65383214726827,-5.55202369627756,-4.8936989413966,-5.68529381292297,-4.84691096390348,-5.86394680493624,-5.00338392757168,-6.46029034266282,-0.997046329904364,-4.99072406864031,-5.24078320566158,-4.70790045798542,-4.59424903125097,-5.98501084669717,-6.33301963830211,-5.45448889871382,0.48947496161732,0.255415628357393,-5.04737450751772,-5.93566460420998,-0.811291240560289,-5.49568662591772,-6.74273984791301,-5.71960733795995,0.150124281435173,-6.93244703723257,-5.13288442778108,-1.15505567868084,-6.20078507437204
"OTU_15077",-8.07891421227704,-7.85795595816427,-8.74092940406605,-8.64796673916048,0.295210131470233,-7.62087035499384,-8.07964281792792,-7.97682667356687,-7.78239061775092,-7.85928495180433,-8.75747650081362,-8.09915174593266,-8.89074661745903,-8.05236376843954,-9.0693996094723,-8.20883673210774,-9.66574314719888,-7.75096709289333,-8.19617687317638,-8.44623601019764,-7.91335326252148,-7.79970183578703,-9.19046365123323,-9.53847244283817,-8.65994170324988,-10.175299350031,-8.89539827518777,-8.25282731205378,-9.14111740874604,-9.17371537196055,-8.70113943045378,-9.94819265244907,-8.92506014249601,-8.39517436682232,-10.1378998417686,-8.33833723231714,-7.90878339860868,-9.4062378789081
"OTU_2316",-4.38173595534841,-4.16077770123564,-5.04375114713742,-4.95078848223185,-3.86036805360272,-3.92369209806521,-4.38246456099929,-4.27964841663824,-4.08521236082229,-4.16210669487569,-5.06029824388499,-4.40197348900403,-5.19356836053039,-0.200260256195684,-1.21783095907967,-4.51165847517911,-5.96856489027025,0.101565958763746,-4.49899861624774,-4.74905775326901,-4.21617500559285,-4.1025235788584,-5.4932853943046,-5.84129418590954,-4.96276344632125,-6.47812109310237,-5.19822001825914,-4.55564905512515,0.0099285043762749,-0.628969683766335,-0.155782053701915,-0.487500845806085,-5.22788188556738,1.94188375066323,-6.44072158483999,-0.486305047787534,2.06382014618736,-0.350439662022417
"OTU_6057",-6.69261985115716,-6.47166159704438,-7.35463504294616,-7.26167237804059,0.295210131470233,-6.23457599387395,-6.69334845680803,-6.59053231244698,-6.39609625663103,-6.47299059068443,-7.37118213969373,-6.71285738481277,-7.50445225633914,-6.66606940731965,-7.6831052483524,-6.82254237098785,-8.27944878607899,-0.997046329904364,-6.80988251205648,-7.05994164907775,-6.52705890140159,-6.41340747466714,-7.80416929011334,-8.15217808171828,-1.90713582478451,-8.78900498891111,-7.50910391406788,-6.86653295093389,-7.75482304762615,-7.78742101084066,-7.31484506933389,-8.56189829132918,-7.53876578137612,-0.255340826672991,-8.75160548064873,-6.95204287119725,-0.0564433900127315,-8.01994351778821
"OTU_5878",-8.48437932038521,-8.26342106627244,-9.14639451217422,-9.05343184726864,-0.803402157197876,-8.02633546310201,-8.48510792603609,-8.38229178167503,-8.18785572585908,-8.26475005991249,-9.16294160892179,-8.50461685404083,-9.29621172556719,-8.45782887654771,-9.47486471758046,-8.61430184021591,-10.071208255307,-0.997046329904364,-8.60164198128454,-8.8517011183058,-8.31881837062964,-8.20516694389519,-9.59592875934139,-9.94393755094633,-9.06540681135804,-10.5807644581392,-9.30086338329593,-8.65829242016194,-9.5465825168542,-9.57918048006871,-9.10660453856195,-10.3536577605572,-9.33052525060418,-8.80063947493049,-10.5433649498768,-8.74380234042531,-8.31424850671685,-9.81170298701626
"OTU_93",-9.17752650094516,-8.95656824683238,-9.83954169273416,-9.74657902782859,-8.65615859919946,-8.71948264366195,-9.17825510659603,-9.07543896223498,-8.88100290641903,-8.95789724047243,-9.85608878948173,-9.19776403460077,-9.98935890612714,-9.15097605710765,-10.1680118981404,-9.30744902077585,-10.764355435867,-8.84957938156144,-9.29478916184448,-9.54484829886575,-9.01196555118959,-8.89831412445514,-10.2890759399013,-10.6370847315063,-9.75855399191799,-11.2739116386991,-9.99401056385588,-9.35143960072189,-10.2397296974142,-10.2723276606287,-9.79975171912189,-11.0468049411172,-10.0236724311641,-1.64163518779288,-11.2365121304367,-9.43694952098525,-9.00739568727679,-10.5048501675762
"OTU_13526",-7.3857670317171,-7.16480877760433,-8.04778222350611,-7.95481955860053,-6.8643991299714,-6.9277231744339,-7.38649563736798,-7.28367949300692,-7.08924343719097,-7.16613777124438,-8.06432932025368,-7.40600456537272,-8.19759943689908,-7.3592165878796,-8.37625242891235,-7.5156895515478,-8.97259596663893,-7.05781991233339,-7.50302969261643,-7.75308882963769,-7.22020608196153,-7.10655465522708,-8.49731647067328,-8.84532526227822,-7.96679452268993,-9.48215216947106,-8.20225109462782,-7.55968013149383,-8.4479702281861,-8.4805681914006,-8.00799224989384,-9.25504547188913,-8.23191296193607,-0.255340826672991,-9.44475266120868,-7.6451900517572,-0.461908498120896,-8.71309069834815
