"ASVID","NWSwk16S001","NWSwk16S009","NWSwk16S017","NWSwk16S025","NWSwk16S033","NWSwk16S041","NWSwk16S049","NWSwk16S057","NWSwk16S065","NWSwk16S073","NWSwk16S081","NWSwk16S089","NWSwk16S097","NWSwk16S105","NWSwk16S113","NWSwk16S121","NWSwk16S129","NWSwk16S137","NWSwk16S145","NWSwk16S153","NWSwk16S161","NWSwk16S169","NWSwk16S177","NWSwk16S185","NWSwk16S193","NWSwk16S201","NWSwk16S209","NWSwk16S217","NWSwk16S225","NWSwk16S233","NWSwk16S241","NWSwk16S249","NWSwk16S257","NWSwk16S265","NWSwk16S273","NWSwk16S281","NWSwk16S289","NWSwk16S297","NWSwk16S305","NWSwk16S313","NWSwk16S321","NWSwk16S329","NWSwk16S337","NWSwk16S345","NWSwk16S353","NWSwk16S361","NWSwk16S369","NWSwk16S377","NWSwk16S385","NWSwk16S393","NWSwk16S401","NWSwk16S409","NWSwk16S417","NWSwk16S425","NWSwk16S433","NWSwk16S441","NWSwk16S449","NWSwk16S457","NWSwk16S465","NWSwk16S473"
"ad4cba5280fb47cbebea01e7031af61c",-1.46923452974903,-1.91643433092236,-2.37334257579249,-3.02842551068125,-3.23259616743664,-2.71425695294468,-2.6222665713509,-3.12254594726655,-3.16328827444171,-3.03804933311344,-2.70619119171208,-2.65782130277045,-2.07423900300371,-2.52999038351671,-2.27434188068065,-2.2063662352535,-2.89356275074931,-2.69977328814455,-3.03159233774603,-2.71101224239797,-2.86690622297016,-3.32052723704785,-2.70691612190442,-3.16958786239915,-3.01192069739991,-2.35902953727588,-1.92372828972528,-1.54103103568997,-2.33324866916881,-2.78552983375543,-2.29531233366497,-2.42345464072425,-3.62373256082104,-2.83476304549543,-2.91943502796142,-2.90359230447476,-2.86113553991962,-3.01717413216117,-2.72542325379735,-2.26816914497819,-2.2438861858917,-2.15279955687026,-2.06028092477874,-1.85872047616259,-2.11380689164552,-1.76229095085614,-1.98280995113903,-1.92902810926696,-2.6257122850327,-1.90154517320617,-1.58037918682762,-1.71413875109343,-2.71201983006368,-2.37790908979826,-1.32755472697846,-1.26313356055657,-1.14044752782886,-1.49675966249823,-1.34483922339502,-1.85626269894673
"8abdf967e5b46a4af2dc34923219a392",-3.45487646067342,-3.30860620317066,-3.65851811473572,-3.11096827176641,-3.06948855673505,-3.16658284425235,-3.02198560439142,-3.46252257066853,-3.35998538240118,-3.07052195929494,-3.17499806020847,-3.15177620378292,-3.48337456186432,-3.57378865381353,-3.57058158006866,-3.64715205574946,-3.44569078920957,-3.10981217963001,-3.73032316345668,-2.91577242229625,-3.43315390266805,-3.38135264821637,-3.31088385527677,-3.45342805512513,-3.10519798770569,-3.28667257899306,-3.18088627840072,-3.65147181025321,-2.91247853367719,-3.34124515278653,-3.30338198829119,-3.1904763503465,-3.27913384091772,-3.54338082816672,-3.25198288980245,-3.26803472460419,-3.2115606307043,-3.15440473440732,-2.66633749662728,-3.67441523072106,-3.15587997285362,-3.51491524774854,-3.51760221137524,-3.66685292721372,-3.22230505284294,-3.52533058264327,-3.43014151795528,-3.43450457967992,-3.19702532349693,-3.43888757365111,-3.43107620097401,-3.56978720337564,-3.06864472616412,-3.33322175722274,-3.40199308490684,-3.44218168185071,-3.61796719624118,-3.49051561961035,-3.78679566288253,-3.12039093591316
"25b7d72340d612b530455f3f2695d11a",-3.51350929006407,-3.40190467863848,-3.62026760758873,-3.59178934065167,-3.29539267819442,-3.18748742199978,-3.04109244991524,-3.58280643397281,-2.89464344316147,-2.85250834541565,-3.05758313709367,-2.61421133102873,-3.13454483511301,-3.43806093459598,-3.0657527293451,-3.13220921602541,-3.57145146905599,-2.89898663774598,-3.56338091958713,-3.21101070075711,-3.29469544366833,-2.97173435743917,-3.0490907416938,-2.76454618273663,-3.15623843894363,-2.88513810109005,-3.06282256759453,-3.85777799057575,-2.70675737609991,-2.71630995844845,-3.29053181377464,-3.51281136629182,-2.93735828744575,-3.49844679930757,-3.64534545209021,-2.9717769534192,-2.8910814811339,-2.90466128407778,-3.71271889712777,-3.46725542900002,-3.34527659174256,-3.52336638926179,-4.19532966605245,-3.73337761009426,-3.57916686435497,-4.17395176143263,-3.70619554884011,-3.61452647399623,-2.83025222601943,-3.67889386622899,-4.58260456145467,-3.95883933278514,-3.39711591333333,-3.93410301927,-3.86210603843049,-4.17201760054032,-4.31093245575615,-4.15896893132298,-4.49873114531594,-3.77796490171198
"8562afaf3955423d4eda6d71b8b277d8",-3.57291163042812,-3.7141173867038,-3.64882453731015,-3.66488539821402,-3.69486855075469,-3.45492696729946,-3.64134968933722,-3.6649851339145,-3.29816645751588,-3.15618175552928,-3.40528425709349,-2.98436354594723,-3.15967803017809,-3.46712382807457,-3.02369415234464,-3.29182734969994,-3.07766525309079,-3.02136771064683,-3.8014299687593,-3.27351551382652,-3.75319258927707,-3.41732458375315,-2.91441212122267,-2.93099620204043,-2.70659535308503,-3.25892629882141,-2.96422978969344,-3.61035174136229,-3.02463005322043,-2.92194782605714,-3.32426687441101,-3.78922742794822,-2.87973794595296,-3.60642111705814,-3.81418132218435,-2.91381416122182,-3.09606073214687,-2.64168067891512,-3.80241258962099,-3.48241698436723,-3.37847745971866,-3.11652047788826,-3.39322208503881,-3.63795159002462,-3.54107224820885,-3.59720207786866,-3.45125822007466,-3.44839467466801,-3.16812022684879,-2.92369407981651,-3.59512090495947,-4.09283588705538,-3.32246214576313,-3.57620629160982,-4.33053838951078,-3.96572402693236,-3.87424952039694,-3.60874993711702,-3.78301484146964,-3.54698308287674
"6c5f4f9666d82b1bedf94e99acfe6741",-3.6997846875962,-3.71084970668283,-4.37736836586971,-3.80647414811801,-3.98038016087177,-4.07038970933499,-4.01239254609264,-4.37085333407576,-3.58388801024476,-3.96152497672791,-4.10910254967485,-4.20852322633081,-4.10008103821955,-3.69243045409705,-4.08597631255158,-4.62288275845464,-4.12021083088544,-4.2096554087331,-3.90730601555001,-3.6987250862376,-3.63247490386039,-3.4603949607819,-3.68571238891724,-4.22964454247856,-3.8976058504083,-3.21500627885688,-3.8073327631712,-3.95398720452718,-4.48447530633016,-3.43388639295222,-2.75719303676181,-3.49771894865278,-3.91687104774108,-3.53196761284535,-3.20206870655182,-3.80333640252847,-3.43104245958914,-2.97160176164269,-2.41344768580586,-3.32422786591385,-3.8177123259569,-3.1011293516147,-3.22521929879038,-3.62098375568808,-3.89323963872914,-3.42472787907235,-3.31620416882876,-3.19550505587959,-3.11251519372908,-3.99486997365572,-3.73358769270567,-2.61812195281746,-3.9850431547644,-3.80493057192252,-3.05658359847849,-3.97561595770514,-3.45538524110853,-3.45291299273841,-3.16792479111546,-3.06705518995476
"5cd37e05111717fc8bbb6b94769a58f0",-3.74885427987126,-3.7993052445799,-3.12574851606498,-3.5434745710744,-3.36472843448123,-3.14156644720788,-3.67876657135023,-3.62309571356793,-3.22740406174008,-3.31935444343442,-3.50744078821419,-3.86088999741927,-3.53620186030248,-3.97431290656364,-4.04710007787391,-3.24591090749198,-3.42804650246398,-3.79873181941804,-3.28032739448907,-3.33986622032677,-3.14573098032672,-3.23885832445554,-3.69384717421587,-4.22964454247856,-3.81587084229605,-3.8889264635717,-4.13018374894792,-3.64311848109263,-4.71813187636774,-4.14940433940513,-3.81866154292424,-4.10405602487509,-3.64925578208579,-3.71314407611357,-3.92602971502968,-3.89327087219492,-3.60181053806966,-4.2880783742584,-4.54599292893217,-3.81459454269022,-3.62034671239169,-3.84110211277839,-3.40015049605095,-3.66100885673414,-3.52779237986664,-3.44124488279143,-3.51158632942823,-3.91980381506451,-3.58004067407979,-3.91363460932249,-3.45401012036025,-3.54832811470118,-3.70254405600116,-3.63868586658208,-4.23733278690889,-4.53587460525106,-4.05129430348828,-4.26465319499966,-3.79059019476201,-4.16198771174597
"d829bee4984f82ffc2453212157caf96",-3.91526683598927,-3.64754273133543,-3.5103588835886,-3.3610238337536,-3.8258437027601,-3.75147055496711,-3.70122383385068,-3.27918567253249,-3.74199763277444,-4.01027004490578,-3.9638580249773,-3.81030587142595,-3.73783906672908,-3.94811504962339,-3.51558763819412,-3.40147667226584,-3.41068922825623,-4.01546864540294,-3.4520817874347,-3.96925140806992,-3.66514410379004,-3.65613258569485,-3.82874020583654,-3.77540256687317,-3.32265525934288,-3.79403833654192,-4.02725972413218,-3.72079896509868,-3.79679195929348,-3.74248021084372,-3.83990400418598,-3.18766606485823,-3.4390825165091,-3.3546183933316,-3.24350233705203,-3.95936654551004,-3.70773564124482,-4.03913437722852,-3.83813392084005,-4.01810825840043,-3.97358379655409,-3.88805170125975,-3.71001808695286,-3.69958886476532,-3.48638032289262,-3.90179032424856,-3.94527162432433,-3.72112769636358,-3.80666248977032,-3.89327120921475,-3.65224938778505,-3.89781465942598,-3.71638873661389,-3.75983119008622,-3.84319394752171,-3.72114786051277,-3.7776621372312,-3.69801591096874,-3.5205453297702,-3.81347082690396
"9d127ac8ec1a7b03befe92229847b811",-4.1683863946225,-4.01549332377089,-3.59551678144781,-3.51682450371504,-4.18496845383535,-4.29290587013097,-3.96124067781419,-3.25953780658709,-3.74597301500792,-4.14891431834783,-3.84537700195101,-3.85571984073163,-3.86555675178891,-3.15664992168479,-3.7599927174897,-3.61138059714792,-3.52252875275332,-3.97212461468036,-3.57580605536748,-4.49693578750779,-3.82444914600126,-3.72158065195349,-4.47031924181956,-3.95220001587148,-3.55876274794486,-4.29226027001612,-4.49423862528081,-3.71187882515399,-4.41028519017605,-4.04037149847743,-4.05882532348563,-3.70387752969137,-3.66038644734693,-3.64360768329707,-3.70010315194187,-3.89754901285003,-3.98148060071854,-4.30941781101217,-3.8260905916029,-3.93656551294468,-4.12795416921452,-4.38738086491016,-3.85637722731503,-4.03532810699484,-3.8003250967053,-4.09115106262896,-4.02043292099055,-4.08555181027412,-3.96340720477462,-4.32165612213521,-3.82505854815888,-4.2118346066452,-3.70254405600116,-3.72045124998975,-4.05556066513855,-4.21495852073161,-4.07771584012419,-3.85629454111184,-3.81754454072161,-3.82436206686972
"bf3a1a4c1b84ea31505d1050de6beab1",-4.04032647050837,-3.86146744622714,-3.76789237930575,-3.74752564954667,-3.93839854977617,-3.69714776029088,-3.90852853477837,-3.78560908057249,-4.22242635007906,-4.2259043154728,-4.15034078443278,-4.13171690492021,-3.9118542148125,-4.34721723000802,-4.07285461476567,-4.36045637460642,-3.77316974098921,-3.99116545312713,-3.80920378719899,-3.85537812996163,-3.76972364457345,-4.04941058974284,-3.83807027880966,-4.07021975860254,-4.10751052140441,-3.9883515068965,-3.98460600587955,-3.83755297678966,-3.91004574329113,-4.00643859742866,-3.97245622136784,-3.85550719889845,-4.20007537968012,-4.03100292931838,-4.05137078337411,-3.95936654551004,-3.97217692824789,-4.24668407907392,-4.43945286978937,-3.94443766411243,-3.98852782136361,-4.08581623571436,-3.90012771868048,-3.99845450417595,-4.0416378400374,-4.10449841694641,-4.01130256951997,-4.05518920641011,-4.17244363468707,-3.8772623702343,-4.01627785169303,-4.01890572642932,-4.13512553025976,-4.0546490417758,-4.1269388625105,-3.90827168578126,-3.93307831721169,-3.90754949487069,-3.90709421219139,-3.98587990003944
"2d16d001e21717f960cf771ae879b1dd",-4.30922713506537,-4.13092681248432,-4.15108028465135,-3.68398025456529,-3.8591998232982,-4.13168026067961,-4.2197398763647,-3.64150796640492,-3.57369378251677,-3.85309337487349,-4.2849835353125,-4.62254524335498,-4.63648506176701,-3.59573419536304,-4.26584115944732,-4.20004038751103,-4.22095018649366,-4.3425058765116,-3.5150887412212,-4.28044684185596,-3.91614981676236,-3.83227277198665,-4.19191507417644,-4.04219277586596,-3.86802135799051,-4.44283085419195,-4.46052338125644,-4.55471307031277,-4.43093952081684,-4.34588514530693,-4.34380542185368,-3.9206668581423,-3.64190014934847,-3.80218677897408,-3.92602971502968,-3.87633185849023,-4.4309868524106,-4.17486493888012,-4.12984717070333,-4.23957324978033,-4.41017159919872,-4.11528392624601,-4.19532966605245,-4.10877735156734,-3.99114717723282,-4.21299867807294,-4.15751294411651,-3.82770319010018,-3.59693377377419,-3.92604666166895,-3.90732668025077,-4.2409083950363,-3.1093478472212,-3.41980256949319,-3.94654703675802,-4.042320006376,-4.33126662622911,-4.10462143491419,-3.97742610806454,-4.04733059745392
