"ASVID","SE1A","SE2A","SE3A","SE4A","SE5A","SE6A","SE7A","SE8A","SE9A","SE10A","SE11A","SE12A","SE13A","SE14A","SE15A","SE16A","SE17A","SE18A","SE19A","SE20A","SE21A","SE22A","SE23A","SE24A","SE25A","SE26A","SE27A","SE28A","SE29A","SE30A","SE31A","SE32A","SE33A","SE34A","SE35A","SE36A","SE37A","SE38A","SE39A","SE40A","SE41A","SE42A","SE43A","SE44A","SE45A","SE46A","SE47A","SE48A","SE49A","SE50A","SE51A","SE52A"
"a7038b203910eeed280371a9571c866d",2.69803396133109,2.88603599695445,2.80323349637641,2.24955358442559,2.48993959192396,2.48555027755669,2.286916981755,2.28771966087092,2.03272555952388,1.80450281213797,1.87270631181974,1.73150268196109,1.69079387076749,1.95669446324363,2.19481754109628,2.52460441855661,3.00653361435122,3.40600181773747,3.71253542990298,3.54532355680777,3.83048632187136,4.19902534659805,4.18552430048015,5.05255000420628,5.37920530542191,5.3847743191174,4.55937621579203,5.63848055451239,5.56229773194345,5.48562527269243,5.6444801712055,4.95573250164821,5.02512001785484,5.34048874971448,5.35433977071976,5.27547409025287,5.20005031717019,5.28441832125999,2.83559796975214,4.95936625697377,5.05339780278578,4.78715295049472,5.13109052149622,4.92584480695777,4.35587118970103,4.26377859080366,4.15386899034215,3.91735313902327,4.0043030412122,3.79101006935421,3.51556920853257,3.58404725429709
"adfb67f460d65aa8614bed0880411c61",2.69231966006765,1.93623242870546,1.9995562584651,2.60786876930068,1.75333430054483,1.79240309699674,2.12192935059787,2.13289851504469,1.66439999836517,1.92392884781188,2.13278311817963,2.19797513817727,2.47241978001101,2.27766615466459,2.42526138169314,3.18479692754192,2.59344535604717,2.63559438718258,3.70578434940956,3.57828867983281,2.57542924821752,2.896172264442,2.10549745003324,2.18449544802535,2.39528892716864,2.95800070558034,2.49081885590113,3.72544621081244,3.16399396240737,2.50147496341205,2.72584109037642,2.75301450927792,2.9334752869604,3.24991700332179,2.90492949862216,2.67528843044168,2.59127682535148,2.49635427709479,3.04081678558755,2.76113816726031,3.05373639821213,2.9557417618946,1.97022909168865,1.59733591664465,1.70255054379239,1.45451990811453,1.21212642168306,1.86317553907761,1.19070095520461,1.56565632429615,1.65663505013662,1.47233077867546
"919f52074a986016c7e460883cbe1484",1.89984277089219,1.94070670910038,1.90810042971505,1.8556492987185,1.83844031017491,1.8201476256304,1.68416864779835,1.63914079979085,1.80732721582258,1.62934370433322,1.75739546530875,1.52503066493485,1.38383766570284,1.25535722871364,1.16057415266804,1.39473958638439,1.21720133078078,1.35389979615321,1.211519911216,1.13878597413528,1.24641238399816,1.23220956953083,1.03232005851295,1.18987287288129,0.955620105457372,1.01081585909303,0.617381355658806,1.08777680647203,1.28542738541724,1.10910155621578,1.09838467243964,1.11661417923869,1.2570577013482,1.05002930856609,1.37681716767449,1.61762674538667,1.61964926108158,1.77079243785057,1.1076604325948,2.14617840627216,1.2265425559962,1.97296128875161,1.95014233312192,1.9980951337154,2.36304755658159,2.33429542701358,2.45352942838849,2.2109877957585,2.30199170213249,1.97112143240432,2.05205899674529,2.05696037702481
"b73cb42e006377b6fde3161fcec1d0f9",1.82541017610942,0.623405219467437,0.83803014438642,1.70014543871183,0.780929697192354,0.706497459597744,1.20845949506535,1.05289141420762,0.976447634682327,0.832793229486788,0.824297615118209,1.31513234037066,1.64112226097025,1.37314026437002,1.4783336803571,2.01925826055524,1.88269698001021,1.84884659129584,2.79498233724684,2.43715488141944,1.44745106474505,1.50529284256146,1.09856944405415,1.67443056982667,1.30701799229526,1.22679092092863,1.25023630596263,2.25214047270291,1.89022539614589,1.7262628297978,1.93129379537474,1.59973022157692,1.68644299317402,1.89503883843528,1.65856450460646,1.35433612605904,1.3490616219891,1.47010628097558,1.77631659314645,1.69220164673832,1.69467877106714,1.98589807978233,1.62002666225554,1.2127774933558,1.42781962368769,1.26178576224811,1.15469437259719,1.73084390664499,1.4504855241195,1.50722524086031,1.62339099155747,1.6203838786346
"45ffedadc43d8030c7f8a405ca9ab0db",0.271234942350371,0.357702053734432,0.455037892130314,0.483453861978115,0.401956204531166,0.721535336962285,0.330169881369811,0.82048853748061,0.923243598618862,1.08782513416783,1.14531610783758,1.00078202083672,1.08612541889112,1.14044834818712,1.14130573380216,1.26023590394093,1.29078968743827,1.33662820964455,1.20121054155714,1.27920315296502,1.69026738165796,1.72843639387567,1.3619194158464,2.44263584137666,2.31974060908294,2.14451946757241,1.07803287933426,2.04029647664264,2.20171811729139,2.46233505507478,2.46401239675097,2.24981791267642,2.22240459021155,1.90188818028085,1.5601244317932,1.8258446464842,1.57558927128755,1.61146039928131,1.12366077394124,0.935684852245785,1.89322316336798,1.15811717321415,1.18177173132438,1.23999005688068,0.41713740752628,0.620414851211886,0.363276970604439,0.632231617976884,0.859001997336057,1.02279134678554,0.85721867598263,1.06153232459193
"b66772dfb431b48b579915617caf0ad6",0.52612719197916,0.346772983202241,0.207796789237044,0.755006552500012,0.0110898958441545,0.438816053852634,0.857802623452182,1.32548324093581,0.831751258194196,1.32216122591432,1.15753621917236,1.15106422388605,1.57904983232787,1.58570170635369,1.72127985896749,1.74664125157047,1.69400000315934,1.42014918169441,1.53323173225409,1.41000155673348,1.23828225791491,1.23702885596678,0.22310070670025,1.43499533091427,1.55695973676419,1.34217299504747,0.468535728061241,1.27332938384743,1.26312162790294,1.20957208657942,1.60191099372402,1.35332980809844,1.09355241635373,1.770791656159,1.29677446000095,1.52046299693302,1.62823300477297,1.66457022459526,1.78249580951241,1.37484380614042,0.953675569329555,2.10225193125947,2.01468085425949,1.78511983583044,0.819229831155805,0.877826859360911,0.586420521918649,0.980961413584181,1.07947532009439,1.2012294035531,1.18061883103649,1.36381319646487
"d91d91ddd239d382e64507aae73eba4b",1.31078948137488,0.166646816971722,0.0637574190141059,1.15230834996902,0.468331273476038,-0.115861452442207,0.997564565827341,0.435167995464914,0.550039352728919,0.649353729591493,0.971157861682789,1.12355757809622,1.5465062845954,1.29090216613305,1.42996009607288,1.56336229882019,1.72292304262859,1.79963880339931,2.72974181537844,2.07003957868614,1.49907543015035,1.64888376217371,1.13011780178908,1.45413467112497,1.52272656512195,1.32926959021157,1.63476820440433,2.15014130474779,1.81085180860438,1.50092388792016,1.62901292350181,1.15917379365749,0.623548787107989,1.27157157851332,0.871891266035687,1.05453269307492,0.985096244787688,0.792543831432332,1.68100641334213,0.81673290938442,1.55444942975849,1.36942626688135,0.885721409202085,0.701951869589805,0.777844614992951,0.472361751252746,0.330124763287539,1.24293512932575,0.731168625826172,0.980029487447462,1.27672614121383,0.905597522971173
"08bd45c0807b6fb44faaa54fb53e4213",0.937132480462941,0.879338593604638,0.322866119021831,0.692092727089443,0.392103908088155,0.0432032421874808,0.31307544801051,-0.0503398203167871,-0.525042438528997,-0.120486071756707,0.476461619846682,0.602050944909896,0.793052497804466,0.866205696096998,0.87543337764493,1.11833159050583,1.04716760478052,1.36072576122361,1.84931699669278,1.92312339275982,1.63692140095267,1.67714309948811,1.32682809603513,1.16487157067587,1.70835938321956,1.9017887829829,1.50343220234324,2.26717835006746,1.80649450323543,1.67219560852753,1.90323584257959,1.52000674774488,1.49462191298885,1.81270255177464,1.32209226798524,1.631420067519,1.43560207832016,1.71500107822215,1.17396151241604,2.17365266182441,1.55981137289987,1.72276230955457,1.73421902978119,1.15602467676335,1.26443526791348,1.31813869879924,0.91039259577563,1.39148982364889,1.13663373393434,1.16960621512259,1.55640817099854,1.41392001651905
"f34cdcd73e535507d29c29b19d01f658",1.34075427007682,1.06166015039859,0.977227274546619,1.50157889973354,1.04998294981064,1.14670551614978,1.35249886528829,1.33247627642678,1.16049481744375,1.01138343866788,1.12461143447589,1.15878626997996,1.18582477911421,1.16595064099805,0.948815923578954,1.14050544800015,0.903735141173284,0.764742329117309,0.928952939430986,0.957468937767328,0.946510200211599,0.974664591499285,0.802303627910978,0.962088942010577,0.928951858375211,1.07980873057998,1.27258360465463,1.54679801904915,1.40321042107362,1.23139113397405,1.2341862135987,1.23921650133102,1.38287787454924,1.00920731404583,1.51477661181474,1.54565324576158,1.56198361923177,1.67741836707311,0.987859232782183,1.74765295127453,1.18851516040696,1.71605087496658,1.64393218310909,1.32979395174198,1.5777597709786,1.31813869879924,1.2305601233719,1.57829067124689,1.36982762110205,1.29760021630112,1.48137298505562,1.37949979263257
"30dbf1c75521f969f69ff64101abcee2",1.2640883883289,1.49190528750524,1.67600827282482,0.711385930024121,0.900947370650154,0.786540167271281,0.975585659108566,0.563343188888911,1.12985784798186,1.29438166180724,1.28650255187813,1.29183677776714,1.53884341184983,1.40196070290551,1.48110760723982,1.39813517538553,1.41754139307741,1.14520613502006,0.806054803107832,1.04948783648758,1.22182098086083,1.3332127798197,0.946553236755525,1.25556813214668,0.892250491524782,1.2410768781761,0.336766450430118,0.611930901602061,1.19305406528622,1.27365094326394,1.16007824144498,1.67711688519234,1.47684366696757,1.58300773697321,1.71497859388655,1.6672983551839,1.62823300477297,1.38261882685246,1.18148034483007,0.972386219096213,1.41010712102975,1.28500892506877,1.09703050286929,1.46179042464842,1.12033492393973,1.23733466638395,1.25313444541044,0.821721664249451,1.12136626180355,0.695578435577128,0.538764944864096,0.187132534426938
