"ASVID","TSP_23_02","TSP_24_02","TSP_25_02","TSP_26_02","TSP_27_02","TSP_28_02","TSP_01_03","TSP_02_03","TSP_03_03","TSP_04_03","TSP_25_05","TSP_26_05","TSP_27_05","TSP_28_05","TSP_29_05","TSP_30_05","TSP_31_05","TSP_01_06","TSP_02_06","TSP_03_06","TSP_24_08","TSP_25_08","TSP_26_08","TSP_27_08","TSP_28_08","TSP_29_08","TSP_30_08","TSP_31_08","TSP_01_09","TSP_02_09","TSP_25_11","TSP_26_11","TSP_27_11","TSP_28_11","TSP_29_11","TSP_30_11","TSP_01_12","TSP_02_12","TSP_03_12","TSP_04_12"
"OTU_220",-4.66478068478278,-4.65721702015623,-4.65518164118095,-4.62793124888766,-4.64115896430208,-4.63782210122091,-4.76465487349766,-4.63117133121726,-4.71342058687416,-4.66002901889074,-4.77460948163095,-4.71721995372206,-4.69190580054681,-4.6975245686742,-4.66703396534252,-4.74977902918429,-4.75972724412139,-4.59887639948769,-4.64407048046807,0.522159221399445,-4.61674292047767,-4.65750522641115,-4.58347703430692,-4.69534830327264,-4.63934927679446,0.480917301109894,-0.206194379448635,-0.152457639879963,-4.60547877932173,-4.63052602667012,-4.58469752165167,-4.6316088423776,-4.62559566932838,-4.65440900972745,-4.72888566806678,-4.61456182082441,-4.68401455616131,-4.66772896847516,-4.66942959117672,-4.65484855666999
"OTU_51",0.458423188478651,-0.225202231178453,0.468291217512242,-0.195021875647175,0.481173411716511,-3.29408735451981,-3.42092012679656,-3.28743658451617,-0.282505955261046,-3.31629427218964,-0.347516413858178,-0.28924072703461,-0.261259995970906,-3.3537898219731,-3.32329921864142,-3.4060442824832,-3.41599249742029,-3.2551416527866,-0.211978981473502,-3.25802703892322,-0.191167135036378,-3.31377047971005,-0.150031294391865,-3.35161355657154,-3.29561453009337,-3.29981926664773,-0.206194379448635,-0.152457639879963,-3.26174403262064,-3.28679127996902,-3.24096277495058,-0.200207945465605,-0.192366995554919,-3.31067426302635,-3.38515092136569,-0.184197722106616,-0.252831169759546,-0.234845143682217,-3.32569484447563,-0.223012780618582
"OTU_108",-4.25931557667462,-0.225202231178453,-4.24971653307279,-4.2224661407795,-4.23569385619391,-4.23235699311274,-4.3591897653895,-4.2257062231091,-0.282505955261046,-4.25456391078257,-4.36914437352278,-4.3117548456139,-4.28644069243865,-4.29205946056604,-4.26156885723435,-0.317802597421677,-4.35426213601322,-4.19341129137953,-4.23860537235991,-4.19629667751615,-4.2112778123695,-4.25204011830298,-4.17801192619876,-4.28988319516447,-0.206797641231068,-0.212229879450051,-4.23159270337501,-0.152457639879963,-0.175524576295594,-4.22506091856195,-0.155845746547592,-0.200207945465605,-4.22013056122022,-4.24894390161928,-4.32342055995862,-4.20909671271625,-4.27854944805314,-4.26226386036699,-4.26396448306856,-4.24938344856183
"OTU_293",-0.234723992081294,-4.65721702015623,-4.65518164118095,-4.62793124888766,-4.64115896430208,-4.63782210122091,-4.76465487349766,-4.63117133121726,-4.71342058687416,-4.66002901889074,-0.347516413858178,-4.71721995372206,-4.69190580054681,-4.6975245686742,-4.66703396534252,-4.74977902918429,-4.75972724412139,-4.59887639948769,-4.64407048046807,-4.60176178562432,-4.61674292047767,-4.65750522641115,-4.58347703430692,-0.264408072853231,-4.63934927679446,-4.64355401334883,-4.63705781148317,-4.58442128557723,-4.60547877932173,-0.202469779784293,-4.58469752165167,-4.6316088423776,-4.62559566932838,-4.65440900972745,-4.72888566806678,-4.61456182082441,-0.252831169759546,-4.66772896847516,-0.239821368375473,-4.65484855666999
"OTU_406",-5.35792786534273,-5.35036420071618,-5.3483288217409,-5.32107842944761,-5.33430614486202,-5.33096928178085,-5.45780205405761,-5.32431851177721,-5.4065677674341,-5.35317619945068,-5.46775666219089,-5.41036713428201,-5.38505298110676,-5.39067174923415,-5.36018114590246,-5.44292620974424,-5.45287442468133,-5.29202358004764,-5.33721766102802,-5.29490896618426,-5.30989010103761,-5.35065240697109,-5.27662421486687,-5.38849548383258,-5.33249645735441,-5.33670119390877,-5.33020499204312,-0.152457639879963,-0.175524576295594,-5.32367320723006,-5.27784470221162,-5.32475602293754,-5.31874284988833,-5.34755619028739,-5.42203284862673,-0.184197722106616,-5.37716173672125,-5.3608761490351,-5.36257677173667,-5.34799573722994
"OTU_42",-3.5121011748444,-0.225202231178453,-3.50250213124256,-3.47525173894928,-3.48847945436369,-3.48514259128252,-3.61197536355927,-3.47849182127888,-3.56074107693577,-3.50734950895235,-3.62192997169256,-3.56454044378368,-3.53922629060843,-3.54484505873581,-3.51435445540413,-3.5970995192459,-0.33067027410488,0.526681841812568,-3.49139097052968,-3.44908227568593,-3.46406341053928,-0.227884187392655,-0.150031294391865,-3.54266879333425,0.486349539328877,-3.49087450341044,-0.206194379448635,-0.152457639879963,-3.45279926938335,-3.47784651673173,-3.43201801171329,-3.47892933243921,-3.47291615939,-0.222458150259011,0.394061961308338,-3.46188231088603,-3.53133504622292,0.458302036877729,0.858790920292637,-0.223012780618582
"OTU_752",-0.234723992081294,-5.35036420071618,-5.3483288217409,-0.195021875647175,-5.33430614486202,-5.33096928178085,-5.45780205405761,-5.32431851177721,-5.4065677674341,-5.35317619945068,-5.46775666219089,-5.41036713428201,-5.38505298110676,-5.39067174923415,-5.36018114590246,-5.44292620974424,-5.45287442468133,-5.29202358004764,-5.33721766102802,-5.29490896618426,-5.30989010103761,-5.35065240697109,-5.27662421486687,-5.38849548383258,-5.33249645735441,-5.33670119390877,-5.33020499204312,-5.27756846613718,-5.29862595988168,-5.32367320723006,-5.27784470221162,-5.32475602293754,-5.31874284988833,-5.34755619028739,-5.42203284862673,-5.30770900138436,-5.37716173672125,-5.3608761490351,-0.239821368375473,-5.34799573722994
"OTU_207",-4.84710224157674,-4.83953857695019,-4.8375031979749,-0.195021875647175,-4.82348052109603,-4.82014365801486,-4.94697643029162,-4.81349288801122,-4.89574214366811,-4.84235057568469,-4.9569310384249,-4.89954151051602,-4.87422735734077,-4.87984612546815,-0.233639295574914,-4.93210058597825,-4.94204880091534,-4.78119795628164,-4.82639203726202,-4.78408334241827,-0.191167135036378,-4.8398267832051,-4.76579859110088,-4.87766986006659,-4.82167083358842,-4.82587557014278,-4.81937936827713,-4.76674284237119,-4.78780033611569,-4.81284758346407,-4.76701907844563,-4.81393039917155,-4.80791722612234,-0.222458150259011,-4.91120722486074,-4.79688337761837,-4.86633611295526,-4.85005052526911,-4.85175114797068,-0.223012780618582
"OTU_499",-5.35792786534273,-0.225202231178453,-5.3483288217409,-5.32107842944761,-5.33430614486202,-5.33096928178085,-5.45780205405761,-5.32431851177721,-5.4065677674341,-5.35317619945068,-5.46775666219089,-5.41036713428201,-5.38505298110676,-5.39067174923415,-0.233639295574914,-5.44292620974424,-5.45287442468133,-5.29202358004764,-5.33721766102802,-5.29490896618426,-0.191167135036378,-5.35065240697109,-5.27662421486687,-5.38849548383258,-5.33249645735441,-5.33670119390877,-5.33020499204312,-5.27756846613718,-5.29862595988168,-5.32367320723006,-5.27784470221162,-5.32475602293754,-5.31874284988833,-5.34755619028739,-5.42203284862673,-5.30770900138436,-5.37716173672125,-5.3608761490351,-5.36257677173667,-5.34799573722994
"OTU_808",-6.45654015401084,-6.44897648938429,-6.446941110409,-6.41969071811572,-6.43291843353013,-6.42958157044896,-6.55641434272571,-6.42293080044532,-6.50518005610221,-6.45178848811879,-6.566368950859,-6.50897942295012,-6.48366526977487,-6.48928403790225,-6.45879343457057,-6.54153849841235,-6.55148671334944,-6.39063586871574,-6.43582994969613,-6.39352125485237,-6.40850238970572,-6.4492646956392,-6.37523650353498,-6.48710777250069,-6.43110874602252,-6.43531348257688,-6.42881728071123,-6.37618075480529,-6.39723824854979,-6.42228549589817,-0.155845746547592,-6.42336831160565,-6.41735513855644,-6.4461684789555,-6.52064513729484,-6.40632129005247,-6.47577402538936,-6.45948843770321,-6.46118906040478,-6.44660802589805
"OTU_94",-0.234723992081294,-3.67638776714451,-3.67435238816922,-3.64710199587593,-3.66032971129035,-3.65699284820918,-3.78382562048593,-3.65034207820554,-3.73259133386243,-0.230972048874232,-0.347516413858178,-3.73639070071034,-3.71107654753509,-3.71669531566247,-3.68620471233079,-3.76894977617256,-3.77889799110966,-3.61804714647596,0.481168199086443,-3.62093253261259,-0.191167135036378,-3.67667597339942,-0.150031294391865,-3.71451905026091,-3.65852002378274,-3.6627247603371,-0.206194379448635,-3.6035920325655,-0.175524576295594,-3.64969677365839,0.537301434012354,-3.65077958936587,-3.64476641631666,-3.67357975671572,0.799527069416502,-3.63373256781269,-3.70318530314958,0.458302036877729,-3.688600338165,-3.67401930365827
"OTU_228",-5.07024579289094,-5.0626821282644,-5.06064674928911,-5.03339635699583,-5.04662407241024,-5.04328720932907,-5.17011998160582,-5.03663643932543,-5.11888569498232,-5.0654941269989,-5.18007458973911,-5.12268506183023,-0.261259995970906,-5.10298967678236,-5.07249907345068,-5.15524413729246,-5.16519235222955,-5.00434150759585,-5.04953558857623,-5.00722689373248,-5.02220802858583,-5.06297033451931,-4.98894214241509,-5.1008134113808,-5.04481438490263,-5.04901912145699,-5.04252291959134,-4.9898863936854,-5.0109438874299,-5.03599113477828,-0.155845746547592,-0.200207945465605,-5.03106077743655,-5.05987411783561,-5.13435077617495,-5.02002692893258,-5.08947966426947,-0.234845143682217,-5.07489469928489,-5.06031366477816
"OTU_237",-0.234723992081294,-3.96406983959629,-3.962034460621,-3.93478406832772,-3.94801178374213,-3.94467492066096,-4.07150769293771,-3.93802415065732,-4.02027340631421,-3.96688183833079,-4.081462301071,0.403906453525335,-0.261259995970906,-4.00437738811425,-3.97388678478257,-0.317802597421677,-0.33067027410488,-0.166465338747377,-0.211978981473502,-3.90861460506437,-3.92359573991772,-3.9643580458512,-3.89032985374698,-0.264408072853231,-3.94620209623452,-3.95040683278888,-0.206194379448635,-3.89127410501729,-3.91233159876179,-3.93737884611017,-3.89155034109173,-0.200207945465605,-0.192366995554919,-3.9612618291675,-4.03573848750684,-3.92141464026447,-3.99086737560136,-3.97458178791521,-3.97628241061678,-3.96170137611005
"OTU_106",-4.15395506101679,-4.14639139639024,-4.14435601741496,-4.11710562512167,1.73393638021188,-4.12699647745492,-4.25382924973167,-4.12034570745127,-4.20259496310817,-0.230972048874232,-4.26378385786496,-4.20639432995607,-4.18108017678082,-4.18669894490821,-0.233639295574914,-4.2389534054183,-4.2489016203554,-4.0880507757217,-4.13324485670208,-4.09093616185833,-4.10591729671168,-4.14667960264515,-4.07265141054093,-4.18452267950665,-4.12852365302847,-4.13272838958284,-4.12623218771718,-4.07359566181124,-4.09465315555574,-4.11970040290413,-4.07387189788568,-4.1207832186116,-4.11477004556239,-4.14358338596146,-4.21806004430079,-4.10373619705842,-4.17318893239532,-4.15690334470917,-0.239821368375473,-4.144022932904
"OTU_10",0.863888296586816,1.16109212994144,0.873756325620406,0.903590413020934,-2.2432636915037,-2.23992682842254,0.359163717326975,-0.203834170314159,0.410641225298899,-2.26213374609237,1.03877794726171,1.09705363408528,1.12503436514898,1.52529031749296,-0.233639295574914,0.375344583138268,0.767942014563229,0.526681841812568,-0.211978981473502,0.522159221399445,-2.2188476476793,1.15841017372724,-2.18558176150855,-0.264408072853231,-2.24145400399609,-0.212229879450051,-2.2391625386848,-0.152457639879963,0.923087712372516,-0.202469779784293,-0.155845746547592,-0.200207945465605,0.500780185005026,-0.222458150259011,-2.33099039526841,-2.21666654802604,-0.252831169759546,-0.234845143682217,-0.239821368375473,-2.25695328387162
"OTU_694",-0.234723992081294,-4.65721702015623,-4.65518164118095,-4.62793124888766,-4.64115896430208,-4.63782210122091,-4.76465487349766,-4.63117133121726,-4.71342058687416,-4.66002901889074,-4.77460948163095,-4.71721995372206,-4.69190580054681,-4.6975245686742,-4.66703396534252,-4.74977902918429,-4.75972724412139,-4.59887639948769,-0.211978981473502,-4.60176178562432,-4.61674292047767,-4.65750522641115,-4.58347703430692,-4.69534830327264,-4.63934927679446,-4.64355401334883,-0.206194379448635,-4.58442128557723,-4.60547877932173,-4.63052602667012,-4.58469752165167,-0.200207945465605,-4.62559566932838,-4.65440900972745,-4.72888566806678,-0.184197722106616,-0.252831169759546,-4.66772896847516,-4.66942959117672,-4.65484855666999
"OTU_672",-5.35792786534273,-5.35036420071618,-5.3483288217409,-5.32107842944761,-5.33430614486202,-5.33096928178085,-5.45780205405761,-5.32431851177721,-5.4065677674341,-5.35317619945068,-5.46775666219089,-5.41036713428201,-5.38505298110676,-5.39067174923415,-5.36018114590246,-5.44292620974424,-5.45287442468133,-5.29202358004764,-0.211978981473502,-5.29490896618426,-5.30989010103761,-0.227884187392655,-5.27662421486687,-0.264408072853231,-5.33249645735441,-5.33670119390877,-5.33020499204312,-5.27756846613718,-5.29862595988168,-5.32367320723006,-5.27784470221162,-5.32475602293754,-5.31874284988833,-5.34755619028739,-5.42203284862673,-5.30770900138436,-5.37716173672125,-5.3608761490351,-5.36257677173667,-5.34799573722994
"OTU_226",-6.45654015401084,-6.44897648938429,-6.446941110409,-6.41969071811572,-6.43291843353013,-6.42958157044896,-6.55641434272571,-6.42293080044532,-6.50518005610221,-6.45178848811879,-6.566368950859,-6.50897942295012,-6.48366526977487,-6.48928403790225,-6.45879343457057,-6.54153849841235,-6.55148671334944,-6.39063586871574,-6.43582994969613,-6.39352125485237,-6.40850238970572,-6.4492646956392,-6.37523650353498,-6.48710777250069,-6.43110874602252,-6.43531348257688,-6.42881728071123,-6.37618075480529,-6.39723824854979,-6.42228549589817,-6.37645699087973,-6.42336831160565,-6.41735513855644,-6.4461684789555,-6.52064513729484,-6.40632129005247,-0.252831169759546,-6.45948843770321,-6.46118906040478,-6.44660802589805
"OTU_315",-5.35792786534273,-0.225202231178453,-5.3483288217409,-5.32107842944761,-5.33430614486202,-5.33096928178085,-5.45780205405761,-5.32431851177721,-5.4065677674341,-5.35317619945068,-5.46775666219089,-5.41036713428201,-5.38505298110676,-0.266469151735092,-5.36018114590246,-5.44292620974424,-5.45287442468133,-0.166465338747377,-5.33721766102802,-5.29490896618426,-5.30989010103761,-5.35065240697109,-5.27662421486687,-5.38849548383258,-5.33249645735441,-5.33670119390877,-5.33020499204312,-5.27756846613718,-5.29862595988168,-5.32367320723006,-5.27784470221162,-5.32475602293754,-5.31874284988833,-5.34755619028739,-5.42203284862673,-5.30770900138436,-5.37716173672125,-5.3608761490351,-5.36257677173667,-5.34799573722994
"OTU_536",-5.07024579289094,-5.0626821282644,-5.06064674928911,-5.03339635699583,-5.04662407241024,-0.207393971475657,-5.17011998160582,-5.03663643932543,-5.11888569498232,-5.0654941269989,-5.18007458973911,-5.12268506183023,0.431887184589039,-5.10298967678236,-5.07249907345068,-5.15524413729246,-5.16519235222955,-5.00434150759585,-5.04953558857623,-5.00722689373248,-5.02220802858583,-5.06297033451931,-4.98894214241509,-5.1008134113808,-5.04481438490263,-5.04901912145699,-5.04252291959134,-4.9898863936854,-5.0109438874299,-5.03599113477828,-0.155845746547592,-5.03707395048576,-5.03106077743655,-5.05987411783561,-5.13435077617495,-5.02002692893258,-5.08947966426947,-5.07319407658332,-5.07489469928489,-5.06031366477816
