"ASVID","TSP_23_02","TSP_24_02","TSP_25_02","TSP_26_02","TSP_27_02","TSP_28_02","TSP_01_03","TSP_02_03","TSP_03_03","TSP_04_03","TSP_25_05","TSP_26_05","TSP_27_05","TSP_28_05","TSP_29_05","TSP_30_05","TSP_31_05","TSP_01_06","TSP_02_06","TSP_03_06","TSP_24_08","TSP_25_08","TSP_26_08","TSP_27_08","TSP_28_08","TSP_29_08","TSP_30_08","TSP_31_08","TSP_01_09","TSP_02_09","TSP_25_11","TSP_26_11","TSP_27_11","TSP_28_11","TSP_29_11","TSP_30_11","TSP_01_12","TSP_02_12","TSP_03_12","TSP_04_12"
"OTU_1",2.30258509299405,2.89037175789616,3.2188758248682,2.30258509299405,3.49650756146648,3.78418963391826,3.2188758248682,4.12713438504509,3.40119738166216,3.29583686600433,3.36729582998647,3.71357206670431,3.49650756146648,2.89037175789616,2.89037175789616,2.63905732961526,3.29583686600433,2.83321334405622,3.09104245335832,2.94443897916644,3.46573590279973,3.68887945411394,3.55534806148941,3.25809653802148,3.09104245335832,3.13549421592915,3.36729582998647,3.29583686600433,3.13549421592915,3.25809653802148,2.07944154167984,2.07944154167984,2.94443897916644,2.07944154167984,2.63905732961526,2.07944154167984,2.63905732961526,2.77258872223978,2.484906649788,1.94591014905531
"OTU_2",3.17805383034795,2.56494935746154,1.94591014905531,3.2188758248682,1.94591014905531,0,3.25809653802148,1.79175946922805,2.07944154167984,2.77258872223978,2.19722457733622,0,2.19722457733622,2.07944154167984,2.39789527279837,2.39789527279837,1.79175946922805,1.6094379124341,1.94591014905531,1.94591014905531,2.484906649788,2.07944154167984,1.6094379124341,2.63905732961526,2.30258509299405,2.19722457733622,1.79175946922805,2.19722457733622,2.19722457733622,1.79175946922805,2.63905732961526,2.94443897916644,2.07944154167984,2.94443897916644,2.484906649788,2.07944154167984,2.83321334405622,2.89037175789616,3.13549421592915,2.94443897916644
"OTU_3",1.09861228866811,2.70805020110221,0.693147180559945,1.38629436111989,1.79175946922805,0.693147180559945,2.39789527279837,1.79175946922805,2.39789527279837,0.693147180559945,2.99573227355399,3.43398720448515,2.63905732961526,3.09104245335832,1.94591014905531,2.94443897916644,3.29583686600433,3.09104245335832,3.09104245335832,1.79175946922805,-0.0895041702592261,2.30258509299405,1.94591014905531,2.70805020110221,1.09861228866811,1.09861228866811,2.484906649788,1.09861228866811,2.39789527279837,0,2.19722457733622,2.19722457733622,1.38629436111989,1.09861228866811,0.693147180559945,2.30258509299405,2.19722457733622,1.79175946922805,2.484906649788,1.6094379124341
"OTU_4",-1.27518464478114,0.693147180559945,0.693147180559945,0.693147180559945,0,1.38629436111989,1.09861228866811,0,1.09861228866811,1.09861228866811,-1.1456853226276,0,0.693147180559945,1.09861228866811,0.693147180559945,0.693147180559945,1.09861228866811,0,1.09861228866811,0,1.09861228866811,1.38629436111989,0.693147180559945,1.6094379124341,1.38629436111989,0,0,0.693147180559945,0.693147180559945,0,-1.32291632957676,0.693147180559945,0.693147180559945,2.07944154167984,1.94591014905531,0.693147180559945,1.79175946922805,2.19722457733622,1.94591014905531,2.484906649788
"OTU_6",1.79175946922805,1.6094379124341,1.38629436111989,1.09861228866811,-1.42416304157136,0.693147180559945,1.09861228866811,0,1.38629436111989,1.6094379124341,-1.31963862975104,0,1.38629436111989,1.09861228866811,1.38629436111989,0,1.38629436111989,0,0,0.693147180559945,0.693147180559945,-1.33453328302804,0,0.693147180559945,0.693147180559945,0,1.09861228866811,-1.47141949278188,0.693147180559945,-1.50949479490605,0.693147180559945,1.38629436111989,1.09861228866811,1.94591014905531,1.09861228866811,0.693147180559945,1.6094379124341,1.09861228866811,0,1.09861228866811
"OTU_11",-1.54344863137581,1.79175946922805,-1.55106465180133,0.693147180559945,0,-1.46648744861156,1.09861228866811,1.09861228866811,2.19722457733622,0,1.09861228866811,1.38629436111989,1.38629436111989,1.09861228866811,0,0.693147180559945,1.6094379124341,0,0.693147180559945,0.693147180559945,1.09861228866811,2.07944154167984,1.09861228866811,1.6094379124341,0,0,1.38629436111989,0.693147180559945,0.693147180559945,-1.60380547437729,-1.59118031617144,0,0,0,-1.51928420461496,-1.65835137411847,0,0,1.38629436111989,0
"OTU_13",0,1.6094379124341,-1.75785906511401,-1.7323628510074,0,0,1.38629436111989,-1.64166593675364,0,-1.72514143693842,1.6094379124341,1.94591014905531,1.38629436111989,2.07944154167984,0.693147180559945,0,1.94591014905531,1.6094379124341,1.6094379124341,1.09861228866811,-1.74127644651989,0,0,0,-1.73115450127873,-1.8308304895494,-1.69493729648271,0,-1.77518553291431,-1.81059988768997,-1.79797472948412,-1.79131022666058,0.693147180559945,-1.76119304383604,0.693147180559945,-1.86514578743116,1.09861228866811,0,0,0
"OTU_10",1.09861228866811,1.38629436111989,1.09861228866811,1.09861228866811,-1.83967848553302,-1.78769221310198,0.693147180559945,0,0.693147180559945,-1.83955178811616,1.38629436111989,1.38629436111989,1.38629436111989,1.79175946922805,0,0.693147180559945,1.09861228866811,0.693147180559945,0,0.693147180559945,-1.85568679769763,1.38629436111989,-1.84767850724891,0,-1.84556485245647,0,-1.80934764766046,0,1.09861228866811,0,0,0,0.693147180559945,0,-1.84048896910539,-1.9795561386089,0,0,0,-1.8331092718346
"OTU_5",-1.89542505453299,0,0.693147180559945,0.693147180559945,-1.87045014419978,0,-1.76330996631588,-1.78684794659813,-1.80825984750572,0.693147180559945,-1.76592573237946,-1.7494814872607,-1.80236905418279,0.693147180559945,1.38629436111989,-1.78092200684524,-1.76523371708912,-1.877117070624,0,-1.96875028319154,-1.88645845636439,0.693147180559945,0.693147180559945,1.09861228866811,0,0,-1.84011930632721,0,-1.92036754275881,1.09861228866811,-1.94315673932862,0,0,1.79175946922805,2.19722457733622,0.693147180559945,1.6094379124341,0.693147180559945,1.94591014905531,1.09861228866811
"OTU_9",0.693147180559945,-2.06936079729134,-2.13009852559386,0.693147180559945,-2.09750759483512,-2.04552132240408,-1.99036741695123,-2.01390539723348,0,1.6094379124341,1.09861228866811,-1.97653893789604,-2.02942650481814,-2.05096165259343,1.38629436111989,1.09861228866811,-1.99229116772446,0.693147180559945,0,-2.19580773382689,0,-2.00787783629181,0.693147180559945,0,0.693147180559945,-2.20306995002924,0,0,0,0.693147180559945,0,0,0,1.09861228866811,1.38629436111989,0.693147180559945,-2.09518875003229,0.693147180559945,1.09861228866811,-2.0909383811367
"OTU_151",0.693147180559945,0.693147180559945,-2.19072314741029,0,0,-2.10614594422052,1.38629436111989,-2.07453001904991,0,-2.1580055192347,0.693147180559945,-2.03716355971248,0,-2.11158627440987,0,-2.06860407929702,-2.0529157895409,0,-2.15263652362424,-2.25643235564333,-2.17414052881617,0,0,1.6094379124341,1.38629436111989,0,0.693147180559945,-2.20538866786208,0,-2.24346396998625,-2.2308388117804,0,0,0,1.38629436111989,-2.29800986972743,0,1.6094379124341,0,1.09861228866811
"OTU_101",0,-2.2399863143221,0,-2.27522782851801,0,0,0.693147180559945,-2.18453091426424,1.6094379124341,1.09861228866811,0,1.09861228866811,-2.2000520218489,0.693147180559945,-2.27595716621733,1.09861228866811,0.693147180559945,-2.27480003829011,0,-2.36643325085765,0,0.693147180559945,0,1.09861228866811,0.693147180559945,0,1.09861228866811,-2.31538956307641,0.693147180559945,-2.35346486520058,-2.34083970699473,-2.33417520417119,-2.33150842596771,-2.30405802134665,-2.26894359543825,-2.40801076494176,-2.26581426706306,-2.25311436417603,0.693147180559945,-2.26156389816746
"OTU_8",0,0.693147180559945,1.09861228866811,0,-2.26813311186589,0.693147180559945,0,0,-2.20594281517183,0.693147180559945,-2.16360870004557,-2.1471644549268,-2.2000520218489,-2.2215871696242,0,0,0.693147180559945,-2.27480003829011,-2.26263741883857,0,1.09861228866811,-2.17850335332257,-2.27613313358177,0.693147180559945,1.09861228866811,-2.37369546706001,1.09861228866811,0,0.693147180559945,0.693147180559945,-2.34083970699473,-2.33417520417119,-2.33150842596771,0.693147180559945,1.38629436111989,0,-2.26581426706306,0,-2.25730842607819,0
"OTU_7",-2.34073607118836,0,0,-2.32285587750727,-2.31576116085514,1.09861228866811,1.09861228866811,1.79175946922805,-2.25357086416108,-2.31563446343828,-2.21123674903483,0.693147180559945,1.09861228866811,-2.26921521861345,1.38629436111989,0,-2.21054473374448,0.693147180559945,-2.31026546782782,-2.41406129984691,-2.33176947301975,-2.22613140231182,0,-2.2432905190996,1.09861228866811,-2.42132351604926,-2.28543032298258,0.693147180559945,-2.36567855941417,-2.40109291418983,0.693147180559945,0.693147180559945,-2.37913647495697,0,0,-2.45563881393102,-2.31344231605231,0,-2.30493647506745,0.693147180559945
"OTU_12",1.09861228866811,0,1.09861228866811,0,0.693147180559945,0,0,0,-2.329556771139,0,-2.28722265601275,-2.27077841089398,0,-2.34520112559137,0,1.09861228866811,-2.2865306407224,0,0,-2.49004720682483,0,-2.30211730928975,0,-2.31927642607752,0,-2.49730942302718,-2.3614162299605,0,-2.44166446639209,0.693147180559945,1.09861228866811,0,-2.45512238193489,-2.42767197731382,1.38629436111989,0,-2.38942822303023,-2.37672832014321,-2.38092238204537,0.693147180559945
"OTU_34",0,0,-2.53556363370202,-2.51006741959541,1.09861228866811,0,0.693147180559945,-2.41937050534164,0.693147180559945,-2.50284600552643,-2.39844829112297,-2.38200404600421,-2.4348916129263,0,0,0,-2.39775627583263,-2.50963962936751,0.693147180559945,0,0.693147180559945,0,0.693147180559945,-2.43050206118774,0,0,-2.47264186507072,0.693147180559945,-2.55289010150232,-2.58830445627798,0,0.693147180559945,0.693147180559945,-2.53889761242405,-2.50378318651565,0,0.693147180559945,0,-2.4921480171556,-2.49640348924486
"OTU_44",0,-2.50467886854918,-2.5654165968517,-2.53992038274509,0.693147180559945,0,-2.42568548820907,-2.44922346849132,0,-2.53269896867611,0.693147180559945,-2.41185700915389,0.693147180559945,-2.48627972385128,0,2.39789527279837,-2.42760923898231,0,-2.52732997306565,-2.63112580508474,0,-2.44319590754965,0,-2.46035502433742,-2.53871203301642,1.09861228866811,-2.5024948282204,-2.5800821173035,-2.582743064652,-2.61815741942766,1.38629436111989,-2.59886775839827,-2.59620098019479,-2.56875057557373,-2.53363614966533,0,-2.53050682129014,-2.51780691840312,-2.52200098030528,0
"OTU_26",1.38629436111989,0,0.693147180559945,0.693147180559945,0.693147180559945,-2.51161105232868,0,-2.47999512715808,0,-2.56347062734286,-2.45907291293941,-2.44262866782064,0,0,-2.57142137911117,0,0.693147180559945,0,0,0,0,0,-2.57159734647561,0,-2.56948369168317,-2.66915967995384,0,-2.61085377597025,-2.61351472331875,-2.64892907809441,-2.63630391988856,-2.62963941706502,0,0,0,-2.7034749778356,1.09861228866811,-2.54857857706987,0,-2.55702811106129
"OTU_33",-2.58857223509294,1.09861228866811,0,0.693147180559945,-2.56359732475972,-2.51161105232868,-2.45645714687582,-2.47999512715808,1.09861228866811,-2.56347062734286,-2.45907291293941,0,0,0,-2.57142137911117,-2.47406918740519,0,-2.57026425118395,0.693147180559945,-2.66189746375149,-2.57960563692433,0,-2.57159734647561,-2.49112668300418,-2.56948369168317,-2.66915967995384,-2.53326648688716,-2.61085377597025,0.693147180559945,-2.64892907809441,-2.63630391988856,1.09861228866811,-2.62697263886155,0,-2.56440780833208,1.6094379124341,0,-2.54857857706987,1.38629436111989,-2.55702811106129
"OTU_21",-2.62032093340752,0,-2.62793695383304,-2.60244073972643,-2.5953460230743,-2.54335975064326,-2.4882058451904,-2.51174382547266,-2.53315572638024,-2.59521932565744,1.09861228866811,0,-2.52726493305732,0.693147180559945,1.38629436111989,1.6094379124341,-2.49012959596364,0,0,1.38629436111989,-2.61135433523891,0,-2.60334604479019,-2.52287538131876,0.693147180559945,0.693147180559945,-2.56501518520174,-2.64260247428483,-2.64526342163333,-2.68067777640899,-2.66805261820314,-2.66138811537961,0,-2.63127093255506,0,0,-2.59302717827147,0,-2.58452133728661,-2.58877680937587
"OTU_31",-2.65311075623051,-2.59998904835351,-2.66072677665603,0,0.693147180559945,-2.57614957346625,0,0.693147180559945,-2.56594554920323,-2.62800914848043,1.09861228866811,-2.50716718895821,0,1.38629436111989,0.693147180559945,-2.53860770854276,0.693147180559945,0.693147180559945,0,-2.72643598488906,0,-2.53850608735398,0.693147180559945,-2.55566520414175,0,0,0,-2.67539229710782,-2.67805324445632,-2.71346759923198,-2.70084244102613,0,-2.69151115999912,0,-2.62894632946966,-2.76801349897317,-2.62581700109446,0,-2.6173111601096,-2.62156663219887
"OTU_147",-2.79621159987118,-2.74308989199418,-2.8038276202967,0,0,0,0,0,1.09861228866811,-2.77110999212111,-2.66671227771765,0,-2.70315559952098,-2.72469074729628,0.693147180559945,0,-2.66602026242731,-2.77790361596219,0,-2.86953682852973,0.693147180559945,1.38629436111989,0,-2.69876604778242,1.38629436111989,0,-2.7409058516654,-2.81849314074849,-2.82115408809699,-2.85656844287266,-2.84394328466681,-2.83727878184327,-2.83461200363979,-2.80716159901873,-2.77204717311033,-2.91111434261384,-2.76891784473514,0,-2.76041200375027,-2.76466747583954
"OTU_17",-2.83543231302446,-2.78231060514746,-2.84304833344998,-2.81755211934337,-2.81045740269125,-2.75847113026021,0,0,-2.74826710599719,-2.81033070527439,-2.70593299087093,0,0,-2.76391146044956,-2.81828145704269,-2.72092926533671,-2.70524097558059,0,-2.80496170966393,0.693147180559945,-2.82646571485586,0,-2.81845742440713,0,-2.8163437696147,0,-2.78012656481868,0,-2.86037480125028,1.09861228866811,0,-2.87649949499655,0.693147180559945,0.693147180559945,0,-2.95033505576712,0.693147180559945,0,-2.79963271690356,0.693147180559945
"OTU_24",0.693147180559945,-2.82313259966772,0.693147180559945,-2.85837411386363,0,0,-2.74413921932761,-2.76767719960986,0.693147180559945,-2.85115269979464,-2.74675498539119,-2.73031074027242,-2.78319830719452,-2.80473345496981,-2.85910345156295,-2.76175125985697,-2.74606297010084,0,0.693147180559945,0,0,0,-2.85927941892739,-2.77880875545596,-2.85716576413495,1.09861228866811,0,0,-2.90119679577053,0,-2.92398599234034,-2.91732148951681,0,-2.88720430669226,-2.85208988078387,0.693147180559945,0,-2.83626064952165,-2.84045471142381,-2.84471018351308
"OTU_20",-2.87625430754472,-2.82313259966772,0,-2.85837411386363,-2.8512793972115,-2.79929312478046,0,0,0,-2.85115269979464,-2.74675498539119,0,0,-2.80473345496981,-2.85910345156295,-2.76175125985697,-2.74606297010084,0,-2.84578370418418,-2.94957953620327,-2.86728770937611,-2.76164963866819,0,1.09861228866811,-2.85716576413495,0.693147180559945,-2.82094855933894,0,-2.90119679577053,1.38629436111989,-2.92398599234034,-2.91732148951681,0.693147180559945,-2.88720430669226,-2.85208988078387,-2.99115705028738,0.693147180559945,0,-2.84045471142381,0
"OTU_51",0.693147180559945,0,0.693147180559945,0,0.693147180559945,-2.84185273919926,-2.7866988337464,-2.81023681402866,0,-2.89371231421344,0,0,0,-2.84729306938861,-2.90166306598174,-2.80431087427576,-2.78862258451964,-2.90050593805453,0,-2.99213915062207,0,-2.80420925308698,0,-2.82136836987475,-2.89972537855375,-2.99940136682442,0,0,-2.94375641018933,-2.97917076496499,-2.96654560675914,0,0,-2.92976392111106,-2.89464949520266,0,0,0,-2.88301432584261,0
"OTU_19",-2.91881392196351,0,0.693147180559945,-2.90093372828242,-2.8938390116303,0,1.38629436111989,0,-2.83164871493624,0.693147180559945,-2.78931459980998,-2.77287035469122,-2.82575792161331,-2.84729306938861,-2.90166306598174,0,0.693147180559945,0,-2.88834331860298,-2.99213915062207,-2.90984732379491,0,-2.90183903334618,-2.82136836987475,0,-2.99940136682442,-2.86350817375773,-2.94109546284083,-2.94375641018933,-2.97917076496499,-2.96654560675914,-2.9598811039356,0,0,-2.89464949520266,-3.03371666470618,0.693147180559945,-2.87882026394045,0,0
"OTU_15",-2.91881392196351,-2.86569221408651,-2.92642994238903,0.693147180559945,-2.8938390116303,0,0,-2.81023681402866,-2.83164871493624,-2.89371231421344,-2.78931459980998,-2.77287035469122,-2.82575792161331,0,0,0,0,-2.90050593805453,0.693147180559945,0,-2.90984732379491,-2.80420925308698,-2.90183903334618,-2.82136836987475,-2.89972537855375,-2.99940136682442,0.693147180559945,-2.94109546284083,0,-2.97917076496499,-2.96654560675914,-2.9598811039356,1.09861228866811,0.693147180559945,0,0.693147180559945,-2.89152016682747,-2.87882026394045,-2.88301432584261,0
"OTU_45",-2.96326568453435,-2.91014397665735,-2.97088170495987,0.693147180559945,-2.93829077420113,0,-2.83115059631724,0,0,0,-2.83376636238082,-2.81732211726205,0,0.693147180559945,0,0.693147180559945,-2.83307434709047,-2.94495770062536,-2.93279508117381,-3.0365909131929,1.09861228866811,-2.84866101565782,0,0.693147180559945,0,0,0,-2.98554722541166,-2.98820817276016,-3.02362252753582,-3.01099736932997,-3.00433286650644,0,-2.97421568368189,-2.9391012577735,-3.07816842727701,-2.9359719293983,-2.92327202651128,-2.92746608841344,-2.93172156050271
"OTU_25",1.09861228866811,0,0,0,-2.93829077420113,-2.88630450177009,-2.83115059631724,-2.85468857659949,-2.87610047750707,-2.93816407678427,0.693147180559945,-2.81732211726205,-2.87020968418415,0,-2.94611482855258,0,0,-2.94495770062536,-2.93279508117381,-3.0365909131929,-2.95429908636574,0.693147180559945,-2.94629079591702,0,-2.94417714112458,-3.04385312939525,0,0,-2.98820817276016,0,-3.01099736932997,0,0,-2.97421568368189,-2.9391012577735,-3.07816842727701,0.693147180559945,0,-2.92746608841344,-2.93172156050271
"OTU_65",0,0,0,0,0.693147180559945,-2.93282451740498,-2.87767061195213,-2.90120859223438,-2.92262049314197,0,0.693147180559945,-2.86384213289694,-2.91672969981904,0,-2.99263484418747,-2.89528265248149,-2.87959436272536,-2.99147771626025,-2.97931509680871,-3.08311092882779,-3.00081910200063,0,-2.99281081155191,-2.91234014808048,-2.99069715675948,-3.09037314503015,0,-3.03206724104655,0,0,1.09861228866811,-3.05085288214133,-3.04818610393785,0.693147180559945,-2.98562127340839,0,0,-2.96979204214617,-2.97398610404833,-2.9782415761376
"OTU_30",0.693147180559945,0.693147180559945,-3.01740172059476,-2.99190550648815,-2.98481078983603,-2.93282451740498,0,-2.90120859223438,-2.92262049314197,-2.98468409241917,0,-2.86384213289694,-2.91672969981904,0,0,-2.89528265248149,-2.87959436272536,-2.99147771626025,-2.97931509680871,-3.08311092882779,-3.00081910200063,-2.89518103129271,0,-2.91234014808048,0.693147180559945,-3.09037314503015,0,-3.03206724104655,0,-3.07014254317072,-3.05751738496486,1.09861228866811,-3.04818610393785,0,-2.98562127340839,0.693147180559945,-2.9824919450332,0,-2.97398610404833,0
"OTU_16",0,-3.00545415646167,-3.06619188476419,-3.04069567065758,-3.03360095400546,0.693147180559945,-2.92646077612156,-2.94999875640381,0.693147180559945,0.693147180559945,-2.92907654218514,-2.91263229706638,-2.96551986398847,0,0.693147180559945,-2.94407281665092,0,-3.04026788042968,-3.02810526097814,-3.13190109299722,-3.04960926617007,-2.94397119546214,-3.04160097572134,-2.96113031224991,0,0,0,-3.08085740521598,0,-3.11893270734015,0,0,-3.09697626810728,-3.06952586348622,0.693147180559945,0,-3.03128210920263,-3.0185822063156,-3.02277626821777,-3.02703174030703
"OTU_29",0,0,-3.06619188476419,-3.04069567065758,0.693147180559945,0,-2.92646077612156,-2.94999875640381,0,-3.0334742565886,-2.92907654218514,-2.91263229706638,-2.96551986398847,0,-3.0414250083569,0.693147180559945,0,-3.04026788042968,-3.02810526097814,-3.13190109299722,0,-2.94397119546214,0,-2.96113031224991,-3.03948732092891,-3.13916330919958,-3.00327011613289,-3.08085740521598,-3.08351835256449,-3.11893270734015,-3.1063075491343,-3.09964304631076,-3.09697626810728,0,-3.03441143757782,-3.17347860708133,1.38629436111989,0,0,0
"OTU_47",-3.05857586433867,0,-3.06619188476419,-3.04069567065758,-3.03360095400546,0.693147180559945,0,-2.94999875640381,-2.9714106573114,-3.0334742565886,-2.92907654218514,-2.91263229706638,-2.96551986398847,0,0.693147180559945,0.693147180559945,-2.9283845268948,-3.04026788042968,0,0,0,-2.94397119546214,-3.04160097572134,-2.96113031224991,0.693147180559945,-3.13916330919958,0,-3.08085740521598,-3.08351835256449,0,0.693147180559945,-3.09964304631076,-3.09697626810728,0,-3.03441143757782,-3.17347860708133,-3.03128210920263,0,-3.02277626821777,-3.02703174030703
"OTU_22",-3.05857586433867,-3.00545415646167,0,0,0,0.693147180559945,-2.92646077612156,-2.94999875640381,-2.9714106573114,-3.0334742565886,-2.92907654218514,-2.91263229706638,1.09861228866811,-2.98705501176377,0,-2.94407281665092,-2.9283845268948,0.693147180559945,-3.02810526097814,0,-3.04960926617007,-2.94397119546214,0,-2.96113031224991,-3.03948732092891,-3.13916330919958,-3.00327011613289,0.693147180559945,-3.08351835256449,-3.11893270734015,-3.1063075491343,-3.09964304631076,-3.09697626810728,-3.06952586348622,-3.03441143757782,0.693147180559945,-3.03128210920263,0.693147180559945,-3.02277626821777,0
"OTU_42",-3.10986915872622,0,-3.11748517915174,-3.09198896504513,-3.08489424839301,-3.03290797596197,-2.97775407050911,-3.00129205079136,-3.02270395169895,-3.08476755097615,-2.98036983657269,-2.96392559145393,-3.01681315837602,-3.03834830615132,-3.09271830274445,-2.99536611103847,0,0.693147180559945,-3.07939855536569,-3.18319438738478,-3.10090256055762,0,0,-3.01242360663746,0.693147180559945,-3.19045660358713,0,0,-3.13481164695204,-3.1702260017277,-3.15760084352185,-3.15093634069831,-3.14826956249483,0,0.693147180559945,-3.22477190146888,-3.08257540359018,0.693147180559945,1.09861228866811,0
"OTU_32",0,0,0,0,0,-3.03290797596197,0,-3.00129205079136,0,-3.08476755097615,-2.98036983657269,-2.96392559145393,-3.01681315837602,0,-3.09271830274445,0,-2.97967782128235,0,-3.07939855536569,0,0,-2.99526448984969,0,0,-3.09078061531646,-3.19045660358713,-3.05456341052044,-3.13215069960354,-3.13481164695204,-3.1702260017277,-3.15760084352185,-3.15093634069831,-3.14826956249483,0,0,0,-3.08257540359018,0.693147180559945,-3.07406956260532,-3.07832503469458
"OTU_41",-3.10986915872622,-3.05674745084922,0,0,-3.08489424839301,-3.03290797596197,-2.97775407050911,-3.00129205079136,-3.02270395169895,-3.08476755097615,0,0,0,0,0,-2.99536611103847,0,0,-3.07939855536569,-3.18319438738478,0.693147180559945,-2.99526448984969,1.09861228866811,-3.01242360663746,-3.09078061531646,-3.19045660358713,0,-3.13215069960354,-3.13481164695204,-3.1702260017277,0,-3.15093634069831,0.693147180559945,0,-3.08570473196537,-3.22477190146888,-3.08257540359018,-3.06987550070315,-3.07406956260532,-3.07832503469458
"OTU_452",-3.10986915872622,-3.05674745084922,-3.11748517915174,0,-3.08489424839301,-3.03290797596197,0,0,0,-3.08476755097615,-2.98036983657269,0.693147180559945,0,0,-3.09271830274445,0,0.693147180559945,-3.09156117481724,0.693147180559945,0,-3.10090256055762,0,-3.09289427010889,0,-3.09078061531646,-3.19045660358713,-3.05456341052044,-3.13215069960354,0,-3.1702260017277,-3.15760084352185,-3.15093634069831,-3.14826956249483,-3.12081915787377,-3.08570473196537,-3.22477190146888,-3.08257540359018,-3.06987550070315,0.693147180559945,-3.07832503469458
"OTU_260",-3.10986915872622,-3.05674745084922,-3.11748517915174,-3.09198896504513,-3.08489424839301,-3.03290797596197,-2.97775407050911,-3.00129205079136,-3.02270395169895,0,1.38629436111989,-2.96392559145393,-3.01681315837602,-3.03834830615132,0.693147180559945,-2.99536611103847,-2.97967782128235,0.693147180559945,0,0,0,0,-3.09289427010889,-3.01242360663746,0,0.693147180559945,0,0,-3.13481164695204,-3.1702260017277,-3.15760084352185,-3.15093634069831,0,-3.12081915787377,-3.08570473196537,-3.22477190146888,-3.08257540359018,-3.06987550070315,-3.07406956260532,-3.07832503469458
"OTU_87",0.693147180559945,-3.05674745084922,0.693147180559945,-3.09198896504513,-3.08489424839301,-3.03290797596197,0,-3.00129205079136,-3.02270395169895,-3.08476755097615,-2.98036983657269,0,-3.01681315837602,-3.03834830615132,-3.09271830274445,0.693147180559945,0.693147180559945,-3.09156117481724,-3.07939855536569,0,-3.10090256055762,-2.99526448984969,0,-3.01242360663746,0,-3.19045660358713,0.693147180559945,-3.13215069960354,-3.13481164695204,-3.1702260017277,0,0,0,0,-3.08570473196537,-3.22477190146888,-3.08257540359018,-3.06987550070315,-3.07406956260532,-3.07832503469458
"OTU_52",-3.1639363799965,0,-3.17155240042202,0,0,-3.08697519723224,-3.03182129177939,0,0,-3.13883477224642,-3.03443705784297,-3.0179928127242,0.693147180559945,-3.09241552742159,-3.14678552401473,-3.04943333230875,0.693147180559945,-3.14562839608751,0,0,-3.15496978182789,0,-3.14696149137917,0,-3.14484783658673,-3.2445238248574,0,-3.18621792087381,-3.18887886822231,-3.22429322299797,0,-3.20500356196859,0,-3.17488637914404,-3.13977195323565,0,0,-3.12394272197343,-3.12813678387559,-3.13239225596486
"OTU_27",0,-3.1108146721195,0,-3.14605618631541,-3.13896146966328,-3.08697519723224,-3.03182129177939,-3.05535927206164,1.09861228866811,-3.13883477224642,0,0,0,-3.09241552742159,1.09861228866811,0,0,-3.14562839608751,-3.13346577663596,-3.23726160865505,-3.15496978182789,-3.04933171111997,0,0,0,-3.2445238248574,-3.10863063179072,-3.18621792087381,-3.18887886822231,-3.22429322299797,0,-3.20500356196859,-3.20233678376511,-3.17488637914404,0,-3.27883912273916,-3.13664262486045,-3.12394272197343,-3.12813678387559,-3.13239225596486
"OTU_37",-3.22109479383645,-3.16797308595945,-3.22871081426197,-3.20321460015536,-3.19611988350323,0.693147180559945,-3.08897970561934,-3.11251768590159,-3.13392958680917,-3.19599318608637,-3.09159547168292,-3.07515122656415,-3.12803879348625,-3.14957394126154,0,-3.1065917461487,-3.09090345639257,0,0,0.693147180559945,-3.21212819566784,-3.10649012495992,-3.20411990521912,-3.12364924174769,0,-3.30168223869735,-3.16578904563067,0,-3.24603728206226,0.693147180559945,0.693147180559945,0.693147180559945,0,-3.23204479298399,-3.1969303670756,-3.33599753657911,0,-3.18110113581338,-3.18529519771554,-3.18955066980481
"OTU_94",0,-3.22859770777588,-3.2893354360784,-3.26383922197179,-3.25674450531967,-3.20475823288863,-3.14960432743577,-3.17314230771802,-3.19455420862561,0,0,-3.13577584838059,-3.18866341530268,-3.21019856307798,-3.26456855967111,-3.16721636796513,-3.15152807820901,-3.26341143174389,0.693147180559945,-3.35504464431143,0,-3.16711474677635,0,-3.18427386356412,-3.26263087224312,-3.36230686051379,0,-3.30400095653019,0,-3.34207625865436,0.693147180559945,-3.32278659762497,-3.32011981942149,-3.29266941480043,1.09861228866811,-3.39662215839554,-3.25442566051684,0.693147180559945,-3.24591981953198,-3.25017529162124
