"ASVID","ZN3TBJM_nasal_920","ZN3TBJM_nasal_921","ZN3TBJM_nasal_922","ZN3TBJM_nasal_923","ZN3TBJM_nasal_924","ZN3TBJM_nasal_925","ZN3TBJM_nasal_926","ZN3TBJM_nasal_927","ZN3TBJM_nasal_928","ZN3TBJM_nasal_929","ZN3TBJM_nasal_930","ZN3TBJM_nasal_931","ZN3TBJM_nasal_932","ZN3TBJM_nasal_933","ZN3TBJM_nasal_934","ZN3TBJM_nasal_935","ZN3TBJM_nasal_936","ZN3TBJM_nasal_937","ZN3TBJM_nasal_938","ZN3TBJM_nasal_939","ZN3TBJM_nasal_940","ZN3TBJM_nasal_941","ZN3TBJM_nasal_942","ZN3TBJM_nasal_947","ZN3TBJM_nasal_948","ZN3TBJM_nasal_949","ZN3TBJM_nasal_950","ZN3TBJM_nasal_951","ZN3TBJM_nasal_953","ZN3TBJM_nasal_955","ZN3TBJM_nasal_957","ZN3TBJM_nasal_959","ZN3TBJM_nasal_961","ZN3TBJM_nasal_963","ZN3TBJM_nasal_964","ZN3TBJM_nasal_966","ZN3TBJM_nasal_967","ZN3TBJM_nasal_968"
"OTU_2997",-6.80332014574581,-6.47697578252273,-7.06163339319812,-7.33466329240101,-6.11565038590919,-6.19879313169958,-6.47744861037131,-6.30393073888902,-6.47015181821965,-6.29076636286957,-7.50701230904839,-7.27755904633845,-7.12266751875168,-6.54012944069312,-7.38644555105606,-6.60997873534856,-7.99502964462633,-6.10958328264155,-6.41591599723487,-6.71273724872635,-6.19220988727449,-6.57997539773129,-7.62925030978299,-7.68617861441185,-7.27788167390424,-8.33171541746184,-7.06716357191909,-6.67528157476207,-7.3139861629652,0.2536756087607,-6.76720862778404,-8.12479824708324,-7.36412556100558,-6.92875548220615,-8.65169881877638,-6.27677843846025,-6.3633202098694,-7.58426350376005
"OTU_4035",-6.80332014574581,-6.47697578252273,-7.06163339319812,-7.33466329240101,-6.11565038590919,-6.19879313169958,-6.47744861037131,-6.30393073888902,-6.47015181821965,-6.29076636286957,-7.50701230904839,-7.27755904633845,-7.12266751875168,-1.29732511090944,-7.38644555105606,-2.47393813933766,-7.99502964462633,-0.352372650839095,-6.41591599723487,-1.88178056818479,-6.19220988727449,-6.57997539773129,-7.62925030978299,-7.68617861441185,-7.27788167390424,-8.33171541746184,-0.985114535060536,-6.67528157476207,-0.673679348070317,-7.6306829539398,-1.5271288903765,-8.12479824708324,-7.36412556100558,-1.34973902427314,-8.65169881877638,-6.27677843846025,-1.0995514784819,-7.58426350376005
"OTU_2718",-6.82863795373011,-2.33607578103055,-7.08695120118241,-7.3599811003853,-6.14096819389348,-6.22411093968387,-6.5027664183556,-6.32924854687331,-6.49546962620394,-6.31608417085386,-7.53233011703268,-7.30287685432274,-7.14798532673597,-1.29732511090944,-7.41176335904035,-6.63529654333285,-8.02034745261062,-6.13490109062584,-6.44123380521916,-6.73805505671064,-6.21752769525878,-6.60529320571558,-7.65456811776728,-7.71149642239615,-7.30319948188853,-8.35703322544613,-7.09248137990338,-2.53687025666649,-7.33930397094949,-7.65600076192409,-6.79252643576833,-0.679059647442474,-7.38944336898987,-1.63742109672493,-8.67701662676067,-1.44490716354902,-1.50501658659007,-7.60958131174434
"OTU_2618",-6.82863795373011,-6.50229359050702,-7.08695120118241,-7.3599811003853,-6.14096819389348,-6.22411093968387,-6.5027664183556,-6.32924854687331,-6.49546962620394,-6.31608417085386,-7.53233011703268,-7.30287685432274,-7.14798532673597,-6.56544724867741,-7.41176335904035,-6.63529654333285,-8.02034745261062,-6.13490109062584,-6.44123380521916,-6.73805505671064,-6.21752769525878,-6.60529320571558,-7.65456811776728,-7.71149642239615,-7.30319948188853,-8.35703322544613,-7.09248137990338,-6.70059938274636,-7.33930397094949,-7.65600076192409,-6.79252643576833,-8.15011605506753,-7.38944336898987,-0.538808808056816,-8.67701662676067,-6.30209624644454,1.20303361451214,-7.60958131174434
"OTU_1069",-6.82863795373011,-6.50229359050702,-0.718420559286672,-7.3599811003853,-1.26705772520141,-1.35134550951781,-6.5027664183556,-6.32924854687331,-2.3173310381616,-6.31608417085386,-1.41553176250191,-7.30287685432274,-0.896229230358217,-6.56544724867741,-7.41176335904035,-6.63529654333285,-8.02034745261062,-6.13490109062584,-6.44123380521916,-6.73805505671064,-6.21752769525878,-6.60529320571558,-7.65456811776728,-7.71149642239615,-7.30319948188853,-8.35703322544613,-7.09248137990338,-6.70059938274636,-1.36682652863026,-7.65600076192409,-2.62574117904461,-8.15011605506753,-7.38944336898987,-6.95407329019043,-8.67701662676067,-2.13805434410897,-1.50501658659007,-7.60958131174434
"OTU_4513",-6.82863795373011,-6.50229359050702,-7.08695120118241,-7.3599811003853,-6.14096819389348,-6.22411093968387,-6.5027664183556,-6.32924854687331,-6.49546962620394,-6.31608417085386,-7.53233011703268,-7.30287685432274,-7.14798532673597,-6.56544724867741,-7.41176335904035,-6.63529654333285,-8.02034745261062,0.34077452972085,-6.44123380521916,-1.18863338762485,-2.05265133719711,-2.43698272553268,-7.65456811776728,-7.71149642239615,-7.30319948188853,-8.35703322544613,-1.32158677168175,-6.70059938274636,-0.760690725059947,-7.65600076192409,-6.79252643576833,-8.15011605506753,-2.53756881980937,-6.95407329019043,-8.67701662676067,-2.13805434410897,-0.811869406030122,-7.60958131174434
"OTU_2181",-6.85461344013336,-1.23746349236244,-7.11292668758567,-7.38595658678856,-1.26705772520141,0.845879067818406,-1.2315405405922,-0.363145690082236,-0.525571568933548,-6.34205965725712,-7.55830560343594,-7.328852340726,-7.17396081313923,-6.59142273508067,-7.43773884544361,-6.66127202973611,-8.04632293901388,-6.1608765770291,-6.46720929162242,-6.7640305431139,-6.24350318166204,-6.63126869211884,-7.68054360417054,-7.7374719087994,-7.32917496829179,-8.38300871184939,-7.11845686630664,-6.72657486914962,-7.36527945735275,-7.68197624832735,-6.81850192217159,-8.17609154147079,-7.41541885539313,-6.9800487765937,-8.70299211316393,-6.3280717328478,-6.41461350425695,-7.6355567981476
"OTU_1641",-6.88128168721553,-6.55493732399244,-7.13959493466783,-7.41262483387072,-1.26705772520141,-6.27675467316929,-6.55541015184102,-6.38189228035873,-6.54811335968936,-1.44442448240164,-7.5849738505181,-7.35552058780816,-7.20062906022139,-2.39593739957755,-7.46440709252577,-6.68794027681827,-8.07299118609604,-0.575516202153305,-1.58222200382628,-2.57492774874474,-6.2701714287442,-6.657936939201,-7.70721185125271,-7.76414015588157,-7.35584321537395,-8.40967695893155,-7.1451251133888,-1.1505758955466,-7.39194770443491,-7.70864449540952,-6.84517016925376,-8.20275978855295,-7.44208710247529,-0.0279831842908251,-8.72966036024609,-6.35473997992996,-0.406404297921958,-7.66222504522976
"OTU_5245",-6.90868066140364,-6.58233629818055,-7.16699390885595,-7.44002380805883,-1.96020490576135,-6.3041536473574,-0.943858468140417,-6.40929125454685,-2.3173310381616,-6.3961268785274,-1.97514755043733,-1.33682698403333,-1.36623285960395,-6.64548995635095,-7.49180606671388,-6.71533925100639,-8.10039016028415,-6.21494379829938,-6.5212765128927,-1.47631546007663,-0.443213424763014,-1.05068836441279,-7.73461082544082,-7.79153913006968,-7.38324218956207,-8.43707593311967,-7.17252408757691,-6.7806420904199,-7.41934667862302,-7.73604346959763,-1.93259399848466,-8.23015876274107,-7.46948607666341,-7.03411599786397,-8.75705933443421,-2.13805434410897,-6.46868072552723,-7.68962401941787
"OTU_60",-1.95316396592431,-6.58233629818055,-7.16699390885595,-7.44002380805883,-6.22101090156702,-6.3041536473574,-6.58280912602913,-6.40929125454685,-6.57551233387748,-6.3961268785274,-7.61237282470621,-7.38291956199628,-7.22802803440951,-6.64548995635095,-7.49180606671388,-6.71533925100639,-8.10039016028415,-1.9618105632732,-1.58222200382628,-6.81809776438418,-6.29757040293232,-6.68533591338912,-7.73461082544082,-7.79153913006968,-7.38324218956207,-8.43707593311967,-7.17252408757691,-6.7806420904199,-0.325372653802102,-7.73604346959763,-6.87256914344187,-8.23015876274107,-7.46948607666341,-0.0969760557777768,-8.75705933443421,-6.38213895411808,-6.46868072552723,-7.68962401941787
