"ASVID","nahant_unf_d0_1080","nahant_unf_d1_1083","nahant_unf_d2_1086","nahant_unf_d3_1089","nahant_unf_d4_1092","nahant_unf_d5_1095","nahant_unf_d6_1098","nahant_unf_d7_1101","nahant_unf_d8_1104","nahant_unf_d9_1107","nahant_unf_d10_1110","nahant_unf_d11_1113","nahant_unf_d12_1116","nahant_unf_d13_1119","nahant_unf_d14_1122","nahant_unf_d15_1125","nahant_unf_d16_1128","nahant_unf_d17_1131","nahant_unf_d18_1134","nahant_unf_d19_1137","nahant_unf_d20_1140","nahant_unf_d21_1143","nahant_unf_d22_1146","nahant_unf_d23_1149","nahant_unf_d24_1152","nahant_unf_d25_1155","nahant_unf_d26_1158","nahant_unf_d27_1161","nahant_unf_d28_1164","nahant_unf_d29_1167","nahant_unf_d30_1170","nahant_unf_d31_1173","nahant_unf_d32_1176","nahant_unf_d33_1180","nahant_unf_d34_1182","nahant_unf_d35_1185","nahant_unf_d36_1188","nahant_unf_d37_1191","nahant_unf_d38_1194","nahant_unf_d39_1197","nahant_unf_d40_1200","nahant_unf_d41_1203","nahant_unf_d42_1206","nahant_unf_d43_1209","nahant_unf_d44_1212","nahant_unf_d45_1215","nahant_unf_d46_1218","nahant_unf_d47_1221","nahant_unf_d48_1224","nahant_unf_d49_1227","nahant_unf_d50_1230","nahant_unf_d51_1233","nahant_unf_d52_1236","nahant_unf_d53_1239","nahant_unf_d54_1242","nahant_unf_d55_1245","nahant_unf_d56_1248","nahant_unf_d57_1251","nahant_unf_d58_1254","nahant_unf_d59_1257","nahant_unf_d60_1260","nahant_unf_d61_1263","nahant_unf_d62_1266","nahant_unf_d63_1269","nahant_unf_d64_1272","nahant_unf_d65_1275","nahant_unf_d66_1278","nahant_unf_d67_1281","nahant_unf_d68_1284","nahant_unf_d69_1287","nahant_unf_d70_1290","nahant_unf_d71_1293","nahant_unf_d72_1296","nahant_unf_d73_1301","nahant_unf_d75_1304","nahant_unf_d76_1307","nahant_unf_d77_1310","nahant_unf_d78_1313","nahant_unf_d79_1316","nahant_unf_d81_1322","nahant_unf_d82_1325","nahant_unf_d83_1328","nahant_unf_d85_1334","nahant_unf_d86_1337","nahant_unf_d87_1340","nahant_unf_d88_1343","nahant_unf_d89_1346","nahant_unf_d90_1349","nahant_unf_d91_1352","nahant_unf_d92_1355"
"OTU_2",3.61657102718489,3.97326555702715,4.07422740789445,4.39499933131081,3.83387085552979,3.61173581288838,3.59780928781526,3.79199740126331,3.90569054246167,2.64642691419723,3.87273377779962,3.12399105215895,3.11176588130225,2.55908136356922,3.231491668431,3.3533093160146,2.73843855019854,2.23515301406769,2.49984056902923,2.07498758760863,3.49830161377475,2.65762903828329,3.29988792256797,3.60263457947915,3.68812102220952,3.21856693656808,3.28691888758947,3.75635316070875,3.98579979839472,3.81489833378807,3.75202136019533,2.60727208587361,2.517291305899,2.5003469887499,2.58627800730488,2.78969048457182,2.83793424123226,2.17955061360226,1.62831801151941,1.96059413862323,1.6000998099028,1.16584776502323,1.6205447730194,2.48641283933111,1.33972881167857,2.30484434559199,0.93514615258997,1.04026838144431,0.743065731054283,1.04297405374845,2.8487606173319,2.66639634952965,2.75810457249732,1.80320823229181,2.52636126932904,2.18736968371304,2.7704518981654,2.33890227879501,2.25668426878521,2.02807804658141,2.72418905781073,2.95371958189305,2.63091661883805,2.0061386284345,3.25927608906676,2.11202523847333,1.29438978205134,2.53414795989708,2.29610969630685,2.49576426054444,1.83664537096611,2.12905028749105,1.75413326374321,1.47103912354907,1.94060323764273,2.72734819453856,2.95208376405858,2.59694072956408,2.74705889059845,2.74555088686104,2.20153399233176,2.84716197712094,1.628697625974,2.48778306100838,1.59205759757733,1.1153190637465,1.83910040501519,1.79037173643554,1.49228149425601,2.01791986644036
"OTU_14",1.73581801976321,2.1172569603837,2.19823820463865,2.22540669263668,1.78317178271561,2.3367497076083,1.17399033000709,1.78775708646508,2.08602228511654,1.67843480794618,2.84343328902174,1.55962142512656,1.88865912238977,1.7685600189841,1.32685285113109,1.12934517763648,0.907237348919186,1.90350781819479,1.78578670364997,1.68661691285977,2.41558069244327,2.90150848807668,3.21159531542229,3.16666069881972,3.29498652655883,2.4802375332149,2.74378502059082,2.36659259161237,2.77126840750829,2.67417455976984,2.77119210718361,2.79981519673911,2.02139133234969,1.34638460499863,1.28921477991293,1.5689105619295,1.28406617995297,0.570112701168163,1.04053134661729,0.696902099595672,0.951404391913684,1.98574665122232,1.64074748033692,2.31274934528027,0.435272537451416,1.83765365772287,1.99119882683928,1.64104224187325,1.52582507030391,2.00805494979204,3.08087283862887,3.30030069652673,3.83332398159072,3.32467737177996,2.73141107720055,2.54206246644778,2.74254311004832,2.18750263233964,1.21869660193354,2.47908517513649,1.64843490721867,2.22375842821039,1.98106624403143,3.08065336552355,2.37550854889816,2.79098778404132,2.11013928470362,3.44872782736761,3.30545411962659,3.62177552340066,1.60133128403165,3.0706588273495,2.72836183272358,2.39337216987919,2.96065320380774,1.88200919863669,2.37346001207798,2.211576800777,2.03636740038759,1.13057279405133,1.39060377611543,1.37125545731136,1.64329642539515,1.83569736724621,1.74407380487596,2.0026222587474,2.40662137245772,1.93254622521608,2.29713266439596,2.43431404508072
"OTU_9",0.825999802394676,1.30632674416737,1.54080910668078,0.99595480300976,1.02103173066871,1.31384924067588,1.41037910807132,1.51511289137784,1.3738269095859,1.50018657653987,1.69446711420802,1.52513524905539,1.60097704993799,1.7220400033492,2.05704130337139,0.971121172421586,1.34660400870303,2.49627581344712,1.61745138883075,1.21999738159827,1.69503453769521,0.355043945289248,1.82221928776499,0.516388298384322,0.522397804319052,1.06840987008985,1.39172383111317,1.7275126323227,2.55369590124354,2.00230477765718,2.05699151742583,2.01811461883772,1.63427536290972,0.851688363162518,0.976840094870778,1.49870630325626,2.10396506615206,1.35857006153243,1.2636748979315,0.0778628911894481,0.760349155150974,2.57881037322528,1.57887207661883,1.56649233940637,0.969355023381674,1.49215201438226,1.7460763688063,1.81797295003232,1.60806316854089,1.76689289297515,1.70876311250094,1.23484539682163,1.63016466873469,1.2791373817758,0.685121742837615,2.28177936818411,2.41639475676874,1.7174990030939,0.688068350871364,2.51275839024307,1.68177132748626,2.58955827992612,2.13763530472297,3.5777263167375,3.86841264507631,3.064281119041,1.33694939647014,1.81502529293387,2.04361393298011,1.50478263606869,1.67980289947314,1.77967464603393,1.91577461529962,0.970263835636584,1.53513812953456,0.364138479728079,1.81942563398075,2.00508488305523,1.79761595140739,1.55438704082769,1.61374732742964,1.28424408032173,2.0820187552598,1.46413381081373,1.3386086967678,2.27548924541404,2.55286687277787,2.2141859832119,2.43370819940171,2.8349365287131
"OTU_4",-0.99854948965637,0.0741830628747375,0.388129596742395,0.39518094258083,-1.14802196970081,-0.899123693628475,0.00638516985203275,-0.61013818633329,-1.19112244787564,0.619827853891775,-1.46960047416519,1.41390961394516,2.42195760200782,2.46170719954404,3.4523855000112,3.20573328182943,3.56822003916341,3.39880772914984,3.00790376009931,1.6521307367886,2.5303562070357,-0.89771902320612,-0.0873232171194487,-0.348609139102282,0.733706897986258,0.745636477826798,0.874467317016892,0.487821745394684,-0.218892820996246,-0.759812644715309,-2.48630326484418,0.801719294513223,1.26452833740363,1.09854844109404,1.15916165166473,-0.206041788982169,2.82643986180652,2.81788955766721,1.70836071919295,1.56593994661928,2.4793492700966,1.6820642374241,2.62656427485969,1.54814320073818,2.27488802785711,0.440059741349047,2.86303779614261,2.39670977941452,3.31281126077931,-0.631002379823216,-0.474475222860543,-2.0609914691827,0.312863179101748,-0.918087195560419,-0.370930931411699,0.211306496487035,1.33720055395773,0.37632507725448,0.950432615338856,-0.307296869235631,1.25977691742689,1.04718459807256,1.12240462499391,0.3967007160004,0.54292708514985,0.0465699387682341,1.59288277060734,-0.282115825845362,-1.40106856062179,-2.38703766204193,0.482099708160803,-0.0304339618623204,0.544295339964874,0.171756139418812,1.17846318559583,0.535988736654738,1.11320637185345,1.20555729893671,1.27927149522738,1.39720145730527,0.840557439196157,1.23772406468684,1.8400067196412,1.78862985638822,2.05080407229844,2.03160979562065,1.36909677576945,2.13867843070375,1.86697494369742,0.874356189909989
"OTU_46",0.759308427896004,1.5126631771652,1.85446666553582,2.0278757171792,1.02103173066871,1.73993363598678,0.363060113790765,0.836780796603036,1.16025280928784,0.271521159623559,1.87443849365702,-0.0330093689911624,-0.103771042300439,0.235662183672332,-0.44621448508481,-0.387002311731607,-1.0737641199474,0.305243206358817,0.567629264332076,-0.311478989366117,0.914875980145638,1.09471114148409,1.69045001013387,2.02629661547139,1.9232909648601,1.3120319527476,1.42946415909602,1.20344178180669,1.47570289977816,1.59156261244817,1.62457059932914,2.16696024643528,1.53896518310539,1.24373045093854,0.348231435448404,1.20494518472809,0.158054917096745,-0.528499587499947,0.124240614743137,-0.258609345431765,-0.392330354787411,1.11027791386842,-0.191833983411388,1.43036016508179,-0.20071622926858,1.13320692190899,1.20707986807361,0.152965186443412,0.678527209916711,1.10359867556489,2.23357497824167,2.44986803733415,3.27123966611197,3.25630007433522,2.72577725948229,2.71391272337444,3.05583775835683,2.23445961542741,1.3032539899616,2.51275839024307,1.37755995308327,2.21539017853987,1.33751600461085,2.66291816482357,1.02843490093155,2.13980480258041,2.11013928470362,3.14261205322699,2.61230693906665,3.10602378129862,1.29302992437713,2.326218352402,1.91577461529962,1.6881036287869,2.089023242761,0.769603587836243,1.05913915058318,0.747724205311233,0.7429667861604,0.112003213056753,0.147410258636212,-0.0150389038085259,0.741394430973094,0.701993758766829,0.277736736082533,0.513143661392277,1.60548555383368,0.809542483423813,0.620442524952691,1.17062200605316
"OTU_5",-3.03694600709783,-2.9662246770806,-1.80909498059382,-1.74488522091544,-2.5343163308207,-3.18215425585672,-1.93952497920328,-1.59096743934502,-2.57741680899553,-0.603947577730341,-2.5682127628333,0.190134182323047,0.502364761269877,-0.143827438032572,1.11776105327253,0.634648935800374,0.312530241172493,1.24351284495175,-0.530983024336033,-3.32007310470358,0.251581762735374,-1.59086620376607,-1.8790826863475,-3.00756019260167,-1.61766835917722,-0.689448047462525,-0.074613237680254,0.92313981665253,-2.90358063564017,-2.55157211394336,-2.48630326484418,0.108572113953278,1.26452833740363,0.466025882350533,-0.121772193797331,-2.50862688197622,0.931244805330227,1.64625213398421,-1.9552009269367,0.211394283813971,2.13339828952084,0.0398365021670082,2.27201925717878,0.993146358659049,2.8278058671084,0.393539725714154,3.40165543723825,2.35018976377963,4.79918908045619,0.216295480563987,0.581577451388771,-2.0609914691827,0.0897196277875385,0.180525093107691,1.01536342970819,0.750302997219722,1.2571578462842,0.108061090659801,1.38121553143131,-1.40590915790374,0.135846820774487,0.768471195603544,0.793900558021872,0.935697216733087,1.459217817024,1.14518222743634,2.57773617391879,0.95002785544727,0.39069090860627,-1.00074330092204,2.2842219644244,1.77967464603393,2.04181533619499,1.27036842808692,2.18746331557425,1.85422963452961,2.27141075772381,1.22576000625423,1.55747482372461,0.805150393616698,0.483882495257425,1.73416095100073,2.49678625603027,2.14047387305729,2.83410234985268,2.77127699181549,2.74421783629122,3.04313470493091,3.4962154834277,2.48379410234409
"OTU_1574",-2.88618021524126,-2.81545888522403,-2.87955151032567,-2.75091902453128,-2.90778221977054,-3.03138846400015,-3.0503265011671,-2.99900727427029,-2.9156413542228,-3.29111733577999,-2.93446146414087,-3.23163059259906,-2.99310420423933,-3.03358726201918,-2.8605412233251,-2.92092866839333,-2.9423867411963,-2.84251625712815,-2.9327025774847,-3.16930731284701,-3.07658127738248,-3.12052313038548,-2.89234390148497,-2.42805068078212,-2.31081553973716,-3.07971402995091,-2.95079199716782,-2.94938844649481,-2.7528148437836,-2.8971289014259,-2.76411282435322,-0.296892994154887,-0.293616280642918,-0.575427992477628,-0.632597817563322,0.582415571382101,0.892024092176945,1.38842302468211,1.75837113976761,1.6583132667503,0.588498898224315,0.119879209840545,1.12992185657093,1.05566671564038,0.897896059399529,0.393539725714154,0.513932687513667,-0.00118549338384621,-0.420085078751398,0.83533468897021,1.18375285374299,2.09789161417698,1.64786424583409,0.245063614245262,0.807724064929947,-0.348309291448388,0.276328593272471,0.63415418655658,0.0902313501157441,-0.89508353413775,0.515336442479391,-0.261148221577614,0.388435449913708,0.935697216733087,1.9134730893016,2.20605418812161,2.09072119884652,3.58011651507977,2.68210270100219,2.96954861263008,0.653949965087462,3.45931681714128,2.7609380031582,2.44043968073718,3.69385285210891,3.285281896291,3.27773858750413,3.57713526341771,2.19178150426162,2.860259834637,2.74266496559308,3.39720831404021,1.55232464718942,2.68299522763341,1.78181413285881,1.01523560518951,1.41258188770919,1.0690536789089,0.918935513508687,0.908257741585671
"OTU_17",0.825999802394676,1.2417882230298,1.05310590033564,1.63950504243033,1.43597558273142,1.34462089934264,1.3376197537889,1.13906166847597,2.04755600428874,0.676986267731723,2.11391846429092,0.814288491396041,1.38161422146368,1.05242332019945,0.757758319241126,1.79779974560605,1.1775276786591,1.02578936110688,0.741982651476854,1.0102768506162,1.62306103807012,1.8954889862364,1.77157555494624,1.74633658911352,1.97964390141123,1.6523577586848,1.7171462315478,0.797976673698524,1.57286664823181,2.13055911318086,2.38123118561141,1.2345833768095,1.6699934455118,1.43947502806464,1.61869398104317,1.88582227269622,1.60497390003307,1.26325988172811,1.13584152642162,0.771010071749393,0.523960377086744,0.599452290102431,0.773246912632199,1.17007706681813,-0.0953557136107541,1.06258935469504,0.870607631452399,1.4259308622563,0.860848766710666,1.63768116149515,1.18375285374299,1.85103153624545,1.96152180468913,2.07764507799357,1.73928226893489,1.42239676858184,2.40323667219123,1.41431274410616,0.827830293246523,1.92629535227146,1.69803184835804,1.87891794191866,1.7321701966148,2.20029464287546,2.22468565916358,1.53822481554595,1.65540312758867,2.27178369542959,2.25390934181647,1.93045045149438,1.04171549609623,2.2609778305336,1.73643368664381,1.75872119600085,2.57894218170768,1.97357639216218,2.1103492003567,1.90885685096068,1.41985344584856,1.59010512342977,1.48241132536855,1.96596256505806,1.1227619875022,1.72649807528122,1.12503459646974,0.744945275449602,1.60548555383368,1.04006614203564,0.950684211823268,1.39888065803414
"OTU_28",2.39595890385499,1.47817700109403,0.865053668832705,0.697461814453763,2.10041265740893,1.58578295615953,2.12091803134314,1.74123707083019,1.86523444749479,0.731053489001999,1.04270514981093,1.87653313589328,2.48022651013179,2.70286925636093,2.76820698943401,2.490946926166,2.53037410571145,2.81754883033493,2.47893388420991,2.27251856306611,1.69503453769521,1.26176522614725,1.52211469531465,1.40059071570698,1.37806391437677,1.8907687821298,1.4658318032669,0.574833122384314,0.528321580833975,-0.0666654641553639,0.346910079212041,0.514037222061442,0.191891535138783,0.723854991652633,0.942938543195097,1.5518161285702,1.68048145254122,0.857794773619944,-0.163441457708644,-0.258609345431765,0.300816825772535,0.81302639040049,1.87185920130031,1.11450721566332,0.693101646753516,1.45989115216404,1.7460763688063,1.67279094018783,1.73167712450806,1.21482431067511,1.68018974005688,1.07450274674645,0.937017488174742,2.06759474214007,0.916923356894939,1.5040747995961,1.86329364985451,1.37175312968736,0.688068350871364,1.32411994991724,0.903101973488154,1.61065395532398,1.81555180555385,1.86851725055845,2.42429871306759,1.61054547712558,0.931484288361971,1.23770992789905,1.26151926640367,1.04694954244321,0.653949965087462,0.48039166190367,1.20758955737514,0.372426834880963,0.61884739766041,0.230607087103556,0.694496036995269,0.810244562292567,0.805487143141734,0.491492834761656,0.735196923538331,0.59109689976179,0.628065745666091,0.414311686315048,1.0762444323003,1.30947507818745,1.43363529690702,1.29789525133774,1.90378891682014,1.9729684785781
"OTU_7",2.7247313911749,2.84677178511452,2.07246881734961,2.41399786244423,2.32549607354097,2.00699642123583,1.72403666692637,1.87476846345471,1.99729416950785,1.4501761559652,1.78849606385629,1.03743204271025,1.70178174905995,1.33427447234044,0.94007987603508,1.0266910235764,1.03644908039919,0.053928778077911,1.79977294562471,0.787133299301993,1.22503090844948,1.96448185772335,2.45820805448499,3.07728085515024,2.58702426021375,2.39246192233252,2.185412240895,2.24880955595599,1.90137071520385,1.45576107128911,2.36572699907544,0.6681879018887,2.11557854740939,1.37048215657769,1.58297589844109,0.324586462080001,0.0710435401071154,0.259957772864324,-1.26205374637675,0.211394283813971,0.860432613707957,0.262980053481218,0.213631124696776,0.198216483789162,1.15740725488461,0.484511503919881,1.23061036548381,-2.90027718518456,-0.0836128421301854,-3.02046232601841,-0.474475222860543,-1.36784428862275,0.86290951602102,0.998835416621642,1.46165053233661,0.791124991739977,0.71816134555151,0.875316243373468,1.6241617100417,0.929465757913296,0.903101973488154,0.614320515776286,-1.40332401931435,-2.24235661361486,-2.66287048546879,-2.97001664061329,-1.84110443387781,-0.43626650567262,0.591361604068421,0.657484775681491,0.967607523942504,-0.0304339618623204,0.419132197010868,1.50089208669875,1.33668719081073,1.79624237687926,1.44591212567919,0.924654913470311,1.96293993183278,0.255104056697426,0.840557439196157,1.90677369366773,1.23783131728699,1.46413381081373,1.39469816341884,1.59715715063923,1.62287729654555,1.53905730815463,0.852244139010015,2.02884893697256
