"ASVID","ZOZOW1T_feces_320","ZOZOW1T_feces_321","ZOZOW1T_feces_322","ZOZOW1T_feces_323","ZOZOW1T_feces_324","ZOZOW1T_feces_325","ZOZOW1T_feces_326","ZOZOW1T_feces_327","ZOZOW1T_feces_328","ZOZOW1T_feces_329","ZOZOW1T_feces_330","ZOZOW1T_feces_331","ZOZOW1T_feces_332","ZOZOW1T_feces_333","ZOZOW1T_feces_334","ZOZOW1T_feces_336","ZOZOW1T_feces_339","ZOZOW1T_feces_340","ZOZOW1T_feces_342","ZOZOW1T_feces_343","ZOZOW1T_feces_344","ZOZOW1T_feces_345","ZOZOW1T_feces_346","ZOZOW1T_feces_347","ZOZOW1T_feces_348","ZOZOW1T_feces_349","ZOZOW1T_feces_350","ZOZOW1T_feces_351","ZOZOW1T_feces_352","ZOZOW1T_feces_353","ZOZOW1T_feces_354","ZOZOW1T_feces_355","ZOZOW1T_feces_356","ZOZOW1T_feces_358","ZOZOW1T_feces_359","ZOZOW1T_feces_360","ZOZOW1T_feces_362","ZOZOW1T_feces_363","ZOZOW1T_feces_365","ZOZOW1T_feces_367","ZOZOW1T_feces_368","ZOZOW1T_feces_369","ZOZOW1T_feces_370","ZOZOW1T_feces_371","ZOZOW1T_feces_372","ZOZOW1T_feces_373","ZOZOW1T_feces_374","ZOZOW1T_feces_375","ZOZOW1T_feces_376","ZOZOW1T_feces_377","ZOZOW1T_feces_378","ZOZOW1T_feces_379","ZOZOW1T_feces_380"
"OTU_3722",-0.0706960103107277,-1.1157429118583,-4.7981295042321,0.000799814396471366,-4.80164721243822,-4.79921020851955,0.00641302255359277,-0.41173210072639,-4.75765462477795,-1.15776851342533,0.909021626032471,0.353305586116255,-1.09351859985459,-1.16071041500026,-4.69534504464974,-0.317857634066392,0.506685850532709,-4.84577208475414,0.258307154788153,-4.7631580324557,-4.79772988483479,-1.02258273684181,0.571631025344328,-1.15299680524687,-1.09187937398216,0.0435180263768009,0.231182457518522,-0.353065507229445,0.205284131999817,-0.133311527337139,0.142305617141034,-0.443871271365893,-4.81749151097917,-0.241940241356767,-4.8710343563861,-4.91520788014686,-0.430328593576744,-1.11515228800775,-1.1653434672938,-1.170178263792,-0.417638461210021,-1.13635458052398,-0.437163899219099,-4.82152284238108,-4.78845705526748,-0.108392913302849,-1.11530800979751,-1.20210096912583,-4.90850617988539,0.0394250900189788,-4.82117979085823,-4.79978128726539,-4.88540718114689
"OTU_1803",-4.63634182157463,0.830167237197011,-1.07332951795537,1.4671368831899,0.324338820916195,0.036314936073079,0.699560203113538,-0.41173210072639,0.0572388779341122,-0.0591562247572226,0.349405838097048,-1.03298877500364,0.852391549200726,-4.55492385697617,-4.37689131353121,0.087607474041772,-4.49990895462154,-1.14424400615746,-4.51746548865179,-4.44470430133717,-0.40742923357543,-4.42394760495149,-1.03780688708977,-4.55067878088073,-1.09187937398216,1.14213031504491,0.454326008832732,0.0523996008787195,-0.0823979404519635,-4.63053150678179,0.365449168455243,-1.13701845192584,-0.403858547735596,-1.34055253002488,-4.55258062526756,-0.505318546525565,-0.0248634854685799,-0.422005107447802,-1.1653434672938,-1.170178263792,-4.51659070351636,-0.443207399964032,-0.437163899219099,-0.42296083108242,0.71766154166928,-4.59907536807085,-1.11530800979751,-4.6104616334687,-4.59005244876686,-1.05918719864913,-4.5027260597397,0.705972192310849,-1.15425217114811
"OTU_288",-5.03768321249893,-4.93290126598194,0.312964843164524,-4.92897081608273,-4.88453487224398,-4.88209786832531,-4.89356013274546,0.281415079833555,2.00314902698943,-0.464621332865387,-4.85250297228572,-4.84470048787598,-4.9002849217949,-4.95626524790047,-0.297992589673291,-1.01100481462634,-0.409604881341446,-4.9286597445599,-0.434840025771792,-4.84604569226147,-0.40742923357543,-4.82528899587579,-1.03780688708977,-4.95202017180504,-4.88862305244763,-4.84782130618121,-4.96468525934306,-4.84450247757864,-4.9817292103108,-5.0318728977061,-5.05986141447527,-4.94141280572378,-4.90037917078494,-5.15413661167359,-0.0650569134681984,-4.99809553995262,-1.12347577413669,-4.92745732387631,-0.0667311786256859,-5.00874800814992,-1.11078564176997,-0.443207399964032,-0.437163899219099,-0.0174957229742556,0.535339984875325,-0.513858021411013,-0.0166957211294048,0.407336943308271,1.11747835432888,-4.84841337153556,-4.904067450664,-4.88266894707116,-4.96829484095266
"OTU_16840",-1.16930829897884,-1.1157429118583,-1.07332951795537,-4.91670072349091,-1.0619555402037,-1.06229735259503,0.699560203113538,-0.41173210072639,0.0572388779341122,0.633990955802723,0.572549389411258,-1.03298877500364,0.698240869373468,-1.16071041500026,-4.76596261186369,0.087607474041772,-4.88898025295403,-0.0456317174893512,-4.90653678698427,-0.369993380279679,-1.10057641413538,-1.02258273684181,1.04163465459006,0.456441107187231,0.699880095245897,-0.361947081731364,-1.15511190360137,0.0523996008787195,-4.96945911771898,-5.01960280511428,-5.04759132188346,-4.92914271313197,0.512432184138559,-5.14186651908178,-4.94165192360005,-1.19846572708551,-4.92058262114029,0.271142073112144,-4.96959680277298,-4.99647791555811,-4.90566200184884,-4.92535274993585,-4.91923059586874,-4.89214040959503,-1.07409792755877,-4.98814666640334,-4.89813642982169,-4.99953293180119,-4.97912374709935,-1.05918719864913,-4.89179735807218,-4.87039885447934,-4.95602474836084
"OTU_10178",-5.58198476546131,-5.47720281894432,-5.42531871700025,-5.47327236904511,0.324338820916195,-1.06229735259503,-5.43786168570784,-0.00626699261822594,-5.3848438375461,-5.50722077829628,-5.3968045252481,0.353305586116255,-1.09351859985459,-1.16071041500026,-0.991139770233236,-5.37520719347225,-1.10275206190139,-5.47296129752228,-5.46310843253847,-5.39034724522385,-0.00196412546726554,0.36371162427808,-5.3861362466737,-5.49632172476742,-0.398732193422213,-1.05509426229131,-5.50898681230544,-0.353065507229445,-5.52603076327318,-1.23192381600525,-5.60416296743765,-5.48571435868616,-1.09700572829554,-5.69843816463597,-0.0650569134681984,-5.542397092915,-5.47715426669448,-0.0165399993396371,-1.1653434672938,-1.170178263792,-0.417638461210021,-5.48192439549004,-5.47580224142293,-1.11610801164237,-1.07409792755877,-1.20700520197096,-5.45470807537588,-5.55610457735539,-1.18510673866517,-1.05918719864913,-1.10976076349112,-5.42697050003354,-1.15425217114811
"OTU_13468",-0.0706960103107277,0.270551449261588,-4.39266439612394,-1.09781247427164,-1.0619555402037,0.036314936073079,0.00641302255359277,0.281415079833555,0.568064501700103,0.228525847694558,0.909021626032471,-0.339841594443691,0.0050936888135229,-0.467563234440311,0.107472518434874,-0.317857634066392,-4.41289757763191,-0.451096825597516,-4.43045411166216,-0.369993380279679,-1.10057641413538,-0.329435556281865,1.3600883857086,1.04422777208935,1.21070571901189,-1.05509426229131,-0.0564996149332584,0.56322522464471,-4.49337644239687,-4.54352012979217,-4.57150864656134,-4.45306003780985,0.982435813384294,-4.66578384375966,-4.46556924827793,-1.19846572708551,0.485962138297411,0.494285624426353,-4.49351412745086,-4.52039524023599,-4.42957932652673,-4.44927007461373,-1.13031107977904,-0.0174957229742556,-4.38299194715932,-4.51206399108122,-0.0166957211294048,-1.20210096912583,-4.50304107177723,0.886722950406182,-0.0111484748230062,-1.08578727691721,-1.15425217114811
"OTU_16298",-1.16930829897884,-1.1157429118583,-0.380182337395422,-1.09781247427164,0.324338820916195,0.32399700852486,-1.09219926611452,-5.82910263190472,-1.041373410734,-5.86086081853986,-5.75044456549168,-5.74264208108194,0.0050936888135229,0.225583946119634,-0.991139770233236,-5.72884723371583,-1.10275206190139,-5.82660133776586,-5.81674847278205,-0.369993380279679,-5.77855913784652,-5.72323058908175,-1.03780688708977,-5.84996176501099,-1.09187937398216,-5.74576289938717,-1.15511190360137,-5.7424440707846,-5.87967080351676,-1.23192381600525,-5.95780300768123,-5.83935439892974,-5.7983207639909,-6.05207820487955,-5.85186360939782,-5.89603713315858,-5.83079430693806,-1.11515228800775,-5.87980848857076,-5.90668960135588,-5.81587368764662,-5.83556443573362,-1.13031107977904,-5.8023520953928,-1.07409792755877,-5.89835835220111,-5.80834811561946,-5.90974461759896,-5.88933543289712,-5.74635496474151,-5.80200904386996,-5.78061054027711,-5.86623643415862
"OTU_870",-4.07084020146195,-1.1157429118583,-0.380182337395422,-1.09781247427164,-3.917691861207,-1.06229735259503,0.294095095005374,-0.41173210072639,0.344920950385893,-3.99607621429691,0.0617237656452676,-1.03298877500364,-3.93344191075791,0.225583946119634,-3.81138969341852,-0.317857634066392,0.283542299218499,0.647515463070594,-3.9519638685391,1.23944453215442,0.97886512754446,-1.02258273684181,-3.87499168267433,-1.15299680524687,-1.09187937398216,-0.361947081731364,-3.99784224830607,-3.87765946654165,-1.18101022912007,-0.538776635445304,-4.09301840343829,-3.9745697946868,3.65658446281082,-4.18729360063661,-0.0650569134681984,-0.505318546525565,-1.12347577413669,-1.11515228800775,-1.1653434672938,-0.477031083232052,-3.95108908340367,-0.0377422918558676,0.949130461900791,-3.93756749114986,-3.90450170403626,-4.03357374795817,-3.94356351137652,-4.04496001335602,-1.18510673866517,1.24339789434491,-0.416613582931171,-0.392640096357261,-4.00145182991567
"OTU_176",0.910133242700998,2.18009395414603,1.87110946121107,2.30338490739052,1.64609466089851,1.57675997702023,1.54685806350074,2.15321725673515,2.25446345527033,1.61482020881445,2.25894834298149,1.26959631799041,1.61453160124762,1.32419623478774,1.0883017714466,1.98472745892765,2.45259599958802,2.07463181871074,-0.0293749176636278,2.11491326950832,2.33341079034977,2.15547109350614,1.15941769024645,0.792913343808444,2.12699645088604,1.34280101050706,0.924329638078468,1.99830974993403,1.81472204443392,1.71251516316119,1.52859997826092,1.95402400143248,1.8474332508709,1.14435411976312,0.222625158983582,0.747444421969803,1.44147358332485,1.77521946988842,1.60724525494599,0.439259648642103,2.10809018309823,-0.0377422918558676,0.479126832655056,0.829802137412948,1.56495940205648,1.09557989102309,1.18727708319653,1.43695636048943,0.606652730562886,1.33870807414924,0.681998705736939,0.860122872138107,1.04297240618811
"OTU_15734",-5.14167292602298,-1.1157429118583,-4.98500687756192,-5.03296052960677,-4.98852458576803,-4.98608758184936,-1.09219926611452,-0.41173210072639,-4.94453199810776,-5.06690893885794,-4.95649268580977,-4.94869020140003,-5.00427463531895,-5.06025496142452,-4.88222241797956,-4.93489535403392,-5.00524005906989,-5.03264945808395,-5.02279659310014,0.323153800280266,-0.00196412546726554,-0.329435556281865,-4.94582440723537,-5.05600988532908,-4.99261276597168,-0.361947081731364,-1.15511190360137,0.0523996008787195,0.205284131999817,0.154370545114642,0.835452797700979,-5.04540251924783,-5.00436888430899,-5.25812632519764,-5.05791172971591,-5.10208525347667,1.17910931885736,-1.11515228800775,0.220950893826095,-0.0715659751238875,-5.02192180796471,-1.13635458052398,-1.13031107977904,-1.11610801164237,-0.38095074699883,-1.20700520197096,0.270986351322376,-0.508953788565884,-5.09538355321521,-4.9524030850596,-5.00805716418805,-0.392640096357261,0.637507298079948
